game,conf,field,a,M1,M2,M3,Mtop,kappa_exact,kappa_90,kappa_eps
gameB,net_actual_interchange_mw,gen_fuel_solar_pct,0.003006070852279663,0.05874475836753845,0.09196341037750244,0.10328987240791321,0.10328987240791321,3,3,3
gameB,net_actual_interchange_mw,rmccp,0.029087483882904053,0.11223724484443665,0.11223724484443665,0.11223724484443665,0.11223724484443665,1,1,1
gameB,net_actual_interchange_mw,total_pjm_rmccp_cr,0.0355629026889801,0.1187126636505127,0.1187126636505127,0.1187126636505127,0.1187126636505127,1,1,1
gameB,net_actual_interchange_mw,total_pjm_rmpcp_cr,0.10742053389549255,0.10742053389549255,0.10742053389549255,0.10742053389549255,0.10742053389549255,0,0,0
gameB,net_actual_interchange_mw,da_as_mcp_primary_reserve,0.01991790533065796,0.07017940282821655,0.07017940282821655,0.07017940282821655,0.07017940282821655,1,1,1
gameB,net_actual_interchange_mw,da_as_mcp_synchronized_reserve,0.026893973350524902,0.09432926774024963,0.10012310743331909,0.10012310743331909,0.10012310743331909,2,1,1
gameB,gross_actual_interchange_mw,gen_fuel_gas_mw,0.1621362566947937,0.1621362566947937,0.1621362566947937,0.1625577211380005,0.1625577211380005,3,3,0
gameB,gross_actual_interchange_mw,gen_fuel_nuclear_mw,0.1611723005771637,0.1869734525680542,0.21485906839370728,0.22054260969161987,0.22054260969161987,3,2,2
gameB,gross_actual_interchange_mw,gen_fuel_coal_pct,0.12896481156349182,0.1471358835697174,0.15664133429527283,0.15664133429527283,0.15664133429527283,2,2,1
gameB,gross_actual_interchange_mw,gen_fuel_nuclear_pct,0.09176144003868103,0.09176144003868103,0.10524839162826538,0.11433941125869751,0.11433941125869751,3,3,2
gameB,gross_actual_interchange_mw,gen_fuel_oil_pct,0.04625129699707031,0.047959595918655396,0.059165775775909424,0.059165775775909424,0.06580406427383423,4,4,2
gameB,gross_actual_interchange_mw,gen_fuel_other_renewables_pct,0.044264376163482666,0.04454803466796875,0.06320121884346008,0.06320121884346008,0.07473331689834595,5,5,5
gameB,gross_actual_interchange_mw,gen_fuel_solar_pct,0.15983915328979492,0.16855427622795105,0.17512181401252747,0.18569529056549072,0.18589860200881958,5,3,3
gameB,gross_actual_interchange_mw,rmccp,0.01524120569229126,0.06317710876464844,0.07581862807273865,0.07581862807273865,0.07581862807273865,2,2,2
gameB,gross_actual_interchange_mw,total_pjm_rmccp_cr,0.031999558210372925,0.0799354612827301,0.10096907615661621,0.10096907615661621,0.10096907615661621,2,2,2
gameB,gross_actual_interchange_mw,total_pjm_rmpcp_cr,0.006744414567947388,0.03254556655883789,0.037616461515426636,0.04318171739578247,0.04696756601333618,5,3,2
gameB,gross_actual_interchange_mw,da_as_mcp_primary_reserve,0.009018510580062866,0.02271980047225952,0.03500014543533325,0.03500014543533325,0.03500014543533325,2,2,2
gameB,gross_actual_interchange_mw,da_as_mcp_synchronized_reserve,0.012635856866836548,0.030806928873062134,0.04312184453010559,0.04312184453010559,0.04312184453010559,2,2,2
gameB,total_gen,gen_fuel_gas_mw,0.8728594779968262,0.8728594779968262,0.8728594779968262,0.8728594779968262,0.8728594779968262,0,0,0
gameB,total_gen,gen_fuel_nuclear_mw,0.4958972930908203,0.541012167930603,0.5509223937988281,0.5509223937988281,0.5509223937988281,2,2,1
gameB,total_gen,gen_fuel_coal_pct,0.4576833248138428,0.4605812728404999,0.4605812728404999,0.4605812728404999,0.4605812728404999,1,1,0
gameB,total_gen,gen_fuel_nuclear_pct,0.8596662282943726,0.8596662282943726,0.8596662282943726,0.8596662282943726,0.8596662282943726,0,0,0
gameB,total_gen,gen_fuel_oil_pct,0.3752601742744446,0.3752601742744446,0.3752601742744446,0.3752601742744446,0.3752601742744446,0,0,0
gameB,total_gen,gen_fuel_other_renewables_pct,0.4961024820804596,0.4961024820804596,0.4961024820804596,0.4961024820804596,0.4961024820804596,0,0,0
gameB,total_gen,gen_fuel_solar_pct,0.095883309841156,0.137114018201828,0.14341872930526733,0.14341872930526733,0.14341872930526733,2,2,1
gameB,total_gen,rmccp,0.03523561358451843,0.07595044374465942,0.07595044374465942,0.07595044374465942,0.07595044374465942,1,1,1
gameB,total_gen,total_pjm_rmccp_cr,0.03134158253669739,0.07205641269683838,0.07205641269683838,0.07205641269683838,0.07205641269683838,1,1,1
gameB,total_gen,total_pjm_rmpcp_cr,0.07505834102630615,0.08891698718070984,0.08891698718070984,0.08891698718070984,0.08891698718070984,1,1,1
gameB,total_gen,da_as_mcp_primary_reserve,0.11332979798316956,0.15206724405288696,0.15206724405288696,0.15206724405288696,0.15206724405288696,1,1,1
gameB,total_gen,da_as_mcp_synchronized_reserve,0.13115116953849792,0.17626607418060303,0.17626607418060303,0.17626607418060303,0.17626607418060303,1,1,1
gameB,metered_load_mw,gen_fuel_gas_mw,0.8452960252761841,0.8452960252761841,0.8452960252761841,0.8452960252761841,0.8452960252761841,0,0,0
gameB,metered_load_mw,gen_fuel_nuclear_mw,0.4424107074737549,0.48353275656700134,0.49429407715797424,0.49429407715797424,0.49429407715797424,2,2,2
gameB,metered_load_mw,gen_fuel_coal_pct,0.4468294382095337,0.4468294382095337,0.4468294382095337,0.4468294382095337,0.4468294382095337,0,0,0
gameB,metered_load_mw,gen_fuel_nuclear_pct,0.864483118057251,0.864483118057251,0.864483118057251,0.864483118057251,0.864483118057251,0,0,0
gameB,metered_load_mw,gen_fuel_oil_pct,0.4064767360687256,0.4064767360687256,0.4064767360687256,0.4064767360687256,0.4064767360687256,0,0,0
gameB,metered_load_mw,gen_fuel_other_renewables_pct,0.49389851093292236,0.49389851093292236,0.49389851093292236,0.49389851093292236,0.49389851093292236,0,0,0
gameB,metered_load_mw,gen_fuel_solar_pct,0.10740962624549866,0.14425566792488098,0.15023928880691528,0.15023928880691528,0.15023928880691528,2,2,1
gameB,metered_load_mw,rmccp,0.04812893271446228,0.06637328863143921,0.06658327579498291,0.06705623865127563,0.06705623865127563,3,1,1
gameB,metered_load_mw,total_pjm_rmccp_cr,0.04779335856437683,0.06572210788726807,0.06728839874267578,0.06728839874267578,0.06728839874267578,2,1,1
gameB,metered_load_mw,total_pjm_rmpcp_cr,0.06359416246414185,0.08183851838111877,0.08183851838111877,0.08183851838111877,0.08183851838111877,1,1,1
gameB,metered_load_mw,da_as_mcp_primary_reserve,0.13006997108459473,0.16373145580291748,0.16373145580291748,0.16373145580291748,0.16373145580291748,1,1,1
gameB,metered_load_mw,da_as_mcp_synchronized_reserve,0.15065625309944153,0.191778302192688,0.191778302192688,0.191778302192688,0.191778302192688,1,1,1
gameB,total_losses,gen_fuel_gas_mw,0.2440628707408905,0.2553933262825012,0.25875476002693176,0.25875476002693176,0.25875476002693176,2,2,1
gameB,total_losses,gen_fuel_nuclear_mw,0.43835118412971497,0.45683881640434265,0.45861417055130005,0.45861417055130005,0.45861417055130005,2,1,1
gameB,total_losses,gen_fuel_coal_pct,0.4678862392902374,0.4678862392902374,0.47590991854667664,0.47590991854667664,0.47590991854667664,2,2,0
gameB,total_losses,gen_fuel_nuclear_pct,0.22707584500312805,0.25100961327552795,0.26286646723747253,0.26286646723747253,0.26286646723747253,2,2,2
gameB,total_losses,gen_fuel_oil_pct,0.1684650480747223,0.1684650480747223,0.1684650480747223,0.1684650480747223,0.1684650480747223,0,0,0
gameB,total_losses,gen_fuel_other_renewables_pct,0.13778454065322876,0.1457192301750183,0.1531285047531128,0.1531285047531128,0.1531285047531128,2,2,1
gameB,total_losses,gen_fuel_solar_pct,0.14700797200202942,0.1723496913909912,0.18254828453063965,0.18881061673164368,0.18881061673164368,3,3,2
gameB,total_losses,rmccp,0.036466389894485474,0.04677674174308777,0.05030819773674011,0.05030819773674011,0.05030819773674011,2,2,1
gameB,total_losses,total_pjm_rmccp_cr,0.038565874099731445,0.051263272762298584,0.05206030607223511,0.054320842027664185,0.054320842027664185,3,3,1
gameB,total_losses,total_pjm_rmpcp_cr,0.007262468338012695,0.02724793553352356,0.0299341082572937,0.03357565402984619,0.03418967127799988,5,3,1
gameB,total_losses,da_as_mcp_primary_reserve,0.016608864068984985,0.0394195020198822,0.08132562041282654,0.08805745840072632,0.08805745840072632,3,2,2
gameB,total_losses,da_as_mcp_synchronized_reserve,0.031029999256134033,0.056371718645095825,0.10592132806777954,0.11425596475601196,0.11425596475601196,3,3,2
gameB,congestion_price_da,gen_fuel_gas_mw,0.11598512530326843,0.1309063732624054,0.13899534940719604,0.14618977904319763,0.14618977904319763,3,3,2
gameB,congestion_price_da,gen_fuel_nuclear_mw,0.06746190786361694,0.12840214371681213,0.1388954222202301,0.13933730125427246,0.14668753743171692,4,2,2
gameB,congestion_price_da,gen_fuel_coal_pct,0.060913681983947754,0.09822145104408264,0.10212671756744385,0.10324373841285706,0.10337650775909424,4,2,1
gameB,congestion_price_da,gen_fuel_nuclear_pct,0.10405820608139038,0.12929877638816833,0.14037573337554932,0.15693339705467224,0.15693339705467224,3,3,3
gameB,congestion_price_da,gen_fuel_oil_pct,0.11354130506515503,0.1396740972995758,0.16610363125801086,0.19993561506271362,0.19993561506271362,3,3,3
gameB,congestion_price_da,gen_fuel_other_renewables_pct,0.052958935499191284,0.05885159969329834,0.07448402047157288,0.08620363473892212,0.08620363473892212,3,3,3
gameB,congestion_price_da,gen_fuel_solar_pct,0.021404683589935303,0.04664525389671326,0.06616678833961487,0.08385977149009705,0.08385977149009705,3,3,3
gameB,congestion_price_da,rmccp,0.018861204385757446,0.07246944308280945,0.07341441512107849,0.07341441512107849,0.07341441512107849,2,1,1
gameB,congestion_price_da,total_pjm_rmccp_cr,0.020291566848754883,0.08123180270195007,0.08123180270195007,0.08123180270195007,0.08123180270195007,1,1,1
gameB,congestion_price_da,total_pjm_rmpcp_cr,0.00484737753868103,0.011854887008666992,0.023572564125061035,0.023572564125061035,0.046526163816452026,7,7,7
gameB,congestion_price_da,da_as_mcp_primary_reserve,0.0553361177444458,0.06116461753845215,0.06263771653175354,0.06263771653175354,0.06263771653175354,2,2,0
gameB,congestion_price_da,da_as_mcp_synchronized_reserve,0.06267285346984863,0.08145585656166077,0.08145585656166077,0.08145585656166077,0.08145585656166077,1,1,1
gameB,congestion_price_rt,gen_fuel_gas_mw,0.07272946834564209,0.1269473433494568,0.14381256699562073,0.14381256699562073,0.1447477638721466,4,2,2
gameB,congestion_price_rt,gen_fuel_nuclear_mw,0.024440795183181763,0.08025354146957397,0.11281245946884155,0.12640410661697388,0.12996983528137207,4,3,3
gameB,congestion_price_rt,gen_fuel_coal_pct,0.0129355788230896,0.04217776656150818,0.05084219574928284,0.057630836963653564,0.07461357116699219,4,4,4
gameB,congestion_price_rt,gen_fuel_nuclear_pct,0.07970225811004639,0.1355150043964386,0.14104747772216797,0.14104747772216797,0.14104747772216797,2,1,1
gameB,congestion_price_rt,gen_fuel_oil_pct,0.12980329990386963,0.1334463357925415,0.1334463357925415,0.1334463357925415,0.1334463357925415,1,1,0
gameB,congestion_price_rt,gen_fuel_other_renewables_pct,0.05208459496498108,0.07321658730506897,0.07839149236679077,0.0802341103553772,0.08555281162261963,4,4,2
gameB,congestion_price_rt,gen_fuel_solar_pct,0.008144795894622803,0.019583523273468018,0.030292272567749023,0.03937402367591858,0.05541032552719116,7,5,5
gameB,congestion_price_rt,rmccp,0.16598865389823914,0.17017945647239685,0.17130446434020996,0.17130446434020996,0.17130446434020996,2,2,0
gameB,congestion_price_rt,total_pjm_rmccp_cr,0.16572466492652893,0.16572466492652893,0.16572466492652893,0.16572466492652893,0.16572466492652893,0,0,0
gameB,congestion_price_rt,total_pjm_rmpcp_cr,0.0047002434730529785,0.01415187120437622,0.015097469091415405,0.022691398859024048,0.034770309925079346,8,8,4
gameB,congestion_price_rt,da_as_mcp_primary_reserve,0.07035419344902039,0.08177357912063599,0.0864056944847107,0.0864056944847107,0.0864056944847107,2,2,1
gameB,congestion_price_rt,da_as_mcp_synchronized_reserve,0.07106518745422363,0.08250391483306885,0.08271843194961548,0.0843791663646698,0.0843791663646698,3,3,1
gameB,marginal_loss_price_da,gen_fuel_gas_mw,0.22212189435958862,0.33220478892326355,0.33220478892326355,0.33220478892326355,0.33220478892326355,1,1,1
gameB,marginal_loss_price_da,gen_fuel_nuclear_mw,0.10843268036842346,0.22393393516540527,0.24610590934753418,0.2552276849746704,0.2552276849746704,3,2,2
gameB,marginal_loss_price_da,gen_fuel_coal_pct,0.10658568143844604,0.13817161321640015,0.15448570251464844,0.1700006127357483,0.1700006127357483,3,3,3
gameB,marginal_loss_price_da,gen_fuel_nuclear_pct,0.34590232372283936,0.46140357851982117,0.46140357851982117,0.46140357851982117,0.46140357851982117,1,1,1
gameB,marginal_loss_price_da,gen_fuel_oil_pct,0.46455633640289307,0.46544763445854187,0.47447365522384644,0.47447365522384644,0.47447365522384644,2,2,0
gameB,marginal_loss_price_da,gen_fuel_other_renewables_pct,0.16871395707130432,0.19137924909591675,0.19301271438598633,0.20478025078773499,0.20478025078773499,3,3,3
gameB,marginal_loss_price_da,gen_fuel_solar_pct,0.028173506259918213,0.05083879828453064,0.1077108383178711,0.1480455994606018,0.1480455994606018,3,3,3
gameB,marginal_loss_price_da,rmccp,0.13086754083633423,0.17969533801078796,0.18628013134002686,0.18628013134002686,0.18628013134002686,2,2,1
gameB,marginal_loss_price_da,total_pjm_rmccp_cr,0.13073697686195374,0.19419890642166138,0.20437151193618774,0.20437151193618774,0.20437151193618774,2,2,2
gameB,marginal_loss_price_da,total_pjm_rmpcp_cr,0.0,0.04876667261123657,0.04876667261123657,0.04876667261123657,0.04876667261123657,1,1,1
gameB,marginal_loss_price_da,da_as_mcp_primary_reserve,0.32040679454803467,0.3228234350681305,0.332161545753479,0.332161545753479,0.332161545753479,2,2,1
gameB,marginal_loss_price_da,da_as_mcp_synchronized_reserve,0.3521200716495514,0.40134093165397644,0.40134093165397644,0.40134093165397644,0.40134093165397644,1,1,1
gameB,total_lmp_da,gen_fuel_gas_mw,0.43289071321487427,0.5552934408187866,0.5552934408187866,0.5552934408187866,0.5552934408187866,1,1,1
gameB,total_lmp_da,gen_fuel_nuclear_mw,0.08212539553642273,0.2045280933380127,0.2045280933380127,0.2045280933380127,0.2045280933380127,1,1,1
gameB,total_lmp_da,gen_fuel_coal_pct,0.13436293601989746,0.15738388895988464,0.16451650857925415,0.16451650857925415,0.16451650857925415,2,2,1
gameB,total_lmp_da,gen_fuel_nuclear_pct,0.5002920627593994,0.6035306453704834,0.6143965721130371,0.6143965721130371,0.6143965721130371,2,1,2
gameB,total_lmp_da,gen_fuel_oil_pct,0.645028829574585,0.648630678653717,0.648630678653717,0.648630678653717,0.648630678653717,1,1,0
gameB,total_lmp_da,gen_fuel_other_renewables_pct,0.21183738112449646,0.23129135370254517,0.23129135370254517,0.23129135370254517,0.23129135370254517,1,1,1
gameB,total_lmp_da,gen_fuel_solar_pct,0.0638989806175232,0.1065986156463623,0.13196253776550293,0.14127236604690552,0.14127236604690552,3,3,2
gameB,total_lmp_da,rmccp,0.1960449516773224,0.22735273838043213,0.2309083640575409,0.2309083640575409,0.2309083640575409,2,2,1
gameB,total_lmp_da,total_pjm_rmccp_cr,0.209638774394989,0.2550993263721466,0.2550993263721466,0.2550993263721466,0.2550993263721466,1,1,1
gameB,total_lmp_da,total_pjm_rmpcp_cr,0.003953278064727783,0.03471753001213074,0.05194181203842163,0.0554347038269043,0.0554347038269043,3,2,2
gameB,total_lmp_da,da_as_mcp_primary_reserve,0.6023093461990356,0.6023093461990356,0.6023093461990356,0.6023093461990356,0.6023093461990356,0,0,0
gameB,total_lmp_da,da_as_mcp_synchronized_reserve,0.6880094408988953,0.6886699795722961,0.6886699795722961,0.6886699795722961,0.6886699795722961,1,1,0
gameB,da_as_total_mw_primary_reserve,gen_fuel_gas_mw,0.12509086728096008,0.18104934692382812,0.2157183289527893,0.2157183289527893,0.2157183289527893,2,2,2
gameB,da_as_total_mw_primary_reserve,gen_fuel_nuclear_mw,0.22558456659317017,0.23192664980888367,0.23192664980888367,0.23192664980888367,0.23192664980888367,1,1,0
gameB,da_as_total_mw_primary_reserve,gen_fuel_coal_pct,0.09484845399856567,0.1125698983669281,0.12543275952339172,0.12760141491889954,0.12760141491889954,3,2,2
gameB,da_as_total_mw_primary_reserve,gen_fuel_nuclear_pct,0.020686358213424683,0.07213953137397766,0.10873562097549438,0.10873562097549438,0.10873562097549438,2,2,2
gameB,da_as_total_mw_primary_reserve,gen_fuel_oil_pct,0.02899971604347229,0.08495819568634033,0.08741733431816101,0.08741733431816101,0.08741733431816101,2,1,1
gameB,da_as_total_mw_primary_reserve,gen_fuel_other_renewables_pct,0.030780822038650513,0.06820294260978699,0.07404816150665283,0.07404816150665283,0.07404816150665283,2,2,1
gameB,da_as_total_mw_primary_reserve,gen_fuel_solar_pct,0.005430459976196289,0.030431002378463745,0.05719748139381409,0.05719748139381409,0.05719748139381409,2,2,2
gameB,da_as_total_mw_primary_reserve,rmccp,0.0025512278079986572,0.029753684997558594,0.03263664245605469,0.03263664245605469,0.03263664245605469,2,1,1
gameB,da_as_total_mw_primary_reserve,total_pjm_rmccp_cr,0.0033837556838989258,0.032499998807907104,0.0330752432346344,0.0330752432346344,0.0330752432346344,2,1,1
gameB,da_as_total_mw_primary_reserve,total_pjm_rmpcp_cr,0.04437240958213806,0.05025219917297363,0.056210219860076904,0.058664947748184204,0.058664947748184204,3,3,1
gameB,da_as_total_mw_primary_reserve,da_as_mcp_primary_reserve,0.10404404997825623,0.14346840977668762,0.14614087343215942,0.1501171588897705,0.1501171588897705,3,2,1
gameB,da_as_total_mw_primary_reserve,da_as_mcp_synchronized_reserve,0.04428833723068237,0.08128169178962708,0.09794646501541138,0.10591775178909302,0.10591775178909302,3,3,2
gameB,da_as_total_mw_synchronized_reserve,gen_fuel_gas_mw,0.10904672741889954,0.12171211838722229,0.13098284602165222,0.13973194360733032,0.13973194360733032,3,3,2
gameB,da_as_total_mw_synchronized_reserve,gen_fuel_nuclear_mw,0.0915367603302002,0.11070924997329712,0.12093812227249146,0.13241401314735413,0.13585522770881653,5,3,3
gameB,da_as_total_mw_synchronized_reserve,gen_fuel_coal_pct,0.09668689966201782,0.11623769998550415,0.1305808126926422,0.13604414463043213,0.14090240001678467,5,4,3
gameB,da_as_total_mw_synchronized_reserve,gen_fuel_nuclear_pct,0.07807543873786926,0.08724889159202576,0.09722104668617249,0.10404607653617859,0.10404607653617859,3,3,2
gameB,da_as_total_mw_synchronized_reserve,gen_fuel_oil_pct,0.0330105721950531,0.052118390798568726,0.05962070822715759,0.061821311712265015,0.061821311712265015,3,2,1
gameB,da_as_total_mw_synchronized_reserve,gen_fuel_other_renewables_pct,0.09566393494606018,0.10351881384849548,0.10719215869903564,0.10719215869903564,0.10719215869903564,2,2,1
gameB,da_as_total_mw_synchronized_reserve,gen_fuel_solar_pct,0.00876319408416748,0.02831399440765381,0.04515966773033142,0.06242650747299194,0.06790998578071594,4,3,3
gameB,da_as_total_mw_synchronized_reserve,rmccp,0.0001786649227142334,0.013997405767440796,0.01761341094970703,0.01761341094970703,0.01955246925354004,4,4,1
gameB,da_as_total_mw_synchronized_reserve,total_pjm_rmccp_cr,0.00011545419692993164,0.013934195041656494,0.019381731748580933,0.0209064781665802,0.0209064781665802,3,2,1
gameB,da_as_total_mw_synchronized_reserve,total_pjm_rmpcp_cr,0.029827237129211426,0.039083391427993774,0.04676055908203125,0.05709761381149292,0.057885199785232544,5,3,3
gameB,da_as_total_mw_synchronized_reserve,da_as_mcp_primary_reserve,0.09405696392059326,0.11322945356369019,0.12804877758026123,0.14404210448265076,0.14568430185317993,4,3,3
gameB,da_as_total_mw_synchronized_reserve,da_as_mcp_synchronized_reserve,0.04907196760177612,0.059377074241638184,0.06755056977272034,0.08116394281387329,0.08765712380409241,4,4,3
gameB,da_as_total_mw_thirty_minutes_reserve,gen_fuel_gas_mw,0.31249216198921204,0.32073724269866943,0.32073724269866943,0.32073724269866943,0.32073724269866943,1,1,0
gameB,da_as_total_mw_thirty_minutes_reserve,gen_fuel_nuclear_mw,0.32541003823280334,0.4069819748401642,0.4195244312286377,0.42286205291748047,0.42286205291748047,3,2,2
gameB,da_as_total_mw_thirty_minutes_reserve,gen_fuel_coal_pct,0.10545805096626282,0.17182090878486633,0.1818661093711853,0.1818661093711853,0.1818661093711853,2,2,2
gameB,da_as_total_mw_thirty_minutes_reserve,gen_fuel_nuclear_pct,0.20740142464637756,0.2889733612537384,0.2889733612537384,0.2889733612537384,0.2889733612537384,1,1,1
gameB,da_as_total_mw_thirty_minutes_reserve,gen_fuel_oil_pct,0.24617239832878113,0.2908864915370941,0.2908864915370941,0.2908864915370941,0.2908864915370941,1,1,1
gameB,da_as_total_mw_thirty_minutes_reserve,gen_fuel_other_renewables_pct,0.040681809186935425,0.11977359652519226,0.12272995710372925,0.12272995710372925,0.12272995710372925,2,1,1
gameB,da_as_total_mw_thirty_minutes_reserve,gen_fuel_solar_pct,0.00759965181350708,0.04204407334327698,0.055003196001052856,0.07884746789932251,0.07884746789932251,3,3,3
gameB,da_as_total_mw_thirty_minutes_reserve,rmccp,0.07450813055038452,0.08515682816505432,0.10202819108963013,0.10202819108963013,0.10202819108963013,2,2,2
gameB,da_as_total_mw_thirty_minutes_reserve,total_pjm_rmccp_cr,0.07964754104614258,0.08759060502052307,0.10443750023841858,0.10443750023841858,0.10443750023841858,2,2,2
gameB,da_as_total_mw_thirty_minutes_reserve,total_pjm_rmpcp_cr,0.10808229446411133,0.11861774325370789,0.12234631180763245,0.12234631180763245,0.12234631180763245,2,2,1
gameB,da_as_total_mw_thirty_minutes_reserve,da_as_mcp_primary_reserve,0.3201195299625397,0.33611854910850525,0.33611854910850525,0.33611854910850525,0.33611854910850525,1,1,1
gameB,da_as_total_mw_thirty_minutes_reserve,da_as_mcp_synchronized_reserve,0.34647509455680847,0.36543646454811096,0.36543646454811096,0.36543646454811096,0.36543646454811096,1,1,1
