i,j,k,conf,est
7,26,29,marginal_loss_price_da,0.30601245164871216
7,26,29,total_lmp_da,0.6007883548736572
7,26,29,da_as_total_mw_primary_reserve,0.08499443531036377
7,26,29,da_as_total_mw_synchronized_reserve,0.1046411395072937
7,26,29,da_as_total_mw_thirty_minutes_reserve,0.3143250346183777
7,26,30,net_actual_interchange_mw,0.06763899326324463
7,26,30,gross_actual_interchange_mw,0.13154780864715576
7,26,30,total_gen,0.09666156768798828
7,26,30,metered_load_mw,0.12010806798934937
7,26,30,total_losses,0.09261751174926758
7,26,30,congestion_price_da,0.060579895973205566
7,26,30,congestion_price_rt,0.06807094812393188
7,26,30,marginal_loss_price_da,0.3470866084098816
7,26,30,total_lmp_da,0.6620017290115356
7,26,30,da_as_total_mw_primary_reserve,0.05438029766082764
7,26,30,da_as_total_mw_synchronized_reserve,0.05231255292892456
7,26,30,da_as_total_mw_thirty_minutes_reserve,0.33355414867401123
7,26,31,net_actual_interchange_mw,0.2310146689414978
7,26,31,gross_actual_interchange_mw,0.16162073612213135
7,26,31,total_gen,0.16385775804519653
7,26,31,metered_load_mw,0.128431499004364
7,26,31,total_losses,0.14912158250808716
7,26,31,congestion_price_da,0.07546484470367432
7,26,31,congestion_price_rt,0.0072501301765441895
7,26,31,marginal_loss_price_da,0.039946675300598145
7,26,31,total_lmp_da,0.05753856897354126
7,26,31,da_as_total_mw_primary_reserve,0.45168399810791016
7,26,31,da_as_total_mw_synchronized_reserve,0.5355022549629211
7,26,31,da_as_total_mw_thirty_minutes_reserve,0.11148542165756226
7,26,32,net_actual_interchange_mw,0.23355215787887573
7,26,32,gross_actual_interchange_mw,0.16911399364471436
7,26,32,total_gen,0.16959822177886963
7,26,32,metered_load_mw,0.13491857051849365
7,26,32,total_losses,0.15053772926330566
7,26,32,congestion_price_da,0.07421159744262695
7,26,32,congestion_price_rt,0.0006611347198486328
7,26,32,marginal_loss_price_da,0.04218035936355591
7,26,32,total_lmp_da,0.0606464147567749
7,26,32,da_as_total_mw_primary_reserve,0.4557204246520996
7,26,32,da_as_total_mw_synchronized_reserve,0.5354026556015015
7,26,32,da_as_total_mw_thirty_minutes_reserve,0.11489641666412354
7,26,33,net_actual_interchange_mw,0.23776596784591675
7,26,33,gross_actual_interchange_mw,0.1534544825553894
7,26,33,total_gen,0.14491653442382812
7,26,33,metered_load_mw,0.11106550693511963
7,26,33,total_losses,0.12542438507080078
7,26,33,congestion_price_da,0.06868374347686768
7,26,33,congestion_price_rt,0.002237379550933838
7,26,33,marginal_loss_price_da,0.03852558135986328
7,26,33,total_lmp_da,0.05365949869155884
7,26,33,da_as_total_mw_primary_reserve,0.4439672827720642
7,26,33,da_as_total_mw_synchronized_reserve,0.527202308177948
7,26,33,da_as_total_mw_thirty_minutes_reserve,0.0855187177658081
7,26,34,net_actual_interchange_mw,0.08714109659194946
7,26,34,gross_actual_interchange_mw,0.14772576093673706
7,26,34,total_gen,0.0
7,26,34,metered_load_mw,0.0
7,26,34,total_losses,0.05907708406448364
7,26,34,congestion_price_da,0.01365041732788086
7,26,34,congestion_price_rt,0.00434798002243042
7,26,34,marginal_loss_price_da,0.0
7,26,34,total_lmp_da,0.046320319175720215
7,26,34,da_as_total_mw_primary_reserve,0.012199640274047852
7,26,34,da_as_total_mw_synchronized_reserve,0.047751009464263916
7,26,34,da_as_total_mw_thirty_minutes_reserve,0.0004242062568664551
7,26,35,net_actual_interchange_mw,0.08153223991394043
7,26,35,gross_actual_interchange_mw,0.13703298568725586
7,26,35,total_gen,0.0
7,26,35,metered_load_mw,0.0
7,26,35,total_losses,0.04150813817977905
7,26,35,congestion_price_da,0.00762563943862915
7,26,35,congestion_price_rt,0.008833765983581543
7,26,35,marginal_loss_price_da,0.0
7,26,35,total_lmp_da,0.03841400146484375
7,26,35,da_as_total_mw_primary_reserve,0.018725216388702393
7,26,35,da_as_total_mw_synchronized_reserve,0.046679794788360596
7,26,35,da_as_total_mw_thirty_minutes_reserve,0.027941763401031494
7,26,36,net_actual_interchange_mw,0.08745622634887695
7,26,36,gross_actual_interchange_mw,0.15538805723190308
7,26,36,total_gen,0.00310438871383667
7,26,36,metered_load_mw,0.00250929594039917
7,26,36,total_losses,0.06440615653991699
7,26,36,congestion_price_da,0.01309293508529663
7,26,36,congestion_price_rt,0.00854480266571045
7,26,36,marginal_loss_price_da,0.014999806880950928
7,26,36,total_lmp_da,0.04773139953613281
7,26,36,da_as_total_mw_primary_reserve,0.005441606044769287
7,26,36,da_as_total_mw_synchronized_reserve,0.0393674373626709
7,26,36,da_as_total_mw_thirty_minutes_reserve,0.0
7,26,37,net_actual_interchange_mw,0.08224618434906006
7,26,37,gross_actual_interchange_mw,0.14972245693206787
7,26,37,total_gen,0.0
7,26,37,metered_load_mw,0.0
7,26,37,total_losses,0.09574830532073975
7,26,37,congestion_price_da,0.003453850746154785
7,26,37,congestion_price_rt,0.00794672966003418
7,26,37,marginal_loss_price_da,0.0010985732078552246
7,26,37,total_lmp_da,0.06075626611709595
7,26,37,da_as_total_mw_primary_reserve,0.5983128547668457
7,26,37,da_as_total_mw_synchronized_reserve,0.30176204442977905
7,26,37,da_as_total_mw_thirty_minutes_reserve,0.14570260047912598
7,26,38,net_actual_interchange_mw,0.128523588180542
7,26,38,gross_actual_interchange_mw,0.1777663230895996
7,26,38,total_gen,0.39114314317703247
7,26,38,metered_load_mw,0.4467267394065857
7,26,38,total_losses,0.1994837522506714
7,26,38,congestion_price_da,0.08311188220977783
7,26,38,congestion_price_rt,0.15573817491531372
7,26,38,marginal_loss_price_da,0.6493122577667236
7,26,38,total_lmp_da,0.9637215733528137
7,26,38,da_as_total_mw_primary_reserve,0.043609797954559326
7,26,38,da_as_total_mw_synchronized_reserve,0.07411885261535645
7,26,38,da_as_total_mw_thirty_minutes_reserve,0.3483056426048279
7,26,39,net_actual_interchange_mw,0.08999931812286377
7,26,39,gross_actual_interchange_mw,0.16892582178115845
7,26,39,total_gen,0.2665541172027588
7,26,39,metered_load_mw,0.3049277067184448
7,26,39,total_losses,0.1580013632774353
7,26,39,congestion_price_da,0.07093101739883423
7,26,39,congestion_price_rt,0.4665219187736511
7,26,39,marginal_loss_price_da,0.3700796961784363
7,26,39,total_lmp_da,0.4889543056488037
7,26,39,da_as_total_mw_primary_reserve,0.017409443855285645
7,26,39,da_as_total_mw_synchronized_reserve,0.026313960552215576
7,26,39,da_as_total_mw_thirty_minutes_reserve,0.20789718627929688
7,26,40,net_actual_interchange_mw,0.09218025207519531
7,26,40,gross_actual_interchange_mw,0.2018190622329712
7,26,40,total_gen,0.2919865846633911
7,26,40,metered_load_mw,0.3428935408592224
7,26,40,total_losses,0.2832071781158447
7,26,40,congestion_price_da,0.08055102825164795
7,26,40,congestion_price_rt,0.382984459400177
7,26,40,marginal_loss_price_da,0.3993276357650757
7,26,40,total_lmp_da,0.47772055864334106
7,26,40,da_as_total_mw_primary_reserve,0.01035761833190918
7,26,40,da_as_total_mw_synchronized_reserve,0.02140498161315918
7,26,40,da_as_total_mw_thirty_minutes_reserve,0.14569401741027832
7,26,41,net_actual_interchange_mw,0.08707338571548462
7,26,41,gross_actual_interchange_mw,0.1398860216140747
7,26,41,total_gen,0.006578028202056885
7,26,41,metered_load_mw,0.00011163949966430664
7,26,41,total_losses,0.05322462320327759
7,26,41,congestion_price_da,0.011711061000823975
7,26,41,congestion_price_rt,0.0
7,26,41,marginal_loss_price_da,0.008265078067779541
7,26,41,total_lmp_da,0.05045461654663086
7,26,41,da_as_total_mw_primary_reserve,0.010839402675628662
7,26,41,da_as_total_mw_synchronized_reserve,0.009438514709472656
7,26,41,da_as_total_mw_thirty_minutes_reserve,0.005671501159667969
7,26,42,net_actual_interchange_mw,0.35996371507644653
7,26,42,gross_actual_interchange_mw,0.2893662452697754
7,26,42,total_gen,0.09772002696990967
7,26,42,metered_load_mw,0.05518603324890137
7,26,42,total_losses,0.08150321245193481
7,26,42,congestion_price_da,0.023554205894470215
7,26,42,congestion_price_rt,0.017612576484680176
7,26,42,marginal_loss_price_da,0.01879703998565674
7,26,42,total_lmp_da,0.07642632722854614
7,26,42,da_as_total_mw_primary_reserve,0.047961652278900146
7,26,42,da_as_total_mw_synchronized_reserve,0.034755051136016846
7,26,42,da_as_total_mw_thirty_minutes_reserve,0.049270033836364746
7,26,43,net_actual_interchange_mw,0.20096516609191895
7,26,43,gross_actual_interchange_mw,0.6307359933853149
7,26,43,total_gen,0.28567391633987427
7,26,43,metered_load_mw,0.25424569845199585
7,26,43,total_losses,0.22760361433029175
7,26,43,congestion_price_da,0.06715697050094604
7,26,43,congestion_price_rt,0.0011444091796875
7,26,43,marginal_loss_price_da,0.0539708137512207
7,26,43,total_lmp_da,0.1494019627571106
7,26,43,da_as_total_mw_primary_reserve,0.022376060485839844
7,26,43,da_as_total_mw_synchronized_reserve,0.03598964214324951
7,26,43,da_as_total_mw_thirty_minutes_reserve,0.033519625663757324
7,27,28,net_actual_interchange_mw,0.0918242335319519
7,27,28,gross_actual_interchange_mw,0.1434040069580078
7,27,28,total_gen,0.028712868690490723
7,27,28,metered_load_mw,0.0431327223777771
7,27,28,total_losses,0.07467490434646606
7,27,28,congestion_price_da,0.02632749080657959
7,27,28,congestion_price_rt,0.15057355165481567
7,27,28,marginal_loss_price_da,0.11548280715942383
7,27,28,total_lmp_da,0.1964969038963318
7,27,28,da_as_total_mw_primary_reserve,0.037545621395111084
7,27,28,da_as_total_mw_synchronized_reserve,0.01239997148513794
7,27,28,da_as_total_mw_thirty_minutes_reserve,0.1599271297454834
7,27,29,net_actual_interchange_mw,0.031610310077667236
7,27,29,gross_actual_interchange_mw,0.1348819136619568
7,27,29,total_gen,0.13770216703414917
7,27,29,metered_load_mw,0.16324490308761597
7,27,29,total_losses,0.11925464868545532
7,27,29,congestion_price_da,0.054161906242370605
7,27,29,congestion_price_rt,0.1520453691482544
7,27,29,marginal_loss_price_da,0.33918440341949463
7,27,29,total_lmp_da,0.6291189193725586
7,27,29,da_as_total_mw_primary_reserve,0.08461970090866089
7,27,29,da_as_total_mw_synchronized_reserve,0.09587258100509644
7,27,29,da_as_total_mw_thirty_minutes_reserve,0.30079519748687744
7,27,30,net_actual_interchange_mw,0.019194841384887695
7,27,30,gross_actual_interchange_mw,0.12602543830871582
7,27,30,total_gen,0.1176917552947998
7,27,30,metered_load_mw,0.15042996406555176
7,27,30,total_losses,0.11004126071929932
7,27,30,congestion_price_da,0.06373423337936401
7,27,30,congestion_price_rt,0.15725648403167725
7,27,30,marginal_loss_price_da,0.3784552216529846
7,27,30,total_lmp_da,0.6859729290008545
7,27,30,da_as_total_mw_primary_reserve,0.05395251512527466
7,27,30,da_as_total_mw_synchronized_reserve,0.04439133405685425
7,27,30,da_as_total_mw_thirty_minutes_reserve,0.32094240188598633
7,27,31,net_actual_interchange_mw,0.2061031460762024
7,27,31,gross_actual_interchange_mw,0.15507245063781738
7,27,31,total_gen,0.21413487195968628
7,27,31,metered_load_mw,0.19184952974319458
7,27,31,total_losses,0.16812574863433838
7,27,31,congestion_price_da,0.13382530212402344
7,27,31,congestion_price_rt,0.15605652332305908
7,27,31,marginal_loss_price_da,0.1725957989692688
7,27,31,total_lmp_da,0.2205154299736023
7,27,31,da_as_total_mw_primary_reserve,0.4413522481918335
7,27,31,da_as_total_mw_synchronized_reserve,0.5330994129180908
7,27,31,da_as_total_mw_thirty_minutes_reserve,0.1641075611114502
7,27,32,net_actual_interchange_mw,0.2062787413597107
7,27,32,gross_actual_interchange_mw,0.15687322616577148
7,27,32,total_gen,0.21692824363708496
7,27,32,metered_load_mw,0.19570869207382202
7,27,32,total_losses,0.16661572456359863
7,27,32,congestion_price_da,0.13100653886795044
7,27,32,congestion_price_rt,0.14730381965637207
7,27,32,marginal_loss_price_da,0.17568820714950562
7,27,32,total_lmp_da,0.22696328163146973
7,27,32,da_as_total_mw_primary_reserve,0.4475061297416687
7,27,32,da_as_total_mw_synchronized_reserve,0.5328803062438965
7,27,32,da_as_total_mw_thirty_minutes_reserve,0.16891354322433472
7,27,33,net_actual_interchange_mw,0.2153850793838501
7,27,33,gross_actual_interchange_mw,0.14647847414016724
7,27,33,total_gen,0.1938098669052124
7,27,33,metered_load_mw,0.1737738847732544
7,27,33,total_losses,0.14811766147613525
7,27,33,congestion_price_da,0.12084126472473145
7,27,33,congestion_price_rt,0.14734047651290894
7,27,33,marginal_loss_price_da,0.17168331146240234
7,27,33,total_lmp_da,0.22120684385299683
7,27,33,da_as_total_mw_primary_reserve,0.43751823902130127
7,27,33,da_as_total_mw_synchronized_reserve,0.52494215965271
7,27,33,da_as_total_mw_thirty_minutes_reserve,0.14538967609405518
7,27,34,net_actual_interchange_mw,0.03721112012863159
7,27,34,gross_actual_interchange_mw,0.1451653242111206
7,27,34,total_gen,0.043124496936798096
7,27,34,metered_load_mw,0.058214664459228516
7,27,34,total_losses,0.08195668458938599
7,27,34,congestion_price_da,0.038892269134521484
7,27,34,congestion_price_rt,0.13699132204055786
7,27,34,marginal_loss_price_da,0.11919736862182617
7,27,34,total_lmp_da,0.20247340202331543
7,27,34,da_as_total_mw_primary_reserve,0.004264891147613525
7,27,34,da_as_total_mw_synchronized_reserve,0.022539854049682617
7,27,34,da_as_total_mw_thirty_minutes_reserve,0.04935777187347412
7,27,35,net_actual_interchange_mw,0.039492666721343994
7,27,35,gross_actual_interchange_mw,0.13986653089523315
7,27,35,total_gen,0.020820260047912598
7,27,35,metered_load_mw,0.03309214115142822
7,27,35,total_losses,0.06652289628982544
7,27,35,congestion_price_da,0.033760666847229004
7,27,35,congestion_price_rt,0.14147579669952393
7,27,35,marginal_loss_price_da,0.11663752794265747
7,27,35,total_lmp_da,0.1967187523841858
7,27,35,da_as_total_mw_primary_reserve,0.0071353912353515625
7,27,35,da_as_total_mw_synchronized_reserve,0.02421891689300537
7,27,35,da_as_total_mw_thirty_minutes_reserve,0.0759650468826294
7,27,36,net_actual_interchange_mw,0.03401726484298706
7,27,36,gross_actual_interchange_mw,0.15132206678390503
7,27,36,total_gen,0.04379218816757202
7,27,36,metered_load_mw,0.059455156326293945
7,27,36,total_losses,0.09018230438232422
7,27,36,congestion_price_da,0.04212993383407593
7,27,36,congestion_price_rt,0.14309298992156982
7,27,36,marginal_loss_price_da,0.13110226392745972
7,27,36,total_lmp_da,0.20077860355377197
7,27,36,da_as_total_mw_primary_reserve,0.0022097229957580566
7,27,36,da_as_total_mw_synchronized_reserve,0.021261632442474365
7,27,36,da_as_total_mw_thirty_minutes_reserve,0.052182912826538086
7,27,37,net_actual_interchange_mw,0.04285168647766113
7,27,37,gross_actual_interchange_mw,0.1466730237007141
7,27,37,total_gen,0.02415567636489868
7,27,37,metered_load_mw,0.034342825412750244
7,27,37,total_losses,0.12533092498779297
7,27,37,congestion_price_da,0.02732694149017334
7,27,37,congestion_price_rt,0.14814209938049316
7,27,37,marginal_loss_price_da,0.11770832538604736
7,27,37,total_lmp_da,0.215995192527771
7,27,37,da_as_total_mw_primary_reserve,0.5972894430160522
7,27,37,da_as_total_mw_synchronized_reserve,0.3020930290222168
7,27,37,da_as_total_mw_thirty_minutes_reserve,0.19143545627593994
7,27,38,net_actual_interchange_mw,0.10395866632461548
7,27,38,gross_actual_interchange_mw,0.17388921976089478
7,27,38,total_gen,0.3916088342666626
7,27,38,metered_load_mw,0.45121246576309204
7,27,38,total_losses,0.20932400226593018
7,27,38,congestion_price_da,0.0716894268989563
7,27,38,congestion_price_rt,0.1853729486465454
7,27,38,marginal_loss_price_da,0.643855094909668
7,27,38,total_lmp_da,0.9542421698570251
7,27,38,da_as_total_mw_primary_reserve,0.043041884899139404
7,27,38,da_as_total_mw_synchronized_reserve,0.056884169578552246
7,27,38,da_as_total_mw_thirty_minutes_reserve,0.34091824293136597
7,27,39,net_actual_interchange_mw,0.04807412624359131
7,27,39,gross_actual_interchange_mw,0.16053301095962524
7,27,39,total_gen,0.26564717292785645
7,27,39,metered_load_mw,0.30578237771987915
7,27,39,total_losses,0.15676826238632202
7,27,39,congestion_price_da,0.052030980587005615
7,27,39,congestion_price_rt,0.45420098304748535
7,27,39,marginal_loss_price_da,0.34918326139450073
7,27,39,total_lmp_da,0.4621347188949585
7,27,39,da_as_total_mw_primary_reserve,0.006647944450378418
7,27,39,da_as_total_mw_synchronized_reserve,0.01854074001312256
7,27,39,da_as_total_mw_thirty_minutes_reserve,0.18474990129470825
7,27,40,net_actual_interchange_mw,0.04994016885757446
7,27,40,gross_actual_interchange_mw,0.19647431373596191
7,27,40,total_gen,0.29492831230163574
7,27,40,metered_load_mw,0.35039663314819336
7,27,40,total_losses,0.28462928533554077
7,27,40,congestion_price_da,0.06474524736404419
7,27,40,congestion_price_rt,0.4013514518737793
7,27,40,marginal_loss_price_da,0.3680058717727661
7,27,40,total_lmp_da,0.45081061124801636
7,27,40,da_as_total_mw_primary_reserve,0.002593815326690674
7,27,40,da_as_total_mw_synchronized_reserve,0.010150313377380371
7,27,40,da_as_total_mw_thirty_minutes_reserve,0.1381855607032776
7,27,41,net_actual_interchange_mw,0.04120892286300659
7,27,41,gross_actual_interchange_mw,0.14072656631469727
7,27,41,total_gen,0.049875855445861816
7,27,41,metered_load_mw,0.059699416160583496
7,27,41,total_losses,0.07414644956588745
7,27,41,congestion_price_da,0.03901642560958862
7,27,41,congestion_price_rt,0.13913673162460327
7,27,41,marginal_loss_price_da,0.11906969547271729
7,27,41,total_lmp_da,0.2047579288482666
7,27,41,da_as_total_mw_primary_reserve,0.01207113265991211
7,27,41,da_as_total_mw_synchronized_reserve,0.00033545494079589844
7,27,41,da_as_total_mw_thirty_minutes_reserve,0.05311065912246704
7,27,42,net_actual_interchange_mw,0.3205503225326538
7,27,42,gross_actual_interchange_mw,0.29745233058929443
7,27,42,total_gen,0.1327330470085144
7,27,42,metered_load_mw,0.10708820819854736
7,27,42,total_losses,0.11950474977493286
7,27,42,congestion_price_da,0.06911098957061768
7,27,42,congestion_price_rt,0.15703165531158447
7,27,42,marginal_loss_price_da,0.13955157995224
7,27,42,total_lmp_da,0.23118138313293457
7,27,42,da_as_total_mw_primary_reserve,0.04031705856323242
7,27,42,da_as_total_mw_synchronized_reserve,0.031444430351257324
7,27,42,da_as_total_mw_thirty_minutes_reserve,0.09281188249588013
7,27,43,net_actual_interchange_mw,0.17381060123443604
7,27,43,gross_actual_interchange_mw,0.6266756057739258
7,27,43,total_gen,0.30956828594207764
7,27,43,metered_load_mw,0.2899858355522156
7,27,43,total_losses,0.23300886154174805
7,27,43,congestion_price_da,0.10263246297836304
7,27,43,congestion_price_rt,0.1278761625289917
7,27,43,marginal_loss_price_da,0.15842753648757935
7,27,43,total_lmp_da,0.2866672873497009
7,27,43,da_as_total_mw_primary_reserve,0.01585972309112549
7,27,43,da_as_total_mw_synchronized_reserve,0.02232450246810913
7,27,43,da_as_total_mw_thirty_minutes_reserve,0.0740346908569336
7,28,29,net_actual_interchange_mw,0.055608510971069336
7,28,29,gross_actual_interchange_mw,0.1352730393409729
7,28,29,total_gen,0.12952971458435059
7,28,29,metered_load_mw,0.14766186475753784
7,28,29,total_losses,0.10507649183273315
7,28,29,congestion_price_da,0.04920685291290283
7,28,29,congestion_price_rt,0.07421231269836426
7,28,29,marginal_loss_price_da,0.3149718642234802
7,28,29,total_lmp_da,0.6004920601844788
7,28,29,da_as_total_mw_primary_reserve,0.10093921422958374
7,28,29,da_as_total_mw_synchronized_reserve,0.11400783061981201
7,28,29,da_as_total_mw_thirty_minutes_reserve,0.35307997465133667
7,28,30,net_actual_interchange_mw,0.04700392484664917
7,28,30,gross_actual_interchange_mw,0.1315397024154663
7,28,30,total_gen,0.12789946794509888
7,28,30,metered_load_mw,0.1529030203819275
7,28,30,total_losses,0.10778313875198364
7,28,30,congestion_price_da,0.058308184146881104
7,28,30,congestion_price_rt,0.07615888118743896
7,28,30,marginal_loss_price_da,0.3570851683616638
7,28,30,total_lmp_da,0.6618849635124207
7,28,30,da_as_total_mw_primary_reserve,0.07231736183166504
7,28,30,da_as_total_mw_synchronized_reserve,0.053108394145965576
7,28,30,da_as_total_mw_thirty_minutes_reserve,0.37567782402038574
7,28,31,net_actual_interchange_mw,0.220137357711792
7,28,31,gross_actual_interchange_mw,0.16597908735275269
7,28,31,total_gen,0.18596261739730835
7,28,31,metered_load_mw,0.15223270654678345
7,28,31,total_losses,0.14233434200286865
7,28,31,congestion_price_da,0.0566333532333374
7,28,31,congestion_price_rt,0.003207385540008545
7,28,31,marginal_loss_price_da,0.011607050895690918
7,28,31,total_lmp_da,0.022171974182128906
7,28,31,da_as_total_mw_primary_reserve,0.4582523703575134
7,28,31,da_as_total_mw_synchronized_reserve,0.5305964946746826
7,28,31,da_as_total_mw_thirty_minutes_reserve,0.15405726432800293
7,28,32,net_actual_interchange_mw,0.22001731395721436
7,28,32,gross_actual_interchange_mw,0.16646969318389893
7,28,32,total_gen,0.18396615982055664
7,28,32,metered_load_mw,0.15110009908676147
7,28,32,total_losses,0.14314454793930054
7,28,32,congestion_price_da,0.058577895164489746
7,28,32,congestion_price_rt,0.0
7,28,32,marginal_loss_price_da,0.014979302883148193
7,28,32,total_lmp_da,0.024422526359558105
7,28,32,da_as_total_mw_primary_reserve,0.46394121646881104
7,28,32,da_as_total_mw_synchronized_reserve,0.5305744409561157
7,28,32,da_as_total_mw_thirty_minutes_reserve,0.15745240449905396
7,28,33,net_actual_interchange_mw,0.23054921627044678
7,28,33,gross_actual_interchange_mw,0.15496808290481567
7,28,33,total_gen,0.16847175359725952
7,28,33,metered_load_mw,0.1365850567817688
7,28,33,total_losses,0.13323676586151123
7,28,33,congestion_price_da,0.054491639137268066
7,28,33,congestion_price_rt,0.002693653106689453
7,28,33,marginal_loss_price_da,0.015681326389312744
7,28,33,total_lmp_da,0.024474382400512695
7,28,33,da_as_total_mw_primary_reserve,0.45245790481567383
7,28,33,da_as_total_mw_synchronized_reserve,0.5236375331878662
7,28,33,da_as_total_mw_thirty_minutes_reserve,0.13664472103118896
7,28,34,net_actual_interchange_mw,0.06602209806442261
7,28,34,gross_actual_interchange_mw,0.1442570686340332
7,28,34,total_gen,0.007880032062530518
7,28,34,metered_load_mw,0.011506795883178711
7,28,34,total_losses,0.07023197412490845
7,28,34,congestion_price_da,0.0
7,28,34,congestion_price_rt,0.0035863518714904785
7,28,34,marginal_loss_price_da,0.0
7,28,34,total_lmp_da,0.011165201663970947
7,28,34,da_as_total_mw_primary_reserve,0.029540061950683594
7,28,34,da_as_total_mw_synchronized_reserve,0.03554248809814453
7,28,34,da_as_total_mw_thirty_minutes_reserve,0.05532318353652954
7,28,35,net_actual_interchange_mw,0.068045973777771
7,28,35,gross_actual_interchange_mw,0.1371052861213684
7,28,35,total_gen,0.0
7,28,35,metered_load_mw,0.0
7,28,35,total_losses,0.05580252408981323
7,28,35,congestion_price_da,0.0
7,28,35,congestion_price_rt,0.007512688636779785
7,28,35,marginal_loss_price_da,0.0
7,28,35,total_lmp_da,0.00512009859085083
7,28,35,da_as_total_mw_primary_reserve,0.035102784633636475
7,28,35,da_as_total_mw_synchronized_reserve,0.040071845054626465
7,28,35,da_as_total_mw_thirty_minutes_reserve,0.08470898866653442
7,28,36,net_actual_interchange_mw,0.06721228361129761
7,28,36,gross_actual_interchange_mw,0.15100610256195068
7,28,36,total_gen,0.007950663566589355
7,28,36,metered_load_mw,0.012113869190216064
7,28,36,total_losses,0.07324385643005371
7,28,36,congestion_price_da,0.0
7,28,36,congestion_price_rt,0.007220566272735596
7,28,36,marginal_loss_price_da,0.0025780797004699707
7,28,36,total_lmp_da,0.016408443450927734
7,28,36,da_as_total_mw_primary_reserve,0.027791738510131836
7,28,36,da_as_total_mw_synchronized_reserve,0.034220993518829346
7,28,36,da_as_total_mw_thirty_minutes_reserve,0.06460368633270264
7,28,37,net_actual_interchange_mw,0.07610654830932617
7,28,37,gross_actual_interchange_mw,0.14450395107269287
7,28,37,total_gen,0.0
7,28,37,metered_load_mw,0.0
7,28,37,total_losses,0.10595303773880005
7,28,37,congestion_price_da,0.0
7,28,37,congestion_price_rt,0.00815802812576294
7,28,37,marginal_loss_price_da,0.0
7,28,37,total_lmp_da,0.03472203016281128
7,28,37,da_as_total_mw_primary_reserve,0.6050782799720764
7,28,37,da_as_total_mw_synchronized_reserve,0.31439512968063354
7,28,37,da_as_total_mw_thirty_minutes_reserve,0.19890493154525757
7,28,38,net_actual_interchange_mw,0.1104859709739685
7,28,38,gross_actual_interchange_mw,0.17763042449951172
7,28,38,total_gen,0.4135664701461792
7,28,38,metered_load_mw,0.47169405221939087
7,28,38,total_losses,0.23290520906448364
7,28,38,congestion_price_da,0.06859040260314941
7,28,38,congestion_price_rt,0.1583746075630188
7,28,38,marginal_loss_price_da,0.6508588790893555
7,28,38,total_lmp_da,0.9645498991012573
7,28,38,da_as_total_mw_primary_reserve,0.060973942279815674
7,28,38,da_as_total_mw_synchronized_reserve,0.07020038366317749
7,28,38,da_as_total_mw_thirty_minutes_reserve,0.3961147665977478
7,28,39,net_actual_interchange_mw,0.07474243640899658
7,28,39,gross_actual_interchange_mw,0.16963648796081543
7,28,39,total_gen,0.27644532918930054
7,28,39,metered_load_mw,0.3167301416397095
7,28,39,total_losses,0.1746293306350708
7,28,39,congestion_price_da,0.05727916955947876
7,28,39,congestion_price_rt,0.46060991287231445
7,28,39,marginal_loss_price_da,0.3742397427558899
7,28,39,total_lmp_da,0.47912466526031494
7,28,39,da_as_total_mw_primary_reserve,0.03340482711791992
7,28,39,da_as_total_mw_synchronized_reserve,0.027667224407196045
7,28,39,da_as_total_mw_thirty_minutes_reserve,0.2627794146537781
7,28,40,net_actual_interchange_mw,0.07563924789428711
7,28,40,gross_actual_interchange_mw,0.20448154211044312
7,28,40,total_gen,0.311862051486969
7,28,40,metered_load_mw,0.367729127407074
7,28,40,total_losses,0.30642396211624146
7,28,40,congestion_price_da,0.0652342438697815
7,28,40,congestion_price_rt,0.3745131492614746
7,28,40,marginal_loss_price_da,0.4060325026512146
7,28,40,total_lmp_da,0.4795534610748291
7,28,40,da_as_total_mw_primary_reserve,0.027671754360198975
7,28,40,da_as_total_mw_synchronized_reserve,0.022707879543304443
7,28,40,da_as_total_mw_thirty_minutes_reserve,0.2098243236541748
7,28,41,net_actual_interchange_mw,0.0748719573020935
7,28,41,gross_actual_interchange_mw,0.13861161470413208
7,28,41,total_gen,0.0208626389503479
7,28,41,metered_load_mw,0.01648169755935669
7,28,41,total_losses,0.05777323246002197
7,28,41,congestion_price_da,0.004176497459411621
7,28,41,congestion_price_rt,0.0
7,28,41,marginal_loss_price_da,0.0
7,28,41,total_lmp_da,0.021263957023620605
7,28,41,da_as_total_mw_primary_reserve,0.04114055633544922
7,28,41,da_as_total_mw_synchronized_reserve,0.01028507947921753
7,28,41,da_as_total_mw_thirty_minutes_reserve,0.07384133338928223
7,28,42,net_actual_interchange_mw,0.3462154269218445
7,28,42,gross_actual_interchange_mw,0.30121350288391113
7,28,42,total_gen,0.11173218488693237
7,28,42,metered_load_mw,0.07389682531356812
7,28,42,total_losses,0.10221779346466064
7,28,42,congestion_price_da,0.015188932418823242
7,28,42,congestion_price_rt,0.017526209354400635
7,28,42,marginal_loss_price_da,0.016011416912078857
7,28,42,total_lmp_da,0.0548321008682251
7,28,42,da_as_total_mw_primary_reserve,0.07250899076461792
7,28,42,da_as_total_mw_synchronized_reserve,0.03232312202453613
7,28,42,da_as_total_mw_thirty_minutes_reserve,0.1013638973236084
7,28,43,net_actual_interchange_mw,0.19674253463745117
7,28,43,gross_actual_interchange_mw,0.6403213739395142
7,28,43,total_gen,0.29496651887893677
7,28,43,metered_load_mw,0.2677428722381592
7,28,43,total_losses,0.23384970426559448
7,28,43,congestion_price_da,0.05648893117904663
