i,j,k,conf,est,syn3_est_k0
2,22,33,total_losses,0.0227840542793273,-0.023619592189788898
2,22,33,congestion_price_da,0.1076728701591491,-0.00017338991165159745
2,22,33,congestion_price_rt,0.0563766956329345,-0.001104414463043199
2,22,33,marginal_loss_price_da,0.1298263669013977,0.003929734230041504
2,22,33,total_lmp_da,0.2218703627586364,0.002974271774291992
2,22,33,da_as_total_mw_primary_reserve,0.5170372724533081,0.006061375141143799
2,22,33,da_as_total_mw_synchronized_reserve,0.5789065361022949,0.0028645992279052734
2,22,33,da_as_total_mw_thirty_minutes_reserve,0.2675573825836181,0.04173874855041501
2,22,34,net_actual_interchange_mw,0.0674206614494323,0.020357489585876402
2,22,34,gross_actual_interchange_mw,0.0,-0.0287990570068359
2,22,34,total_gen,0.215853214263916,-0.022874057292938205
2,22,34,metered_load_mw,0.2171722650527954,-0.0307657718658447
2,22,34,total_losses,0.0,-0.0075648427009582
2,22,34,congestion_price_da,0.0691286921501159,-0.00046557188034060393
2,22,34,congestion_price_rt,0.0551741123199462,-0.0003227591514588027
2,22,34,marginal_loss_price_da,0.1217228174209594,-0.0036086440086364885
2,22,34,total_lmp_da,0.2209260463714599,-0.005272388458251981
2,22,34,da_as_total_mw_primary_reserve,0.0508573055267334,0.0038198828697205006
2,22,34,da_as_total_mw_synchronized_reserve,0.1401934027671814,0.019516348838806194
2,22,34,da_as_total_mw_thirty_minutes_reserve,0.1402599811553955,0.009334385395050104
2,22,35,net_actual_interchange_mw,0.0631783008575439,0.016115128993988002
2,22,35,gross_actual_interchange_mw,0.0,-0.0236017704010009
2,22,35,total_gen,0.195465087890625,-0.034371674060821505
2,22,35,metered_load_mw,0.1922575235366821,-0.043877065181732205
2,22,35,total_losses,0.0,-0.0011355280876159
2,22,35,congestion_price_da,0.0627018809318542,-0.002987742424011189
2,22,35,congestion_price_rt,0.0538057088851928,-0.0002642273902892997
2,22,35,marginal_loss_price_da,0.1179311871528625,-0.0074266791343688965
2,22,35,total_lmp_da,0.2092821598052978,-0.014814674854278592
2,22,35,da_as_total_mw_primary_reserve,0.0534051060676574,0.0063676834106445035
2,22,35,da_as_total_mw_synchronized_reserve,0.1333140730857849,0.020524621009826716
2,22,35,da_as_total_mw_thirty_minutes_reserve,0.1703172326087951,0.03939163684844971
2,22,36,net_actual_interchange_mw,0.0688861608505249,0.021822988986969
2,22,36,gross_actual_interchange_mw,0.014000117778778,-0.020373642444610603
2,22,36,total_gen,0.2180653810501098,-0.02435094118118289
2,22,36,metered_load_mw,0.2217803001403808,-0.031077325344085693
2,22,36,total_losses,0.0,-0.007237434387207
2,22,36,congestion_price_da,0.0688748359680175,-0.002235174179077204
2,22,36,congestion_price_rt,0.0557770133018493,0.003502130508422803
2,22,36,marginal_loss_price_da,0.128678023815155,-0.0002794265747070035
2,22,36,total_lmp_da,0.2291613221168518,-0.00346451997756958
2,22,36,da_as_total_mw_primary_reserve,0.0522792339324951,0.0052418112754822055
2,22,36,da_as_total_mw_synchronized_reserve,0.136573314666748,0.017262101173400893
2,22,36,da_as_total_mw_thirty_minutes_reserve,0.1562836170196533,0.02535802125930789
2,22,37,net_actual_interchange_mw,0.0709087252616882,0.023845553398132303
2,22,37,gross_actual_interchange_mw,0.0,-0.0095945596694946
2,22,37,total_gen,0.2428712248802185,-0.021536707878112793
2,22,37,metered_load_mw,0.2341039180755615,-0.02961462736129758
2,22,37,total_losses,0.0242988467216491,-0.0284682512283325
2,22,37,congestion_price_da,0.0307304263114929,-0.034959197044372496
2,22,37,congestion_price_rt,0.0444182753562927,-0.0046452283859253
2,22,37,marginal_loss_price_da,0.1197552680969238,-0.004249870777130099
2,22,37,total_lmp_da,0.2203899621963501,-0.00437396764755249
2,22,37,da_as_total_mw_primary_reserve,0.6144890189170837,0.0066828131675720215
2,22,37,da_as_total_mw_synchronized_reserve,0.338998019695282,0.028290987014770508
2,22,37,da_as_total_mw_thirty_minutes_reserve,0.2444077134132385,0.027524590492248507
2,22,38,net_actual_interchange_mw,0.1546711325645446,0.02758729457855219
2,22,38,gross_actual_interchange_mw,0.0577231645584106,-0.017341792583465604
2,22,38,total_gen,0.3969081044197082,-0.008212149143218994
2,22,38,metered_load_mw,0.443333089351654,-0.014384210109710693
2,22,38,total_losses,0.1920310854911804,-0.008151650428772
2,22,38,congestion_price_da,0.094978928565979,0.016036927700042808
2,22,38,congestion_price_rt,0.1463197469711303,0.010265588760375893
2,22,38,marginal_loss_price_da,0.653407096862793,0.0006058216094970703
2,22,38,total_lmp_da,0.9530870914459229,-0.0038501620292663574
2,22,38,da_as_total_mw_primary_reserve,0.0767735838890075,0.012529969215392997
2,22,38,da_as_total_mw_synchronized_reserve,0.1451203227043151,0.020572423934936496
2,22,38,da_as_total_mw_thirty_minutes_reserve,0.33538419008255,-0.031470417976379395
2,22,39,net_actual_interchange_mw,0.0855562686920166,0.0378572940826416
2,22,39,gross_actual_interchange_mw,0.0235193967819213,-0.0164779424667359
2,22,39,total_gen,0.3538632392883301,0.005712151527404785
2,22,39,metered_load_mw,0.385636568069458,-0.0019215345382689875
2,22,39,total_losses,0.1202310919761657,-0.0038291215896607
2,22,39,congestion_price_da,0.0920106172561645,-0.0032019615173339983
2,22,39,congestion_price_rt,0.3871440887451172,-0.027254045009613037
2,22,39,marginal_loss_price_da,0.4074189066886902,0.005155444145202692
2,22,39,total_lmp_da,0.532170295715332,-0.0032706260681152344
2,22,39,da_as_total_mw_primary_reserve,0.0572759509086608,0.0102385282516479
2,22,39,da_as_total_mw_synchronized_reserve,0.1218351125717163,0.0114419460296631
2,22,39,da_as_total_mw_thirty_minutes_reserve,0.2649377584457397,-0.004749536514282282
2,22,40,net_actual_interchange_mw,0.0989628434181213,0.0398147702217102
2,22,40,gross_actual_interchange_mw,0.0729064345359802,-0.019548714160919203
2,22,40,total_gen,0.3776834607124328,-0.01397031545639038
2,22,40,metered_load_mw,0.4218899607658386,-0.021484851837158203
2,22,40,total_losses,0.2540477514266968,-0.013346076011657715
2,22,40,congestion_price_da,0.1174587607383728,-0.0008828639984130027
2,22,40,congestion_price_rt,0.3185627460479736,-0.009121954441070612
2,22,40,marginal_loss_price_da,0.4403418302536011,0.006729185581207275
2,22,40,total_lmp_da,0.5419630408287048,-0.00012165307998657227
2,22,40,da_as_total_mw_primary_reserve,0.0573594570159912,0.0103220343589783
2,22,40,da_as_total_mw_synchronized_reserve,0.1152303218841552,0.004837155342102009
2,22,40,da_as_total_mw_thirty_minutes_reserve,0.2164024710655212,0.010354459285736112
2,22,41,net_actual_interchange_mw,0.0470783114433288,1.5139579772900646e-05
2,22,41,gross_actual_interchange_mw,0.0,-0.0061246156692504
2,22,41,total_gen,0.2084677219390869,-0.018388748168945312
2,22,41,metered_load_mw,0.2075620293617248,-0.02580016851425171
2,22,41,total_losses,0.0,-0.0013067722320556
2,22,41,congestion_price_da,0.0641738772392273,-0.0057305097579956055
2,22,41,congestion_price_rt,0.0463430881500244,-0.0027204155921935966
2,22,41,marginal_loss_price_da,0.1155586242675781,-0.008446514606475802
2,22,41,total_lmp_da,0.2138224244117736,-0.0045183897018432895
2,22,41,da_as_total_mw_primary_reserve,0.0587376952171325,0.011700272560119601
2,22,41,da_as_total_mw_synchronized_reserve,0.093464970588684,-0.016928195953369196
2,22,41,da_as_total_mw_thirty_minutes_reserve,0.1423925161361694,0.011466920375824002
2,22,42,net_actual_interchange_mw,0.2706462144851684,0.009812355041503906
2,22,42,gross_actual_interchange_mw,0.2396520972251892,-0.0019125938415526789
2,22,42,total_gen,0.3065565824508667,-0.007577002048492376
2,22,42,metered_load_mw,0.2797059416770935,-0.012057065963745117
2,22,42,total_losses,0.0639844536781311,-0.010135948657989502
2,22,42,congestion_price_da,0.0864593982696533,0.00031614303588869963
2,22,42,congestion_price_rt,0.0496079921722412,0.0005444884300232003
2,22,42,marginal_loss_price_da,0.1354188919067382,0.007868230342864907
2,22,42,total_lmp_da,0.2547013759613037,0.0067738294601440985
2,22,42,da_as_total_mw_primary_reserve,0.1078471541404724,0.022110104560852092
2,22,42,da_as_total_mw_synchronized_reserve,0.1258167624473571,0.0154235959053039
2,22,42,da_as_total_mw_thirty_minutes_reserve,0.1964787244796753,0.05690449476242068
2,22,43,net_actual_interchange_mw,0.1237447261810302,0.0023901462554931086
2,22,43,gross_actual_interchange_mw,0.6339487433433533,0.003090083599090576
2,22,43,total_gen,0.3706779479980469,0.009526312351226862
2,22,43,metered_load_mw,0.3568244576454162,0.004282593727111816
2,22,43,total_losses,0.233706533908844,0.008021891117096003
2,22,43,congestion_price_da,0.1110376715660095,0.003955602645873996
2,22,43,congestion_price_rt,0.0337716937065124,-0.015291810035705594
2,22,43,marginal_loss_price_da,0.1423322558403015,0.00892561674118042
2,22,43,total_lmp_da,0.2743570208549499,0.005482733249664307
2,22,43,da_as_total_mw_primary_reserve,0.0824165344238281,0.0202895402908325
2,22,43,da_as_total_mw_synchronized_reserve,0.1119475960731506,0.0015544295310973982
2,22,43,da_as_total_mw_thirty_minutes_reserve,0.1784130334854126,0.047487437725067194
2,23,24,net_actual_interchange_mw,0.1072851419448852,0.003531396389007596
2,23,24,gross_actual_interchange_mw,0.1125501990318298,-0.0065148472785949985
2,23,24,total_gen,0.1797212362289428,-0.0548590421676636
2,23,24,metered_load_mw,0.1739329695701599,-0.06762945652008048
2,23,24,total_losses,0.0051348209381103,-0.016470491886138902
2,23,24,congestion_price_da,0.0,-0.0525327920913696
2,23,24,congestion_price_rt,0.0342500805854797,-0.027839899063110296
2,23,24,marginal_loss_price_da,0.0578905344009399,-0.07186752557754521
2,23,24,total_lmp_da,0.2016811966896057,-0.026477515697479193
2,23,24,da_as_total_mw_primary_reserve,0.0599144101142883,-0.002101898193359396
2,23,24,da_as_total_mw_synchronized_reserve,0.0780858993530273,-0.015247881412506104
2,23,24,da_as_total_mw_thirty_minutes_reserve,0.1066000461578369,0.008447527885436998
2,23,25,net_actual_interchange_mw,0.0458589792251586,0.0204984545707702
2,23,25,gross_actual_interchange_mw,0.0,0.0
2,23,25,total_gen,0.2408284544944763,0.006248176097869901
2,23,25,metered_load_mw,0.2425140738487243,0.0009516477584839145
2,23,25,total_losses,0.0116610527038574,-0.009944260120391802
2,23,25,congestion_price_da,0.061087429523468,-0.013597488403320306
2,23,25,congestion_price_rt,0.0533725023269653,-0.0087174773216247
2,23,25,marginal_loss_price_da,0.1301507949829101,0.0003927350044249933
2,23,25,total_lmp_da,0.2257870435714721,-0.002371668815612793
2,23,25,da_as_total_mw_primary_reserve,0.0854434967041015,0.0007622838020324985
2,23,25,da_as_total_mw_synchronized_reserve,0.1049709320068359,-0.0014741420745850026
2,23,25,da_as_total_mw_thirty_minutes_reserve,0.114497423171997,0.005952298641204806
2,23,26,net_actual_interchange_mw,0.0827245116233825,0.0016897320747374933
2,23,26,gross_actual_interchange_mw,0.0879290699958801,0.0026112198829651018
2,23,26,total_gen,0.222958505153656,-0.011621773242950384
2,23,26,metered_load_mw,0.2294862866401672,-0.012076139450073187
2,23,26,total_losses,0.050804316997528,0.004604518413543701
2,23,26,congestion_price_da,0.0567957162857055,-0.012043356895446805
2,23,26,congestion_price_rt,0.0669807791709899,0.004890799522399895
2,23,26,marginal_loss_price_da,0.1383730173110962,0.008614957332611084
2,23,26,total_lmp_da,0.2546191215515136,0.01001286506652832
2,23,26,da_as_total_mw_primary_reserve,0.0526501536369323,0.0023966431617736955
2,23,26,da_as_total_mw_synchronized_reserve,0.1039081811904907,-0.0006880164146423062
2,23,26,da_as_total_mw_thirty_minutes_reserve,0.0983439087867736,0.010653913021087605
2,23,27,net_actual_interchange_mw,0.0644231438636779,0.013271808624267495
2,23,27,gross_actual_interchange_mw,0.0263950228691101,0.0089478492736817
2,23,27,total_gen,0.2432146072387695,0.008634328842163114
2,23,27,metered_load_mw,0.2599098086357116,0.007410228252410833
2,23,27,total_losses,0.0438986420631408,0.006158530712127699
2,23,27,congestion_price_da,0.0707656741142273,-0.016770780086517306
2,23,27,congestion_price_rt,0.1646868586540222,-0.01754903793334961
2,23,27,marginal_loss_price_da,0.2242723703384399,-0.013294100761413574
2,23,27,total_lmp_da,0.360880970954895,-0.018406808376312256
2,23,27,da_as_total_mw_primary_reserve,0.0414720773696899,0.002764761447906501
2,23,27,da_as_total_mw_synchronized_reserve,0.0978671312332153,0.0026845335960388045
2,23,27,da_as_total_mw_thirty_minutes_reserve,0.1185226440429687,-0.0039197206497192105
2,23,28,net_actual_interchange_mw,0.0850729346275329,0.005235195159912109
2,23,28,gross_actual_interchange_mw,0.0,0.0
2,23,28,total_gen,0.2464158535003662,0.006410658359527616
2,23,28,metered_load_mw,0.2488308548927307,0.007268428802490318
2,23,28,total_losses,0.0269207954406738,0.005315482616424599
2,23,28,congestion_price_da,0.0502002239227294,-0.013734102249145598
2,23,28,congestion_price_rt,0.0657182931900024,0.003628313541412402
2,23,28,marginal_loss_price_da,0.1295082569122314,-0.0002498030662537176
2,23,28,total_lmp_da,0.2250133752822876,-0.0031453371047973078
2,23,28,da_as_total_mw_primary_reserve,0.0547808408737182,-0.0010443329811095983
2,23,28,da_as_total_mw_synchronized_reserve,0.1187831163406372,-0.0015393495559692105
2,23,28,da_as_total_mw_thirty_minutes_reserve,0.1512708663940429,0.005681276321411105
2,23,29,net_actual_interchange_mw,0.0650713443756103,0.010826647281646694
2,23,29,gross_actual_interchange_mw,0.0090136528015136,0.004436135292053201
2,23,29,total_gen,0.2405391335487365,0.005958855152130099
2,23,29,metered_load_mw,0.2486143708229065,0.007051944732666099
2,23,29,total_losses,0.0352053046226501,0.010373234748840297
2,23,29,congestion_price_da,0.0434615015983581,-0.009071290493011502
2,23,29,congestion_price_rt,0.064448058605194,0.002358078956603997
2,23,29,marginal_loss_price_da,0.3084549307823181,-0.000713884830474798
2,23,29,total_lmp_da,0.5857247114181519,-0.0005781650543212891
2,23,29,da_as_total_mw_primary_reserve,0.0891502499580383,0.00036597251892089844
2,23,29,da_as_total_mw_synchronized_reserve,0.1090173721313476,0.0016035437583923062
2,23,29,da_as_total_mw_thirty_minutes_reserve,0.2554370164871216,-0.023807942867278997
2,23,30,net_actual_interchange_mw,0.0598481893539428,0.009463667869567802
2,23,30,gross_actual_interchange_mw,0.0,0.0
2,23,30,total_gen,0.2347561717033386,0.0001758933067322055
2,23,30,metered_load_mw,0.2481189966201782,0.0065565705299378
2,23,30,total_losses,0.0247413516044616,0.0003065466880797993
2,23,30,congestion_price_da,0.058718204498291,-0.005129635334014893
2,23,30,congestion_price_rt,0.0680749416351318,0.0054335594177245955
2,23,30,marginal_loss_price_da,0.3575844168663025,0.0023679733276367743
2,23,30,total_lmp_da,0.6581840515136719,-0.0008127689361572266
2,23,30,da_as_total_mw_primary_reserve,0.0426543354988098,0.0020263195037842005
2,23,30,da_as_total_mw_synchronized_reserve,0.1001378893852233,0.0026738047599792064
2,23,30,da_as_total_mw_thirty_minutes_reserve,0.2636269927024841,-0.03997254371643072
2,23,31,net_actual_interchange_mw,0.1915838718414306,0.007530391216278021
2,23,31,gross_actual_interchange_mw,0.0041462779045104,-0.003434181213379
2,23,31,total_gen,0.3471999764442444,0.0035021901130676825
2,23,31,metered_load_mw,0.3265701532363891,0.004228830337524414
2,23,31,total_losses,0.0786871314048767,0.007318794727325495
2,23,31,congestion_price_da,0.1024917364120483,-0.011696696281433105
2,23,31,congestion_price_rt,0.0728074312210083,0.010717451572418303
2,23,31,marginal_loss_price_da,0.1318352222442627,0.002077162265777588
2,23,31,total_lmp_da,0.2270762920379638,-0.0010824203491210938
2,23,31,da_as_total_mw_primary_reserve,0.5215752124786377,0.0005469322204589844
2,23,31,da_as_total_mw_synchronized_reserve,0.575659990310669,-0.002816438674926758
2,23,31,da_as_total_mw_thirty_minutes_reserve,0.2484862208366394,0.006219446659088218
2,23,32,net_actual_interchange_mw,0.1923181414604187,0.001980781555175809
2,23,32,gross_actual_interchange_mw,0.0156441926956176,-8.416175842290013e-05
2,23,32,total_gen,0.3475680351257324,0.005250811576843317
2,23,32,metered_load_mw,0.3263293504714966,0.005250513553619385
2,23,32,total_losses,0.0816583633422851,0.014535844326019301
2,23,32,congestion_price_da,0.1005436182022094,-0.01198595762252809
2,23,32,congestion_price_rt,0.0664498805999755,0.004359900951385505
2,23,32,marginal_loss_price_da,0.1309911012649536,0.0012330412864685059
2,23,32,total_lmp_da,0.2267603278160095,-0.0013983845710754117
2,23,32,da_as_total_mw_primary_reserve,0.5214242935180664,0.0004730224609375
2,23,32,da_as_total_mw_synchronized_reserve,0.5772824287414551,-0.003191351890563965
2,23,32,da_as_total_mw_thirty_minutes_reserve,0.2517763972282409,0.005351483821868924
2,23,33,net_actual_interchange_mw,0.2112331390380859,0.0022148489952087125
2,23,33,gross_actual_interchange_mw,0.0019376277923583,-0.0035791397094727
2,23,33,total_gen,0.3403648734092712,0.004044473171234075
2,23,33,metered_load_mw,0.320898950099945,0.004539072513580322
2,23,33,total_losses,0.0666801929473877,0.004393994808197098
2,23,33,congestion_price_da,0.0979240536689758,-0.009922206401824896
2,23,33,congestion_price_rt,0.0777817368507385,0.0156917572021485
2,23,33,marginal_loss_price_da,0.1342798471450805,0.0045217871665954035
2,23,33,total_lmp_da,0.2325962781906128,0.0044375658035278875
2,23,33,da_as_total_mw_primary_reserve,0.5109330415725708,-4.285573959350586e-05
2,23,33,da_as_total_mw_synchronized_reserve,0.573803722858429,-0.0022382140159606934
2,23,33,da_as_total_mw_thirty_minutes_reserve,0.2307106256484985,0.00489199161529541
2,23,34,net_actual_interchange_mw,0.0437709093093872,0.014394998550415102
2,23,34,gross_actual_interchange_mw,0.0279414057731628,-0.0008576512336730992
2,23,34,total_gen,0.2463889718055725,0.007661700248718317
2,23,34,metered_load_mw,0.2550219893455505,0.007083952426910373
2,23,34,total_losses,0.0316329598426818,0.004413306713104203
2,23,34,congestion_price_da,0.0539101362228393,-0.0156841278076172
2,23,34,congestion_price_rt,0.0686463713645935,0.006556391716003508
2,23,34,marginal_loss_price_da,0.1281353235244751,-0.0016227364540100098
2,23,34,total_lmp_da,0.2327789068222046,0.004620194435119684
2,23,34,da_as_total_mw_primary_reserve,0.0393897891044616,0.0003455281257628978
2,23,34,da_as_total_mw_synchronized_reserve,0.1207278370857238,5.078315734859118e-05
2,23,34,da_as_total_mw_thirty_minutes_reserve,0.0917433500289917,0.008280634880066001
2,23,35,net_actual_interchange_mw,0.0419021844863891,0.0185016393661499
2,23,35,gross_actual_interchange_mw,0.0184049606323242,-0.005196809768676699
2,23,35,total_gen,0.2357197999954223,0.001139521598815918
2,23,35,metered_load_mw,0.24196857213974,0.000406146049499595
2,23,35,total_losses,0.0206158757209777,-0.0009894371032715017
2,23,35,congestion_price_da,0.0495407581329345,-0.015783011913299602
2,23,35,congestion_price_rt,0.0689508914947509,0.006860911846160896
2,23,35,marginal_loss_price_da,0.1281185150146484,-0.0016395449638366977
2,23,35,total_lmp_da,0.2300552129745483,0.0018965005874634067
2,23,35,da_as_total_mw_primary_reserve,0.0408704876899719,0.002846777439117501
2,23,35,da_as_total_mw_synchronized_reserve,0.1156915426254272,0.002902090549469008
2,23,35,da_as_total_mw_thirty_minutes_reserve,0.11895352602005,0.00805693864822389
2,23,36,net_actual_interchange_mw,0.0405606627464294,0.011807918548584002
2,23,36,gross_actual_interchange_mw,0.0319684147834777,-0.0024053454399109025
2,23,36,total_gen,0.2485717535018921,0.006155431270599393
2,23,36,metered_load_mw,0.2588053941726684,0.005947768688201904
2,23,36,total_losses,0.0347060561180114,0.006636023521423298
2,23,36,congestion_price_da,0.0572937726974487,-0.013816237449645996
2,23,36,congestion_price_rt,0.0672131776809692,0.005123198032379199
2,23,36,marginal_loss_price_da,0.134880781173706,0.005122721195220892
2,23,36,total_lmp_da,0.2414722442626953,0.008846402168273926
2,23,36,da_as_total_mw_primary_reserve,0.0385969877243042,0.0011760592460633018
2,23,36,da_as_total_mw_synchronized_reserve,0.1192134618759155,-9.775161743159899e-05
2,23,36,da_as_total_mw_thirty_minutes_reserve,0.1054660081863403,0.0089913010597229
2,23,37,net_actual_interchange_mw,0.0451216697692871,0.0165857672691346
2,23,37,gross_actual_interchange_mw,0.0104900002479553,0.0008954405784607003
2,23,37,total_gen,0.2719762921333313,0.007568359375
2,23,37,metered_load_mw,0.2724336385726928,0.00871509313583374
2,23,37,total_losses,0.0762302875518798,0.0234631896018982
2,23,37,congestion_price_da,0.0307892560958862,-0.021743535995483402
2,23,37,congestion_price_rt,0.0630311369895935,0.0009411573410035082
2,23,37,marginal_loss_price_da,0.1297692656517028,1.120567321769017e-05
2,23,37,total_lmp_da,0.2362017631530761,0.008043050765991183
2,23,37,da_as_total_mw_primary_reserve,0.6033750176429749,0.0003959536552429199
2,23,37,da_as_total_mw_synchronized_reserve,0.3159314393997192,0.005224406719207708
2,23,37,da_as_total_mw_thirty_minutes_reserve,0.2058157324790954,0.007094383239746094
2,23,38,net_actual_interchange_mw,0.1463517546653747,0.019267916679382296
2,23,38,gross_actual_interchange_mw,0.0739867687225341,-0.008589923381805503
2,23,38,total_gen,0.4112081527709961,0.006087899208068903
2,23,38,metered_load_mw,0.4619453549385071,0.0042280554771423895
2,23,38,total_losses,0.2011072039604187,0.0060030817985534946
2,23,38,congestion_price_da,0.0638064742088317,-0.015135526657104492
2,23,38,congestion_price_rt,0.1357961297035217,-0.00025802850723269377
2,23,38,marginal_loss_price_da,0.6472935676574707,-0.004067420959472656
2,23,38,total_lmp_da,0.951195240020752,-0.004315495491027832
2,23,38,da_as_total_mw_primary_reserve,0.0727447867393493,0.008501172065734794
2,23,38,da_as_total_mw_synchronized_reserve,0.1268637776374817,0.002315878868103083
2,23,38,da_as_total_mw_thirty_minutes_reserve,0.3264655470848083,-0.006287813186645508
2,23,39,net_actual_interchange_mw,0.0788037776947021,0.02983623743057251
2,23,39,gross_actual_interchange_mw,0.0476887822151184,-0.005019843578338595
2,23,39,total_gen,0.3464006781578064,-0.0017504096031188965
2,23,39,metered_load_mw,0.3838441967964172,-0.0037139058113098145
2,23,39,total_losses,0.1297825574874878,-0.004798293113708496
2,23,39,congestion_price_da,0.0691128969192504,-0.02609968185424809
2,23,39,congestion_price_rt,0.3979678153991699,-0.022292673587799072
2,23,39,marginal_loss_price_da,0.3603512644767761,-0.04191219806671137
2,23,39,total_lmp_da,0.5031248927116394,-0.03231602907180786
2,23,39,da_as_total_mw_primary_reserve,0.0472222566604614,0.009838998317718499
2,23,39,da_as_total_mw_synchronized_reserve,0.100708782672882,0.004696786403655992
2,23,39,da_as_total_mw_thirty_minutes_reserve,0.215246319770813,0.0035095810890197754
2,23,40,net_actual_interchange_mw,0.0907068848609924,0.027683973312377902
2,23,40,gross_actual_interchange_mw,0.0982434153556823,-0.0114017724990845
2,23,40,total_gen,0.3908058404922485,-0.000847935676574707
2,23,40,metered_load_mw,0.4410814642906189,-0.0022933483123779297
2,23,40,total_losses,0.2703003287315368,-0.009105741977691706
2,23,40,congestion_price_da,0.1019513607025146,-0.0163902640342712
2,23,40,congestion_price_rt,0.3344545364379883,-0.005472242832183838
2,23,40,marginal_loss_price_da,0.4206110835075378,-0.013001561164856013
2,23,40,total_lmp_da,0.5319782495498657,-0.010106444358825684
2,23,40,da_as_total_mw_primary_reserve,0.0495904684066772,0.009420871734619099
2,23,40,da_as_total_mw_synchronized_reserve,0.1016088128089904,0.00786650180816649
2,23,40,da_as_total_mw_thirty_minutes_reserve,0.1655815243721008,0.006888628005981501
2,23,41,net_actual_interchange_mw,0.0165980458259582,-0.003887653350830099
2,23,41,gross_actual_interchange_mw,0.0075912475585937,0.0014666318893432999
2,23,41,total_gen,0.2373397350311279,0.002759456634521512
2,23,41,metered_load_mw,0.2435492277145385,0.0019868016242980957
2,23,41,total_losses,0.0257508754730224,0.004145562648773197
2,23,41,congestion_price_da,0.0559214949607849,-0.013982892036438002
2,23,41,congestion_price_rt,0.0626120567321777,0.0005220770835877089
2,23,41,marginal_loss_price_da,0.1283300518989563,-0.0014280080795288086
2,23,41,total_lmp_da,0.2257263660430908,-0.002432346343994113
2,23,41,da_as_total_mw_primary_reserve,0.046858787536621,0.0047882199287414
2,23,41,da_as_total_mw_synchronized_reserve,0.07466322183609,-0.0186705589294434
2,23,41,da_as_total_mw_thirty_minutes_reserve,0.0878430604934692,0.008232474327087402
2,23,42,net_actual_interchange_mw,0.2441328763961792,0.00920242071151739
2,23,42,gross_actual_interchange_mw,0.2432307600975036,0.0016660690307617188
2,23,42,total_gen,0.319564938545227,0.00543135404586792
2,23,42,metered_load_mw,0.2973141670227051,0.005551159381866455
2,23,42,total_losses,0.0960181355476379,0.021897733211517292
2,23,42,congestion_price_da,0.0718140006065368,-0.014329254627227811
2,23,42,congestion_price_rt,0.0607699751853942,-0.0013200044631958008
2,23,42,marginal_loss_price_da,0.1462960839271545,0.016538023948669406
2,23,42,total_lmp_da,0.2632620334625244,0.015334486961364802
2,23,42,da_as_total_mw_primary_reserve,0.0911235213279724,0.005386471748352092
2,23,42,da_as_total_mw_synchronized_reserve,0.1124985814094543,0.005001604557037409
2,23,42,da_as_total_mw_thirty_minutes_reserve,0.148076593875885,0.008502364158630399
2,23,43,net_actual_interchange_mw,0.0991752743721008,-0.0007520914077758928
2,23,43,gross_actual_interchange_mw,0.6343287229537964,0.0034700632095336914
2,23,43,total_gen,0.3739380836486816,0.012786448001861572
2,23,43,metered_load_mw,0.3646137714385986,0.01207190752029419
2,23,43,total_losses,0.2377843856811523,0.010728836059570285
2,23,43,congestion_price_da,0.0980738401412963,-0.009008228778839195
2,23,43,congestion_price_rt,0.0525958538055419,-0.009494125843048096
2,23,43,marginal_loss_price_da,0.1590151786804199,0.0256085395812988
2,23,43,total_lmp_da,0.2920836210250854,0.023209333419799805
2,23,43,da_as_total_mw_primary_reserve,0.0700286030769348,0.007901608943939202
2,23,43,da_as_total_mw_synchronized_reserve,0.0947832465171814,0.0014494657516479909
2,23,43,da_as_total_mw_thirty_minutes_reserve,0.1211885213851928,0.006229043006896903
2,24,25,net_actual_interchange_mw,0.1225324273109436,0.021148324012756403
2,24,25,gross_actual_interchange_mw,0.1076734662055969,-0.007098674774169908
2,24,25,total_gen,0.1787202954292297,-0.05282360315322879
2,24,25,metered_load_mw,0.1653491854667663,-0.06749480962753299
2,24,25,total_losses,0.0,0.0
2,24,25,congestion_price_da,0.0,-0.0746849179267883
2,24,25,congestion_price_rt,0.0,-0.0397849678993225
2,24,25,marginal_loss_price_da,0.0384966731071472,-0.0837337970733642
2,24,25,total_lmp_da,0.1807537674903869,-0.03468894958496099
2,24,25,da_as_total_mw_primary_reserve,0.1111457347869873,0.02646452188491831
2,24,25,da_as_total_mw_synchronized_reserve,0.1010943055152893,-0.005350768566131592
2,24,25,da_as_total_mw_thirty_minutes_reserve,0.1386125087738037,0.030067384243011516
2,24,26,net_actual_interchange_mw,0.0735834836959838,-0.016989409923553495
2,24,26,gross_actual_interchange_mw,0.0815865397453308,-0.026265621185302707
2,24,26,total_gen,0.1745041608810424,-0.036496877670288114
2,24,26,metered_load_mw,0.1691853404045105,-0.04880809783935541
2,24,26,total_losses,0.0,-0.0278418660163879
2,24,26,congestion_price_da,0.0,-0.0688390731811523
2,24,26,congestion_price_rt,0.0223792195320129,-0.029060363769531198
2,24,26,marginal_loss_price_da,0.0476932525634765,-0.08176791667938238
2,24,26,total_lmp_da,0.1768298745155334,-0.0677763819694519
2,24,26,da_as_total_mw_primary_reserve,0.068826138973236,0.006809830665588303
2,24,26,da_as_total_mw_synchronized_reserve,0.064125657081604,-0.040470540523529
2,24,26,da_as_total_mw_thirty_minutes_reserve,0.1145358085632324,0.016383290290832492
2,24,27,net_actual_interchange_mw,0.1027945876121521,0.012221693992614802
