key,size,conf,est
04_42,2,total_lmp_da,0.03411680459976196
04_42,2,da_as_total_mw_primary_reserve,0.20961052179336548
04_42,2,da_as_total_mw_synchronized_reserve,0.03884679079055786
04_42,2,da_as_total_mw_thirty_minutes_reserve,0.26749998331069946
04_43,2,net_actual_interchange_mw,0.2727354168891907
04_43,2,gross_actual_interchange_mw,0.6246768236160278
04_43,2,total_gen,0.4687892198562622
04_43,2,metered_load_mw,0.4115053415298462
04_43,2,total_losses,0.4644879698753357
04_43,2,congestion_price_da,0.0756838321685791
04_43,2,congestion_price_rt,0.0030046701431274414
04_43,2,marginal_loss_price_da,0.10771596431732178
04_43,2,total_lmp_da,0.12793368101119995
04_43,2,da_as_total_mw_primary_reserve,0.20698672533035278
04_43,2,da_as_total_mw_synchronized_reserve,0.05030888319015503
04_43,2,da_as_total_mw_thirty_minutes_reserve,0.3167477250099182
05_06,2,net_actual_interchange_mw,0.09678822755813599
05_06,2,gross_actual_interchange_mw,0.053286075592041016
05_06,2,total_gen,0.5396387577056885
05_06,2,metered_load_mw,0.5470401048660278
05_06,2,total_losses,0.18970900774002075
05_06,2,congestion_price_da,0.16062486171722412
05_06,2,congestion_price_rt,0.11373543739318848
05_06,2,marginal_loss_price_da,0.4593755602836609
05_06,2,total_lmp_da,0.6601608395576477
05_06,2,da_as_total_mw_primary_reserve,0.037510573863983154
05_06,2,da_as_total_mw_synchronized_reserve,0.049434661865234375
05_06,2,da_as_total_mw_thirty_minutes_reserve,0.2758728861808777
05_07,2,net_actual_interchange_mw,0.035114407539367676
05_07,2,gross_actual_interchange_mw,0.16150224208831787
05_07,2,total_gen,0.4962218403816223
05_07,2,metered_load_mw,0.5200034379959106
05_07,2,total_losses,0.1812000274658203
05_07,2,congestion_price_da,0.15489345788955688
05_07,2,congestion_price_rt,0.11882990598678589
05_07,2,marginal_loss_price_da,0.46115249395370483
05_07,2,total_lmp_da,0.6616377830505371
05_07,2,da_as_total_mw_primary_reserve,0.021558523178100586
05_07,2,da_as_total_mw_synchronized_reserve,0.04584228992462158
05_07,2,da_as_total_mw_thirty_minutes_reserve,0.186989426612854
05_08,2,net_actual_interchange_mw,0.026105940341949463
05_08,2,gross_actual_interchange_mw,0.04464632272720337
05_08,2,total_gen,0.4764127731323242
05_08,2,metered_load_mw,0.4974992275238037
05_08,2,total_losses,0.11394357681274414
05_08,2,congestion_price_da,0.1429855227470398
05_08,2,congestion_price_rt,0.12630212306976318
05_08,2,marginal_loss_price_da,0.47998130321502686
05_08,2,total_lmp_da,0.6836153268814087
05_08,2,da_as_total_mw_primary_reserve,0.038843631744384766
05_08,2,da_as_total_mw_synchronized_reserve,0.05448216199874878
05_08,2,da_as_total_mw_thirty_minutes_reserve,0.23816144466400146
05_09,2,net_actual_interchange_mw,0.023966729640960693
05_09,2,gross_actual_interchange_mw,0.020908117294311523
05_09,2,total_gen,0.49624788761138916
05_09,2,metered_load_mw,0.5133416652679443
05_09,2,total_losses,0.21786493062973022
05_09,2,congestion_price_da,0.14777082204818726
05_09,2,congestion_price_rt,0.12932854890823364
05_09,2,marginal_loss_price_da,0.5124375820159912
05_09,2,total_lmp_da,0.6561111807823181
05_09,2,da_as_total_mw_primary_reserve,0.02811330556869507
05_09,2,da_as_total_mw_synchronized_reserve,0.07472896575927734
05_09,2,da_as_total_mw_thirty_minutes_reserve,0.21966588497161865
05_10,2,net_actual_interchange_mw,0.19361209869384766
05_10,2,gross_actual_interchange_mw,0.1328766942024231
05_10,2,total_gen,0.6879452466964722
05_10,2,metered_load_mw,0.7000386714935303
05_10,2,total_losses,0.48457032442092896
05_10,2,congestion_price_da,0.17613935470581055
05_10,2,congestion_price_rt,0.12800049781799316
05_10,2,marginal_loss_price_da,0.4959380030632019
05_10,2,total_lmp_da,0.6630927324295044
05_10,2,da_as_total_mw_primary_reserve,0.09876728057861328
05_10,2,da_as_total_mw_synchronized_reserve,0.11104416847229004
05_10,2,da_as_total_mw_thirty_minutes_reserve,0.3461149334907532
05_11,2,net_actual_interchange_mw,0.07155239582061768
05_11,2,gross_actual_interchange_mw,0.07966071367263794
05_11,2,total_gen,0.5418654680252075
05_11,2,metered_load_mw,0.5580319166183472
05_11,2,total_losses,0.16940361261367798
05_11,2,congestion_price_da,0.1550236940383911
05_11,2,congestion_price_rt,0.12743431329727173
05_11,2,marginal_loss_price_da,0.5174729824066162
05_11,2,total_lmp_da,0.6664068102836609
05_11,2,da_as_total_mw_primary_reserve,0.06115454435348511
05_11,2,da_as_total_mw_synchronized_reserve,0.0945783257484436
05_11,2,da_as_total_mw_thirty_minutes_reserve,0.22848659753799438
05_12,2,net_actual_interchange_mw,0.013365507125854492
05_12,2,gross_actual_interchange_mw,0.023640453815460205
05_12,2,total_gen,0.4895626902580261
05_12,2,metered_load_mw,0.5133689641952515
05_12,2,total_losses,0.11899471282958984
05_12,2,congestion_price_da,0.15141063928604126
05_12,2,congestion_price_rt,0.11845535039901733
05_12,2,marginal_loss_price_da,0.48607802391052246
05_12,2,total_lmp_da,0.6856304407119751
05_12,2,da_as_total_mw_primary_reserve,0.0871422290802002
05_12,2,da_as_total_mw_synchronized_reserve,0.10752671957015991
05_12,2,da_as_total_mw_thirty_minutes_reserve,0.25002366304397583
05_13,2,net_actual_interchange_mw,0.14653843641281128
05_13,2,gross_actual_interchange_mw,0.03369271755218506
05_13,2,total_gen,0.512966513633728
05_13,2,metered_load_mw,0.5215039849281311
05_13,2,total_losses,0.13955390453338623
05_13,2,congestion_price_da,0.15002304315567017
05_13,2,congestion_price_rt,0.1537560224533081
05_13,2,marginal_loss_price_da,0.46449005603790283
05_13,2,total_lmp_da,0.658728837966919
05_13,2,da_as_total_mw_primary_reserve,0.06262481212615967
05_13,2,da_as_total_mw_synchronized_reserve,0.05861377716064453
05_13,2,da_as_total_mw_thirty_minutes_reserve,0.32706695795059204
05_14,2,net_actual_interchange_mw,0.09069740772247314
05_14,2,gross_actual_interchange_mw,0.0724136233329773
05_14,2,total_gen,0.8242138028144836
05_14,2,metered_load_mw,0.8265947699546814
05_14,2,total_losses,0.22607731819152832
05_14,2,congestion_price_da,0.1454761028289795
05_14,2,congestion_price_rt,0.09069210290908813
05_14,2,marginal_loss_price_da,0.48076730966567993
05_14,2,total_lmp_da,0.6618920564651489
05_14,2,da_as_total_mw_primary_reserve,0.03468465805053711
05_14,2,da_as_total_mw_synchronized_reserve,0.07988607883453369
05_14,2,da_as_total_mw_thirty_minutes_reserve,0.23361080884933472
05_15,2,net_actual_interchange_mw,0.017336905002593994
05_15,2,gross_actual_interchange_mw,0.023816168308258057
05_15,2,total_gen,0.4297831058502197
05_15,2,metered_load_mw,0.4515382647514343
05_15,2,total_losses,0.09496480226516724
05_15,2,congestion_price_da,0.05802011489868164
05_15,2,congestion_price_rt,0.08147966861724854
05_15,2,marginal_loss_price_da,0.43510162830352783
05_15,2,total_lmp_da,0.6178382635116577
05_15,2,da_as_total_mw_primary_reserve,0.01965886354446411
05_15,2,da_as_total_mw_synchronized_reserve,0.03671473264694214
05_15,2,da_as_total_mw_thirty_minutes_reserve,0.2222939133644104
05_16,2,net_actual_interchange_mw,0.03922146558761597
05_16,2,gross_actual_interchange_mw,0.04296380281448364
05_16,2,total_gen,0.6208511590957642
05_16,2,metered_load_mw,0.6305371522903442
05_16,2,total_losses,0.15716201066970825
05_16,2,congestion_price_da,0.15680617094039917
05_16,2,congestion_price_rt,0.07598274946212769
05_16,2,marginal_loss_price_da,0.4705244302749634
05_16,2,total_lmp_da,0.6465957164764404
05_16,2,da_as_total_mw_primary_reserve,0.03135555982589722
05_16,2,da_as_total_mw_synchronized_reserve,0.09508991241455078
05_16,2,da_as_total_mw_thirty_minutes_reserve,0.1853509545326233
05_17,2,net_actual_interchange_mw,0.018035411834716797
05_17,2,gross_actual_interchange_mw,0.18260103464126587
05_17,2,total_gen,0.5127354860305786
05_17,2,metered_load_mw,0.5415980219841003
05_17,2,total_losses,0.2215355634689331
05_17,2,congestion_price_da,0.15955162048339844
05_17,2,congestion_price_rt,0.11607420444488525
05_17,2,marginal_loss_price_da,0.4697417616844177
05_17,2,total_lmp_da,0.6720800399780273
05_17,2,da_as_total_mw_primary_reserve,0.009810984134674072
05_17,2,da_as_total_mw_synchronized_reserve,0.04271137714385986
05_17,2,da_as_total_mw_thirty_minutes_reserve,0.1804167628288269
05_18,2,net_actual_interchange_mw,0.039224088191986084
05_18,2,gross_actual_interchange_mw,0.026282429695129395
05_18,2,total_gen,0.49447065591812134
05_18,2,metered_load_mw,0.5099576115608215
05_18,2,total_losses,0.16967105865478516
05_18,2,congestion_price_da,0.14216387271881104
05_18,2,congestion_price_rt,0.13348114490509033
05_18,2,marginal_loss_price_da,0.506354570388794
05_18,2,total_lmp_da,0.6547431945800781
05_18,2,da_as_total_mw_primary_reserve,0.037907421588897705
05_18,2,da_as_total_mw_synchronized_reserve,0.08618062734603882
05_18,2,da_as_total_mw_thirty_minutes_reserve,0.23251038789749146
05_19,2,net_actual_interchange_mw,0.08239048719406128
05_19,2,gross_actual_interchange_mw,0.1528012752532959
05_19,2,total_gen,0.9522795677185059
05_19,2,metered_load_mw,0.9678488969802856
05_19,2,total_losses,0.46253502368927
05_19,2,congestion_price_da,0.18722844123840332
05_19,2,congestion_price_rt,0.11966663599014282
05_19,2,marginal_loss_price_da,0.4984956383705139
05_19,2,total_lmp_da,0.677330493927002
05_19,2,da_as_total_mw_primary_reserve,0.10770529508590698
05_19,2,da_as_total_mw_synchronized_reserve,0.07275533676147461
05_19,2,da_as_total_mw_thirty_minutes_reserve,0.35420799255371094
05_20,2,net_actual_interchange_mw,0.09334927797317505
05_20,2,gross_actual_interchange_mw,0.1338217854499817
05_20,2,total_gen,0.9411118030548096
05_20,2,metered_load_mw,0.9539119601249695
05_20,2,total_losses,0.45213615894317627
05_20,2,congestion_price_da,0.1853952407836914
05_20,2,congestion_price_rt,0.1049494743347168
05_20,2,marginal_loss_price_da,0.5019420385360718
05_20,2,total_lmp_da,0.6787205934524536
05_20,2,da_as_total_mw_primary_reserve,0.10980838537216187
05_20,2,da_as_total_mw_synchronized_reserve,0.07998287677764893
05_20,2,da_as_total_mw_thirty_minutes_reserve,0.34153491258621216
05_21,2,net_actual_interchange_mw,0.058540523052215576
05_21,2,gross_actual_interchange_mw,0.020903944969177246
05_21,2,total_gen,0.46420997381210327
05_21,2,metered_load_mw,0.4815360903739929
05_21,2,total_losses,0.085624098777771
05_21,2,congestion_price_da,0.11986768245697021
05_21,2,congestion_price_rt,0.1491999626159668
05_21,2,marginal_loss_price_da,0.46510231494903564
05_21,2,total_lmp_da,0.6709225177764893
05_21,2,da_as_total_mw_primary_reserve,0.016871511936187744
05_21,2,da_as_total_mw_synchronized_reserve,0.041997313499450684
05_21,2,da_as_total_mw_thirty_minutes_reserve,0.20703178644180298
05_22,2,net_actual_interchange_mw,0.03692251443862915
05_22,2,gross_actual_interchange_mw,0.0025296807289123535
05_22,2,total_gen,0.47163158655166626
05_22,2,metered_load_mw,0.4874093532562256
05_22,2,total_losses,0.09497135877609253
05_22,2,congestion_price_da,0.14743679761886597
05_22,2,congestion_price_rt,0.11708539724349976
05_22,2,marginal_loss_price_da,0.46978265047073364
05_22,2,total_lmp_da,0.6550372838973999
05_22,2,da_as_total_mw_primary_reserve,0.044341444969177246
05_22,2,da_as_total_mw_synchronized_reserve,0.05303823947906494
05_22,2,da_as_total_mw_thirty_minutes_reserve,0.2762584090232849
05_23,2,net_actual_interchange_mw,0.020093917846679688
05_23,2,gross_actual_interchange_mw,0.01826012134552002
05_23,2,total_gen,0.48816800117492676
05_23,2,metered_load_mw,0.5097004175186157
05_23,2,total_losses,0.12490928173065186
05_23,2,congestion_price_da,0.1405172348022461
05_23,2,congestion_price_rt,0.11835849285125732
05_23,2,marginal_loss_price_da,0.4630124568939209
05_23,2,total_lmp_da,0.6491519212722778
05_23,2,da_as_total_mw_primary_reserve,0.018248796463012695
05_23,2,da_as_total_mw_synchronized_reserve,0.046900808811187744
05_23,2,da_as_total_mw_thirty_minutes_reserve,0.19827616214752197
05_24,2,net_actual_interchange_mw,0.10997146368026733
05_24,2,gross_actual_interchange_mw,0.12591296434402466
05_24,2,total_gen,0.4924364686012268
05_24,2,metered_load_mw,0.4985577464103699
05_24,2,total_losses,0.09750920534133911
05_24,2,congestion_price_da,0.11922860145568848
05_24,2,congestion_price_rt,0.10686922073364258
05_24,2,marginal_loss_price_da,0.45098811388015747
05_24,2,total_lmp_da,0.6732053756713867
05_24,2,da_as_total_mw_primary_reserve,0.062415480613708496
05_24,2,da_as_total_mw_synchronized_reserve,0.03316020965576172
05_24,2,da_as_total_mw_thirty_minutes_reserve,0.23818212747573853
05_25,2,net_actual_interchange_mw,0.013205289840698242
05_25,2,gross_actual_interchange_mw,0.02346271276473999
05_25,2,total_gen,0.4874262809753418
05_25,2,metered_load_mw,0.5061906576156616
05_25,2,total_losses,0.11304682493209839
05_25,2,congestion_price_da,0.15381747484207153
05_25,2,congestion_price_rt,0.10687553882598877
05_25,2,marginal_loss_price_da,0.4689876437187195
05_25,2,total_lmp_da,0.6484954357147217
05_25,2,da_as_total_mw_primary_reserve,0.042435526847839355
05_25,2,da_as_total_mw_synchronized_reserve,0.045521438121795654
05_25,2,da_as_total_mw_thirty_minutes_reserve,0.21492290496826172
05_26,2,net_actual_interchange_mw,0.08526581525802612
05_26,2,gross_actual_interchange_mw,0.10289192199707031
05_26,2,total_gen,0.497847318649292
05_26,2,metered_load_mw,0.5109028220176697
05_26,2,total_losses,0.12904566526412964
05_26,2,congestion_price_da,0.14649689197540283
05_26,2,congestion_price_rt,0.11458879709243774
05_26,2,marginal_loss_price_da,0.4695863723754883
05_26,2,total_lmp_da,0.6701161861419678
05_26,2,da_as_total_mw_primary_reserve,0.034772515296936035
05_26,2,da_as_total_mw_synchronized_reserve,0.05814683437347412
05_26,2,da_as_total_mw_thirty_minutes_reserve,0.21164119243621826
05_27,2,net_actual_interchange_mw,0.06610435247421265
05_27,2,gross_actual_interchange_mw,0.03507530689239502
05_27,2,total_gen,0.47697913646698
05_27,2,metered_load_mw,0.4950261116027832
05_27,2,total_losses,0.10878139734268188
05_27,2,congestion_price_da,0.1324942708015442
05_27,2,congestion_price_rt,0.1578395962715149
05_27,2,marginal_loss_price_da,0.47565746307373047
05_27,2,total_lmp_da,0.6768519878387451
05_27,2,da_as_total_mw_primary_reserve,0.020913004875183105
05_27,2,da_as_total_mw_synchronized_reserve,0.04183816909790039
05_27,2,da_as_total_mw_thirty_minutes_reserve,0.21542203426361084
05_28,2,net_actual_interchange_mw,0.060089707374572754
05_28,2,gross_actual_interchange_mw,0.025740385055541992
05_28,2,total_gen,0.49256742000579834
05_28,2,metered_load_mw,0.5108896493911743
05_28,2,total_losses,0.11989462375640869
05_28,2,congestion_price_da,0.13983017206192017
05_28,2,congestion_price_rt,0.11708110570907593
05_28,2,marginal_loss_price_da,0.47522425651550293
05_28,2,total_lmp_da,0.6593660116195679
05_28,2,da_as_total_mw_primary_reserve,0.05048102140426636
05_28,2,da_as_total_mw_synchronized_reserve,0.06049233675003052
05_28,2,da_as_total_mw_thirty_minutes_reserve,0.28336381912231445
05_29,2,net_actual_interchange_mw,0.043106257915496826
05_29,2,gross_actual_interchange_mw,0.030014336109161377
05_29,2,total_gen,0.48548460006713867
05_29,2,metered_load_mw,0.5067609548568726
05_29,2,total_losses,0.1305699348449707
05_29,2,congestion_price_da,0.11853224039077759
05_29,2,congestion_price_rt,0.10729366540908813
05_29,2,marginal_loss_price_da,0.4949257969856262
05_29,2,total_lmp_da,0.7914596796035767
05_29,2,da_as_total_mw_primary_reserve,0.10965806245803833
05_29,2,da_as_total_mw_synchronized_reserve,0.10069340467453003
05_29,2,da_as_total_mw_thirty_minutes_reserve,0.33591049909591675
05_30,2,net_actual_interchange_mw,0.056451499462127686
05_30,2,gross_actual_interchange_mw,0.003141343593597412
05_30,2,total_gen,0.46947139501571655
05_30,2,metered_load_mw,0.4871329069137573
05_30,2,total_losses,0.10127854347229004
05_30,2,congestion_price_da,0.1282520294189453
05_30,2,congestion_price_rt,0.09698253870010376
05_30,2,marginal_loss_price_da,0.5090933442115784
05_30,2,total_lmp_da,0.813702404499054
05_30,2,da_as_total_mw_primary_reserve,0.07817232608795166
05_30,2,da_as_total_mw_synchronized_reserve,0.062107622623443604
05_30,2,da_as_total_mw_thirty_minutes_reserve,0.3420586585998535
05_31,2,net_actual_interchange_mw,0.19156235456466675
05_31,2,gross_actual_interchange_mw,0.030337810516357422
05_31,2,total_gen,0.564664363861084
05_31,2,metered_load_mw,0.5628340244293213
05_31,2,total_losses,0.1494295597076416
05_31,2,congestion_price_da,0.17518526315689087
05_31,2,congestion_price_rt,0.13708537817001343
05_31,2,marginal_loss_price_da,0.46850937604904175
05_31,2,total_lmp_da,0.648794412612915
05_31,2,da_as_total_mw_primary_reserve,0.4479304552078247
05_31,2,da_as_total_mw_synchronized_reserve,0.5323306322097778
05_31,2,da_as_total_mw_thirty_minutes_reserve,0.3774997591972351
05_32,2,net_actual_interchange_mw,0.19288301467895508
05_32,2,gross_actual_interchange_mw,0.03807777166366577
05_32,2,total_gen,0.5677065849304199
05_32,2,metered_load_mw,0.5663588047027588
05_32,2,total_losses,0.15034419298171997
05_32,2,congestion_price_da,0.17368966341018677
05_32,2,congestion_price_rt,0.12227886915206909
05_32,2,marginal_loss_price_da,0.46097397804260254
05_32,2,total_lmp_da,0.6452271342277527
05_32,2,da_as_total_mw_primary_reserve,0.45287972688674927
05_32,2,da_as_total_mw_synchronized_reserve,0.5324493050575256
05_32,2,da_as_total_mw_thirty_minutes_reserve,0.37935400009155273
05_33,2,net_actual_interchange_mw,0.20825064182281494
05_33,2,gross_actual_interchange_mw,0.028517067432403564
05_33,2,total_gen,0.5720013976097107
05_33,2,metered_load_mw,0.5696592330932617
05_33,2,total_losses,0.1403486132621765
05_33,2,congestion_price_da,0.16875886917114258
05_33,2,congestion_price_rt,0.12609142065048218
05_33,2,marginal_loss_price_da,0.4640064239501953
05_33,2,total_lmp_da,0.6501168012619019
05_33,2,da_as_total_mw_primary_reserve,0.44297969341278076
05_33,2,da_as_total_mw_synchronized_reserve,0.5283215641975403
05_33,2,da_as_total_mw_thirty_minutes_reserve,0.35627084970474243
05_34,2,net_actual_interchange_mw,0.021449387073516846
05_34,2,gross_actual_interchange_mw,0.047630906105041504
05_34,2,total_gen,0.4924778938293457
05_34,2,metered_load_mw,0.515744686126709
05_34,2,total_losses,0.12741559743881226
05_34,2,congestion_price_da,0.1448712944984436
05_34,2,congestion_price_rt,0.11435598134994507
05_34,2,marginal_loss_price_da,0.46179699897766113
05_34,2,total_lmp_da,0.6550953388214111
05_34,2,da_as_total_mw_primary_reserve,0.018026530742645264
05_34,2,da_as_total_mw_synchronized_reserve,0.06230038404464722
05_34,2,da_as_total_mw_thirty_minutes_reserve,0.1866437792778015
05_35,2,net_actual_interchange_mw,0.011974513530731201
05_35,2,gross_actual_interchange_mw,0.04414331912994385
05_35,2,total_gen,0.4869310259819031
05_35,2,metered_load_mw,0.5073190331459045
05_35,2,total_losses,0.12708330154418945
05_35,2,congestion_price_da,0.1411781907081604
05_35,2,congestion_price_rt,0.11314284801483154
05_35,2,marginal_loss_price_da,0.4615686535835266
05_35,2,total_lmp_da,0.6491239070892334
05_35,2,da_as_total_mw_primary_reserve,0.018132328987121582
05_35,2,da_as_total_mw_synchronized_reserve,0.06393903493881226
05_35,2,da_as_total_mw_thirty_minutes_reserve,0.2017347812652588
05_36,2,net_actual_interchange_mw,0.024112701416015625
05_36,2,gross_actual_interchange_mw,0.045258939266204834
05_36,2,total_gen,0.4805353283882141
05_36,2,metered_load_mw,0.503338634967804
05_36,2,total_losses,0.13001590967178345
05_36,2,congestion_price_da,0.14529573917388916
05_36,2,congestion_price_rt,0.10985690355300903
05_36,2,marginal_loss_price_da,0.4658445715904236
05_36,2,total_lmp_da,0.6478456258773804
05_36,2,da_as_total_mw_primary_reserve,0.01489943265914917
05_36,2,da_as_total_mw_synchronized_reserve,0.06270796060562134
05_36,2,da_as_total_mw_thirty_minutes_reserve,0.18396717309951782
05_37,2,net_actual_interchange_mw,0.021622121334075928
05_37,2,gross_actual_interchange_mw,0.03563487529754639
05_37,2,total_gen,0.5045760273933411
05_37,2,metered_load_mw,0.5243783593177795
05_37,2,total_losses,0.15841782093048096
05_37,2,congestion_price_da,0.12096303701400757
05_37,2,congestion_price_rt,0.10981482267379761
05_37,2,marginal_loss_price_da,0.46721404790878296
05_37,2,total_lmp_da,0.6635267734527588
05_37,2,da_as_total_mw_primary_reserve,0.6120119094848633
05_37,2,da_as_total_mw_synchronized_reserve,0.3328809142112732
05_37,2,da_as_total_mw_thirty_minutes_reserve,0.3277810215950012
05_38,2,net_actual_interchange_mw,0.12629956007003784
05_38,2,gross_actual_interchange_mw,0.07966452836990356
05_38,2,total_gen,0.4998210072517395
05_38,2,metered_load_mw,0.5446923971176147
05_38,2,total_losses,0.203416645526886
05_38,2,congestion_price_da,0.09874153137207031
05_38,2,congestion_price_rt,0.129153311252594
05_38,2,marginal_loss_price_da,0.6485224962234497
05_38,2,total_lmp_da,0.9540342092514038
05_38,2,da_as_total_mw_primary_reserve,0.04264652729034424
05_38,2,da_as_total_mw_synchronized_reserve,0.07094323635101318
05_38,2,da_as_total_mw_thirty_minutes_reserve,0.31889808177948
05_39,2,net_actual_interchange_mw,0.042501866817474365
05_39,2,gross_actual_interchange_mw,0.053315579891204834
05_39,2,total_gen,0.4966055154800415
05_39,2,metered_load_mw,0.5357460975646973
05_39,2,total_losses,0.16850578784942627
05_39,2,congestion_price_da,0.1509014368057251
05_39,2,congestion_price_rt,0.3960992693901062
05_39,2,marginal_loss_price_da,0.5269289016723633
05_39,2,total_lmp_da,0.7218540906906128
05_39,2,da_as_total_mw_primary_reserve,0.008445978164672852
05_39,2,da_as_total_mw_synchronized_reserve,0.03791993856430054
05_39,2,da_as_total_mw_thirty_minutes_reserve,0.25634765625
05_40,2,net_actual_interchange_mw,0.07265448570251465
05_40,2,gross_actual_interchange_mw,0.10315924882888794
05_40,2,total_gen,0.5273124575614929
05_40,2,metered_load_mw,0.5741485357284546
05_40,2,total_losses,0.28339773416519165
05_40,2,congestion_price_da,0.1403312087059021
05_40,2,congestion_price_rt,0.3149435520172119
05_40,2,marginal_loss_price_da,0.5475241541862488
05_40,2,total_lmp_da,0.7204239368438721
05_40,2,da_as_total_mw_primary_reserve,0.005835473537445068
05_40,2,da_as_total_mw_synchronized_reserve,0.03944164514541626
05_40,2,da_as_total_mw_thirty_minutes_reserve,0.21773725748062134
05_41,2,net_actual_interchange_mw,0.010709106922149658
05_41,2,gross_actual_interchange_mw,0.035214900970458984
05_41,2,total_gen,0.49308663606643677
05_41,2,metered_load_mw,0.5136366486549377
05_41,2,total_losses,0.11855500936508179
05_41,2,congestion_price_da,0.1493646502494812
05_41,2,congestion_price_rt,0.11502188444137573
05_41,2,marginal_loss_price_da,0.47769415378570557
05_41,2,total_lmp_da,0.6573845744132996
05_41,2,da_as_total_mw_primary_reserve,0.0203016996383667
05_41,2,da_as_total_mw_synchronized_reserve,0.034465253353118896
05_41,2,da_as_total_mw_thirty_minutes_reserve,0.20379602909088135
05_42,2,net_actual_interchange_mw,0.234061598777771
05_42,2,gross_actual_interchange_mw,0.23826438188552856
05_42,2,total_gen,0.5298258066177368
05_42,2,metered_load_mw,0.5317647457122803
05_42,2,total_losses,0.1574462652206421
05_42,2,congestion_price_da,0.16216325759887695
05_42,2,congestion_price_rt,0.12828510999679565
05_42,2,marginal_loss_price_da,0.4667297601699829
05_42,2,total_lmp_da,0.6506408452987671
05_42,2,da_as_total_mw_primary_reserve,0.039106011390686035
05_42,2,da_as_total_mw_synchronized_reserve,0.06846386194229126
05_42,2,da_as_total_mw_thirty_minutes_reserve,0.2499706745147705
05_43,2,net_actual_interchange_mw,0.1086159348487854
05_43,2,gross_actual_interchange_mw,0.6296002268791199
05_43,2,total_gen,0.558667778968811
05_43,2,metered_load_mw,0.5743523240089417
05_43,2,total_losses,0.263896644115448
05_43,2,congestion_price_da,0.18916678428649902
05_43,2,congestion_price_rt,0.11756497621536255
05_43,2,marginal_loss_price_da,0.4368593692779541
05_43,2,total_lmp_da,0.6494925022125244
05_43,2,da_as_total_mw_primary_reserve,0.005335748195648193
05_43,2,da_as_total_mw_synchronized_reserve,0.05049246549606323
05_43,2,da_as_total_mw_thirty_minutes_reserve,0.23034924268722534
06_07,2,net_actual_interchange_mw,0.08637833595275879
06_07,2,gross_actual_interchange_mw,0.14708691835403442
06_07,2,total_gen,0.07239037752151489
06_07,2,metered_load_mw,0.05711817741394043
06_07,2,total_losses,0.13033008575439453
06_07,2,congestion_price_da,0.00199812650680542
06_07,2,congestion_price_rt,0.0
06_07,2,marginal_loss_price_da,0.0
06_07,2,total_lmp_da,0.010000407695770264
06_07,2,da_as_total_mw_primary_reserve,0.02649766206741333
06_07,2,da_as_total_mw_synchronized_reserve,0.008360147476196289
06_07,2,da_as_total_mw_thirty_minutes_reserve,0.04056394100189209
06_08,2,net_actual_interchange_mw,0.09054070711135864
06_08,2,gross_actual_interchange_mw,0.06968671083450317
06_08,2,total_gen,0.05911153554916382
06_08,2,metered_load_mw,0.05639833211898804
06_08,2,total_losses,0.08640396595001221
06_08,2,congestion_price_da,0.0
06_08,2,congestion_price_rt,0.025174260139465332
06_08,2,marginal_loss_price_da,0.042345404624938965
06_08,2,total_lmp_da,0.08549976348876953
06_08,2,da_as_total_mw_primary_reserve,0.04566150903701782
06_08,2,da_as_total_mw_synchronized_reserve,0.01856440305709839
06_08,2,da_as_total_mw_thirty_minutes_reserve,0.11922001838684082
06_09,2,net_actual_interchange_mw,0.10078829526901245
06_09,2,gross_actual_interchange_mw,0.032594144344329834
06_09,2,total_gen,0.12065953016281128
06_09,2,metered_load_mw,0.0973886251449585
06_09,2,total_losses,0.14547860622406006
06_09,2,congestion_price_da,0.0
06_09,2,congestion_price_rt,0.0
06_09,2,marginal_loss_price_da,0.0
06_09,2,total_lmp_da,0.0036123991012573242
06_09,2,da_as_total_mw_primary_reserve,0.030927419662475586
06_09,2,da_as_total_mw_synchronized_reserve,0.04841196537017822
06_09,2,da_as_total_mw_thirty_minutes_reserve,0.051003456115722656
06_10,2,net_actual_interchange_mw,0.20192062854766846
06_10,2,gross_actual_interchange_mw,0.1437731385231018
06_10,2,total_gen,0.43793630599975586
06_10,2,metered_load_mw,0.42271262407302856
06_10,2,total_losses,0.49518853425979614
06_10,2,congestion_price_da,0.02799004316329956
06_10,2,congestion_price_rt,0.0
06_10,2,marginal_loss_price_da,0.09461051225662231
06_10,2,total_lmp_da,0.11967533826828003
06_10,2,da_as_total_mw_primary_reserve,0.09875297546386719
06_10,2,da_as_total_mw_synchronized_reserve,0.08261460065841675
06_10,2,da_as_total_mw_thirty_minutes_reserve,0.14787226915359497
06_11,2,net_actual_interchange_mw,0.12688851356506348
06_11,2,gross_actual_interchange_mw,0.09069758653640747
06_11,2,total_gen,0.2686935067176819
06_11,2,metered_load_mw,0.24387359619140625
06_11,2,total_losses,0.08461350202560425
06_11,2,congestion_price_da,0.014042913913726807
06_11,2,congestion_price_rt,0.004468381404876709
06_11,2,marginal_loss_price_da,0.02346736192703247
06_11,2,total_lmp_da,0.07191139459609985
06_11,2,da_as_total_mw_primary_reserve,0.060106098651885986
06_11,2,da_as_total_mw_synchronized_reserve,0.0729823112487793
06_11,2,da_as_total_mw_thirty_minutes_reserve,0.06148171424865723
06_12,2,net_actual_interchange_mw,0.06293809413909912
06_12,2,gross_actual_interchange_mw,0.04974156618118286
06_12,2,total_gen,0.14773064851760864
06_12,2,metered_load_mw,0.14806711673736572
