i,j,k,conf,est,K
3,17,18,total_losses,0.21425002813339233,25
3,17,18,congestion_price_da,0.07585269212722778,25
3,17,18,congestion_price_rt,0.1240006685256958,25
3,17,18,marginal_loss_price_da,0.15593492984771729,25
3,17,18,total_lmp_da,0.25952762365341187,25
3,17,18,da_as_total_mw_primary_reserve,0.07495933771133423,25
3,17,18,da_as_total_mw_synchronized_reserve,0.09900474548339844,25
3,17,18,da_as_total_mw_thirty_minutes_reserve,0.27444469928741455,25
1,5,12,net_actual_interchange_mw,0.23793965578079224,25
1,5,12,gross_actual_interchange_mw,0.17368298768997192,25
1,5,12,total_gen,0.8774002194404602,25
1,5,12,metered_load_mw,0.8561209440231323,25
1,5,12,total_losses,0.31525957584381104,25
1,5,12,congestion_price_da,0.1841680407524109,25
1,5,12,congestion_price_rt,0.14468050003051758,25
1,5,12,marginal_loss_price_da,0.5252163410186768,25
1,5,12,total_lmp_da,0.7158167362213135,25
1,5,12,da_as_total_mw_primary_reserve,0.3155211806297302,25
1,5,12,da_as_total_mw_synchronized_reserve,0.1846509575843811,25
1,5,12,da_as_total_mw_thirty_minutes_reserve,0.4923456311225891,25
5,28,33,net_actual_interchange_mw,0.2523232102394104,25
5,28,33,gross_actual_interchange_mw,0.07074910402297974,25
5,28,33,total_gen,0.5900999903678894,25
5,28,33,metered_load_mw,0.5843250751495361,25
5,28,33,total_losses,0.20128530263900757,25
5,28,33,congestion_price_da,0.18097347021102905,25
5,28,33,congestion_price_rt,0.14743220806121826,25
5,28,33,marginal_loss_price_da,0.49755173921585083,25
5,28,33,total_lmp_da,0.6783933639526367,25
5,28,33,da_as_total_mw_primary_reserve,0.46399205923080444,25
5,28,33,da_as_total_mw_synchronized_reserve,0.5399354696273804,25
5,28,33,da_as_total_mw_thirty_minutes_reserve,0.4225989580154419,25
0,4,37,net_actual_interchange_mw,0.3427973985671997,25
0,4,37,gross_actual_interchange_mw,0.18816912174224854,25
0,4,37,total_gen,0.8187401294708252,25
0,4,37,metered_load_mw,0.7862366437911987,25
0,4,37,total_losses,0.6205370426177979,25
0,4,37,congestion_price_da,0.11168068647384644,25
0,4,37,congestion_price_rt,0.047714293003082275,25
0,4,37,marginal_loss_price_da,0.30777275562286377,25
0,4,37,total_lmp_da,0.41701197624206543,25
0,4,37,da_as_total_mw_primary_reserve,0.7122548818588257,25
0,4,37,da_as_total_mw_synchronized_reserve,0.4861910939216614,25
0,4,37,da_as_total_mw_thirty_minutes_reserve,0.5113322734832764,25
4,7,16,net_actual_interchange_mw,0.28391754627227783,25
4,7,16,gross_actual_interchange_mw,0.27822279930114746,25
4,7,16,total_gen,0.7073618769645691,25
4,7,16,metered_load_mw,0.6717756986618042,25
4,7,16,total_losses,0.538591742515564,25
4,7,16,congestion_price_da,0.12445420026779175,25
4,7,16,congestion_price_rt,0.07210582494735718,25
4,7,16,marginal_loss_price_da,0.2554450035095215,25
4,7,16,total_lmp_da,0.2833262085914612,25
4,7,16,da_as_total_mw_primary_reserve,0.23221629858016968,25
4,7,16,da_as_total_mw_synchronized_reserve,0.16218024492263794,25
4,7,16,da_as_total_mw_thirty_minutes_reserve,0.4101497530937195,25
3,10,18,net_actual_interchange_mw,0.32564306259155273,25
3,10,18,gross_actual_interchange_mw,0.1614450216293335,25
3,10,18,total_gen,0.6172919273376465,25
3,10,18,metered_load_mw,0.6250729560852051,25
3,10,18,total_losses,0.5695384740829468,25
3,10,18,congestion_price_da,0.10847431421279907,25
3,10,18,congestion_price_rt,0.1186864972114563,25
3,10,18,marginal_loss_price_da,0.25563520193099976,25
3,10,18,total_lmp_da,0.30352914333343506,25
3,10,18,da_as_total_mw_primary_reserve,0.16361457109451294,25
3,10,18,da_as_total_mw_synchronized_reserve,0.1505388617515564,25
3,10,18,da_as_total_mw_thirty_minutes_reserve,0.32866978645324707,25
6,7,38,net_actual_interchange_mw,0.19843417406082153,25
6,7,38,gross_actual_interchange_mw,0.215070903301239,25
6,7,38,total_gen,0.5707342624664307,25
6,7,38,metered_load_mw,0.6167361736297607,25
6,7,38,total_losses,0.3160775899887085,25
6,7,38,congestion_price_da,0.1510324478149414,25
6,7,38,congestion_price_rt,0.1671183705329895,25
6,7,38,marginal_loss_price_da,0.6422570943832397,25
6,7,38,total_lmp_da,0.980634331703186,25
6,7,38,da_as_total_mw_primary_reserve,0.07661640644073486,25
6,7,38,da_as_total_mw_synchronized_reserve,0.06909507513046265,25
6,7,38,da_as_total_mw_thirty_minutes_reserve,0.417622447013855,25
1,28,30,net_actual_interchange_mw,0.24414914846420288,25
1,28,30,gross_actual_interchange_mw,0.17146527767181396,25
1,28,30,total_gen,0.8757723569869995,25
1,28,30,metered_load_mw,0.8485490679740906,25
1,28,30,total_losses,0.28519755601882935,25
1,28,30,congestion_price_da,0.13840806484222412,25
1,28,30,congestion_price_rt,0.09975093603134155,25
1,28,30,marginal_loss_price_da,0.4688452482223511,25
1,28,30,total_lmp_da,0.7795677185058594,25
1,28,30,da_as_total_mw_primary_reserve,0.22618281841278076,25
1,28,30,da_as_total_mw_synchronized_reserve,0.16551953554153442,25
1,28,30,da_as_total_mw_thirty_minutes_reserve,0.5087888836860657,25
4,20,39,net_actual_interchange_mw,0.3063313364982605,25
4,20,39,gross_actual_interchange_mw,0.21770858764648438,25
4,20,39,total_gen,0.9651752710342407,25
4,20,39,metered_load_mw,0.9747878313064575,25
4,20,39,total_losses,0.6043463945388794,25
4,20,39,congestion_price_da,0.1965625286102295,25
4,20,39,congestion_price_rt,0.44716542959213257,25
4,20,39,marginal_loss_price_da,0.6057066917419434,25
4,20,39,total_lmp_da,0.7283248901367188,25
4,20,39,da_as_total_mw_primary_reserve,0.22571557760238647,25
4,20,39,da_as_total_mw_synchronized_reserve,0.12488967180252075,25
4,20,39,da_as_total_mw_thirty_minutes_reserve,0.6354892253875732,25
0,4,8,net_actual_interchange_mw,0.3597313165664673,25
0,4,8,gross_actual_interchange_mw,0.20780658721923828,25
0,4,8,total_gen,0.8322339057922363,25
0,4,8,metered_load_mw,0.8065181374549866,25
0,4,8,total_losses,0.6235664486885071,25
0,4,8,congestion_price_da,0.12939369678497314,25
0,4,8,congestion_price_rt,0.0756603479385376,25
0,4,8,marginal_loss_price_da,0.36594051122665405,25
0,4,8,total_lmp_da,0.48112744092941284,25
0,4,8,da_as_total_mw_primary_reserve,0.2601269483566284,25
0,4,8,da_as_total_mw_synchronized_reserve,0.15451371669769287,25
0,4,8,da_as_total_mw_thirty_minutes_reserve,0.5216519832611084,25
4,19,39,net_actual_interchange_mw,0.3035620450973511,25
4,19,39,gross_actual_interchange_mw,0.22019773721694946,25
4,19,39,total_gen,0.9707523584365845,25
4,19,39,metered_load_mw,0.9833930134773254,25
4,19,39,total_losses,0.6073876023292542,25
4,19,39,congestion_price_da,0.20189911127090454,25
4,19,39,congestion_price_rt,0.44830960035324097,25
4,19,39,marginal_loss_price_da,0.6034520864486694,25
4,19,39,total_lmp_da,0.7236968874931335,25
4,19,39,da_as_total_mw_primary_reserve,0.22805464267730713,25
4,19,39,da_as_total_mw_synchronized_reserve,0.12442034482955933,25
4,19,39,da_as_total_mw_thirty_minutes_reserve,0.6345077753067017,25
0,24,33,net_actual_interchange_mw,0.39038699865341187,25
0,24,33,gross_actual_interchange_mw,0.2542133331298828,25
0,24,33,total_gen,0.7920020818710327,25
0,24,33,metered_load_mw,0.7721431851387024,25
0,24,33,total_losses,0.5577241778373718,25
0,24,33,congestion_price_da,0.15379220247268677,25
0,24,33,congestion_price_rt,0.07725071907043457,25
0,24,33,marginal_loss_price_da,0.42241203784942627,25
0,24,33,total_lmp_da,0.5107355117797852,25
0,24,33,da_as_total_mw_primary_reserve,0.4676131010055542,25
0,24,33,da_as_total_mw_synchronized_reserve,0.5399565696716309,25
0,24,33,da_as_total_mw_thirty_minutes_reserve,0.27746695280075073,25
6,31,37,net_actual_interchange_mw,0.2637481689453125,25
6,31,37,gross_actual_interchange_mw,0.07535576820373535,25
6,31,37,total_gen,0.2791453003883362,25
6,31,37,metered_load_mw,0.23447859287261963,25
6,31,37,total_losses,0.19564688205718994,25
6,31,37,congestion_price_da,0.07198840379714966,25
6,31,37,congestion_price_rt,0.03590261936187744,25
6,31,37,marginal_loss_price_da,0.04412484169006348,25
6,31,37,total_lmp_da,0.07383441925048828,25
6,31,37,da_as_total_mw_primary_reserve,0.9443650245666504,25
6,31,37,da_as_total_mw_synchronized_reserve,0.9097455143928528,25
6,31,37,da_as_total_mw_thirty_minutes_reserve,0.29191911220550537,25
11,37,40,net_actual_interchange_mw,0.15959787368774414,25
11,37,40,gross_actual_interchange_mw,0.16521960496902466,25
11,37,40,total_gen,0.4371790885925293,25
11,37,40,metered_load_mw,0.4759187698364258,25
11,37,40,total_losses,0.40180468559265137,25
11,37,40,congestion_price_da,0.09110569953918457,25
11,37,40,congestion_price_rt,0.38168543577194214,25
11,37,40,marginal_loss_price_da,0.44697892665863037,25
11,37,40,total_lmp_da,0.559741735458374,25
11,37,40,da_as_total_mw_primary_reserve,0.652012288570404,25
11,37,40,da_as_total_mw_synchronized_reserve,0.39581215381622314,25
11,37,40,da_as_total_mw_thirty_minutes_reserve,0.3228522539138794,25
4,9,42,net_actual_interchange_mw,0.4216235876083374,25
4,9,42,gross_actual_interchange_mw,0.2920282483100891,25
4,9,42,total_gen,0.44748473167419434,25
4,9,42,metered_load_mw,0.38903504610061646,25
4,9,42,total_losses,0.5260061025619507,25
4,9,42,congestion_price_da,0.06759041547775269,25
4,9,42,congestion_price_rt,0.012716591358184814,25
4,9,42,marginal_loss_price_da,0.14027929306030273,25
4,9,42,total_lmp_da,0.12743955850601196,25
4,9,42,da_as_total_mw_primary_reserve,0.23806357383728027,25
4,9,42,da_as_total_mw_synchronized_reserve,0.13487941026687622,25
4,9,42,da_as_total_mw_thirty_minutes_reserve,0.3237442374229431,25
3,20,38,net_actual_interchange_mw,0.36559975147247314,25
3,20,38,gross_actual_interchange_mw,0.1801680326461792,25
3,20,38,total_gen,0.9659618735313416,25
3,20,38,metered_load_mw,0.9766442775726318,25
3,20,38,total_losses,0.5126290321350098,25
3,20,38,congestion_price_da,0.19171905517578125,25
3,20,38,congestion_price_rt,0.19098150730133057,25
3,20,38,marginal_loss_price_da,0.6710498929023743,25
3,20,38,total_lmp_da,0.9792580008506775,25
3,20,38,da_as_total_mw_primary_reserve,0.26259762048721313,25
3,20,38,da_as_total_mw_synchronized_reserve,0.17549848556518555,25
3,20,38,da_as_total_mw_thirty_minutes_reserve,0.6036363244056702,25
12,20,37,net_actual_interchange_mw,0.11251437664031982,25
12,20,37,gross_actual_interchange_mw,0.16059166193008423,25
12,20,37,total_gen,0.9655594825744629,25
12,20,37,metered_load_mw,0.9768994450569153,25
12,20,37,total_losses,0.44042330980300903,25
12,20,37,congestion_price_da,0.15096330642700195,25
12,20,37,congestion_price_rt,0.10060304403305054,25
12,20,37,marginal_loss_price_da,0.38763540983200073,25
12,20,37,total_lmp_da,0.6037291288375854,25
12,20,37,da_as_total_mw_primary_reserve,0.6583977341651917,25
12,20,37,da_as_total_mw_synchronized_reserve,0.3984934091567993,25
12,20,37,da_as_total_mw_thirty_minutes_reserve,0.4251725673675537,25
1,17,19,net_actual_interchange_mw,0.2755948305130005,25
1,17,19,gross_actual_interchange_mw,0.2873031497001648,25
1,17,19,total_gen,0.9783395528793335,25
1,17,19,metered_load_mw,0.9867863059043884,25
1,17,19,total_losses,0.6762246489524841,25
1,17,19,congestion_price_da,0.2102750539779663,25
1,17,19,congestion_price_rt,0.11299252510070801,25
1,17,19,marginal_loss_price_da,0.4805476665496826,25
1,17,19,total_lmp_da,0.6303534507751465,25
1,17,19,da_as_total_mw_primary_reserve,0.13856232166290283,25
1,17,19,da_as_total_mw_synchronized_reserve,0.16128337383270264,25
1,17,19,da_as_total_mw_thirty_minutes_reserve,0.34606611728668213,25
0,1,26,net_actual_interchange_mw,0.286745548248291,25
0,1,26,gross_actual_interchange_mw,0.26061713695526123,25
0,1,26,total_gen,0.9387616515159607,25
0,1,26,metered_load_mw,0.9178980588912964,25
0,1,26,total_losses,0.5870637893676758,25
0,1,26,congestion_price_da,0.1478947401046753,25
0,1,26,congestion_price_rt,0.07878053188323975,25
0,1,26,marginal_loss_price_da,0.3877454996109009,25
0,1,26,total_lmp_da,0.5596156120300293,25
0,1,26,da_as_total_mw_primary_reserve,0.1788700819015503,25
0,1,26,da_as_total_mw_synchronized_reserve,0.18159538507461548,25
0,1,26,da_as_total_mw_thirty_minutes_reserve,0.3923097848892212,25
6,14,19,net_actual_interchange_mw,0.1895216703414917,25
6,14,19,gross_actual_interchange_mw,0.1946132779121399,25
6,14,19,total_gen,0.974655270576477,25
6,14,19,metered_load_mw,0.9856716394424438,25
6,14,19,total_losses,0.5251309871673584,25
6,14,19,congestion_price_da,0.17847347259521484,25
6,14,19,congestion_price_rt,0.10881811380386353,25
6,14,19,marginal_loss_price_da,0.3957669734954834,25
6,14,19,total_lmp_da,0.553699791431427,25
6,14,19,da_as_total_mw_primary_reserve,0.12918436527252197,25
6,14,19,da_as_total_mw_synchronized_reserve,0.10477811098098755,25
6,14,19,da_as_total_mw_thirty_minutes_reserve,0.4398347735404968,25
1,6,16,net_actual_interchange_mw,0.1802418828010559,25
1,6,16,gross_actual_interchange_mw,0.1776941418647766,25
1,6,16,total_gen,0.9346761107444763,25
1,6,16,metered_load_mw,0.9101544618606567,25
1,6,16,total_losses,0.40305447578430176,25
1,6,16,congestion_price_da,0.13704288005828857,25
1,6,16,congestion_price_rt,0.0839763879776001,25
1,6,16,marginal_loss_price_da,0.2758287787437439,25
1,6,16,total_lmp_da,0.46505701541900635,25
1,6,16,da_as_total_mw_primary_reserve,0.1462392807006836,25
1,6,16,da_as_total_mw_synchronized_reserve,0.13970232009887695,25
1,6,16,da_as_total_mw_thirty_minutes_reserve,0.38829565048217773,25
10,14,15,net_actual_interchange_mw,0.30320823192596436,25
10,14,15,gross_actual_interchange_mw,0.1461467146873474,25
10,14,15,total_gen,0.8885868787765503,25
10,14,15,metered_load_mw,0.885696291923523,25
10,14,15,total_losses,0.5154788494110107,25
10,14,15,congestion_price_da,0.20066887140274048,25
10,14,15,congestion_price_rt,0.13844650983810425,25
10,14,15,marginal_loss_price_da,0.5087866187095642,25
10,14,15,total_lmp_da,0.6918989419937134,25
10,14,15,da_as_total_mw_primary_reserve,0.13496994972229004,25
10,14,15,da_as_total_mw_synchronized_reserve,0.16741400957107544,25
10,14,15,da_as_total_mw_thirty_minutes_reserve,0.4157870411872864,25
6,29,38,net_actual_interchange_mw,0.18398994207382202,25
6,29,38,gross_actual_interchange_mw,0.15326160192489624,25
6,29,38,total_gen,0.5182464122772217,25
6,29,38,metered_load_mw,0.5679081678390503,25
6,29,38,total_losses,0.37013739347457886,25
6,29,38,congestion_price_da,0.15704095363616943,25
6,29,38,congestion_price_rt,0.16146010160446167,25
6,29,38,marginal_loss_price_da,0.6647948622703552,25
6,29,38,total_lmp_da,0.9812474846839905,25
6,29,38,da_as_total_mw_primary_reserve,0.12657421827316284,25
6,29,38,da_as_total_mw_synchronized_reserve,0.1290884017944336,25
6,29,38,da_as_total_mw_thirty_minutes_reserve,0.4567297101020813,25
3,6,20,net_actual_interchange_mw,0.2687680721282959,25
3,6,20,gross_actual_interchange_mw,0.20473897457122803,25
3,6,20,total_gen,0.9668225049972534,25
3,6,20,metered_load_mw,0.9773244857788086,25
3,6,20,total_losses,0.5174955725669861,25
3,6,20,congestion_price_da,0.18519967794418335,25
3,6,20,congestion_price_rt,0.15571415424346924,25
3,6,20,marginal_loss_price_da,0.38828736543655396,25
3,6,20,total_lmp_da,0.5723961591720581,25
3,6,20,da_as_total_mw_primary_reserve,0.18436431884765625,25
3,6,20,da_as_total_mw_synchronized_reserve,0.15574729442596436,25
3,6,20,da_as_total_mw_thirty_minutes_reserve,0.486550509929657,25
0,28,37,net_actual_interchange_mw,0.24003124237060547,25
0,28,37,gross_actual_interchange_mw,0.15490609407424927,25
0,28,37,total_gen,0.7820850610733032,25
0,28,37,metered_load_mw,0.771697998046875,25
0,28,37,total_losses,0.5273089408874512,25
0,28,37,congestion_price_da,0.12216377258300781,25
0,28,37,congestion_price_rt,0.04429435729980469,25
0,28,37,marginal_loss_price_da,0.292213499546051,25
0,28,37,total_lmp_da,0.40075790882110596,25
0,28,37,da_as_total_mw_primary_reserve,0.6891469955444336,25
0,28,37,da_as_total_mw_synchronized_reserve,0.45033061504364014,25
0,28,37,da_as_total_mw_thirty_minutes_reserve,0.30847156047821045,25
5,17,43,net_actual_interchange_mw,0.1515965461730957,25
5,17,43,gross_actual_interchange_mw,0.6457980871200562,25
5,17,43,total_gen,0.618476390838623,25
5,17,43,metered_load_mw,0.631354808807373,25
5,17,43,total_losses,0.3355293273925781,25
5,17,43,congestion_price_da,0.19733721017837524,25
5,17,43,congestion_price_rt,0.11653703451156616,25
5,17,43,marginal_loss_price_da,0.4890643358230591,25
5,17,43,total_lmp_da,0.7093100547790527,25
5,17,43,da_as_total_mw_primary_reserve,0.04300588369369507,25
5,17,43,da_as_total_mw_synchronized_reserve,0.06155860424041748,25
5,17,43,da_as_total_mw_thirty_minutes_reserve,0.24066424369812012,25
9,14,32,net_actual_interchange_mw,0.257183313369751,25
9,14,32,gross_actual_interchange_mw,0.09528875350952148,25
9,14,32,total_gen,0.8672300577163696,25
9,14,32,metered_load_mw,0.8663414120674133,25
9,14,32,total_losses,0.4411854147911072,25
9,14,32,congestion_price_da,0.16694235801696777,25
9,14,32,congestion_price_rt,0.11153274774551392,25
9,14,32,marginal_loss_price_da,0.363459050655365,25
9,14,32,total_lmp_da,0.5041402578353882,25
9,14,32,da_as_total_mw_primary_reserve,0.4514331817626953,25
9,14,32,da_as_total_mw_synchronized_reserve,0.5407334566116333,25
9,14,32,da_as_total_mw_thirty_minutes_reserve,0.37530291080474854,25
3,18,19,net_actual_interchange_mw,0.2495492696762085,25
3,18,19,gross_actual_interchange_mw,0.19319123029708862,25
3,18,19,total_gen,0.9738062024116516,25
3,18,19,metered_load_mw,0.9866353273391724,25
3,18,19,total_losses,0.6411407589912415,25
3,18,19,congestion_price_da,0.1946738362312317,25
3,18,19,congestion_price_rt,0.16795146465301514,25
3,18,19,marginal_loss_price_da,0.45416516065597534,25
3,18,19,total_lmp_da,0.5864629149436951,25
3,18,19,da_as_total_mw_primary_reserve,0.1958964467048645,25
3,18,19,da_as_total_mw_synchronized_reserve,0.1489531397819519,25
3,18,19,da_as_total_mw_thirty_minutes_reserve,0.47893303632736206,25
10,27,42,net_actual_interchange_mw,0.41667109727859497,25
10,27,42,gross_actual_interchange_mw,0.27567946910858154,25
10,27,42,total_gen,0.4687456488609314,25
10,27,42,metered_load_mw,0.4589639902114868,25
10,27,42,total_losses,0.49790066480636597,25
10,27,42,congestion_price_da,0.1301405429840088,25
10,27,42,congestion_price_rt,0.15497583150863647,25
10,27,42,marginal_loss_price_da,0.26959753036499023,25
10,27,42,total_lmp_da,0.3571455478668213,25
10,27,42,da_as_total_mw_primary_reserve,0.12487733364105225,25
10,27,42,da_as_total_mw_synchronized_reserve,0.1035928726196289,25
10,27,42,da_as_total_mw_thirty_minutes_reserve,0.20011907815933228,25
12,19,37,net_actual_interchange_mw,0.11296850442886353,25
12,19,37,gross_actual_interchange_mw,0.16986727714538574,25
12,19,37,total_gen,0.9725521206855774,25
12,19,37,metered_load_mw,0.9871120452880859,25
12,19,37,total_losses,0.4511151909828186,25
12,19,37,congestion_price_da,0.15244430303573608,25
12,19,37,congestion_price_rt,0.1080251932144165,25
12,19,37,marginal_loss_price_da,0.3783401846885681,25
12,19,37,total_lmp_da,0.5936512351036072,25
12,19,37,da_as_total_mw_primary_reserve,0.6579811573028564,25
12,19,37,da_as_total_mw_synchronized_reserve,0.40261828899383545,25
12,19,37,da_as_total_mw_thirty_minutes_reserve,0.4317285418510437,25
2,11,39,net_actual_interchange_mw,0.1459331512451172,25
2,11,39,gross_actual_interchange_mw,0.1155691146850586,25
2,11,39,total_gen,0.44742512702941895,25
2,11,39,metered_load_mw,0.4763724207878113,25
2,11,39,total_losses,0.20253080129623413,25
2,11,39,congestion_price_da,0.13348037004470825,25
2,11,39,congestion_price_rt,0.4733647108078003,25
2,11,39,marginal_loss_price_da,0.44326096773147583,25
2,11,39,total_lmp_da,0.5946160554885864,25
2,11,39,da_as_total_mw_primary_reserve,0.14795100688934326,25
2,11,39,da_as_total_mw_synchronized_reserve,0.1589307188987732,25
2,11,39,da_as_total_mw_thirty_minutes_reserve,0.3052343726158142,25
3,19,24,net_actual_interchange_mw,0.27151715755462646,25
3,19,24,gross_actual_interchange_mw,0.27877622842788696,25
3,19,24,total_gen,0.9751538038253784,25
3,19,24,metered_load_mw,0.9874856472015381,25
3,19,24,total_losses,0.5156131386756897,25
3,19,24,congestion_price_da,0.19557398557662964,25
3,19,24,congestion_price_rt,0.16064608097076416,25
3,19,24,marginal_loss_price_da,0.44074392318725586,25
3,19,24,total_lmp_da,0.6418802738189697,25
3,19,24,da_as_total_mw_primary_reserve,0.2001311182975769,25
3,19,24,da_as_total_mw_synchronized_reserve,0.12163043022155762,25
3,19,24,da_as_total_mw_thirty_minutes_reserve,0.4723665118217468,25
0,26,39,net_actual_interchange_mw,0.3086819052696228,25
0,26,39,gross_actual_interchange_mw,0.22015619277954102,25
0,26,39,total_gen,0.8055158257484436,25
0,26,39,metered_load_mw,0.802188515663147,25
0,26,39,total_losses,0.515582263469696,25
0,26,39,congestion_price_da,0.17518079280853271,25
0,26,39,congestion_price_rt,0.444214403629303,25
0,26,39,marginal_loss_price_da,0.538707435131073,25
0,26,39,total_lmp_da,0.6790503263473511,25
0,26,39,da_as_total_mw_primary_reserve,0.14102864265441895,25
0,26,39,da_as_total_mw_synchronized_reserve,0.13200950622558594,25
0,26,39,da_as_total_mw_thirty_minutes_reserve,0.3176577091217041,25
1,19,27,net_actual_interchange_mw,0.30509448051452637,25
1,19,27,gross_actual_interchange_mw,0.18792122602462769,25
1,19,27,total_gen,0.9765740036964417,25
1,19,27,metered_load_mw,0.9854843616485596,25
1,19,27,total_losses,0.5552599430084229,25
1,19,27,congestion_price_da,0.19361644983291626,25
1,19,27,congestion_price_rt,0.19781559705734253,25
1,19,27,marginal_loss_price_da,0.5146782398223877,25
1,19,27,total_lmp_da,0.6485047936439514,25
1,19,27,da_as_total_mw_primary_reserve,0.1570262908935547,25
1,19,27,da_as_total_mw_synchronized_reserve,0.15032625198364258,25
1,19,27,da_as_total_mw_thirty_minutes_reserve,0.39019662141799927,25
1,6,8,net_actual_interchange_mw,0.20932966470718384,25
1,6,8,gross_actual_interchange_mw,0.19375038146972656,25
1,6,8,total_gen,0.8830417394638062,25
1,6,8,metered_load_mw,0.8598164319992065,25
1,6,8,total_losses,0.3164581060409546,25
1,6,8,congestion_price_da,0.13206642866134644,25
1,6,8,congestion_price_rt,0.11509019136428833,25
1,6,8,marginal_loss_price_da,0.2617315649986267,25
1,6,8,total_lmp_da,0.48250317573547363,25
1,6,8,da_as_total_mw_primary_reserve,0.17632025480270386,25
1,6,8,da_as_total_mw_synchronized_reserve,0.15297669172286987,25
1,6,8,da_as_total_mw_thirty_minutes_reserve,0.41855257749557495,25
4,15,17,net_actual_interchange_mw,0.28404223918914795,25
4,15,17,gross_actual_interchange_mw,0.2764570116996765,25
4,15,17,total_gen,0.7379599809646606,25
4,15,17,metered_load_mw,0.7160992622375488,25
4,15,17,total_losses,0.5111842155456543,25
4,15,17,congestion_price_da,0.2250896692276001,25
4,15,17,congestion_price_rt,0.12635022401809692,25
4,15,17,marginal_loss_price_da,0.5316455960273743,25
4,15,17,total_lmp_da,0.6753795146942139,25
4,15,17,da_as_total_mw_primary_reserve,0.23057150840759277,25
4,15,17,da_as_total_mw_synchronized_reserve,0.10967004299163818,25
4,15,17,da_as_total_mw_thirty_minutes_reserve,0.5664401054382324,25
10,11,17,net_actual_interchange_mw,0.2375461459159851,25
10,11,17,gross_actual_interchange_mw,0.23018383979797363,25
10,11,17,total_gen,0.7170429825782776,25
10,11,17,metered_load_mw,0.6987729072570801,25
10,11,17,total_losses,0.5317786931991577,25
10,11,17,congestion_price_da,0.09743469953536987,25
10,11,17,congestion_price_rt,0.026911795139312744,25
10,11,17,marginal_loss_price_da,0.14756006002426147,25
10,11,17,total_lmp_da,0.2473655343055725,25
10,11,17,da_as_total_mw_primary_reserve,0.13241320848464966,25
10,11,17,da_as_total_mw_synchronized_reserve,0.1701948642730713,25
10,11,17,da_as_total_mw_thirty_minutes_reserve,0.17934828996658325,25
3,6,9,net_actual_interchange_mw,0.19916528463363647,25
3,6,9,gross_actual_interchange_mw,0.09643524885177612,25
3,6,9,total_gen,0.3935524821281433,25
3,6,9,metered_load_mw,0.4065813422203064,25
3,6,9,total_losses,0.24478644132614136,25
3,6,9,congestion_price_da,0.12735801935195923,25
3,6,9,congestion_price_rt,0.1266074776649475,25
3,6,9,marginal_loss_price_da,0.1666368842124939,25
3,6,9,total_lmp_da,0.24894845485687256,25
3,6,9,da_as_total_mw_primary_reserve,0.12160074710845947,25
3,6,9,da_as_total_mw_synchronized_reserve,0.1337662935256958,25
3,6,9,da_as_total_mw_thirty_minutes_reserve,0.2731096148490906,25
27,32,43,net_actual_interchange_mw,0.29303884506225586,25
27,32,43,gross_actual_interchange_mw,0.6326544284820557,25
27,32,43,total_gen,0.38598400354385376,25
27,32,43,metered_load_mw,0.3511310815811157,25
27,32,43,total_losses,0.2924734950065613,25
27,32,43,congestion_price_da,0.18993520736694336,25
27,32,43,congestion_price_rt,0.1555517315864563,25
27,32,43,marginal_loss_price_da,0.2528532147407532,25
27,32,43,total_lmp_da,0.3791452646255493,25
27,32,43,da_as_total_mw_primary_reserve,0.45619428157806396,25
27,32,43,da_as_total_mw_synchronized_reserve,0.5366896390914917,25
27,32,43,da_as_total_mw_thirty_minutes_reserve,0.20215487480163574,25
10,15,43,net_actual_interchange_mw,0.29786282777786255,25
10,15,43,gross_actual_interchange_mw,0.6391544342041016,25
10,15,43,total_gen,0.636096179485321,25
10,15,43,metered_load_mw,0.6431337594985962,25
10,15,43,total_losses,0.5262195467948914,25
10,15,43,congestion_price_da,0.22853046655654907,25
10,15,43,congestion_price_rt,0.132340669631958,25
10,15,43,marginal_loss_price_da,0.4976211190223694,25
10,15,43,total_lmp_da,0.6721653938293457,25
10,15,43,da_as_total_mw_primary_reserve,0.11730343103408813,25
10,15,43,da_as_total_mw_synchronized_reserve,0.12507551908493042,25
10,15,43,da_as_total_mw_thirty_minutes_reserve,0.3674538731575012,25
3,4,14,net_actual_interchange_mw,0.3888314962387085,25
3,4,14,gross_actual_interchange_mw,0.2263493537902832,25
3,4,14,total_gen,0.9927441477775574,25
3,4,14,metered_load_mw,0.9748449921607971,25
3,4,14,total_losses,0.5720375776290894,25
3,4,14,congestion_price_da,0.18130511045455933,25
3,4,14,congestion_price_rt,0.15038830041885376,25
3,4,14,marginal_loss_price_da,0.45068496465682983,25
3,4,14,total_lmp_da,0.5512452721595764,25
3,4,14,da_as_total_mw_primary_reserve,0.2694703936576843,25
3,4,14,da_as_total_mw_synchronized_reserve,0.16086697578430176,25
3,4,14,da_as_total_mw_thirty_minutes_reserve,0.6295205354690552,25
17,32,40,net_actual_interchange_mw,0.23147505521774292,25
17,32,40,gross_actual_interchange_mw,0.2348562479019165,25
17,32,40,total_gen,0.5047159790992737,25
17,32,40,metered_load_mw,0.540917158126831,25
17,32,40,total_losses,0.39681655168533325,25
17,32,40,congestion_price_da,0.17916256189346313,25
17,32,40,congestion_price_rt,0.4357154965400696,25
17,32,40,marginal_loss_price_da,0.46773725748062134,25
17,32,40,total_lmp_da,0.5627462267875671,25
