数据集,目标,集合,真值V,不安全,相关性放行,单字段放行,预算放行,预算放行_估计,逐阶预算放行,直接估计放行
pjm,total_gen,gen_fuel_wind_pct+forecast_load_mw_d+system_energy_pric,0.9727262258529663,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_mw+total_pjm_rmccp_cr+da_as_nsr_mw_prima,0.8406044840812683,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_pct+forecast_load_mw_d+da_as_mcp_synchron,0.9699583053588867,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_mw+total_pjm_rmccp_cr+da_as_as_req_mw_th,0.8087596297264099,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+total_pjm_rmccp_cr+gross_inadv_interc,0.37154266238212585,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_hydro_mw+system_energy_pric+marginal_loss_pric,0.5169925689697266,False,False,True,False,False,False,True
pjm,total_gen,rmccp+da_as_mcp_primary_+da_as_as_req_mw_pr,0.3949503004550934,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_multiple_+gen_fuel_wind_pct+total_pjm_rmccp_cr,0.26199525594711304,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_pct+gen_fuel_solar_pct+total_pjm_assigned,0.5800430774688721,False,False,True,False,False,True,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_coal_pct+da_as_nsr_mw_prima,0.6755959391593933,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_storage_m+gen_fuel_wind_pct+gross_sched_interc,0.28848791122436523,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_storage_m+forecast_load_mw_l+da_as_as_req_mw_pr,0.9822489619255066,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+gen_fuel_multiple_+gen_fuel_nuclear_p,0.9180848598480225,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_nuclear_p+net_inadv_intercha,0.8755200505256653,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_solar_mw+gen_fuel_solar_pct+forecast_load_mw_l,0.9832012057304382,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_multiple_+total_pjm_reg_purc+marginal_loss_pric,0.4687301516532898,False,True,True,False,False,True,True
pjm,total_gen,forecast_load_mw_d+rmccp+gross_sched_interc,0.9726086258888245,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_gas_mw+forecast_load_mw_l+da_as_as_req_mw_pr,0.9848069548606873,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_oil_pct+gross_sched_interc,0.8720448017120361,True,False,True,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+gen_fuel_solar_pct+da_as_nsr_mw_prima,0.7338401079177856,True,False,True,False,False,False,True
pjm,total_gen,gen_fuel_oil_pct+forecast_load_mw_l+net_inadv_intercha,0.9759278297424316,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_other_ren+gen_fuel_solar_pct,0.6590579748153687,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_hydro_mw+system_energy_pric+net_inadv_intercha,0.484394907951355,False,False,True,False,False,False,True
pjm,total_gen,rmccp+da_as_mcp_synchron+total_lmp_rt,0.3822287917137146,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_coal_pct+total_lmp_rt,0.9228168725967407,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+rmccp+gross_sched_interc,0.29380759596824646,False,True,True,True,False,True,True
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_oil_pct+marginal_loss_pric,0.8435730338096619,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_multiple_+gen_fuel_storage_m+total_pjm_self_sch,0.27911287546157837,False,True,True,False,False,True,True
pjm,total_gen,rmpcp+total_pjm_assigned+da_as_nsr_mw_prima,0.47128236293792725,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_coal_pct+total_pjm_loc_cred,0.512925922870636,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_pct+gen_fuel_hydro_pct+rmpcp,0.3925521671772003,False,True,True,False,False,True,True
pjm,total_gen,rmccp+da_as_mcp_primary_+gross_sched_interc,0.21679168939590454,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_multiple_+net_inadv_intercha,0.5651114583015442,False,False,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_pct+gen_fuel_hydro_pct+da_as_as_req_mw_th,0.4452459216117859,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_hydro_pct+total_pjm_assigned+system_energy_pric,0.4922323226928711,False,False,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_mw+total_pjm_reg_purc+da_as_as_req_mw_th,0.8906517624855042,True,False,False,False,False,False,False
pjm,total_gen,total_pjm_reg_purc+da_as_mcp_primary_+da_as_nsr_mw_prima,0.5398129820823669,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_nuclear_p+rmccp+gross_inadv_interc,0.8814728260040283,True,False,False,False,False,False,False
pjm,total_gen,total_pjm_loc_cred+da_as_as_req_mw_th+gross_inadv_interc,0.36509519815444946,False,True,True,True,False,True,True
pjm,total_gen,gen_fuel_hydro_pct+gen_fuel_nuclear_p+total_pjm_rmpcp_cr,0.8736349940299988,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_gas_pct+rmpcp+gross_inadv_interc,0.4419374465942383,False,True,True,False,False,True,True
pjm,total_gen,rmccp+net_inadv_intercha+gross_inadv_interc,0.2660571336746216,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_hydro_mw+gen_fuel_other_ren+da_as_mcp_synchron,0.6463868618011475,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_hydro_mw+forecast_load_mw_l+total_lmp_rt,0.9759164452552795,True,False,False,False,False,False,False
pjm,total_gen,rmpcp+total_pjm_rmpcp_cr+system_energy_pric,0.5271044969558716,False,False,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_solar_pct+total_pjm_loc_cred,0.8855211734771729,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_gas_pct+total_pjm_reg_purc+total_pjm_rmccp_cr,0.34069252014160156,False,True,True,False,True,True,True
pjm,total_gen,gen_fuel_multiple_+gen_fuel_nuclear_p+forecast_load_mw_l,0.982312798500061,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_pct+forecast_load_mw_l+system_energy_pric,0.9816731810569763,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_solar_mw+da_as_mcp_primary_+da_as_nsr_mw_prima,0.5515857934951782,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_multiple_+da_as_as_req_mw_th,0.484605997800827,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_oil_pct+total_lmp_rt,0.891538143157959,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_gas_pct+gen_fuel_wind_pct+da_as_mcp_synchron,0.4205554127693176,False,True,True,False,False,False,True
pjm,total_gen,rmccp+total_pjm_loc_cred+total_pjm_self_sch,0.12453627586364746,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_nuclear_m+forecast_load_mw_l+total_pjm_self_sch,0.9821054339408875,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_hydro_mw+gen_fuel_oil_pct+total_pjm_loc_cred,0.5063883066177368,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_storage_m+net_inadv_intercha,0.5247050523757935,False,False,True,True,False,True,True
pjm,total_gen,da_as_ss_mw_primar+marginal_loss_pric+net_inadv_intercha,0.3973168432712555,False,True,True,True,False,True,True
pjm,total_gen,gen_fuel_nuclear_m+gen_fuel_other_ren+rmpcp,0.819774866104126,True,False,True,False,False,False,False
pjm,total_gen,gen_fuel_multiple_+gen_fuel_other_ren+gen_fuel_solar_pct,0.6140308380126953,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_hydro_pct+gen_fuel_multiple_,0.6144529581069946,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_hydro_mw+gen_fuel_wind_mw+total_pjm_self_sch,0.3987830579280853,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_solar_pct+total_pjm_assigned+da_as_mcp_primary_,0.252793550491333,False,True,True,False,False,True,True
pjm,total_gen,total_pjm_assigned+system_energy_pric+gross_sched_interc,0.49248650670051575,False,False,True,False,False,True,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_hydro_pct+da_as_ss_mw_primar,0.3497639298439026,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_hydro_mw+gen_fuel_oil_pct+rmpcp,0.5395402312278748,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_multiple_+gen_fuel_oil_mw+gen_fuel_solar_pct,0.5978696942329407,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_gas_mw+gen_fuel_nuclear_m+da_as_nsr_mw_prima,0.9399781823158264,True,False,False,False,False,False,False
pjm,total_gen,total_pjm_rmpcp_cr+da_as_ss_mw_primar+system_energy_pric,0.5571327209472656,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_wind_pct+rmpcp+total_pjm_assigned,0.2600253224372864,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_gas_pct+gen_fuel_oil_pct+gross_sched_interc,0.5555442571640015,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_oil_pct+rmccp+total_lmp_rt,0.4744511842727661,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_solar_mw+gen_fuel_gas_pct+total_lmp_rt,0.5408304333686829,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_multiple_+gen_fuel_solar_mw+forecast_load_mw_d,0.9711797833442688,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_hydro_pct+gen_fuel_multiple_+total_lmp_rt,0.3959260582923889,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_mw+total_pjm_loc_cred+da_as_as_req_mw_pr,0.8088451027870178,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+total_pjm_assigned+net_inadv_intercha,0.5394825339317322,False,False,True,True,False,True,True
pjm,total_gen,gen_fuel_gas_pct+rmccp+total_pjm_rmpcp_cr,0.34107455611228943,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_gas_pct+forecast_load_mw_l+total_pjm_loc_cred,0.9754177331924438,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+total_pjm_self_sch+total_pjm_rmccp_cr,0.5569572448730469,False,False,True,False,False,True,True
pjm,total_gen,total_pjm_assigned+da_as_mcp_synchron+da_as_as_req_mw_pr,0.4142874479293823,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_nuclear_m+gen_fuel_gas_pct+rmccp,0.7090380787849426,True,False,True,False,False,False,True
pjm,total_gen,gen_fuel_other_ren+gen_fuel_wind_mw+net_inadv_intercha,0.2169823795557022,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_solar_pct+total_pjm_reg_purc+system_energy_pric,0.5476677417755127,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_nuclear_p+rmccp+gross_inadv_interc,0.8814728260040283,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_other_ren+gen_fuel_solar_mw+marginal_loss_pric,0.5464981198310852,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_multiple_+forecast_load_mw_l+gross_sched_interc,0.9806098937988281,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_oil_mw+gen_fuel_gas_pct+marginal_loss_pric,0.6252555847167969,False,False,True,False,False,False,True
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_other_ren+forecast_load_mw_d,0.9760007858276367,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_coal_mw+gen_fuel_solar_mw+system_energy_pric,0.864042341709137,True,False,False,False,False,False,False
pjm,total_gen,total_pjm_self_sch+da_as_mcp_synchron+da_as_nsr_mw_prima,0.5249443054199219,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_wind_mw+gen_fuel_nuclear_p+total_pjm_rmpcp_cr,0.8699580430984497,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_hydro_pct+total_pjm_loc_cred+total_pjm_rmccp_cr,0.21061116456985474,False,True,True,False,False,True,True
pjm,total_gen,gen_fuel_storage_m+rmccp+total_pjm_reg_purc,0.19387716054916382,False,True,True,True,True,True,True
pjm,total_gen,gen_fuel_hydro_pct+forecast_load_mw_l+net_inadv_intercha,0.9751080274581909,True,False,False,False,False,False,False
pjm,total_gen,gen_fuel_solar_mw+gen_fuel_hydro_pct+total_pjm_rmccp_cr,0.3218747079372406,False,True,True,False,False,False,True
pjm,total_gen,gen_fuel_multiple_+gen_fuel_coal_pct+rmccp,0.6154372096061707,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_schedule__mw__,0.8096492290496826,True,True,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rt15_lmp_hourly_me,0.41150128841400146,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+dam_renewable_fore+dam_as_requirement,0.5557633638381958,False,False,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rtpd_eim_transfer_+rtpd_eim_transfer_,0.12579268217086792,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+dam_as_requirement,0.5945272445678711,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rtpd_eim_transfer_,0.09188564121723175,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+dam_schedule__mw__+dam_as_requirement,0.8175225853919983,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+rtpd_eim_transfer_,0.6453856825828552,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+actual_load__mw__a+dam_renewable_fore,0.7653276324272156,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+rtpd_eim_transfer_,0.9135144948959351,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_as_requirement+rtpd_eim_transfer_,0.2198197841644287,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+actual_renewable_g+rt15_lmp_hourly_me,0.7529817819595337,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+rtpd_eim_transfer_,0.19592005014419556,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_as_requirement+rtpd_eim_transfer_,0.5348291397094727,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+dam_schedule__mw__+dam_as_requirement,0.7874523401260376,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_p+rtpd_eim_transfer_+rtpd_eim_transfer_,0.25290554761886597,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+dam_as_requirement,0.5487354397773743,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_load_forecast_+rtpd_eim_transfer_,0.8686202764511108,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.2658604383468628,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+dam_schedule__mw__,0.751915693283081,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+dam_renewable_fore,0.3468230366706848,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_as_requirement+dam_as_requirement,0.5071947574615479,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_renewable_g+dam_renewable_fore,0.32205134630203247,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__b+dam_as_requirement+rtpd_eim_transfer_,0.5041978359222412,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_as_requirement+rtpd_eim_transfer_+rtpd_eim_transfer_,0.5315240025520325,False,False,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_renewable_fore+dam_renewable_fore,0.7946506142616272,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_schedule__mw__,0.887383759021759,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__lmp_usd_p+rt15_lmp_hourly_me,0.28848332166671753,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__p+actual_load__mw__b,0.8031372427940369,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_lmp__energy_us+rtpd_eim_transfer_,0.2936634421348572,False,True,True,False,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__b+rtpd_eim_transfer_+rtpd_eim_transfer_,0.1841225028038025,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_load_forecast_+dam_renewable_fore,0.9229124784469604,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_as_requirement+dam_as_requirement,0.8399156928062439,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_schedule__mw__+dam_schedule__mw__+dam_as_requirement,0.9082042574882507,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_schedule__mw__+rtpd_eim_transfer_,0.8945879340171814,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_as_requirement+rtpd_eim_transfer_,0.27331897616386414,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_renewable_fore,0.3221812844276428,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__b+dam_as_requirement,0.8468682765960693,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_lmp__lmp_usd_p+dam_schedule__mw__,0.8977351784706116,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__energy_us+actual_load__mw__b,0.44087791442871094,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rtpd_eim_transfer_+rtpd_eim_transfer_,0.16843129694461823,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rtpd_eim_transfer_,0.25678378343582153,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__energy_us+rt15_lmp_hourly_me,0.3331940174102783,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+dam_schedule__mw__,0.7331422567367554,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_schedule__mw__+dam_schedule__mw__,0.7985712885856628,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__n+rt15_lmp_hourly_me,0.8246340751647949,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+dam_as_requirement,0.3944398760795593,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+actual_renewable_g+rtpd_eim_transfer_,0.6949754357337952,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_as_requirement+dam_as_requirement,0.6306962966918945,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.43291470408439636,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__b+dam_as_requirement,0.7102102041244507,True,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_schedule__mw__+dam_as_requirement,0.8733340501785278,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__lmp_usd_p+rt15_lmp_hourly_me,0.49392974376678467,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+actual_renewable_g+dam_renewable_fore,0.7458323240280151,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_as_requirement+rtpd_eim_transfer_+rtpd_eim_transfer_,0.48725688457489014,False,False,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+rtpd_eim_transfer_,0.43260371685028076,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+actual_load__mw__n+dam_renewable_fore,0.7224366068840027,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__lmp_usd_p+rt15_lmp_hourly_me,0.42031121253967285,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_lmp__energy_us+dam_lmp__lmp_usd_p,0.5946711897850037,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__energy_us+dam_as_requirement,0.6537787914276123,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+dam_schedule__mw__,0.8178775310516357,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+actual_renewable_g+dam_as_requirement,0.653889536857605,False,False,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+rtpd_eim_transfer_,0.4109649360179901,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_schedule__mw__+rtpd_eim_transfer_+rtpd_eim_transfer_,0.37583157420158386,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_load_forecast_+actual_renewable_g,0.8662942051887512,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+dam_lmp__lmp_usd_p+dam_as_requirement,0.8185168504714966,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+actual_load__mw__b+rtpd_eim_transfer_,0.42554473876953125,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+dam_schedule__mw__+rtpd_eim_transfer_,0.8577911257743835,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_load__mw__p+rt15_lmp_hourly_me,0.876694917678833,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_as_requirement+dam_as_requirement,0.36377984285354614,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_lmp__lmp_usd_p+dam_as_requirement,0.3800395131111145,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rt15_lmp_hourly_me+rtpd_eim_transfer_,0.43716126680374146,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rt15_lmp_hourly_me,0.42382580041885376,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+actual_load__mw__b+rtpd_eim_transfer_,0.716356635093689,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+dam_schedule__mw__,0.9117046594619751,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rt15_lmp_hourly_me+rtpd_eim_transfer_,0.45064887404441833,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+dam_as_requirement+rtpd_eim_transfer_,0.7305867671966553,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+dam_schedule__mw__+dam_as_requirement,0.888296365737915,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_as_requirement+rtpd_eim_transfer_,0.9045959711074829,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rt15_lmp_hourly_me,0.2754896879196167,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_me+rtpd_eim_transfer_+rtpd_eim_transfer_,0.18154871463775635,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_lmp__energy_us+rt15_lmp_hourly_me,0.6074011921882629,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+dam_renewable_fore+actual_load__mw__b,0.7290438413619995,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rt15_lmp_hourly_me+dam_schedule__mw__,0.4927130937576294,False,True,True,False,False,False,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_schedule__mw__+rtpd_eim_transfer_,0.8768680691719055,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rt15_lmp_hourly_me+rtpd_eim_transfer_,0.1732090711593628,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__p+dam_renewable_fore+rtpd_eim_transfer_,0.5882828235626221,False,False,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+rtpd_eim_transfer_+rtpd_eim_transfer_,0.34012770652770996,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__a+rt15_lmp_hourly_me+dam_as_requirement,0.761849045753479,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_load__mw__n+actual_renewable_g+dam_lmp__lmp_usd_p,0.8141539692878723,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_renewable_fore+rtpd_eim_transfer_,0.13972002267837524,False,True,True,True,True,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+actual_renewable_g+dam_lmp__energy_us,0.8893862366676331,True,False,True,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+dam_schedule__mw__+dam_as_requirement,0.87005615234375,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_as_requirement+dam_as_requirement,0.32829511165618896,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,actual_renewable_g+dam_renewable_fore+rt15_lmp_hourly_me,0.5230500102043152,False,True,True,False,False,True,True
caiso,actual_load__mw__ca_iso_tac,dam_load_forecast_+dam_as_requirement+rtpd_eim_transfer_,0.9039949774742126,True,False,False,False,False,False,False
caiso,actual_load__mw__ca_iso_tac,dam_renewable_fore+rt15_lmp_hourly_me+dam_schedule__mw__,0.8934708833694458,True,False,True,False,False,False,False
