负荷预测_区1,负荷预测_区2,负荷预测_区3,风电出力预测,光伏出力预测,屋顶光伏预测,水电出力预测,调节上调需求,调节下调需求,旋转备用需求,系统电能价格,节点电价_116,节点电价_121,节点电价_215,节点电价_223,节点电价_303,节点电价_309,节点电价_317,节点电价_318,节点电价_325,阻塞_C6,阻塞_C29,阻塞_CA-1,Y_机组出力_223_STEAM_3,Y_机组出力_221_CC_1,Y_线路潮流_C35
978.6739238,1099.087045,1333.486239,130.29999999999998,0.0,0.0,363.20000000000016,38,39,102.338,24.50054278797391,24.297869472242596,24.135389070190406,24.820146295439486,25.15755830397501,26.20551978936198,26.274632565749524,26.020219781439792,25.960825875707357,26.49872231986143,0.0,0.0,1.0,350.0,61.666666955000004,-500.0000000000009
949.0598714,1047.945852,1230.251503,154.2,0.0,0.0,214.59999999999994,38,39,96.818,25.04232554000076,25.042325539999986,25.04232553999998,25.042325540000107,25.042325540000093,25.042325539999993,25.042325539999986,25.042325540000014,25.04232554000002,25.042325539999965,0.0,0.0,0.0,350.0,61.666666955000004,-491.6421482931846
939.893617,1012.505903,1140.540968,146.10000000000002,0.0,0.0,277.19999999999993,36,38,92.78800000000001,24.621651480000228,24.621651480000022,24.62165147999999,24.621651480000033,24.621651479999954,24.621651479999727,24.62165147999973,24.621651479999763,24.62165147999977,24.62165147999978,0.0,0.0,0.0,350.0,61.666666955000004,-459.35202412957096
940.9512618,1001.290729,1102.673205,144.5,0.0,0.0,223.80000000000007,36,37,91.348,24.196729540000504,24.196729539999986,24.19672953999999,24.196729539999815,24.196729539999833,24.19672953999989,24.196729539999893,24.196729539999904,24.196729539999897,24.196729539999886,0.0,0.0,0.0,280.0,61.666666955000004,-428.4820653440511
951.1751608,997.7018731,1078.780449,218.89999999999998,0.0,0.0,337.2,39,42,90.82900000000001,23.737993709998634,23.737993710000165,23.737993710000126,23.737993710000016,23.737993709999998,23.737993710000012,23.73799371000001,23.73799371000004,23.73799371000004,23.737993710000012,0.0,0.0,0.0,212.23949612987215,61.666666955000004,-391.2629045933568
986.4299852,1008.019833,1063.903828,224.29999999999998,0.0,0.0,321.6000000000001,40,42,91.751,23.737993709998634,23.737993710000165,23.737993710000126,23.737993710000016,23.737993709999998,23.737993710000012,23.73799371000001,23.73799371000004,23.73799371000004,23.737993710000012,0.0,0.0,0.0,200.90179302659507,61.666666955000004,-340.70985531642145
1087.258783,1034.487644,1085.993357,263.2,0.0,0.0,342.79999999999984,43,46,96.233,24.196729540000504,24.196729539999986,24.19672953999999,24.196729539999815,24.196729539999833,24.19672953999989,24.196729539999893,24.196729539999904,24.196729539999897,24.196729539999886,0.0,0.0,0.0,280.0,61.666666955000004,-319.8674668821668
1279.397575,1105.367543,1168.941791,365.79999999999995,0.0,0.0,366.99999999999994,50,55,106.611,25.04232554000093,25.042325540000178,25.04232554000016,25.04232553999991,25.042325539999972,25.042325540000032,25.042325540000068,25.042325539999982,25.042325539999986,25.04232554000003,0.0,0.0,0.0,350.0,61.666666955000004,-340.6837907632289
1349.202128,1176.247442,1315.003164,325.59999999999997,111.40000000000002,0.0,343.19999999999993,75,61,115.21300000000001,26.40199824000061,26.40199824000011,26.40199824000011,26.401998240000125,26.401998240000044,26.40199824000002,26.401998240000008,26.401998240000005,26.401998240000008,26.401998239999994,0.0,0.0,0.0,350.0,123.33333355499998,-413.0655736882354
1274.109352,1154.714308,1419.59032,379.9,788.0000000000002,214.70000000000005,426.0,58,62,115.452,24.621651480000228,24.621651480000022,24.62165147999999,24.621651480000033,24.621651479999954,24.621651479999727,24.62165147999973,24.621651479999763,24.62165147999977,24.62165147999978,0.0,0.0,0.0,350.0,61.666666955000004,-354.0880378345164
1204.3048,1146.639383,1530.488769,466.7,1017.4,473.49999999999983,386.2,62,67,116.44299999999998,23.00232519000014,23.00232519000003,23.00232519000001,23.002325190000015,23.002325189999965,23.00232518999986,23.00232518999985,23.002325189999887,23.002325189999894,23.00232518999988,0.0,0.0,0.0,69.99999999999999,0.0,-194.808111593705
1163.056655,950.5981426,1645.895286,639.3,1099.8,672.2999999999998,401.2,67,72,112.787,21.647257600000078,21.6472576,21.64725759999999,21.647257599999957,21.64725759999991,21.647257599999833,21.64725759999988,21.647257599999925,21.64725759999993,21.647257599999904,0.0,0.0,0.0,69.99999999999999,0.0,-111.98850029474485
1142.608857,943.4204313,1748.228409,535.6,1145.1,793.5,464.40000000000003,64,69,115.028,20.84605538999999,20.84605539000003,20.84605539000002,20.84605538999998,20.846055389999986,20.846055389999982,20.846055389999975,20.84605539,20.84605539,20.846055389999965,0.0,0.0,0.0,69.99999999999999,0.0,-69.10994364215298
1130.622217,1118.825752,1800.972793,417.79999999999995,1150.8000000000002,854.4,495.6,66,65,121.513,20.400003500000473,20.400003499999993,20.400003499999993,20.400003499999784,20.40000349999982,20.40000349999989,20.400003499999897,20.40000349999989,20.40000349999989,20.40000349999989,0.0,0.0,0.0,69.99999999999999,0.0,-34.11668510833215
1124.628897,1117.928538,1830.726036,673.9,1130.7999999999997,851.4999999999998,489.0000000000001,74,73,122.19899999999998,19.68970285999892,19.68970286000012,19.689702860000125,19.689702860000004,19.689702859999997,19.689702860000008,19.68970286,19.689702860000033,19.68970286000003,19.689702860000015,0.0,0.0,0.0,69.99999999999999,0.0,-41.394678701818975
1117.577932,1116.582717,1853.266371,1152.1000000000001,1088.7,780.6000000000004,466.4000000000001,77,77,122.622,20.944341360000198,20.944341360000013,20.94434136000001,20.94434136000001,20.944341359999825,20.94434135999984,20.944341359999868,20.944341359999903,20.944341359999903,20.944341359999896,0.0,0.0,0.0,69.99999999999999,0.0,-100.69935548152739
1111.232063,980.2062018,1864.536539,1113.2,1021.6999999999999,640.5000000000002,470.4000000000001,73,74,118.679,21.28787930000081,21.28787930000017,21.28787930000015,21.287879299999904,21.287879299999975,21.28787929999999,21.28787930000001,21.28787929999995,21.287879299999958,21.287879299999986,0.0,0.0,0.0,69.99999999999999,0.0,-181.10391552027022
1119.340673,1095.946797,1841.545397,1104.6999999999998,826.8999999999999,418.6,460.5999999999999,77,81,121.70400000000001,22.96850135000001,22.968501349999983,22.96850134999997,22.96850134999995,22.968501349999876,22.96850134999984,22.968501349999865,22.968501349999904,22.9685013499999,22.968501349999876,0.0,0.0,0.0,69.99999999999999,0.0,-286.5939877670553
1141.903761,1104.470329,1797.36634,1062.9,333.7,119.7,461.60000000000014,77,77,121.31199999999998,24.3116040725695,24.220863721909538,24.14811843423056,24.454696093516187,24.60576128856263,25.07495178026524,25.105894766232183,24.991989760151053,24.965398080758924,25.206223626961673,0.0,0.0,1.0,280.0,61.666666955000004,-500.0000000000009
1247.668234,1229.183063,1816.751028,1442.1,0.0,0.0,438.0,70,72,128.808,25.488010807493858,25.21408005765166,24.994473553420065,25.919982960000002,26.376024862557614,27.79243666033949,27.885848635128383,27.541987458713468,27.461711389441103,28.1887255785207,0.0,0.0,1.0,350.0,61.666666955000004,-500.0000000000009
1282.217961,1320.250275,1901.953496,2019.2,0.0,0.0,451.6,65,65,135.134,25.537459071437773,25.2060101378706,24.940292099007344,26.060133905726786,26.61193249844704,28.325753163489168,28.438779172596433,28.022716279750753,27.92558436751815,28.80525223174649,0.0,0.0,1.0,350.0,61.666666955000004,-500.0000000000009
1245.552944,1304.997639,1783.391332,2245.2,0.0,0.0,443.5999999999999,58,57,130.019,24.657007635116035,24.29343013174949,24.001955061580666,25.230347272315655,25.835633741462544,27.715581375943717,27.839563413732314,27.38317000737687,27.276622740000004,28.241560060583,0.0,0.0,1.0,350.0,61.666666955000004,-500.0000000000009
1184.562098,1265.968834,1697.738058,2128.1,0.0,0.0,410.80000000000007,60,59,124.448,24.49916246241327,24.193460034095196,23.948382613407887,24.981236621899942,25.490172245620624,27.070865637404854,27.175111938864433,26.791368249280765,26.701781412729463,27.513117866019847,0.0,0.0,1.0,350.0,61.666666955000004,-500.0000000000009
1091.84191,1198.229183,1570.610566,1948.5,0.0,0.0,383.9999999999999,63,63,115.82,24.161237547706452,23.875403059999996,23.646253493292143,24.611981171732115,25.087840503573858,26.56580287485003,26.663274093305663,26.304470332647693,26.220705844181623,26.979312639554095,0.0,0.0,1.0,350.0,61.666666955000004,-500.00000000000045
998.7691737,1124.657642,1414.180639,1893.4,0.0,0.0,306.4,63,63,106.128,23.681324899564956,23.392564305665772,23.161068919978668,24.136682815309292,24.61741355,26.110505917945858,26.208974955587777,25.846498097556502,25.761876106588232,26.528248808935526,0.0,0.0,1.0,328.0997653048855,61.666666955000004,-500.0
963.5143493,1053.329136,1278.48782,1483.3999999999999,0.0,0.0,200.4,64,66,98.86,24.004303701146107,23.875403059999996,23.772065193726533,24.207572182131337,24.422166906028583,25.088672542824654,25.132628409217887,24.970821360791025,24.933046715907636,25.275149948746325,0.0,0.0,1.0,280.0,61.666666955000004,-500.0000000000009
948.3547749,1016.991972,1178.859538,1122.1,0.0,0.0,259.80000000000007,63,68,94.327,24.196729540000504,24.196729539999986,24.19672953999999,24.196729539999815,24.196729539999833,24.19672953999989,24.196729539999893,24.196729539999904,24.196729539999897,24.196729539999886,0.0,0.0,0.0,280.0,61.666666955000004,-491.85279574827837
947.2971301,1004.430977,1133.778867,788.9000000000001,0.0,0.0,313.19999999999993,60,65,92.565,24.196729540000504,24.196729539999986,24.19672953999999,24.196729539999815,24.196729539999833,24.19672953999989,24.196729539999893,24.196729539999904,24.196729539999897,24.196729539999886,0.0,0.0,0.0,280.0,61.666666955000004,-442.0541022664993
959.6363187,996.8046592,1097.263524,669.5,0.0,0.0,351.20000000000005,58,63,91.61099999999999,24.196729540000504,24.196729539999986,24.19672953999999,24.196729539999815,24.196729539999833,24.19672953999989,24.196729539999893,24.196729539999904,24.196729539999897,24.196729539999886,0.0,0.0,0.0,280.0,61.666666955000004,-401.6150248880963
994.891143,1003.533764,1086.444163,713.7,0.0,0.0,392.4000000000001,59,64,92.546,24.196729540000504,24.196729539999986,24.19672953999999,24.196729539999815,24.196729539999833,24.19672953999989,24.196729539999893,24.196729539999904,24.196729539999897,24.196729539999886,0.0,0.0,0.0,280.0,61.666666955000004,-387.6463418740741
1094.309748,1022.375256,1095.460297,809.5,0.0,0.0,380.79999999999995,61,66,96.364,24.196729540000504,24.196729539999986,24.19672953999999,24.196729539999815,24.196729539999833,24.19672953999989,24.196729539999893,24.196729539999904,24.196729539999897,24.196729539999886,0.0,0.0,0.0,280.0,61.666666955000004,-367.5760970861811
1276.57719,1092.806548,1170.745017,1047.8000000000002,0.0,0.0,369.6000000000001,65,70,106.20299999999999,25.59196294000001,25.59196293999999,25.59196293999998,25.591962939999956,25.59196293999989,25.59196293999983,25.59196293999986,25.59196293999991,25.591962939999917,25.591962939999885,0.0,0.0,0.0,350.0,61.666666955000004,-356.57252157726
1342.151163,1166.826696,1336.191079,1090.6,110.59999999999998,0.0,397.7999999999999,87,76,115.35600000000001,26.265945540000082,26.265945539999997,26.265945539999983,26.265945539999947,26.265945539999894,26.265945539999848,26.26594553999988,26.265945539999926,26.265945539999933,26.265945539999894,0.0,0.0,0.0,350.0,61.666666955000004,-367.0798199376768
1262.47526,1148.882418,1423.196773,1042.5,797.1,227.00000000000003,346.40000000000003,71,75,115.036,23.875403059999893,23.875403059999996,23.875403060000007,23.875403060000004,23.875403060000025,23.875403060000046,23.875403060000053,23.875403060000057,23.87540306000006,23.875403060000014,0.0,0.0,0.0,280.0,61.666666955000004,-209.2270367059723
1198.311479,1154.714308,1528.234736,917.8,1026.3,496.49999999999994,364.79999999999995,71,77,116.43700000000001,22.96850135000001,22.968501349999983,22.96850134999997,22.96850134999995,22.968501349999876,22.96850134999984,22.968501349999865,22.968501349999904,22.9685013499999,22.968501349999876,0.0,0.0,0.0,69.99999999999999,0.0,-34.29919623003502
1160.236269,1155.162915,1617.94527,650.8,1102.0,705.2,371.6,68,73,118.0,21.671251500000462,21.67125150000009,21.67125150000008,21.671251499999975,21.671251499999855,21.67125149999991,21.671251499999933,21.671251499999958,21.671251499999954,21.671251499999958,0.0,0.0,0.0,69.99999999999999,0.0,52.12545743921055
1133.795151,1133.629781,1676.550142,549.3,1182.9000000000003,834.8999999999997,370.40000000000003,65,70,118.32,20.944341360000198,20.944341360000013,20.94434136000001,20.94434136000001,20.944341359999825,20.94434135999984,20.944341359999868,20.944341359999903,20.944341359999903,20.944341359999896,0.0,0.0,0.0,69.99999999999999,0.0,119.72709949456748
1120.045769,1120.620179,1706.754192,330.3,1206.0,909.2999999999998,433.6,63,62,118.423,20.419029409999027,20.419029409999958,20.41902940999998,20.41902941000001,20.41902941,20.419029409999926,20.419029409999915,20.41902940999996,20.41902940999997,20.419029409999915,0.0,0.0,0.0,69.99999999999999,0.0,109.15481505012121
1108.764226,1107.161971,1717.122746,145.6,1192.5000000000002,909.9999999999999,450.4,56,52,117.99200000000002,20.419029409999027,20.419029409999958,20.41902940999998,20.41902941000001,20.41902941,20.419029409999926,20.419029409999915,20.41902940999996,20.41902940999997,20.419029409999915,0.0,0.0,0.0,69.99999999999999,0.0,50.164656193470364
1110.526967,1090.114906,1718.024359,40.199999999999996,1152.1000000000001,835.8000000000002,466.80000000000007,53,48,117.56,20.84605538999999,20.84605539000003,20.84605539000002,20.84605538999998,20.846055389999986,20.846055389999982,20.846055389999975,20.84605539,20.84605539,20.846055389999965,0.0,0.0,0.0,69.99999999999999,0.0,15.856633410153563
1099.95052,1082.488588,1717.122746,72.69999999999999,1044.6000000000001,667.8000000000003,464.79999999999984,54,49,116.988,21.47391042000004,21.473910419999996,21.47391042,21.473910420000017,21.473910420000035,21.47391042000005,21.473910420000053,21.473910420000067,21.473910420000063,21.473910420000017,0.0,0.0,0.0,69.99999999999999,0.0,-56.72462119230386
1105.238743,1074.413663,1679.254983,66.4,878.4,442.79999999999995,459.60000000000014,53,55,115.767,22.732462560000513,22.732462560000016,22.73246256000001,22.732462560000076,22.732462560000062,22.732462559999966,22.732462559999963,22.732462559999995,22.732462560000002,22.732462559999945,0.0,0.0,0.0,69.99999999999999,0.0,-200.8241469501654
1126.391638,1091.460727,1640.034799,60.7,368.5,121.0,453.5999999999998,53,48,115.737,23.737993709998634,23.737993710000165,23.737993710000126,23.737993710000016,23.737993709999998,23.737993710000012,23.73799371000001,23.73799371000004,23.73799371000004,23.737993710000012,0.0,0.0,0.0,176.1950655082088,61.666666955000004,-378.52404104702055
1223.342405,1211.687392,1694.131604,94.8,0.0,0.0,527.2,43,44,123.875,26.256843316246602,26.20149087181181,26.157115580501433,26.34413075872306,26.43628191037754,26.722492404743438,26.741367909399578,26.671884813135403,26.655663645316707,26.80256943273896,0.0,0.0,1.0,350.0,123.33333355499998,-500.0000000000009
1256.48194,1322.044703,1769.416324,184.5,0.0,0.0,558.9999999999999,49,50,130.437,26.77128414000022,26.771284140000002,26.771284139999995,26.77128414,26.77128413999997,26.771284139999906,26.771284139999928,26.771284139999985,26.77128413999999,26.77128413999993,0.0,0.0,0.0,350.0,197.5611483622036,-488.5861328398805
1227.572984,1298.717142,1707.655805,345.2,0.0,0.0,583.6,55,58,127.019,26.429208780000167,26.42920878000021,26.429208780000188,26.429208780000238,26.42920878000016,26.429208780000003,26.42920878000001,26.429208779999975,26.429208779999946,26.429208780000014,0.0,0.0,0.0,350.0,123.33333355499998,-490.2077314406988
1176.10094,1262.828585,1635.977539,393.79999999999995,0.0,0.0,561.8000000000001,55,59,122.24700000000001,26.32425384000011,26.324253840000008,26.32425384,26.32425383999999,26.32425383999993,26.324253839999898,26.324253839999898,26.324253839999944,26.324253839999955,26.32425383999991,0.0,0.0,0.0,350.0,64.56111265260851,-487.42453931313867
1082.675656,1198.67779,1533.644416,512.2,0.0,0.0,470.80000000000007,58,62,114.449,25.04232554000093,25.042325540000178,25.04232554000016,25.04232553999991,25.042325539999972,25.042325540000032,25.042325540000068,25.042325539999982,25.042325539999986,25.04232554000003,0.0,0.0,0.0,350.0,61.666666955000004,-396.3581098405248
992.0707571,1116.582717,1401.107245,595.8,0.0,0.0,316.6,59,63,105.292,24.44595034314837,24.785475789517143,25.057668657305967,23.910539338782,23.34529490887114,-0.0,37.952956334984094,22.24298304383439,21.99963290169955,26.31275726014862,1.0,0.0,0.0,140.0,61.666666955000004,-262.54769470047563
958.2261257,1051.086101,1282.545081,611.5000000000001,0.0,0.0,251.0,59,63,98.756,24.282118368082447,24.619368381355923,24.889737065813662,23.750295583486466,23.188839311125122,-0.0,37.698603049116514,22.09391492448264,21.85219566737615,26.13641431046416,1.0,0.0,0.0,140.0,61.666666955000004,-267.520890074049
940.9512618,1007.571226,1188.777286,677.6,0.0,0.0,293.0,59,63,94.119,24.03368291950331,24.36748245711968,24.63508494283036,23.50730132541834,22.951589429999995,-0.0,37.312900730342164,21.867867444524943,21.628621267862222,25.869007170977888,1.0,0.0,0.0,69.99999999999999,61.666666955000004,-232.1712440069648
938.8359723,992.3185896,1138.737741,705.4000000000001,0.0,0.0,245.4000000000001,59,64,92.09700000000001,23.77863392894107,24.108891136594814,24.373653785228473,23.257838374027813,22.708023775267776,-0.0,36.916930720331834,21.63580240746203,21.399095146539285,25.59448144856152,1.0,0.0,0.0,69.99999999999999,61.666666955000004,-224.77967811431552
949.0598714,984.2436644,1104.927238,786.3000000000001,0.0,0.0,247.2,60,65,91.147,23.77863392894107,24.108891136594814,24.373653785228473,23.257838374027813,22.708023775267776,-0.0,36.916930720331834,21.63580240746203,21.399095146539285,25.59448144856152,1.0,0.0,0.0,69.99999999999999,61.666666955000004,-205.7444558945457
978.6739238,978.8603809,1094.558684,804.0,0.0,0.0,310.00000000000006,60,65,91.563,23.626778442228222,23.954926556097774,24.21799837333249,23.109308800094198,22.56300543598912,-0.0,36.681171235609554,21.497631505179342,21.262435907896432,25.431029567803588,1.0,0.0,0.0,69.99999999999999,18.95129447879253,-200.115560347832
1071.041564,994.1130175,1107.181272,790.0,0.0,0.0,305.9999999999999,61,66,95.16900000000001,23.77863392894107,24.108891136594814,24.373653785228473,23.257838374027813,22.708023775267776,-0.0,36.916930720331834,21.63580240746203,21.399095146539285,25.59448144856152,1.0,0.0,0.0,69.99999999999999,61.666666955000004,-215.05274386069846
1244.847848,1042.562569,1180.662765,751.0999999999999,0.0,0.0,291.60000000000014,62,66,104.042,24.44595034314837,24.785475789517143,25.057668657305967,23.910539338782,23.34529490887114,-0.0,37.952956334984094,22.24298304383439,21.99963290169955,26.31275726014862,1.0,0.0,0.0,140.0,61.666666955000004,-176.9640774939902
1292.794409,1095.049583,1322.666878,706.5,115.80000000000001,0.0,319.59999999999997,84,72,111.315,24.85716362743919,25.202400341806793,25.479171854383505,24.3127463003705,23.737993709999998,-0.0,38.591375361611085,22.617139498440668,22.36969588439023,26.75537271096163,1.0,0.0,0.0,258.5517246125992,61.666666955000004,-196.20672277823303
1225.105146,1078.899732,1428.155647,768.6,856.3,49.400000000000006,328.4000000000001,68,72,111.965,23.60948351024101,23.93739141788349,24.200270665098635,23.092392658736138,22.54648919170338,-0.0,36.65432041617703,21.48189512048037,21.246871687670456,25.41241391405244,1.0,0.0,0.0,69.99999999999999,0.0,-149.0537763972559
1165.524493,1093.255155,1532.291996,758.3,1125.2000000000003,151.7,403.6000000000001,79,84,113.733,21.977134642952834,22.282371148174665,22.527075044741466,21.49579521588666,20.987635264321835,-0.0,34.12005750497899,19.996646739172157,19.77787271877176,23.655411265110303,1.0,0.0,0.0,69.99999999999999,0.0,-1.0908871343058308
1138.730826,1104.918936,1589.093641,711.9000000000001,1240.3,247.00000000000006,351.2,88,87,114.983,21.381720854699648,21.678687763960397,21.916762039495026,20.913422078126167,20.41902941,-0.0,33.19566253609415,19.454889163366122,19.242042260871408,23.01452889973978,1.0,0.0,0.0,69.99999999999999,0.0,61.850223268430454
1127.801831,1104.021722,1635.075925,593.4999999999999,1292.0,548.8,359.99999999999994,67,71,116.007,20.27889789528515,20.560547893060885,20.78634281190161,19.83475295769265,19.365859995089842,-0.0,31.483501992676615,18.45144801903414,18.249579299844058,21.827489229583044,1.0,0.0,0.0,69.99999999999999,0.0,99.26945555766679
1114.757546,1104.021722,1665.279975,543.0,1301.6999999999998,682.5999999999998,400.79999999999984,69,69,116.52199999999999,19.931774984544887,20.208603854094612,20.430533740926972,19.495232673304486,19.03436596,-0.0,30.944584892327555,18.135606380261798,17.93719313768364,21.453858392510323,1.0,0.0,0.0,69.99999999999999,0.0,134.44598362417628
1111.232063,1095.049583,1661.673521,387.20000000000005,1284.0,757.9000000000001,403.6,64,63,116.03800000000001,19.41581212660451,19.685474879999997,19.901659790343242,18.990570345231017,18.54163383416443,-0.0,30.143539502681307,17.666139947608176,17.472862919129035,20.898494201481746,1.0,0.0,0.0,0.0,0.0,150.43556280858547
1101.360713,1096.844011,1674.296109,197.29999999999998,1238.3,774.7,421.9999999999999,57,54,116.175,19.931774984544887,20.208603854094612,20.430533740926972,19.495232673304486,19.03436596,-0.0,30.944584892327555,18.135606380261798,17.93719313768364,21.453858392510323,1.0,0.0,0.0,69.99999999999999,0.0,86.79026865643618
1097.83523,1083.385802,1659.870294,91.30000000000001,1107.7,657.4999999999998,421.9999999999999,49,45,115.233,20.27889789528515,20.560547893060885,20.78634281190161,19.83475295769265,19.365859995089842,-0.0,31.483501992676615,18.45144801903414,18.249579299844058,21.827489229583044,1.0,0.0,0.0,69.99999999999999,0.0,32.037334884372285
1100.303068,1072.619235,1629.666245,74.19999999999999,939.2,291.09999999999997,425.99999999999983,53,55,114.078,21.287879300000306,21.28787929999987,21.287879299999815,21.287879299999965,21.287879299999982,21.287879299999986,21.287879299999975,21.2878793,21.2878793,21.28787929999992,0.0,0.0,0.0,69.99999999999999,0.0,-35.446965743934925
1129.212024,1046.600031,1612.53559,54.2,401.9,95.60000000000002,409.9999999999999,52,47,113.65,23.184128330000146,23.184128329999993,23.18412832999998,23.184128329999965,23.18412832999991,23.18412832999988,23.184128329999893,23.184128329999936,23.184128329999936,23.184128329999904,0.0,0.0,0.0,140.0,61.666666955000004,-246.13814907853543
1233.918852,1241.295451,1686.918697,64.4,0.0,0.0,401.59999999999997,42,43,124.86500000000001,26.429208780000167,26.42920878000021,26.429208780000188,26.429208780000238,26.42920878000016,26.429208780000003,26.42920878000001,26.429208779999975,26.429208779999946,26.429208780000014,0.0,0.0,0.0,350.0,123.33333355499998,-444.78030321035385
1277.634834,1377.671966,1783.842139,125.0,0.0,0.0,464.3999999999999,47,48,133.17399999999998,26.77128414000022,26.771284140000002,26.771284139999995,26.77128414,26.77128413999997,26.771284139999906,26.771284139999928,26.771284139999985,26.77128413999999,26.77128413999993,0.0,0.0,0.0,350.0,219.9358201380335,-419.9032348115129
1248.020782,1380.812215,1755.441316,140.6,0.0,0.0,479.7999999999999,47,48,131.52800000000002,26.77128414000022,26.771284140000002,26.771284139999995,26.77128414,26.77128413999997,26.771284139999906,26.771284139999928,26.771284139999985,26.77128413999999,26.77128413999993,0.0,0.0,0.0,350.0,168.14350377062163,-434.2261612677462
1187.029936,1345.820872,1673.394495,173.5,0.0,0.0,462.59999999999997,47,48,126.18799999999999,26.75573526000037,26.755735260000005,26.755735260000016,26.755735259999952,26.755735259999955,26.755735259999845,26.755735259999966,26.755735260000044,26.755735260000034,26.755735259999987,0.0,0.0,0.0,350.0,123.33333355499998,-461.71953587669395
1077.387432,1277.184008,1577.823474,230.70000000000002,0.0,0.0,403.6000000000001,47,49,117.97300000000001,26.2630747000362,26.24561654762349,26.23162058760832,26.290605145891327,26.319669604868935,26.40994035052011,26.41589368176894,26.39397872395503,26.388862570134144,26.43519663276334,0.0,0.0,1.0,350.0,61.666666955000004,-500.0000000000009
988.5452746,1188.808437,1434.016134,323.40000000000003,0.0,0.0,425.0000000000001,49,53,108.34,25.04232554000093,25.042325540000178,25.04232554000016,25.04232553999991,25.042325539999972,25.042325540000032,25.042325540000068,25.042325539999982,25.042325539999986,25.04232554000003,0.0,0.0,0.0,350.0,61.666666955000004,-426.7062100684334
954.7006432,1112.545254,1310.945903,331.09999999999997,0.0,0.0,185.20000000000002,48,52,101.345,24.196729540000504,24.196729539999986,24.19672953999999,24.196729539999815,24.196729539999833,24.19672953999989,24.196729539999893,24.196729539999904,24.196729539999897,24.196729539999886,0.0,0.0,0.0,280.0,61.666666955000004,-310.4401731704361
934.9579416,1067.235952,1228.899083,220.2,0.0,0.0,281.8,41,43,96.93299999999999,24.03368291950331,24.36748245711968,24.63508494283036,23.50730132541834,22.951589429999995,-0.0,37.312900730342164,21.867867444524943,21.628621267862222,25.869007170977888,1.0,0.0,0.0,69.99999999999999,61.666666955000004,-272.06591901098363
932.4901039,1051.086101,1177.957925,219.2,0.0,0.0,228.80000000000007,40,43,94.84700000000001,23.77863392894107,24.108891136594814,24.373653785228473,23.257838374027813,22.708023775267776,-0.0,36.916930720331834,21.63580240746203,21.399095146539285,25.59448144856152,1.0,0.0,0.0,69.99999999999999,61.666666955000004,-227.67606443275486
935.6630381,1050.188887,1147.303069,249.6,0.0,0.0,242.8,42,45,93.995,23.60948351024101,23.93739141788349,24.200270665098635,23.092392658736138,22.54648919170338,-0.0,36.65432041617703,21.48189512048037,21.246871687670456,25.41241391405244,1.0,0.0,0.0,69.99999999999999,0.0,-197.90807160282253
971.2704107,1059.609633,1131.975641,287.2,0.0,0.0,316.7999999999999,44,47,94.885,23.60948351024101,23.93739141788349,24.200270665098635,23.092392658736138,22.54648919170338,-0.0,36.65432041617703,21.48189512048037,21.246871687670456,25.41241391405244,1.0,0.0,0.0,69.99999999999999,0.0,-193.1299571049269
1074.214498,1095.49819,1150.909522,291.1,0.0,0.0,326.99999999999994,45,49,99.61800000000001,23.670426988079953,23.875403059999996,24.039729549931575,23.34719217398155,23.005946520209136,8.912078448059646,31.82478790927239,22.34046604284295,22.193552293756724,24.79744339575595,1.0,0.0,0.0,69.99999999999999,61.666666955000004,-221.81132985920829
1256.129391,1188.808437,1236.562797,217.5,0.0,0.0,325.6,44,46,110.445,25.04232554000093,25.042325540000178,25.04232554000016,25.04232553999991,25.042325539999972,25.042325540000032,25.042325540000068,25.042325539999982,25.042325539999986,25.04232554000003,0.0,0.0,0.0,350.0,61.666666955000004,-311.7023950097214
1321.703365,1266.866048,1401.558051,273.1,123.39999999999999,0.0,334.0,74,59,119.70400000000001,26.32425384000011,26.324253840000008,26.32425384,26.32425383999999,26.32425383999993,26.324253839999898,26.324253839999898,26.324253839999944,26.324253839999955,26.32425383999991,0.0,0.0,0.0,350.0,108.95750130352653,-416.85494163391604
1265.648194,1239.052416,1477.744385,376.6,827.1999999999999,239.1999999999999,359.40000000000003,59,63,119.47299999999998,23.737993709998634,23.737993710000165,23.737993710000126,23.737993710000016,23.737993709999998,23.737993710000012,23.73799371000001,23.73799371000004,23.73799371000004,23.737993710000012,0.0,0.0,0.0,229.8338794163765,61.666666955000004,-260.7492732609958
1201.131865,1213.930427,1568.356533,420.4,1085.2,517.9,358.7999999999999,61,66,119.503,22.516107490000003,22.516107489999964,22.516107489999964,22.516107490000007,22.516107489999992,22.516107489999946,22.51610748999994,22.51610748999997,22.516107489999975,22.516107489999925,0.0,0.0,0.0,69.99999999999999,0.0,-49.43120738394316
1169.755072,1206.304108,1634.174312,521.6999999999999,1183.1000000000001,729.4999999999998,347.40000000000003,65,69,120.30700000000002,20.944341360000198,20.944341360000013,20.94434136000001,20.94434136000001,20.944341359999825,20.94434135999984,20.944341359999868,20.944341359999903,20.944341359999903,20.944341359999896,0.0,0.0,0.0,69.99999999999999,0.0,83.10416264764945
