数据,目标,字段,M0,M1,M2,M3,G1,G2,G3,平均背景增益,中位背景增益,放大背景占比,K1闭式误差,G2估计,背景召回前1,背景召回前3,背景召回前5,G2认证前3
PJM-gen/ic,net_actual_interchange_mw,system_energy_price_da,0.103422284,0.25944698,0.29218107,0.29218107,0.1560247,0.18875879,0.18875879,0.09062939882278442,0.0782928317785263,0.19133574007220217,0.0,0.18970868,1.0,1.0,1.0,0.18875879049301147
PJM-gen/ic,net_actual_interchange_mw,total_lmp_rt,0.039526463,0.11737329,0.14844924,0.14844924,0.077846825,0.10892278,0.10892278,0.037306781858205795,0.029741227626800537,0.2888086642599278,0.0,0.10203163,1.0,1.0,1.0,0.10892277956008911
PJM-gen/ic,net_actual_interchange_mw,marginal_loss_price_rt,0.036317647,0.15877867,0.2073183,0.2073183,0.12246102,0.17100066,0.17100066,0.04888223111629486,0.03921401500701904,0.3862815884476534,0.0,0.17916918,1.0,1.0,1.0,0.1710006594657898
PJM-gen/ic,net_actual_interchange_mw,gross_sched_interchange_mw,0.23418379,0.30822182,0.3129766,0.34154773,0.07403803,0.07879281,0.10736394,0.23297058045864105,0.22972039878368378,0.37545126353790614,0.0,0.085941866,0.0,1.0,1.0,0.07879281044006348
PJM-gen/ic,net_actual_interchange_mw,congestion_price_da,0.08147311,0.12276226,0.13001806,0.13001806,0.04128915,0.048544943,0.048544943,0.05675467476248741,0.055130839347839355,0.06498194945848375,0.0,0.040095173,0.0,0.0,0.0,0.04320070147514343
PJM-gen/ic,net_actual_interchange_mw,marginal_loss_price_da,0.06419474,0.1678049,0.17734867,0.17734867,0.10361016,0.113153934,0.113153934,0.08097480982542038,0.07389569282531738,0.48736462093862815,0.0,0.10647154,0.0,0.0,0.0,0.10361015796661377
PJM-gen/ic,net_actual_interchange_mw,total_lmp_da,0.09688395,0.24676728,0.27506554,0.27506554,0.14988333,0.17818159,0.17818159,0.08647459745407104,0.07594954967498779,0.18411552346570398,0.0,0.18493724,1.0,1.0,1.0,0.17818158864974976
PJM-gen/ic,net_actual_interchange_mw,congestion_price_rt,0.03415525,0.07040638,0.09843975,0.09843975,0.036251128,0.0642845,0.0642845,0.02804623357951641,0.02827632427215576,0.1263537906137184,0.0,0.070963025,1.0,1.0,1.0,0.06428450345993042
PJM-gen/ic,net_actual_interchange_mw,da_as_total_mw_primary_reserve,0.2941524,0.343138,0.343138,0.343138,0.0489856,0.0489856,0.0489856,0.20825040340423584,0.22701668739318848,0.06859205776173286,0.0,0.0,0.0,0.0,1.0,0.043697208166122437
PJM-gen/ic,net_actual_interchange_mw,da_as_total_mw_synchronized_reserve,0.20039663,0.28072226,0.29090235,0.29419774,0.08032563,0.09050572,0.09380111,0.1618826985359192,0.17586734890937805,0.22743682310469315,0.0,0.050875753,1.0,1.0,1.0,0.09050571918487549
PJM-gen/ic,net_actual_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.13926935,0.25872546,0.2758618,0.2758618,0.11945611,0.13659245,0.13659245,0.11835487931966782,0.11486732959747314,0.20577617328519857,0.0,0.13236785,1.0,1.0,1.0,0.13659244775772095
CAISO-load,actual_load__mw__ca_iso_tac,dam_load_forecast__mw__pge_tac,0.61707246,0.77310896,0.77310896,0.77310896,0.1560365,0.1560365,0.1560365,0.37659716606140137,0.43037310242652893,0.10234899328859061,0.0,0.16049659,1.0,1.0,1.0,0.15603649616241455
CAISO-load,actual_load__mw__ca_iso_tac,dam_load_forecast__mw__sce_tac,0.8247627,0.8518345,0.8518345,0.8518345,0.027071774,0.027071774,0.027071774,0.46103376150131226,0.5008929967880249,0.0050335570469798654,0.0,0.02251798,1.0,1.0,1.0,0.027071774005889893
CAISO-load,actual_load__mw__ca_iso_tac,dam_load_forecast__mw__sdge_tac,0.49607313,0.6990875,0.6990875,0.6990875,0.20301437,0.20301437,0.20301437,0.3053135573863983,0.34096866846084595,0.12080536912751678,0.0,0.20947227,1.0,1.0,1.0,0.20301437377929688
CAISO-load,actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__np15__solar,0.12756556,0.39268446,0.39342767,0.39342767,0.2651189,0.2658621,0.2658621,0.1574549674987793,0.1420910358428955,0.5167785234899329,0.0,0.2686999,0.0,1.0,1.0,0.2658621072769165
CAISO-load,actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__np15__wind,0.045491815,0.12908125,0.1656282,0.17819381,0.083589435,0.12013638,0.132702,0.05676158145070076,0.05118700861930847,0.47651006711409394,0.0,0.10832413,0.0,0.0,0.0,0.11699581146240234
CAISO-load,actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__sp15__solar,0.10705054,0.4164688,0.4164688,0.4164688,0.30941826,0.30941826,0.30941826,0.15437576174736023,0.13684377074241638,0.5436241610738255,0.0,0.31436053,0.0,0.0,1.0,0.30499380826950073
CAISO-load,actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__sp15__wind,0.0,0.10660136,0.14509997,0.17798525,0.10660136,0.14509997,0.17798525,0.03870423138141632,0.030755549669265747,0.8640939597315436,0.0,0.13895029,1.0,1.0,1.0,0.1450999677181244
CAISO-load,actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__zp26__solar,0.12048468,0.3951791,0.40031415,0.40031415,0.2746944,0.27982947,0.27982947,0.15414206683635712,0.13978339731693268,0.5234899328859061,2.9802322e-08,0.28669935,1.0,1.0,1.0,0.2798294723033905
CAISO-load,actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__zp26__wind,0.008485556,0.057302937,0.10963076,0.11009002,0.04881738,0.10114521,0.10160446,0.025244802236557007,0.02394239604473114,0.6157718120805369,0.0,0.057765145,0.0,0.0,0.0,0.05438363552093506
CAISO-load,actual_load__mw__ca_iso_tac,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,0.14062738,0.42165852,0.5121478,0.5121478,0.28103113,0.3715204,0.3715204,0.15148912370204926,0.12780258059501648,0.4161073825503356,0.0,0.35861725,1.0,1.0,1.0,0.37152040004730225
CAISO-load,actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,0.10135859,0.33579606,0.41320288,0.4184085,0.23443747,0.3118443,0.31704992,0.11661634594202042,0.09028536081314087,0.42953020134228187,0.0,0.3201607,0.0,1.0,1.0,0.3118442893028259
CAISO-load,actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,0.11092389,0.36437783,0.4392407,0.4392407,0.25345394,0.3283168,0.3283168,0.13925084471702576,0.1269732117652893,0.5302013422818792,0.0,0.3184739,0.0,1.0,1.0,0.3283168077468872
CAISO-load,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,0.080590785,0.2259112,0.25993937,0.28729004,0.14532042,0.17934859,0.20669925,0.07458740472793579,0.05056732892990112,0.3775167785234899,0.0,0.17675471,0.0,1.0,1.0,0.17934858798980713
CAISO-load,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,0.08073372,0.2914834,0.3249263,0.3249263,0.21074969,0.24419257,0.24419257,0.0901980921626091,0.06964346766471863,0.41946308724832215,0.0,0.24174473,1.0,1.0,1.0,0.24419257044792175
CAISO-load,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,0.066820264,0.27168143,0.28773117,0.2898854,0.20486116,0.2209109,0.22306514,0.08521327376365662,0.06992381811141968,0.4748322147651007,0.0,0.21826488,1.0,1.0,1.0,0.220910906791687
CAISO-load,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,0.009027183,0.14399663,0.15034032,0.18003246,0.13496944,0.14131314,0.17100528,0.05463890731334686,0.04936295747756958,0.8640939597315436,0.0,0.13034564,0.0,0.0,0.0,0.14007002115249634
CAISO-load,actual_load__mw__ca_iso_tac,dam_schedule__mw__load__tac_north,0.6446086,0.75473464,0.75473464,0.75473464,0.11012602,0.11012602,0.11012602,0.3815086781978607,0.4313085675239563,0.06375838926174497,0.0,0.1211372,1.0,1.0,1.0,0.11012601852416992
CAISO-load,actual_load__mw__ca_iso_tac,dam_schedule__mw__load__tac_ecntr,0.80398875,0.8390358,0.8390358,0.8390358,0.035047054,0.035047054,0.035047054,0.453100323677063,0.49721625447273254,0.006711409395973154,0.0,0.026988685,1.0,1.0,1.0,0.035047054290771484
CAISO-load,actual_load__mw__ca_iso_tac,dam_schedule__mw__load__tac_south,0.31592613,0.6253444,0.63714814,0.63714814,0.30941826,0.321222,0.321222,0.23102466762065887,0.25594329833984375,0.27684563758389263,0.0,0.3048448,0.0,1.0,1.0,0.3212220072746277
CAISO-load,actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,0.038116693,0.10668844,0.1290304,0.1290304,0.06857175,0.09091371,0.09091371,0.03672776371240616,0.029103398323059082,0.3221476510067114,0.0,0.06065948,1.0,1.0,1.0,0.09091371297836304
CAISO-load,actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,0.1672011,0.2835613,0.2972031,0.2972031,0.11636019,0.13000199,0.13000199,0.10831811279058456,0.09944826364517212,0.20973154362416108,0.0,0.12641864,1.0,1.0,1.0,0.1300019919872284
CAISO-load,actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso__regulation_up__minimum,0.15444767,0.25128677,0.2513954,0.2513954,0.0968391,0.09694773,0.09694773,0.11915099620819092,0.11452966928482056,0.22651006711409397,0.0,0.072287574,1.0,1.0,1.0,0.09694772958755493
CAISO-load,actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso__regulation_down__minimum,0.4015705,0.49702454,0.49738014,0.49738014,0.09545404,0.09580964,0.09580964,0.2254437655210495,0.2227131426334381,0.0738255033557047,0.0,0.071344465,0.0,1.0,1.0,0.09580963850021362
CAISO-load,actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,0.41975284,0.5582476,0.56628823,0.56628823,0.13849479,0.1465354,0.1465354,0.30313530564308167,0.33218562602996826,0.29194630872483224,0.0,0.12447846,0.0,1.0,1.0,0.14653539657592773
CAISO-load,actual_load__mw__ca_iso_tac,dam_schedule__mw__generation__caiso_totals,0.7958129,0.80197555,0.80197555,0.80197555,0.0061626434,0.0061626434,0.0061626434,0.43019258975982666,0.4616406261920929,0.0,0.0,0.0005785227,0.0,1.0,1.0,0.0061626434326171875
CAISO-load,actual_load__mw__ca_iso_tac,dam_schedule__mw__import__caiso_totals,0.04507613,0.2312476,0.23383571,0.24117905,0.18617147,0.18875958,0.19610292,0.08238807320594788,0.08130787312984467,0.6845637583892618,0.0,0.1913752,1.0,1.0,1.0,0.18875958025455475
CAISO-load,actual_load__mw__ca_iso_tac,dam_schedule__mw__export__caiso_totals,0.34887695,0.44512898,0.45841306,0.45841306,0.096252024,0.10953611,0.10953611,0.20374175906181335,0.218100443482399,0.12919463087248323,0.0,0.1062268,1.0,1.0,1.0,0.10953611135482788
CAISO-load,actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.13501227,0.41527212,0.49125504,0.49125504,0.28025985,0.35624278,0.35624278,0.14228929579257965,0.1274629831314087,0.43288590604026844,0.0,0.34797317,0.0,1.0,1.0,0.3562427759170532
CAISO-load,actual_load__mw__ca_iso_tac,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07708428,0.16345137,0.19464242,0.1973978,0.08636709,0.117558144,0.12031352,0.07040385901927948,0.06483928859233856,0.3624161073825503,7.450581e-09,0.109314114,0.0,0.0,0.0,0.1159941777586937
CAISO-load,actual_load__mw__ca_iso_tac,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.20795554,0.3069879,0.3703091,0.3703091,0.09903237,0.16235358,0.16235358,0.12290903180837631,0.1187361627817154,0.1593959731543624,0.0,0.10045557,1.0,1.0,1.0,0.16235357522964478
CAISO-load,actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06851393,0.13073286,0.14961478,0.14961478,0.062218934,0.08110085,0.08110085,0.052440594881772995,0.04719546437263489,0.2701342281879195,0.0,0.056950457,0.0,1.0,1.0,0.08110085129737854
CAISO-load,actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__ru__as_caiso,0.08911107,0.16128507,0.16128507,0.17045581,0.072174005,0.072174005,0.081344746,0.06576370447874069,0.0608551949262619,0.17953020134228187,7.450581e-09,0.07417691,0.0,0.0,0.0,0.06488554924726486
CAISO-load,actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__rd__as_caiso,0.31884125,0.41568035,0.41603595,0.41603595,0.0968391,0.0971947,0.0971947,0.1897697150707245,0.19489604234695435,0.11577181208053691,0.0,0.019349694,0.0,0.0,0.0,0.08489477634429932
CAISO-load,actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__sr__as_caiso,0.1507076,0.2964489,0.33866578,0.3674559,0.14574128,0.18795818,0.2167483,0.08812857419252396,0.07247364521026611,0.17281879194630873,0.0,0.18757495,1.0,1.0,1.0,0.18795818090438843
CAISO-load,actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__nr__as_caiso,0.14064032,0.2863816,0.39242637,0.39242637,0.14574128,0.25178605,0.25178605,0.11001010984182358,0.11088429391384125,0.3808724832214765,0.0,0.23548952,1.0,1.0,1.0,0.2517860531806946
