kind,S,conf,est,truth
poly2,"(2, 15, 38)",total_lmp_da,-0.0007176183556049098,0.000675082206726
poly2,"(2, 15, 38)",total_losses,0.014468624848650413,0.0460686087608337
poly2,"(6, 14, 23)",congestion_price_da,-0.00832733985853984,0.0156353712081909
poly2,"(6, 14, 23)",congestion_price_rt,0.01763537651090763,0.025739848613739
poly2,"(6, 14, 23)",da_as_total_mw_primary_reserve,0.0028885131429431388,0.0206954479217529
poly2,"(6, 14, 23)",da_as_total_mw_synchronized_reserve,0.005942958419901223,0.0166195034980773
poly2,"(6, 14, 23)",da_as_total_mw_thirty_minutes_reserve,0.002711094146100934,0.0153447985649108
poly2,"(6, 14, 23)",gross_actual_interchange_mw,0.0036055398567531594,0.0039886832237243
poly2,"(6, 14, 23)",marginal_loss_price_da,-0.035100178406023974,-0.0629262328147888
poly2,"(6, 14, 23)",metered_load_mw,0.0007783513352670468,0.000662088394165
poly2,"(6, 14, 23)",net_actual_interchange_mw,0.006018075256082556,0.01153564453125
poly2,"(6, 14, 23)",total_gen,0.001069813220556437,0.0016708970069885
poly2,"(6, 14, 23)",total_lmp_da,-0.019182557820528134,-0.0232166051864624
poly2,"(6, 14, 23)",total_losses,0.008665545352610993,0.0081660747528076
poly2,"(8, 18, 26)",congestion_price_da,-0.006247318629529208,0.0177037119865417
poly2,"(8, 18, 26)",congestion_price_rt,0.0022527610851148516,0.0120625495910644
poly2,"(8, 18, 26)",da_as_total_mw_primary_reserve,0.01426998582193817,0.0167233943939209
poly2,"(8, 18, 26)",da_as_total_mw_synchronized_reserve,0.009641818559136484,0.0237829685211181
poly2,"(8, 18, 26)",da_as_total_mw_thirty_minutes_reserve,0.030125050907534368,0.0423330664634704
poly2,"(8, 18, 26)",gross_actual_interchange_mw,0.008962390542596066,0.0136412382125854
poly2,"(8, 18, 26)",marginal_loss_price_da,0.03227282932681297,0.0342826247215271
poly2,"(8, 18, 26)",metered_load_mw,-0.0018228805888188537,0.0111835598945617
poly2,"(8, 18, 26)",net_actual_interchange_mw,0.022294592042437555,0.0189836621284484
poly2,"(8, 18, 26)",total_gen,-0.0012302596829759649,0.010964035987854
poly2,"(8, 18, 26)",total_lmp_da,0.06000210232135861,0.0772978067398071
poly2,"(8, 18, 26)",total_losses,0.0010903389933479835,0.0092458724975585
poly2,"(15, 33, 38)",congestion_price_da,0.0037335834808049917,0.0067384243011474
poly2,"(15, 33, 38)",congestion_price_rt,0.0075940487277535995,0.017433762550354
poly2,"(15, 33, 38)",da_as_total_mw_primary_reserve,0.0031275942540316404,0.0100408792495727
poly2,"(15, 33, 38)",da_as_total_mw_synchronized_reserve,0.0012024569272869323,0.0034806728363037
poly2,"(15, 33, 38)",da_as_total_mw_thirty_minutes_reserve,0.020091688045261957,0.0323247909545898
poly2,"(15, 33, 38)",gross_actual_interchange_mw,-0.002934536121881104,0.0159916877746582
poly2,"(15, 33, 38)",marginal_loss_price_da,0.0030509909316733808,0.0162819027900695
poly2,"(15, 33, 38)",metered_load_mw,0.03433784406628404,0.0484808683395385
poly2,"(15, 33, 38)",net_actual_interchange_mw,0.00807873515961155,0.0217168927192688
poly2,"(15, 33, 38)",total_gen,0.037667500296997836,0.0513290762901306
poly2,"(15, 33, 38)",total_lmp_da,0.00031730658058148897,-5.662441253662109e-06
poly2,"(15, 33, 38)",total_losses,0.026602868726991358,0.0395228862762451
poly2,"(22, 24, 33)",congestion_price_da,0.001714704823212898,0.0057640671730041
poly2,"(22, 24, 33)",congestion_price_rt,-0.0018617498487469852,-0.0007246136665344
poly2,"(22, 24, 33)",da_as_total_mw_primary_reserve,0.002938180207606611,0.0195131301879882
poly2,"(22, 24, 33)",da_as_total_mw_synchronized_reserve,-0.0031991412021494803,0.0031328797340393
poly2,"(22, 24, 33)",da_as_total_mw_thirty_minutes_reserve,0.03780284294977432,0.0564695000648498
poly2,"(22, 24, 33)",gross_actual_interchange_mw,0.0016970593414772361,0.0078149437904357
poly2,"(22, 24, 33)",marginal_loss_price_da,-0.0032127424909556,0.0213856697082519
poly2,"(22, 24, 33)",metered_load_mw,0.022450357006679744,0.0274576544761657
poly2,"(22, 24, 33)",net_actual_interchange_mw,-0.002687577000802799,0.00799161195755
poly2,"(22, 24, 33)",total_gen,0.020288863797696455,0.028801143169403
poly2,"(22, 24, 33)",total_lmp_da,-0.006908509302434251,0.0131667852401733
poly2,"(22, 24, 33)",total_losses,0.0015811699753572883,0.0421535968780517
poly2,"(23, 35, 41)",congestion_price_da,-0.01071427514483514,-0.0065325498580932
poly2,"(23, 35, 41)",congestion_price_rt,-0.001483685422292269,-0.0033925175666809
poly2,"(23, 35, 41)",da_as_total_mw_primary_reserve,0.006446814621998587,0.00994473695755
poly2,"(23, 35, 41)",da_as_total_mw_synchronized_reserve,0.002440932329727752,0.0034975409507751
poly2,"(23, 35, 41)",da_as_total_mw_thirty_minutes_reserve,-0.002930763735218944,0.0026737451553344
poly2,"(23, 35, 41)",gross_actual_interchange_mw,0.0012590474412925712,0.004544973373413
poly2,"(23, 35, 41)",marginal_loss_price_da,-0.04680990684478603,-0.0063573718070983
poly2,"(23, 35, 41)",metered_load_mw,0.014997200744612638,0.0143635869026184
poly2,"(23, 35, 41)",net_actual_interchange_mw,-0.0009740946375061954,0.0006837248802185
poly2,"(23, 35, 41)",total_gen,0.01708560989124941,0.0145984292030334
poly2,"(23, 35, 41)",total_lmp_da,-0.06806088101844476,0.0011466145515441
poly2,"(23, 35, 41)",total_losses,0.001016487425848256,0.0022056698799133
poly2,"(7, 8, 28)",congestion_price_da,-0.008401302178115189,0.0058132410049438
poly2,"(7, 8, 28)",congestion_price_rt,0.0017883740371303913,0.0042521953582763
poly2,"(7, 8, 28)",da_as_total_mw_primary_reserve,0.0011822411277636613,0.012839138507843
poly2,"(7, 8, 28)",da_as_total_mw_synchronized_reserve,0.013877020968876441,0.0137552618980407
poly2,"(7, 8, 28)",da_as_total_mw_thirty_minutes_reserve,0.009466612745326897,0.0206047892570495
poly2,"(7, 8, 28)",gross_actual_interchange_mw,0.00323553369201246,0.011532187461853
poly2,"(7, 8, 28)",marginal_loss_price_da,-0.016041764764820332,0.001545250415802
poly2,"(7, 8, 28)",metered_load_mw,0.000704658253709467,0.0493593215942382
poly2,"(7, 8, 28)",net_actual_interchange_mw,0.02350744675848815,0.0113923549652099
poly2,"(7, 8, 28)",total_gen,-0.0014672752686878399,0.0520971417427063
poly2,"(7, 8, 28)",total_lmp_da,-0.0075103718949020015,-0.0034423470497131
poly2,"(7, 8, 28)",total_losses,-0.0015086639390378132,0.0190508365631103
poly2,"(21, 37, 42)",congestion_price_da,-0.009252051894265367,0.0062305331230163
poly2,"(21, 37, 42)",congestion_price_rt,-0.024273229928798545,-0.0054215788841247
poly2,"(21, 37, 42)",da_as_total_mw_primary_reserve,0.001668448008627088,-0.0035515427589416
poly2,"(21, 37, 42)",da_as_total_mw_synchronized_reserve,0.002914322116057688,-0.0031920075416564
poly2,"(21, 37, 42)",da_as_total_mw_thirty_minutes_reserve,0.02973754912570492,0.0015884637832641
poly2,"(21, 37, 42)",gross_actual_interchange_mw,0.0033717069256827825,0.0121269822120666
poly2,"(21, 37, 42)",marginal_loss_price_da,-0.0804347011721509,0.0145148634910583
poly2,"(21, 37, 42)",metered_load_mw,0.004590545880485464,0.0353832244873046
poly2,"(21, 37, 42)",net_actual_interchange_mw,0.009510756524975128,0.0344178676605224
poly2,"(21, 37, 42)",total_gen,0.005044365876934909,0.0409002304077148
poly2,"(21, 37, 42)",total_lmp_da,0.0025831040459339816,0.0535575747489929
poly2,"(21, 37, 42)",total_losses,0.006977748759534053,0.0353031754493713
poly2,"(39, 40, 41)",congestion_price_da,-0.026699244268999944,0.0027008652687072
poly2,"(39, 40, 41)",congestion_price_rt,-0.0636946064074142,0.0182583332061767
poly2,"(39, 40, 41)",da_as_total_mw_primary_reserve,0.001200145103160577,0.0084802508354187
poly2,"(39, 40, 41)",da_as_total_mw_synchronized_reserve,-0.002565906515970884,0.0025463700294494
poly2,"(39, 40, 41)",da_as_total_mw_thirty_minutes_reserve,0.0001571816769401213,0.0015597343444824
poly2,"(39, 40, 41)",gross_actual_interchange_mw,0.0,0.0104801058769226
poly2,"(39, 40, 41)",marginal_loss_price_da,-0.42944177777128345,-0.0240465998649597
poly2,"(39, 40, 41)",metered_load_mw,0.0170166476404654,0.0040640830993652
poly2,"(39, 40, 41)",net_actual_interchange_mw,-0.027092000051622822,0.0036044120788574
poly2,"(39, 40, 41)",total_gen,0.009140234753422183,0.003534197807312
poly2,"(39, 40, 41)",total_lmp_da,-0.20367699187038157,-0.0086491107940673
poly2,"(39, 40, 41)",total_losses,-0.03209101894834687,-0.0001766681671142
poly2,"(12, 22, 27)",congestion_price_da,0.007646334408317523,0.0156527757644653
poly2,"(12, 22, 27)",congestion_price_rt,0.014505310712415342,-0.0033776760101318
poly2,"(12, 22, 27)",da_as_total_mw_primary_reserve,-0.003842381169825382,0.006424605846405
poly2,"(12, 22, 27)",da_as_total_mw_synchronized_reserve,0.0031421280322802003,0.0054071545600891
poly2,"(12, 22, 27)",da_as_total_mw_thirty_minutes_reserve,0.047754976714577735,0.0587711334228515
poly2,"(12, 22, 27)",gross_actual_interchange_mw,0.003874722505924466,0.000119149684906
poly2,"(12, 22, 27)",marginal_loss_price_da,0.007358003504959076,0.0008919835090637
poly2,"(12, 22, 27)",metered_load_mw,0.0150082958403992,0.046989619731903
poly2,"(12, 22, 27)",net_actual_interchange_mw,0.015191436868805641,0.0043466091156005
poly2,"(12, 22, 27)",total_gen,0.014007266806125851,0.0561359524726867
poly2,"(12, 22, 27)",total_lmp_da,0.01108005779097776,0.0012069344520568
poly2,"(12, 22, 27)",total_losses,0.00548492075472784,0.0125457048416137
poly2,"(0, 16, 18)",congestion_price_da,-0.000969600446599439,0.0243403315544128
poly2,"(0, 16, 18)",congestion_price_rt,0.008990417928595784,0.0183495283126831
poly2,"(0, 16, 18)",da_as_total_mw_primary_reserve,0.013372296181443422,0.0304737091064453
poly2,"(0, 16, 18)",da_as_total_mw_synchronized_reserve,0.006487405465137486,0.0338668227195739
poly2,"(0, 16, 18)",da_as_total_mw_thirty_minutes_reserve,0.05250015911936401,0.0781598687171936
poly2,"(0, 16, 18)",gross_actual_interchange_mw,0.008736966567198023,0.0324441194534301
poly2,"(0, 16, 18)",marginal_loss_price_da,0.02278875028543137,0.04743093252182
poly2,"(0, 16, 18)",metered_load_mw,0.013500254633115327,0.0232600569725036
poly2,"(0, 16, 18)",net_actual_interchange_mw,0.0017648688069469287,0.0383011102676391
poly2,"(0, 16, 18)",total_gen,0.015658236871969655,0.0271366834640502
poly2,"(0, 16, 18)",total_lmp_da,0.001616256282816142,0.0358534455299377
poly2,"(0, 16, 18)",total_losses,0.005791712408842686,0.0070441961288452
poly2,"(0, 9, 15)",congestion_price_da,0.0022579373900875055,0.0502968430519104
poly2,"(0, 9, 15)",congestion_price_rt,0.004133793960182319,0.0135786533355712
poly2,"(0, 9, 15)",da_as_total_mw_primary_reserve,0.03359540139550132,0.0356544256210327
poly2,"(0, 9, 15)",da_as_total_mw_synchronized_reserve,0.006399932183305923,0.0446317195892334
poly2,"(0, 9, 15)",da_as_total_mw_thirty_minutes_reserve,0.030076795651751365,0.0406950712203979
poly2,"(0, 9, 15)",gross_actual_interchange_mw,0.004190105695863755,0.020978033542633
poly2,"(0, 9, 15)",marginal_loss_price_da,0.030452699667897654,0.0415257215499877
poly2,"(0, 9, 15)",metered_load_mw,0.010824683514058187,0.009949505329132
poly2,"(0, 9, 15)",net_actual_interchange_mw,0.015104722668307757,0.047310471534729
poly2,"(0, 9, 15)",total_gen,0.014194320572766816,0.0123052597045898
poly2,"(0, 9, 15)",total_lmp_da,0.006907134411843319,0.0136813521385192
poly2,"(0, 9, 15)",total_losses,0.009568028111544225,0.0301458239555358
poly2,"(23, 25, 31)",congestion_price_da,-0.012215808946430817,-0.0092788934707641
poly2,"(23, 25, 31)",congestion_price_rt,-0.002311641863687486,-0.0024192929267883
poly2,"(23, 25, 31)",da_as_total_mw_primary_reserve,0.0008041742436676325,0.0063686966896057
poly2,"(23, 25, 31)",da_as_total_mw_synchronized_reserve,-0.00010092401565053866,0.0012754797935485
poly2,"(23, 25, 31)",da_as_total_mw_thirty_minutes_reserve,0.007575824342212489,0.0239443182945251
poly2,"(23, 25, 31)",gross_actual_interchange_mw,-0.0007940395905869924,-0.00837904214859
poly2,"(23, 25, 31)",marginal_loss_price_da,0.005845368723423894,0.0064000487327575
poly2,"(23, 25, 31)",metered_load_mw,0.005858343259010246,0.018917441368103
poly2,"(23, 25, 31)",net_actual_interchange_mw,0.0029946914220744247,0.0017562508583068
poly2,"(23, 25, 31)",total_gen,0.006029677392871746,0.0201354026794433
poly2,"(23, 25, 31)",total_lmp_da,0.001464607847762367,0.0095281600952148
poly2,"(23, 25, 31)",total_losses,0.0002746245351694654,0.00477796792984
poly2,"(11, 23, 26)",congestion_price_da,-0.027410840705408557,-0.0003643631935119
poly2,"(11, 23, 26)",congestion_price_rt,0.004827991394452558,0.0062514543533325
poly2,"(11, 23, 26)",da_as_total_mw_primary_reserve,0.0029914386679148475,0.0069325566291809
poly2,"(11, 23, 26)",da_as_total_mw_synchronized_reserve,0.008401881312521953,0.017200767993927
poly2,"(11, 23, 26)",da_as_total_mw_thirty_minutes_reserve,0.004284371986366442,0.0183234810829162
poly2,"(11, 23, 26)",gross_actual_interchange_mw,0.009993873755111293,0.0072036981582641
poly2,"(11, 23, 26)",marginal_loss_price_da,-0.04621784374382221,0.0295025706291198
poly2,"(11, 23, 26)",metered_load_mw,0.01598821256175298,0.0363529920578002
poly2,"(11, 23, 26)",net_actual_interchange_mw,0.004335960014045237,0.025780975818634
poly2,"(11, 23, 26)",total_gen,0.022287449928368397,0.0385330915451049
poly2,"(11, 23, 26)",total_lmp_da,-0.03313399976594156,0.0277992486953735
poly2,"(11, 23, 26)",total_losses,0.008841401203252053,0.0288214087486267
poly2,"(4, 14, 26)",congestion_price_da,0.016070505848589822,0.0056366920471191
poly2,"(4, 14, 26)",congestion_price_rt,0.01915931711757446,0.0057982206344604
poly2,"(4, 14, 26)",da_as_total_mw_primary_reserve,0.002902907086595241,0.0094290375709533
poly2,"(4, 14, 26)",da_as_total_mw_synchronized_reserve,0.018867094797931916,0.0387366414070129
poly2,"(4, 14, 26)",da_as_total_mw_thirty_minutes_reserve,0.023254158347556286,0.0235080122947692
poly2,"(4, 14, 26)",gross_actual_interchange_mw,0.047637147358746024,0.0592409372329711
poly2,"(4, 14, 26)",marginal_loss_price_da,0.009752538359828589,0.0037092566490173
poly2,"(4, 14, 26)",metered_load_mw,0.002340893908758135,0.0028701424598693
poly2,"(4, 14, 26)",net_actual_interchange_mw,0.017557724262851626,0.0450831055641174
poly2,"(4, 14, 26)",total_gen,0.00013293902707622873,0.0011859536170959
poly2,"(4, 14, 26)",total_lmp_da,0.004986460509503909,0.0407071709632873
poly2,"(4, 14, 26)",total_losses,0.039750752704171055,0.0271432995796203
poly2,"(5, 18, 31)",congestion_price_da,0.012932518797990067,0.0263453722000122
poly2,"(5, 18, 31)",congestion_price_rt,0.006431038833748515,0.009718120098114
poly2,"(5, 18, 31)",da_as_total_mw_primary_reserve,0.0015080248626174741,0.0004392266273498
poly2,"(5, 18, 31)",da_as_total_mw_synchronized_reserve,0.0005571173406211383,0.0066148042678833
poly2,"(5, 18, 31)",da_as_total_mw_thirty_minutes_reserve,0.030754397245178144,0.0226156115531921
poly2,"(5, 18, 31)",gross_actual_interchange_mw,0.005301948572463133,0.0146235227584838
poly2,"(5, 18, 31)",marginal_loss_price_da,0.01190811986675322,0.0242796540260314
poly2,"(5, 18, 31)",metered_load_mw,0.01737602898480839,0.0212454795837402
poly2,"(5, 18, 31)",net_actual_interchange_mw,0.005498202085935322,0.0178404450416564
poly2,"(5, 18, 31)",total_gen,0.021302040913261266,0.0239427685737609
poly2,"(5, 18, 31)",total_lmp_da,0.007900888042410958,0.0134510993957519
poly2,"(5, 18, 31)",total_losses,0.057884346828014466,0.0816478133201599
poly2,"(34, 41, 43)",congestion_price_da,0.0008994783118895233,0.0075945854187011
poly2,"(34, 41, 43)",congestion_price_rt,-0.002512619494433932,-0.0009013414382934
poly2,"(34, 41, 43)",da_as_total_mw_primary_reserve,-0.0013742828928376971,0.0065459609031677
poly2,"(34, 41, 43)",da_as_total_mw_synchronized_reserve,-0.0015481893085963483,0.0037001967430114
poly2,"(34, 41, 43)",da_as_total_mw_thirty_minutes_reserve,-0.0008610542930812537,0.0076677203178405
poly2,"(34, 41, 43)",gross_actual_interchange_mw,0.0010895126110684883,0.0019143819808959
poly2,"(34, 41, 43)",marginal_loss_price_da,-0.0030105181869765074,-0.0094794034957885
poly2,"(34, 41, 43)",metered_load_mw,0.008233517324632178,0.0106939673423767
poly2,"(34, 41, 43)",net_actual_interchange_mw,-0.002719123160741188,0.0017446279525756
poly2,"(34, 41, 43)",total_gen,0.01055075187163057,0.0105759501457214
poly2,"(34, 41, 43)",total_lmp_da,-0.012795413612467499,0.0106184482574462
poly2,"(34, 41, 43)",total_losses,-0.0005039419210851603,-0.0032724142074584
poly2,"(5, 18, 33)",congestion_price_da,0.013488913976504091,0.0080204606056213
poly2,"(5, 18, 33)",congestion_price_rt,0.00568855187835926,0.0011736750602722
poly2,"(5, 18, 33)",da_as_total_mw_primary_reserve,0.0016450746301622798,-0.0001531243324279
poly2,"(5, 18, 33)",da_as_total_mw_synchronized_reserve,0.0012070724495056862,0.0075693726539611
poly2,"(5, 18, 33)",da_as_total_mw_thirty_minutes_reserve,0.02881445861051779,0.0253859162330627
poly2,"(5, 18, 33)",gross_actual_interchange_mw,0.005508124180136464,0.0236453413963317
poly2,"(5, 18, 33)",marginal_loss_price_da,0.014284703780612196,0.0251088142395019
poly2,"(5, 18, 33)",metered_load_mw,0.016660917293440214,0.0184811949729919
poly2,"(5, 18, 33)",net_actual_interchange_mw,0.00034631267226181706,0.0145699977874755
poly2,"(5, 18, 33)",total_gen,0.019417617664065245,0.0205136537551879
poly2,"(5, 18, 33)",total_lmp_da,0.006422614063782195,0.0080070495605468
poly2,"(5, 18, 33)",total_losses,0.052677523019854844,0.0830142498016357
poly2,"(7, 15, 30)",congestion_price_da,-0.0046538716341057995,0.0232224464416503
poly2,"(7, 15, 30)",congestion_price_rt,0.011242305967817723,0.0005457401275634
poly2,"(7, 15, 30)",da_as_total_mw_primary_reserve,0.01394706921758504,0.0312725901603698
poly2,"(7, 15, 30)",da_as_total_mw_synchronized_reserve,0.004415202265718121,0.0278280973434448
poly2,"(7, 15, 30)",da_as_total_mw_thirty_minutes_reserve,0.010582764416220303,0.0133333206176757
poly2,"(7, 15, 30)",gross_actual_interchange_mw,-0.00129652472828512,0.0192440152168273
poly2,"(7, 15, 30)",marginal_loss_price_da,0.019655834332974687,0.0146208405494689
poly2,"(7, 15, 30)",metered_load_mw,0.002527090743487448,0.0443903803825378
poly2,"(7, 15, 30)",net_actual_interchange_mw,0.0028615924846384644,0.0178644061088562
poly2,"(7, 15, 30)",total_gen,0.0014837028525570561,0.0466719269752502
poly2,"(7, 15, 30)",total_lmp_da,0.007823976953499123,0.0112043023109436
poly2,"(7, 15, 30)",total_losses,0.028156291966938918,0.0533466339111328
poly2,"(14, 34, 37)",congestion_price_da,-0.005662084846926652,0.0073720216751098
poly2,"(14, 34, 37)",congestion_price_rt,0.008068375061099697,0.0065372586250305
poly2,"(14, 34, 37)",da_as_total_mw_primary_reserve,0.002963062922877624,0.0076745748519897
poly2,"(14, 34, 37)",da_as_total_mw_synchronized_reserve,0.005092374242017028,0.0124969482421875
poly2,"(14, 34, 37)",da_as_total_mw_thirty_minutes_reserve,0.0012008416200569583,0.0052030682563781
poly2,"(14, 34, 37)",gross_actual_interchange_mw,0.011305803404479953,0.0287084579467773
poly2,"(14, 34, 37)",marginal_loss_price_da,0.004314818808141774,-0.0008177161216735
poly2,"(14, 34, 37)",metered_load_mw,0.0018373725756485326,0.0001431703567504
poly2,"(14, 34, 37)",net_actual_interchange_mw,0.010497520802730143,0.0176875591278076
poly2,"(14, 34, 37)",total_gen,0.0008718267678591296,-0.00074303150177
poly2,"(14, 34, 37)",total_lmp_da,0.009555650700857288,-0.0160744786262512
poly2,"(14, 34, 37)",total_losses,0.012467914206846342,0.0202983021736145
poly2,"(2, 15, 30)",congestion_price_da,-0.025449811213922535,-0.0051497220993041
poly2,"(2, 15, 30)",congestion_price_rt,0.0031675939876533166,0.0064116716384887
poly2,"(2, 15, 30)",da_as_total_mw_primary_reserve,0.013434286577868826,0.0453996658325195
poly2,"(2, 15, 30)",da_as_total_mw_synchronized_reserve,0.01189727980173061,0.0233085751533508
poly2,"(2, 15, 30)",da_as_total_mw_thirty_minutes_reserve,0.019191199399123948,0.0282474756240844
poly2,"(2, 15, 30)",gross_actual_interchange_mw,0.00037633760763067237,0.0215154886245727
poly2,"(2, 15, 30)",marginal_loss_price_da,0.012763643294379068,0.0313398241996765
poly2,"(2, 15, 30)",metered_load_mw,0.010424649854069101,0.0377840995788574
poly2,"(2, 15, 30)",net_actual_interchange_mw,0.0009410405803510491,0.0138760209083557
poly2,"(2, 15, 30)",total_gen,0.01642937807148981,0.0505880117416381
poly2,"(2, 15, 30)",total_lmp_da,0.005385843964845316,0.0125166773796081
poly2,"(2, 15, 30)",total_losses,0.019352496711794176,0.0372371673583984
poly2,"(6, 24, 33)",congestion_price_da,0.006616290459164231,0.0287473797798156
poly2,"(6, 24, 33)",congestion_price_rt,0.00861229113934403,0.0272313952445983
poly2,"(6, 24, 33)",da_as_total_mw_primary_reserve,0.006194240696917985,0.0295368432998657
poly2,"(6, 24, 33)",da_as_total_mw_synchronized_reserve,0.006353954178189625,-0.00235515832901
poly2,"(6, 24, 33)",da_as_total_mw_thirty_minutes_reserve,0.046379310817247,0.1132451295852661
poly2,"(6, 24, 33)",gross_actual_interchange_mw,0.0051052311316449606,0.0441834330558776
poly2,"(6, 24, 33)",marginal_loss_price_da,0.009402873354393382,0.0576773881912231
poly2,"(6, 24, 33)",metered_load_mw,0.02775816105197404,0.1228476762771606
poly2,"(6, 24, 33)",net_actual_interchange_mw,0.04059795633572505,0.0443576574325561
poly2,"(6, 24, 33)",total_gen,0.02329827177981658,0.1130675077438354
poly2,"(6, 24, 33)",total_lmp_da,0.009845153255752082,0.0580770373344421
poly2,"(6, 24, 33)",total_losses,0.040774115076495976,0.0349093675613403
poly2,"(4, 11, 35)",congestion_price_da,0.010482508180763794,0.0173600912094116
poly2,"(4, 11, 35)",congestion_price_rt,0.014050964388459986,0.0177974104881286
poly2,"(4, 11, 35)",da_as_total_mw_primary_reserve,0.011293693031180108,0.0236693620681762
poly2,"(4, 11, 35)",da_as_total_mw_synchronized_reserve,0.008100072122949165,0.0393893718719482
poly2,"(4, 11, 35)",da_as_total_mw_thirty_minutes_reserve,0.03562370305406337,0.0510128736495971
poly2,"(4, 11, 35)",gross_actual_interchange_mw,0.01749153441513629,0.0300478935241699
poly2,"(4, 11, 35)",marginal_loss_price_da,0.010321941752122199,0.0105753540992736
poly2,"(4, 11, 35)",metered_load_mw,0.02723061713817554,0.0205597877502441
poly2,"(4, 11, 35)",net_actual_interchange_mw,0.021149439723390673,0.036902368068695
poly2,"(4, 11, 35)",total_gen,0.02248549545587264,0.0155926942825317
poly2,"(4, 11, 35)",total_lmp_da,0.002609575830198385,0.0366080999374389
poly2,"(4, 11, 35)",total_losses,0.00938340355733891,0.0288122296333313
poly2,"(0, 14, 38)",congestion_price_da,-0.016042254331530392,-0.0015537142753601
poly2,"(0, 14, 38)",congestion_price_rt,0.024076645561418974,0.0122880339622497
poly2,"(0, 14, 38)",da_as_total_mw_primary_reserve,0.004360347948235699,0.0228195786476135
poly2,"(0, 14, 38)",da_as_total_mw_synchronized_reserve,0.015614186598245317,0.0548844337463378
poly2,"(0, 14, 38)",da_as_total_mw_thirty_minutes_reserve,0.0721076074777911,0.0604022741317749
poly2,"(0, 14, 38)",gross_actual_interchange_mw,0.028884026534584217,0.0362930297851562
poly2,"(0, 14, 38)",marginal_loss_price_da,0.0022152334976288657,0.018614113330841
poly2,"(0, 14, 38)",metered_load_mw,0.0022931708688009866,0.0053468942642211
poly2,"(0, 14, 38)",net_actual_interchange_mw,0.056410809902960435,0.0704625844955444
poly2,"(0, 14, 38)",total_gen,0.004616570677861698,0.0064288973808288
poly2,"(0, 14, 38)",total_lmp_da,-0.0006348129882708387,-0.0010372996330261
poly2,"(0, 14, 38)",total_losses,0.039774207865895805,0.0591476559638977
poly2,"(25, 33, 42)",congestion_price_da,0.0015052693533633699,0.005111813545227
poly2,"(25, 33, 42)",congestion_price_rt,0.0013424260936668597,0.0049483776092529
poly2,"(25, 33, 42)",da_as_total_mw_primary_reserve,0.00715540612528931,0.0034600496292114
poly2,"(25, 33, 42)",da_as_total_mw_synchronized_reserve,-0.0009937720795578642,-0.0043728351593017
poly2,"(25, 33, 42)",da_as_total_mw_thirty_minutes_reserve,0.00779079580478137,0.0291471481323242
poly2,"(25, 33, 42)",gross_actual_interchange_mw,0.001149091699723992,0.0035218596458435
poly2,"(25, 33, 42)",marginal_loss_price_da,0.0044345291429620515,0.0357877016067504
poly2,"(25, 33, 42)",metered_load_mw,0.005739368880056217,0.0364471673965454
poly2,"(25, 33, 42)",net_actual_interchange_mw,0.003101744154598851,0.0207244157791137
poly2,"(25, 33, 42)",total_gen,0.004899506466002235,0.0343188047409057
poly2,"(25, 33, 42)",total_lmp_da,0.008051024129655415,0.0350627899169921
poly2,"(25, 33, 42)",total_losses,-0.0005112606631060279,0.0378883481025695
poly2,"(17, 40, 42)",congestion_price_da,-0.00606834161710379,0.0201368927955627
poly2,"(17, 40, 42)",congestion_price_rt,0.0019688494556314717,0.0194793939590454
poly2,"(17, 40, 42)",da_as_total_mw_primary_reserve,-0.002290440806714922,0.0143854022026062
poly2,"(17, 40, 42)",da_as_total_mw_synchronized_reserve,0.00838865910102038,0.0241423845291137
poly2,"(17, 40, 42)",da_as_total_mw_thirty_minutes_reserve,0.018528218316057332,0.023283839225769
poly2,"(17, 40, 42)",gross_actual_interchange_mw,-0.08626284466970036,0.0549337863922119
poly2,"(17, 40, 42)",marginal_loss_price_da,-0.02904161920976156,0.0161507725715637
poly2,"(17, 40, 42)",metered_load_mw,0.07521293853772792,0.0499446988105773
poly2,"(17, 40, 42)",net_actual_interchange_mw,-0.031257496104115434,0.0211596488952636
poly2,"(17, 40, 42)",total_gen,0.11190448825637334,0.0790772438049316
poly2,"(17, 40, 42)",total_lmp_da,-0.012663167943686382,0.0187622904777526
poly2,"(17, 40, 42)",total_losses,-0.1236662449046807,0.0475890040397644
poly2,"(29, 30, 39)",congestion_price_da,-0.054335411143438206,-0.0079665780067443
poly2,"(29, 30, 39)",congestion_price_rt,-0.0175569058268209,0.0086964964866638
poly2,"(29, 30, 39)",da_as_total_mw_primary_reserve,0.0026181998753386226,-0.0056521892547607
poly2,"(29, 30, 39)",da_as_total_mw_synchronized_reserve,0.0029257120331165343,0.0157660245895385
poly2,"(29, 30, 39)",da_as_total_mw_thirty_minutes_reserve,0.00028855947472927745,0.0070250630378723
poly2,"(29, 30, 39)",gross_actual_interchange_mw,-0.003327579834806249,0.0048102140426635
poly2,"(29, 30, 39)",marginal_loss_price_da,0.023580255752032597,0.0370318889617919
poly2,"(29, 30, 39)",metered_load_mw,-0.040145493747202776,-0.000952661037445
poly2,"(29, 30, 39)",net_actual_interchange_mw,-0.0021940848772115107,0.003240168094635
poly2,"(29, 30, 39)",total_gen,-0.031941734038402725,-0.0003622770309448
poly2,"(29, 30, 39)",total_lmp_da,-0.03921683297086764,0.0138444900512695
