field,conf,M0,M1,M2,M3,W1,W2,W3
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.26580893993377686,0.3138747215270996,0.32254958152770996,0.32254958152770996,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind"
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.020794332027435303,0.06611508131027222,0.07997184991836548,0.09882897138595581,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind,actual_load__mw__bpat"
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17111682891845703,0.21902412176132202,0.2365608811378479,0.24063289165496826,actual_load__mw__nevp,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_as_total_procured__mw__ru__as_caiso,0.2616721987724304,0.2826801538467407,0.291537880897522,0.2918354272842407,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_renewable_generation__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_as_total_procured__mw__rd__as_caiso,0.683761477470398,0.7148173451423645,0.7148173451423645,0.7148173451423645,actual_load__mw__nevp,actual_load__mw__nevp,actual_load__mw__nevp
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_as_total_procured__mw__sr__as_caiso,0.053679466247558594,0.07634764909744263,0.09648221731185913,0.09937781095504761,actual_load__mw__bpat,"actual_load__mw__bpat,dam_schedule__mw__load__tac_north","dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat,dam_schedule__mw__load__tac_north"
dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_as_total_procured__mw__nr__as_caiso,0.02447223663330078,0.05315655469894409,0.06594163179397583,0.0759628415107727,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,actual_load__mw__ca_iso_tac,0.07065945863723755,0.16049212217330933,0.18154245615005493,0.1864728331565857,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_schedule__mw__generation__caiso_totals,0.10067301988601685,0.18325811624526978,0.21721875667572021,0.21893835067749023,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_schedule__mw__import__caiso_totals,0.12933212518692017,0.1636982560157776,0.17204821109771729,0.1751422882080078,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__np15__wind","actual_load__mw__pace,actual_renewable_generation__mw__np15__wind,dam_renewable_forecast__mw__np15__wind"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_schedule__mw__export__caiso_totals,0.12265759706497192,0.16586065292358398,0.17251402139663696,0.21537631750106812,actual_renewable_generation__mw__np15__wind,"actual_renewable_generation__mw__np15__wind,rtpd_eim_transfer__mw__import__nevp__eldorado230","actual_renewable_generation__mw__np15__wind,dam_renewable_forecast__mw__zp26__wind,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.23892587423324585,0.326324462890625,0.35458654165267944,0.36018598079681396,actual_load__mw__pace,"actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind","actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__np15__wind"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2197698950767517,0.25936341285705566,0.2638373374938965,0.2638373374938965,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0057544708251953125,0.060314953327178955,0.07620197534561157,0.10530167818069458,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.13188278675079346,0.17581450939178467,0.1947614550590515,0.2050793170928955,actual_load__mw__nevp,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,actual_renewable_generation__mw__sp15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_as_total_procured__mw__ru__as_caiso,0.8331926465034485,0.8331926465034485,0.8331926465034485,0.8331926465034485,∅,∅,∅
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_as_total_procured__mw__rd__as_caiso,0.6106618642807007,0.6396912336349487,0.6396912336349487,0.6396912336349487,actual_load__mw__nevp,actual_load__mw__nevp,actual_load__mw__nevp
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_as_total_procured__mw__sr__as_caiso,0.03587079048156738,0.060698091983795166,0.08571922779083252,0.08953160047531128,actual_load__mw__bpat,"actual_load__mw__bpat,dam_schedule__mw__load__tac_south","actual_load__mw__pace,actual_load__mw__bpat,dam_schedule__mw__load__tac_north"
dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_as_total_procured__mw__nr__as_caiso,0.01626187562942505,0.04029083251953125,0.05144447088241577,0.06338196992874146,dam_schedule__mw__load__tac_south,"dam_schedule__mw__load__tac_south,rtpd_eim_transfer__mw__export__bcha__malin500","dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,actual_load__mw__ca_iso_tac,0.2666204571723938,0.36230015754699707,0.3718944191932678,0.3829365372657776,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_schedule__mw__generation__caiso_totals,0.26374614238739014,0.35628098249435425,0.3709457516670227,0.38481926918029785,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_schedule__mw__import__caiso_totals,0.2314886450767517,0.2668469548225403,0.27988123893737793,0.2894231677055359,actual_load__mw__bpat,"actual_load__mw__pace,actual_load__mw__bpat","actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_schedule__mw__export__caiso_totals,0.2148745059967041,0.29451507329940796,0.29451507329940796,0.32343435287475586,dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__np15__wind,"actual_renewable_generation__mw__np15__wind,dam_renewable_forecast__mw__sp15__wind,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.3894001245498657,0.4779384136199951,0.501909613609314,0.501909613609314,actual_load__mw__pace,"actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind","actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3530395030975342,0.3658505082130432,0.370635449886322,0.370635449886322,actual_load__mw__nevp,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.06399500370025635,0.1291358470916748,0.14121311902999878,0.14737355709075928,dam_renewable_forecast__mw__sp15__solar,"dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__solar","actual_renewable_generation__mw__np15__wind,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.22197657823562622,0.2348470687866211,0.2553293704986572,0.2644330859184265,actual_load__mw__nevp,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_as_total_procured__mw__ru__as_caiso,0.4100337624549866,0.4169144630432129,0.41773998737335205,0.41814571619033813,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_renewable_generation__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum","actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__np15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_as_total_procured__mw__rd__as_caiso,0.9775612950325012,0.9775612950325012,0.9775612950325012,0.9775612950325012,∅,∅,∅
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_as_total_procured__mw__sr__as_caiso,0.08294034004211426,0.11755752563476562,0.13459771871566772,0.13459771871566772,actual_load__mw__bpat,"actual_load__mw__bpat,dam_schedule__mw__load__tac_north","actual_load__mw__bpat,dam_schedule__mw__load__tac_north"
dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_as_total_procured__mw__nr__as_caiso,0.045512259006500244,0.06839269399642944,0.0852842926979065,0.09749281406402588,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__banc__ranchoseco"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,actual_load__mw__ca_iso_tac,0.4211989641189575,0.5565019845962524,0.5583257675170898,0.5583257675170898,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__srp__pvwest"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_schedule__mw__generation__caiso_totals,0.3261135220527649,0.4695451855659485,0.4753578305244446,0.4753578305244446,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_schedule__mw__import__caiso_totals,0.09425908327102661,0.13453704118728638,0.16731488704681396,0.19819146394729614,actual_load__mw__bpat,"actual_load__mw__pace,actual_renewable_generation__mw__np15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__np15__wind,actual_load__mw__bpat"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_schedule__mw__export__caiso_totals,0.2040698528289795,0.3475719094276428,0.381281316280365,0.39585942029953003,actual_load__mw__bpat,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__bpat","actual_renewable_generation__mw__zp26__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,actual_load__mw__bpat"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.08348453044891357,0.20957225561141968,0.21910858154296875,0.22984063625335693,dam_load_forecast__mw__sce_tac,"dam_load_forecast__mw__sce_tac,actual_renewable_generation__mw__np15__wind","dam_load_forecast__mw__sce_tac,actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03544294834136963,0.13092690706253052,0.145555317401886,0.16029959917068481,actual_load__mw__nevp,"dam_load_forecast__mw__sce_tac,actual_load__mw__pace","dam_load_forecast__mw__sce_tac,actual_renewable_generation__mw__sp15__wind,actual_load__mw__bpat"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.023191511631011963,0.09381479024887085,0.11830300092697144,0.12664496898651123,dam_renewable_forecast__mw__sp15__solar,"dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__solar","dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__solar,rtpd_eim_transfer__mw__import__ladwp__sylmar"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.011198759078979492,0.08147478103637695,0.10635864734649658,0.15415477752685547,actual_load__mw__nevp,"dam_renewable_forecast__mw__sp15__solar,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","dam_load_forecast__mw__sce_tac,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__export__bcha__malin500"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_as_total_procured__mw__ru__as_caiso,0.009173870086669922,0.09343236684799194,0.1258522868156433,0.1376253366470337,dam_load_forecast__mw__pge_tac,"dam_load_forecast__mw__pge_tac,dam_schedule__mw__load__tac_south","dam_load_forecast__mw__pge_tac,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_south"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_as_total_procured__mw__rd__as_caiso,0.0726739764213562,0.17589491605758667,0.1812981367111206,0.1920090913772583,dam_schedule__mw__load__tac_ecntr,"actual_renewable_generation__mw__zp26__wind,dam_schedule__mw__load__tac_ecntr","actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__zp26__wind,dam_schedule__mw__load__tac_ecntr"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_as_total_procured__mw__sr__as_caiso,0.15276825428009033,0.170401930809021,0.19204843044281006,0.19571757316589355,actual_load__mw__bpat,"rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat"
dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_as_total_procured__mw__nr__as_caiso,0.45707619190216064,0.46667349338531494,0.47334080934524536,0.47334080934524536,actual_renewable_generation__mw__zp26__solar,"rtpd_eim_transfer__mw__export__banc__ranchoseco,rtpd_eim_transfer__mw__export__pge__malin500","rtpd_eim_transfer__mw__export__banc__ranchoseco,rtpd_eim_transfer__mw__export__pge__malin500"
rtpd_eim_transfer__mw__export__bcha__malin500,actual_load__mw__ca_iso_tac,0.04316931962966919,0.13022756576538086,0.13925206661224365,0.14265769720077515,dam_load_forecast__mw__pge_tac,"dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__regulation_up__minimum","dam_renewable_forecast__mw__sp15__wind,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso__regulation_up__minimum"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_schedule__mw__generation__caiso_totals,0.033077895641326904,0.11290037631988525,0.12446129322052002,0.14550137519836426,dam_load_forecast__mw__pge_tac,"dam_renewable_forecast__mw__sp15__solar,dam_renewable_forecast__mw__zp26__solar","dam_renewable_forecast__mw__sp15__solar,dam_renewable_forecast__mw__zp26__solar,rtpd_eim_transfer__mw__import__nevp__eldorado230"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_schedule__mw__import__caiso_totals,0.22319841384887695,0.23821419477462769,0.23821419477462769,0.24546140432357788,actual_load__mw__pace,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_schedule__mw__export__caiso_totals,0.05023491382598877,0.09316784143447876,0.10571515560150146,0.14429205656051636,dam_load_forecast__mw__ca_iso_tac,"dam_load_forecast__mw__ca_iso_tac,actual_renewable_generation__mw__np15__wind","actual_renewable_generation__mw__sp15__wind,actual_load__mw__bpat,rtpd_eim_transfer__mw__export__banc__ranchoseco"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4104762673377991,0.4422457814216614,0.4713136553764343,0.4731505513191223,dam_renewable_forecast__mw__sp15__wind,"actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind","actual_load__mw__pace,actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__sp15__wind"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.23841506242752075,0.24578678607940674,0.26827114820480347,0.26827114820480347,dam_renewable_forecast__mw__sp15__wind,"actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.11150354146957397,0.15820056200027466,0.17422527074813843,0.1841610074043274,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__sp15__wind"
rtpd_eim_transfer__mw__export__bcha__malin500,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.12363225221633911,0.13740646839141846,0.1713252067565918,0.18335068225860596,rtpd_eim_transfer__mw__export__banc__ranchoseco,"actual_load__mw__nevp,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_as_total_procured__mw__ru__as_caiso,0.1048622727394104,0.1360400915145874,0.1604217290878296,0.16560113430023193,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__nevp,actual_renewable_generation__mw__sp15__wind,dam_renewable_forecast__mw__zp26__wind"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_as_total_procured__mw__rd__as_caiso,0.35407716035842896,0.38366901874542236,0.38735437393188477,0.38735437393188477,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_as_total_procured__mw__sr__as_caiso,0.05505716800689697,0.06438863277435303,0.08263301849365234,0.0829392671585083,dam_load_forecast__mw__ca_iso_tac,"actual_load__mw__bpat,dam_schedule__mw__load__tac_north","dam_renewable_forecast__mw__zp26__wind,actual_load__mw__bpat,dam_schedule__mw__load__tac_north"
rtpd_eim_transfer__mw__export__bcha__malin500,dam_as_total_procured__mw__nr__as_caiso,0.02014291286468506,0.043807268142700195,0.060734689235687256,0.06614744663238525,actual_load__mw__bpat,"dam_renewable_forecast__mw__np15__wind,actual_load__mw__bpat","actual_load__mw__pace,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum"
rtpd_eim_transfer__mw__export__banc__ranchoseco,actual_load__mw__ca_iso_tac,0.02302992343902588,0.09491586685180664,0.1066853404045105,0.11965084075927734,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_schedule__mw__generation__caiso_totals,0.045302748680114746,0.11449557542800903,0.13682597875595093,0.16053146123886108,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd","dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_schedule__mw__import__caiso_totals,0.01192164421081543,0.031016886234283447,0.0524938702583313,0.06662201881408691,actual_load__mw__pace,"actual_load__mw__pace,actual_load__mw__bpat","actual_load__mw__pace,actual_load__mw__bpat,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_schedule__mw__export__caiso_totals,0.04485476016998291,0.07507824897766113,0.12742429971694946,0.1431930661201477,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,"rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar","actual_renewable_generation__mw__np15__wind,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rtpd_eim_transfer__mw__import__ladwp__sylmar"
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.06989383697509766,0.10700345039367676,0.12310773134231567,0.12498736381530762,actual_load__mw__pace,"actual_load__mw__pace,actual_renewable_generation__mw__zp26__wind","actual_load__mw__pace,actual_renewable_generation__mw__sp15__wind,actual_renewable_generation__mw__zp26__wind"
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.038709819316864014,0.05994117259979248,0.0678064227104187,0.09793543815612793,actual_load__mw__azps,"dam_load_forecast__mw__ca_iso_tac,actual_renewable_generation__mw__zp26__wind","actual_renewable_generation__mw__sp15__wind,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_schedule__mw__load__tac_south"
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.013548016548156738,0.05260765552520752,0.06684768199920654,0.08033192157745361,actual_load__mw__pace,"actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
rtpd_eim_transfer__mw__export__banc__ranchoseco,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.007704496383666992,0.09395766258239746,0.11766433715820312,0.15208256244659424,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,"actual_renewable_generation__mw__np15__solar,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd","dam_renewable_forecast__mw__np15__solar,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_as_total_procured__mw__ru__as_caiso,0.06916826963424683,0.07766473293304443,0.08119171857833862,0.08313274383544922,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,"actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__sp15__wind","actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__sp15__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
rtpd_eim_transfer__mw__export__banc__ranchoseco,dam_as_total_procured__mw__rd__as_caiso,0.08824193477630615,0.0942922830581665,0.10115689039230347,0.11011362075805664,actual_load__mw__nevp,"actual_load__mw__nevp,dam_renewable_forecast__mw__sp15__wind","actual_load__mw__pace,actual_renewable_generation__mw__zp26__wind,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum"
