order,sid,group,arch,K,conf,truth_syn,est_syn
2,p25_30,pair,mlp,50,total_losses,0.0040656328201293945,0.0008019208908081055
2,p25_31,pair,mlp,50,congestion_price_da,0.0003294944763183594,0.0032558441162109375
2,p25_31,pair,mlp,50,congestion_price_rt,0.0008771419525146484,-0.00035834312438964844
2,p25_31,pair,mlp,50,da_as_total_mw_primary_reserve,0.029861092567443848,0.024884283542633057
2,p25_31,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.015502572059631348,0.01017385721206665
2,p25_31,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.023135602474212646,0.02154099941253662
2,p25_31,pair,mlp,50,gross_actual_interchange_mw,-0.012359082698822021,-0.0014677047729492188
2,p25_31,pair,mlp,50,marginal_loss_price_da,0.015948235988616943,0.01024562120437622
2,p25_31,pair,mlp,50,metered_load_mw,0.017634153366088867,0.0077440738677978516
2,p25_31,pair,mlp,50,net_actual_interchange_mw,0.012698471546173096,0.007621943950653076
2,p25_31,pair,mlp,50,total_gen,0.019002079963684082,0.00941997766494751
2,p25_31,pair,mlp,50,total_lmp_da,0.019386231899261475,0.008846402168273926
2,p25_31,pair,mlp,50,total_losses,-0.004160583019256592,-0.00193709135055542
2,p25_32,pair,mlp,50,congestion_price_da,-0.0017547607421875,0.003333449363708496
2,p25_32,pair,mlp,50,congestion_price_rt,0.0014383792877197266,-0.0006968975067138672
2,p25_32,pair,mlp,50,da_as_total_mw_primary_reserve,0.02983558177947998,0.026485025882720947
2,p25_32,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.014595508575439453,0.0086478590965271
2,p25_32,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.02297896146774292,0.0209464430809021
2,p25_32,pair,mlp,50,gross_actual_interchange_mw,-0.015819191932678223,-0.0032463669776916504
2,p25_32,pair,mlp,50,marginal_loss_price_da,0.01588195562362671,0.00968092679977417
2,p25_32,pair,mlp,50,metered_load_mw,0.01598668098449707,0.007689237594604492
2,p25_32,pair,mlp,50,net_actual_interchange_mw,0.013132810592651367,0.005754351615905762
2,p25_32,pair,mlp,50,total_gen,0.017343640327453613,0.009401202201843262
2,p25_32,pair,mlp,50,total_lmp_da,0.019162118434906006,0.007864773273468018
2,p25_32,pair,mlp,50,total_losses,-0.007016122341156006,-0.00631260871887207
2,p25_33,pair,mlp,50,congestion_price_da,0.004606902599334717,0.002043485641479492
2,p25_33,pair,mlp,50,congestion_price_rt,0.003854811191558838,0.0019475817680358887
2,p25_33,pair,mlp,50,da_as_total_mw_primary_reserve,0.03076493740081787,0.0238722562789917
2,p25_33,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.01629096269607544,0.009727537631988525
2,p25_33,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.028906404972076416,0.02030766010284424
2,p25_33,pair,mlp,50,gross_actual_interchange_mw,0.0010020136833190918,0.0012173652648925781
2,p25_33,pair,mlp,50,marginal_loss_price_da,0.02483499050140381,0.009212911128997803
2,p25_33,pair,mlp,50,metered_load_mw,0.02199578285217285,0.007473170757293701
2,p25_33,pair,mlp,50,net_actual_interchange_mw,0.023454606533050537,0.004708290100097656
2,p25_33,pair,mlp,50,total_gen,0.023754119873046875,0.008714020252227783
2,p25_33,pair,mlp,50,total_lmp_da,0.02691495418548584,0.010726571083068848
2,p25_33,pair,mlp,50,total_losses,0.019616007804870605,-0.0003987550735473633
2,p25_34,pair,mlp,50,congestion_price_da,0.012374401092529297,0.0077797770500183105
2,p25_34,pair,mlp,50,congestion_price_rt,0.004054725170135498,0.0005717277526855469
2,p25_34,pair,mlp,50,da_as_total_mw_primary_reserve,0.023518502712249756,0.010335206985473633
2,p25_34,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.061269521713256836,0.04230225086212158
2,p25_34,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.031463444232940674,0.015146970748901367
2,p25_34,pair,mlp,50,gross_actual_interchange_mw,0.002796769142150879,0.0012843608856201172
2,p25_34,pair,mlp,50,marginal_loss_price_da,0.017897188663482666,0.01263970136642456
2,p25_34,pair,mlp,50,metered_load_mw,0.03313189744949341,0.01753401756286621
2,p25_34,pair,mlp,50,net_actual_interchange_mw,0.04125458002090454,0.022622883319854736
2,p25_34,pair,mlp,50,total_gen,0.039334774017333984,0.019135773181915283
2,p25_34,pair,mlp,50,total_lmp_da,0.028431415557861328,0.015965580940246582
2,p25_34,pair,mlp,50,total_losses,0.019855201244354248,0.02095586061477661
2,p25_35,pair,mlp,50,congestion_price_da,0.012374401092529297,0.00720369815826416
2,p25_35,pair,mlp,50,congestion_price_rt,0.004054725170135498,0.0007956624031066895
2,p25_35,pair,mlp,50,da_as_total_mw_primary_reserve,0.023518502712249756,0.00791478157043457
2,p25_35,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.061269521713256836,0.041673243045806885
2,p25_35,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.031463444232940674,0.01395869255065918
2,p25_35,pair,mlp,50,gross_actual_interchange_mw,0.002796769142150879,0.0012874007225036621
2,p25_35,pair,mlp,50,marginal_loss_price_da,0.017897188663482666,0.011637389659881592
2,p25_35,pair,mlp,50,metered_load_mw,0.03313189744949341,0.016031980514526367
2,p25_35,pair,mlp,50,net_actual_interchange_mw,0.04125458002090454,0.023730576038360596
2,p25_35,pair,mlp,50,total_gen,0.039334774017333984,0.017789602279663086
2,p25_35,pair,mlp,50,total_lmp_da,0.028431415557861328,0.017107665538787842
2,p25_35,pair,mlp,50,total_losses,0.019855201244354248,0.02030402421951294
2,p25_36,pair,mlp,50,congestion_price_da,0.012374401092529297,0.008673667907714844
2,p25_36,pair,mlp,50,congestion_price_rt,0.004054725170135498,0.0012580156326293945
2,p25_36,pair,mlp,50,da_as_total_mw_primary_reserve,0.023518502712249756,0.008284509181976318
2,p25_36,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.061269521713256836,0.04112797975540161
2,p25_36,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.031463444232940674,0.015022695064544678
2,p25_36,pair,mlp,50,gross_actual_interchange_mw,0.002796769142150879,0.0024596452713012695
2,p25_36,pair,mlp,50,marginal_loss_price_da,0.017897188663482666,0.012914538383483887
2,p25_36,pair,mlp,50,metered_load_mw,0.03313189744949341,0.018217384815216064
2,p25_36,pair,mlp,50,net_actual_interchange_mw,0.04125458002090454,0.021554648876190186
2,p25_36,pair,mlp,50,total_gen,0.039334774017333984,0.01960235834121704
2,p25_36,pair,mlp,50,total_lmp_da,0.028431415557861328,0.01736348867416382
2,p25_36,pair,mlp,50,total_losses,0.019855201244354248,0.023316621780395508
2,p25_37,pair,mlp,50,congestion_price_da,0.0050040483474731445,0.0007585883140563965
2,p25_37,pair,mlp,50,congestion_price_rt,-0.002945423126220703,-0.0012530088424682617
2,p25_37,pair,mlp,50,da_as_total_mw_primary_reserve,0.007183730602264404,0.0037024617195129395
2,p25_37,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.014964103698730469,0.007022500038146973
2,p25_37,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.00896066427230835,0.005189836025238037
2,p25_37,pair,mlp,50,gross_actual_interchange_mw,0.0074013471603393555,0.002696514129638672
2,p25_37,pair,mlp,50,marginal_loss_price_da,0.008255064487457275,0.0028975605964660645
2,p25_37,pair,mlp,50,metered_load_mw,0.01418989896774292,-0.0026816129684448242
2,p25_37,pair,mlp,50,net_actual_interchange_mw,0.03299742937088013,0.019894897937774658
2,p25_37,pair,mlp,50,total_gen,0.01707470417022705,-0.0009983181953430176
2,p25_37,pair,mlp,50,total_lmp_da,0.013154268264770508,0.0012038350105285645
2,p25_37,pair,mlp,50,total_losses,0.006498217582702637,-0.002646148204803467
2,p25_38,pair,mlp,50,congestion_price_da,0.014777421951293945,0.010032236576080322
2,p25_38,pair,mlp,50,congestion_price_rt,0.004925966262817383,0.004414737224578857
2,p25_38,pair,mlp,50,da_as_total_mw_primary_reserve,0.04586058855056763,0.040741920471191406
2,p25_38,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.01798301935195923,0.013605356216430664
2,p25_38,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.02041304111480713,0.021671056747436523
2,p25_38,pair,mlp,50,gross_actual_interchange_mw,0.004376351833343506,0.0004748106002807617
2,p25_38,pair,mlp,50,marginal_loss_price_da,0.01686471700668335,0.004650294780731201
2,p25_38,pair,mlp,50,metered_load_mw,0.02551192045211792,0.019976794719696045
2,p25_38,pair,mlp,50,net_actual_interchange_mw,0.03339803218841553,0.02576214075088501
2,p25_38,pair,mlp,50,total_gen,0.03183317184448242,0.024913668632507324
2,p25_38,pair,mlp,50,total_lmp_da,-0.001276552677154541,-1.9073486328125e-06
2,p25_38,pair,mlp,50,total_losses,0.013446927070617676,0.012001395225524902
2,p25_39,pair,mlp,50,congestion_price_da,0.009043216705322266,0.006223499774932861
2,p25_39,pair,mlp,50,congestion_price_rt,0.0031403303146362305,0.0036516785621643066
2,p25_39,pair,mlp,50,da_as_total_mw_primary_reserve,0.02048391103744507,0.019078969955444336
2,p25_39,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.016730964183807373,0.014165401458740234
2,p25_39,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.02409195899963379,0.02123701572418213
2,p25_39,pair,mlp,50,gross_actual_interchange_mw,0.0029628872871398926,-2.8073787689208984e-05
2,p25_39,pair,mlp,50,marginal_loss_price_da,0.021413981914520264,0.006561577320098877
2,p25_39,pair,mlp,50,metered_load_mw,0.02115267515182495,0.009580135345458984
2,p25_39,pair,mlp,50,net_actual_interchange_mw,0.033778250217437744,0.028332829475402832
2,p25_39,pair,mlp,50,total_gen,0.0262945294380188,0.014185488224029541
2,p25_39,pair,mlp,50,total_lmp_da,0.011496543884277344,-0.0007092952728271484
2,p25_39,pair,mlp,50,total_losses,0.010997354984283447,0.007446706295013428
2,p25_40,pair,mlp,50,congestion_price_da,0.008194327354431152,0.0067441463470458984
2,p25_40,pair,mlp,50,congestion_price_rt,0.0066634416580200195,0.003354787826538086
2,p25_40,pair,mlp,50,da_as_total_mw_primary_reserve,0.0011312365531921387,0.0019735097885131836
2,p25_40,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.013263106346130371,0.013565003871917725
2,p25_40,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.022780656814575195,0.019976794719696045
2,p25_40,pair,mlp,50,gross_actual_interchange_mw,0.0026193857192993164,0.0014848709106445312
2,p25_40,pair,mlp,50,marginal_loss_price_da,0.020459473133087158,0.003957509994506836
2,p25_40,pair,mlp,50,metered_load_mw,0.01324605941772461,0.005022227764129639
2,p25_40,pair,mlp,50,net_actual_interchange_mw,0.02987581491470337,0.023036658763885498
2,p25_40,pair,mlp,50,total_gen,0.017207026481628418,0.008140623569488525
2,p25_40,pair,mlp,50,total_lmp_da,0.010265946388244629,-0.0026519298553466797
2,p25_40,pair,mlp,50,total_losses,0.003326892852783203,0.004772603511810303
2,p25_41,pair,mlp,50,congestion_price_da,0.0031491518020629883,0.003437340259552002
2,p25_41,pair,mlp,50,congestion_price_rt,5.97834587097168e-05,0.0
2,p25_41,pair,mlp,50,da_as_total_mw_primary_reserve,0.0017200708389282227,-0.001700282096862793
2,p25_41,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.0059885382652282715,0.004826962947845459
2,p25_41,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.0018805861473083496,0.0030441880226135254
2,p25_41,pair,mlp,50,gross_actual_interchange_mw,-0.0009732842445373535,-0.0015438199043273926
2,p25_41,pair,mlp,50,marginal_loss_price_da,-0.0001061558723449707,0.001320183277130127
2,p25_41,pair,mlp,50,metered_load_mw,0.012806296348571777,0.006911933422088623
2,p25_41,pair,mlp,50,net_actual_interchange_mw,0.002369701862335205,0.00442051887512207
2,p25_41,pair,mlp,50,total_gen,0.014102697372436523,0.007281780242919922
2,p25_41,pair,mlp,50,total_lmp_da,0.010378062725067139,0.007455766201019287
2,p25_41,pair,mlp,50,total_losses,0.0002535581588745117,-0.00012999773025512695
2,p25_42,pair,mlp,50,congestion_price_da,-0.0003333091735839844,-0.00012677907943725586
2,p25_42,pair,mlp,50,congestion_price_rt,0.0015735626220703125,0.00025022029876708984
2,p25_42,pair,mlp,50,da_as_total_mw_primary_reserve,0.032439589500427246,0.02635437250137329
2,p25_42,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.019581615924835205,0.019687175750732422
2,p25_42,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.024029791355133057,0.021577000617980957
2,p25_42,pair,mlp,50,gross_actual_interchange_mw,0.004535377025604248,0.001189589500427246
2,p25_42,pair,mlp,50,marginal_loss_price_da,0.012597978115081787,0.008431196212768555
2,p25_42,pair,mlp,50,metered_load_mw,0.021022260189056396,0.0035689473152160645
2,p25_42,pair,mlp,50,net_actual_interchange_mw,0.021895408630371094,0.0112076997756958
2,p25_42,pair,mlp,50,total_gen,0.02008974552154541,0.0036310553550720215
2,p25_42,pair,mlp,50,total_lmp_da,0.018876314163208008,0.007800161838531494
2,p25_42,pair,mlp,50,total_losses,0.010517001152038574,0.004838407039642334
2,p25_43,pair,mlp,50,congestion_price_da,0.0017703771591186523,0.002538621425628662
2,p25_43,pair,mlp,50,congestion_price_rt,0.002041757106781006,-0.0013877153396606445
2,p25_43,pair,mlp,50,da_as_total_mw_primary_reserve,0.014416277408599854,0.009394407272338867
2,p25_43,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.016973435878753662,0.016026973724365234
2,p25_43,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.018328309059143066,0.008240759372711182
2,p25_43,pair,mlp,50,gross_actual_interchange_mw,-0.0010352730751037598,0.0035858154296875
2,p25_43,pair,mlp,50,marginal_loss_price_da,0.01720297336578369,0.01204460859298706
2,p25_43,pair,mlp,50,metered_load_mw,0.016004502773284912,0.009794294834136963
2,p25_43,pair,mlp,50,net_actual_interchange_mw,0.023761093616485596,0.018921196460723877
2,p25_43,pair,mlp,50,total_gen,0.016573309898376465,0.009871900081634521
2,p25_43,pair,mlp,50,total_lmp_da,0.013126850128173828,0.0070002079010009766
2,p25_43,pair,mlp,50,total_losses,0.0325738787651062,0.02829200029373169
2,p26_27,pair,mlp,50,congestion_price_da,0.015120983123779297,0.01107478141784668
2,p26_27,pair,mlp,50,congestion_price_rt,0.01366335153579712,0.001568436622619629
2,p26_27,pair,mlp,50,da_as_total_mw_primary_reserve,0.0013456344604492188,0.0016182661056518555
2,p26_27,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.005567014217376709,0.002776622772216797
2,p26_27,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.007639825344085693,0.006183445453643799
2,p26_27,pair,mlp,50,gross_actual_interchange_mw,0.005819857120513916,0.0028179287910461426
2,p26_27,pair,mlp,50,marginal_loss_price_da,0.025832414627075195,0.005987286567687988
2,p26_27,pair,mlp,50,metered_load_mw,0.0294530987739563,0.022662699222564697
2,p26_27,pair,mlp,50,net_actual_interchange_mw,0.01109778881072998,0.016570448875427246
2,p26_27,pair,mlp,50,total_gen,0.039578378200531006,0.03289592266082764
2,p26_27,pair,mlp,50,total_lmp_da,0.012219071388244629,0.008073389530181885
2,p26_27,pair,mlp,50,total_losses,0.03380751609802246,0.03049290180206299
2,p26_28,pair,mlp,50,congestion_price_da,0.015297412872314453,-0.0008826255798339844
2,p26_28,pair,mlp,50,congestion_price_rt,0.005411505699157715,0.0047113895416259766
2,p26_28,pair,mlp,50,da_as_total_mw_primary_reserve,0.01690089702606201,0.012914836406707764
2,p26_28,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.020396947860717773,0.0033150315284729004
2,p26_28,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.04311853647232056,0.0337337851524353
2,p26_28,pair,mlp,50,gross_actual_interchange_mw,0.02512502670288086,0.01550745964050293
2,p26_28,pair,mlp,50,marginal_loss_price_da,0.016744673252105713,-0.0030910372734069824
2,p26_28,pair,mlp,50,metered_load_mw,0.037449777126312256,0.006392955780029297
2,p26_28,pair,mlp,50,net_actual_interchange_mw,0.06637507677078247,0.049432575702667236
2,p26_28,pair,mlp,50,total_gen,0.03272390365600586,0.0027220845222473145
2,p26_28,pair,mlp,50,total_lmp_da,0.040175795555114746,0.008973240852355957
2,p26_28,pair,mlp,50,total_losses,0.026816129684448242,-0.0028831958770751953
2,p26_29,pair,mlp,50,congestion_price_da,0.00715029239654541,0.007254898548126221
2,p26_29,pair,mlp,50,congestion_price_rt,0.008311688899993896,0.0002193450927734375
2,p26_29,pair,mlp,50,da_as_total_mw_primary_reserve,0.013540863990783691,0.010104358196258545
2,p26_29,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.02883058786392212,0.025743961334228516
2,p26_29,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.02497100830078125,0.025660932064056396
2,p26_29,pair,mlp,50,gross_actual_interchange_mw,0.0023908019065856934,0.0007834434509277344
2,p26_29,pair,mlp,50,marginal_loss_price_da,0.0035153627395629883,0.0036058425903320312
2,p26_29,pair,mlp,50,metered_load_mw,0.022546589374542236,0.016465842723846436
2,p26_29,pair,mlp,50,net_actual_interchange_mw,0.018102288246154785,0.017535626888275146
2,p26_29,pair,mlp,50,total_gen,0.029835522174835205,0.024277210235595703
2,p26_29,pair,mlp,50,total_lmp_da,0.020589113235473633,0.013840019702911377
2,p26_29,pair,mlp,50,total_losses,0.023581743240356445,0.015183866024017334
2,p26_30,pair,mlp,50,congestion_price_da,0.013004124164581299,0.010194480419158936
2,p26_30,pair,mlp,50,congestion_price_rt,0.004448592662811279,0.0003612041473388672
2,p26_30,pair,mlp,50,da_as_total_mw_primary_reserve,0.018918931484222412,0.0166628360748291
2,p26_30,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.026912450790405273,0.024570584297180176
2,p26_30,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.02849823236465454,0.024970829486846924
2,p26_30,pair,mlp,50,gross_actual_interchange_mw,0.007370293140411377,0.001433730125427246
2,p26_30,pair,mlp,50,marginal_loss_price_da,0.006174981594085693,0.0034142136573791504
2,p26_30,pair,mlp,50,metered_load_mw,0.017201602458953857,0.013847053050994873
2,p26_30,pair,mlp,50,net_actual_interchange_mw,0.027644097805023193,0.027996420860290527
2,p26_30,pair,mlp,50,total_gen,0.024389564990997314,0.02178746461868286
2,p26_30,pair,mlp,50,total_lmp_da,0.012229502201080322,0.012064218521118164
2,p26_30,pair,mlp,50,total_losses,0.02757394313812256,0.02010822296142578
2,p26_31,pair,mlp,50,congestion_price_da,0.015023767948150635,0.022132456302642822
2,p26_31,pair,mlp,50,congestion_price_rt,0.008007049560546875,0.007726728916168213
2,p26_31,pair,mlp,50,da_as_total_mw_primary_reserve,0.006790041923522949,0.0048334598541259766
2,p26_31,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.008825063705444336,0.009492456912994385
2,p26_31,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.031211376190185547,0.020687460899353027
2,p26_31,pair,mlp,50,gross_actual_interchange_mw,0.049022793769836426,0.01780235767364502
2,p26_31,pair,mlp,50,marginal_loss_price_da,0.0681656002998352,0.056925177574157715
2,p26_31,pair,mlp,50,metered_load_mw,0.029773592948913574,0.016944587230682373
2,p26_31,pair,mlp,50,net_actual_interchange_mw,0.0365222692489624,0.05098378658294678
2,p26_31,pair,mlp,50,total_gen,0.027968525886535645,0.016008496284484863
2,p26_31,pair,mlp,50,total_lmp_da,0.04330611228942871,0.028464436531066895
2,p26_31,pair,mlp,50,total_losses,0.013513803482055664,0.05026602745056152
2,p26_32,pair,mlp,50,congestion_price_da,0.01619631052017212,0.021375954151153564
2,p26_32,pair,mlp,50,congestion_price_rt,0.008277058601379395,0.0067237019538879395
2,p26_32,pair,mlp,50,da_as_total_mw_primary_reserve,0.0068544745445251465,0.00384598970413208
2,p26_32,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.008414268493652344,0.007907986640930176
2,p26_32,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.030977845191955566,0.020780622959136963
2,p26_32,pair,mlp,50,gross_actual_interchange_mw,0.0484238862991333,0.01791590452194214
2,p26_32,pair,mlp,50,marginal_loss_price_da,0.0680544376373291,0.05769050121307373
2,p26_32,pair,mlp,50,metered_load_mw,0.027737677097320557,0.01632779836654663
2,p26_32,pair,mlp,50,net_actual_interchange_mw,0.039677202701568604,0.048346102237701416
2,p26_32,pair,mlp,50,total_gen,0.026061415672302246,0.014930486679077148
2,p26_32,pair,mlp,50,total_lmp_da,0.042764246463775635,0.028288662433624268
2,p26_32,pair,mlp,50,total_losses,0.01257091760635376,0.04978293180465698
2,p26_33,pair,mlp,50,congestion_price_da,0.017527878284454346,0.021822690963745117
2,p26_33,pair,mlp,50,congestion_price_rt,0.011081814765930176,0.007540881633758545
2,p26_33,pair,mlp,50,da_as_total_mw_primary_reserve,0.0001920461654663086,0.0014300942420959473
2,p26_33,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.00935739278793335,0.00900202989578247
2,p26_33,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.03200560808181763,0.014484703540802002
2,p26_33,pair,mlp,50,gross_actual_interchange_mw,0.04196113348007202,0.01986408233642578
2,p26_33,pair,mlp,50,marginal_loss_price_da,0.0793188214302063,0.058696091175079346
2,p26_33,pair,mlp,50,metered_load_mw,0.03551137447357178,0.013402462005615234
2,p26_33,pair,mlp,50,net_actual_interchange_mw,0.04144167900085449,0.04298955202102661
2,p26_33,pair,mlp,50,total_gen,0.033201515674591064,0.011117696762084961
2,p26_33,pair,mlp,50,total_lmp_da,0.048793673515319824,0.028180420398712158
2,p26_33,pair,mlp,50,total_losses,0.037042438983917236,0.03958308696746826
2,p26_34,pair,mlp,50,congestion_price_da,0.0111922025680542,0.011298716068267822
2,p26_34,pair,mlp,50,congestion_price_rt,0.007451295852661133,0.006598770618438721
2,p26_34,pair,mlp,50,da_as_total_mw_primary_reserve,0.02066957950592041,0.01451653242111206
2,p26_34,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.05021888017654419,0.03565698862075806
2,p26_34,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.029065608978271484,0.015015065670013428
2,p26_34,pair,mlp,50,gross_actual_interchange_mw,0.02519899606704712,0.0137406587600708
2,p26_34,pair,mlp,50,marginal_loss_price_da,0.02523171901702881,0.02450627088546753
2,p26_34,pair,mlp,50,metered_load_mw,0.035305917263031006,0.023466289043426514
2,p26_34,pair,mlp,50,net_actual_interchange_mw,0.006786644458770752,0.003983855247497559
2,p26_34,pair,mlp,50,total_gen,0.03889596462249756,0.02678018808364868
2,p26_34,pair,mlp,50,total_lmp_da,0.03994029760360718,0.03650254011154175
2,p26_34,pair,mlp,50,total_losses,0.05064260959625244,0.04298681020736694
2,p26_35,pair,mlp,50,congestion_price_da,0.0111922025680542,0.010238707065582275
2,p26_35,pair,mlp,50,congestion_price_rt,0.007451295852661133,0.006330132484436035
2,p26_35,pair,mlp,50,da_as_total_mw_primary_reserve,0.02066957950592041,0.015426099300384521
2,p26_35,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.05021888017654419,0.03373748064041138
2,p26_35,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.029065608978271484,0.013998925685882568
2,p26_35,pair,mlp,50,gross_actual_interchange_mw,0.02519899606704712,0.014079868793487549
2,p26_35,pair,mlp,50,marginal_loss_price_da,0.02523171901702881,0.023567557334899902
2,p26_35,pair,mlp,50,metered_load_mw,0.035305917263031006,0.025358974933624268
2,p26_35,pair,mlp,50,net_actual_interchange_mw,0.006786644458770752,0.003454923629760742
2,p26_35,pair,mlp,50,total_gen,0.03889596462249756,0.02893000841140747
2,p26_35,pair,mlp,50,total_lmp_da,0.03994029760360718,0.03555566072463989
2,p26_35,pair,mlp,50,total_losses,0.05064260959625244,0.04474139213562012
2,p26_36,pair,mlp,50,congestion_price_da,0.0111922025680542,0.009462833404541016
2,p26_36,pair,mlp,50,congestion_price_rt,0.007451295852661133,0.006086170673370361
2,p26_36,pair,mlp,50,da_as_total_mw_primary_reserve,0.02066957950592041,0.014545857906341553
2,p26_36,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.05021888017654419,0.035399556159973145
2,p26_36,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.029065608978271484,0.01567631959915161
2,p26_36,pair,mlp,50,gross_actual_interchange_mw,0.02519899606704712,0.014297962188720703
2,p26_36,pair,mlp,50,marginal_loss_price_da,0.02523171901702881,0.0235445499420166
2,p26_36,pair,mlp,50,metered_load_mw,0.035305917263031006,0.023922741413116455
2,p26_36,pair,mlp,50,net_actual_interchange_mw,0.006786644458770752,0.00993800163269043
2,p26_36,pair,mlp,50,total_gen,0.03889596462249756,0.027664244174957275
2,p26_36,pair,mlp,50,total_lmp_da,0.03994029760360718,0.035858094692230225
2,p26_36,pair,mlp,50,total_losses,0.05064260959625244,0.04273790121078491
2,p26_37,pair,mlp,50,congestion_price_da,0.010384917259216309,0.001646578311920166
2,p26_37,pair,mlp,50,congestion_price_rt,0.002529144287109375,0.007584214210510254
2,p26_37,pair,mlp,50,da_as_total_mw_primary_reserve,-0.00021332502365112305,0.006844162940979004
2,p26_37,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.0038300752639770508,0.011108934879302979
2,p26_37,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.005847334861755371,0.023194849491119385
2,p26_37,pair,mlp,50,gross_actual_interchange_mw,0.041503071784973145,0.013834953308105469
2,p26_37,pair,mlp,50,marginal_loss_price_da,0.014743268489837646,0.005014300346374512
2,p26_37,pair,mlp,50,metered_load_mw,0.014490723609924316,0.006870448589324951
2,p26_37,pair,mlp,50,net_actual_interchange_mw,0.062093377113342285,0.025296807289123535
2,p26_37,pair,mlp,50,total_gen,0.015835165977478027,0.009632289409637451
2,p26_37,pair,mlp,50,total_lmp_da,0.04513049125671387,0.03535127639770508
2,p26_37,pair,mlp,50,total_losses,0.05452626943588257,0.04824703931808472
2,p26_38,pair,mlp,50,congestion_price_da,0.021945476531982422,0.010540187358856201
2,p26_38,pair,mlp,50,congestion_price_rt,0.003682374954223633,-0.004419863224029541
2,p26_38,pair,mlp,50,da_as_total_mw_primary_reserve,0.012345194816589355,0.0087050199508667
2,p26_38,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.029964864253997803,0.02963632345199585
2,p26_38,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.027263283729553223,0.01753002405166626
2,p26_38,pair,mlp,50,gross_actual_interchange_mw,0.04979372024536133,0.037260591983795166
2,p26_38,pair,mlp,50,marginal_loss_price_da,-0.0010976195335388184,-0.000880122184753418
2,p26_38,pair,mlp,50,metered_load_mw,0.04416811466217041,0.0408329963684082
2,p26_38,pair,mlp,50,net_actual_interchange_mw,0.07264494895935059,0.06715548038482666
2,p26_38,pair,mlp,50,total_gen,0.05682498216629028,0.05278515815734863
2,p26_38,pair,mlp,50,total_lmp_da,-0.001428842544555664,-0.0017645955085754395
2,p26_38,pair,mlp,50,total_losses,0.019398927688598633,0.013237297534942627
2,p26_39,pair,mlp,50,congestion_price_da,0.03932231664657593,0.030130863189697266
2,p26_39,pair,mlp,50,congestion_price_rt,0.01678568124771118,-0.00030237436294555664
2,p26_39,pair,mlp,50,da_as_total_mw_primary_reserve,0.008502006530761719,0.007283508777618408
2,p26_39,pair,mlp,50,da_as_total_mw_synchronized_reserve,0.03654050827026367,0.032957613468170166
2,p26_39,pair,mlp,50,da_as_total_mw_thirty_minutes_reserve,0.025356829166412354,0.01829284429550171
