sid,source,group,size,arch,seed,conf,r2
p11_39,d67_single_pair,pair,2,mlp,2,total_gen,0.35817158222198486
p11_39,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.38574540615081787
p11_39,d67_single_pair,pair,2,mlp,2,total_losses,0.13925176858901978
p11_39,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.05453062057495117
p11_39,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.4731709957122803
p11_39,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.3995874524116516
p11_39,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.5079786777496338
p11_39,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.05284005403518677
p11_39,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.08641844987869263
p11_39,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.2329188585281372
p11_40,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.13728898763656616
p11_40,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.1309218406677246
p11_40,d67_single_pair,pair,2,mlp,2,total_gen,0.39168137311935425
p11_40,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.42914825677871704
p11_40,d67_single_pair,pair,2,mlp,2,total_losses,0.28839755058288574
p11_40,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.08567869663238525
p11_40,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.39721864461898804
p11_40,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.44765329360961914
p11_40,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.5332940220832825
p11_40,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.024358630180358887
p11_40,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.08305370807647705
p11_40,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.1735013723373413
p11_41,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.05206167697906494
p11_41,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.05772501230239868
p11_41,d67_single_pair,pair,2,mlp,2,total_gen,0.22821009159088135
p11_41,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.21261811256408691
p11_41,d67_single_pair,pair,2,mlp,2,total_losses,0.004794955253601074
p11_41,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.020532429218292236
p11_41,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.0
p11_41,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.022228658199310303
p11_41,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.08385902643203735
p11_41,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.03683596849441528
p11_41,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.06432437896728516
p11_41,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.011607050895690918
p11_42,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.24910688400268555
p11_42,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.2669597864151001
p11_42,d67_single_pair,pair,2,mlp,2,total_gen,0.25273483991622925
p11_42,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.21502768993377686
p11_42,d67_single_pair,pair,2,mlp,2,total_losses,0.09161251783370972
p11_42,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.04108834266662598
p11_42,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.015104472637176514
p11_42,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.02959263324737549
p11_42,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.10455220937728882
p11_42,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.07058364152908325
p11_42,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.08078771829605103
p11_42,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.05393332242965698
p11_43,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.13098514080047607
p11_43,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.6352256536483765
p11_43,d67_single_pair,pair,2,mlp,2,total_gen,0.3684172034263611
p11_43,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.34059208631515503
p11_43,d67_single_pair,pair,2,mlp,2,total_losses,0.2864125370979309
p11_43,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.08359575271606445
p11_43,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.004209578037261963
p11_43,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.10214805603027344
p11_43,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.1838025450706482
p11_43,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.05840986967086792
p11_43,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.07911646366119385
p11_43,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.05568814277648926
p12_13,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.1410420536994934
p12_13,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.014489054679870605
p12_13,d67_single_pair,pair,2,mlp,2,total_gen,0.09501433372497559
p12_13,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.11714643239974976
p12_13,d67_single_pair,pair,2,mlp,2,total_losses,0.0
p12_13,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.024057209491729736
p12_13,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.08785545825958252
p12_13,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.07033514976501465
p12_13,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.1748262643814087
p12_13,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.0871429443359375
p12_13,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.05218911170959473
p12_13,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.28124165534973145
p12_14,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.06544679403305054
p12_14,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.08064192533493042
p12_14,d67_single_pair,pair,2,mlp,2,total_gen,0.8419696092605591
p12_14,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.8440361022949219
p12_14,d67_single_pair,pair,2,mlp,2,total_losses,0.20633280277252197
p12_14,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.11341971158981323
p12_14,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.07076478004455566
p12_14,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.2361113429069519
p12_14,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.41710585355758667
p12_14,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.09487086534500122
p12_14,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.1178695559501648
p12_14,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.16203701496124268
p12_15,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.0
p12_15,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.025601625442504883
p12_15,d67_single_pair,pair,2,mlp,2,total_gen,0.3413023352622986
p12_15,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.3761342763900757
p12_15,d67_single_pair,pair,2,mlp,2,total_losses,0.07461661100387573
p12_15,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.07790189981460571
p12_15,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.1227157711982727
p12_15,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.435016393661499
p12_15,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.6434576511383057
p12_15,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.06615716218948364
p12_15,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.07196271419525146
p12_15,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.24765413999557495
p12_16,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.03742247819900513
p12_16,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.042183876037597656
p12_16,d67_single_pair,pair,2,mlp,2,total_gen,0.5030519366264343
p12_16,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.5041588544845581
p12_16,d67_single_pair,pair,2,mlp,2,total_losses,0.13150328397750854
p12_16,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.06708961725234985
p12_16,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.026097416877746582
p12_16,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.15369880199432373
p12_16,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.23791617155075073
p12_16,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.11133068799972534
p12_16,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.14451569318771362
p12_16,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.09645146131515503
p12_17,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.0
p12_17,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.1553109884262085
p12_17,d67_single_pair,pair,2,mlp,2,total_gen,0.08689534664154053
p12_17,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.10362493991851807
p12_17,d67_single_pair,pair,2,mlp,2,total_losses,0.13031864166259766
p12_17,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.028682410717010498
p12_17,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.008942186832427979
p12_17,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.0596928596496582
p12_17,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.1255454421043396
p12_17,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.07403934001922607
p12_17,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.04985922574996948
p12_17,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.08616912364959717
p12_18,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.006955862045288086
p12_18,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.01997232437133789
p12_18,d67_single_pair,pair,2,mlp,2,total_gen,0.20238524675369263
p12_18,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.20472633838653564
p12_18,d67_single_pair,pair,2,mlp,2,total_losses,0.032270967960357666
p12_18,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.029627859592437744
p12_18,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.008264780044555664
p12_18,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.06551790237426758
p12_18,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.13764387369155884
p12_18,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.07386207580566406
p12_18,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.105893075466156
p12_18,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.10819804668426514
p12_19,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.04152780771255493
p12_19,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.14458876848220825
p12_19,d67_single_pair,pair,2,mlp,2,total_gen,0.9537421464920044
p12_19,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.9687895178794861
p12_19,d67_single_pair,pair,2,mlp,2,total_losses,0.4268220067024231
p12_19,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.15592581033706665
p12_19,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.08247679471969604
p12_19,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.3452785015106201
p12_19,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.48951399326324463
p12_19,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.18206995725631714
p12_19,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.11298263072967529
p12_19,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.22178423404693604
p12_20,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.045491158962249756
p12_20,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.13936126232147217
p12_20,d67_single_pair,pair,2,mlp,2,total_gen,0.9534714221954346
p12_20,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.9639288783073425
p12_20,d67_single_pair,pair,2,mlp,2,total_losses,0.4189673662185669
p12_20,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.1533271074295044
p12_20,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.07674479484558105
p12_20,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.3667483329772949
p12_20,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.5205782651901245
p12_20,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.18809115886688232
p12_20,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.11122512817382812
p12_20,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.24066132307052612
p12_21,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.00688481330871582
p12_21,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.012720823287963867
p12_21,d67_single_pair,pair,2,mlp,2,total_gen,0.07497268915176392
p12_21,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.09662598371505737
p12_21,d67_single_pair,pair,2,mlp,2,total_losses,0.02192819118499756
p12_21,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.031465351581573486
p12_21,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.14109891653060913
p12_21,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.15660464763641357
p12_21,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.25214558839797974
p12_21,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.05097007751464844
p12_21,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.05240708589553833
p12_21,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.12226283550262451
p12_22,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.0007298588752746582
p12_22,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.0
p12_22,d67_single_pair,pair,2,mlp,2,total_gen,0.04399585723876953
p12_22,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.055704593658447266
p12_22,d67_single_pair,pair,2,mlp,2,total_losses,0.0
p12_22,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.013621807098388672
p12_22,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.004385530948638916
p12_22,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.020498991012573242
p12_22,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.093356192111969
p12_22,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.06462353467941284
p12_22,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.07418221235275269
p12_22,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.15047883987426758
p12_23,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.007834434509277344
p12_23,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.0
p12_23,d67_single_pair,pair,2,mlp,2,total_gen,0.07352817058563232
p12_23,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.07892721891403198
p12_23,d67_single_pair,pair,2,mlp,2,total_losses,0.0
p12_23,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.013149142265319824
p12_23,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.0323336124420166
p12_23,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.05034017562866211
p12_23,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.12008154392242432
p12_23,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.05820024013519287
p12_23,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.06381332874298096
p12_23,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.07901132106781006
p12_24,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.09291565418243408
p12_24,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.13396179676055908
p12_24,d67_single_pair,pair,2,mlp,2,total_gen,0.058033108711242676
p12_24,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.06269311904907227
p12_24,d67_single_pair,pair,2,mlp,2,total_losses,0.029080450534820557
p12_24,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.017490744590759277
p12_24,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.004712939262390137
p12_24,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.05485910177230835
p12_24,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.13607847690582275
p12_24,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.0789538025856018
p12_24,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.05403780937194824
p12_24,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.09053254127502441
p12_25,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.032160401344299316
p12_25,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.0
p12_25,d67_single_pair,pair,2,mlp,2,total_gen,0.04731333255767822
p12_25,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.05166888236999512
p12_25,d67_single_pair,pair,2,mlp,2,total_losses,0.0
p12_25,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.01513129472732544
p12_25,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.009024381637573242
p12_25,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.029260754585266113
p12_25,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.09634971618652344
p12_25,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.11549687385559082
p12_25,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.07885897159576416
p12_25,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.11437219381332397
p12_26,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.05903196334838867
p12_26,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.0890960693359375
p12_26,d67_single_pair,pair,2,mlp,2,total_gen,0.04179835319519043
p12_26,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.049828171730041504
p12_26,d67_single_pair,pair,2,mlp,2,total_losses,0.021578192710876465
p12_26,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.021848857402801514
p12_26,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.0
p12_26,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.059805989265441895
p12_26,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.1305907964706421
p12_26,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.0628325343132019
p12_26,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.05967015027999878
p12_26,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.07137328386306763
p12_27,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.0011191964149475098
p12_27,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.019517838954925537
p12_27,d67_single_pair,pair,2,mlp,2,total_gen,0.06815439462661743
p12_27,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.09197527170181274
p12_27,d67_single_pair,pair,2,mlp,2,total_losses,0.02873283624649048
p12_27,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.021530449390411377
p12_27,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.11317843198776245
p12_27,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.11964988708496094
p12_27,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.21459424495697021
p12_27,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.04123103618621826
p12_27,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.03399085998535156
p12_27,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.09276461601257324
p12_28,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.024322450160980225
p12_28,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.0038260221481323242
p12_28,d67_single_pair,pair,2,mlp,2,total_gen,0.06894451379776001
p12_28,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.07527744770050049
p12_28,d67_single_pair,pair,2,mlp,2,total_losses,0.0
p12_28,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.01329571008682251
p12_28,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.0
p12_28,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.041117191314697266
p12_28,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.08039790391921997
p12_28,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.04642224311828613
p12_28,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.06259137392044067
p12_28,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.10944396257400513
p12_29,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.0
p12_29,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.0040604472160339355
p12_29,d67_single_pair,pair,2,mlp,2,total_gen,0.08235281705856323
p12_29,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.10900145769119263
p12_29,d67_single_pair,pair,2,mlp,2,total_losses,0.0
p12_29,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.05430495738983154
p12_29,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.057563066482543945
p12_29,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.30318355560302734
p12_29,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.5874322652816772
p12_29,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.06288206577301025
p12_29,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.08142989873886108
p12_29,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.26144129037857056
p12_30,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.002741873264312744
p12_30,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.009467661380767822
p12_30,d67_single_pair,pair,2,mlp,2,total_gen,0.12335926294326782
p12_30,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.14213913679122925
p12_30,d67_single_pair,pair,2,mlp,2,total_losses,0.01560598611831665
p12_30,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.04806482791900635
p12_30,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.02579629421234131
p12_30,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.3747227191925049
p12_30,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.6550697088241577
p12_30,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.0649263858795166
p12_30,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.07182812690734863
p12_30,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.2849470376968384
p12_31,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.17104780673980713
p12_31,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.008974909782409668
p12_31,d67_single_pair,pair,2,mlp,2,total_gen,0.19655978679656982
p12_31,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.17049384117126465
p12_31,d67_single_pair,pair,2,mlp,2,total_losses,0.04330086708068848
p12_31,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.06765687465667725
p12_31,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.010034799575805664
p12_31,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.053747713565826416
p12_31,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.10785079002380371
p12_31,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.5169603824615479
p12_31,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.5884139537811279
p12_31,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.191137433052063
p12_32,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.17715424299240112
p12_32,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.012882709503173828
p12_32,d67_single_pair,pair,2,mlp,2,total_gen,0.21163690090179443
p12_32,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.18329721689224243
p12_32,d67_single_pair,pair,2,mlp,2,total_losses,0.053864479064941406
p12_32,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.06655210256576538
p12_32,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.0009964704513549805
p12_32,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.052347660064697266
p12_32,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.09969770908355713
p12_32,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.5216671228408813
p12_32,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.5919710397720337
p12_32,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.1899421215057373
p12_33,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.19699233770370483
p12_33,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.01181340217590332
p12_33,d67_single_pair,pair,2,mlp,2,total_gen,0.1986241340637207
p12_33,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.1719946265220642
p12_33,d67_single_pair,pair,2,mlp,2,total_losses,0.04656189680099487
p12_33,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.06187218427658081
p12_33,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.004171788692474365
p12_33,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.05614131689071655
p12_33,d67_single_pair,pair,2,mlp,2,total_lmp_da,0.10638809204101562
p12_33,d67_single_pair,pair,2,mlp,2,da_as_total_mw_primary_reserve,0.507726788520813
p12_33,d67_single_pair,pair,2,mlp,2,da_as_total_mw_synchronized_reserve,0.5893674492835999
p12_33,d67_single_pair,pair,2,mlp,2,da_as_total_mw_thirty_minutes_reserve,0.17297691106796265
p12_34,d67_single_pair,pair,2,mlp,2,net_actual_interchange_mw,0.0120583176612854
p12_34,d67_single_pair,pair,2,mlp,2,gross_actual_interchange_mw,0.025245726108551025
p12_34,d67_single_pair,pair,2,mlp,2,total_gen,0.011252522468566895
p12_34,d67_single_pair,pair,2,mlp,2,metered_load_mw,0.02125769853591919
p12_34,d67_single_pair,pair,2,mlp,2,total_losses,0.0
p12_34,d67_single_pair,pair,2,mlp,2,congestion_price_da,0.01938307285308838
p12_34,d67_single_pair,pair,2,mlp,2,congestion_price_rt,0.018168270587921143
p12_34,d67_single_pair,pair,2,mlp,2,marginal_loss_price_da,0.029503166675567627
