sid,source,group,size,band,canonical_sid,is_duplicate_entry,conf,dnn,gcn,truth,truth_dnn,truth_best,has_gcn,winner,mean_dnn,mean_gcn,mean_winner
p04_20,d67_single_pair,pair,2,1-4,p04_20,False,da_as_total_mw_synchronized_reserve,0.14666855335235596,,0.14666855335235596,0.14666855335235596,,False,unavailable,0.48738762736320496,,unavailable
p04_20,d67_single_pair,pair,2,1-4,p04_20,False,da_as_total_mw_thirty_minutes_reserve,0.6331008672714233,,0.6331008672714233,0.6331008672714233,,False,unavailable,0.48738762736320496,,unavailable
p04_20,d67_single_pair,pair,2,1-4,p04_20,False,gross_actual_interchange_mw,0.22308802604675293,,0.22308802604675293,0.22308802604675293,,False,unavailable,0.48738762736320496,,unavailable
p04_20,d67_single_pair,pair,2,1-4,p04_20,False,marginal_loss_price_da,0.5965778827667236,,0.5965778827667236,0.5965778827667236,,False,unavailable,0.48738762736320496,,unavailable
p04_20,d67_single_pair,pair,2,1-4,p04_20,False,metered_load_mw,0.9812356233596802,,0.9812356233596802,0.9812356233596802,,False,unavailable,0.48738762736320496,,unavailable
p04_20,d67_single_pair,pair,2,1-4,p04_20,False,net_actual_interchange_mw,0.35118818283081055,,0.35118818283081055,0.35118818283081055,,False,unavailable,0.48738762736320496,,unavailable
p04_20,d67_single_pair,pair,2,1-4,p04_20,False,total_gen,0.9744987487792969,,0.9744987487792969,0.9744987487792969,,False,unavailable,0.48738762736320496,,unavailable
p04_20,d67_single_pair,pair,2,1-4,p04_20,False,total_lmp_da,0.7198312282562256,,0.7198312282562256,0.7198312282562256,,False,unavailable,0.48738762736320496,,unavailable
p04_20,d67_single_pair,pair,2,1-4,p04_20,False,total_losses,0.5920945405960083,,0.5920945405960083,0.5920945405960083,,False,unavailable,0.48738762736320496,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,congestion_price_da,0.15647518634796143,,0.15647518634796143,0.15647518634796143,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,congestion_price_rt,0.18674355745315552,,0.18674355745315552,0.18674355745315552,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,da_as_total_mw_primary_reserve,0.22487127780914307,,0.22487127780914307,0.22487127780914307,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,da_as_total_mw_synchronized_reserve,0.08991652727127075,,0.08991652727127075,0.08991652727127075,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,da_as_total_mw_thirty_minutes_reserve,0.388033926486969,,0.388033926486969,0.388033926486969,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,gross_actual_interchange_mw,0.20436817407608032,,0.20436817407608032,0.20436817407608032,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,marginal_loss_price_da,0.31712430715560913,,0.31712430715560913,0.31712430715560913,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,metered_load_mw,0.5256134867668152,,0.5256134867668152,0.5256134867668152,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,net_actual_interchange_mw,0.30321162939071655,,0.30321162939071655,0.30321162939071655,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,total_gen,0.5685901641845703,,0.5685901641845703,0.5685901641845703,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,total_lmp_da,0.3539469242095947,,0.3539469242095947,0.3539469242095947,,False,unavailable,0.31790176033973694,,unavailable
p04_21,d67_single_pair,pair,2,1-4,p04_21,False,total_losses,0.4959259033203125,,0.4959259033203125,0.4959259033203125,,False,unavailable,0.31790176033973694,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,congestion_price_da,0.07767605781555176,,0.07767605781555176,0.07767605781555176,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,congestion_price_rt,0.030966997146606445,,0.030966997146606445,0.030966997146606445,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,da_as_total_mw_primary_reserve,0.2651941180229187,,0.2651941180229187,0.2651941180229187,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,da_as_total_mw_synchronized_reserve,0.1313686966896057,,0.1313686966896057,0.1313686966896057,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,da_as_total_mw_thirty_minutes_reserve,0.41222697496414185,,0.41222697496414185,0.41222697496414185,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,gross_actual_interchange_mw,0.18072712421417236,,0.18072712421417236,0.18072712421417236,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,marginal_loss_price_da,0.11681395769119263,,0.11681395769119263,0.11681395769119263,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,metered_load_mw,0.4988285303115845,,0.4988285303115845,0.4988285303115845,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,net_actual_interchange_mw,0.30041301250457764,,0.30041301250457764,0.30041301250457764,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,total_gen,0.5448975563049316,,0.5448975563049316,0.5448975563049316,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,total_lmp_da,0.12063860893249512,,0.12063860893249512,0.12063860893249512,,False,unavailable,0.2610399127006531,,unavailable
p04_22,d67_single_pair,pair,2,1-4,p04_22,False,total_losses,0.4527273178100586,,0.4527273178100586,0.4527273178100586,,False,unavailable,0.2610399127006531,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,congestion_price_da,0.06145602464675903,,0.06145602464675903,0.06145602464675903,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,congestion_price_rt,0.060690224170684814,,0.060690224170684814,0.060690224170684814,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,da_as_total_mw_primary_reserve,0.2309495210647583,,0.2309495210647583,0.2309495210647583,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,da_as_total_mw_synchronized_reserve,0.1058148741722107,,0.1058148741722107,0.1058148741722107,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,da_as_total_mw_thirty_minutes_reserve,0.3433759808540344,,0.3433759808540344,0.3433759808540344,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,gross_actual_interchange_mw,0.1647249460220337,,0.1647249460220337,0.1647249460220337,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,marginal_loss_price_da,0.12807822227478027,,0.12807822227478027,0.12807822227478027,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,metered_load_mw,0.4827582836151123,,0.4827582836151123,0.4827582836151123,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,net_actual_interchange_mw,0.2847825884819031,,0.2847825884819031,0.2847825884819031,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,total_gen,0.5336419343948364,,0.5336419343948364,0.5336419343948364,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,total_lmp_da,0.13211941719055176,,0.13211941719055176,0.13211941719055176,,False,unavailable,0.2482520490884781,,unavailable
p04_23,d67_single_pair,pair,2,1-4,p04_23,False,total_losses,0.4506325125694275,,0.4506325125694275,0.4506325125694275,,False,unavailable,0.2482520490884781,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,congestion_price_da,0.12125307321548462,,0.12125307321548462,0.12125307321548462,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,congestion_price_rt,0.0650014877319336,,0.0650014877319336,0.0650014877319336,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,da_as_total_mw_primary_reserve,0.30468493700027466,,0.30468493700027466,0.30468493700027466,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,da_as_total_mw_synchronized_reserve,0.17828118801116943,,0.17828118801116943,0.17828118801116943,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,da_as_total_mw_thirty_minutes_reserve,0.478687584400177,,0.478687584400177,0.478687584400177,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,gross_actual_interchange_mw,0.29413390159606934,,0.29413390159606934,0.29413390159606934,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,marginal_loss_price_da,0.20850718021392822,,0.20850718021392822,0.20850718021392822,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,metered_load_mw,0.5489094853401184,,0.5489094853401184,0.5489094853401184,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,net_actual_interchange_mw,0.3860650062561035,,0.3860650062561035,0.3860650062561035,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,total_gen,0.5930881500244141,,0.5930881500244141,0.5930881500244141,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,total_lmp_da,0.2720901370048523,,0.2720901370048523,0.2720901370048523,,False,unavailable,0.32922425866127014,,unavailable
p04_24,d67_single_pair,pair,2,1-4,p04_24,False,total_losses,0.4999887943267822,,0.4999887943267822,0.4999887943267822,,False,unavailable,0.32922425866127014,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,congestion_price_da,0.07289928197860718,,0.07289928197860718,0.07289928197860718,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,congestion_price_rt,0.04316306114196777,,0.04316306114196777,0.04316306114196777,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,da_as_total_mw_primary_reserve,0.2562246322631836,,0.2562246322631836,0.2562246322631836,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,da_as_total_mw_synchronized_reserve,0.11928331851959229,,0.11928331851959229,0.11928331851959229,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,da_as_total_mw_thirty_minutes_reserve,0.36313313245773315,,0.36313313245773315,0.36313313245773315,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,gross_actual_interchange_mw,0.1687440276145935,,0.1687440276145935,0.1687440276145935,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,marginal_loss_price_da,0.13003337383270264,,0.13003337383270264,0.13003337383270264,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,metered_load_mw,0.47698259353637695,,0.47698259353637695,0.47698259353637695,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,net_actual_interchange_mw,0.2888116240501404,,0.2888116240501404,0.2888116240501404,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,total_gen,0.5237072706222534,,0.5237072706222534,0.5237072706222534,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,total_lmp_da,0.13252949714660645,,0.13252949714660645,0.13252949714660645,,False,unavailable,0.253020703792572,,unavailable
p04_25,d67_single_pair,pair,2,1-4,p04_25,False,total_losses,0.4607365131378174,,0.4607365131378174,0.4607365131378174,,False,unavailable,0.253020703792572,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,congestion_price_da,0.08727848529815674,,0.08727848529815674,0.08727848529815674,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,congestion_price_rt,0.03447556495666504,,0.03447556495666504,0.03447556495666504,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,da_as_total_mw_primary_reserve,0.24541115760803223,,0.24541115760803223,0.24541115760803223,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,da_as_total_mw_synchronized_reserve,0.13580209016799927,,0.13580209016799927,0.13580209016799927,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,da_as_total_mw_thirty_minutes_reserve,0.36108434200286865,,0.36108434200286865,0.36108434200286865,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,gross_actual_interchange_mw,0.24763160943984985,,0.24763160943984985,0.24763160943984985,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,marginal_loss_price_da,0.1746736764907837,,0.1746736764907837,0.1746736764907837,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,metered_load_mw,0.4628431797027588,,0.4628431797027588,0.4628431797027588,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,net_actual_interchange_mw,0.33074575662612915,,0.33074575662612915,0.33074575662612915,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,total_gen,0.5105195045471191,,0.5105195045471191,0.5105195045471191,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,total_lmp_da,0.1753184199333191,,0.1753184199333191,0.1753184199333191,,False,unavailable,0.27125072479248047,,unavailable
p04_26,d67_single_pair,pair,2,1-4,p04_26,False,total_losses,0.48922502994537354,,0.48922502994537354,0.48922502994537354,,False,unavailable,0.27125072479248047,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,congestion_price_da,0.16664987802505493,,0.16664987802505493,0.16664987802505493,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,congestion_price_rt,0.18210101127624512,,0.18210101127624512,0.18210101127624512,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,da_as_total_mw_primary_reserve,0.227891206741333,,0.227891206741333,0.227891206741333,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,da_as_total_mw_synchronized_reserve,0.0909227728843689,,0.0909227728843689,0.0909227728843689,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,da_as_total_mw_thirty_minutes_reserve,0.39331865310668945,,0.39331865310668945,0.39331865310668945,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,gross_actual_interchange_mw,0.21635085344314575,,0.21635085344314575,0.21635085344314575,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,marginal_loss_price_da,0.3337412476539612,,0.3337412476539612,0.3337412476539612,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,metered_load_mw,0.5221048593521118,,0.5221048593521118,0.5221048593521118,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,net_actual_interchange_mw,0.31092768907546997,,0.31092768907546997,0.31092768907546997,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,total_gen,0.5642527341842651,,0.5642527341842651,0.5642527341842651,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,total_lmp_da,0.37510621547698975,,0.37510621547698975,0.37510621547698975,,False,unavailable,0.32356610894203186,,unavailable
p04_27,d67_single_pair,pair,2,1-4,p04_27,False,total_losses,0.49942582845687866,,0.49942582845687866,0.49942582845687866,,False,unavailable,0.32356610894203186,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,congestion_price_da,0.08440399169921875,,0.08440399169921875,0.08440399169921875,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,congestion_price_rt,0.034459590911865234,,0.034459590911865234,0.034459590911865234,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,da_as_total_mw_primary_reserve,0.26887571811676025,,0.26887571811676025,0.26887571811676025,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,da_as_total_mw_synchronized_reserve,0.12690186500549316,,0.12690186500549316,0.12690186500549316,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,da_as_total_mw_thirty_minutes_reserve,0.4125209450721741,,0.4125209450721741,0.4125209450721741,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,gross_actual_interchange_mw,0.19669115543365479,,0.19669115543365479,0.19669115543365479,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,marginal_loss_price_da,0.1270047426223755,,0.1270047426223755,0.1270047426223755,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,metered_load_mw,0.502906084060669,,0.502906084060669,0.502906084060669,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,net_actual_interchange_mw,0.31381654739379883,,0.31381654739379883,0.31381654739379883,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,total_gen,0.5457550287246704,,0.5457550287246704,0.5457550287246704,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,total_lmp_da,0.1297900676727295,,0.1297900676727295,0.1297900676727295,,False,unavailable,0.26781705021858215,,unavailable
p04_28,d67_single_pair,pair,2,1-4,p04_28,False,total_losses,0.47067898511886597,,0.47067898511886597,0.47067898511886597,,False,unavailable,0.26781705021858215,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,congestion_price_da,0.14123719930648804,,0.14123719930648804,0.14123719930648804,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,congestion_price_rt,0.10485947132110596,,0.10485947132110596,0.10485947132110596,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,da_as_total_mw_primary_reserve,0.2873256206512451,,0.2873256206512451,0.2873256206512451,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,da_as_total_mw_synchronized_reserve,0.20672017335891724,,0.20672017335891724,0.20672017335891724,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,da_as_total_mw_thirty_minutes_reserve,0.5815502405166626,,0.5815502405166626,0.5815502405166626,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,gross_actual_interchange_mw,0.19125598669052124,,0.19125598669052124,0.19125598669052124,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,marginal_loss_price_da,0.45229482650756836,,0.45229482650756836,0.45229482650756836,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,metered_load_mw,0.6024096012115479,,0.6024096012115479,0.6024096012115479,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,net_actual_interchange_mw,0.29529184103012085,,0.29529184103012085,0.29529184103012085,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,total_gen,0.6412556171417236,,0.6412556171417236,0.6412556171417236,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,total_lmp_da,0.6611131429672241,,0.6611131429672241,0.6611131429672241,,False,unavailable,0.3840409517288208,,unavailable
p04_29,d67_single_pair,pair,2,1-4,p04_29,False,total_losses,0.44317781925201416,,0.44317781925201416,0.44317781925201416,,False,unavailable,0.3840409517288208,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,congestion_price_da,0.15346986055374146,,0.15346986055374146,0.15346986055374146,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,congestion_price_rt,0.10017430782318115,,0.10017430782318115,0.10017430782318115,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,da_as_total_mw_primary_reserve,0.2516214847564697,,0.2516214847564697,0.2516214847564697,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,da_as_total_mw_synchronized_reserve,0.14658832550048828,,0.14658832550048828,0.14658832550048828,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,da_as_total_mw_thirty_minutes_reserve,0.6004339456558228,,0.6004339456558228,0.6004339456558228,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,gross_actual_interchange_mw,0.2002902626991272,,0.2002902626991272,0.2002902626991272,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,marginal_loss_price_da,0.5364805459976196,,0.5364805459976196,0.5364805459976196,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,metered_load_mw,0.6436929106712341,,0.6436929106712341,0.6436929106712341,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,net_actual_interchange_mw,0.3142683506011963,,0.3142683506011963,0.3142683506011963,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,total_gen,0.6793607473373413,,0.6793607473373413,0.6793607473373413,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,total_lmp_da,0.7611773014068604,,0.7611773014068604,0.7611773014068604,,False,unavailable,0.4028604328632355,,unavailable
p04_30,d67_single_pair,pair,2,1-4,p04_30,False,total_losses,0.44676780700683594,,0.44676780700683594,0.44676780700683594,,False,unavailable,0.4028604328632355,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,congestion_price_da,0.10366058349609375,,0.10366058349609375,0.10366058349609375,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,congestion_price_rt,0.05141270160675049,,0.05141270160675049,0.05141270160675049,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,da_as_total_mw_primary_reserve,0.5040150880813599,,0.5040150880813599,0.5040150880813599,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,da_as_total_mw_synchronized_reserve,0.5437813401222229,,0.5437813401222229,0.5437813401222229,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,da_as_total_mw_thirty_minutes_reserve,0.38957685232162476,,0.38957685232162476,0.38957685232162476,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,gross_actual_interchange_mw,0.22026556730270386,,0.22026556730270386,0.22026556730270386,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,marginal_loss_price_da,0.13425326347351074,,0.13425326347351074,0.13425326347351074,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,metered_load_mw,0.4991411566734314,,0.4991411566734314,0.4991411566734314,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,net_actual_interchange_mw,0.44555872678756714,,0.44555872678756714,0.44555872678756714,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,total_gen,0.560470461845398,,0.560470461845398,0.560470461845398,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,total_lmp_da,0.13240760564804077,,0.13240760564804077,0.13240760564804077,,False,unavailable,0.3444831371307373,,unavailable
p04_31,d67_single_pair,pair,2,1-4,p04_31,False,total_losses,0.549254298210144,,0.549254298210144,0.549254298210144,,False,unavailable,0.3444831371307373,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,congestion_price_da,0.10340964794158936,,0.10340964794158936,0.10340964794158936,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,congestion_price_rt,0.05016458034515381,,0.05016458034515381,0.05016458034515381,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,da_as_total_mw_primary_reserve,0.5039492845535278,,0.5039492845535278,0.5039492845535278,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,da_as_total_mw_synchronized_reserve,0.5443563461303711,,0.5443563461303711,0.5443563461303711,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,da_as_total_mw_thirty_minutes_reserve,0.3884623646736145,,0.3884623646736145,0.3884623646736145,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,gross_actual_interchange_mw,0.2204819917678833,,0.2204819917678833,0.2204819917678833,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,marginal_loss_price_da,0.13273733854293823,,0.13273733854293823,0.13273733854293823,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,metered_load_mw,0.49756234884262085,,0.49756234884262085,0.49756234884262085,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,net_actual_interchange_mw,0.44550853967666626,,0.44550853967666626,0.44550853967666626,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,total_gen,0.5591670274734497,,0.5591670274734497,0.5591670274734497,,False,unavailable,0.34371769428253174,,unavailable
p04_32,d67_single_pair,pair,2,1-4,p04_32,False,total_lmp_da,0.1298288106918335,,0.1298288106918335,0.1298288106918335,,False,unavailable,0.34371769428253174,,unavailable
