reference,cohort,arch,K,conf,n_subsets,mae,bias,spearman
dnn_full,triple_top,mlp,50,marginal_loss_price_da,197,0.0806838322411939,-0.08034631806581759,0.9323730415100975
dnn_full,triple_top,mlp,50,metered_load_mw,197,0.036843679278030006,-0.036838566591291866,0.9097784014390252
dnn_full,triple_top,mlp,50,net_actual_interchange_mw,197,0.05976084525209998,-0.05976084525209998,0.9042376526060356
dnn_full,triple_top,mlp,50,total_gen,197,0.03966745598062041,-0.03966745598062041,0.8967427303177848
dnn_full,triple_top,mlp,50,total_lmp_da,197,0.06142395311200679,-0.06137343257816915,0.9465812167044947
dnn_full,triple_top,mlp,50,total_losses,197,0.06043720245361328,-0.06043720245361328,0.9302556278625895
dnn_full,triple_rand,mlp,50,congestion_price_da,200,0.01864365577697754,-0.017008734941482542,0.9683882097052428
dnn_full,triple_rand,mlp,50,congestion_price_rt,200,0.016422214210033415,-0.015776167213916777,0.9867096677416938
dnn_full,triple_rand,mlp,50,da_as_total_mw_primary_reserve,200,0.02209578663110733,-0.022082410156726837,0.9903097577439438
dnn_full,triple_rand,mlp,50,da_as_total_mw_synchronized_reserve,200,0.023810265660285948,-0.023795575499534607,0.9840156003900099
dnn_full,triple_rand,mlp,50,da_as_total_mw_thirty_minutes_reserve,200,0.03851310044527054,-0.03850904196500778,0.9665116627915699
dnn_full,triple_rand,mlp,50,gross_actual_interchange_mw,200,0.029101415276527404,-0.029095197916030883,0.9773254331358285
dnn_full,triple_rand,mlp,50,marginal_loss_price_da,200,0.045619238018989566,-0.04385954976081848,0.9735528388209707
dnn_full,triple_rand,mlp,50,metered_load_mw,200,0.03669215589761734,-0.03669215589761734,0.9940943523588092
dnn_full,triple_rand,mlp,50,net_actual_interchange_mw,200,0.046880349814891815,-0.046880349814891815,0.9741318532963326
dnn_full,triple_rand,mlp,50,total_gen,200,0.03896204471588135,-0.03896204471588135,0.9924818120453013
dnn_full,triple_rand,mlp,50,total_lmp_da,200,0.03604025006294251,-0.035430431962013245,0.9886432160804022
dnn_full,triple_rand,mlp,50,total_losses,200,0.04412422388792038,-0.044102281630039215,0.9767464186604666
dnn_full,wide_all,mlp,200,congestion_price_da,50,0.02583129405975342,-0.020474319458007813,0.9780050950360217
dnn_full,wide_all,mlp,200,congestion_price_rt,50,0.03169073939323425,-0.00905255675315857,0.9150060024009604
dnn_full,wide_all,mlp,200,da_as_total_mw_primary_reserve,50,0.011920647621154785,-0.011827723979949951,0.9757022809123649
dnn_full,wide_all,mlp,200,da_as_total_mw_synchronized_reserve,50,0.017665836811065674,-0.016231272220611572,0.9694597839135655
dnn_full,wide_all,mlp,200,da_as_total_mw_thirty_minutes_reserve,50,0.015635898113250734,-0.015634851455688478,0.9978871548619447
dnn_full,wide_all,mlp,200,gross_actual_interchange_mw,50,0.02183995246887207,-0.021727125644683837,0.9952941176470588
dnn_full,wide_all,mlp,200,marginal_loss_price_da,50,0.02148768424987793,-0.01978712320327759,0.9853778004713091
dnn_full,wide_all,mlp,200,metered_load_mw,50,0.013071936368942261,-0.013071936368942261,0.9207683073229291
dnn_full,wide_all,mlp,200,net_actual_interchange_mw,50,0.027470197677612305,-0.02718369722366333,0.9898199279711885
dnn_full,wide_all,mlp,200,total_gen,50,0.013306387662887574,-0.013306387662887574,0.9248979591836733
dnn_full,wide_all,mlp,200,total_lmp_da,50,0.014172452688217162,-0.013631175756454467,0.9580312124849939
dnn_full,wide_all,mlp,200,total_losses,50,0.01880771517753601,-0.018673628568649292,0.9854021608643457
dnn_full,single,mlp,200,congestion_price_da,44,0.004207367246801203,-0.0034058988094329834,0.9754687720287605
dnn_full,single,mlp,200,congestion_price_rt,44,0.004072040319442749,-0.0037029927427118473,0.9858182250845902
dnn_full,single,mlp,200,da_as_total_mw_primary_reserve,44,0.0030851160938089543,-0.0028857819058678365,0.9948898734019344
dnn_full,single,mlp,200,da_as_total_mw_synchronized_reserve,44,0.005911206657236273,-0.005909635262055831,0.9531630009220233
dnn_full,single,mlp,200,da_as_total_mw_thirty_minutes_reserve,44,0.006409852342172103,-0.0063073838298971,0.9974626543985423
dnn_full,single,mlp,200,gross_actual_interchange_mw,44,0.0054426653818650675,-0.005315842953595248,0.9799830940331636
dnn_full,single,mlp,200,marginal_loss_price_da,44,0.01021193103356795,-0.009217468175021086,0.9912589877343858
dnn_full,single,mlp,200,metered_load_mw,44,0.010758566585454073,-0.010731508786028082,0.9720890990294443
dnn_full,single,mlp,200,net_actual_interchange_mw,44,0.007916921919042414,-0.007559676061977039,0.9904144445737929
dnn_full,single,mlp,200,total_gen,44,0.011219771070913835,-0.011218652129173279,0.9758951323348091
dnn_full,single,mlp,200,total_lmp_da,44,0.012241847135803917,-0.012207552790641785,0.9945024062721475
dnn_full,single,mlp,200,total_losses,44,0.011164872483773665,-0.011005023663694208,0.9695517434925346
dnn_full,pair,mlp,200,congestion_price_da,946,0.009831637270102793,-0.009075889942761959,0.9804731249742931
dnn_full,pair,mlp,200,congestion_price_rt,946,0.007760653788141166,-0.00722698026177243,0.995256762252877
dnn_full,pair,mlp,200,da_as_total_mw_primary_reserve,946,0.007110189811875906,-0.007052656207981876,0.9970518259198886
dnn_full,pair,mlp,200,da_as_total_mw_synchronized_reserve,946,0.012796173388055717,-0.012774142604045585,0.9912070446891502
dnn_full,pair,mlp,200,da_as_total_mw_thirty_minutes_reserve,946,0.014513416849785576,-0.014483346999573658,0.9945945582390241
dnn_full,pair,mlp,200,gross_actual_interchange_mw,946,0.01039194449561847,-0.010280414376147958,0.9901021225431358
dnn_full,pair,mlp,200,marginal_loss_price_da,946,0.020663848702045625,-0.0199713953327679,0.9948389248925721
dnn_full,pair,mlp,200,metered_load_mw,946,0.018824101439490128,-0.018814844825555104,0.9952314197447016
dnn_full,pair,mlp,200,net_actual_interchange_mw,946,0.015665315926453025,-0.015549407070837363,0.9888435982036134
dnn_full,pair,mlp,200,total_gen,946,0.019512914388930824,-0.019503714103275324,0.9950149747148399
dnn_full,pair,mlp,200,total_lmp_da,946,0.02255499646477165,-0.022517699960926372,0.9968111282740415
dnn_full,pair,mlp,200,total_losses,946,0.020135618100458674,-0.020025746577889924,0.9855268757347649
dnn_full,triple_all,mlp,200,congestion_price_da,397,0.018947981767149957,-0.018846619939924186,0.9671730916240618
dnn_full,triple_all,mlp,200,congestion_price_rt,397,0.011758905964474233,-0.011122443663983862,0.9880294150701604
dnn_full,triple_all,mlp,200,da_as_total_mw_primary_reserve,397,0.012806040514025941,-0.012778029634009681,0.9954598962294873
dnn_full,triple_all,mlp,200,da_as_total_mw_synchronized_reserve,397,0.018387270664388045,-0.018375468944722518,0.9903981398481608
dnn_full,triple_all,mlp,200,da_as_total_mw_thirty_minutes_reserve,397,0.023106098024911183,-0.02309922832685994,0.9895460433224823
dnn_full,triple_all,mlp,200,gross_actual_interchange_mw,397,0.019165775787920437,-0.019129584808493742,0.989784047326166
dnn_full,triple_all,mlp,200,marginal_loss_price_da,397,0.031366015411444216,-0.03048500561293787,0.9848688139575829
dnn_full,triple_all,mlp,200,metered_load_mw,397,0.019108381019131062,-0.0190814000833545,0.9942111902923518
dnn_full,triple_all,mlp,200,net_actual_interchange_mw,397,0.025340454554377636,-0.025327307901694733,0.9910626715748041
dnn_full,triple_all,mlp,200,total_gen,397,0.019781142097876715,-0.019767070597305106,0.9930986510293627
dnn_full,triple_all,mlp,200,total_lmp_da,397,0.02877228055853087,-0.028663637956383846,0.9916735037679812
dnn_full,triple_all,mlp,200,total_losses,397,0.026833477488693122,-0.02681461329424111,0.9925089150814757
dnn_full,triple_top,mlp,200,congestion_price_da,197,0.020710741202843372,-0.020655715526057983,0.9267396852603526
dnn_full,triple_top,mlp,200,congestion_price_rt,197,0.011618423582938723,-0.011505935397850076,0.9863820008852643
dnn_full,triple_top,mlp,200,da_as_total_mw_primary_reserve,197,0.012586189103005501,-0.012541742191701977,0.9909087769856444
dnn_full,triple_top,mlp,200,da_as_total_mw_synchronized_reserve,197,0.01729736533866921,-0.017290310206147016,0.9860429635629057
dnn_full,triple_top,mlp,200,da_as_total_mw_thirty_minutes_reserve,197,0.023528633081368384,-0.023528633081368384,0.9842755745583882
dnn_full,triple_top,mlp,200,gross_actual_interchange_mw,197,0.020662801217306688,-0.020662801217306688,0.9859786092563467
dnn_full,triple_top,mlp,200,marginal_loss_price_da,197,0.03572113350563243,-0.03480731624032035,0.9786532056292754
dnn_full,triple_top,mlp,200,metered_load_mw,197,0.013612672762217256,-0.013580817256482119,0.9779767006017914
dnn_full,triple_top,mlp,200,net_actual_interchange_mw,197,0.026101188611258104,-0.026101188611258104,0.9834060066112279
dnn_full,triple_top,mlp,200,total_gen,197,0.014139833789186429,-0.014136146772936516,0.9720451170777495
dnn_full,triple_top,mlp,200,total_lmp_da,197,0.03055142115820483,-0.030469635113846833,0.9850132946579649
dnn_full,triple_top,mlp,200,total_losses,197,0.025702925805513022,-0.025702925805513022,0.987664378164741
dnn_full,triple_rand,mlp,200,congestion_price_da,200,0.017211663722991943,-0.017064660787582397,0.9803975099377485
dnn_full,triple_rand,mlp,200,congestion_price_rt,200,0.011897281110286713,-0.010744704306125641,0.9889132228305708
dnn_full,triple_rand,mlp,200,da_as_total_mw_primary_reserve,200,0.013022594153881073,-0.01301077276468277,0.9963864096602417
dnn_full,triple_rand,mlp,200,da_as_total_mw_synchronized_reserve,200,0.0194608274102211,-0.01944435030221939,0.9912997824945624
dnn_full,triple_rand,mlp,200,da_as_total_mw_thirty_minutes_reserve,200,0.022689900994300842,-0.02267626464366913,0.9881587039675993
dnn_full,triple_rand,mlp,200,gross_actual_interchange_mw,200,0.017691205739974975,-0.017619366645812987,0.989195229880747
dnn_full,triple_rand,mlp,200,marginal_loss_price_da,200,0.02707622408866882,-0.026227529644966125,0.9905482637065929
dnn_full,triple_rand,mlp,200,metered_load_mw,200,0.024521653652191163,-0.02449947416782379,0.9965484137103429
dnn_full,triple_rand,mlp,200,net_actual_interchange_mw,200,0.02459113150835037,-0.024565035402774812,0.9890497262431562
dnn_full,triple_rand,mlp,200,total_gen,200,0.025337830781936646,-0.025313530564308167,0.9961509037725944
dnn_full,triple_rand,mlp,200,total_lmp_da,200,0.02701982706785202,-0.026884730756282806,0.9952838820970525
dnn_full,triple_rand,mlp,200,total_losses,200,0.027947070896625518,-0.027909625470638275,0.989009225230631
best_struct_audit,wide_all,gnn,0,congestion_price_da,50,0.27690534591674804,-0.27690534591674804,0.9101529111104414
best_struct_audit,wide_all,gnn,0,congestion_price_rt,50,0.14988037347793579,-0.14988037347793579,0.9184191641842082
best_struct_audit,wide_all,gnn,0,da_as_total_mw_primary_reserve,50,0.10952601313591004,-0.10952601313591004,0.9599426679966183
best_struct_audit,wide_all,gnn,0,da_as_total_mw_synchronized_reserve,50,0.1380844783782959,-0.1380844783782959,0.9194812495171165
best_struct_audit,wide_all,gnn,0,da_as_total_mw_thirty_minutes_reserve,50,0.1711609721183777,-0.1711609721183777,0.9746668337748151
best_struct_audit,wide_all,gnn,0,gross_actual_interchange_mw,50,0.15698715090751647,-0.15698715090751647,0.9622245726167804
best_struct_audit,wide_all,gnn,0,marginal_loss_price_da,50,0.17581018328666687,-0.17581018328666687,0.9314913783473745
best_struct_audit,wide_all,gnn,0,metered_load_mw,50,0.07051546454429626,-0.07051546454429626,0.9141965984148184
best_struct_audit,wide_all,gnn,0,net_actual_interchange_mw,50,0.24542598724365233,-0.24542598724365233,0.9722870260537797
best_struct_audit,wide_all,gnn,0,total_gen,50,0.07302852869033813,-0.07302852869033813,0.8099448448513019
best_struct_audit,wide_all,gnn,0,total_lmp_da,50,0.112021644115448,-0.112021644115448,0.9459092616155724
best_struct_audit,wide_all,gnn,0,total_losses,50,0.16472137331962586,-0.16472137331962586,0.9586931181133745
best_struct_audit,pair,gnn,0,congestion_price_da,9,0.07140423191918267,-0.07140423191918267,0.41251432366269514
best_struct_audit,pair,gnn,0,congestion_price_rt,9,0.05065747102101644,-0.05065747102101644,0.7656103248717151
best_struct_audit,pair,gnn,0,da_as_total_mw_primary_reserve,9,0.09333297279145983,-0.09333297279145983,0.7516927675631333
best_struct_audit,pair,gnn,0,da_as_total_mw_synchronized_reserve,9,0.08089270194371541,-0.08089270194371541,0.7059523774791139
best_struct_audit,pair,gnn,0,da_as_total_mw_thirty_minutes_reserve,9,0.1909259491496616,-0.1909259491496616,0.6065224651581119
best_struct_audit,pair,gnn,0,gross_actual_interchange_mw,9,0.09309828943676418,-0.09309828943676418,0.5766934914618114
best_struct_audit,pair,gnn,0,marginal_loss_price_da,9,0.15586158302095202,-0.15586158302095202,0.8252682722643163
best_struct_audit,pair,gnn,0,metered_load_mw,9,0.297300034099155,-0.297300034099155,0.8740377225340613
best_struct_audit,pair,gnn,0,net_actual_interchange_mw,9,0.1364260647031996,-0.1364260647031996,0.5866364826939116
best_struct_audit,pair,gnn,0,total_gen,9,0.30890191263622707,-0.30890191263622707,0.926479985886105
best_struct_audit,pair,gnn,0,total_lmp_da,9,0.212262319193946,-0.212262319193946,0.8433626172659544
best_struct_audit,pair,gnn,0,total_losses,9,0.21762660476896498,-0.21762660476896498,0.2088028158741041
best_struct_audit,triple_all,gnn,0,congestion_price_da,9,0.1174935433599684,-0.1174935433599684,0.5462377744304117
best_struct_audit,triple_all,gnn,0,congestion_price_rt,9,0.10822518666585286,-0.10822518666585286,0.7797730291639321
best_struct_audit,triple_all,gnn,0,da_as_total_mw_primary_reserve,9,0.14464412795172799,-0.14464412795172799,0.652725378829464
best_struct_audit,triple_all,gnn,0,da_as_total_mw_synchronized_reserve,9,0.12163419855965509,-0.12163419855965509,0.94120970363394
best_struct_audit,triple_all,gnn,0,da_as_total_mw_thirty_minutes_reserve,9,0.3547523021697998,-0.3547523021697998,-0.20018930434905252
best_struct_audit,triple_all,gnn,0,gross_actual_interchange_mw,9,0.13068327638838026,-0.13068327638838026,0.2761530448893886
best_struct_audit,triple_all,gnn,0,marginal_loss_price_da,9,0.2945610019895766,-0.2945610019895766,0.8306277919354929
best_struct_audit,triple_all,gnn,0,metered_load_mw,9,0.27671533160739475,-0.27671533160739475,0.7949860383179369
best_struct_audit,triple_all,gnn,0,net_actual_interchange_mw,9,0.3070628179444207,-0.3070628179444207,-0.15
best_struct_audit,triple_all,gnn,0,total_gen,9,0.2892160614331563,-0.2892160614331563,0.8284591346681659
best_struct_audit,triple_all,gnn,0,total_lmp_da,9,0.29805587397681343,-0.29805587397681343,0.652725378829464
best_struct_audit,triple_all,gnn,0,total_losses,9,0.26521121131049263,-0.26521121131049263,0.4937281711658766
best_struct_audit,triple_top,gnn,0,congestion_price_da,6,0.13126434882481894,-0.13126434882481894,0.43482827673933633
best_struct_audit,triple_top,gnn,0,congestion_price_rt,6,0.12918866674105325,-0.12918866674105325,0.3142857142857143
best_struct_audit,triple_top,gnn,0,da_as_total_mw_primary_reserve,6,0.17553472518920898,-0.17553472518920898,-0.02898855178262242
best_struct_audit,triple_top,gnn,0,da_as_total_mw_synchronized_reserve,6,0.1559924284617106,-0.1559924284617106,0.8116794499134278
best_struct_audit,triple_top,gnn,0,da_as_total_mw_thirty_minutes_reserve,6,0.4425361355145772,-0.4425361355145772,0.3380617018914066
best_struct_audit,triple_top,gnn,0,gross_actual_interchange_mw,6,0.16019540031750998,-0.16019540031750998,-0.028571428571428574
best_struct_audit,triple_top,gnn,0,marginal_loss_price_da,6,0.3830914298693339,-0.3830914298693339,0.8857142857142858
best_struct_audit,triple_top,gnn,0,metered_load_mw,6,0.3248763978481293,-0.3248763978481293,0.6571428571428573
best_struct_audit,triple_top,gnn,0,net_actual_interchange_mw,6,0.3907439708709717,-0.3907439708709717,-0.08571428571428573
best_struct_audit,triple_top,gnn,0,total_gen,6,0.3409767647584279,-0.3409767647584279,0.7714285714285715
best_struct_audit,triple_top,gnn,0,total_lmp_da,6,0.38527170817057294,-0.38527170817057294,0.8857142857142858
best_struct_audit,triple_top,gnn,0,total_losses,6,0.28234492739041644,-0.28234492739041644,0.4638168285219587
best_struct_audit,triple_rand,gnn,0,congestion_price_da,3,0.08995193243026733,-0.08995193243026733,0.8660254037844387
best_struct_audit,triple_rand,gnn,0,congestion_price_rt,3,0.06629822651545207,-0.06629822651545207,0.8660254037844387
best_struct_audit,triple_rand,gnn,0,da_as_total_mw_primary_reserve,3,0.08286293347676595,-0.08286293347676595,-0.5
best_struct_audit,triple_rand,gnn,0,da_as_total_mw_synchronized_reserve,3,0.05291773875554403,-0.05291773875554403,0.8660254037844387
best_struct_audit,triple_rand,gnn,0,da_as_total_mw_thirty_minutes_reserve,3,0.17918463548024496,-0.17918463548024496,1.0
best_struct_audit,triple_rand,gnn,0,gross_actual_interchange_mw,3,0.07165902853012085,-0.07165902853012085,1.0
best_struct_audit,triple_rand,gnn,0,marginal_loss_price_da,3,0.11750014623006184,-0.11750014623006184,0.8660254037844387
best_struct_audit,triple_rand,gnn,0,metered_load_mw,3,0.1803931991259257,-0.1803931991259257,0.8660254037844387
best_struct_audit,triple_rand,gnn,0,net_actual_interchange_mw,3,0.13970051209131876,-0.13970051209131876,0.5
best_struct_audit,triple_rand,gnn,0,total_gen,3,0.18569465478261313,-0.18569465478261313,0.8660254037844387
best_struct_audit,triple_rand,gnn,0,total_lmp_da,3,0.12362420558929443,-0.12362420558929443,1.0
best_struct_audit,triple_rand,gnn,0,total_losses,3,0.23094377915064493,-0.23094377915064493,1.0
best_struct_audit,wide_all,gnn,10,congestion_price_da,50,0.2673108685016632,-0.2673108685016632,0.8904484706439044
best_struct_audit,wide_all,gnn,10,congestion_price_rt,50,0.1587507677078247,-0.1587507677078247,0.8555571931348654
best_struct_audit,wide_all,gnn,10,da_as_total_mw_primary_reserve,50,0.09826110243797302,-0.09826110243797302,0.9751142129394906
best_struct_audit,wide_all,gnn,10,da_as_total_mw_synchronized_reserve,50,0.12624688386917116,-0.12624688386917116,0.9312996510731649
best_struct_audit,wide_all,gnn,10,da_as_total_mw_thirty_minutes_reserve,50,0.15420880436897277,-0.15420880436897277,0.962829567904601
best_struct_audit,wide_all,gnn,10,gross_actual_interchange_mw,50,0.14218853354454042,-0.14218853354454042,0.9689880660466175
best_struct_audit,wide_all,gnn,10,marginal_loss_price_da,50,0.16007166981697082,-0.16007166981697082,0.9093923701400021
best_struct_audit,wide_all,gnn,10,metered_load_mw,50,0.05982673168182373,-0.05982673168182373,0.8590298038303539
best_struct_audit,wide_all,gnn,10,net_actual_interchange_mw,50,0.2165937340259552,-0.2165937340259552,0.9598946083857244
best_struct_audit,wide_all,gnn,10,total_gen,50,0.06326082706451416,-0.06326082706451416,0.7897670860970729
best_struct_audit,wide_all,gnn,10,total_lmp_da,50,0.08545913696289062,-0.08545913696289062,0.9545149170545498
best_struct_audit,wide_all,gnn,10,total_losses,50,0.15268236875534058,-0.15268236875534058,0.9609897818115304
best_struct_audit,pair,gnn,10,congestion_price_da,9,0.05641469690534803,-0.05641469690534803,0.5070925528371101
best_struct_audit,pair,gnn,10,congestion_price_rt,9,0.034851941797468394,-0.034851941797468394,0.898364527087647
best_struct_audit,pair,gnn,10,da_as_total_mw_primary_reserve,9,0.05642700857586331,-0.05642700857586331,0.8740377225340613
best_struct_audit,pair,gnn,10,da_as_total_mw_synchronized_reserve,9,0.07272475295596653,-0.07272475295596653,0.7059523774791139
best_struct_audit,pair,gnn,10,da_as_total_mw_thirty_minutes_reserve,9,0.14943135446972317,-0.14943135446972317,0.5683530681574911
best_struct_audit,pair,gnn,10,gross_actual_interchange_mw,9,0.07782730791303846,-0.07782730791303846,0.24473056230953716
best_struct_audit,pair,gnn,10,marginal_loss_price_da,9,0.12779991494284737,-0.12779991494284737,0.8252682722643163
best_struct_audit,pair,gnn,10,metered_load_mw,9,0.15477350023057726,-0.15477350023057726,0.9532691695074738
best_struct_audit,pair,gnn,10,net_actual_interchange_mw,9,0.08206288682089911,-0.08206288682089911,0.9089992314354237
best_struct_audit,pair,gnn,10,total_gen,9,0.161228703127967,-0.161228703127967,0.9022011782838592
best_struct_audit,pair,gnn,10,total_lmp_da,9,0.1568133764796787,-0.1568133764796787,0.85655696808338
best_struct_audit,pair,gnn,10,total_losses,9,0.15029825104607475,-0.15029825104607475,0.5768648968724805
best_struct_audit,triple_all,gnn,10,congestion_price_da,9,0.11026968558629353,-0.11026968558629353,0.5355695416036628
best_struct_audit,triple_all,gnn,10,congestion_price_rt,9,0.08281930287679036,-0.08281930287679036,0.847579379526013
best_struct_audit,triple_all,gnn,10,da_as_total_mw_primary_reserve,9,0.11446215046776666,-0.11446215046776666,0.7999999999999999
best_struct_audit,triple_all,gnn,10,da_as_total_mw_synchronized_reserve,9,0.11348427004284328,-0.11348427004284328,0.8833333333333333
best_struct_audit,triple_all,gnn,10,da_as_total_mw_thirty_minutes_reserve,9,0.31468694077597725,-0.31468694077597725,0.08475793795260131
best_struct_audit,triple_all,gnn,10,gross_actual_interchange_mw,9,0.10279334253735012,-0.10279334253735012,0.41666666666666663
best_struct_audit,triple_all,gnn,10,marginal_loss_price_da,9,0.21328824758529663,-0.21328824758529663,0.9166666666666666
best_struct_audit,triple_all,gnn,10,metered_load_mw,9,0.2251241405804952,-0.2251241405804952,0.8333333333333333
best_struct_audit,triple_all,gnn,10,net_actual_interchange_mw,9,0.252037247021993,-0.252037247021993,0.15
best_struct_audit,triple_all,gnn,10,total_gen,9,0.22510538498560587,-0.22510538498560587,0.8166666666666667
best_struct_audit,triple_all,gnn,10,total_lmp_da,9,0.23656227853563097,-0.23656227853563097,0.7333333333333334
best_struct_audit,triple_all,gnn,10,total_losses,9,0.2156270146369934,-0.2156270146369934,0.4666666666666666
best_struct_audit,triple_top,gnn,10,congestion_price_da,6,0.11972635984420776,-0.11972635984420776,0.43482827673933633
best_struct_audit,triple_top,gnn,10,congestion_price_rt,6,0.08730792999267578,-0.08730792999267578,0.5428571428571429
best_struct_audit,triple_top,gnn,10,da_as_total_mw_primary_reserve,6,0.12410924832026164,-0.12410924832026164,0.3714285714285715
best_struct_audit,triple_top,gnn,10,da_as_total_mw_synchronized_reserve,6,0.13467419147491455,-0.13467419147491455,0.7714285714285715
best_struct_audit,triple_top,gnn,10,da_as_total_mw_thirty_minutes_reserve,6,0.3904988368352254,-0.3904988368352254,0.5161002296110789
best_struct_audit,triple_top,gnn,10,gross_actual_interchange_mw,6,0.11790005366007487,-0.11790005366007487,0.2571428571428572
best_struct_audit,triple_top,gnn,10,marginal_loss_price_da,6,0.26352956891059875,-0.26352956891059875,0.942857142857143
best_struct_audit,triple_top,gnn,10,metered_load_mw,6,0.2574186821778615,-0.2574186821778615,0.7714285714285715
best_struct_audit,triple_top,gnn,10,net_actual_interchange_mw,6,0.32011812925338745,-0.32011812925338745,0.3142857142857143
best_struct_audit,triple_top,gnn,10,total_gen,6,0.26351619760195416,-0.26351619760195416,0.7142857142857143
best_struct_audit,triple_top,gnn,10,total_lmp_da,6,0.3031802574793498,-0.3031802574793498,0.7714285714285715
best_struct_audit,triple_top,gnn,10,total_losses,6,0.2228524386882782,-0.2228524386882782,0.3714285714285715
best_struct_audit,triple_rand,gnn,10,congestion_price_da,3,0.09135633707046509,-0.09135633707046509,0.5
best_struct_audit,triple_rand,gnn,10,congestion_price_rt,3,0.07384204864501953,-0.07384204864501953,0.8660254037844387
best_struct_audit,triple_rand,gnn,10,da_as_total_mw_primary_reserve,3,0.09516795476277669,-0.09516795476277669,0.5
best_struct_audit,triple_rand,gnn,10,da_as_total_mw_synchronized_reserve,3,0.07110442717870076,-0.07110442717870076,-0.5
best_struct_audit,triple_rand,gnn,10,da_as_total_mw_thirty_minutes_reserve,3,0.16306314865748087,-0.16306314865748087,1.0
best_struct_audit,triple_rand,gnn,10,gross_actual_interchange_mw,3,0.07257992029190063,-0.07257992029190063,1.0
best_struct_audit,triple_rand,gnn,10,marginal_loss_price_da,3,0.11280560493469238,-0.11280560493469238,0.5
best_struct_audit,triple_rand,gnn,10,metered_load_mw,3,0.16053505738576254,-0.16053505738576254,1.0
best_struct_audit,triple_rand,gnn,10,net_actual_interchange_mw,3,0.1158754825592041,-0.1158754825592041,0.5
best_struct_audit,triple_rand,gnn,10,total_gen,3,0.14828375975290933,-0.14828375975290933,1.0
best_struct_audit,triple_rand,gnn,10,total_lmp_da,3,0.10332632064819336,-0.10332632064819336,1.0
best_struct_audit,triple_rand,gnn,10,total_losses,3,0.20117616653442383,-0.20117616653442383,1.0
best_struct_audit,wide_all,gnn,50,congestion_price_da,50,0.23703640341758728,-0.23703640341758728,0.9282233248065829
best_struct_audit,wide_all,gnn,50,congestion_price_rt,50,0.1228759503364563,-0.1228759503364563,0.9037129232506464
best_struct_audit,wide_all,gnn,50,da_as_total_mw_primary_reserve,50,0.07617000818252563,-0.07617000818252563,0.9600289361565671
best_struct_audit,wide_all,gnn,50,da_as_total_mw_synchronized_reserve,50,0.09713321447372436,-0.09713321447372436,0.9496518030829636
best_struct_audit,wide_all,gnn,50,da_as_total_mw_thirty_minutes_reserve,50,0.1168723738193512,-0.1168723738193512,0.9833837628800696
best_struct_audit,wide_all,gnn,50,gross_actual_interchange_mw,50,0.11820255517959595,-0.11820255517959595,0.9772995805206153
best_struct_audit,wide_all,gnn,50,marginal_loss_price_da,50,0.12364407062530518,-0.12356621980667114,0.9511891561309049
best_struct_audit,wide_all,gnn,50,metered_load_mw,50,0.04407661437988281,-0.04407661437988281,0.9392411413979631
best_struct_audit,wide_all,gnn,50,net_actual_interchange_mw,50,0.17954038619995116,-0.17954038619995116,0.9669113115762474
best_struct_audit,wide_all,gnn,50,total_gen,50,0.046104708909988405,-0.046104708909988405,0.8674994995836028
best_struct_audit,wide_all,gnn,50,total_lmp_da,50,0.056571946144104004,-0.056571946144104004,0.9702690001217209
best_struct_audit,wide_all,gnn,50,total_losses,50,0.11240487575531005,-0.11240487575531005,0.9672352785687918
best_struct_audit,pair,gnn,50,congestion_price_da,9,0.046760227945115834,-0.04596593644883898,0.48720657037290954
best_struct_audit,pair,gnn,50,congestion_price_rt,9,0.022815061940087214,-0.022815061940087214,0.9166984970282114
best_struct_audit,pair,gnn,50,da_as_total_mw_primary_reserve,9,0.032815787527296275,-0.032815787527296275,0.9614414947874674
best_struct_audit,pair,gnn,50,da_as_total_mw_synchronized_reserve,9,0.0619370076391432,-0.0619370076391432,0.7059523774791139
best_struct_audit,pair,gnn,50,da_as_total_mw_thirty_minutes_reserve,9,0.10592282480663723,-0.10592282480663723,0.641688947919748
best_struct_audit,pair,gnn,50,gross_actual_interchange_mw,9,0.06684469514422947,-0.06684469514422947,0.24473056230953716
best_struct_audit,pair,gnn,50,marginal_loss_price_da,9,0.08620827065573798,-0.08620827065573798,0.8252682722643163
best_struct_audit,pair,gnn,50,metered_load_mw,9,0.04639330175187853,-0.04639330175187853,0.9873144969898835
best_struct_audit,pair,gnn,50,net_actual_interchange_mw,9,0.05123679505454169,-0.05123679505454169,0.926479985886105
best_struct_audit,pair,gnn,50,total_gen,9,0.048452026314205594,-0.048452026314205594,0.9702918332486787
best_struct_audit,pair,gnn,50,total_lmp_da,9,0.09051689836714003,-0.09051689836714003,0.85655696808338
best_struct_audit,pair,gnn,50,total_losses,9,0.1222541398472256,-0.1222541398472256,0.5943456513231617
best_struct_audit,triple_all,gnn,50,congestion_price_da,9,0.09516849120457967,-0.09516849120457967,0.5857791861290061
best_struct_audit,triple_all,gnn,50,congestion_price_rt,9,0.06148353550169203,-0.06148353550169203,0.7289182663923712
best_struct_audit,triple_all,gnn,50,da_as_total_mw_primary_reserve,9,0.07820422781838311,-0.07820422781838311,0.7
best_struct_audit,triple_all,gnn,50,da_as_total_mw_synchronized_reserve,9,0.08043173948923747,-0.08043173948923747,0.9500000000000001
