reference,cohort,K,conf,gnn,mlp,gnn_minus_mlp_mae
dnn_full,pair,50,congestion_price_da,0.02165258113475985,0.011919963120406073,0.009732618014353777
dnn_full,pair,50,congestion_price_rt,0.0184221748443789,0.009396290930330627,0.009025883914048273
dnn_full,pair,50,da_as_total_mw_primary_reserve,0.03113201210161092,0.011360905513198885,0.019771106588412038
dnn_full,pair,50,da_as_total_mw_synchronized_reserve,0.04086484175655857,0.013069729220287492,0.02779511253627108
dnn_full,pair,50,da_as_total_mw_thirty_minutes_reserve,0.05771221828511099,0.024866127942631662,0.03284609034247933
dnn_full,pair,50,gross_actual_interchange_mw,0.03387570179542074,0.016876590869391445,0.016999110926029293
dnn_full,pair,50,marginal_loss_price_da,0.03758290340734083,0.032272314672490254,0.005310588734850574
dnn_full,pair,50,metered_load_mw,0.040071319261010555,0.027385543315153544,0.01268577594585701
dnn_full,pair,50,net_actual_interchange_mw,0.050877621070527124,0.02949923276901245,0.021378388301514673
dnn_full,pair,50,total_gen,0.044959983727392634,0.02886154037953431,0.016098443347858322
dnn_full,pair,50,total_lmp_da,0.035556183619932694,0.027117089854738426,0.008439093765194267
dnn_full,pair,50,total_losses,0.04663739490458627,0.031311294997217284,0.015326099907368988
dnn_full,pair,200,congestion_price_da,0.0209634550404095,0.009831637270102793,0.011131817770306708
dnn_full,pair,200,congestion_price_rt,0.020212478541924636,0.007760653788141166,0.01245182475378347
dnn_full,pair,200,da_as_total_mw_primary_reserve,0.027868360974067866,0.007110189811875906,0.02075817116219196
dnn_full,pair,200,da_as_total_mw_synchronized_reserve,0.03776255949355079,0.012796173388055717,0.024966386105495075
dnn_full,pair,200,da_as_total_mw_thirty_minutes_reserve,0.048854745782707,0.014513416849785576,0.034341328932921425
dnn_full,pair,200,gross_actual_interchange_mw,0.03416066738062127,0.01039194449561847,0.0237687228850028
dnn_full,pair,200,marginal_loss_price_da,0.035025899367403024,0.020663848702045625,0.014362050665357399
dnn_full,pair,200,metered_load_mw,0.034061552858251846,0.018824101439490128,0.015237451418761719
dnn_full,pair,200,net_actual_interchange_mw,0.046371638081794564,0.015665315926453025,0.03070632215534154
dnn_full,pair,200,total_gen,0.0385106636278221,0.019512914388930824,0.018997749238891276
dnn_full,pair,200,total_lmp_da,0.037848210233966596,0.02255499646477165,0.015293213769194947
dnn_full,pair,200,total_losses,0.038491517746423315,0.020135618100458674,0.01835589964596464
dnn_full,single,0,congestion_price_da,0.025663497773083774,0.0153801983053034,0.010283299467780374
dnn_full,single,0,congestion_price_rt,0.01862368123097853,0.012306505983526056,0.006317175247452475
dnn_full,single,0,da_as_total_mw_primary_reserve,0.02689120037989183,0.01191174713048068,0.01497945324941115
dnn_full,single,0,da_as_total_mw_synchronized_reserve,0.03140437738461928,0.023569738323038273,0.007834639061581005
dnn_full,single,0,da_as_total_mw_thirty_minutes_reserve,0.06271072409369728,0.02835545214739713,0.034355271946300156
dnn_full,single,0,gross_actual_interchange_mw,0.026849645105275242,0.020897244865244084,0.005952400240031158
dnn_full,single,0,marginal_loss_price_da,0.037175580859184265,0.02950399030338634,0.007671590555797924
dnn_full,single,0,metered_load_mw,0.05237012288787148,0.034904284910722214,0.01746583797714927
dnn_full,single,0,net_actual_interchange_mw,0.04127590900117701,0.02550484375520186,0.01577106524597515
dnn_full,single,0,total_gen,0.05338225310499018,0.03465268015861511,0.01872957294637507
dnn_full,single,0,total_lmp_da,0.060008844191377815,0.03549587455662814,0.024512969634749672
dnn_full,single,0,total_losses,0.04604973982680927,0.03236943483352661,0.013680304993282662
dnn_full,single,10,congestion_price_da,0.019686150279912083,0.008325545625253157,0.011360604654658926
dnn_full,single,10,congestion_price_rt,0.014397608962925997,0.009858044711026278,0.004539564251899719
dnn_full,single,10,da_as_total_mw_primary_reserve,0.02092552591453899,0.010453577746044506,0.010471948168494484
dnn_full,single,10,da_as_total_mw_synchronized_reserve,0.03061405501582406,0.024038263342597267,0.006575791673226791
dnn_full,single,10,da_as_total_mw_thirty_minutes_reserve,0.047269069335677406,0.018367065624757248,0.02890200371092016
dnn_full,single,10,gross_actual_interchange_mw,0.029271785508502613,0.015942551872947,0.013329233635555614
dnn_full,single,10,marginal_loss_price_da,0.037614780393513764,0.022152887149290604,0.01546189324422316
dnn_full,single,10,metered_load_mw,0.034906002608212555,0.025777413086457687,0.009128589521754868
dnn_full,single,10,net_actual_interchange_mw,0.0328853347084739,0.020031698725440285,0.012853635983033615
dnn_full,single,10,total_gen,0.03718998486345464,0.025123746557669205,0.012066238305785439
dnn_full,single,10,total_lmp_da,0.04340905086560683,0.02603721483187242,0.017371836033734406
dnn_full,single,10,total_losses,0.037772171876647255,0.027123291384090076,0.010648880492557179
dnn_full,single,50,congestion_price_da,0.01088289510120045,0.00647790323604237,0.004404991865158081
dnn_full,single,50,congestion_price_rt,0.00949686494740573,0.004268243908882141,0.005228621038523588
dnn_full,single,50,da_as_total_mw_primary_reserve,0.015576949173753912,0.004724014889110218,0.010852934284643694
dnn_full,single,50,da_as_total_mw_synchronized_reserve,0.022727261890064587,0.006471904841336337,0.01625535704872825
dnn_full,single,50,da_as_total_mw_thirty_minutes_reserve,0.03641802207990126,0.012006112120368263,0.024411909959532997
dnn_full,single,50,gross_actual_interchange_mw,0.020370389927517284,0.008250522342595186,0.012119867584922098
dnn_full,single,50,marginal_loss_price_da,0.018651347268711437,0.0158417902209542,0.0028095570477572364
dnn_full,single,50,metered_load_mw,0.023478927937420933,0.015719798478213223,0.00775912945920771
dnn_full,single,50,net_actual_interchange_mw,0.029070287942886353,0.015310421586036682,0.01375986635684967
dnn_full,single,50,total_gen,0.026296740228479557,0.01659825308756395,0.009698487140915608
dnn_full,single,50,total_lmp_da,0.0176089731129733,0.014081552624702454,0.0035274204882708472
dnn_full,single,50,total_losses,0.02545100992376154,0.017373985864899376,0.008077024058862164
dnn_full,single,200,congestion_price_da,0.010484553196213463,0.004207367246801203,0.00627718594941226
dnn_full,single,200,congestion_price_rt,0.011337403546680103,0.004072040319442749,0.007265363227237354
dnn_full,single,200,da_as_total_mw_primary_reserve,0.01433812217278914,0.0030851160938089543,0.011253006078980186
dnn_full,single,200,da_as_total_mw_synchronized_reserve,0.021916507319970566,0.005911206657236273,0.01600530066273429
dnn_full,single,200,da_as_total_mw_thirty_minutes_reserve,0.03359294479543513,0.006409852342172103,0.027183092453263023
dnn_full,single,200,gross_actual_interchange_mw,0.02179700948975303,0.0054426653818650675,0.016354344107887962
dnn_full,single,200,marginal_loss_price_da,0.019439607858657837,0.01021193103356795,0.009227676825089888
dnn_full,single,200,metered_load_mw,0.0235500999472358,0.010758566585454073,0.012791533361781729
dnn_full,single,200,net_actual_interchange_mw,0.027464779940518467,0.007916921919042414,0.01954785802147605
dnn_full,single,200,total_gen,0.026054646481167187,0.011219771070913835,0.014834875410253351
dnn_full,single,200,total_lmp_da,0.023233160376548767,0.012241847135803917,0.01099131324074485
dnn_full,single,200,total_losses,0.023462628776376896,0.011164872483773665,0.012297756292603232
dnn_full,triple_all,0,congestion_price_da,0.08594906675425225,0.05381654326801636,0.03213252348623589
dnn_full,triple_all,0,congestion_price_rt,0.06871864432351715,0.046578490313714936,0.022140154009802217
dnn_full,triple_all,0,da_as_total_mw_primary_reserve,0.10709800287818429,0.0630921317588172,0.04400587111936709
dnn_full,triple_all,0,da_as_total_mw_synchronized_reserve,0.10320020307521675,0.07007618845259812,0.03312401462261863
dnn_full,triple_all,0,da_as_total_mw_thirty_minutes_reserve,0.20021152346200247,0.10895495706000917,0.0912565664019933
dnn_full,triple_all,0,gross_actual_interchange_mw,0.10496115309165166,0.07115719060153144,0.033803962490120215
dnn_full,triple_all,0,marginal_loss_price_da,0.17430097900650063,0.11485574812973176,0.05944523087676887
dnn_full,triple_all,0,metered_load_mw,0.14042123694263717,0.11018613859147809,0.030235098351159076
dnn_full,triple_all,0,net_actual_interchange_mw,0.17575815327521835,0.1080854805350604,0.06767267274015795
dnn_full,triple_all,0,total_gen,0.14667917754247747,0.11340020135307792,0.03327897618939955
dnn_full,triple_all,0,total_lmp_da,0.17319445375831663,0.11682032818157667,0.05637412557673996
dnn_full,triple_all,0,total_losses,0.1771080657577034,0.11699121604938652,0.06011684970831689
dnn_full,triple_all,10,congestion_price_da,0.06256270798988246,0.03784185978267295,0.02472084820720951
dnn_full,triple_all,10,congestion_price_rt,0.05164229584581005,0.036656708951560917,0.014985586894249135
dnn_full,triple_all,10,da_as_total_mw_primary_reserve,0.07456761493490685,0.043543686044005964,0.031023928890900887
dnn_full,triple_all,10,da_as_total_mw_synchronized_reserve,0.08464461865292988,0.0523982072056691,0.03224641144726078
dnn_full,triple_all,10,da_as_total_mw_thirty_minutes_reserve,0.12697213662961868,0.07946897573975532,0.04750316088986335
dnn_full,triple_all,10,gross_actual_interchange_mw,0.07831772989229832,0.05179462384817282,0.0265231060441255
dnn_full,triple_all,10,marginal_loss_price_da,0.1182777276567608,0.09043189200105835,0.02784583565570245
dnn_full,triple_all,10,metered_load_mw,0.09136584288527443,0.07745970631726742,0.013906136568007002
dnn_full,triple_all,10,net_actual_interchange_mw,0.11212251994111376,0.0817265930944486,0.03039592684666516
dnn_full,triple_all,10,total_gen,0.09494687958388244,0.07884848673337654,0.016098392850505905
dnn_full,triple_all,10,total_lmp_da,0.11325871073629154,0.08777529887048063,0.025483411865810907
dnn_full,triple_all,10,total_losses,0.12126170192617614,0.08903215814297386,0.03222954378320228
dnn_full,triple_all,50,congestion_price_da,0.039718232016719555,0.023525308751939828,0.016192923264779727
dnn_full,triple_all,50,congestion_price_rt,0.03255532700709192,0.019437543691255586,0.013117783315836334
dnn_full,triple_all,50,da_as_total_mw_primary_reserve,0.04956213698279047,0.025530349097263903,0.024031787885526564
dnn_full,triple_all,50,da_as_total_mw_synchronized_reserve,0.058540034204045834,0.027145094475157616,0.03139493972888822
dnn_full,triple_all,50,da_as_total_mw_thirty_minutes_reserve,0.08504148214229709,0.045653194264140474,0.03938828787815662
dnn_full,triple_all,50,gross_actual_interchange_mw,0.05663353039575764,0.0347723418879569,0.021861188507800743
dnn_full,triple_all,50,marginal_loss_price_da,0.0671027406336979,0.06301904925771565,0.004083691375982246
dnn_full,triple_all,50,metered_load_mw,0.0469780996704582,0.03676734508134857,0.010210754589109632
dnn_full,triple_all,50,net_actual_interchange_mw,0.07649822229101916,0.05327193067416136,0.023226291616857797
dnn_full,triple_all,50,total_gen,0.05053592538953728,0.03931208506639418,0.011223840323143101
dnn_full,triple_all,50,total_lmp_da,0.056118381864177794,0.04863619338955627,0.007482188474621523
dnn_full,triple_all,50,total_losses,0.07417283565631741,0.05221907723160175,0.021953758424715662
dnn_full,triple_all,200,congestion_price_da,0.03365631878225869,0.018947981767149957,0.014708337015108736
dnn_full,triple_all,200,congestion_price_rt,0.02798229275782703,0.011758905964474233,0.016223386793352796
dnn_full,triple_all,200,da_as_total_mw_primary_reserve,0.03845009065094763,0.012806040514025941,0.025644050136921687
dnn_full,triple_all,200,da_as_total_mw_synchronized_reserve,0.047733586290921615,0.018387270664388045,0.02934631562653357
dnn_full,triple_all,200,da_as_total_mw_thirty_minutes_reserve,0.06317891236816905,0.023106098024911183,0.04007281434325787
dnn_full,triple_all,200,gross_actual_interchange_mw,0.04891229816888382,0.019165775787920437,0.02974652238096338
dnn_full,triple_all,200,marginal_loss_price_da,0.047507541906323184,0.031366015411444216,0.016141526494878967
dnn_full,triple_all,200,metered_load_mw,0.03189670454044486,0.019108381019131062,0.012788323521313798
dnn_full,triple_all,200,net_actual_interchange_mw,0.05738810778264735,0.025340454554377636,0.03204765322826972
dnn_full,triple_all,200,total_gen,0.03352836937988435,0.019781142097876715,0.013747227282007633
dnn_full,triple_all,200,total_lmp_da,0.04246178742319871,0.02877228055853087,0.013689506864667841
dnn_full,triple_all,200,total_losses,0.050559102888371545,0.026833477488693122,0.023725625399678422
dnn_full,triple_rand,0,congestion_price_da,0.07184064477682113,0.041990542709827425,0.029850102066993706
dnn_full,triple_rand,0,congestion_price_rt,0.059035220444202424,0.040935661494731906,0.018099558949470518
dnn_full,triple_rand,0,da_as_total_mw_primary_reserve,0.08611616104841233,0.04814187675714493,0.037974284291267396
dnn_full,triple_rand,0,da_as_total_mw_synchronized_reserve,0.09583482474088668,0.059596630930900577,0.03623819380998611
dnn_full,triple_rand,0,da_as_total_mw_thirty_minutes_reserve,0.1513325572013855,0.0839857193827629,0.06734683781862259
dnn_full,triple_rand,0,gross_actual_interchange_mw,0.08711185067892074,0.059407857954502104,0.02770399272441864
dnn_full,triple_rand,0,marginal_loss_price_da,0.13511255949735643,0.08517365753650666,0.04993890196084977
dnn_full,triple_rand,0,metered_load_mw,0.11784655004739761,0.08291454404592515,0.03493200600147246
dnn_full,triple_rand,0,net_actual_interchange_mw,0.141447873711586,0.0854997569322586,0.055948116779327386
dnn_full,triple_rand,0,total_gen,0.12366749286651611,0.08431899845600128,0.03934849441051483
dnn_full,triple_rand,0,total_lmp_da,0.14340451776981353,0.08912130177021027,0.05428321599960326
dnn_full,triple_rand,0,total_losses,0.15070849120616914,0.08704452782869339,0.06366396337747575
dnn_full,triple_rand,10,congestion_price_da,0.05511508136987686,0.028309796154499054,0.026805285215377807
dnn_full,triple_rand,10,congestion_price_rt,0.044896571338176726,0.03097481369972229,0.013921757638454435
dnn_full,triple_rand,10,da_as_total_mw_primary_reserve,0.06677308857440949,0.03460221350193024,0.032170875072479246
dnn_full,triple_rand,10,da_as_total_mw_synchronized_reserve,0.08031949073076249,0.048252256214618684,0.0320672345161438
dnn_full,triple_rand,10,da_as_total_mw_thirty_minutes_reserve,0.10053715974092484,0.06312113732099534,0.0374160224199295
dnn_full,triple_rand,10,gross_actual_interchange_mw,0.06837598830461503,0.043032694160938266,0.02534329414367676
dnn_full,triple_rand,10,marginal_loss_price_da,0.0965347683429718,0.06679158002138137,0.029743188321590425
dnn_full,triple_rand,10,metered_load_mw,0.07802703499794006,0.05840264439582825,0.01962439060211181
dnn_full,triple_rand,10,net_actual_interchange_mw,0.09425812095403671,0.06576434671878814,0.02849377423524857
dnn_full,triple_rand,10,total_gen,0.08105314135551453,0.058327365517616275,0.022725775837898254
dnn_full,triple_rand,10,total_lmp_da,0.09790302306413651,0.06667301297187805,0.031230010092258453
dnn_full,triple_rand,10,total_losses,0.1073499357700348,0.06840509980916977,0.038944835960865024
dnn_full,triple_rand,50,congestion_price_da,0.033879476189613345,0.01864365577697754,0.015235820412635805
dnn_full,triple_rand,50,congestion_price_rt,0.03021723747253418,0.016422214210033415,0.013795023262500764
dnn_full,triple_rand,50,da_as_total_mw_primary_reserve,0.04743691682815552,0.02209578663110733,0.02534113019704819
dnn_full,triple_rand,50,da_as_total_mw_synchronized_reserve,0.056404504477977756,0.023810265660285948,0.03259423881769181
dnn_full,triple_rand,50,da_as_total_mw_thirty_minutes_reserve,0.0692265710234642,0.03851310044527054,0.030713470578193666
dnn_full,triple_rand,50,gross_actual_interchange_mw,0.05008377343416214,0.029101415276527404,0.020982358157634738
dnn_full,triple_rand,50,marginal_loss_price_da,0.0567736953496933,0.045619238018989566,0.011154457330703735
dnn_full,triple_rand,50,metered_load_mw,0.05322944402694702,0.03669215589761734,0.016537288129329683
dnn_full,triple_rand,50,net_actual_interchange_mw,0.06967549979686737,0.046880349814891815,0.02279514998197555
dnn_full,triple_rand,50,total_gen,0.05824632078409195,0.03896204471588135,0.0192842760682106
dnn_full,triple_rand,50,total_lmp_da,0.05326217323541641,0.03604025006294251,0.017221923172473903
dnn_full,triple_rand,50,total_losses,0.0683910995721817,0.04412422388792038,0.02426687568426132
dnn_full,triple_rand,200,congestion_price_da,0.030572410225868225,0.017211663722991943,0.013360746502876282
dnn_full,triple_rand,200,congestion_price_rt,0.029599932432174684,0.011897281110286713,0.01770265132188797
dnn_full,triple_rand,200,da_as_total_mw_primary_reserve,0.038644494116306306,0.013022594153881073,0.025621899962425233
dnn_full,triple_rand,200,da_as_total_mw_synchronized_reserve,0.04881096512079239,0.0194608274102211,0.029350137710571288
dnn_full,triple_rand,200,da_as_total_mw_thirty_minutes_reserve,0.050369564592838284,0.022689900994300842,0.027679663598537442
dnn_full,triple_rand,200,gross_actual_interchange_mw,0.044982942640781405,0.017691205739974975,0.02729173690080643
dnn_full,triple_rand,200,marginal_loss_price_da,0.04755758941173553,0.02707622408866882,0.02048136532306671
dnn_full,triple_rand,200,metered_load_mw,0.040529528558254244,0.024521653652191163,0.01600787490606308
dnn_full,triple_rand,200,net_actual_interchange_mw,0.05686598241329193,0.02459113150835037,0.03227485090494156
dnn_full,triple_rand,200,total_gen,0.04475183218717575,0.025337830781936646,0.019414001405239106
dnn_full,triple_rand,200,total_lmp_da,0.04576217293739319,0.02701982706785202,0.01874234586954117
dnn_full,triple_rand,200,total_losses,0.05177862405776978,0.027947070896625518,0.02383155316114426
dnn_full,triple_top,0,congestion_price_da,0.10027233779732951,0.06582263520526402,0.03444970259206549
dnn_full,triple_top,0,congestion_price_rt,0.0785495315106387,0.05230725053603274,0.026242280974605965
dnn_full,triple_top,0,da_as_total_mw_primary_reserve,0.12839936514191216,0.07827005561838295,0.05012930952352922
dnn_full,triple_top,0,da_as_total_mw_synchronized_reserve,0.11067774453138943,0.08071533314467687,0.02996241138671256
dnn_full,triple_top,0,da_as_total_mw_thirty_minutes_reserve,0.24983483946262883,0.13430443693538607,0.11553040252724275
dnn_full,triple_top,0,gross_actual_interchange_mw,0.12308227229239371,0.08308544709597747,0.039996825196416244
dnn_full,triple_top,0,marginal_loss_price_da,0.21408617647771302,0.1449898502548334,0.06909632622287962
dnn_full,triple_top,0,metered_load_mw,0.16333970079567225,0.13787303660726788,0.025466664188404375
dnn_full,triple_top,0,net_actual_interchange_mw,0.2105909244058096,0.13101514916734647,0.07957577523846313
dnn_full,triple_top,0,total_gen,0.17004129396477327,0.14292426520797807,0.027117028756795197
dnn_full,triple_top,0,total_lmp_da,0.20343804359436035,0.14494116717788774,0.05849687641647261
dnn_full,triple_top,0,total_losses,0.20390966428717985,0.14739394520745058,0.05651571907972927
dnn_full,triple_top,10,congestion_price_da,0.07012375024369526,0.0475190817402099,0.02260466850348536
dnn_full,triple_top,10,congestion_price_rt,0.05849074712259515,0.042425130527031604,0.016065616595563548
dnn_full,triple_top,10,da_as_total_mw_primary_reserve,0.08248083966637626,0.05262132314256,0.029859516523816257
dnn_full,triple_top,10,da_as_total_mw_synchronized_reserve,0.08903561146731304,0.05660729450622791,0.03242831696108513
dnn_full,triple_top,10,da_as_total_mw_thirty_minutes_reserve,0.15380967661814035,0.09606576601260809,0.05774391060553226
dnn_full,triple_top,10,gross_actual_interchange_mw,0.0884108685599971,0.060689983936735824,0.02772088462326127
dnn_full,triple_top,10,marginal_loss_price_da,0.14035179802608974,0.11443220873169488,0.025919589294394862
dnn_full,triple_top,10,metered_load_mw,0.10490777982673063,0.0968069773035001,0.008100802523230533
dnn_full,triple_top,10,net_actual_interchange_mw,0.1302589656132732,0.09793191936415464,0.03232704624911854
dnn_full,triple_top,10,total_gen,0.10905219758222551,0.09968211233313314,0.009370085249092372
dnn_full,triple_top,10,total_lmp_da,0.128848241367921,0.10919893937667614,0.019649301991244858
dnn_full,triple_top,10,total_losses,0.1353853223892638,0.10997333411637902,0.025411988272884767
dnn_full,triple_top,50,congestion_price_da,0.04564590290718272,0.028481301619921844,0.017164601287260876
dnn_full,triple_top,50,congestion_price_rt,0.03492902196603378,0.022498791895542047,0.012430230070491731
dnn_full,triple_top,50,da_as_total_mw_primary_reserve,0.05171972089612544,0.029017214545138597,0.022702506350986845
dnn_full,triple_top,50,da_as_total_mw_synchronized_reserve,0.060708084687363675,0.03053070748517961,0.030177377202184066
dnn_full,triple_top,50,da_as_total_mw_thirty_minutes_reserve,0.10109722947106144,0.05290202047619118,0.04819520899487026
dnn_full,triple_top,50,gross_actual_interchange_mw,0.06328302984915408,0.040529627787885325,0.02275340206126876
dnn_full,triple_top,50,marginal_loss_price_da,0.07758908102355028,0.0806838322411939,-0.003094751217643618
dnn_full,triple_top,50,metered_load_mw,0.04063155717656092,0.036843679278030006,0.0037878778985309114
dnn_full,triple_top,50,net_actual_interchange_mw,0.08342484411249305,0.05976084525209998,0.023663998860393075
dnn_full,triple_top,50,total_gen,0.04270811280623305,0.03966745598062041,0.0030406568256126434
dnn_full,triple_top,50,total_lmp_da,0.059018086055813705,0.06142395311200679,-0.002405867056193084
dnn_full,triple_top,50,total_losses,0.08004261848285113,0.06043720245361328,0.01960541602923785
dnn_full,triple_top,200,congestion_price_da,0.036787190413111966,0.020710741202843372,0.016076449210268594
dnn_full,triple_top,200,congestion_price_rt,0.02634001897676342,0.011618423582938723,0.014721595393824697
dnn_full,triple_top,200,da_as_total_mw_primary_reserve,0.038252726726725625,0.012586189103005501,0.025666537623720124
dnn_full,triple_top,200,da_as_total_mw_synchronized_reserve,0.04663980067683961,0.01729736533866921,0.029342435338170398
dnn_full,triple_top,200,da_as_total_mw_thirty_minutes_reserve,0.07618332635327645,0.023528633081368384,0.05265469327190806
dnn_full,triple_top,200,gross_actual_interchange_mw,0.05290149159842941,0.020662801217306688,0.032238690381122724
dnn_full,triple_top,200,marginal_loss_price_da,0.04745673225615835,0.03572113350563243,0.011735598750525926
dnn_full,triple_top,200,metered_load_mw,0.023132416197491176,0.013612672762217256,0.00951974343527392
dnn_full,triple_top,200,net_actual_interchange_mw,0.05791818429975945,0.026101188611258104,0.03181699568850135
dnn_full,triple_top,200,total_gen,0.022133990895324553,0.014139833789186429,0.007994157106138124
dnn_full,triple_top,200,total_lmp_da,0.039111142231123094,0.03055142115820483,0.008559721072918264
dnn_full,triple_top,200,total_losses,0.04932101033060684,0.025702925805513022,0.023618084525093817
dnn_full,wide_all,0,congestion_price_da,0.20907476544380188,0.08663979887962342,0.12243496656417846
dnn_full,wide_all,0,congestion_price_rt,0.12991315364837647,0.07839954853057861,0.05151360511779786
dnn_full,wide_all,0,da_as_total_mw_primary_reserve,0.09748162031173706,0.06056721210479736,0.0369144082069397
dnn_full,wide_all,0,da_as_total_mw_synchronized_reserve,0.12249815583229065,0.08470080256462097,0.037797353267669684
dnn_full,wide_all,0,da_as_total_mw_thirty_minutes_reserve,0.1582305061817169,0.07595086216926575,0.08227964401245116
dnn_full,wide_all,0,gross_actual_interchange_mw,0.138205007314682,0.08901751041412354,0.04918749690055846
dnn_full,wide_all,0,marginal_loss_price_da,0.16136061310768127,0.09138588190078735,0.06997473120689392
dnn_full,wide_all,0,metered_load_mw,0.06975254774093628,0.04702112913131714,0.022731418609619143
dnn_full,wide_all,0,net_actual_interchange_mw,0.21992031574249268,0.11565289855003356,0.10426741719245912
dnn_full,wide_all,0,total_gen,0.07190932750701905,0.0476546323299408,0.024254695177078248
dnn_full,wide_all,0,total_lmp_da,0.10372354388237,0.061889324188232425,0.04183421969413757
dnn_full,wide_all,0,total_losses,0.1521977198123932,0.08195716857910157,0.07024055123329162
dnn_full,wide_all,10,congestion_price_da,0.19948028802871703,0.08555456161499024,0.1139257264137268
dnn_full,wide_all,10,congestion_price_rt,0.13878354787826538,0.06484307050704956,0.07394047737121583
dnn_full,wide_all,10,da_as_total_mw_primary_reserve,0.08619102478027343,0.04323627471923828,0.042954750061035156
dnn_full,wide_all,10,da_as_total_mw_synchronized_reserve,0.11066056132316589,0.060935494899749754,0.049725066423416134
dnn_full,wide_all,10,da_as_total_mw_thirty_minutes_reserve,0.14127833843231202,0.055185128450393674,0.08609320998191836
dnn_full,wide_all,10,gross_actual_interchange_mw,0.12340638995170593,0.06294944047927857,0.06045694947242736
dnn_full,wide_all,10,marginal_loss_price_da,0.14562209963798523,0.08263253569602966,0.06298956394195557
dnn_full,wide_all,10,metered_load_mw,0.059063814878463745,0.034134498834609985,0.02492931604385376
dnn_full,wide_all,10,net_actual_interchange_mw,0.19108806252479554,0.08852831482887268,0.10255974769592287
dnn_full,wide_all,10,total_gen,0.06214162588119507,0.03365356802940369,0.028488057851791378
dnn_full,wide_all,10,total_lmp_da,0.07716103672981262,0.053104021549224854,0.02405701518058776
dnn_full,wide_all,10,total_losses,0.1401587152481079,0.059516249895095824,0.08064246535301209
dnn_full,wide_all,50,congestion_price_da,0.16936867713928222,0.0472995924949646,0.12206908464431762
dnn_full,wide_all,50,congestion_price_rt,0.10290873050689697,0.04695671558380127,0.055952014923095705
dnn_full,wide_all,50,da_as_total_mw_primary_reserve,0.06437365651130676,0.026702535152435303,0.03767112135887146
dnn_full,wide_all,50,da_as_total_mw_synchronized_reserve,0.08155076146125793,0.03373562932014465,0.047815132141113284
dnn_full,wide_all,50,da_as_total_mw_thirty_minutes_reserve,0.10394190788269043,0.03225595951080322,0.07168594837188721
dnn_full,wide_all,50,gross_actual_interchange_mw,0.09942041158676147,0.04090834259986877,0.0585120689868927
dnn_full,wide_all,50,marginal_loss_price_da,0.10931891918182374,0.03903613328933716,0.07028278589248657
dnn_full,wide_all,50,metered_load_mw,0.04331369757652283,0.01946095585823059,0.02385274171829224
dnn_full,wide_all,50,net_actual_interchange_mw,0.15403471469879151,0.057012962102890016,0.0970217525959015
dnn_full,wide_all,50,total_gen,0.04498550772666931,0.020235509872436525,0.024749997854232784
dnn_full,wide_all,50,total_lmp_da,0.04830053687095642,0.02370182752609253,0.024598709344863894
dnn_full,wide_all,50,total_losses,0.0998812222480774,0.03512426853179931,0.06475695371627808
dnn_full,wide_all,200,congestion_price_da,0.14694994688034058,0.02583129405975342,0.12111865282058716
dnn_full,wide_all,200,congestion_price_rt,0.08852069139480591,0.03169073939323425,0.056829952001571656
dnn_full,wide_all,200,da_as_total_mw_primary_reserve,0.05138679981231689,0.011920647621154785,0.039466152191162104
dnn_full,wide_all,200,da_as_total_mw_synchronized_reserve,0.06546257972717286,0.017665836811065674,0.04779674291610718
dnn_full,wide_all,200,da_as_total_mw_thirty_minutes_reserve,0.08795410871505738,0.015635898113250734,0.07231821060180664
dnn_full,wide_all,200,gross_actual_interchange_mw,0.09029158473014831,0.02183995246887207,0.06845163226127624
dnn_full,wide_all,200,marginal_loss_price_da,0.0934284520149231,0.02148768424987793,0.07194076776504517
dnn_full,wide_all,200,metered_load_mw,0.03441536545753479,0.013071936368942261,0.02134342908859253
dnn_full,wide_all,200,net_actual_interchange_mw,0.1215861177444458,0.027470197677612305,0.0941159200668335
dnn_full,wide_all,200,total_gen,0.035705844163894655,0.013306387662887574,0.02239945650100708
dnn_full,wide_all,200,total_lmp_da,0.042852768898010256,0.014172452688217162,0.028680316209793093
dnn_full,wide_all,200,total_losses,0.08198550343513489,0.01880771517753601,0.06317778825759887
