subset,size,band,seed,arm,K,r2,time,truth,err
rs26,14,9-16,1,warm_full_hi,2,0.4711247384548187,0.004834175109863281,0.7614054679870605,-0.2902807295322418
rs26,14,9-16,1,warm_full_hi,5,0.5694979429244995,0.011457443237304688,0.7614054679870605,-0.19190752506256104
rs26,14,9-16,1,warm_full_hi,10,0.6290780901908875,0.02091813087463379,0.7614054679870605,-0.1323273777961731
rs26,14,9-16,1,warm_full_hi,20,0.6623992919921875,0.03947925567626953,0.7614054679870605,-0.09900617599487305
rs26,14,9-16,1,warm_full_hi,50,0.6943852305412292,0.09379196166992188,0.7614054679870605,-0.0670202374458313
rs26,14,9-16,1,warm_full_hi,100,0.7060906887054443,0.19194674491882324,0.7614054679870605,-0.05531477928161621
rs26,14,9-16,1,warm_full_hi,200,0.7233397364616394,0.3993532657623291,0.7614054679870605,-0.03806573152542114
rs26,14,9-16,1,warm_full_hi,500,0.7192789912223816,1.0461392402648926,0.7614054679870605,-0.042126476764678955
rs26,14,9-16,1,warm_head,0,0.6745958924293518,0.0,0.7614054679870605,-0.08680957555770874
rs26,14,9-16,1,warm_head,1,0.675780713558197,0.001875162124633789,0.7614054679870605,-0.08562475442886353
rs26,14,9-16,1,warm_head,2,0.676608145236969,0.00397944450378418,0.7614054679870605,-0.08479732275009155
rs26,14,9-16,1,warm_head,5,0.6780464053153992,0.008203744888305664,0.7614054679870605,-0.08335906267166138
rs26,14,9-16,1,warm_head,10,0.6793519854545593,0.013951778411865234,0.7614054679870605,-0.08205348253250122
rs26,14,9-16,1,warm_head,20,0.6814778447151184,0.02599334716796875,0.7614054679870605,-0.07992762327194214
rs26,14,9-16,1,warm_head,50,0.6852508187294006,0.060839176177978516,0.7614054679870605,-0.07615464925765991
rs26,14,9-16,1,warm_head,100,0.6881877779960632,0.11853885650634766,0.7614054679870605,-0.07321768999099731
rs26,14,9-16,1,warm_head,200,0.6906936168670654,0.23102164268493652,0.7614054679870605,-0.07071185111999512
rs26,14,9-16,1,warm_head,500,0.69376540184021,0.5749654769897461,0.7614054679870605,-0.06764006614685059
rs27,12,9-16,0,cold,0,0.0011212527751922607,0.0,0.7344920039176941,-0.7333707511425018
rs27,12,9-16,0,cold,1,0.027990832924842834,0.11544322967529297,0.7344920039176941,-0.7065011709928513
rs27,12,9-16,0,cold,2,0.0652899518609047,0.11892938613891602,0.7344920039176941,-0.6692020520567894
rs27,12,9-16,0,cold,5,0.2690871059894562,0.12407445907592773,0.7344920039176941,-0.4654048979282379
rs27,12,9-16,0,cold,10,0.3804711103439331,0.1328566074371338,0.7344920039176941,-0.354020893573761
rs27,12,9-16,0,cold,20,0.4899367392063141,0.1529390811920166,0.7344920039176941,-0.24455526471138
rs27,12,9-16,0,cold,50,0.5656670331954956,0.20858430862426758,0.7344920039176941,-0.1688249707221985
rs27,12,9-16,0,cold,100,0.6084892153739929,0.3053433895111084,0.7344920039176941,-0.12600278854370117
rs27,12,9-16,0,cold,200,0.651938796043396,0.4864084720611572,0.7344920039176941,-0.0825532078742981
rs27,12,9-16,0,cold,500,0.6978099346160889,1.0582363605499268,0.7344920039176941,-0.036682069301605225
rs27,12,9-16,0,warm_full,0,0.5724099278450012,0.0,0.7344920039176941,-0.16208207607269287
rs27,12,9-16,0,warm_full,1,0.5716220736503601,0.003187417984008789,0.7344920039176941,-0.16286993026733398
rs27,12,9-16,0,warm_full,2,0.5648898482322693,0.005919933319091797,0.7344920039176941,-0.1696021556854248
rs27,12,9-16,0,warm_full,5,0.5960473418235779,0.01530909538269043,0.7344920039176941,-0.1384446620941162
rs27,12,9-16,0,warm_full,10,0.6148436069488525,0.028541088104248047,0.7344920039176941,-0.11964839696884155
rs27,12,9-16,0,warm_full,20,0.6409266591072083,0.04760122299194336,0.7344920039176941,-0.09356534481048584
rs27,12,9-16,0,warm_full,50,0.665771484375,0.10400986671447754,0.7344920039176941,-0.06872051954269409
rs27,12,9-16,0,warm_full,100,0.6758873462677002,0.19748568534851074,0.7344920039176941,-0.058604657649993896
rs27,12,9-16,0,warm_full,200,0.6957039833068848,0.3802502155303955,0.7344920039176941,-0.038788020610809326
rs27,12,9-16,0,warm_full,500,0.7232334613800049,0.9501323699951172,0.7344920039176941,-0.011258542537689209
rs27,12,9-16,0,warm_full_hi,0,0.5724099278450012,0.0,0.7344920039176941,-0.16208207607269287
rs27,12,9-16,0,warm_full_hi,1,0.018135761842131615,0.0023186206817626953,0.7344920039176941,-0.7163562420755625
rs27,12,9-16,0,warm_full_hi,2,0.4796191155910492,0.0051653385162353516,0.7344920039176941,-0.2548728883266449
rs27,12,9-16,0,warm_full_hi,5,0.2771609425544739,0.012436151504516602,0.7344920039176941,-0.4573310613632202
rs27,12,9-16,0,warm_full_hi,10,0.39295169711112976,0.02274322509765625,0.7344920039176941,-0.34154030680656433
rs27,12,9-16,0,warm_full_hi,20,0.5705764889717102,0.043599843978881836,0.7344920039176941,-0.1639155149459839
rs27,12,9-16,0,warm_full_hi,50,0.6355647444725037,0.09980988502502441,0.7344920039176941,-0.09892725944519043
rs27,12,9-16,0,warm_full_hi,100,0.6694731712341309,0.19165635108947754,0.7344920039176941,-0.06501883268356323
rs27,12,9-16,0,warm_full_hi,200,0.6952446103096008,0.3760867118835449,0.7344920039176941,-0.03924739360809326
rs27,12,9-16,0,warm_full_hi,500,0.7210418581962585,0.9550848007202148,0.7344920039176941,-0.013450145721435547
rs27,12,9-16,0,warm_head,0,0.5724099278450012,0.0,0.7344920039176941,-0.16208207607269287
rs27,12,9-16,0,warm_head,1,0.5745033621788025,0.0016744136810302734,0.7344920039176941,-0.1599886417388916
rs27,12,9-16,0,warm_head,2,0.5761229395866394,0.0035889148712158203,0.7344920039176941,-0.1583690643310547
rs27,12,9-16,0,warm_head,5,0.5791535973548889,0.007920503616333008,0.7344920039176941,-0.15533840656280518
rs27,12,9-16,0,warm_head,10,0.5817772746086121,0.014943361282348633,0.7344920039176941,-0.15271472930908203
rs27,12,9-16,0,warm_head,20,0.5852344036102295,0.028156518936157227,0.7344920039176941,-0.1492576003074646
rs27,12,9-16,0,warm_head,50,0.5897337198257446,0.06567764282226562,0.7344920039176941,-0.14475828409194946
rs27,12,9-16,0,warm_head,100,0.5931231379508972,0.12826180458068848,0.7344920039176941,-0.14136886596679688
rs27,12,9-16,0,warm_head,200,0.5966951847076416,0.2524697780609131,0.7344920039176941,-0.1377968192100525
rs27,12,9-16,0,warm_head,500,0.6017292141914368,0.6228466033935547,0.7344920039176941,-0.13276278972625732
rs27,12,9-16,1,cold,0,0.0006763935089111328,0.0,0.7344920039176941,-0.733815610408783
rs27,12,9-16,1,cold,1,0.02386336587369442,0.1148977279663086,0.7344920039176941,-0.7106286380439997
rs27,12,9-16,1,cold,2,0.05659473314881325,0.11812853813171387,0.7344920039176941,-0.6778972707688808
rs27,12,9-16,1,cold,5,0.2482002228498459,0.12307929992675781,0.7344920039176941,-0.4862917810678482
rs27,12,9-16,1,cold,10,0.3899516761302948,0.13196825981140137,0.7344920039176941,-0.3445403277873993
rs27,12,9-16,1,cold,20,0.4946070611476898,0.15146470069885254,0.7344920039176941,-0.23988494277000427
rs27,12,9-16,1,cold,50,0.5638923645019531,0.2057640552520752,0.7344920039176941,-0.17059963941574097
rs27,12,9-16,1,cold,100,0.6063327193260193,0.30005931854248047,0.7344920039176941,-0.1281592845916748
rs27,12,9-16,1,cold,200,0.6274828314781189,0.49645256996154785,0.7344920039176941,-0.1070091724395752
rs27,12,9-16,1,cold,500,0.6867985129356384,1.0913341045379639,0.7344920039176941,-0.047693490982055664
rs27,12,9-16,1,warm_full,0,0.5724099278450012,0.0,0.7344920039176941,-0.16208207607269287
rs27,12,9-16,1,warm_full,1,0.5754039883613586,0.0027854442596435547,0.7344920039176941,-0.15908801555633545
rs27,12,9-16,1,warm_full,2,0.5782074928283691,0.0057370662689208984,0.7344920039176941,-0.15628451108932495
rs27,12,9-16,1,warm_full,5,0.5942065119743347,0.01275014877319336,0.7344920039176941,-0.14028549194335938
rs27,12,9-16,1,warm_full,10,0.6163966059684753,0.023314952850341797,0.7344920039176941,-0.11809539794921875
rs27,12,9-16,1,warm_full,20,0.6411711573600769,0.04369306564331055,0.7344920039176941,-0.09332084655761719
rs27,12,9-16,1,warm_full,50,0.6633486151695251,0.10267066955566406,0.7344920039176941,-0.07114338874816895
rs27,12,9-16,1,warm_full,100,0.6815257668495178,0.2035508155822754,0.7344920039176941,-0.05296623706817627
rs27,12,9-16,1,warm_full,200,0.6910896301269531,0.39719367027282715,0.7344920039176941,-0.04340237379074097
rs27,12,9-16,1,warm_full,500,0.7219942212104797,0.9807569980621338,0.7344920039176941,-0.012497782707214355
rs27,12,9-16,1,warm_full_hi,0,0.5724099278450012,0.0,0.7344920039176941,-0.16208207607269287
rs27,12,9-16,1,warm_full_hi,1,0.006936301942914724,0.0025947093963623047,0.7344920039176941,-0.7275557019747794
rs27,12,9-16,1,warm_full_hi,2,0.4784886837005615,0.0052034854888916016,0.7344920039176941,-0.25600332021713257
rs27,12,9-16,1,warm_full_hi,5,0.298794150352478,0.012275218963623047,0.7344920039176941,-0.43569785356521606
rs27,12,9-16,1,warm_full_hi,10,0.4243607521057129,0.02315831184387207,0.7344920039176941,-0.3101312518119812
rs27,12,9-16,1,warm_full_hi,20,0.5630612969398499,0.0432896614074707,0.7344920039176941,-0.17143070697784424
rs27,12,9-16,1,warm_full_hi,50,0.6378987431526184,0.10219573974609375,0.7344920039176941,-0.09659326076507568
rs27,12,9-16,1,warm_full_hi,100,0.6651430726051331,0.1994614601135254,0.7344920039176941,-0.06934893131256104
rs27,12,9-16,1,warm_full_hi,200,0.6928744316101074,0.3951578140258789,0.7344920039176941,-0.04161757230758667
rs27,12,9-16,1,warm_full_hi,500,0.7229391932487488,0.9725232124328613,0.7344920039176941,-0.011552810668945312
rs27,12,9-16,1,warm_head,0,0.5724099278450012,0.0,0.7344920039176941,-0.16208207607269287
rs27,12,9-16,1,warm_head,1,0.574667751789093,0.001766204833984375,0.7344920039176941,-0.15982425212860107
rs27,12,9-16,1,warm_head,2,0.5762830972671509,0.0037729740142822266,0.7344920039176941,-0.1582089066505432
rs27,12,9-16,1,warm_head,5,0.579232931137085,0.008373260498046875,0.7344920039176941,-0.15525907278060913
rs27,12,9-16,1,warm_head,10,0.5819229483604431,0.015648365020751953,0.7344920039176941,-0.15256905555725098
rs27,12,9-16,1,warm_head,20,0.585451066493988,0.029494285583496094,0.7344920039176941,-0.14904093742370605
rs27,12,9-16,1,warm_head,50,0.5903810858726501,0.06867742538452148,0.7344920039176941,-0.14411091804504395
rs27,12,9-16,1,warm_head,100,0.5938250422477722,0.13359642028808594,0.7344920039176941,-0.14066696166992188
rs27,12,9-16,1,warm_head,200,0.5972674489021301,0.26338982582092285,0.7344920039176941,-0.13722455501556396
rs27,12,9-16,1,warm_head,500,0.6019535660743713,0.6586291790008545,0.7344920039176941,-0.13253843784332275
rs28,14,9-16,0,cold,0,0.002168610692024231,0.0,0.7197067737579346,-0.7175381630659103
rs28,14,9-16,0,cold,1,0.03173253312706947,0.11398792266845703,0.7197067737579346,-0.6879742406308651
rs28,14,9-16,0,cold,2,0.06952168047428131,0.11742138862609863,0.7197067737579346,-0.6501850932836533
rs28,14,9-16,0,cold,5,0.27740851044654846,0.12253308296203613,0.7197067737579346,-0.4422982633113861
rs28,14,9-16,0,cold,10,0.40790116786956787,0.13163137435913086,0.7197067737579346,-0.3118056058883667
rs28,14,9-16,0,cold,20,0.46513283252716064,0.15079212188720703,0.7197067737579346,-0.2545739412307739
rs28,14,9-16,0,cold,50,0.5569608807563782,0.2058727741241455,0.7197067737579346,-0.1627458930015564
rs28,14,9-16,0,cold,100,0.6008362770080566,0.2969372272491455,0.7197067737579346,-0.11887049674987793
rs28,14,9-16,0,cold,200,0.6371602416038513,0.4781224727630615,0.7197067737579346,-0.08254653215408325
rs28,14,9-16,0,cold,500,0.6773545145988464,1.017216682434082,0.7197067737579346,-0.042352259159088135
rs28,14,9-16,0,warm_full,0,0.5901552438735962,0.0,0.7197067737579346,-0.12955152988433838
rs28,14,9-16,0,warm_full,1,0.5962552428245544,0.00330352783203125,0.7197067737579346,-0.12345153093338013
rs28,14,9-16,0,warm_full,2,0.5934083461761475,0.007704973220825195,0.7197067737579346,-0.1262984275817871
rs28,14,9-16,0,warm_full,5,0.6065608263015747,0.016797542572021484,0.7197067737579346,-0.11314594745635986
rs28,14,9-16,0,warm_full,10,0.6266677975654602,0.028527021408081055,0.7197067737579346,-0.09303897619247437
rs28,14,9-16,0,warm_full,20,0.6406856179237366,0.05230975151062012,0.7197067737579346,-0.079021155834198
rs28,14,9-16,0,warm_full,50,0.660564661026001,0.12444067001342773,0.7197067737579346,-0.059142112731933594
rs28,14,9-16,0,warm_full,100,0.6738877296447754,0.2389533519744873,0.7197067737579346,-0.04581904411315918
rs28,14,9-16,0,warm_full,200,0.692863941192627,0.42588376998901367,0.7197067737579346,-0.026842832565307617
rs28,14,9-16,0,warm_full,500,0.7095060348510742,0.9767253398895264,0.7197067737579346,-0.010200738906860352
rs28,14,9-16,0,warm_full_hi,0,0.5901552438735962,0.0,0.7197067737579346,-0.12955152988433838
rs28,14,9-16,0,warm_full_hi,1,0.36159074306488037,0.002535104751586914,0.7197067737579346,-0.3581160306930542
rs28,14,9-16,0,warm_full_hi,2,0.47960546612739563,0.0051326751708984375,0.7197067737579346,-0.24010130763053894
rs28,14,9-16,0,warm_full_hi,5,0.48011067509651184,0.012070178985595703,0.7197067737579346,-0.23959609866142273
rs28,14,9-16,0,warm_full_hi,10,0.5498481392860413,0.02225518226623535,0.7197067737579346,-0.1698586344718933
rs28,14,9-16,0,warm_full_hi,20,0.5827639698982239,0.04157757759094238,0.7197067737579346,-0.1369428038597107
rs28,14,9-16,0,warm_full_hi,50,0.650115966796875,0.09748196601867676,0.7197067737579346,-0.06959080696105957
rs28,14,9-16,0,warm_full_hi,100,0.6706004738807678,0.1897268295288086,0.7197067737579346,-0.04910629987716675
rs28,14,9-16,0,warm_full_hi,200,0.6749321818351746,0.37749218940734863,0.7197067737579346,-0.04477459192276001
rs28,14,9-16,0,warm_full_hi,500,0.7082915902137756,0.9362905025482178,0.7197067737579346,-0.011415183544158936
rs28,14,9-16,0,warm_head,0,0.5901552438735962,0.0,0.7197067737579346,-0.12955152988433838
rs28,14,9-16,0,warm_head,1,0.5910806059837341,0.0016887187957763672,0.7197067737579346,-0.12862616777420044
rs28,14,9-16,0,warm_head,2,0.591693639755249,0.003584623336791992,0.7197067737579346,-0.12801313400268555
rs28,14,9-16,0,warm_head,5,0.5931956171989441,0.008122444152832031,0.7197067737579346,-0.12651115655899048
rs28,14,9-16,0,warm_head,10,0.5956395268440247,0.015136241912841797,0.7197067737579346,-0.12406724691390991
rs28,14,9-16,0,warm_head,20,0.5978704690933228,0.028612375259399414,0.7197067737579346,-0.12183630466461182
rs28,14,9-16,0,warm_head,50,0.6008862853050232,0.06659364700317383,0.7197067737579346,-0.11882048845291138
rs28,14,9-16,0,warm_head,100,0.6035851836204529,0.12979698181152344,0.7197067737579346,-0.11612159013748169
rs28,14,9-16,0,warm_head,200,0.606400191783905,0.25487208366394043,0.7197067737579346,-0.11330658197402954
rs28,14,9-16,0,warm_head,500,0.6099923253059387,0.6274063587188721,0.7197067737579346,-0.10971444845199585
rs28,14,9-16,1,cold,0,0.0017309486865997314,0.0,0.7197067737579346,-0.7179758250713348
rs28,14,9-16,1,cold,1,0.02920614182949066,0.14004945755004883,0.7197067737579346,-0.6905006319284439
rs28,14,9-16,1,cold,2,0.06638728827238083,0.14461660385131836,0.7197067737579346,-0.6533194854855537
rs28,14,9-16,1,cold,5,0.2730939984321594,0.1531386375427246,0.7197067737579346,-0.44661277532577515
rs28,14,9-16,1,cold,10,0.40390774607658386,0.1658167839050293,0.7197067737579346,-0.3157990276813507
rs28,14,9-16,1,cold,20,0.47219905257225037,0.191237211227417,0.7197067737579346,-0.2475077211856842
rs28,14,9-16,1,cold,50,0.5581457614898682,0.2648904323577881,0.7197067737579346,-0.1615610122680664
rs28,14,9-16,1,cold,100,0.6074574589729309,0.38935160636901855,0.7197067737579346,-0.11224931478500366
rs28,14,9-16,1,cold,200,0.6382996439933777,0.6325128078460693,0.7197067737579346,-0.08140712976455688
rs28,14,9-16,1,cold,500,0.6883134245872498,1.3526997566223145,0.7197067737579346,-0.031393349170684814
rs28,14,9-16,1,warm_full,0,0.5901552438735962,0.0,0.7197067737579346,-0.12955152988433838
rs28,14,9-16,1,warm_full,1,0.5988732576370239,0.003065347671508789,0.7197067737579346,-0.12083351612091064
rs28,14,9-16,1,warm_full,2,0.6045458316802979,0.006380796432495117,0.7197067737579346,-0.11516094207763672
rs28,14,9-16,1,warm_full,5,0.6081437468528748,0.014374256134033203,0.7197067737579346,-0.11156302690505981
rs28,14,9-16,1,warm_full,10,0.6236676573753357,0.026734352111816406,0.7197067737579346,-0.09603911638259888
rs28,14,9-16,1,warm_full,20,0.6408769488334656,0.050743818283081055,0.7197067737579346,-0.078829824924469
rs28,14,9-16,1,warm_full,50,0.6587786674499512,0.12341737747192383,0.7197067737579346,-0.0609281063079834
rs28,14,9-16,1,warm_full,100,0.6788857579231262,0.24387145042419434,0.7197067737579346,-0.04082101583480835
rs28,14,9-16,1,warm_full,200,0.688211977481842,0.48285579681396484,0.7197067737579346,-0.03149479627609253
rs28,14,9-16,1,warm_full,500,0.714024543762207,1.2147443294525146,0.7197067737579346,-0.005682229995727539
rs28,14,9-16,1,warm_full_hi,0,0.5901552438735962,0.0,0.7197067737579346,-0.12955152988433838
rs28,14,9-16,1,warm_full_hi,1,0.35520949959754944,0.0033392906188964844,0.7197067737579346,-0.36449727416038513
rs28,14,9-16,1,warm_full_hi,2,0.25526872277259827,0.00636744499206543,0.7197067737579346,-0.4644380509853363
rs28,14,9-16,1,warm_full_hi,5,0.44183292984962463,0.014165163040161133,0.7197067737579346,-0.27787384390830994
rs28,14,9-16,1,warm_full_hi,10,0.50299072265625,0.026508092880249023,0.7197067737579346,-0.21671605110168457
rs28,14,9-16,1,warm_full_hi,20,0.5883335471153259,0.05082225799560547,0.7197067737579346,-0.13137322664260864
rs28,14,9-16,1,warm_full_hi,50,0.6406100392341614,0.12245941162109375,0.7197067737579346,-0.0790967345237732
rs28,14,9-16,1,warm_full_hi,100,0.66154545545578,0.2469327449798584,0.7197067737579346,-0.05816131830215454
rs28,14,9-16,1,warm_full_hi,200,0.6838424205780029,0.48829054832458496,0.7197067737579346,-0.03586435317993164
rs28,14,9-16,1,warm_full_hi,500,0.7055432200431824,1.2191286087036133,0.7197067737579346,-0.014163553714752197
rs28,14,9-16,1,warm_head,0,0.5901552438735962,0.0,0.7197067737579346,-0.12955152988433838
rs28,14,9-16,1,warm_head,1,0.5913293957710266,0.0022029876708984375,0.7197067737579346,-0.12837737798690796
rs28,14,9-16,1,warm_head,2,0.5922867655754089,0.004679679870605469,0.7197067737579346,-0.12742000818252563
rs28,14,9-16,1,warm_head,5,0.5941098928451538,0.010443687438964844,0.7197067737579346,-0.12559688091278076
rs28,14,9-16,1,warm_head,10,0.5962099432945251,0.019407033920288086,0.7197067737579346,-0.12349683046340942
rs28,14,9-16,1,warm_head,20,0.5983598828315735,0.03696298599243164,0.7197067737579346,-0.12134689092636108
rs28,14,9-16,1,warm_head,50,0.6011561751365662,0.08867669105529785,0.7197067737579346,-0.11855059862136841
rs28,14,9-16,1,warm_head,100,0.6040329337120056,0.17250800132751465,0.7197067737579346,-0.11567384004592896
rs28,14,9-16,1,warm_head,200,0.6066538095474243,0.34102582931518555,0.7197067737579346,-0.11305296421051025
rs28,14,9-16,1,warm_head,500,0.6096338033676147,0.859015941619873,0.7197067737579346,-0.11007297039031982
rs29,11,9-16,0,cold,0,0.0010098566999658942,0.0,0.743197500705719,-0.7421876440057531
rs29,11,9-16,0,cold,1,0.02891790308058262,0.13988876342773438,0.743197500705719,-0.7142795976251364
rs29,11,9-16,0,cold,2,0.06582313030958176,0.14358305931091309,0.743197500705719,-0.6773743703961372
rs29,11,9-16,0,cold,5,0.26614558696746826,0.15035462379455566,0.743197500705719,-0.47705191373825073
rs29,11,9-16,0,cold,10,0.42717161774635315,0.1611316204071045,0.743197500705719,-0.31602588295936584
rs29,11,9-16,0,cold,20,0.4900853633880615,0.18090462684631348,0.743197500705719,-0.25311213731765747
rs29,11,9-16,0,cold,50,0.5694285035133362,0.23776698112487793,0.743197500705719,-0.1737689971923828
rs29,11,9-16,0,cold,100,0.6113525032997131,0.3400759696960449,0.743197500705719,-0.13184499740600586
rs29,11,9-16,0,cold,200,0.6469574570655823,0.5255398750305176,0.743197500705719,-0.09624004364013672
rs29,11,9-16,0,cold,500,0.6758739948272705,1.141188383102417,0.743197500705719,-0.06732350587844849
rs29,11,9-16,0,warm_full,0,0.5834954977035522,0.0,0.743197500705719,-0.15970200300216675
rs29,11,9-16,0,warm_full,1,0.5893913507461548,0.0026395320892333984,0.743197500705719,-0.1538061499595642
rs29,11,9-16,0,warm_full,2,0.5984449982643127,0.005354166030883789,0.743197500705719,-0.14475250244140625
rs29,11,9-16,0,warm_full,5,0.6017614603042603,0.012082576751708984,0.743197500705719,-0.14143604040145874
rs29,11,9-16,0,warm_full,10,0.6149183511734009,0.02226424217224121,0.743197500705719,-0.12827914953231812
rs29,11,9-16,0,warm_full,20,0.6341710686683655,0.045221567153930664,0.743197500705719,-0.10902643203735352
rs29,11,9-16,0,warm_full,50,0.654125988483429,0.10264062881469727,0.743197500705719,-0.08907151222229004
rs29,11,9-16,0,warm_full,100,0.668138325214386,0.1950078010559082,0.743197500705719,-0.07505917549133301
rs29,11,9-16,0,warm_full,200,0.688086211681366,0.3737008571624756,0.743197500705719,-0.05511128902435303
rs29,11,9-16,0,warm_full,500,0.7105368971824646,0.9306714534759521,0.743197500705719,-0.032660603523254395
rs29,11,9-16,0,warm_full_hi,0,0.5834954977035522,0.0,0.743197500705719,-0.15970200300216675
rs29,11,9-16,0,warm_full_hi,1,0.1388205736875534,0.0025529861450195312,0.743197500705719,-0.6043769270181656
rs29,11,9-16,0,warm_full_hi,2,0.49273547530174255,0.005269050598144531,0.743197500705719,-0.25046202540397644
rs29,11,9-16,0,warm_full_hi,5,0.33475232124328613,0.012375354766845703,0.743197500705719,-0.40844517946243286
rs29,11,9-16,0,warm_full_hi,10,0.4438079595565796,0.022382259368896484,0.743197500705719,-0.2993895411491394
rs29,11,9-16,0,warm_full_hi,20,0.5704049468040466,0.04155588150024414,0.743197500705719,-0.17279255390167236
rs29,11,9-16,0,warm_full_hi,50,0.6359383463859558,0.09779930114746094,0.743197500705719,-0.10725915431976318
rs29,11,9-16,0,warm_full_hi,100,0.6593261361122131,0.19092750549316406,0.743197500705719,-0.08387136459350586
rs29,11,9-16,0,warm_full_hi,200,0.6818959712982178,0.38333630561828613,0.743197500705719,-0.06130152940750122
rs29,11,9-16,0,warm_full_hi,500,0.7045808434486389,0.9411613941192627,0.743197500705719,-0.03861665725708008
rs29,11,9-16,0,warm_head,0,0.5834954977035522,0.0,0.743197500705719,-0.15970200300216675
rs29,11,9-16,0,warm_head,1,0.586358368396759,0.0017020702362060547,0.743197500705719,-0.15683913230895996
rs29,11,9-16,0,warm_head,2,0.5886014103889465,0.0036590099334716797,0.743197500705719,-0.15459609031677246
rs29,11,9-16,0,warm_head,5,0.5932461619377136,0.008052825927734375,0.743197500705719,-0.14995133876800537
rs29,11,9-16,0,warm_head,10,0.5971869230270386,0.015031576156616211,0.743197500705719,-0.14601057767868042
rs29,11,9-16,0,warm_head,20,0.6014261245727539,0.02837514877319336,0.743197500705719,-0.1417713761329651
rs29,11,9-16,0,warm_head,50,0.6055180430412292,0.0662081241607666,0.743197500705719,-0.13767945766448975
rs29,11,9-16,0,warm_head,100,0.6091446280479431,0.12833881378173828,0.743197500705719,-0.13405287265777588
rs29,11,9-16,0,warm_head,200,0.6118986010551453,0.25220608711242676,0.743197500705719,-0.13129889965057373
rs29,11,9-16,0,warm_head,500,0.6150020956993103,0.6246609687805176,0.743197500705719,-0.1281954050064087
rs29,11,9-16,1,cold,0,0.0021159749012440443,0.0,0.743197500705719,-0.741081525804475
rs29,11,9-16,1,cold,1,0.028731217607855797,0.14241790771484375,0.743197500705719,-0.7144662830978632
rs29,11,9-16,1,cold,2,0.06830430775880814,0.14639568328857422,0.743197500705719,-0.6748931929469109
rs29,11,9-16,1,cold,5,0.2740110754966736,0.1538562774658203,0.743197500705719,-0.4691864252090454
rs29,11,9-16,1,cold,10,0.4214644134044647,0.17055988311767578,0.743197500705719,-0.3217330873012543
rs29,11,9-16,1,cold,20,0.4962538182735443,0.1961522102355957,0.743197500705719,-0.24694368243217468
rs29,11,9-16,1,cold,50,0.5645068287849426,0.2701098918914795,0.743197500705719,-0.17869067192077637
rs29,11,9-16,1,cold,100,0.6044282913208008,0.3927006721496582,0.743197500705719,-0.1387692093849182
rs29,11,9-16,1,cold,200,0.6393722891807556,0.6366140842437744,0.743197500705719,-0.10382521152496338
rs29,11,9-16,1,cold,500,0.6805440783500671,1.3802785873413086,0.743197500705719,-0.06265342235565186
rs29,11,9-16,1,warm_full,0,0.5834954977035522,0.0,0.743197500705719,-0.15970200300216675
rs29,11,9-16,1,warm_full,1,0.5995363593101501,0.003445148468017578,0.743197500705719,-0.14366114139556885
rs29,11,9-16,1,warm_full,2,0.5985720157623291,0.006728649139404297,0.743197500705719,-0.1446254849433899
rs29,11,9-16,1,warm_full,5,0.6124498844146729,0.01630425453186035,0.743197500705719,-0.13074761629104614
rs29,11,9-16,1,warm_full,10,0.6273377537727356,0.029169082641601562,0.743197500705719,-0.1158597469329834
rs29,11,9-16,1,warm_full,20,0.6406263709068298,0.05373096466064453,0.743197500705719,-0.10257112979888916
rs29,11,9-16,1,warm_full,50,0.6532344818115234,0.12863802909851074,0.743197500705719,-0.08996301889419556
rs29,11,9-16,1,warm_full,100,0.6692183017730713,0.25092291831970215,0.743197500705719,-0.0739791989326477
rs29,11,9-16,1,warm_full,200,0.6783046126365662,0.4941596984863281,0.743197500705719,-0.06489288806915283
rs29,11,9-16,1,warm_full,500,0.7065898776054382,1.2330293655395508,0.743197500705719,-0.03660762310028076
rs29,11,9-16,1,warm_full_hi,0,0.5834954977035522,0.0,0.743197500705719,-0.15970200300216675
rs29,11,9-16,1,warm_full_hi,1,0.18163327872753143,0.0031909942626953125,0.743197500705719,-0.5615642219781876
rs29,11,9-16,1,warm_full_hi,2,0.4738644063472748,0.006490230560302734,0.743197500705719,-0.2693330943584442
rs29,11,9-16,1,warm_full_hi,5,0.4202441871166229,0.014531135559082031,0.743197500705719,-0.32295331358909607
rs29,11,9-16,1,warm_full_hi,10,0.49430087208747864,0.027063369750976562,0.743197500705719,-0.24889662861824036
rs29,11,9-16,1,warm_full_hi,20,0.5562224984169006,0.05141448974609375,0.743197500705719,-0.18697500228881836
rs29,11,9-16,1,warm_full_hi,50,0.6137265563011169,0.12460994720458984,0.743197500705719,-0.12947094440460205
rs29,11,9-16,1,warm_full_hi,100,0.6402843594551086,0.2449781894683838,0.743197500705719,-0.10291314125061035
rs29,11,9-16,1,warm_full_hi,200,0.6562864184379578,0.48742246627807617,0.743197500705719,-0.08691108226776123
rs29,11,9-16,1,warm_full_hi,500,0.6925316452980042,1.2249908447265625,0.743197500705719,-0.050665855407714844
rs29,11,9-16,1,warm_head,0,0.5834954977035522,0.0,0.743197500705719,-0.15970200300216675
rs29,11,9-16,1,warm_head,1,0.5859015583992004,0.002247333526611328,0.743197500705719,-0.15729594230651855
rs29,11,9-16,1,warm_head,2,0.5881242156028748,0.004681825637817383,0.743197500705719,-0.15507328510284424
