i,j,k,conf,v_triple_k25,syn3_k25_mixed,syn3_k25_consistent
6,19,31,da_as_total_mw_thirty_minutes_reserve,0.5268977880477905,0.16937148571014404,0.11230212450027471
15,20,37,net_actual_interchange_mw,0.1728732585906982,0.05021476745605469,0.028528571128845187
15,20,37,gross_actual_interchange_mw,0.1532073616981506,0.015881001949310303,0.0053341984748840054
15,20,37,total_gen,0.965725600719452,0.011143743991852029,-0.0019736886024473987
15,20,37,metered_load_mw,0.9741891026496888,0.012266099452972412,-0.004732429981231578
15,20,37,total_losses,0.4867345094680786,0.0511205792427063,0.007906019687652588
15,20,37,congestion_price_da,0.1654573678970337,0.022917389869689997,-0.019849121570587103
15,20,37,congestion_price_rt,0.1346575617790222,0.03494638204574589,0.002685487270355197
15,20,37,marginal_loss_price_da,0.5182336568832397,0.04464530944824224,0.0022580623626708984
15,20,37,total_lmp_da,0.7210428714752197,0.07284092903137207,0.012140870094299316
15,20,37,da_as_total_mw_primary_reserve,0.6679266095161438,0.031466901302337646,0.024184226989746094
15,20,37,da_as_total_mw_synchronized_reserve,0.4141117334365845,0.03701019287109375,0.036077141761779785
15,20,37,da_as_total_mw_thirty_minutes_reserve,0.4853014945983886,0.12116509675979614,0.08952254056930542
20,40,42,net_actual_interchange_mw,0.4520108103752136,0.13669770956039434,0.11940938234329224
20,40,42,gross_actual_interchange_mw,0.3317019343376159,0.04311913251876831,0.025587439537048284
20,40,42,total_gen,0.9635179042816162,0.0040471553802490234,-0.004091382026672363
20,40,42,metered_load_mw,0.9724119305610656,0.005599796772003174,-0.003987371921539418
20,40,42,total_losses,0.5587204098701477,0.06387871503829962,0.03209078311920166
20,40,42,congestion_price_da,0.1966620683670044,0.011314809322357205,0.025501132011413602
20,40,42,congestion_price_rt,0.385179340839386,0.025422334671020508,-0.018491029739379827
20,40,42,marginal_loss_price_da,0.5872087478637695,0.05124181509017944,0.028244853019714355
20,40,42,total_lmp_da,0.7260172367095947,0.07581758499145508,0.02211010456085205
20,40,42,da_as_total_mw_primary_reserve,0.1389352083206176,0.03426480293273919,0.02402490377426139
20,40,42,da_as_total_mw_synchronized_reserve,0.1079124808311462,0.0227923393249512,0.016995429992675795
20,40,42,da_as_total_mw_thirty_minutes_reserve,0.3656797409057617,0.07000839710235601,0.028592467308044434
0,4,13,net_actual_interchange_mw,0.4350546002388,0.12514948844909668,0.0980356335639953
0,4,13,gross_actual_interchange_mw,0.2252156734466552,0.048712670803069985,0.028741717338561984
0,4,13,total_gen,0.8429508209228516,0.062409162521362305,0.02630704641342163
0,4,13,metered_load_mw,0.8232846856117249,0.07355570793151855,0.03514230251312256
0,4,13,total_losses,0.6271917223930359,0.031860530376434326,0.009130299091339111
0,4,13,congestion_price_da,0.1411981582641601,0.040194809436798096,0.017039537429809598
0,4,13,congestion_price_rt,0.1106400489807128,0.022983908653259194,0.0015509724617003978
0,4,13,marginal_loss_price_da,0.3842902183532715,0.0966295599937439,0.02813875675201416
0,4,13,total_lmp_da,0.4549323320388794,0.0744078159332276,0.00590062141418457
0,4,13,da_as_total_mw_primary_reserve,0.2686187028884887,0.020009458065032903,0.013947129249572698
0,4,13,da_as_total_mw_synchronized_reserve,0.1509944796562194,0.028744816780090304,0.013154685497283908
0,4,13,da_as_total_mw_thirty_minutes_reserve,0.5457957983016968,0.13812762498855596,0.08092397451400757
2,3,10,net_actual_interchange_mw,0.2987949848175049,0.057404458522796686,0.024963796138763483
2,3,10,gross_actual_interchange_mw,0.1729887723922729,0.023616492748260498,0.021314144134521484
2,3,10,total_gen,0.7018126249313354,0.07269245386123657,0.0551457405090332
2,3,10,metered_load_mw,0.712369978427887,0.08698433637619019,0.07088053226470947
2,3,10,total_losses,0.5051256418228149,0.03348600864410406,0.010625958442688044
2,3,10,congestion_price_da,0.1539604663848877,0.0390161275863648,0.0315827131271363
2,3,10,congestion_price_rt,0.1193423867225647,-0.005786001682281494,-0.005612492561340304
2,3,10,marginal_loss_price_da,0.3010675311088562,0.0852593183517456,0.06693792343139651
2,3,10,total_lmp_da,0.437268316745758,0.11033719778060908,0.07849764823913569
2,3,10,da_as_total_mw_primary_reserve,0.1798254251480102,0.0497711300849914,0.02954328060150141
2,3,10,da_as_total_mw_synchronized_reserve,0.1864505410194397,0.024501204490661704,0.008415043354034507
2,3,10,da_as_total_mw_thirty_minutes_reserve,0.3767855167388916,0.11598384380340582,0.09360641241073608
1,15,42,net_actual_interchange_mw,0.3754932284355163,0.1020324826240539,0.10219800472259521
1,15,42,gross_actual_interchange_mw,0.3083336949348449,0.02245628833770752,0.003085076808929388
1,15,42,total_gen,0.8763554096221924,0.014146029949188232,0.0034473538398742676
1,15,42,metered_load_mw,0.8535493612289429,0.021365046501159668,0.004033207893371582
1,15,42,total_losses,0.3312596678733825,0.0718303918838501,0.03150856494903559
1,15,42,congestion_price_da,0.1938009858131408,0.07236719131469721,0.01975935697555542
1,15,42,congestion_price_rt,0.1347721815109253,0.02937865257263189,0.0038326382637023926
1,15,42,marginal_loss_price_da,0.5020020008087158,0.08312171697616583,0.013029634952545222
1,15,42,total_lmp_da,0.6802020072937012,0.07629430294036865,0.004418492317199707
1,15,42,da_as_total_mw_primary_reserve,0.1980342268943786,0.018973290920257513,0.007197201251983615
1,15,42,da_as_total_mw_synchronized_reserve,0.1366117596626281,0.018237173557281494,0.01091939210891718
1,15,42,da_as_total_mw_thirty_minutes_reserve,0.4629046320915222,0.05274784564971924,0.013071775436401423
4,10,13,net_actual_interchange_mw,0.4265569448471069,0.11665183305740356,0.07952708005905146
4,10,13,gross_actual_interchange_mw,0.2210767865180969,0.04457378387451169,0.02460283041000369
4,10,13,total_gen,0.6766260862350464,0.12569618225097656,0.07425892353057861
4,10,13,metered_load_mw,0.6625982522964478,0.14624148607254028,0.0969584584236145
4,10,13,total_losses,0.6150998473167419,0.03826946020126343,0.024191200733184814
4,10,13,congestion_price_da,0.1224240660667419,0.033073365688324,0.019467830657958998
4,10,13,congestion_price_rt,0.099050760269165,0.013806879520416301,0.0173855423927307
4,10,13,marginal_loss_price_da,0.2337385416030883,0.1002708673477172,0.046643316745758
4,10,13,total_lmp_da,0.2467015385627746,0.05676931142807001,0.029951095581054715
4,10,13,da_as_total_mw_primary_reserve,0.273999273777008,0.02539002895355219,0.010876059532165527
4,10,13,da_as_total_mw_synchronized_reserve,0.1857028007507324,0.0808728337287903,0.016441702842712402
4,10,13,da_as_total_mw_thirty_minutes_reserve,0.4553050398826599,0.07777053117752081,0.04789227247238159
4,29,40,net_actual_interchange_mw,0.3188722729682922,0.03824353218078608,0.001498103141784668
4,29,40,gross_actual_interchange_mw,0.2302930355072021,0.022724866867065402,0.007571399211883489
4,29,40,total_gen,0.7072674036026001,0.1060328483581543,0.03983420133590698
4,29,40,metered_load_mw,0.7129732370376587,0.10790342092514038,0.04012870788574219
4,29,40,total_losses,0.6522168517112732,0.02516394853591919,0.009696662425994873
4,29,40,congestion_price_da,0.2082376480102539,0.017970025539398193,0.03523540496826172
4,29,40,congestion_price_rt,0.3975638151168823,-0.0014340281486510675,0.010936558246612549
4,29,40,marginal_loss_price_da,0.5905591249465942,0.10509359836578375,0.08407878875732422
4,29,40,total_lmp_da,0.781294584274292,0.035170674324035645,0.04274016618728638
4,29,40,da_as_total_mw_primary_reserve,0.2699211835861206,0.01409214735031128,-0.006197392940521185
4,29,40,da_as_total_mw_synchronized_reserve,0.1853654384613037,0.020776927471160916,-0.014635026454925482
4,29,40,da_as_total_mw_thirty_minutes_reserve,0.5960497260093689,0.07349520921707153,0.042226970195770264
5,19,37,net_actual_interchange_mw,0.1468963027000427,0.0645058155059815,0.023383319377899198
5,19,37,gross_actual_interchange_mw,0.1643101572990417,0.011508882045745794,0.0036896467208862027
5,19,37,total_gen,0.9712406396865844,0.009624898433685192,-0.0023394227027894177
5,19,37,metered_load_mw,0.9826533198356628,0.01034766435623169,-0.005339860916137584
5,19,37,total_losses,0.489178717136383,0.02664369344711298,0.005001246929168701
5,19,37,congestion_price_da,0.1597712635993957,-0.027457177639007596,-0.023997724056243896
5,19,37,congestion_price_rt,0.139575719833374,0.0199090838432312,0.004816949367523193
5,19,37,marginal_loss_price_da,0.5150349140167236,0.016539275646209717,0.005462169647216797
5,19,37,total_lmp_da,0.7166053056716919,0.03927481174468994,0.014433145523071289
5,19,37,da_as_total_mw_primary_reserve,0.6612250804901123,0.02322143316268921,0.017481327056884766
5,19,37,da_as_total_mw_synchronized_reserve,0.405438482761383,0.026989698410034124,0.027887105941772405
5,19,37,da_as_total_mw_thirty_minutes_reserve,0.4768441915512085,0.12263619899749761,0.09321808815002441
13,29,33,net_actual_interchange_mw,0.3204823732376098,0.016730964183807318,-0.002692937850952204
13,29,33,gross_actual_interchange_mw,0.0427720546722412,0.028953373432159497,0.0081062912940979
13,29,33,total_gen,0.3782985210418701,0.11202633380889893,0.08315151929855352
13,29,33,metered_load_mw,0.3684347867965698,0.12120217084884644,0.09228640794754034
13,29,33,total_losses,0.1300870776176452,0.040804564952850314,0.009754657745361314
13,29,33,congestion_price_da,0.133478581905365,0.019366800785064794,0.009487450122833294
13,29,33,congestion_price_rt,0.1456947326660156,0.024829149246215793,0.0067561268806458075
13,29,33,marginal_loss_price_da,0.3617000579833984,0.028829813003539984,0.021876454353332464
13,29,33,total_lmp_da,0.650018572807312,0.03815948963165283,0.01910400390625
13,29,33,da_as_total_mw_primary_reserve,0.5724161863327026,0.03201496601104736,0.02355635166168213
13,29,33,da_as_total_mw_synchronized_reserve,0.6089653968811035,0.020236968994140625,-0.0011510252952575684
13,29,33,da_as_total_mw_thirty_minutes_reserve,0.5516648292541504,0.1135677695274353,0.1038092970848084
9,10,20,net_actual_interchange_mw,0.2512022256851196,0.07280343770980838,0.03485202789306638
9,10,20,gross_actual_interchange_mw,0.1938459873199463,0.016134083271026695,0.010821998119354276
9,10,20,total_gen,0.9699738621711732,0.01383066177368164,0.0005955100059510388
9,10,20,metered_load_mw,0.9773330092430116,0.011716604232788197,-0.0013414621353148304
9,10,20,total_losses,0.709344744682312,0.10526317358016968,0.09248387813568115
9,10,20,congestion_price_da,0.177075445652008,0.02237224578857419,0.018574297428131104
9,10,20,congestion_price_rt,0.1036523580551147,0.012249171733856201,0.003380775451660198
9,10,20,marginal_loss_price_da,0.4927293658256531,0.11166805028915405,0.0349376797676087
9,10,20,total_lmp_da,0.6002825498580933,0.0996515154838562,0.019261717796325684
9,10,20,da_as_total_mw_primary_reserve,0.1558495163917541,0.0296295285224914,0.00961524248123169
9,10,20,da_as_total_mw_synchronized_reserve,0.1675185561180114,0.033106386661529486,0.026803612709045382
9,10,20,da_as_total_mw_thirty_minutes_reserve,0.3715731501579284,0.06831777095794672,0.02140426635742182
2,3,6,net_actual_interchange_mw,0.1739948987960815,0.047255337238311795,0.02113807201385498
2,3,6,gross_actual_interchange_mw,0.1006043553352356,0.03099155426025399,0.012048959732055692
2,3,6,total_gen,0.4728767871856689,0.1527562141418457,0.10660398006439209
2,3,6,metered_load_mw,0.4916622638702392,0.135931134223938,0.0911405086517334
2,3,6,total_losses,0.1635202765464782,0.04566162824630729,0.0152209401130676
2,3,6,congestion_price_da,0.1518400311470031,0.06459742784500119,0.04177260398864739
2,3,6,congestion_price_rt,0.1402274966239929,0.0150991082191467,0.01527261734008789
2,3,6,marginal_loss_price_da,0.2225333452224731,0.046002864837646484,0.025604248046875
2,3,6,total_lmp_da,0.3762415647506714,0.04931044578552246,0.026269018650054987
2,3,6,da_as_total_mw_primary_reserve,0.1609192490577697,0.08768796920776359,0.0659524798393249
2,3,6,da_as_total_mw_synchronized_reserve,0.1715225577354431,0.06280744075775149,0.0636159777641297
2,3,6,da_as_total_mw_thirty_minutes_reserve,0.3605993390083313,0.1298437714576722,0.09376561641693121
6,19,32,net_actual_interchange_mw,0.3264890909194946,0.06622314453125,0.047708749771118164
6,19,32,gross_actual_interchange_mw,0.1888097524642944,0.028155267238616916,0.009251594543457003
6,19,32,total_gen,0.9750563502311708,0.014714419841766357,0.00012451410293601306
6,19,32,metered_load_mw,0.9863264560699464,0.014188170433044434,-0.0023661255836485706
6,19,32,total_losses,0.4834015369415283,0.0339885950088501,0.013657033443450928
6,19,32,congestion_price_da,0.1848676204681396,0.01752603054046628,0.014958381652832003
6,19,32,congestion_price_rt,0.1498656272888183,0.03647762537002561,0.02649801969528201
6,19,32,marginal_loss_price_da,0.4006168246269226,0.047496855258941706,0.021268069744110107
6,19,32,total_lmp_da,0.5718166828155518,0.0678529143333435,0.011112391948699951
6,19,32,da_as_total_mw_primary_reserve,0.4931229948997497,0.02109372615814209,0.016506910324096624
6,19,32,da_as_total_mw_synchronized_reserve,0.5435187816619873,0.014562606811523438,0.002908945083618164
6,19,32,da_as_total_mw_thirty_minutes_reserve,0.5274258852005005,0.1687806248664856,0.11142510175704956
20,32,40,net_actual_interchange_mw,0.343065857887268,0.103370726108551,0.10428166389465332
20,32,40,gross_actual_interchange_mw,0.1827901005744934,0.015076339244842613,0.006670713424682617
20,32,40,total_gen,0.9636409282684326,0.007048368453979381,-0.004018306732177734
20,32,40,metered_load_mw,0.9744085669517516,0.009057581424713024,-0.005024254322052002
20,32,40,total_losses,0.5335536599159241,0.03871196508407598,0.006924033164978027
20,32,40,congestion_price_da,0.1891254782676696,0.0037782192230224054,0.017964541912078802
20,32,40,congestion_price_rt,0.3850314617156982,0.019001543521881104,0.002737820148467962
20,32,40,marginal_loss_price_da,0.553825855255127,0.017858922481536865,-0.005138039588928223
20,32,40,total_lmp_da,0.6960530281066895,0.045853376388549805,-0.007854104042053223
20,32,40,da_as_total_mw_primary_reserve,0.4729055762290954,0.005981802940368597,0.008502840995788519
20,32,40,da_as_total_mw_synchronized_reserve,0.537316083908081,0.005567073822021484,-0.002739846706390381
20,32,40,da_as_total_mw_thirty_minutes_reserve,0.4569621682167053,0.08583027124404913,0.03987294435501104
6,12,31,net_actual_interchange_mw,0.2707803845405578,0.009313583374023382,0.00037467479705810547
6,12,31,gross_actual_interchange_mw,0.0930855274200439,0.0348087549209595,0.01237630844116211
6,12,31,total_gen,0.3501940369606018,0.09727269411087042,0.08414232730865479
6,12,31,metered_load_mw,0.3174538612365722,0.10792303085327151,0.0956767201423645
6,12,31,total_losses,0.2074559330940246,0.03523153066635129,0.009201347827911405
6,12,31,congestion_price_da,0.0988456010818481,0.025156438350677504,0.017699182033538804
6,12,31,congestion_price_rt,0.0594515800476074,0.0357204079627991,0.018251717090606703
6,12,31,marginal_loss_price_da,0.1109436154365539,0.03386926651000979,0.0329802632331848
6,12,31,total_lmp_da,0.1874186992645263,0.0575374960899353,0.031338632106781006
6,12,31,da_as_total_mw_primary_reserve,0.564487099647522,0.043849050998687744,0.04171037673950195
6,12,31,da_as_total_mw_synchronized_reserve,0.5985115170478821,0.010421693325042725,0.0010204911231994629
6,12,31,da_as_total_mw_thirty_minutes_reserve,0.3282517194747925,0.1421182751655579,0.11004883050918579
9,14,43,net_actual_interchange_mw,0.1458378434181213,0.027422845363616916,0.02028954029083252
9,14,43,gross_actual_interchange_mw,0.6511821746826172,0.018511414527893066,0.003959298133850098
9,14,43,total_gen,0.8657175302505493,0.023613154888153076,0.003004014492034912
9,14,43,metered_load_mw,0.8689416646957397,0.029484152793884277,0.004374325275421143
9,14,43,total_losses,0.4700188636779785,0.11555570363998413,0.07582098245620733
9,14,43,congestion_price_da,0.1742699742317199,0.06116580963134759,0.008403837680816595
9,14,43,congestion_price_rt,0.0776554942131042,-0.005766153335571289,-0.0049023628234863
9,14,43,marginal_loss_price_da,0.3139941692352295,0.04589039087295538,-0.03731024265289301
9,14,43,total_lmp_da,0.5002087354660034,0.08627545833587652,0.008650064468383845
9,14,43,da_as_total_mw_primary_reserve,0.0328871011734008,0.013497173786163302,0.005747556686401301
9,14,43,da_as_total_mw_synchronized_reserve,0.0972153544425964,0.011062145233154297,0.0003911256790160994
9,14,43,da_as_total_mw_thirty_minutes_reserve,0.2090120911598205,0.04272925853729251,0.013980209827423096
