group,fi,fj,fk,conf,v_ijk_true,best_pair,syn3_true,syn3_est
triple_top,gen_fuel_multiple_fuels_mw,gen_fuel_multiple_fuels_pct,system_energy_price_da,total_gen,0.9267284870147705,0.8967261910438538,0.030002295970916748,
triple_top,gen_fuel_multiple_fuels_mw,gen_fuel_multiple_fuels_pct,system_energy_price_da,total_lmp_da,0.9827165007591248,0.9826163053512573,0.00010019540786743164,
triple_top,gen_fuel_multiple_fuels_mw,gen_fuel_multiple_fuels_pct,system_energy_price_da,total_losses,0.4895424246788025,0.34514135122299194,0.14440107345581055,0.1146577000617981
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,congestion_price_da,0.21155023574829102,0.15423130989074707,0.057318925857543945,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,congestion_price_rt,0.19678807258605957,0.19003808498382568,0.006749987602233887,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,da_as_total_mw_primary_reserve,0.19452756643295288,0.12423861026763916,0.07028895616531372,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,da_as_total_mw_synchronized_reserve,0.21768230199813843,0.17994600534439087,0.03773629665374756,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.4597131013870239,0.4054868221282959,0.05422627925872803,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,gross_actual_interchange_mw,0.31096208095550537,0.2928052544593811,0.018156826496124268,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,marginal_loss_price_da,0.6952983140945435,0.681769609451294,0.013528704643249512,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,metered_load_mw,0.7128348350524902,0.683184027671814,0.02965080738067627,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,net_actual_interchange_mw,0.5218307971954346,0.3772205114364624,0.14461028575897217,0.1445839405059814
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,total_gen,0.69944167137146,0.6502374410629272,0.049204230308532715,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,total_lmp_da,0.9838650822639465,0.9830707311630249,0.0007943511009216309,
triple_top,gen_fuel_other_renewables_pct,system_energy_price_da,gross_sched_interchange_mw,total_losses,0.33698058128356934,0.26884567737579346,0.06813490390777588,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_da,0.20855849981307983,0.17145192623138428,0.03710657358169556,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_rt,0.12841421365737915,0.08976256847381592,0.03865164518356323,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,0.5578800439834595,0.5308350324630737,0.027045011520385742,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_synchronized_reserve,0.6118155717849731,0.6015574336051941,0.010258138179779053,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.42320871353149414,0.2581081986427307,0.16510051488876343,0.1443358659744262
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,gross_actual_interchange_mw,0.21964913606643677,0.185680091381073,0.03396904468536377,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,marginal_loss_price_da,0.5269806981086731,0.4517408609390259,0.07523983716964722,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,metered_load_mw,0.8313412666320801,0.8079562187194824,0.023385047912597656,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,net_actual_interchange_mw,0.41138678789138794,0.389646053314209,0.021740734577178955,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,total_gen,0.8487035036087036,0.8144147396087646,0.034288763999938965,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,total_lmp_da,0.6074165105819702,0.5184407830238342,0.08897572755813599,
triple_top,gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,total_losses,0.6129117012023926,0.6067661643028259,0.00614553689956665,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,congestion_price_da,0.1951056718826294,0.14323270320892334,0.051872968673706055,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,congestion_price_rt,0.5082858800888062,0.48650771379470825,0.0217781662940979,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,da_as_total_mw_primary_reserve,0.11846572160720825,0.06963860988616943,0.04882711172103882,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,da_as_total_mw_synchronized_reserve,0.14554733037948608,0.12102633714675903,0.02452099323272705,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.3545694351196289,0.30173492431640625,0.052834510803222656,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,gross_actual_interchange_mw,0.3184117078781128,0.3011209964752197,0.017290711402893066,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,marginal_loss_price_da,0.5296726226806641,0.5073097944259644,0.022362828254699707,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,metered_load_mw,0.884099006652832,0.8791793584823608,0.004919648170471191,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,net_actual_interchange_mw,0.4602973461151123,0.3150249719619751,0.1452723741531372,0.1437121629714965
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,total_gen,0.8869539499282837,0.8838168978691101,0.003137052059173584,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,total_lmp_da,0.7118042707443237,0.6925135850906372,0.019290685653686523,
triple_top,gen_fuel_nuclear_pct,total_lmp_rt,gross_sched_interchange_mw,total_losses,0.381192684173584,0.32229262590408325,0.05890005826950073,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,congestion_price_da,0.20107710361480713,0.15184134244918823,0.049235761165618896,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,congestion_price_rt,0.16794931888580322,0.10563850402832031,0.06231081485748291,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,da_as_total_mw_primary_reserve,0.25579845905303955,0.20176726579666138,0.054031193256378174,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,da_as_total_mw_synchronized_reserve,0.18144696950912476,0.13687360286712646,0.04457336664199829,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,da_as_total_mw_thirty_minutes_reserve,0.6315054893493652,0.4575016498565674,0.17400383949279785,0.1433526277542114
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_actual_interchange_mw,0.24960947036743164,0.1943705677986145,0.05523890256881714,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,marginal_loss_price_da,0.5759224891662598,0.4561617970466614,0.11976069211959839,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,metered_load_mw,0.9767705202102661,0.9709280729293823,0.005842447280883789,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,net_actual_interchange_mw,0.324908971786499,0.20001649856567383,0.1248924732208252,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,total_gen,0.9951241612434387,0.9949229955673218,0.00020116567611694336,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,total_lmp_da,0.697352409362793,0.5697209239006042,0.12763148546218872,
triple_top,gen_fuel_gas_mw,gen_fuel_gas_pct,gen_fuel_nuclear_pct,total_losses,0.6263976097106934,0.5375759601593018,0.0888216495513916,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_da,0.2157706618309021,0.1585853099822998,0.057185351848602295,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_rt,0.14905357360839844,0.1009979248046875,0.04805564880371094,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,0.4938383102416992,0.4742496609687805,0.0195886492729187,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_synchronized_reserve,0.5420162677764893,0.5377137660980225,0.004302501678466797,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.48825836181640625,0.3264702558517456,0.16178810596466064,0.1430926918983459
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,gross_actual_interchange_mw,0.20426040887832642,0.16462385654449463,0.03963655233383179,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,marginal_loss_price_da,0.33864831924438477,0.29767805337905884,0.04097026586532593,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,metered_load_mw,0.8825505971908569,0.8797348141670227,0.0028157830238342285,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,net_actual_interchange_mw,0.43699634075164795,0.37329816818237305,0.0636981725692749,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,total_gen,0.9048486948013306,0.904022216796875,0.0008264780044555664,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,total_lmp_da,0.46224725246429443,0.4407570958137512,0.021490156650543213,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_thirty_minutes_reserve,total_losses,0.5086072683334351,0.4009295105934143,0.10767775774002075,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,congestion_price_da,0.19416290521621704,0.1641303300857544,0.030032575130462646,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,congestion_price_rt,0.10648185014724731,0.09837627410888672,0.008105576038360596,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,da_as_total_mw_primary_reserve,0.09194624423980713,0.07340782880783081,0.01853841543197632,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,da_as_total_mw_synchronized_reserve,0.13886922597885132,0.11581873893737793,0.02305048704147339,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.31894010305404663,0.2831241488456726,0.03581595420837402,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,gross_actual_interchange_mw,0.677980899810791,0.6524258852005005,0.025555014610290527,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,marginal_loss_price_da,0.4734739661216736,0.39071518182754517,0.08275878429412842,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,metered_load_mw,0.8886005282402039,0.8755285739898682,0.013071954250335693,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,net_actual_interchange_mw,0.20276504755020142,0.15131855010986328,0.051446497440338135,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,total_gen,0.8851989507675171,0.8714247345924377,0.013774216175079346,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,total_lmp_da,0.6129764318466187,0.5863012075424194,0.02667522430419922,
triple_top,gen_fuel_gas_pct,gen_fuel_nuclear_pct,gross_inadv_interchange_mw,total_losses,0.48035115003585815,0.3394477367401123,0.14090341329574585,0.1406621932983398
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,congestion_price_da,0.18460339307785034,0.1347438097000122,0.049859583377838135,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,congestion_price_rt,0.1572604775428772,0.10964030027389526,0.047620177268981934,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_primary_reserve,0.4989614486694336,0.482342004776001,0.016619443893432617,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_synchronized_reserve,0.5432389974594116,0.5394635200500488,0.003775477409362793,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.5044965744018555,0.3264702558517456,0.17802631855010986,0.1400752663612365
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,gross_actual_interchange_mw,0.21231681108474731,0.16462385654449463,0.047692954540252686,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,marginal_loss_price_da,0.32581478357315063,0.29767805337905884,0.028136730194091797,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,metered_load_mw,0.8837651610374451,0.8797348141670227,0.004030346870422363,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,net_actual_interchange_mw,0.4430232048034668,0.38378673791885376,0.05923646688461304,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,total_gen,0.905207097530365,0.904022216796875,0.0011848807334899902,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,total_lmp_da,0.46835535764694214,0.4407570958137512,0.027598261833190918,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_synchronized_reserve,total_losses,0.5025429725646973,0.4009295105934143,0.10161346197128296,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,congestion_price_da,0.16234856843948364,0.1364930272102356,0.025855541229248047,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,congestion_price_rt,0.11950254440307617,0.07059413194656372,0.04890841245651245,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,da_as_total_mw_primary_reserve,0.2540472745895386,0.1911047101020813,0.06294256448745728,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,da_as_total_mw_synchronized_reserve,0.24104005098342896,0.19136691093444824,0.04967314004898071,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,da_as_total_mw_thirty_minutes_reserve,0.43442022800445557,0.2581081986427307,0.17631202936172485,0.1398946642875671
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,gross_actual_interchange_mw,0.21797746419906616,0.1838071346282959,0.034170329570770264,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,marginal_loss_price_da,0.497835636138916,0.4517408609390259,0.04609477519989014,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,metered_load_mw,0.8164774179458618,0.8079562187194824,0.008521199226379395,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,net_actual_interchange_mw,0.30691319704055786,0.2660852074623108,0.04082798957824707,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,total_gen,0.8280125856399536,0.8144147396087646,0.013597846031188965,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,total_lmp_da,0.6031793355941772,0.5184407830238342,0.08473855257034302,
triple_top,gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,total_losses,0.5741596221923828,0.5569307804107666,0.01722884178161621,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,congestion_price_da,0.1585785150527954,0.12734109163284302,0.031237423419952393,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,congestion_price_rt,0.11498183012008667,0.09182435274124146,0.023157477378845215,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,da_as_total_mw_primary_reserve,0.23163580894470215,0.1295071244239807,0.10212868452072144,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,da_as_total_mw_synchronized_reserve,0.1801651120185852,0.1412597894668579,0.038905322551727295,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.451504111289978,0.34557193517684937,0.10593217611312866,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,gross_actual_interchange_mw,0.1734597086906433,0.16531991958618164,0.00813978910446167,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,marginal_loss_price_da,0.5357027649879456,0.3675476908683777,0.16815507411956787,0.1395022869110107
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,metered_load_mw,0.9166443347930908,0.9033136367797852,0.013330698013305664,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,net_actual_interchange_mw,0.1988847851753235,0.13971281051635742,0.059171974658966064,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,total_gen,0.9365939497947693,0.9277228713035583,0.008871078491210938,
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,total_lmp_da,0.7663719654083252,0.6159229278564453,0.15044903755187988,0.1304730176925659
triple_top,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,total_losses,0.6019529104232788,0.5919520258903503,0.010000884532928467,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_da,0.2467096447944641,0.23219943046569824,0.01451021432876587,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_rt,0.18582969903945923,0.15063738822937012,0.03519231081008911,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,0.5177595019340515,0.47204911708831787,0.04571038484573364,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_synchronized_reserve,0.5552768707275391,0.5455846786499023,0.009692192077636719,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.58067786693573,0.43106746673583984,0.14961040019989014,0.1392697095870971
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,gross_actual_interchange_mw,0.22672796249389648,0.1969645619392395,0.029763400554656982,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,marginal_loss_price_da,0.5018757581710815,0.46898210048675537,0.03289365768432617,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,metered_load_mw,0.9913591742515564,0.9910139441490173,0.0003452301025390625,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,net_actual_interchange_mw,0.3898455500602722,0.3265576958656311,0.06328785419464111,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,total_gen,0.9828043580055237,0.9781815409660339,0.004622817039489746,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,total_lmp_da,0.6415387988090515,0.6131033301353455,0.028435468673706055,
triple_top,gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,total_losses,0.6002252101898193,0.5319810509681702,0.06824415922164917,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,congestion_price_da,0.16859960556030273,0.11594903469085693,0.0526505708694458,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,congestion_price_rt,0.1188783049583435,0.0713346004486084,0.04754370450973511,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,da_as_total_mw_primary_reserve,0.24380719661712646,0.2433304786682129,0.0004767179489135742,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,da_as_total_mw_synchronized_reserve,0.13972342014312744,0.10153448581695557,0.038188934326171875,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,da_as_total_mw_thirty_minutes_reserve,0.5463910102844238,0.37180840969085693,0.1745826005935669,0.1390995979309082
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,gross_actual_interchange_mw,0.28635406494140625,0.2688019275665283,0.01755213737487793,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,marginal_loss_price_da,0.38404834270477295,0.2869833707809448,0.09706497192382812,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,metered_load_mw,0.8041510581970215,0.6921793222427368,0.11197173595428467,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,net_actual_interchange_mw,0.3153710961341858,0.2970618009567261,0.018309295177459717,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,total_gen,0.8246787786483765,0.6954154968261719,0.1292632818222046,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,total_lmp_da,0.5085424780845642,0.4732276201248169,0.035314857959747314,
triple_top,gen_fuel_nuclear_mw,gen_fuel_solar_mw,gen_fuel_solar_pct,total_losses,0.5557137727737427,0.4999504089355469,0.0557633638381958,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,congestion_price_da,0.18252116441726685,0.15658074617385864,0.025940418243408203,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,congestion_price_rt,0.12760084867477417,0.10153990983963013,0.026060938835144043,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,da_as_total_mw_primary_reserve,0.25775766372680664,0.20176726579666138,0.055990397930145264,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,da_as_total_mw_synchronized_reserve,0.18576860427856445,0.13687360286712646,0.04889500141143799,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,da_as_total_mw_thirty_minutes_reserve,0.516899824142456,0.4575016498565674,0.05939817428588867,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,gross_actual_interchange_mw,0.29274851083755493,0.27200430631637573,0.0207442045211792,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,marginal_loss_price_da,0.462127685546875,0.3829036355018616,0.07922405004501343,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,metered_load_mw,0.9312721490859985,0.926520586013794,0.00475156307220459,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,net_actual_interchange_mw,0.2904343605041504,0.20001649856567383,0.09041786193847656,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,total_gen,0.9409288167953491,0.9348490238189697,0.0060797929763793945,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,total_lmp_da,0.6403840780258179,0.6061883568763733,0.03419572114944458,
triple_top,gen_fuel_gas_mw,gen_fuel_nuclear_pct,gen_fuel_solar_pct,total_losses,0.5329141020774841,0.3744262456893921,0.15848785638809204,0.1388959288597107
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_primary_reserve,congestion_price_da,0.1818278431892395,0.1347438097000122,0.047084033489227295,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_primary_reserve,congestion_price_rt,0.15949773788452148,0.10972225666046143,0.04977548122406006,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_primary_reserve,0.49836140871047974,0.48219144344329834,0.016169965267181396,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_synchronized_reserve,0.5434088706970215,0.5399389266967773,0.0034699440002441406,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.5047026872634888,0.3264702558517456,0.17823243141174316,0.1388394236564636
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_primary_reserve,gross_actual_interchange_mw,0.2121604084968567,0.16462385654449463,0.04753655195236206,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_primary_reserve,marginal_loss_price_da,0.32414567470550537,0.29767805337905884,0.026467621326446533,
triple_top,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_as_req_mw_primary_reserve,metered_load_mw,0.8836780786514282,0.8797348141670227,0.003943264484405518,
