i,j,fi,fj,conf,vi,vj,vij,max_single,synergy
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_da,0.07273221015930176,0.06709492206573486,0.1420295238494873,0.07273221015930176,0.06929731369018555
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,congestion_price_rt,0.07469552755355835,0.00813668966293335,0.09595686197280884,0.07469552755355835,0.02126133441925049
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,0.04541820287704468,0.44902098178863525,0.502541720867157,0.44902098178863525,0.05352073907852173
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_synchronized_reserve,0.0489426851272583,0.5351821780204773,0.5850502848625183,0.5351821780204773,0.049868106842041016
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.3451758623123169,0.10908311605453491,0.47814393043518066,0.3451758623123169,0.13296806812286377
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,gross_actual_interchange_mw,0.012646973133087158,0.05712294578552246,0.06926965713500977,0.05712294578552246,0.012146711349487305
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,marginal_loss_price_da,0.40355342626571655,0.032138824462890625,0.4574517607688904,0.40355342626571655,0.05389833450317383
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,metered_load_mw,0.15492820739746094,0.12216538190841675,0.314583957195282,0.15492820739746094,0.15965574979782104
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,net_actual_interchange_mw,0.03038877248764038,0.26204437017440796,0.2997920513153076,0.26204437017440796,0.03774768114089966
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,total_gen,0.13558757305145264,0.15767687559127808,0.3271946907043457,0.15767687559127808,0.16951781511306763
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,total_lmp_da,0.6897073984146118,0.011812031269073486,0.7202638387680054,0.6897073984146118,0.030556440353393555
30,33,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,total_losses,0.03254324197769165,0.1759777069091797,0.22089040279388428,0.1759777069091797,0.04491269588470459
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,congestion_price_da,0.0805254578590393,0.09656083583831787,0.12915581464767456,0.09656083583831787,0.03259497880935669
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,congestion_price_rt,0.07195580005645752,0.39875710010528564,0.3999252915382385,0.39875710010528564,0.0011681914329528809
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,da_as_total_mw_primary_reserve,0.044684648513793945,0.0,0.048168957233428955,0.044684648513793945,0.0034843087196350098
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,da_as_total_mw_synchronized_reserve,0.10746777057647705,0.014980435371398926,0.12156414985656738,0.10746777057647705,0.014096379280090332
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,da_as_total_mw_thirty_minutes_reserve,0.1389622688293457,0.13670557737350464,0.20422053337097168,0.1389622688293457,0.06525826454162598
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,gross_actual_interchange_mw,0.03614550828933716,0.12213796377182007,0.13282173871994019,0.12213796377182007,0.010683774948120117
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,marginal_loss_price_da,0.18015170097351074,0.4609006643295288,0.4827277660369873,0.4609006643295288,0.021827101707458496
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,metered_load_mw,0.30317986011505127,0.3985971212387085,0.5115057229995728,0.3985971212387085,0.11290860176086426
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,net_actual_interchange_mw,0.021578490734100342,0.046090900897979736,0.084744393825531,0.046090900897979736,0.03865349292755127
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,total_gen,0.2920975089073181,0.3363755941390991,0.45772749185562134,0.3363755941390991,0.12135189771652222
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,total_lmp_da,0.294400691986084,0.5712572336196899,0.6447885036468506,0.5712572336196899,0.07353127002716064
2,40,gen_fuel_hydro_mw,marginal_loss_price_rt,total_losses,0.0673026442527771,0.2873595356941223,0.3069944977760315,0.2873595356941223,0.01963496208190918
20,39,forecast_load_mw_day_ahead,total_lmp_rt,congestion_price_da,0.14745968580245972,0.0731317400932312,0.18472033739089966,0.14745968580245972,0.03726065158843994
20,39,forecast_load_mw_day_ahead,total_lmp_rt,congestion_price_rt,0.10244005918502808,0.446749746799469,0.4734448194503784,0.446749746799469,0.026695072650909424
20,39,forecast_load_mw_day_ahead,total_lmp_rt,da_as_total_mw_primary_reserve,0.07320559024810791,0.008829593658447266,0.1454213261604309,0.07320559024810791,0.072215735912323
20,39,forecast_load_mw_day_ahead,total_lmp_rt,da_as_total_mw_synchronized_reserve,0.07501018047332764,0.023801743984222412,0.11604702472686768,0.07501018047332764,0.04103684425354004
20,39,forecast_load_mw_day_ahead,total_lmp_rt,da_as_total_mw_thirty_minutes_reserve,0.2565186619758606,0.2072277069091797,0.4118579626083374,0.2565186619758606,0.1553393006324768
20,39,forecast_load_mw_day_ahead,total_lmp_rt,gross_actual_interchange_mw,0.14999425411224365,0.0877576470375061,0.18000155687332153,0.14999425411224365,0.03000730276107788
20,39,forecast_load_mw_day_ahead,total_lmp_rt,marginal_loss_price_da,0.411815881729126,0.4110264778137207,0.5379340052604675,0.411815881729126,0.12611812353134155
20,39,forecast_load_mw_day_ahead,total_lmp_rt,metered_load_mw,0.9819605946540833,0.3437003493309021,0.9821760654449463,0.9819605946540833,0.0002154707908630371
20,39,forecast_load_mw_day_ahead,total_lmp_rt,net_actual_interchange_mw,0.07143521308898926,0.04487389326095581,0.19541412591934204,0.07143521308898926,0.12397891283035278
20,39,forecast_load_mw_day_ahead,total_lmp_rt,total_gen,0.9681771993637085,0.2917593717575073,0.9675527215003967,0.9681771993637085,-0.0006244778633117676
20,39,forecast_load_mw_day_ahead,total_lmp_rt,total_lmp_da,0.5917785167694092,0.5530911684036255,0.7286728620529175,0.5917785167694092,0.1368943452835083
20,39,forecast_load_mw_day_ahead,total_lmp_rt,total_losses,0.41261178255081177,0.15315651893615723,0.4569730758666992,0.41261178255081177,0.04436129331588745
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,congestion_price_da,0.015405416488647461,0.09656083583831787,0.15088754892349243,0.09656083583831787,0.05432671308517456
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,congestion_price_rt,0.008542776107788086,0.39875710010528564,0.42710089683532715,0.39875710010528564,0.028343796730041504
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,da_as_total_mw_primary_reserve,0.05654054880142212,0.0,0.06264716386795044,0.05654054880142212,0.00610661506652832
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,da_as_total_mw_synchronized_reserve,0.019841670989990234,0.014980435371398926,0.03944212198257446,0.019841670989990234,0.01960045099258423
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,da_as_total_mw_thirty_minutes_reserve,0.07601898908615112,0.13670557737350464,0.23183536529541016,0.13670557737350464,0.09512978792190552
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,gross_actual_interchange_mw,0.07044148445129395,0.12213796377182007,0.1857210397720337,0.12213796377182007,0.06358307600021362
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,marginal_loss_price_da,0.023589730262756348,0.4609006643295288,0.49551641941070557,0.4609006643295288,0.03461575508117676
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,metered_load_mw,0.11154192686080933,0.3985971212387085,0.5009570121765137,0.3985971212387085,0.10235989093780518
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,net_actual_interchange_mw,0.10904467105865479,0.046090900897979736,0.15351194143295288,0.10904467105865479,0.044467270374298096
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,total_gen,0.12398773431777954,0.3363755941390991,0.45747989416122437,0.3363755941390991,0.12110430002212524
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,total_lmp_da,0.024576961994171143,0.5712572336196899,0.6302552223205566,0.5712572336196899,0.0589979887008667
6,40,gen_fuel_other_renewables_mw,marginal_loss_price_rt,total_losses,0.1182178258895874,0.2873595356941223,0.400188684463501,0.2873595356941223,0.11282914876937866
21,40,rmccp,marginal_loss_price_rt,congestion_price_da,0.03352642059326172,0.09656083583831787,0.09611976146697998,0.09656083583831787,-0.0004410743713378906
21,40,rmccp,marginal_loss_price_rt,congestion_price_rt,0.1756531000137329,0.39875710010528564,0.42743057012557983,0.39875710010528564,0.02867347002029419
21,40,rmccp,marginal_loss_price_rt,da_as_total_mw_primary_reserve,0.002506852149963379,0.0,0.015010595321655273,0.002506852149963379,0.012503743171691895
21,40,rmccp,marginal_loss_price_rt,da_as_total_mw_synchronized_reserve,0.0005419254302978516,0.014980435371398926,0.02165144681930542,0.014980435371398926,0.006671011447906494
21,40,rmccp,marginal_loss_price_rt,da_as_total_mw_thirty_minutes_reserve,0.07683265209197998,0.13670557737350464,0.1618562936782837,0.13670557737350464,0.025150716304779053
21,40,rmccp,marginal_loss_price_rt,gross_actual_interchange_mw,0.01916038990020752,0.12213796377182007,0.1363024115562439,0.12213796377182007,0.014164447784423828
21,40,rmccp,marginal_loss_price_rt,marginal_loss_price_da,0.14439982175827026,0.4609006643295288,0.4883432984352112,0.4609006643295288,0.027442634105682373
21,40,rmccp,marginal_loss_price_rt,metered_load_mw,0.05633378028869629,0.3985971212387085,0.4532364010810852,0.3985971212387085,0.05463927984237671
21,40,rmccp,marginal_loss_price_rt,net_actual_interchange_mw,0.028445303440093994,0.046090900897979736,0.06969404220581055,0.046090900897979736,0.02360314130783081
21,40,rmccp,marginal_loss_price_rt,total_gen,0.040809035301208496,0.3363755941390991,0.39338940382003784,0.3363755941390991,0.05701380968093872
21,40,rmccp,marginal_loss_price_rt,total_lmp_da,0.22479665279388428,0.5712572336196899,0.5845952033996582,0.5712572336196899,0.013337969779968262
21,40,rmccp,marginal_loss_price_rt,total_losses,0.04239541292190552,0.2873595356941223,0.32040882110595703,0.2873595356941223,0.03304928541183472
24,38,total_pjm_reg_purchases,system_energy_price_da,congestion_price_da,0.027989208698272705,0.10350126028060913,0.15238511562347412,0.10350126028060913,0.04888385534286499
24,38,total_pjm_reg_purchases,system_energy_price_da,congestion_price_rt,0.03729516267776489,0.17142421007156372,0.18208438158035278,0.17142421007156372,0.010660171508789062
24,38,total_pjm_reg_purchases,system_energy_price_da,da_as_total_mw_primary_reserve,0.0815117359161377,0.03219062089920044,0.09590035676956177,0.0815117359161377,0.014388620853424072
24,38,total_pjm_reg_purchases,system_energy_price_da,da_as_total_mw_synchronized_reserve,0.033805787563323975,0.0743303894996643,0.11904174089431763,0.0743303894996643,0.04471135139465332
24,38,total_pjm_reg_purchases,system_energy_price_da,da_as_total_mw_thirty_minutes_reserve,0.15808749198913574,0.33354824781417847,0.38579028844833374,0.33354824781417847,0.05224204063415527
24,38,total_pjm_reg_purchases,system_energy_price_da,gross_actual_interchange_mw,0.1348394751548767,0.08454740047454834,0.15827631950378418,0.1348394751548767,0.02343684434890747
24,38,total_pjm_reg_purchases,system_energy_price_da,marginal_loss_price_da,0.06836199760437012,0.6481409668922424,0.6605810523033142,0.6481409668922424,0.012440085411071777
24,38,total_pjm_reg_purchases,system_energy_price_da,metered_load_mw,0.12786918878555298,0.45412468910217285,0.5323278903961182,0.45412468910217285,0.07820320129394531
24,38,total_pjm_reg_purchases,system_energy_price_da,net_actual_interchange_mw,0.1736796498298645,0.1043824553489685,0.2332918643951416,0.1736796498298645,0.0596122145652771
24,38,total_pjm_reg_purchases,system_energy_price_da,total_gen,0.13001585006713867,0.38641905784606934,0.4855233430862427,0.38641905784606934,0.09910428524017334
24,38,total_pjm_reg_purchases,system_energy_price_da,total_lmp_da,0.16762763261795044,0.9828075170516968,0.9820911288261414,0.9828075170516968,-0.0007163882255554199
24,38,total_pjm_reg_purchases,system_energy_price_da,total_losses,0.046831488609313965,0.2055281400680542,0.21995341777801514,0.2055281400680542,0.014425277709960938
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,congestion_price_da,0.06922268867492676,0.06838631629943848,0.10366058349609375,0.06922268867492676,0.03443789482116699
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,congestion_price_rt,0.02604997158050537,0.01292639970779419,0.05141270160675049,0.02604997158050537,0.025362730026245117
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,da_as_total_mw_primary_reserve,0.2265702486038208,0.4577754735946655,0.5040150880813599,0.4577754735946655,0.046239614486694336
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,da_as_total_mw_synchronized_reserve,0.0918741226196289,0.5380032062530518,0.5437813401222229,0.5380032062530518,0.005778133869171143
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.32609856128692627,0.135470449924469,0.38957685232162476,0.32609856128692627,0.06347829103469849
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,gross_actual_interchange_mw,0.1611422896385193,0.08943486213684082,0.22026556730270386,0.1611422896385193,0.05912327766418457
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,marginal_loss_price_da,0.10708892345428467,0.03598630428314209,0.13425326347351074,0.10708892345428467,0.027164340019226074
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,metered_load_mw,0.44651031494140625,0.1397843360900879,0.4991411566734314,0.44651031494140625,0.052630841732025146
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,net_actual_interchange_mw,0.28253573179244995,0.2901865243911743,0.44555872678756714,0.2901865243911743,0.15537220239639282
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,total_gen,0.49834293127059937,0.1794663667678833,0.560470461845398,0.49834293127059937,0.062127530574798584
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,total_lmp_da,0.07990908622741699,0.022166430950164795,0.13240760564804077,0.07990908622741699,0.05249851942062378
4,31,gen_fuel_nuclear_mw,da_as_as_req_mw_primary_reserve,total_losses,0.43912720680236816,0.22256475687026978,0.549254298210144,0.43912720680236816,0.11012709140777588
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,congestion_price_da,0.06922268867492676,0.03360027074813843,0.09443587064743042,0.06922268867492676,0.025213181972503662
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,congestion_price_rt,0.02604997158050537,0.012352287769317627,0.07979828119277954,0.02604997158050537,0.05374830961227417
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,da_as_total_mw_primary_reserve,0.2265702486038208,0.042991697788238525,0.24619251489639282,0.2265702486038208,0.01962226629257202
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,da_as_total_mw_synchronized_reserve,0.0918741226196289,0.07519501447677612,0.16217082738876343,0.0918741226196289,0.07029670476913452
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,da_as_total_mw_thirty_minutes_reserve,0.32609856128692627,0.03458762168884277,0.3918873071670532,0.32609856128692627,0.06578874588012695
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,gross_actual_interchange_mw,0.1611422896385193,0.08286905288696289,0.2290196418762207,0.1611422896385193,0.06787735223770142
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,marginal_loss_price_da,0.10708892345428467,0.04007291793823242,0.183002769947052,0.10708892345428467,0.07591384649276733
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,metered_load_mw,0.44651031494140625,0.2226024866104126,0.5588569641113281,0.44651031494140625,0.11234664916992188
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,net_actual_interchange_mw,0.28253573179244995,0.07173275947570801,0.3071569800376892,0.28253573179244995,0.024621248245239258
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,total_gen,0.49834293127059937,0.2335335612297058,0.6104421615600586,0.49834293127059937,0.11209923028945923
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,total_lmp_da,0.07990908622741699,0.0897301435470581,0.20574837923049927,0.0897301435470581,0.11601823568344116
4,11,gen_fuel_nuclear_mw,gen_fuel_gas_pct,total_losses,0.43912720680236816,0.06562519073486328,0.46923333406448364,0.43912720680236816,0.03010612726211548
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,congestion_price_da,0.015405416488647461,0.027989208698272705,0.061084210872650146,0.027989208698272705,0.03309500217437744
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,congestion_price_rt,0.008542776107788086,0.03729516267776489,0.06285309791564941,0.03729516267776489,0.02555793523788452
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,da_as_total_mw_primary_reserve,0.05654054880142212,0.0815117359161377,0.17303597927093506,0.0815117359161377,0.09152424335479736
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,da_as_total_mw_synchronized_reserve,0.019841670989990234,0.033805787563323975,0.08128553628921509,0.033805787563323975,0.04747974872589111
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,da_as_total_mw_thirty_minutes_reserve,0.07601898908615112,0.15808749198913574,0.25640058517456055,0.15808749198913574,0.0983130931854248
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,gross_actual_interchange_mw,0.07044148445129395,0.1348394751548767,0.19074952602386475,0.1348394751548767,0.05591005086898804
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,marginal_loss_price_da,0.023589730262756348,0.06836199760437012,0.09454929828643799,0.06836199760437012,0.02618730068206787
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,metered_load_mw,0.11154192686080933,0.12786918878555298,0.22626572847366333,0.12786918878555298,0.09839653968811035
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,net_actual_interchange_mw,0.10904467105865479,0.1736796498298645,0.2578420639038086,0.1736796498298645,0.08416241407394409
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,total_gen,0.12398773431777954,0.13001585006713867,0.2382272481918335,0.13001585006713867,0.10821139812469482
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,total_lmp_da,0.024576961994171143,0.16762763261795044,0.19461053609848022,0.16762763261795044,0.026982903480529785
6,24,gen_fuel_other_renewables_mw,total_pjm_reg_purchases,total_losses,0.1182178258895874,0.046831488609313965,0.17550617456436157,0.1182178258895874,0.05728834867477417
28,38,total_pjm_rmpcp_cr,system_energy_price_da,congestion_price_da,0.007127821445465088,0.10350126028060913,0.10791367292404175,0.10350126028060913,0.004412412643432617
28,38,total_pjm_rmpcp_cr,system_energy_price_da,congestion_price_rt,0.005011498928070068,0.17142421007156372,0.1760251522064209,0.17142421007156372,0.004600942134857178
28,38,total_pjm_rmpcp_cr,system_energy_price_da,da_as_total_mw_primary_reserve,0.04380720853805542,0.03219062089920044,0.05922967195510864,0.04380720853805542,0.015422463417053223
28,38,total_pjm_rmpcp_cr,system_energy_price_da,da_as_total_mw_synchronized_reserve,0.029383480548858643,0.0743303894996643,0.0957256555557251,0.0743303894996643,0.02139526605606079
28,38,total_pjm_rmpcp_cr,system_energy_price_da,da_as_total_mw_thirty_minutes_reserve,0.1090238094329834,0.33354824781417847,0.3958146572113037,0.33354824781417847,0.062266409397125244
28,38,total_pjm_rmpcp_cr,system_energy_price_da,gross_actual_interchange_mw,0.008168697357177734,0.08454740047454834,0.09063500165939331,0.08454740047454834,0.006087601184844971
28,38,total_pjm_rmpcp_cr,system_energy_price_da,marginal_loss_price_da,0.0008310675621032715,0.6481409668922424,0.656738817691803,0.6481409668922424,0.008597850799560547
28,38,total_pjm_rmpcp_cr,system_energy_price_da,metered_load_mw,0.06453311443328857,0.45412468910217285,0.49607324600219727,0.45412468910217285,0.041948556900024414
28,38,total_pjm_rmpcp_cr,system_energy_price_da,net_actual_interchange_mw,0.10284316539764404,0.1043824553489685,0.16661041975021362,0.1043824553489685,0.06222796440124512
28,38,total_pjm_rmpcp_cr,system_energy_price_da,total_gen,0.07542657852172852,0.38641905784606934,0.43992382287979126,0.38641905784606934,0.053504765033721924
28,38,total_pjm_rmpcp_cr,system_energy_price_da,total_lmp_da,0.009779393672943115,0.9828075170516968,0.9821826815605164,0.9828075170516968,-0.0006248354911804199
28,38,total_pjm_rmpcp_cr,system_energy_price_da,total_losses,0.011460304260253906,0.2055281400680542,0.2380913496017456,0.2055281400680542,0.032563209533691406
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,congestion_price_da,0.05497288703918457,0.02447187900543213,0.07875853776931763,0.05497288703918457,0.023785650730133057
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,congestion_price_rt,0.05537647008895874,0.004207491874694824,0.06740987300872803,0.05537647008895874,0.012033402919769287
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,da_as_total_mw_primary_reserve,0.03245061635971069,0.038264691829681396,0.07900804281234741,0.038264691829681396,0.040743350982666016
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,da_as_total_mw_synchronized_reserve,0.09836620092391968,0.02661961317062378,0.12846976518630981,0.09836620092391968,0.030103564262390137
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.04945182800292969,0.0385095477104187,0.09928935766220093,0.04945182800292969,0.04983752965927124
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,gross_actual_interchange_mw,0.048130571842193604,0.23631489276885986,0.26487547159194946,0.23631489276885986,0.0285605788230896
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,marginal_loss_price_da,0.17296117544174194,0.021729230880737305,0.2055688500404358,0.17296117544174194,0.03260767459869385
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,metered_load_mw,0.4960640072822571,0.06288433074951172,0.5368176698684692,0.4960640072822571,0.04075366258621216
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,net_actual_interchange_mw,0.044686079025268555,0.23358798027038574,0.26956290006637573,0.23358798027038574,0.03597491979598999
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,total_gen,0.49746382236480713,0.09733867645263672,0.5600614547729492,0.49746382236480713,0.06259763240814209
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,total_lmp_da,0.2161412239074707,0.05271410942077637,0.2614002227783203,0.2161412239074707,0.04525899887084961
16,42,gen_fuel_other_renewables_pct,gross_sched_interchange_mw,total_losses,0.13768547773361206,0.0570797324180603,0.19204801321029663,0.13768547773361206,0.05436253547668457
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,congestion_price_da,0.06144082546234131,0.06838631629943848,0.10650569200515747,0.06838631629943848,0.038119375705718994
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,congestion_price_rt,0.016906142234802246,0.01292639970779419,0.05480271577835083,0.016906142234802246,0.037896573543548584
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_primary_reserve,0.09933358430862427,0.4577754735946655,0.46580588817596436,0.4577754735946655,0.008030414581298828
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_synchronized_reserve,0.09752583503723145,0.5380032062530518,0.5380207300186157,0.5380032062530518,1.7523765563964844e-05
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.10534495115280151,0.135470449924469,0.20244145393371582,0.135470449924469,0.06697100400924683
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,gross_actual_interchange_mw,0.13028836250305176,0.08943486213684082,0.17624974250793457,0.13028836250305176,0.04596138000488281
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,marginal_loss_price_da,0.11547493934631348,0.03598630428314209,0.14305150508880615,0.11547493934631348,0.027576565742492676
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,metered_load_mw,0.4560498595237732,0.1397843360900879,0.5574297904968262,0.4560498595237732,0.10137993097305298
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,net_actual_interchange_mw,0.18714678287506104,0.2901865243911743,0.3693740963935852,0.2901865243911743,0.07918757200241089
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,total_gen,0.4666628837585449,0.1794663667678833,0.5846384763717651,0.4666628837585449,0.11797559261322021
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,total_lmp_da,0.14492470026016235,0.022166430950164795,0.17610901594161987,0.14492470026016235,0.03118431568145752
10,31,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,total_losses,0.4684503674507141,0.22256475687026978,0.5535364151000977,0.4684503674507141,0.08508604764938354
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,congestion_price_da,0.06922268867492676,0.027989208698272705,0.12125307321548462,0.06922268867492676,0.05203038454055786
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,congestion_price_rt,0.02604997158050537,0.03729516267776489,0.0650014877319336,0.03729516267776489,0.0277063250541687
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,da_as_total_mw_primary_reserve,0.2265702486038208,0.0815117359161377,0.30468493700027466,0.2265702486038208,0.07811468839645386
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,da_as_total_mw_synchronized_reserve,0.0918741226196289,0.033805787563323975,0.17828118801116943,0.0918741226196289,0.08640706539154053
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,da_as_total_mw_thirty_minutes_reserve,0.32609856128692627,0.15808749198913574,0.478687584400177,0.32609856128692627,0.15258902311325073
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,gross_actual_interchange_mw,0.1611422896385193,0.1348394751548767,0.29413390159606934,0.1611422896385193,0.13299161195755005
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,marginal_loss_price_da,0.10708892345428467,0.06836199760437012,0.20850718021392822,0.10708892345428467,0.10141825675964355
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,metered_load_mw,0.44651031494140625,0.12786918878555298,0.5489094853401184,0.44651031494140625,0.10239917039871216
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,net_actual_interchange_mw,0.28253573179244995,0.1736796498298645,0.3860650062561035,0.28253573179244995,0.10352927446365356
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,total_gen,0.49834293127059937,0.13001585006713867,0.5930881500244141,0.49834293127059937,0.0947452187538147
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,total_lmp_da,0.07990908622741699,0.16762763261795044,0.2720901370048523,0.16762763261795044,0.10446250438690186
4,24,gen_fuel_nuclear_mw,total_pjm_reg_purchases,total_losses,0.43912720680236816,0.046831488609313965,0.4999887943267822,0.43912720680236816,0.06086158752441406
12,25,gen_fuel_hydro_pct,total_pjm_self_sched_reg,congestion_price_da,0.02404177188873291,0.0026507973670959473,0.03642702102661133,0.02404177188873291,0.012385249137878418
12,25,gen_fuel_hydro_pct,total_pjm_self_sched_reg,congestion_price_rt,0.026928365230560303,0.0,0.03721809387207031,0.026928365230560303,0.01028972864151001
12,25,gen_fuel_hydro_pct,total_pjm_self_sched_reg,da_as_total_mw_primary_reserve,0.06272518634796143,0.04206150770187378,0.13890153169631958,0.06272518634796143,0.07617634534835815
