fi,fj,fk,conf,v_ijk_est,best_pair,syn3_est
gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,da_as_total_mw_primary_reserve,0.39614200592041016,0.2760743498802185,0.12006765604019165
gen_fuel_gas_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,total_losses,0.4049540162086487,0.2849186062812805,0.12003540992736816
gen_fuel_multiple_fuels_mw,gen_fuel_other_renewables_mw,gross_inadv_interchange_mw,total_gen,0.5265758037567139,0.40677517652511597,0.1198006272315979
gen_fuel_oil_pct,forecast_load_mw_day_ahead,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.5538305044174194,0.4340675473213196,0.11976295709609985
gen_fuel_coal_pct,gen_fuel_multiple_fuels_pct,gross_sched_interchange_mw,net_actual_interchange_mw,0.49741095304489136,0.37768250703811646,0.1197284460067749
gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_solar_pct,total_gen,0.6976244449615479,0.5780055522918701,0.11961889266967773
gen_fuel_other_renewables_mw,forecast_load_mw_day_ahead,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.5535987615585327,0.4340675473213196,0.11953121423721313
gen_fuel_wind_mw,gen_fuel_nuclear_pct,marginal_loss_price_rt,total_losses,0.5297616720199585,0.4104253053665161,0.11933636665344238
gen_fuel_other_renewables_mw,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,da_as_total_mw_thirty_minutes_reserve,0.46272462606430054,0.3434217572212219,0.11930286884307861
gen_fuel_solar_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,total_gen,0.7600857019424438,0.6408361196517944,0.11924958229064941
gen_fuel_hydro_mw,gen_fuel_multiple_fuels_pct,forecast_load_mw_day_ahead,da_as_total_mw_primary_reserve,0.32740920782089233,0.2081623673439026,0.11924684047698975
gen_fuel_other_renewables_mw,gen_fuel_wind_pct,da_as_mcp_primary_reserve,total_gen,0.4005814790725708,0.2813464403152466,0.11923503875732422
forecast_load_mw_day_ahead,marginal_loss_price_rt,gross_sched_interchange_mw,net_actual_interchange_mw,0.4633719325065613,0.34418123960494995,0.11919069290161133
gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,forecast_load_mw_latest_available,da_as_total_mw_primary_reserve,0.3330293297767639,0.21383923292160034,0.11919009685516357
gen_fuel_other_renewables_mw,da_as_mcp_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,metered_load_mw,0.40252912044525146,0.283638060092926,0.11889106035232544
gen_fuel_other_renewables_mw,gen_fuel_nuclear_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.5378423929214478,0.41904568672180176,0.118796706199646
gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_solar_pct,metered_load_mw,0.693489670753479,0.5747642517089844,0.11872541904449463
gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,forecast_load_mw_day_ahead,da_as_total_mw_primary_reserve,0.3307484984397888,0.21212655305862427,0.11862194538116455
gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct,da_as_total_mw_thirty_minutes_reserve,0.411909818649292,0.29351693391799927,0.11839288473129272
gen_fuel_solar_pct,forecast_load_mw_latest_available,system_energy_price_da,congestion_price_da,0.33186888694763184,0.21355247497558594,0.1183164119720459
gen_fuel_gas_mw,forecast_load_mw_latest_available,marginal_loss_price_rt,total_losses,0.6693685054779053,0.5510990023612976,0.11826950311660767
gen_fuel_hydro_mw,gen_fuel_hydro_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.4785947799682617,0.36040782928466797,0.11818695068359375
gen_fuel_multiple_fuels_mw,da_as_as_req_mw_thirty_minutes_reserve,gross_inadv_interchange_mw,metered_load_mw,0.5617049336433411,0.44407039880752563,0.11763453483581543
gen_fuel_gas_mw,da_as_mcp_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.5836338996887207,0.46620243787765503,0.11743146181106567
gen_fuel_other_renewables_mw,gen_fuel_nuclear_pct,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.5367597341537476,0.4193528890609741,0.11740684509277344
gen_fuel_other_renewables_mw,da_as_mcp_primary_reserve,da_as_as_req_mw_synchronized_reserve,metered_load_mw,0.40372800827026367,0.28636956214904785,0.11735844612121582
gen_fuel_hydro_mw,gen_fuel_hydro_pct,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.47773754596710205,0.36040782928466797,0.11732971668243408
gen_fuel_coal_mw,gen_fuel_other_renewables_mw,gen_fuel_gas_pct,da_as_total_mw_thirty_minutes_reserve,0.38241851329803467,0.26532626152038574,0.11709225177764893
gen_fuel_other_renewables_pct,marginal_loss_price_rt,gross_sched_interchange_mw,net_actual_interchange_mw,0.4610973000526428,0.34418123960494995,0.11691606044769287
gen_fuel_hydro_mw,gen_fuel_solar_mw,gen_fuel_hydro_pct,gross_actual_interchange_mw,0.2951650023460388,0.17830801010131836,0.11685699224472046
gen_fuel_solar_pct,da_as_mcp_synchronized_reserve,gross_inadv_interchange_mw,total_gen,0.4523407220840454,0.33555328845977783,0.11678743362426758
gen_fuel_coal_mw,rmpcp,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.3725600242614746,0.25584352016448975,0.11671650409698486
gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct,system_energy_price_da,net_actual_interchange_mw,0.3691748380661011,0.2526797652244568,0.11649507284164429
gen_fuel_other_renewables_mw,gen_fuel_gas_pct,gen_fuel_other_renewables_pct,total_losses,0.5173961520195007,0.4009295105934143,0.11646664142608643
gen_fuel_coal_pct,da_as_as_req_mw_thirty_minutes_reserve,system_energy_price_da,total_gen,0.756787896156311,0.6403833627700806,0.11640453338623047
gen_fuel_coal_mw,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,da_as_total_mw_thirty_minutes_reserve,0.5349172949790955,0.41855108737945557,0.11636620759963989
gen_fuel_gas_mw,gen_fuel_oil_mw,gross_sched_interchange_mw,net_actual_interchange_mw,0.40123599767684937,0.2848944067955017,0.11634159088134766
gen_fuel_hydro_mw,gen_fuel_hydro_pct,gen_fuel_solar_pct,total_losses,0.5171427726745605,0.40110689401626587,0.11603587865829468
gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_nuclear_pct,total_losses,0.7020183801651001,0.5860283374786377,0.1159900426864624
gen_fuel_coal_mw,gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.5256306529045105,0.40966421365737915,0.11596643924713135
gen_fuel_other_renewables_mw,gen_fuel_gas_pct,da_as_mcp_synchronized_reserve,total_gen,0.47204262018203735,0.3563992977142334,0.11564332246780396
gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.534642219543457,0.41904568672180176,0.11559653282165527
gen_fuel_other_renewables_mw,da_as_mcp_synchronized_reserve,da_as_as_req_mw_synchronized_reserve,metered_load_mw,0.4355582594871521,0.3199782371520996,0.11558002233505249
gen_fuel_other_renewables_mw,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,metered_load_mw,0.43275147676467896,0.3172150254249573,0.11553645133972168
gen_fuel_other_renewables_mw,da_as_mcp_primary_reserve,da_as_as_req_mw_primary_reserve,metered_load_mw,0.40326619148254395,0.2881307601928711,0.11513543128967285
gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.5344312191009521,0.4193528890609741,0.11507833003997803
gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,forecast_load_mw_latest_available,da_as_total_mw_primary_reserve,0.32423096895217896,0.20918911695480347,0.11504185199737549
gen_fuel_nuclear_mw,gen_fuel_nuclear_pct,gen_fuel_wind_pct,total_losses,0.7010453939437866,0.5860283374786377,0.11501705646514893
gen_fuel_coal_pct,da_as_as_req_mw_primary_reserve,system_energy_price_da,total_gen,0.7552555203437805,0.6403833627700806,0.11487215757369995
gen_fuel_coal_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,da_as_total_mw_primary_reserve,0.30585575103759766,0.1911047101020813,0.11475104093551636
gen_fuel_coal_mw,gen_fuel_coal_pct,total_lmp_rt,da_as_total_mw_thirty_minutes_reserve,0.5243878960609436,0.40966421365737915,0.11472368240356445
gen_fuel_other_renewables_mw,gen_fuel_hydro_pct,gen_fuel_other_renewables_pct,da_as_total_mw_primary_reserve,0.24767863750457764,0.13298732042312622,0.11469131708145142
gen_fuel_multiple_fuels_mw,gen_fuel_multiple_fuels_pct,system_energy_price_da,total_losses,0.45979905128479004,0.34514135122299194,0.1146577000617981
gen_fuel_coal_mw,gen_fuel_coal_pct,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.5242897272109985,0.40966421365737915,0.11462551355361938
gen_fuel_coal_pct,da_as_as_req_mw_synchronized_reserve,system_energy_price_da,total_gen,0.7549248933792114,0.6403833627700806,0.11454153060913086
forecast_load_mw_latest_available,marginal_loss_price_rt,gross_sched_interchange_mw,net_actual_interchange_mw,0.4586610794067383,0.34418123960494995,0.11447983980178833
gen_fuel_oil_mw,forecast_load_mw_latest_available,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.5455379486083984,0.43106746673583984,0.1144704818725586
gen_fuel_wind_mw,gen_fuel_other_renewables_pct,gross_inadv_interchange_mw,total_losses,0.4264099597930908,0.31194955110549927,0.11446040868759155
gen_fuel_solar_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,metered_load_mw,0.7411066293716431,0.6269817352294922,0.11412489414215088
gen_fuel_gas_pct,marginal_loss_price_rt,gross_inadv_interchange_mw,total_losses,0.5104230046272278,0.3964114785194397,0.11401152610778809
gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,system_energy_price_da,total_losses,0.4265005588531494,0.31251591444015503,0.11398464441299438
gen_fuel_multiple_fuels_mw,gen_fuel_hydro_pct,forecast_load_mw_latest_available,da_as_total_mw_primary_reserve,0.32781946659088135,0.21383923292160034,0.113980233669281
gen_fuel_oil_pct,forecast_load_mw_day_ahead,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.5742189884185791,0.46046918630599976,0.11374980211257935
gen_fuel_gas_mw,gen_fuel_wind_pct,marginal_loss_price_rt,total_losses,0.6294220685958862,0.515743613243103,0.1136784553527832
gen_fuel_other_renewables_mw,da_as_as_req_mw_synchronized_reserve,total_lmp_rt,total_gen,0.6035407781600952,0.48998361825942993,0.11355715990066528
gen_fuel_oil_mw,forecast_load_mw_day_ahead,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.5475807189941406,0.4340675473213196,0.11351317167282104
gen_fuel_hydro_mw,gen_fuel_hydro_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.47387588024139404,0.36040782928466797,0.11346805095672607
gen_fuel_multiple_fuels_mw,da_as_as_req_mw_synchronized_reserve,gross_inadv_interchange_mw,total_gen,0.5671306848526001,0.45370036363601685,0.11343032121658325
total_pjm_self_sched_reg,total_pjm_assigned_reg,gross_sched_interchange_mw,net_actual_interchange_mw,0.47940731048583984,0.36601901054382324,0.1133882999420166
forecast_load_mw_latest_available,da_as_mcp_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.567262589931488,0.45388293266296387,0.11337965726852417
gen_fuel_gas_mw,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.5914645195007324,0.47814393043518066,0.11332058906555176
gen_fuel_multiple_fuels_mw,da_as_as_req_mw_primary_reserve,gross_inadv_interchange_mw,total_gen,0.5672926902770996,0.45397430658340454,0.11331838369369507
gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,total_lmp_rt,net_actual_interchange_mw,0.31113719940185547,0.19782137870788574,0.11331582069396973
gen_fuel_coal_mw,da_as_as_req_mw_thirty_minutes_reserve,system_energy_price_da,net_actual_interchange_mw,0.5028076171875,0.389646053314209,0.11316156387329102
gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_wind_pct,da_as_total_mw_thirty_minutes_reserve,0.48208850622177124,0.3689514398574829,0.11313706636428833
gen_fuel_gas_mw,gen_fuel_other_renewables_mw,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.5639781951904297,0.4508519172668457,0.11312627792358398
gen_fuel_other_renewables_pct,gen_fuel_wind_pct,total_lmp_rt,total_losses,0.37774962186813354,0.26468950510025024,0.1130601167678833
gen_fuel_multiple_fuels_pct,da_as_as_req_mw_thirty_minutes_reserve,marginal_loss_price_rt,da_as_total_mw_thirty_minutes_reserve,0.4341515898704529,0.32116055488586426,0.11299103498458862
gen_fuel_solar_pct,da_as_mcp_primary_reserve,gross_inadv_interchange_mw,metered_load_mw,0.4379579424858093,0.3249678611755371,0.11299008131027222
gen_fuel_gas_mw,forecast_load_mw_day_ahead,marginal_loss_price_rt,total_losses,0.660477876663208,0.5476460456848145,0.11283183097839355
gen_fuel_gas_pct,gen_fuel_solar_pct,forecast_load_mw_day_ahead,marginal_loss_price_da,0.5818677544593811,0.469108521938324,0.11275923252105713
gen_fuel_nuclear_mw,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_total_mw_thirty_minutes_reserve,0.5591325759887695,0.4463825821876526,0.11274999380111694
gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.4337284564971924,0.32116055488586426,0.11256790161132812
gen_fuel_solar_mw,gen_fuel_gas_pct,gen_fuel_other_renewables_pct,total_losses,0.3528510332107544,0.24031037092208862,0.11254066228866577
gen_fuel_solar_mw,gen_fuel_gas_pct,gross_inadv_interchange_mw,total_gen,0.5088356733322144,0.39630967378616333,0.11252599954605103
forecast_load_mw_day_ahead,da_as_mcp_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.5664063692092896,0.45388293266296387,0.11252343654632568
gen_fuel_solar_mw,gen_fuel_wind_mw,gen_fuel_wind_pct,gross_actual_interchange_mw,0.2777996063232422,0.16531991958618164,0.11247968673706055
gen_fuel_coal_mw,gen_fuel_coal_pct,da_as_mcp_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.5221428871154785,0.40966421365737915,0.11247867345809937
gen_fuel_coal_mw,gen_fuel_gas_pct,gen_fuel_hydro_pct,da_as_total_mw_thirty_minutes_reserve,0.3774647116661072,0.26532626152038574,0.11213845014572144
gen_fuel_other_renewables_mw,da_as_as_req_mw_primary_reserve,total_lmp_rt,total_gen,0.6019189357757568,0.4899054765701294,0.11201345920562744
gen_fuel_coal_pct,gen_fuel_nuclear_pct,marginal_loss_price_rt,net_actual_interchange_mw,0.39129483699798584,0.27929162979125977,0.11200320720672607
gen_fuel_gas_mw,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,net_actual_interchange_mw,0.4801240563392639,0.3681756258010864,0.11194843053817749
gen_fuel_coal_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_pct,da_as_total_mw_thirty_minutes_reserve,0.511451005935669,0.3995610475540161,0.11188995838165283
gen_fuel_other_renewables_mw,gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct,net_actual_interchange_mw,0.3681910037994385,0.2563762068748474,0.11181479692459106
gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.3909510374069214,0.2793254256248474,0.11162561178207397
gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_pct,gross_sched_interchange_mw,net_actual_interchange_mw,0.4195704460144043,0.3079538345336914,0.11161661148071289
gen_fuel_other_renewables_mw,gen_fuel_wind_mw,marginal_loss_price_rt,total_losses,0.5118037462234497,0.400188684463501,0.11161506175994873
gen_fuel_coal_mw,gen_fuel_coal_pct,system_energy_price_da,da_as_total_mw_thirty_minutes_reserve,0.6557077169418335,0.5441989898681641,0.11150872707366943
gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,forecast_load_mw_day_ahead,da_as_total_mw_primary_reserve,0.3194923400878906,0.2081623673439026,0.11132997274398804
gen_fuel_multiple_fuels_pct,da_as_mcp_primary_reserve,system_energy_price_da,total_losses,0.42550432682037354,0.3141862750053406,0.11131805181503296
gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,marginal_loss_price_rt,da_as_total_mw_thirty_minutes_reserve,0.41586828231811523,0.30460524559020996,0.11126303672790527
gen_fuel_multiple_fuels_mw,gen_fuel_hydro_pct,forecast_load_mw_day_ahead,da_as_total_mw_primary_reserve,0.3233873248100281,0.21212655305862427,0.11126077175140381
gen_fuel_solar_mw,gen_fuel_gas_pct,forecast_load_mw_day_ahead,marginal_loss_price_da,0.5810186862945557,0.4697849154472351,0.11123377084732056
gen_fuel_wind_mw,gen_fuel_wind_pct,system_energy_price_da,da_as_total_mw_primary_reserve,0.22291803359985352,0.111716628074646,0.11120140552520752
gen_fuel_gas_pct,gen_fuel_other_renewables_pct,marginal_loss_price_rt,total_losses,0.4597983956336975,0.34861308336257935,0.11118531227111816
gen_fuel_hydro_mw,gen_fuel_solar_mw,gen_fuel_hydro_pct,total_losses,0.5122437477111816,0.40110689401626587,0.11113685369491577
gen_fuel_multiple_fuels_mw,forecast_load_mw_latest_available,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.5723157525062561,0.4612383246421814,0.11107742786407471
gen_fuel_oil_pct,forecast_load_mw_day_ahead,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.5748887062072754,0.4639207720756531,0.11096793413162231
gen_fuel_other_renewables_mw,gen_fuel_wind_pct,da_as_mcp_synchronized_reserve,total_gen,0.4240831732749939,0.3131440281867981,0.1109391450881958
gen_fuel_other_renewables_pct,gen_fuel_wind_pct,system_energy_price_da,total_losses,0.3901780843734741,0.2792541980743408,0.1109238862991333
gen_fuel_oil_pct,forecast_load_mw_latest_available,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.5720782279968262,0.4612383246421814,0.11083990335464478
gen_fuel_coal_pct,gen_fuel_gas_pct,system_energy_price_da,net_actual_interchange_mw,0.4321315288543701,0.3213779330253601,0.11075359582901001
gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,total_lmp_da,0.5514650344848633,0.4407570958137512,0.11070793867111206
gen_fuel_multiple_fuels_mw,gen_fuel_multiple_fuels_pct,system_energy_price_da,da_as_total_mw_thirty_minutes_reserve,0.581571102142334,0.47091376781463623,0.11065733432769775
gen_fuel_gas_mw,gen_fuel_wind_mw,marginal_loss_price_rt,total_losses,0.6491177082061768,0.538575291633606,0.1105424165725708
gen_fuel_coal_mw,gen_fuel_other_renewables_mw,rmpcp,da_as_total_mw_thirty_minutes_reserve,0.36660104990005493,0.25613564252853394,0.110465407371521
gen_fuel_coal_pct,marginal_loss_price_rt,gross_sched_interchange_mw,net_actual_interchange_mw,0.468331515789032,0.3579012155532837,0.11043030023574829
gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.5716567039489746,0.4612383246421814,0.11041837930679321
gen_fuel_coal_mw,gen_fuel_other_renewables_mw,total_pjm_rmpcp_cr,da_as_total_mw_thirty_minutes_reserve,0.36640405654907227,0.25613564252853394,0.11026841402053833
gen_fuel_multiple_fuels_mw,forecast_load_mw_latest_available,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.5720133781433105,0.4619009494781494,0.11011242866516113
gen_fuel_nuclear_mw,gen_fuel_coal_pct,da_as_mcp_synchronized_reserve,metered_load_mw,0.7537668347358704,0.6436929106712341,0.11007392406463623
gen_fuel_multiple_fuels_mw,forecast_load_mw_day_ahead,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.5704014301300049,0.46046918630599976,0.10993224382400513
gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_coal_pct,da_as_total_mw_thirty_minutes_reserve,0.6580989360809326,0.5481968522071838,0.10990208387374878
gen_fuel_oil_pct,forecast_load_mw_latest_available,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.5717978477478027,0.4619009494781494,0.10989689826965332
gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,da_as_as_req_mw_thirty_minutes_reserve,metered_load_mw,0.5538884401321411,0.44407039880752563,0.10981804132461548
gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,forecast_load_mw_day_ahead,net_actual_interchange_mw,0.3075200915336609,0.19782137870788574,0.10969871282577515
gen_fuel_nuclear_pct,forecast_load_mw_latest_available,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.5715880990028381,0.4619009494781494,0.10968714952468872
gen_fuel_hydro_mw,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,da_as_total_mw_primary_reserve,0.24081504344940186,0.13124299049377441,0.10957205295562744
gen_fuel_multiple_fuels_mw,gen_fuel_coal_pct,gen_fuel_nuclear_pct,net_actual_interchange_mw,0.40632903575897217,0.2969719171524048,0.10935711860656738
gen_fuel_coal_mw,gen_fuel_hydro_pct,da_as_as_req_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,0.38981443643569946,0.28052258491516113,0.10929185152053833
gen_fuel_coal_mw,gen_fuel_gas_pct,marginal_loss_price_rt,da_as_total_mw_thirty_minutes_reserve,0.38753390312194824,0.27843791246414185,0.1090959906578064
