split,method,rank,group,n_values,mae,bias,spearman
validation,scalar_grad256,192,pair,360,0.05161994496981303,-0.05158594184451633,0.9361648272818344
validation,scalar_grad256,192,triple_rand,240,0.07310224150617918,-0.07195044880112013,0.9584096877192644
validation,scalar_grad256,192,triple_top,240,0.11058799400925637,-0.11058799400925637,0.8012166102466752
validation,scalar_grad256,192,wide_random,96,0.09150002213815848,-0.09150002213815848,0.9808193163320674
validation,scalar_grad256,256,pair,360,0.05219559884733624,-0.05215308682786094,0.9327910280529599
validation,scalar_grad256,256,triple_rand,240,0.07372290020187695,-0.07257898474733035,0.9563089476858236
validation,scalar_grad256,256,triple_top,240,0.11059500326712926,-0.11059500326712926,0.8011581939641933
validation,scalar_grad256,256,wide_random,96,0.091085576141874,-0.091085576141874,0.9808057514921323
validation,scalar_grad256,320,pair,360,0.05271100915140576,-0.05267502052916421,0.9311651877193995
validation,scalar_grad256,320,triple_rand,240,0.07428775727748871,-0.07315382311741511,0.9566882961959946
validation,scalar_grad256,320,triple_top,240,0.11121287072698276,-0.11121287072698276,0.8002139875848518
validation,scalar_grad256,320,wide_random,96,0.09158591988186042,-0.09158591988186042,0.9805073250135649
