S,size,conf,v_audit,v_full
"(4, 25)",2,actual_load__mw__ca_iso_tac,0.5675255060195923,0.5813040733337402
"(4, 25)",2,dam_schedule__mw__generation__caiso_totals,0.6653445363044739,0.6644611358642578
"(4, 25)",2,dam_schedule__mw__import__caiso_totals,0.1729673147201538,0.17246830463409424
"(4, 25)",2,dam_schedule__mw__export__caiso_totals,0.6128016114234924,0.5943737030029297
"(4, 25)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.31350165605545044,0.3218899369239807
"(4, 25)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.24430781602859497,0.24295061826705933
"(4, 25)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.16748911142349243,0.1824079155921936
"(4, 25)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1712017059326172,0.17683154344558716
"(4, 25)",2,dam_as_total_procured__mw__ru__as_caiso,0.17150801420211792,0.16191303730010986
"(4, 25)",2,dam_as_total_procured__mw__rd__as_caiso,0.41100990772247314,0.40152108669281006
"(4, 25)",2,dam_as_total_procured__mw__sr__as_caiso,0.060111403465270996,0.07930654287338257
"(4, 25)",2,dam_as_total_procured__mw__nr__as_caiso,0.14462804794311523,0.14495885372161865
"(4, 29)",2,actual_load__mw__ca_iso_tac,0.6666322946548462,0.6833204030990601
"(4, 29)",2,dam_schedule__mw__generation__caiso_totals,0.7313394546508789,0.7332860231399536
"(4, 29)",2,dam_schedule__mw__import__caiso_totals,0.3184193968772888,0.32568788528442383
"(4, 29)",2,dam_schedule__mw__export__caiso_totals,0.6472876667976379,0.6307199597358704
"(4, 29)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6605674028396606,0.6861848831176758
"(4, 29)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2886250615119934,0.31122851371765137
"(4, 29)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3676724433898926,0.3661230206489563
"(4, 29)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.23466181755065918,0.23674285411834717
"(4, 29)",2,dam_as_total_procured__mw__ru__as_caiso,0.20565307140350342,0.18597978353500366
"(4, 29)",2,dam_as_total_procured__mw__rd__as_caiso,0.4396265745162964,0.44344985485076904
"(4, 29)",2,dam_as_total_procured__mw__sr__as_caiso,0.08798229694366455,0.1071355938911438
"(4, 29)",2,dam_as_total_procured__mw__nr__as_caiso,0.21411246061325073,0.2051846981048584
"(4, 33)",2,actual_load__mw__ca_iso_tac,0.571132481098175,0.5775614976882935
"(4, 33)",2,dam_schedule__mw__generation__caiso_totals,0.6682347059249878,0.6654627919197083
"(4, 33)",2,dam_schedule__mw__import__caiso_totals,0.22866815328598022,0.22345483303070068
"(4, 33)",2,dam_schedule__mw__export__caiso_totals,0.6201515197753906,0.6041247844696045
"(4, 33)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.36781102418899536,0.3900947570800781
"(4, 33)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2828274965286255,0.2850562334060669
"(4, 33)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.14213651418685913,0.1644963026046753
"(4, 33)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.18297016620635986,0.19075125455856323
"(4, 33)",2,dam_as_total_procured__mw__ru__as_caiso,0.2901538014411926,0.2854343056678772
"(4, 33)",2,dam_as_total_procured__mw__rd__as_caiso,0.7184324264526367,0.7208036780357361
"(4, 33)",2,dam_as_total_procured__mw__sr__as_caiso,0.07605034112930298,0.102286696434021
"(4, 33)",2,dam_as_total_procured__mw__nr__as_caiso,0.12266749143600464,0.10994666814804077
"(4, 37)",2,actual_load__mw__ca_iso_tac,0.7623751759529114,0.7728250026702881
"(4, 37)",2,dam_schedule__mw__generation__caiso_totals,0.7609816789627075,0.7721291780471802
"(4, 37)",2,dam_schedule__mw__import__caiso_totals,0.12500709295272827,0.13365709781646729
"(4, 37)",2,dam_schedule__mw__export__caiso_totals,0.5907425284385681,0.5818896889686584
"(4, 37)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.13297665119171143,0.1637095808982849
"(4, 37)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06920665502548218,0.08570235967636108
"(4, 37)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.15320193767547607,0.16366493701934814
"(4, 37)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03837496042251587,0.04617267847061157
"(4, 37)",2,dam_as_total_procured__mw__ru__as_caiso,0.06954944133758545,0.08061230182647705
"(4, 37)",2,dam_as_total_procured__mw__rd__as_caiso,0.1661854386329651,0.17944186925888062
"(4, 37)",2,dam_as_total_procured__mw__sr__as_caiso,0.1691252589225769,0.18097013235092163
"(4, 37)",2,dam_as_total_procured__mw__nr__as_caiso,0.4755539894104004,0.47053712606430054
"(4, 41)",2,actual_load__mw__ca_iso_tac,0.5643123388290405,0.5708076357841492
"(4, 41)",2,dam_schedule__mw__generation__caiso_totals,0.6473673582077026,0.6468818187713623
"(4, 41)",2,dam_schedule__mw__import__caiso_totals,0.18595284223556519,0.19576400518417358
"(4, 41)",2,dam_schedule__mw__export__caiso_totals,0.6452317237854004,0.6233302354812622
"(4, 41)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5731421709060669,0.5933796167373657
"(4, 41)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.29368317127227783,0.3091261386871338
"(4, 41)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.29222655296325684,0.2914520502090454
"(4, 41)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2075634002685547,0.2230706810951233
"(4, 41)",2,dam_as_total_procured__mw__ru__as_caiso,0.2111896276473999,0.19561266899108887
"(4, 41)",2,dam_as_total_procured__mw__rd__as_caiso,0.4094526767730713,0.41048747301101685
"(4, 41)",2,dam_as_total_procured__mw__sr__as_caiso,0.06146836280822754,0.07831811904907227
"(4, 41)",2,dam_as_total_procured__mw__nr__as_caiso,0.12329471111297607,0.117442786693573
"(5, 7)",2,actual_load__mw__ca_iso_tac,0.6867344379425049,0.693283200263977
"(5, 7)",2,dam_schedule__mw__generation__caiso_totals,0.749178409576416,0.7462435364723206
"(5, 7)",2,dam_schedule__mw__import__caiso_totals,0.3536209464073181,0.3537396788597107
"(5, 7)",2,dam_schedule__mw__export__caiso_totals,0.6523008346557617,0.6194214820861816
"(5, 7)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6699651479721069,0.6929726600646973
"(5, 7)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.45982974767684937,0.45138901472091675
"(5, 7)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.27891218662261963,0.2837167978286743
"(5, 7)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3079550862312317,0.32508671283721924
"(5, 7)",2,dam_as_total_procured__mw__ru__as_caiso,0.3579588532447815,0.35161858797073364
"(5, 7)",2,dam_as_total_procured__mw__rd__as_caiso,0.7241443395614624,0.722520112991333
"(5, 7)",2,dam_as_total_procured__mw__sr__as_caiso,0.12945258617401123,0.16537392139434814
"(5, 7)",2,dam_as_total_procured__mw__nr__as_caiso,0.17531216144561768,0.18063974380493164
"(5, 11)",2,actual_load__mw__ca_iso_tac,0.6955647468566895,0.7022533416748047
"(5, 11)",2,dam_schedule__mw__generation__caiso_totals,0.7532951235771179,0.7500935792922974
"(5, 11)",2,dam_schedule__mw__import__caiso_totals,0.3529663681983948,0.34987086057662964
"(5, 11)",2,dam_schedule__mw__export__caiso_totals,0.6439695954322815,0.6135758757591248
"(5, 11)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6666842699050903,0.6861718893051147
"(5, 11)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.47092205286026,0.46564000844955444
"(5, 11)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.24645280838012695,0.2508074641227722
"(5, 11)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.29876041412353516,0.31827789545059204
"(5, 11)",2,dam_as_total_procured__mw__ru__as_caiso,0.40298235416412354,0.3964660167694092
"(5, 11)",2,dam_as_total_procured__mw__rd__as_caiso,0.7692407369613647,0.765648603439331
"(5, 11)",2,dam_as_total_procured__mw__sr__as_caiso,0.1339314579963684,0.17111176252365112
"(5, 11)",2,dam_as_total_procured__mw__nr__as_caiso,0.174660325050354,0.17809611558914185
"(5, 15)",2,actual_load__mw__ca_iso_tac,0.7039512395858765,0.7079298496246338
"(5, 15)",2,dam_schedule__mw__generation__caiso_totals,0.7584251165390015,0.7527405619621277
"(5, 15)",2,dam_schedule__mw__import__caiso_totals,0.3600453734397888,0.3574100136756897
"(5, 15)",2,dam_schedule__mw__export__caiso_totals,0.6499137282371521,0.6170322299003601
"(5, 15)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7378711104393005,0.7499125599861145
"(5, 15)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5211226940155029,0.5176652669906616
"(5, 15)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3184782862663269,0.3137744665145874
"(5, 15)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3316059112548828,0.346229612827301
"(5, 15)",2,dam_as_total_procured__mw__ru__as_caiso,0.4144372344017029,0.40874719619750977
"(5, 15)",2,dam_as_total_procured__mw__rd__as_caiso,0.7857424020767212,0.776790976524353
"(5, 15)",2,dam_as_total_procured__mw__sr__as_caiso,0.1348589062690735,0.17286771535873413
"(5, 15)",2,dam_as_total_procured__mw__nr__as_caiso,0.17670178413391113,0.18059903383255005
"(5, 19)",2,actual_load__mw__ca_iso_tac,0.7417184114456177,0.7477529048919678
"(5, 19)",2,dam_schedule__mw__generation__caiso_totals,0.777796745300293,0.7838886976242065
"(5, 19)",2,dam_schedule__mw__import__caiso_totals,0.2843111753463745,0.29858165979385376
"(5, 19)",2,dam_schedule__mw__export__caiso_totals,0.6533355116844177,0.623246431350708
"(5, 19)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9575649499893188,0.9581483602523804
"(5, 19)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.36575812101364136,0.3616940975189209
"(5, 19)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4525349736213684,0.46279376745224
"(5, 19)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.30658942461013794,0.29398632049560547
"(5, 19)",2,dam_as_total_procured__mw__ru__as_caiso,0.22598212957382202,0.21261221170425415
"(5, 19)",2,dam_as_total_procured__mw__rd__as_caiso,0.4037206768989563,0.4135723114013672
"(5, 19)",2,dam_as_total_procured__mw__sr__as_caiso,0.1326093077659607,0.14317834377288818
"(5, 19)",2,dam_as_total_procured__mw__nr__as_caiso,0.20238173007965088,0.19808655977249146
"(5, 23)",2,actual_load__mw__ca_iso_tac,0.7120081782341003,0.7133216857910156
"(5, 23)",2,dam_schedule__mw__generation__caiso_totals,0.7510471343994141,0.7540114521980286
"(5, 23)",2,dam_schedule__mw__import__caiso_totals,0.2420867681503296,0.25219231843948364
"(5, 23)",2,dam_schedule__mw__export__caiso_totals,0.6304730176925659,0.6033189296722412
"(5, 23)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8682829141616821,0.8705908060073853
"(5, 23)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3999764919281006,0.3964923620223999
"(5, 23)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.35748642683029175,0.3633538484573364
"(5, 23)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.43929779529571533,0.4365507960319519
"(5, 23)",2,dam_as_total_procured__mw__ru__as_caiso,0.22358858585357666,0.21148890256881714
"(5, 23)",2,dam_as_total_procured__mw__rd__as_caiso,0.4158185124397278,0.4265592098236084
"(5, 23)",2,dam_as_total_procured__mw__sr__as_caiso,0.11258399486541748,0.13452523946762085
"(5, 23)",2,dam_as_total_procured__mw__nr__as_caiso,0.17668241262435913,0.1656516194343567
"(5, 27)",2,actual_load__mw__ca_iso_tac,0.7608608603477478,0.7668392062187195
"(5, 27)",2,dam_schedule__mw__generation__caiso_totals,0.784713089466095,0.7892763018608093
"(5, 27)",2,dam_schedule__mw__import__caiso_totals,0.26886093616485596,0.26382744312286377
"(5, 27)",2,dam_schedule__mw__export__caiso_totals,0.6034043431282043,0.577599287033081
"(5, 27)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.488297700881958,0.49788177013397217
"(5, 27)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.13677775859832764,0.12269967794418335
"(5, 27)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.42247647047042847,0.41791826486587524
"(5, 27)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.12873291969299316,0.12033665180206299
"(5, 27)",2,dam_as_total_procured__mw__ru__as_caiso,0.13127988576889038,0.12794703245162964
"(5, 27)",2,dam_as_total_procured__mw__rd__as_caiso,0.22183191776275635,0.21174097061157227
"(5, 27)",2,dam_as_total_procured__mw__sr__as_caiso,0.09996747970581055,0.11731290817260742
"(5, 27)",2,dam_as_total_procured__mw__nr__as_caiso,0.1962173581123352,0.19801819324493408
"(5, 31)",2,actual_load__mw__ca_iso_tac,0.6250044107437134,0.6346085071563721
"(5, 31)",2,dam_schedule__mw__generation__caiso_totals,0.7004299163818359,0.6981619000434875
"(5, 31)",2,dam_schedule__mw__import__caiso_totals,0.03669315576553345,0.03659170866012573
"(5, 31)",2,dam_schedule__mw__export__caiso_totals,0.5399463176727295,0.5088268518447876
"(5, 31)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.1224597692489624,0.1378706693649292
"(5, 31)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04469621181488037,0.040926575660705566
"(5, 31)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.12998104095458984,0.14161056280136108
"(5, 31)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04984927177429199,0.05625993013381958
"(5, 31)",2,dam_as_total_procured__mw__ru__as_caiso,0.035257816314697266,0.042034268379211426
"(5, 31)",2,dam_as_total_procured__mw__rd__as_caiso,0.015255570411682129,0.017423272132873535
"(5, 31)",2,dam_as_total_procured__mw__sr__as_caiso,0.0842483639717102,0.10006153583526611
"(5, 31)",2,dam_as_total_procured__mw__nr__as_caiso,0.14565163850784302,0.1433824896812439
"(5, 35)",2,actual_load__mw__ca_iso_tac,0.7003073692321777,0.7051830291748047
"(5, 35)",2,dam_schedule__mw__generation__caiso_totals,0.7683975696563721,0.7670177221298218
"(5, 35)",2,dam_schedule__mw__import__caiso_totals,0.2749958038330078,0.2683274745941162
"(5, 35)",2,dam_schedule__mw__export__caiso_totals,0.6422423124313354,0.6177686452865601
"(5, 35)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.520982027053833,0.521418571472168
"(5, 35)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4362979531288147,0.4097963571548462
"(5, 35)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.18775492906570435,0.19925355911254883
"(5, 35)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.27805179357528687,0.29015231132507324
"(5, 35)",2,dam_as_total_procured__mw__ru__as_caiso,0.437097430229187,0.44364863634109497
"(5, 35)",2,dam_as_total_procured__mw__rd__as_caiso,0.9777214527130127,0.976548433303833
"(5, 35)",2,dam_as_total_procured__mw__sr__as_caiso,0.12191438674926758,0.15522360801696777
"(5, 35)",2,dam_as_total_procured__mw__nr__as_caiso,0.16676169633865356,0.1616077423095703
"(5, 39)",2,actual_load__mw__ca_iso_tac,0.6435254812240601,0.6528401970863342
"(5, 39)",2,dam_schedule__mw__generation__caiso_totals,0.7033445835113525,0.7048417329788208
"(5, 39)",2,dam_schedule__mw__import__caiso_totals,0.05664265155792236,0.05934089422225952
"(5, 39)",2,dam_schedule__mw__export__caiso_totals,0.5538609027862549,0.5206893682479858
"(5, 39)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.20298844575881958,0.22655826807022095
"(5, 39)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.08557981252670288,0.09073948860168457
"(5, 39)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.159512460231781,0.17047607898712158
"(5, 39)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.062158048152923584,0.07109850645065308
"(5, 39)",2,dam_as_total_procured__mw__ru__as_caiso,0.09919220209121704,0.09955966472625732
"(5, 39)",2,dam_as_total_procured__mw__rd__as_caiso,0.09521323442459106,0.1106988787651062
"(5, 39)",2,dam_as_total_procured__mw__sr__as_caiso,0.10221844911575317,0.11741411685943604
"(5, 39)",2,dam_as_total_procured__mw__nr__as_caiso,0.15854698419570923,0.156383216381073
"(5, 43)",2,actual_load__mw__ca_iso_tac,0.6478400230407715,0.6581454277038574
"(5, 43)",2,dam_schedule__mw__generation__caiso_totals,0.7194094657897949,0.7185062170028687
"(5, 43)",2,dam_schedule__mw__import__caiso_totals,0.21293848752975464,0.20072728395462036
"(5, 43)",2,dam_schedule__mw__export__caiso_totals,0.5720090866088867,0.5477027297019958
"(5, 43)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.3675849437713623,0.39320701360702515
"(5, 43)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.20496559143066406,0.19901633262634277
"(5, 43)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.18972039222717285,0.20161455869674683
"(5, 43)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.12054222822189331,0.12055861949920654
"(5, 43)",2,dam_as_total_procured__mw__ru__as_caiso,0.08199548721313477,0.09265804290771484
"(5, 43)",2,dam_as_total_procured__mw__rd__as_caiso,0.18328756093978882,0.21246469020843506
"(5, 43)",2,dam_as_total_procured__mw__sr__as_caiso,0.09357470273971558,0.115825355052948
"(5, 43)",2,dam_as_total_procured__mw__nr__as_caiso,0.16134488582611084,0.1560487151145935
"(6, 10)",2,actual_load__mw__ca_iso_tac,0.6363420486450195,0.6621142625808716
"(6, 10)",2,dam_schedule__mw__generation__caiso_totals,0.7040926218032837,0.7164013385772705
"(6, 10)",2,dam_schedule__mw__import__caiso_totals,0.14532709121704102,0.129804790019989
"(6, 10)",2,dam_schedule__mw__export__caiso_totals,0.536654531955719,0.5218034982681274
"(6, 10)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.2784798741340637,0.2938370704650879
"(6, 10)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.19169050455093384,0.18476498126983643
"(6, 10)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.14387446641921997,0.15725135803222656
"(6, 10)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1673545241355896,0.18213528394699097
"(6, 10)",2,dam_as_total_procured__mw__ru__as_caiso,0.09007954597473145,0.09529924392700195
"(6, 10)",2,dam_as_total_procured__mw__rd__as_caiso,0.13794434070587158,0.14360207319259644
"(6, 10)",2,dam_as_total_procured__mw__sr__as_caiso,0.07735216617584229,0.10482388734817505
"(6, 10)",2,dam_as_total_procured__mw__nr__as_caiso,0.1606878638267517,0.16177713871002197
"(6, 14)",2,actual_load__mw__ca_iso_tac,0.6168372631072998,0.6532160043716431
"(6, 14)",2,dam_schedule__mw__generation__caiso_totals,0.6893905401229858,0.7066062688827515
"(6, 14)",2,dam_schedule__mw__import__caiso_totals,0.13989996910095215,0.1258257031440735
"(6, 14)",2,dam_schedule__mw__export__caiso_totals,0.5288888216018677,0.5209060907363892
"(6, 14)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.28337544202804565,0.30057621002197266
"(6, 14)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.20592784881591797,0.21141386032104492
"(6, 14)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.16742455959320068,0.18659967184066772
"(6, 14)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1715608835220337,0.18811798095703125
"(6, 14)",2,dam_as_total_procured__mw__ru__as_caiso,0.08880901336669922,0.09875333309173584
"(6, 14)",2,dam_as_total_procured__mw__rd__as_caiso,0.1425337791442871,0.15899914503097534
"(6, 14)",2,dam_as_total_procured__mw__sr__as_caiso,0.07540678977966309,0.10823845863342285
"(6, 14)",2,dam_as_total_procured__mw__nr__as_caiso,0.15864723920822144,0.1588091254234314
"(6, 18)",2,actual_load__mw__ca_iso_tac,0.6277353167533875,0.6517513990402222
"(6, 18)",2,dam_schedule__mw__generation__caiso_totals,0.7018557190895081,0.7095180749893188
"(6, 18)",2,dam_schedule__mw__import__caiso_totals,0.1377190351486206,0.12396025657653809
"(6, 18)",2,dam_schedule__mw__export__caiso_totals,0.5398743152618408,0.5188329219818115
"(6, 18)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.27608591318130493,0.2905672788619995
"(6, 18)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.18114495277404785,0.17501556873321533
"(6, 18)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.13991230726242065,0.15686404705047607
"(6, 18)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17065811157226562,0.18357807397842407
"(6, 18)",2,dam_as_total_procured__mw__ru__as_caiso,0.08294802904129028,0.08742737770080566
"(6, 18)",2,dam_as_total_procured__mw__rd__as_caiso,0.12687146663665771,0.1326693892478943
"(6, 18)",2,dam_as_total_procured__mw__sr__as_caiso,0.08418244123458862,0.10242307186126709
"(6, 18)",2,dam_as_total_procured__mw__nr__as_caiso,0.1534939408302307,0.14718419313430786
"(6, 22)",2,actual_load__mw__ca_iso_tac,0.6610269546508789,0.6843599081039429
"(6, 22)",2,dam_schedule__mw__generation__caiso_totals,0.7307848930358887,0.7454280853271484
"(6, 22)",2,dam_schedule__mw__import__caiso_totals,0.2166566252708435,0.2110307216644287
"(6, 22)",2,dam_schedule__mw__export__caiso_totals,0.5641432404518127,0.5520470142364502
"(6, 22)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6229705810546875,0.6466549038887024
"(6, 22)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.23078668117523193,0.22765427827835083
"(6, 22)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3231794834136963,0.3567866086959839
"(6, 22)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.21382230520248413,0.2152659296989441
"(6, 22)",2,dam_as_total_procured__mw__ru__as_caiso,0.1590765118598938,0.16040122509002686
"(6, 22)",2,dam_as_total_procured__mw__rd__as_caiso,0.23590636253356934,0.25000232458114624
"(6, 22)",2,dam_as_total_procured__mw__sr__as_caiso,0.09337812662124634,0.11263024806976318
"(6, 22)",2,dam_as_total_procured__mw__nr__as_caiso,0.1824643611907959,0.1823328733444214
"(6, 26)",2,actual_load__mw__ca_iso_tac,0.6835598945617676,0.6967185735702515
"(6, 26)",2,dam_schedule__mw__generation__caiso_totals,0.7758785486221313,0.7782045602798462
"(6, 26)",2,dam_schedule__mw__import__caiso_totals,0.15521377325057983,0.14778226613998413
"(6, 26)",2,dam_schedule__mw__export__caiso_totals,0.6627589464187622,0.6537922024726868
"(6, 26)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.3649771213531494,0.3907720446586609
"(6, 26)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.30249953269958496,0.30164557695388794
"(6, 26)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.2976289391517639,0.30916476249694824
"(6, 26)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.252810537815094,0.26282215118408203
"(6, 26)",2,dam_as_total_procured__mw__ru__as_caiso,0.15101313591003418,0.16218841075897217
"(6, 26)",2,dam_as_total_procured__mw__rd__as_caiso,0.3137655258178711,0.3194870948791504
"(6, 26)",2,dam_as_total_procured__mw__sr__as_caiso,0.07998955249786377,0.10086023807525635
"(6, 26)",2,dam_as_total_procured__mw__nr__as_caiso,0.17729288339614868,0.16795134544372559
"(6, 30)",2,actual_load__mw__ca_iso_tac,0.6012942790985107,0.627007246017456
"(6, 30)",2,dam_schedule__mw__generation__caiso_totals,0.6776803731918335,0.6896668076515198
"(6, 30)",2,dam_schedule__mw__import__caiso_totals,0.11497217416763306,0.10718166828155518
"(6, 30)",2,dam_schedule__mw__export__caiso_totals,0.5216473340988159,0.5043872594833374
"(6, 30)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.25628799200057983,0.27265501022338867
"(6, 30)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17499786615371704,0.1715347170829773
"(6, 30)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.12948334217071533,0.1426231861114502
"(6, 30)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.15932780504226685,0.1761413812637329
"(6, 30)",2,dam_as_total_procured__mw__ru__as_caiso,0.06667816638946533,0.07303756475448608
"(6, 30)",2,dam_as_total_procured__mw__rd__as_caiso,0.10944509506225586,0.1141013503074646
"(6, 30)",2,dam_as_total_procured__mw__sr__as_caiso,0.06772160530090332,0.0897139310836792
"(6, 30)",2,dam_as_total_procured__mw__nr__as_caiso,0.14405769109725952,0.14302760362625122
"(6, 34)",2,actual_load__mw__ca_iso_tac,0.6708540916442871,0.6839925646781921
"(6, 34)",2,dam_schedule__mw__generation__caiso_totals,0.7293379902839661,0.734449028968811
"(6, 34)",2,dam_schedule__mw__import__caiso_totals,0.22838431596755981,0.21734631061553955
"(6, 34)",2,dam_schedule__mw__export__caiso_totals,0.5696389675140381,0.547652542591095
"(6, 34)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4596899151802063,0.4454151391983032
"(6, 34)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3782927989959717,0.3478440046310425
"(6, 34)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.13434773683547974,0.14618152379989624
"(6, 34)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2600163221359253,0.26720553636550903
"(6, 34)",2,dam_as_total_procured__mw__ru__as_caiso,0.8444582223892212,0.838036060333252
"(6, 34)",2,dam_as_total_procured__mw__rd__as_caiso,0.6818838119506836,0.6631130576133728
"(6, 34)",2,dam_as_total_procured__mw__sr__as_caiso,0.09572601318359375,0.12586772441864014
