ix,conf,syn3_true,syn3_true_full,group
"(4, 39, 41)",dam_as_total_procured__mw__sr__as_caiso,0.0037031769752502025,0.00585448741912839,triple_rand
"(4, 39, 41)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.012159824371337946,0.011868655681610107,triple_rand
"(4, 39, 41)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.037188172340393066,0.03068375587463379,triple_rand
"(4, 39, 41)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0432896614074707,0.038836956024169866,triple_rand
"(4, 39, 41)",dam_schedule__mw__export__caiso_totals,0.022706151008605957,0.015590310096740723,triple_rand
"(4, 39, 41)",dam_schedule__mw__generation__caiso_totals,0.010929226875305176,0.008214175701141357,triple_rand
"(4, 39, 41)",dam_schedule__mw__import__caiso_totals,0.015410482883453397,0.01611816883087161,triple_rand
"(4, 39, 41)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.022480964660644503,0.0169181227684021,triple_rand
"(5, 6, 34)",actual_load__mw__ca_iso_tac,0.019627094268798828,0.02599966526031494,triple_rand
"(5, 6, 34)",dam_as_total_procured__mw__nr__as_caiso,0.015314221382141086,0.019402444362640298,triple_rand
"(5, 6, 34)",dam_as_total_procured__mw__rd__as_caiso,0.013492345809936523,0.01493459939956665,triple_rand
"(5, 6, 34)",dam_as_total_procured__mw__ru__as_caiso,0.0014429092407226562,0.000527799129486084,triple_rand
"(5, 6, 34)",dam_as_total_procured__mw__sr__as_caiso,0.00738525390625,0.01343643665313718,triple_rand
"(5, 6, 34)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.005559682846069336,0.003733813762664795,triple_rand
"(5, 6, 34)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.03945678472518921,0.035784780979156494,triple_rand
"(5, 6, 34)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.010828495025634821,0.008646547794342097,triple_rand
"(5, 6, 34)",dam_schedule__mw__export__caiso_totals,0.014597117900848389,0.01877349615097046,triple_rand
"(5, 6, 34)",dam_schedule__mw__generation__caiso_totals,0.015790343284606934,0.019981443881988525,triple_rand
"(5, 6, 34)",dam_schedule__mw__import__caiso_totals,0.01421469449996951,0.013958930969238309,triple_rand
"(5, 6, 34)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0061989426612854,-0.001422643661498968,triple_rand
"(5, 7, 31)",actual_load__mw__ca_iso_tac,0.0019789934158325195,0.0012373924255371094,triple_rand
"(5, 7, 31)",dam_as_total_procured__mw__nr__as_caiso,0.0005048513412476141,0.0008130669593810758,triple_rand
"(5, 7, 31)",dam_as_total_procured__mw__rd__as_caiso,0.0022367238998413086,0.001993417739868164,triple_rand
"(5, 7, 31)",dam_as_total_procured__mw__ru__as_caiso,0.0029299855232238214,0.002821683883666992,triple_rand
"(5, 7, 31)",dam_as_total_procured__mw__sr__as_caiso,0.0003174543380737027,0.0011974573135375977,triple_rand
"(5, 7, 31)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,-9.298324584960938e-05,0.0010073781013489325,triple_rand
"(5, 7, 31)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0005657672882080078,-0.00047892332077026367,triple_rand
"(5, 7, 31)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,4.172325134277344e-07,-0.0011419057846069336,triple_rand
"(5, 7, 31)",dam_schedule__mw__export__caiso_totals,0.0002797842025756836,0.0016936063766479492,triple_rand
"(5, 7, 31)",dam_schedule__mw__generation__caiso_totals,5.161762237548828e-05,-2.6047229766845703e-05,triple_rand
"(5, 7, 31)",dam_schedule__mw__import__caiso_totals,0.0007188320159912109,0.0006726980209350031,triple_rand
"(5, 7, 31)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0027769207954406183,0.0028649568557739258,triple_rand
"(5, 7, 41)",actual_load__mw__ca_iso_tac,0.06419330835342407,0.05618584156036377,triple_rand
"(5, 7, 41)",dam_as_total_procured__mw__nr__as_caiso,0.004847645759582603,0.004124581813812284,triple_rand
"(5, 7, 41)",dam_as_total_procured__mw__rd__as_caiso,0.005125284194946289,0.0028110146522521973,triple_rand
"(5, 7, 41)",dam_as_total_procured__mw__ru__as_caiso,0.01632994413375849,0.015529811382293701,triple_rand
"(5, 7, 41)",dam_as_total_procured__mw__sr__as_caiso,0.004104912281036405,0.004933714866638211,triple_rand
"(5, 7, 41)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.016125023365020807,0.01751095056533819,triple_rand
"(5, 7, 41)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.09096461534500122,0.07629156112670898,triple_rand
"(5, 7, 41)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.07156074047088623,0.06166702508926386,triple_rand
"(5, 7, 41)",dam_schedule__mw__export__caiso_totals,0.014756083488464355,0.015033245086669922,triple_rand
"(5, 7, 41)",dam_schedule__mw__generation__caiso_totals,0.013983845710754395,0.012857973575592041,triple_rand
"(5, 7, 41)",dam_schedule__mw__import__caiso_totals,0.01607459783554077,0.01727735996246338,triple_rand
"(5, 7, 41)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04183870553970337,0.03284668922424322,triple_rand
"(5, 8, 23)",actual_load__mw__ca_iso_tac,0.02967435121536255,0.0354536771774292,triple_rand
"(5, 8, 23)",dam_as_total_procured__mw__nr__as_caiso,0.023996293544769287,0.027019143104553223,triple_rand
"(5, 8, 23)",dam_as_total_procured__mw__rd__as_caiso,0.03431093692779541,0.03772884607315058,triple_rand
"(5, 8, 23)",dam_as_total_procured__mw__ru__as_caiso,0.049254655838012695,0.05122309923172,triple_rand
"(5, 8, 23)",dam_as_total_procured__mw__sr__as_caiso,0.010203242301941001,0.012947916984558105,triple_rand
"(5, 8, 23)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.016823112964630127,0.015081048011779785,triple_rand
"(5, 8, 23)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.003881096839904785,0.0034629106521606445,triple_rand
"(5, 8, 23)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.037509620189666804,0.04074782133102417,triple_rand
"(5, 8, 23)",dam_schedule__mw__export__caiso_totals,0.007217884063720703,0.010383546352386475,triple_rand
"(5, 8, 23)",dam_schedule__mw__generation__caiso_totals,0.018526434898376465,0.022611021995544434,triple_rand
"(5, 8, 23)",dam_schedule__mw__import__caiso_totals,0.041023075580596924,0.0395851731300354,triple_rand
"(5, 8, 23)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.003206193447113037,0.009727656841278076,triple_rand
"(5, 8, 32)",actual_load__mw__ca_iso_tac,0.022364318370819092,0.0235937237739563,triple_rand
"(5, 8, 32)",dam_as_total_procured__mw__nr__as_caiso,0.016769051551818903,0.013484239578247098,triple_rand
"(5, 8, 32)",dam_as_total_procured__mw__rd__as_caiso,0.025958657264709473,0.03276461362838745,triple_rand
"(5, 8, 32)",dam_as_total_procured__mw__ru__as_caiso,0.010851025581359919,0.021011829376220703,triple_rand
"(5, 8, 32)",dam_as_total_procured__mw__sr__as_caiso,0.004942655563354506,0.007731437683105399,triple_rand
"(5, 8, 32)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.022816658020019615,0.027703523635864286,triple_rand
"(5, 8, 32)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.018765807151794434,0.02181613445281988,triple_rand
"(5, 8, 32)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0199773907661438,0.018410146236419678,triple_rand
"(5, 8, 32)",dam_schedule__mw__export__caiso_totals,0.002113163471221924,0.012425482273101807,triple_rand
"(5, 8, 32)",dam_schedule__mw__generation__caiso_totals,0.016228199005126953,0.019721508026123047,triple_rand
"(5, 8, 32)",dam_schedule__mw__import__caiso_totals,0.022627413272857708,0.017327725887298612,triple_rand
"(5, 8, 32)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.01015746593475339,0.013416051864624079,triple_rand
"(5, 10, 29)",actual_load__mw__ca_iso_tac,0.04431432485580444,0.039026081562042236,triple_rand
"(5, 10, 29)",dam_as_total_procured__mw__nr__as_caiso,0.0179174542427063,0.019506096839904813,triple_rand
"(5, 10, 29)",dam_as_total_procured__mw__rd__as_caiso,0.0418477058410644,0.03822296857833862,triple_rand
"(5, 10, 29)",dam_as_total_procured__mw__ru__as_caiso,0.03881657123565671,0.03782659769058219,triple_rand
"(5, 10, 29)",dam_as_total_procured__mw__sr__as_caiso,0.019676625728607205,0.026377975940704318,triple_rand
"(5, 10, 29)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.042266190052032526,0.033464848995208796,triple_rand
"(5, 10, 29)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.028814196586608887,0.02432030439376831,triple_rand
"(5, 10, 29)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0323993563652038,0.02260136604309082,triple_rand
"(5, 10, 29)",dam_schedule__mw__export__caiso_totals,0.021188199520111084,0.01753169298171997,triple_rand
"(5, 10, 29)",dam_schedule__mw__generation__caiso_totals,0.027376651763916016,0.024693071842193604,triple_rand
"(5, 10, 29)",dam_schedule__mw__import__caiso_totals,0.03192341327667236,0.02390921115875244,triple_rand
"(5, 10, 29)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.017564237117767306,0.016176998615264893,triple_rand
"(5, 11, 33)",actual_load__mw__ca_iso_tac,0.014424741268157959,0.016009271144866943,triple_rand
"(5, 11, 33)",dam_as_total_procured__mw__nr__as_caiso,0.010930955410003607,0.0111010670661926,triple_rand
"(5, 11, 33)",dam_as_total_procured__mw__rd__as_caiso,0.027023792266845703,0.03248107433319092,triple_rand
"(5, 11, 33)",dam_as_total_procured__mw__ru__as_caiso,-0.002022385597229004,0.005272984504699707,triple_rand
"(5, 11, 33)",dam_as_total_procured__mw__sr__as_caiso,0.0072852373123168945,0.0041109919548034946,triple_rand
"(5, 11, 33)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.010323703289031982,0.0074700117111206055,triple_rand
"(5, 11, 33)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.001120448112487793,0.0019702911376953125,triple_rand
"(5, 11, 33)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.003515243530273493,0.013226866722106878,triple_rand
"(5, 11, 33)",dam_schedule__mw__export__caiso_totals,0.0033145546913146973,0.0033940672874450684,triple_rand
"(5, 11, 33)",dam_schedule__mw__generation__caiso_totals,0.006117403507232666,0.011053025722503662,triple_rand
"(5, 11, 33)",dam_schedule__mw__import__caiso_totals,0.002957761287689209,0.00750571489334112,triple_rand
"(5, 11, 33)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.01766806840896612,0.011242449283599909,triple_rand
"(5, 13, 30)",actual_load__mw__ca_iso_tac,0.0037783384323120117,0.003021836280822754,triple_rand
"(5, 13, 30)",dam_as_total_procured__mw__nr__as_caiso,-0.0023875832557677945,0.00021761655807489566,triple_rand
"(5, 13, 30)",dam_as_total_procured__mw__rd__as_caiso,-0.00016236305236816406,-0.00042426586151123047,triple_rand
"(5, 13, 30)",dam_as_total_procured__mw__ru__as_caiso,0.002684891223907415,0.0024271011352539618,triple_rand
"(5, 13, 30)",dam_as_total_procured__mw__sr__as_caiso,0.0038514733314513883,0.0010638833045960028,triple_rand
"(5, 13, 30)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.00330430269241333,-0.0023642182350158136,triple_rand
"(5, 13, 30)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.00043213367462158203,0.00020253658294677734,triple_rand
"(5, 13, 30)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0019705891609191895,0.0009153485298156183,triple_rand
"(5, 13, 30)",dam_schedule__mw__export__caiso_totals,-0.0032327771186828613,-0.0017107725143432617,triple_rand
"(5, 13, 30)",dam_schedule__mw__generation__caiso_totals,-0.0018189549446105957,-0.0007449984550476074,triple_rand
"(5, 13, 30)",dam_schedule__mw__import__caiso_totals,-0.0012436509132384699,-0.00039392709732050113,triple_rand
"(5, 13, 30)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0008583664894104004,-0.00019067525863653012,triple_rand
"(5, 13, 32)",actual_load__mw__ca_iso_tac,0.010284662246704102,0.013281524181365967,triple_rand
"(5, 13, 32)",dam_as_total_procured__mw__nr__as_caiso,0.009794533252716092,0.0162538290023804,triple_rand
"(5, 13, 32)",dam_as_total_procured__mw__rd__as_caiso,0.0029764771461486816,0.00418698787689209,triple_rand
"(5, 13, 32)",dam_as_total_procured__mw__ru__as_caiso,0.027312755584716797,0.03370696306228638,triple_rand
"(5, 13, 32)",dam_as_total_procured__mw__sr__as_caiso,0.005618929862976102,0.009865105152130127,triple_rand
"(5, 13, 32)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.0012595057487487793,0.0005140304565430243,triple_rand
"(5, 13, 32)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0029088854789733887,0.0015282630920410156,triple_rand
"(5, 13, 32)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.016548395156860296,0.01765382289886469,triple_rand
"(5, 13, 32)",dam_schedule__mw__export__caiso_totals,0.006794750690460205,0.006588578224182129,triple_rand
"(5, 13, 32)",dam_schedule__mw__generation__caiso_totals,0.00030982494354248047,0.0021848082542419434,triple_rand
"(5, 13, 32)",dam_schedule__mw__import__caiso_totals,0.000515520572662409,0.002305269241333008,triple_rand
"(5, 13, 32)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.006072580814361572,-0.0014662146568298895,triple_rand
"(5, 18, 22)",actual_load__mw__ca_iso_tac,0.02113974094390869,0.02037912607192993,triple_rand
"(5, 18, 22)",dam_as_total_procured__mw__nr__as_caiso,0.008799254894256592,0.007165074348449707,triple_rand
"(5, 18, 22)",dam_as_total_procured__mw__rd__as_caiso,0.034493863582611084,0.0390629768371582,triple_rand
"(5, 18, 22)",dam_as_total_procured__mw__ru__as_caiso,0.03004109859466561,0.026950776576995794,triple_rand
"(5, 18, 22)",dam_as_total_procured__mw__sr__as_caiso,0.013960540294647203,0.012412965297699002,triple_rand
"(5, 18, 22)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04854214191436759,0.0383031964302063,triple_rand
"(5, 18, 22)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.020511984825134277,0.014929890632629395,triple_rand
"(5, 18, 22)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.011773288249969482,0.014275670051574707,triple_rand
"(5, 18, 22)",dam_schedule__mw__export__caiso_totals,0.018082916736602783,0.0183141827583313,triple_rand
"(5, 18, 22)",dam_schedule__mw__generation__caiso_totals,0.01523888111114502,0.014914751052856445,triple_rand
"(5, 18, 22)",dam_schedule__mw__import__caiso_totals,0.04344701766967779,0.036177635192871094,triple_rand
"(5, 18, 22)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0287344455718994,0.017359256744384793,triple_rand
"(5, 18, 27)",actual_load__mw__ca_iso_tac,0.02103555202484131,0.016964256763458252,triple_rand
"(5, 18, 27)",dam_as_total_procured__mw__nr__as_caiso,0.012194037437438882,0.0085980296134949,triple_rand
"(5, 18, 27)",dam_as_total_procured__mw__rd__as_caiso,0.03676110506057739,0.028969407081603976,triple_rand
"(5, 18, 27)",dam_as_total_procured__mw__ru__as_caiso,0.03284180164337161,0.02838963270187378,triple_rand
"(5, 18, 27)",dam_as_total_procured__mw__sr__as_caiso,0.0107443332672119,0.009237468242645208,triple_rand
"(5, 18, 27)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03651320934295649,0.0224688649177551,triple_rand
"(5, 18, 27)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.02525860071182251,0.02067017555236822,triple_rand
"(5, 18, 27)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.014926731586456299,0.015247821807861384,triple_rand
"(5, 18, 27)",dam_schedule__mw__export__caiso_totals,0.01595848798751831,0.01420670747756958,triple_rand
"(5, 18, 27)",dam_schedule__mw__generation__caiso_totals,0.016799628734588623,0.012750327587127686,triple_rand
"(5, 18, 27)",dam_schedule__mw__import__caiso_totals,0.029977917671203613,0.024310648441314697,triple_rand
"(5, 18, 27)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.014979362487792997,0.013846755027770996,triple_rand
"(5, 18, 35)",actual_load__mw__ca_iso_tac,0.02692931890487671,0.025728702545166016,triple_rand
"(5, 18, 35)",dam_as_total_procured__mw__nr__as_caiso,0.007634222507476779,0.004922330379486084,triple_rand
"(5, 18, 35)",dam_as_total_procured__mw__rd__as_caiso,-0.0015407800674436256,-0.0014792084693907581,triple_rand
"(5, 18, 35)",dam_as_total_procured__mw__ru__as_caiso,0.010960996150970403,0.010535061359405573,triple_rand
"(5, 18, 35)",dam_as_total_procured__mw__sr__as_caiso,0.006872415542602595,0.007469058036804199,triple_rand
"(5, 18, 35)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0035329461097717285,-0.0008189678192138672,triple_rand
"(5, 18, 35)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.036858201026916504,0.03081071376800537,triple_rand
"(5, 18, 35)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.011998176574707003,0.015502274036407498,triple_rand
"(5, 18, 35)",dam_schedule__mw__export__caiso_totals,0.0008460283279418945,0.0018861889839172363,triple_rand
"(5, 18, 35)",dam_schedule__mw__generation__caiso_totals,0.01392829418182373,0.010724782943725586,triple_rand
"(5, 18, 35)",dam_schedule__mw__import__caiso_totals,0.01574641466140747,0.01455378532409668,triple_rand
"(5, 18, 35)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.005252480506896973,-0.0012373328208922785,triple_rand
"(5, 19, 41)",actual_load__mw__ca_iso_tac,0.004397392272949219,0.003575563430786133,triple_rand
"(5, 19, 41)",dam_as_total_procured__mw__nr__as_caiso,0.01592367887496951,0.0106048583984375,triple_rand
"(5, 19, 41)",dam_as_total_procured__mw__rd__as_caiso,0.03376096487045288,0.037278711795806885,triple_rand
"(5, 19, 41)",dam_as_total_procured__mw__ru__as_caiso,0.0197182297706604,0.022739112377166804,triple_rand
"(5, 19, 41)",dam_as_total_procured__mw__sr__as_caiso,0.004348456859588595,0.0035722851753234863,triple_rand
"(5, 19, 41)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.04191023111343389,0.04920721054077154,triple_rand
"(5, 19, 41)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0022348761558532715,0.0027266740798947975,triple_rand
"(5, 19, 41)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.005786001682281494,0.009128987789153997,triple_rand
"(5, 19, 41)",dam_schedule__mw__export__caiso_totals,0.0024408698081970215,0.004191040992736816,triple_rand
"(5, 19, 41)",dam_schedule__mw__generation__caiso_totals,0.007566928863525391,0.008282959461212158,triple_rand
"(5, 19, 41)",dam_schedule__mw__import__caiso_totals,0.004416823387145996,0.010390102863311823,triple_rand
"(5, 19, 41)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.004993379116058294,0.019674837589263916,triple_rand
"(5, 20, 21)",actual_load__mw__ca_iso_tac,0.08018791675567627,0.08617174625396729,triple_rand
"(5, 20, 21)",dam_as_total_procured__mw__nr__as_caiso,0.02751874923706049,0.028984248638153104,triple_rand
"(5, 20, 21)",dam_as_total_procured__mw__rd__as_caiso,0.04191654920578003,0.05270278453826904,triple_rand
"(5, 20, 21)",dam_as_total_procured__mw__ru__as_caiso,0.05208492279052729,0.06897741556167597,triple_rand
"(5, 20, 21)",dam_as_total_procured__mw__sr__as_caiso,0.011892616748809787,0.020391881465911893,triple_rand
"(5, 20, 21)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.012006282806396484,0.01500171422958374,triple_rand
"(5, 20, 21)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0006262063980101429,0.0020468831062318005,triple_rand
"(5, 20, 21)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.02497410774230957,0.021132230758666992,triple_rand
"(5, 20, 21)",dam_schedule__mw__export__caiso_totals,0.03346240520477295,0.036044299602508545,triple_rand
"(5, 20, 21)",dam_schedule__mw__generation__caiso_totals,0.0703158974647522,0.07040238380432129,triple_rand
"(5, 20, 21)",dam_schedule__mw__import__caiso_totals,0.056514799594879095,0.06173664331436163,triple_rand
"(5, 20, 21)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.004133343696594183,0.012620747089386042,triple_rand
"(5, 21, 25)",actual_load__mw__ca_iso_tac,0.04391622543334961,0.03857177495956421,triple_rand
"(5, 21, 25)",dam_as_total_procured__mw__nr__as_caiso,0.027326166629791288,0.027034997940063477,triple_rand
"(5, 21, 25)",dam_as_total_procured__mw__rd__as_caiso,0.08273088932037354,0.09624695777893066,triple_rand
"(5, 21, 25)",dam_as_total_procured__mw__ru__as_caiso,0.06628596782684329,0.05564332008361811,triple_rand
"(5, 21, 25)",dam_as_total_procured__mw__sr__as_caiso,0.01003152132034299,0.008297860622405978,triple_rand
"(5, 21, 25)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0311163067817688,0.03096985816955572,triple_rand
"(5, 21, 25)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0020425915718077503,0.002503812313079723,triple_rand
"(5, 21, 25)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.03316009044647217,0.029595255851745605,triple_rand
"(5, 21, 25)",dam_schedule__mw__export__caiso_totals,0.006941437721252441,0.009141683578491211,triple_rand
"(5, 21, 25)",dam_schedule__mw__generation__caiso_totals,0.033342838287353516,0.02628380060195923,triple_rand
"(5, 21, 25)",dam_schedule__mw__import__caiso_totals,0.0635111927986145,0.06660598516464233,triple_rand
"(5, 21, 25)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0103607177734375,0.014290511608123835,triple_rand
"(5, 22, 28)",actual_load__mw__ca_iso_tac,0.010005176067352295,0.009838223457336426,triple_rand
"(5, 22, 28)",dam_as_total_procured__mw__nr__as_caiso,0.0010927319526673196,0.00344324111938471,triple_rand
"(5, 22, 28)",dam_as_total_procured__mw__rd__as_caiso,0.06301385164260859,0.0608364343643189,triple_rand
"(5, 22, 28)",dam_as_total_procured__mw__ru__as_caiso,0.03168362379074091,0.03967982530593869,triple_rand
"(5, 22, 28)",dam_as_total_procured__mw__sr__as_caiso,0.012368321418762207,0.018280506134033203,triple_rand
"(5, 22, 28)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.052111566066742,0.0494827628135681,triple_rand
"(5, 22, 28)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.034455955028533936,0.026809215545654297,triple_rand
"(5, 22, 28)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.027761697769165095,0.028405427932739258,triple_rand
"(5, 22, 28)",dam_schedule__mw__export__caiso_totals,0.012387633323669434,0.017217695713043213,triple_rand
"(5, 22, 28)",dam_schedule__mw__generation__caiso_totals,0.017598748207092285,0.017661333084106445,triple_rand
"(5, 22, 28)",dam_schedule__mw__import__caiso_totals,0.06656777858734131,0.07003611326217651,triple_rand
"(5, 22, 28)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.05879586935043339,0.045905351638794015,triple_rand
"(5, 23, 32)",actual_load__mw__ca_iso_tac,0.019680559635162354,0.01943039894104004,triple_rand
"(5, 23, 32)",dam_as_total_procured__mw__nr__as_caiso,0.017279148101806585,0.018317759037017822,triple_rand
"(5, 23, 32)",dam_as_total_procured__mw__rd__as_caiso,0.032182514667510986,0.04149889945983892,triple_rand
"(5, 23, 32)",dam_as_total_procured__mw__ru__as_caiso,0.027375817298889216,0.038437008857727106,triple_rand
"(5, 23, 32)",dam_as_total_procured__mw__sr__as_caiso,0.02293878793716439,0.025330543518066406,triple_rand
"(5, 23, 32)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.013935625553131104,0.014762580394744873,triple_rand
"(5, 23, 32)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0014477372169494629,0.0015480518341064453,triple_rand
"(5, 23, 32)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.022654950618743896,0.02810376882553095,triple_rand
"(5, 23, 32)",dam_schedule__mw__export__caiso_totals,0.010223031044006348,0.005282282829284668,triple_rand
"(5, 23, 32)",dam_schedule__mw__generation__caiso_totals,0.01951676607131958,0.0189974308013916,triple_rand
"(5, 23, 32)",dam_schedule__mw__import__caiso_totals,0.024529218673706,0.032066166400909424,triple_rand
"(5, 23, 32)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.004571139812469482,-0.0010696053504943848,triple_rand
"(5, 24, 40)",actual_load__mw__ca_iso_tac,0.013429999351501465,0.012581884860992432,triple_rand
"(5, 24, 40)",dam_as_total_procured__mw__nr__as_caiso,0.009772479534149198,0.005143940448760903,triple_rand
"(5, 24, 40)",dam_as_total_procured__mw__rd__as_caiso,0.01013320684432989,0.011506319046020508,triple_rand
"(5, 24, 40)",dam_as_total_procured__mw__ru__as_caiso,0.0076716542243958075,0.005752086639404297,triple_rand
"(5, 24, 40)",dam_as_total_procured__mw__sr__as_caiso,0.008518517017364502,0.0011183619499207098,triple_rand
"(5, 24, 40)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.009705841541290283,0.011745274066924993,triple_rand
"(5, 24, 40)",dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.002308070659637451,0.0051770806312561035,triple_rand
"(5, 24, 40)",dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.003411412239074707,0.001855075359344538,triple_rand
"(5, 24, 40)",dam_schedule__mw__export__caiso_totals,0.0049484968185424805,0.012949764728546143,triple_rand
"(5, 24, 40)",dam_schedule__mw__generation__caiso_totals,0.009672939777374268,0.00852060317993164,triple_rand
"(5, 24, 40)",dam_schedule__mw__import__caiso_totals,0.01943385601043701,0.02041953802108759,triple_rand
"(5, 24, 40)",rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.006345510482788086,0.011905014514923096,triple_rand
"(5, 26, 31)",actual_load__mw__ca_iso_tac,0.001954793930053711,0.0014646053314208984,triple_rand
"(5, 26, 31)",dam_as_total_procured__mw__nr__as_caiso,-0.0007194876670837957,0.001646697521209689,triple_rand
"(5, 26, 31)",dam_as_total_procured__mw__rd__as_caiso,0.0054318904876708984,0.005544483661651611,triple_rand
"(5, 26, 31)",dam_as_total_procured__mw__ru__as_caiso,0.002156972885131808,0.0008844137191771906,triple_rand
"(5, 26, 31)",dam_as_total_procured__mw__sr__as_caiso,0.0011656880378723006,0.001093685626983601,triple_rand
"(5, 26, 31)",dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.003950893878936823,0.0031079053878785012,triple_rand
