i,j,conf,synergy,synergy_full,v_pair,v_i,v_j
16,19,actual_load__mw__ca_iso_tac,0.09641337394714361,0.08746957778930661,0.2241290807723999,0.0012176632881164,0.1277157068252563
16,19,dam_as_total_procured__mw__nr__as_caiso,0.0576773881912231,0.053592622280120794,0.0824612975120544,0.0165913105010986,0.0247839093208313
16,19,dam_as_total_procured__mw__rd__as_caiso,0.06795704364776617,0.06602215766906733,0.4109650254249573,0.0076594948768615,0.3430079817771911
16,19,dam_as_total_procured__mw__ru__as_caiso,0.0780906081199646,0.06387168169021609,0.2416667938232422,0.0133395195007324,0.1635761857032776
16,19,dam_as_total_procured__mw__sr__as_caiso,0.0007628798484801969,0.003543555736541703,0.0256266593933105,0.0,0.0248637795448303
16,19,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03203535079956049,0.030692636966705378,0.3498177528381347,0.0,0.3177824020385742
16,19,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0008323788642884411,0.001415848731994851,0.9576977491378784,0.0223320126533508,0.95686537027359
16,19,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.015996932983398438,0.010691463947296087,0.4362128973007202,0.0158873796463012,0.4202159643173218
16,19,dam_schedule__mw__export__caiso_totals,0.10059887170791629,0.08308798074722291,0.1881475448608398,0.0202178359031677,0.0875486731529235
16,19,dam_schedule__mw__generation__caiso_totals,0.0846306085586548,0.06692260503768918,0.2091072797775268,0.0077282190322875,0.124476671218872
16,19,dam_schedule__mw__import__caiso_totals,0.04506880044937142,0.036615908145904486,0.2944996953010559,0.0101839900016784,0.2494308948516845
16,19,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.012506544589996282,0.013745248317718506,0.2934540510177612,0.0,0.2809475064277649
16,20,actual_load__mw__ca_iso_tac,0.07728672027587889,0.06866353750228879,0.1690890789031982,0.0012176632881164,0.0918023586273193
16,20,dam_as_total_procured__mw__nr__as_caiso,0.041107177734375,0.042884945869445794,0.0576984882354736,0.0165913105010986,0.0140499472618103
16,20,dam_as_total_procured__mw__rd__as_caiso,0.06745630502700808,0.05919361114501959,0.2939469218254089,0.0076594948768615,0.2264906167984008
16,20,dam_as_total_procured__mw__ru__as_caiso,0.0691146850585937,0.05437833070755012,0.1986883878707885,0.0133395195007324,0.1295737028121948
16,20,dam_as_total_procured__mw__sr__as_caiso,0.002460658550262498,0.0059556365013122,0.0161395668983459,0.0,0.0136789083480834
16,20,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03856062889099121,0.027365505695343004,0.1614513993263244,0.0,0.1228907704353332
16,20,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.010588228702545166,0.007382631301879883,0.7860648036003113,0.0223320126533508,0.7754765748977661
16,20,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.012504994869232178,0.008653223514556885,0.4412966966629028,0.0158873796463012,0.4287917017936706
16,20,dam_schedule__mw__export__caiso_totals,0.09766107797622679,0.082496166229248,0.1701011657714843,0.0202178359031677,0.0724400877952575
16,20,dam_schedule__mw__generation__caiso_totals,0.06556415557861331,0.0535407662391663,0.1574413776397705,0.0077282190322875,0.0918772220611572
16,20,dam_schedule__mw__import__caiso_totals,0.0396962761878967,0.031063199043273898,0.2326682806015014,0.0101839900016784,0.1929720044136047
16,20,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.01309263706207281,0.01081925630569451,0.1508039832115173,0.0,0.1377113461494445
16,21,actual_load__mw__ca_iso_tac,0.123173713684082,0.10976755619049071,0.231232464313507,0.0012176632881164,0.108058750629425
16,21,dam_as_total_procured__mw__nr__as_caiso,0.057818889617919894,0.054810702800750705,0.0744102001190185,0.0165913105010986,0.013916790485382
16,21,dam_as_total_procured__mw__rd__as_caiso,0.05619686841964722,0.05398821830749512,0.4773865938186645,0.0076594948768615,0.4211897253990173
16,21,dam_as_total_procured__mw__ru__as_caiso,0.08222061395645142,0.07096260786056521,0.2623535394668579,0.0133395195007324,0.1801329255104065
16,21,dam_as_total_procured__mw__sr__as_caiso,0.009034633636474602,0.0076498985290527,0.0377023220062255,0.0,0.0286676883697509
16,21,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.017199695110321045,0.01960068941116333,0.4395480155944824,0.0,0.4223483204841614
16,21,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0028169751167297363,0.0020942091941834606,0.9535896182060242,0.0223320126533508,0.9507726430892944
16,21,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.018581032752990723,0.013179481029510498,0.3770944476127624,0.0158873796463012,0.3585134148597717
16,21,dam_schedule__mw__export__caiso_totals,0.1011593937873841,0.0831847786903381,0.1889876127243042,0.0202178359031677,0.0878282189369201
16,21,dam_schedule__mw__generation__caiso_totals,0.09910565614700319,0.07945555448532111,0.208662748336792,0.0077282190322875,0.1095570921897888
16,21,dam_schedule__mw__import__caiso_totals,0.0376204252243042,0.03197580575942993,0.3072876334190368,0.0101839900016784,0.2696672081947326
16,21,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.011475980281829834,0.0114976167678833,0.3632112145423889,0.0,0.3517352342605591
16,22,actual_load__mw__ca_iso_tac,0.030511021614074707,0.0313774347305298,0.1009343862533569,0.0012176632881164,0.0704233646392822
16,22,dam_as_total_procured__mw__nr__as_caiso,0.0171859860420227,0.0195802450180054,0.0337772965431213,0.0165913105010986,0.0066888332366943
16,22,dam_as_total_procured__mw__rd__as_caiso,0.04486554861068731,0.036979675292968806,0.1805922985076904,0.0076594948768615,0.1357267498970031
16,22,dam_as_total_procured__mw__ru__as_caiso,0.0347303152084351,0.020879089832305894,0.134742796421051,0.0133395195007324,0.1000124812126159
16,22,dam_as_total_procured__mw__sr__as_caiso,0.004764199256896901,0.006544172763824499,0.0086040496826171,0.0,0.0038398504257202
16,22,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0337360501289368,0.0268949270248414,0.0878079533576965,0.0,0.0540719032287597
16,22,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.012700021266937256,0.01024407148361206,0.5257596373558044,0.0223320126533508,0.5130596160888672
16,22,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.00567632913589472,0.0016503334045410156,0.2903428673744201,0.0158873796463012,0.2846665382385254
16,22,dam_schedule__mw__export__caiso_totals,0.0475876331329346,0.045445561408996596,0.072437584400177,0.0202178359031677,0.0248499512672424
16,22,dam_schedule__mw__generation__caiso_totals,0.0298838019371033,0.0297602415084839,0.0997740626335144,0.0077282190322875,0.0698902606964111
16,22,dam_schedule__mw__import__caiso_totals,0.023961424827575697,0.019966781139373793,0.1238455176353454,0.0101839900016784,0.0998840928077697
16,22,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.011147975921630901,0.009342849254608196,0.0584027767181396,0.0,0.0472548007965087
16,23,actual_load__mw__ca_iso_tac,0.0395118594169616,0.0410853028297425,0.119238257408142,0.0012176632881164,0.0797263979911804
16,23,dam_as_total_procured__mw__nr__as_caiso,0.0062965154647826975,0.018590092658996603,0.0228878259658813,0.0165913105010986,0.0035656690597534
16,23,dam_as_total_procured__mw__rd__as_caiso,0.056715428829193115,0.044435083866119385,0.4245328307151794,0.0076594948768615,0.3678174018859863
16,23,dam_as_total_procured__mw__ru__as_caiso,0.0692373514175415,0.05531156063079831,0.2427545189857483,0.0133395195007324,0.1735171675682068
16,23,dam_as_total_procured__mw__sr__as_caiso,0.0040117502212524,0.0075050592422485005,0.018979787826538,0.0,0.0149680376052856
16,23,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.02511048316955561,0.017146885395049993,0.4096562266349792,0.0,0.3845457434654236
16,23,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.005041062831878662,0.003305196762084961,0.8663343787193298,0.0223320126533508,0.8612933158874512
16,23,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.003850281238555908,0.0030694603919982355,0.3149246573448181,0.0158873796463012,0.3110743761062622
16,23,dam_schedule__mw__export__caiso_totals,0.037654519081115806,0.0325171947479248,0.0825468897819519,0.0202178359031677,0.0448923707008361
16,23,dam_schedule__mw__generation__caiso_totals,0.025643527507782003,0.024878203868865995,0.0802485942840576,0.0077282190322875,0.0546050667762756
16,23,dam_schedule__mw__import__caiso_totals,0.02268779277801522,0.022005259990692194,0.2416970133781433,0.0101839900016784,0.2190092206001281
16,23,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.016676545143127386,0.01528102159500122,0.445644199848175,0.0,0.4289676547050476
16,24,actual_load__mw__ca_iso_tac,0.0530098676681518,0.0491276979446411,0.1278532743453979,0.0012176632881164,0.0748434066772461
16,24,dam_as_total_procured__mw__nr__as_caiso,0.019634187221527096,0.0221635103225708,0.0362254977226257,0.0165913105010986,0.0059100985527038
16,24,dam_as_total_procured__mw__rd__as_caiso,0.048769235610961914,0.039053976535797175,0.378545343875885,0.0076594948768615,0.3297761082649231
16,24,dam_as_total_procured__mw__ru__as_caiso,0.06036537885665891,0.05059248208999628,0.2131881713867187,0.0133395195007324,0.1528227925300598
16,24,dam_as_total_procured__mw__sr__as_caiso,0.00045812129974369745,0.005778491497039802,0.016359806060791,0.0,0.0159016847610473
16,24,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.02014303207397461,0.01544255018234253,0.3490309715270996,0.0,0.328887939453125
16,24,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.00796973705291748,0.005833685398101807,0.8065189123153687,0.0223320126533508,0.7985491752624512
16,24,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.011436700820922907,0.007990300655365046,0.3093883991241455,0.0158873796463012,0.2979516983032226
16,24,dam_schedule__mw__export__caiso_totals,0.0460845828056335,0.0404786467552185,0.1005990505218505,0.0202178359031677,0.054514467716217
16,24,dam_schedule__mw__generation__caiso_totals,0.037046134471893304,0.034248411655426,0.0916604399681091,0.0077282190322875,0.0546143054962158
16,24,dam_schedule__mw__import__caiso_totals,0.021933078765869085,0.020990073680877686,0.2293474674224853,0.0101839900016784,0.2074143886566162
16,24,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.013512670993804932,0.012486040592193604,0.3485171198844909,0.0,0.335004448890686
16,25,actual_load__mw__ca_iso_tac,0.0155792832374573,0.0146361589431763,0.0266624093055725,0.0012176632881164,0.0110831260681152
16,25,dam_as_total_procured__mw__nr__as_caiso,0.0215083956718445,0.019379258155822705,0.0380997061729431,0.0165913105010986,0.0159469246864318
16,25,dam_as_total_procured__mw__rd__as_caiso,0.017254769802093506,0.011893033981323187,0.3379296660423279,0.0076594948768615,0.3206748962402344
16,25,dam_as_total_procured__mw__ru__as_caiso,0.030049562454223605,0.023089051246643108,0.1575286388397216,0.0133395195007324,0.127479076385498
16,25,dam_as_total_procured__mw__sr__as_caiso,0.0035024285316467,0.004528462886810299,0.0035024285316467,0.0,0.0
16,25,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.005466699600219699,0.005869090557098416,0.2341546416282653,0.0,0.2286879420280456
16,25,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0417289137840271,0.030174493789672907,0.3143762350082397,0.0223320126533508,0.2726473212242126
16,25,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0173829793930054,0.0084589719772339,0.090811014175415,0.0158873796463012,0.0734280347824096
16,25,dam_schedule__mw__export__caiso_totals,0.0343455076217651,0.023157358169555702,0.0576454401016235,0.0202178359031677,0.0232999324798584
16,25,dam_schedule__mw__generation__caiso_totals,0.0215299725532532,0.015418171882629398,0.0365630388259887,0.0077282190322875,0.0150330662727355
16,25,dam_schedule__mw__import__caiso_totals,0.014162302017211886,0.011344432830810602,0.1330448389053344,0.0101839900016784,0.1188825368881225
16,25,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0033926367759705145,-0.0028792619705199918,0.1654531359672546,0.0,0.1620604991912841
16,26,actual_load__mw__ca_iso_tac,0.01277101039886469,0.007181465625762995,0.1333962678909301,0.0012176632881164,0.1206252574920654
16,26,dam_as_total_procured__mw__nr__as_caiso,0.043486177921295194,0.031007230281829803,0.073063313961029,0.0165913105010986,0.0295771360397338
16,26,dam_as_total_procured__mw__rd__as_caiso,0.005308687686920194,0.008140563964843778,0.1629149317741394,0.0076594948768615,0.1576062440872192
16,26,dam_as_total_procured__mw__ru__as_caiso,0.01136463880538939,0.011529207229614202,0.096085786819458,0.0133395195007324,0.0847211480140686
16,26,dam_as_total_procured__mw__sr__as_caiso,0.0036293864250183,0.0065435767173766994,0.0036293864250183,0.0,0.0
16,26,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,-0.0031134486198425987,-0.0006763339042663991,0.0666218400001525,0.0,0.0697352886199951
16,26,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0281205773353577,0.0238937735557557,0.072094976902008,0.0223320126533508,0.0439743995666503
16,26,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.005621910095214899,0.003247618675231906,0.1420956254005432,0.0158873796463012,0.1364737153053283
16,26,dam_schedule__mw__export__caiso_totals,0.0848271846771241,0.05443006753921509,0.2202576994895935,0.0202178359031677,0.1354305148124694
16,26,dam_schedule__mw__generation__caiso_totals,0.0329656600952149,0.01879459619522092,0.1871598958969116,0.0077282190322875,0.1541942358016967
16,26,dam_schedule__mw__import__caiso_totals,0.016594231128692703,0.014990031719207701,0.0350317358970642,0.0101839900016784,0.0184375047683715
16,26,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0103724002838134,0.003071546554565506,0.0420351028442382,0.0,0.0316627025604248
16,27,actual_load__mw__ca_iso_tac,0.020438849925994873,0.018684804439544678,0.6644628047943115,0.0012176632881164,0.6440239548683167
16,27,dam_as_total_procured__mw__nr__as_caiso,0.010984718799591092,0.0130999684333801,0.1981915235519409,0.0165913105010986,0.1872068047523498
16,27,dam_as_total_procured__mw__rd__as_caiso,0.017708957195281996,0.0203952193260193,0.124465525150299,0.0076594948768615,0.106756567955017
16,27,dam_as_total_procured__mw__ru__as_caiso,0.02668535709381109,0.0312974452972412,0.1061927080154419,0.0133395195007324,0.0795073509216308
16,27,dam_as_total_procured__mw__sr__as_caiso,0.0065626502037048964,0.011376142501831103,0.0427291989326477,0.0,0.0361665487289428
16,27,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.010643005371093799,0.0120683908462524,0.0630701184272766,0.0,0.0524271130561828
16,27,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.02773123979568476,0.026255309581756592,0.4109745621681213,0.0223320126533508,0.3832433223724365
16,27,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.006950557231903076,0.007136881351471003,0.3527141809463501,0.0158873796463012,0.345763623714447
16,27,dam_schedule__mw__export__caiso_totals,0.016765058040618896,0.010799586772918701,0.3588200807571411,0.0202178359031677,0.3420550227165222
16,27,dam_schedule__mw__generation__caiso_totals,0.010038614273071289,0.011466383934020996,0.6178619861602783,0.0077282190322875,0.607823371887207
16,27,dam_schedule__mw__import__caiso_totals,0.007195949554443387,0.006948411464691107,0.2127334475517273,0.0101839900016784,0.2055374979972839
16,27,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.009935081005096408,0.0068469047546387,0.072690725326538,0.0,0.0627556443214416
16,28,actual_load__mw__ca_iso_tac,0.010695576667785645,0.010328173637390137,0.8159921169281006,0.0012176632881164,0.8052965402603149
16,28,dam_as_total_procured__mw__nr__as_caiso,0.009796500205993597,0.0137141942977905,0.1911230087280273,0.0165913105010986,0.1813265085220337
16,28,dam_as_total_procured__mw__rd__as_caiso,0.036636412143707296,0.036423206329345696,0.0942244529724121,0.0076594948768615,0.0575880408287048
16,28,dam_as_total_procured__mw__ru__as_caiso,0.026706516742706292,0.0257589221000672,0.0888522267341613,0.0133395195007324,0.062145709991455
16,28,dam_as_total_procured__mw__sr__as_caiso,0.003814339637756292,0.0122384428977967,0.0877656936645507,0.0,0.0839513540267944
16,28,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.011855065822601402,0.011026680469512901,0.0491734743118286,0.0,0.0373184084892272
16,28,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.040972232818603516,0.037162065505981445,0.2891220450401306,0.0223320126533508,0.2481498122215271
16,28,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.026917397975921603,0.02068805694580081,0.2610288262367248,0.0158873796463012,0.2341114282608032
16,28,dam_schedule__mw__export__caiso_totals,0.03319704532623291,0.022748112678527888,0.4385006427764892,0.0202178359031677,0.4053035974502563
16,28,dam_schedule__mw__generation__caiso_totals,0.008238613605499268,0.006822466850280762,0.8094255328178406,0.0077282190322875,0.8011869192123413
16,28,dam_schedule__mw__import__caiso_totals,0.035456359386444106,0.029790222644806005,0.1250480413436889,0.0101839900016784,0.0895916819572448
16,28,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.006267607212066595,0.004381060600280803,0.0703648924827575,0.0,0.0640972852706909
16,29,actual_load__mw__ca_iso_tac,0.0500896573066712,0.03927850723266596,0.360024631023407,0.0012176632881164,0.3099349737167358
16,29,dam_as_total_procured__mw__nr__as_caiso,0.036036670207977295,0.03482413291931159,0.1196604967117309,0.0165913105010986,0.0836238265037536
16,29,dam_as_total_procured__mw__rd__as_caiso,0.025487720966339084,0.022150754928588923,0.2488781809806823,0.0076594948768615,0.2233904600143432
16,29,dam_as_total_procured__mw__ru__as_caiso,0.042396605014801,0.0369778871536255,0.1247001886367797,0.0133395195007324,0.0823035836219787
16,29,dam_as_total_procured__mw__sr__as_caiso,0.0043996572494506,0.004800856113433796,0.0285286307334899,0.0,0.0241289734840393
16,29,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.011771500110626304,0.010281503200531006,0.1920211911201477,0.0,0.1802496910095214
16,29,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.02399510145187378,0.022776544094085693,0.6472965478897095,0.0223320126533508,0.6233014464378357
16,29,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.030384182929992676,0.02053630352020258,0.3438826203346252,0.0158873796463012,0.3134984374046325
16,29,dam_schedule__mw__export__caiso_totals,0.07660931348800659,0.0563902258872985,0.2007360458374023,0.0202178359031677,0.1241267323493957
16,29,dam_schedule__mw__generation__caiso_totals,0.039759278297424316,0.028736114501953125,0.31075519323349,0.0077282190322875,0.2709959149360657
16,29,dam_schedule__mw__import__caiso_totals,0.019216716289520208,0.013500273227691706,0.2956919074058532,0.0101839900016784,0.276475191116333
16,29,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.007095992565155085,0.003095924854278509,0.1708473563194275,0.0,0.1637513637542724
16,30,actual_load__mw__ca_iso_tac,-0.000495433807373,-0.0006211400032043002,0.0007222294807434,0.0012176632881164,0.0
16,30,dam_as_total_procured__mw__nr__as_caiso,0.001934587955474798,0.0003283619880676998,0.0185258984565734,0.0165913105010986,0.0
16,30,dam_as_total_procured__mw__rd__as_caiso,0.0027266144752503005,0.0021843910217285,0.0103861093521118,0.0076594948768615,0.0
16,30,dam_as_total_procured__mw__ru__as_caiso,0.0022408962249756,0.0016931891441345007,0.015580415725708,0.0133395195007324,0.0012836456298828
16,30,dam_as_total_procured__mw__sr__as_caiso,0.0,9.04798507691e-05,0.0,0.0,0.0
16,30,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0002713203430175285,0.00041216611862180004,0.0003089308738708,0.0,3.761053085327149e-05
16,30,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,-0.00020587444305419922,-0.00023901462554930253,0.0221261382102966,0.0223320126533508,0.0
16,30,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,-0.0005728006362915004,-0.0007483363151551004,0.0153145790100097,0.0158873796463012,0.0
16,30,dam_schedule__mw__export__caiso_totals,-0.00033831596374509984,0.0009628534317016983,0.0198795199394226,0.0202178359031677,0.0
16,30,dam_schedule__mw__generation__caiso_totals,-0.0007130503654479,-0.0007730722427367991,0.0070151686668396,0.0077282190322875,0.0
16,30,dam_schedule__mw__import__caiso_totals,0.0009467601776123012,0.0004963874816895,0.0111307501792907,0.0101839900016784,0.0
16,30,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0,0.0004671216011047,0.0,0.0,0.0
16,31,actual_load__mw__ca_iso_tac,-0.00048339366912839997,-0.0003496408462524002,0.000734269618988,0.0012176632881164,0.0
16,31,dam_as_total_procured__mw__nr__as_caiso,0.0016821026802062988,0.0011154413223267018,0.0182734131813049,0.0165913105010986,0.0
16,31,dam_as_total_procured__mw__rd__as_caiso,0.0058588981628417995,0.0055365562438965,0.0135183930397033,0.0076594948768615,0.0022213459014892
16,31,dam_as_total_procured__mw__ru__as_caiso,0.002537190914153999,0.001599431037902799,0.0158767104148864,0.0133395195007324,0.0003927946090698
16,31,dam_as_total_procured__mw__sr__as_caiso,0.0,0.0005783438682556,0.0,0.0,0.0
16,31,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.000343918800354,0.0007525086402893,0.0004802346229553,0.0,0.0001363158226013
16,31,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,-0.00032055377960209935,8.797645568849738e-05,0.0220114588737487,0.0223320126533508,0.0002107620239257
16,31,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0001307725906372001,-0.0002741217613221013,0.0160181522369384,0.0158873796463012,0.0005164742469787
16,31,dam_schedule__mw__export__caiso_totals,-0.00018340349197390124,0.0007877945899964003,0.0200344324111938,0.0202178359031677,0.0
16,31,dam_schedule__mw__generation__caiso_totals,-0.0007662773132323993,-0.0006867051124572997,0.0069619417190551,0.0077282190322875,0.0
16,31,dam_schedule__mw__import__caiso_totals,0.0010824799537659004,0.0004785060882567995,0.0112664699554443,0.0101839900016784,0.0
16,31,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0,0.00048327445983879997,0.0,0.0,0.0
16,32,actual_load__mw__ca_iso_tac,0.007057130336761502,0.006551623344421401,0.0655649304389953,0.0012176632881164,0.0585078001022338
16,32,dam_as_total_procured__mw__nr__as_caiso,0.019139945507049595,0.021710515022277797,0.0376433730125427,0.0165913105010986,0.0185034275054931
16,32,dam_as_total_procured__mw__rd__as_caiso,0.021682024002075195,0.01746827363967901,0.3106240034103393,0.0076594948768615,0.2889419794082641
16,32,dam_as_total_procured__mw__ru__as_caiso,0.019204914569854736,0.016671240329742487,0.351863145828247,0.0133395195007324,0.3326582312583923
16,32,dam_as_total_procured__mw__sr__as_caiso,-0.0023851990699767997,0.0015589594841004008,0.0059078931808471,0.0,0.0082930922508239
16,32,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.005617141723632799,0.0028066039085388045,0.1225596666336059,0.0,0.1169425249099731
16,32,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.023710966110229506,0.0180631875991821,0.1312229633331298,0.0223320126533508,0.1075119972229003
16,32,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0171607732772827,0.0099257230758667,0.0330481529235839,0.0158873796463012,0.0088567733764648
16,32,dam_schedule__mw__export__caiso_totals,0.017589688301086398,0.014767348766327001,0.0885921120643615,0.0202178359031677,0.0710024237632751
16,32,dam_schedule__mw__generation__caiso_totals,0.010013043880462591,0.007126331329345703,0.0898311734199523,0.0077282190322875,0.0798181295394897
16,32,dam_schedule__mw__import__caiso_totals,0.0224802494049072,0.0142752528190613,0.0745068788528442,0.0101839900016784,0.052026629447937
16,32,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.002496302127838204,0.002945721149444601,0.0682854652404785,0.0,0.0657891631126403
16,33,actual_load__mw__ca_iso_tac,0.02764242887496951,0.023097217082977323,0.2039158940315246,0.0012176632881164,0.1762734651565551
16,33,dam_as_total_procured__mw__nr__as_caiso,0.0335201025009155,0.026918709278106696,0.0606443285942077,0.0165913105010986,0.0271242260932922
16,33,dam_as_total_procured__mw__rd__as_caiso,0.008311152458190918,0.007744312286376953,0.6981086730957031,0.0076594948768615,0.6897975206375122
16,33,dam_as_total_procured__mw__ru__as_caiso,0.025510489940643366,0.02536618709564209,0.3025631904602051,0.0133395195007324,0.2770527005195617
16,33,dam_as_total_procured__mw__sr__as_caiso,0.005832016468048096,0.004267096519470201,0.034933865070343,0.0,0.0291018486022949
16,33,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.019621968269348145,0.015014410018920898,0.2882190942764282,0.0,0.2685971260070801
16,33,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.07717722654342651,0.0654492974281311,0.3476293683052063,0.0223320126533508,0.2704521417617798
16,33,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0454187989234925,0.036990642547607394,0.0613061785697937,0.0158873796463012,0.0134972929954528
16,33,dam_schedule__mw__export__caiso_totals,0.03531306982040411,0.026271283626556396,0.184032142162323,0.0202178359031677,0.1487190723419189
16,33,dam_schedule__mw__generation__caiso_totals,0.01550638675689689,0.012006998062133789,0.2004317641258239,0.0077282190322875,0.184925377368927
16,33,dam_schedule__mw__import__caiso_totals,0.016003906726837103,0.012783765792846707,0.1900866031646728,0.0101839900016784,0.1740826964378357
16,33,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.01813340187072751,0.009548425674438504,0.1900106072425842,0.0,0.1718772053718567
16,34,actual_load__mw__ca_iso_tac,0.015551030635833699,0.015452921390533503,0.095889925956726,0.0012176632881164,0.0803388953208923
16,34,dam_as_total_procured__mw__nr__as_caiso,0.0331734418869018,0.0333244800567627,0.0499166250228881,0.0165913105010986,0.0167431831359863
16,34,dam_as_total_procured__mw__rd__as_caiso,0.014131009578704834,0.012959182262420654,0.6455459594726562,0.0076594948768615,0.6314149498939514
16,34,dam_as_total_procured__mw__ru__as_caiso,0.0038993358612060547,0.0038037896156311035,0.841620922088623,0.0133395195007324,0.837721586227417
16,34,dam_as_total_procured__mw__sr__as_caiso,0.0068150162696839,0.004423379898071303,0.033857524394989,0.0,0.0270425081253051
16,34,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.007024943828582764,0.007813990116119413,0.2582191824913025,0.0,0.2511942386627197
16,34,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.057153344154357966,0.0498694181442261,0.3309597969055176,0.0223320126533508,0.2738064527511596
16,34,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.0457889437675476,0.0367326736450195,0.0616763234138488,0.0158873796463012,0.0098565220832824
16,34,dam_schedule__mw__export__caiso_totals,0.03683108091354369,0.024715542793273995,0.1617915630340576,0.0202178359031677,0.1249604821205139
16,34,dam_schedule__mw__generation__caiso_totals,0.00891548395156859,0.006385505199432401,0.1160853505134582,0.0077282190322875,0.1071698665618896
16,34,dam_schedule__mw__import__caiso_totals,0.028964161872863797,0.022035300731658908,0.1580753922462463,0.0101839900016784,0.1291112303733825
16,34,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.012630820274353,0.009284973144531306,0.157098114490509,0.0,0.144467294216156
16,35,actual_load__mw__ca_iso_tac,0.028643846511840765,0.023157119750976618,0.2878106832504272,0.0012176632881164,0.2591668367385864
