S,conf,syn_search,syn_audit,se,p@0.0,q@0.0,rej@0.0,p@0.05,q@0.05,rej@0.05,p@0.1,q@0.1,rej@0.1,p@0.15,q@0.15,rej@0.15
"(4, 9, 21)",0,0.08040251663582532,0.06264183749710688,0.009890924380483864,1.646635812207117e-10,1.363855203056351e-09,True,0.10071606405240324,0.38385138195972046,False,0.9999170769734866,1.0,False,1.0,1.0,False
"(20, 27, 34)",10,0.0838997094914069,0.06263749811416766,0.015374676546781834,2.4488330184353237e-05,6.958237394584301e-05,True,0.20562234597679407,0.6383643577394892,False,0.992386456221082,1.0,False,0.9999999918150833,1.0,False
"(0, 7, 20)",5,0.0869227651158907,0.06262612883797453,0.017840089697686308,0.0002313056234568322,0.000536217692466705,True,0.23961669165649035,0.7173335136298731,False,0.981815751381338,1.0,False,0.999999454440701,1.0,False
"(2, 9, 41)",6,0.041814484657803686,0.0626259220596923,0.011320450744181068,1.908672960233128e-08,1.009523350053017e-07,True,0.13245915154649468,0.4706232027510037,False,0.9995061187893403,1.0,False,0.9999999999999883,1.0,False
"(0, 6, 33)",0,0.05544123869746587,0.06262035693652877,0.008653725437265301,3.918573183056949e-13,5.8311891276860936e-12,True,0.07248895489260594,0.3015212684037918,False,0.9999915893301785,1.0,False,1.0,1.0,False
"(9, 14, 18)",6,0.05643698289947485,0.06261794814840148,0.016599949336825535,8.452990093018908e-05,0.00021533256547786578,True,0.22366001764161692,0.6811113528732063,False,0.9877542369183859,1.0,False,0.9999999177004776,1.0,False
"(1, 18, 21)",8,0.03733353688147989,0.06260899165885296,0.010559148707310836,1.94313142438266e-09,1.259042690045203e-08,True,0.11632189915504834,0.4281732163450418,False,0.9997937720461395,1.0,False,0.9999999999999998,1.0,False
"(1, 3, 26)",5,0.08909559331708183,0.06259445906101888,0.021728484457912547,0.0020159647690321534,0.003806049522603256,True,0.28113233528268233,0.8038760202648196,False,0.9573015230565975,1.0,False,0.9999695763655825,1.0,False
"(19, 22, 37)",2,0.07822836613485862,0.06259162597178594,0.015114333120858279,1.8380852321720617e-05,5.347891215924162e-05,True,0.20247254409243776,0.6316315184064116,False,0.993275701228988,1.0,False,0.9999999954197905,1.0,False
"(9, 15, 26)",6,0.08116255069732459,0.06258211476926744,0.014871159807311504,1.3743500335407976e-05,4.119006979908197e-05,True,0.19883286324966076,0.623719194902536,False,0.994008098002719,1.0,False,0.999999997373593,1.0,False
"(0, 1, 23)",2,0.052685434306769086,0.06257665598220585,0.01088760354913344,5.628126271784382e-09,3.308428954439075e-08,True,0.12412298525093199,0.44865851983169847,False,0.9996969439224852,1.0,False,0.9999999999999989,1.0,False
"(2, 10, 39)",3,0.05291548487889908,0.06257527213761127,0.015111711307797322,1.8409645670400388e-05,5.351250309266473e-05,True,0.20273694128546865,0.6319247000199452,False,0.9933039731229791,1.0,False,0.9999999954748545,1.0,False
"(5, 23, 36)",9,0.06285210377230332,0.06257353392187681,0.008443956005197309,1.1253174383877666e-13,1.8653159064227485e-12,True,0.06835667731880232,0.289330723684953,False,0.9999949491755878,1.0,False,1.0,1.0,False
"(11, 15, 26)",6,0.06500821186102623,0.06257146237851524,0.014847558504583159,1.3389637880619946e-05,4.0275349555060315e-05,True,0.1986579711150282,0.6235089520666042,False,0.9940874303792868,1.0,False,0.9999999975246845,1.0,False
"(1, 5, 29)",9,0.07962788747454486,0.06256056552759165,0.012876813872225884,6.631931184789893e-07,2.5734924292809066e-06,True,0.16476108656173893,0.5462067160009187,False,0.9981476647422247,1.0,False,0.9999999999915428,1.0,False
"(3, 7, 16)",4,0.04164022426272618,0.06254982542735235,0.006234017048969226,3.5539725461886967e-23,2.8526552970741273e-21,True,0.02215327142620044,0.12184299284410244,False,0.9999999987799992,1.0,False,1.0,1.0,False
"(6, 24, 26)",8,0.07136999717151782,0.06254562611671909,0.014857641631028973,1.3661364060371117e-05,4.097171775714563e-05,True,0.19930329532278668,0.6247509688177484,False,0.9940879009133082,1.0,False,0.9999999974915428,1.0,False
"(2, 9, 24)",2,0.08825214561318695,0.06252966085641554,0.012404577231546893,2.6424613528958443e-07,1.102954874180667e-06,True,0.1563210097851295,0.5293123261078405,False,0.9987145203720442,1.0,False,0.9999999999985701,1.0,False
"(1, 22, 23)",9,0.07854887577887026,0.06252464812619518,0.01116933031397945,1.3203727715619985e-08,7.18777097425033e-08,True,0.13117389749875483,0.46713285788478326,False,0.9995920979309395,1.0,False,0.9999999999999951,1.0,False
"(20, 25, 34)",1,0.10264220349792053,0.06250689761877644,0.0195532435964879,0.0007115452597343564,0.0014854516740103747,True,0.26126165344172514,0.7628195189996049,False,0.9723031957646614,1.0,False,0.9999958398906161,1.0,False
"(4, 26, 27)",9,0.08310124819214537,0.06250601006090328,0.012672369017122655,4.581313142813995e-07,1.823712391446605e-06,True,0.16194387768938578,0.5400292306035603,False,0.9984276270002512,1.0,False,0.9999999999960765,1.0,False
"(2, 37, 43)",9,0.05978632021517705,0.06250569705522663,0.013703576509032048,2.7806267715323152e-06,9.580286410555147e-06,True,0.18081414850237493,0.583078301135976,False,0.9968493020879472,1.0,False,0.9999999998810567,1.0,False
"(4, 9, 41)",4,0.058953859970021893,0.06249636363660002,0.009140353233978434,6.169718508328316e-12,6.98391042088036e-11,True,0.08590437336773638,0.33982004805325583,False,0.9999783560444423,1.0,False,1.0,1.0,False
"(6, 8, 24)",2,0.06159816129179574,0.062481055126558965,0.014080593311149293,4.935524339133816e-06,1.6199773072487795e-05,True,0.1877821493958184,0.5982648031268267,False,0.9960984374139672,1.0,False,0.999999999656861,1.0,False
"(27, 33, 40)",4,0.046587444100412156,0.062467246788125555,0.007831405863885673,1.630631547245704e-15,4.1292704037709564e-14,True,0.05581820528960356,0.24874034685582422,False,0.9999990827120968,1.0,False,1.0,1.0,False
"(1, 26, 34)",4,0.07725100946638097,0.06246084640532699,0.011127889411382378,1.212519660907457e-08,6.652282679808766e-08,True,0.13150543148997573,0.4680617937794245,False,0.9996179522734484,1.0,False,0.9999999999999962,1.0,False
"(15, 20, 42)",0,0.08328985047978388,0.06245751042005725,0.014257850781258904,6.391224853088674e-06,2.050517973699283e-05,True,0.19121287505505236,0.6055531605043313,False,0.9957197977216702,1.0,False,0.9999999994535782,1.0,False
"(9, 16, 43)",3,0.03222431142307014,0.0624453310598299,0.013212518124346645,1.2672575317203688e-06,4.6685837969692816e-06,True,0.1731999682853242,0.5642233929643642,False,0.9977261457856983,1.0,False,0.9999999999749711,1.0,False
"(0, 29, 41)",9,0.0643362388123544,0.0624423276332342,0.0137077841966265,2.860218367099684e-06,9.826389637838708e-06,True,0.18210636602255126,0.5859296373589221,False,0.9968851292432235,1.0,False,0.9999999998830474,1.0,False
"(20, 42, 43)",3,0.06302399679152726,0.062441402160032106,0.022189564415835937,0.002483109628940129,0.0045987446233768155,True,0.2875534502454363,0.8170688468248356,False,0.9546174340119766,1.0,False,0.9999581439962805,1.0,False
"(5, 10, 37)",2,0.05119352081324369,0.062440416134672966,0.01553508678996272,3.084877684183197e-05,8.583218497756778e-05,True,0.21169795079045606,0.6525964394438891,False,0.9921231023638215,1.0,False,0.999999989368597,1.0,False
"(8, 19, 28)",8,0.06978756223312155,0.0624304386429858,0.016756726895043664,0.00010153897691768763,0.00025426020236299016,True,0.22916544818494228,0.69417487522933,False,0.9874376773815022,1.0,False,0.9999998992608066,1.0,False
"(1, 6, 38)",4,0.06529816274205869,0.062421226665691325,0.012461289480828355,3.106396126643913e-07,1.2788657227625735e-06,True,0.15952661686709227,0.5358864870189953,False,0.9986930895932092,1.0,False,0.9999999999983192,1.0,False
"(8, 32, 42)",0,0.031110852723278182,0.06241957734122896,0.016049937307439713,5.283880642115863e-05,0.0001401275835486233,True,0.21959194856203423,0.6716572209597186,False,0.9903212445976806,1.0,False,0.9999999710279948,1.0,False
"(26, 28, 38)",3,0.08447566609019597,0.06241465572192968,0.012030867153770088,1.2314671795938138e-07,5.491431423077599e-07,True,0.15115478639619442,0.5174189689922974,False,0.9990885853836602,1.0,False,0.999999999999713,1.0,False
"(0, 14, 42)",7,0.052186284325286825,0.06240286782790708,0.024587096923360755,0.005631482505601361,0.00963890947360804,True,0.30701640890108584,0.8572086012739445,False,0.9367643310298471,1.0,False,0.9998098938949034,1.0,False
"(10, 17, 42)",3,0.06559761581147039,0.062393747518697126,0.01628930147254998,6.701162764364334e-05,0.0001738495585724608,True,0.2234413054419685,0.6811062551580335,False,0.9894407739128047,1.0,False,0.9999999554715487,1.0,False
"(14, 17, 28)",6,0.11484157636771342,0.06237061333516846,0.015492790476578986,3.0023078869025223e-05,8.374592597754214e-05,True,0.212369782791465,0.6537948403742823,False,0.9923592202666766,1.0,False,0.9999999905035423,1.0,False
"(6, 10, 33)",4,0.04892171433232573,0.06236512251506803,0.01016099419008288,5.539985110253013e-10,4.085276325177667e-09,True,0.11192698715113378,0.41662760478628885,False,0.9998894037790458,1.0,False,1.0,1.0,False
"(7, 9, 25)",6,0.04451247609524711,0.06234560462264783,0.014088192802077184,5.213911535104481e-06,1.704592554206955e-05,True,0.19051159502929338,0.6040911292750896,False,0.9961917558344776,1.0,False,0.9999999996699043,1.0,False
"(1, 20, 39)",5,0.05027742634526566,0.06233739021755599,0.02075071613536811,0.001357128117990204,0.0026663410168613353,True,0.27612273146518096,0.7937764232784681,False,0.9651237928060153,1.0,False,0.9999872003282506,1.0,False
"(27, 34, 43)",4,0.07399789055623551,0.062313688490853725,0.011976604953103358,1.1374775649994726e-07,5.113629623507472e-07,True,0.15203581695809146,0.5191189344193999,False,0.9991556358454251,1.0,False,0.9999999999997865,1.0,False
"(3, 14, 23)",6,0.08184928870970343,0.06229621477395815,0.01244477773367767,3.160671551426239e-07,1.2997934546108543e-06,True,0.16165245577014298,0.5396626036632145,False,0.9987519527530612,1.0,False,0.9999999999985298,1.0,False
"(1, 34, 40)",4,0.08370688579153607,0.062295352470652814,0.011602700242062343,4.678527090649515e-08,2.2721823538159946e-07,True,0.14473894072336285,0.5016906752690228,False,0.9994075584279302,1.0,False,0.9999999999999619,1.0,False
"(22, 23, 28)",9,0.08563591646883895,0.062285867477497606,0.010228031274917686,7.42176107789016e-10,5.318928772487948e-09,True,0.11494637360780759,0.42499993636566263,False,0.9998820495340217,1.0,False,1.0,1.0,False
"(7, 15, 19)",0,0.05529808040606321,0.06228504936378622,0.009875567911043834,1.9420719209574998e-10,1.5857460247324987e-09,True,0.10686415077080787,0.40150604618683106,False,0.9999298692055925,1.0,False,1.0,1.0,False
"(6, 14, 24)",8,0.07430587436901637,0.06227939138711217,0.015040301594108161,1.8410615477765387e-05,5.351250309266473e-05,True,0.2072007318363837,0.641910290629489,False,0.9938684769444347,1.0,False,0.99999999656087,1.0,False
"(5, 22, 43)",2,0.06714268370128695,0.062266269570009324,0.013336975705907073,1.6715357035390817e-06,6.018982832428384e-06,True,0.1789446077371682,0.5788818722205803,False,0.9976315604611539,1.0,False,0.9999999999656654,1.0,False
"(19, 28, 32)",9,0.07096537813101433,0.062236184940093565,0.00852775819888918,2.524098830916108e-13,3.878093377801965e-12,True,0.07578225866538223,0.31063455084008734,False,0.9999948560828505,1.0,False,1.0,1.0,False
"(29, 36, 39)",9,0.08441535618016038,0.06223331097888062,0.017214458454103174,0.00015577261612536079,0.0003747597689308408,True,0.2387165107488874,0.715721357836021,False,0.9857907576230351,1.0,False,0.9999998035846142,1.0,False
"(23, 27, 29)",9,0.06472276327014892,0.06222368605432339,0.01125651360093647,1.9550619762668385e-08,1.0299459353093878e-07,True,0.1388569859434189,0.4874552537782934,False,0.9995931932735587,1.0,False,0.9999999999999937,1.0,False
"(5, 28, 43)",4,0.045761419413070104,0.06221516174182794,0.009034586004266295,4.43278175760229e-12,5.186198020996884e-11,True,0.08829741452271896,0.3472952970226656,False,0.9999846065563777,1.0,False,1.0,1.0,False
"(6, 13, 38)",7,0.03627484121017133,0.06221360044161854,0.021393199190662848,0.0018488423982963996,0.0035227638469409917,True,0.28407921647368595,0.809106482360752,False,0.9612090227384795,1.0,False,0.9999783918967233,1.0,False
"(4, 15, 21)",0,0.0882644922038508,0.06219424626076468,0.010103314934105734,4.9578422571295e-10,3.6992486114604563e-09,True,0.11383385431035918,0.42171064796822294,False,0.9999047327370624,1.0,False,1.0,1.0,False
"(22, 23, 29)",0,0.08720899933402826,0.06218331902004097,0.014150347579019402,6.001164598906379e-06,1.93616136292122e-05,True,0.1947004548434882,0.6141016489514546,False,0.9961886918417998,1.0,False,0.9999999996358836,1.0,False
"(6, 20, 32)",9,0.077492759301109,0.06216556659118036,0.0102654608189004,9.11516099801269e-10,6.373874987205917e-09,True,0.11809718709510877,0.4325440115839659,False,0.9998812557338271,1.0,False,1.0,1.0,False
"(18, 21, 42)",0,0.060872454682598165,0.062163628506177716,0.014197081944719452,6.447823382999917e-06,2.067674888243363e-05,True,0.19586457807081004,0.6168919077217142,False,0.9961041483784784,1.0,False,0.9999999995904967,1.0,False
"(3, 4, 23)",2,0.051225068840424104,0.062163478517638086,0.011077822453421666,1.222658114167974e-08,6.699579670682933e-08,True,0.13620270364465953,0.48007350793594633,False,0.9996719430464512,1.0,False,0.9999999999999977,1.0,False
"(19, 26, 33)",1,0.06291875307089845,0.06214134660170339,0.011511665023329913,3.9942490542479325e-08,1.9665365975635547e-07,True,0.1458787933631173,0.5043118609504373,False,0.9994833985407912,1.0,False,0.9999999999999778,1.0,False
"(4, 10, 24)",8,0.0629116641474965,0.06213718831284804,0.013437134015189216,2.0655512523960615e-06,7.314481493778995e-06,True,0.18327785462443602,0.5881493635107083,False,0.9975457251410856,1.0,False,0.9999999999556518,1.0,False
"(2, 21, 35)",2,0.0947026117368932,0.0621309356872637,0.013636365248137768,2.8465584348056454e-06,9.787076819980781e-06,True,0.1869216482256017,0.5959533724361745,False,0.9972182331173302,1.0,False,0.9999999999182607,1.0,False
"(20, 35, 41)",5,0.06711359093916547,0.06208995880807626,0.02080704298442619,0.0014485300379864215,0.0028282960081220943,True,0.28065300084810635,0.8029743666520459,False,0.965656943783996,1.0,False,0.99998722583494,1.0,False
"(0, 24, 37)",3,0.06630734536556226,0.06208479742016872,0.017537916132218737,0.00020705622984134792,0.0004849253241412576,True,0.24545169037405684,0.7301210142725291,False,0.9845965780258489,1.0,False,0.9999996950945259,1.0,False
"(22, 26, 27)",6,0.08383272134487407,0.06207436038096102,0.013199783607491954,1.4198333626071835e-06,5.185955061877975e-06,True,0.1802485597941157,0.5818210884507112,False,0.9979355075372336,1.0,False,0.9999999999800445,1.0,False
"(0, 20, 43)",2,0.06748852801669125,0.06203985746535642,0.012624232532935667,5.017447666344938e-07,1.987767780229505e-06,True,0.1702033208306341,0.5574726770863776,False,0.9986553063859482,1.0,False,0.9999999999974518,1.0,False
"(2, 14, 38)",3,0.05006518897251633,0.06203687114147298,0.020768412950005664,0.0014345136700592747,0.002804236021588935,True,0.2811502360213413,0.8038760202648196,False,0.9661058517216232,1.0,False,0.9999877961343852,1.0,False
"(2, 3, 35)",3,0.06757367378699897,0.06203562712109612,0.010526861321395253,2.4081337176542503e-09,1.534070368283448e-08,True,0.12655637780318651,0.45460066927729925,False,0.9998389370043759,1.0,False,0.9999999999999999,1.0,False
"(1, 9, 10)",4,0.044699771008316014,0.062028023943855114,0.006129159546231253,1.5702086407362028e-23,1.3592054403862923e-21,True,0.0249622997539208,0.13368406710106231,False,0.9999999996110835,1.0,False,1.0,1.0,False
"(7, 29, 35)",5,0.04776234482903019,0.06202345384544522,0.013304824302964398,1.7281903833823149e-06,6.209482755701405e-06,True,0.18316275932978815,0.5881493635107083,False,0.9978097036074174,1.0,False,0.9999999999725216,1.0,False
"(11, 19, 20)",5,0.06597099660314387,0.06199600461344922,0.00986873126119163,2.2697412080299932e-10,1.828494681213457e-09,True,0.11218654995443504,0.4174438752150007,False,0.9999383244106491,1.0,False,1.0,1.0,False
"(36, 40, 42)",4,0.0393489629144953,0.06198678747143914,0.012178892397051874,2.05501029677741e-07,8.782367334791874e-07,True,0.16259311197458948,0.5410510489928299,False,0.9990798192155026,1.0,False,0.9999999999995808,1.0,False
"(29, 32, 38)",9,0.07817080633122475,0.06197326017170108,0.011354684064658813,2.878107622115595e-08,1.4610064142314657e-07,True,0.14592952103701168,0.5043555784483775,False,0.9995829252843876,1.0,False,0.999999999999991,1.0,False
"(22, 25, 29)",7,0.09057669425680859,0.06195703637441153,0.057590791567663766,0.14110420220528816,0.17219055136891517,False,0.4177787577140668,1.0,False,0.7454989792399241,1.0,False,0.9367181342020131,1.0,False
"(2, 10, 33)",3,0.047550223150678916,0.061950947126456275,0.014118334615727462,6.180453680479587e-06,1.987559715566689e-05,True,0.19871876220727397,0.6235089520666042,False,0.9964355898173887,1.0,False,0.9999999996985958,1.0,False
"(4, 20, 29)",2,0.09040203695863291,0.061950432988695736,0.013739584217025638,3.549976487009181e-06,1.2006100253817566e-05,True,0.19228976606205928,0.6080911322172667,False,0.9971518027705746,1.0,False,0.9999999998976563,1.0,False
"(4, 42, 43)",9,0.07433549385424687,0.06194639859363154,0.013540846747388568,2.609727899331082e-06,9.012577913622127e-06,True,0.18890213390725724,0.6006770375672785,False,0.9974882109301642,1.0,False,0.999999999944048,1.0,False
"(22, 32, 37)",9,0.07719252245790098,0.06194349617735708,0.00967238685922073,1.0518017730781074e-10,9.069051225681285e-10,True,0.10856272635955379,0.40638913168624374,False,0.9999561342760289,1.0,False,1.0,1.0,False
"(14, 41, 42)",3,0.04751311997052765,0.06193566063555964,0.0226353547174273,0.0031493718560838316,0.005712954507872109,True,0.2990367643132691,0.8394325787547553,False,0.9535605438464775,1.0,False,0.9999474788742956,1.0,False
"(6, 37, 39)",9,0.07286625040393135,0.06193036416646821,0.015643117577288927,3.966488929170312e-05,0.00010797981372647813,True,0.2229021549345872,0.6800543975935667,False,0.992459380674053,1.0,False,0.9999999889813018,1.0,False
"(37, 38, 41)",9,0.070362495841924,0.06192063964919568,0.00989325113374627,2.622798757551516e-10,2.0701040968422097e-09,True,0.11422483342031796,0.42268613965316876,False,0.999937842886198,1.0,False,1.0,1.0,False
"(4, 14, 19)",8,0.0934521788647158,0.06189662657306982,0.016156935650531553,6.684702702370201e-05,0.00017351137454144322,True,0.2308349129484467,0.6973489021645137,False,0.9907480628850874,1.0,False,0.9999999704207471,1.0,False
"(22, 35, 38)",2,0.06134937656876116,0.06187848788027194,0.016738180877584077,0.00011366177411868213,0.0002814765400949563,True,0.23901943886053068,0.7161576556051542,False,0.9885419474229453,1.0,False,0.9999999180093696,1.0,False
"(3, 33, 40)",4,0.054849641668453186,0.061869004769516615,0.008039539450539732,1.379982246221398e-14,2.842377118033623e-13,True,0.07004815189034594,0.2943266889707302,False,0.9999988313207748,1.0,False,1.0,1.0,False
"(8, 19, 25)",3,0.06924363168002268,0.06186677497557787,0.02196489609002133,0.002463054784697541,0.004568085361788858,True,0.2945545394254866,0.8310733718685261,False,0.9586090616481017,1.0,False,0.9999682522482415,1.0,False
"(1, 2, 7)",6,0.06980303504500984,0.061858560253943956,0.01614059735052108,6.643994869917603e-05,0.00017263697872707225,True,0.23132576130098342,0.6985130831441461,False,0.99086518204205,1.0,False,0.999999971675939,1.0,False
"(3, 21, 32)",9,0.05793997394869943,0.061853727572044714,0.00906894468541814,6.918604313186382e-12,7.712962586181856e-11,True,0.09570967140999623,0.36901859917146723,False,0.999986133909308,1.0,False,1.0,1.0,False
"(21, 29, 43)",1,0.0583205959580082,0.061839481943851436,0.012003359636652479,1.487544570946642e-07,6.527846354412633e-07,True,0.1620725542904029,0.5400292306035603,False,0.999244158313564,1.0,False,0.9999999999998191,1.0,False
"(16, 22, 34)",0,0.07057022988233319,0.061831666331851116,0.016835218549384877,0.00012481418873217312,0.0003064020603464135,True,0.24115504623367734,0.7212866829988308,False,0.9882288178173888,1.0,False,0.9999999050670257,1.0,False
"(17, 35, 37)",6,0.05393008734276261,0.06180031050382004,0.024464851738941445,0.0058256861428331325,0.009943985987328522,True,0.31482352928579604,0.872102660920536,False,0.9406656500248981,1.0,False,0.9998381556691882,1.0,False
"(14, 32, 37)",3,0.06535792809501362,0.06178957091351919,0.024241330735401974,0.005459324583647428,0.009385162874588076,True,0.31340318151365615,0.8694410841991751,False,0.9423951434813338,1.0,False,0.9998577350701114,1.0,False
"(4, 5, 6)",4,0.04480954026966211,0.06178900585644534,0.013054092159732513,1.2245426815293118e-06,4.525150982763042e-06,True,0.18332249473479034,0.5881493635107083,False,0.9982598853217022,1.0,False,0.9999999999894487,1.0,False
"(32, 42, 43)",1,0.04013007830932991,0.061787923365687426,0.014215633902030955,7.452849040211098e-06,2.3619414378692457e-05,True,0.20356490864910837,0.6337596732836839,False,0.9963606630457098,1.0,False,0.9999999996343345,1.0,False
"(20, 27, 39)",9,0.05960620208781897,0.061766669311341595,0.01246774798967902,4.1079346061975743e-07,1.6551714610429166e-06,True,0.17273109386240426,0.5633219914094267,False,0.9988951744897869,1.0,False,0.9999999999988017,1.0,False
"(19, 27, 34)",2,0.07739060586728486,0.06175365887494058,0.015730363857760287,4.5479498650467946e-05,0.00012224738756851282,True,0.22753989299086735,0.6902286630258926,False,0.9924123015420789,1.0,False,0.9999999876633159,1.0,False
"(22, 34, 42)",0,0.05894895490371488,0.061747498335319256,0.01672584361526105,0.00011594379744185456,0.0002866454458316076,True,0.24129104041242816,0.7215304897769697,False,0.9888233934306252,1.0,False,0.9999999229769032,1.0,False
"(3, 21, 29)",2,0.07180947760191769,0.06174672752529831,0.014352411370878356,9.085207895390258e-06,2.8245186236279007e-05,True,0.20662475070972086,0.6405754209736758,False,0.9961065041902506,1.0,False,0.9999999994830971,1.0,False
"(16, 29, 36)",3,0.056321235625040766,0.06174658922214412,0.01735962194776799,0.0001943238914352796,0.00045794050145353077,True,0.24937016899425274,0.7391805098835907,False,0.986136370581024,1.0,False,0.999999788183004,1.0,False
"(17, 25, 35)",0,0.08392850241973637,0.061741141680540776,0.014241320961098156,7.834282272528193e-06,2.4680598101180637e-05,True,0.2049194150624299,0.6370781063584088,False,0.9963436826730657,1.0,False,0.9999999996160411,1.0,False
"(15, 33, 34)",0,0.05268557501743709,0.0617018839671435,0.02378114696539165,0.004788388645964379,0.00834233640172455,True,0.31137777657359544,0.8649092434858847,False,0.9462284694714168,1.0,False,0.9998932619684616,1.0,False
"(4, 24, 34)",9,0.069934644442744,0.06169888935481444,0.010718685399646448,5.353018505053202e-09,3.1621488439306246e-08,True,0.13763836916743183,0.4841653549145995,False,0.9998173405444656,1.0,False,0.9999999999999998,1.0,False
"(2, 14, 43)",3,0.06555913679450864,0.06168276231591,0.017907004645092622,0.0002949824826636086,0.0006673638538429846,True,0.2571247132959901,0.7549012863870745,False,0.9837218524371582,1.0,False,0.9999995407835949,1.0,False
"(2, 3, 32)",9,0.06645156400809837,0.06166782354140616,0.01059827868333384,3.725558912951756e-09,2.274841043943433e-08,True,0.13556770192674678,0.4786613287970766,False,0.9998452088764042,1.0,False,0.9999999999999999,1.0,False
"(20, 34, 42)",0,0.04892938019175497,0.06166324680327404,0.015333428139071336,3.0568638322965384e-05,8.512427374881277e-05,True,0.22350406107798348,0.6811062551580335,False,0.9937331542368649,1.0,False,0.9999999947950999,1.0,False
"(21, 25, 36)",9,0.08310415041891583,0.061658319550860374,0.009800047314352705,2.1379619354851344e-10,1.7296987094419742e-09,True,0.11720609239918271,0.4301719662993567,False,0.9999519589440398,1.0,False,1.0,1.0,False
"(32, 36, 37)",4,0.0032446283593150493,0.06163873191462794,0.04850162881005041,0.10200239211658729,0.12900302532391922,False,0.4051971868414012,1.0,False,0.7854351338165617,1.0,False,0.9656447518922547,1.0,False
"(20, 21, 28)",9,0.054596905828928954,0.06162030358867721,0.00897550885334413,5.1083296577900955e-12,5.888139076394432e-11,True,0.0978316502482291,0.37501660662447067,False,0.9999897970124737,1.0,False,1.0,1.0,False
"(0, 26, 28)",9,0.07656107238822618,0.06161736560357586,0.01857191352592937,0.00046616232527289624,0.001013769102777379,True,0.2658648420353439,0.7733612931948373,False,0.9805207284330225,1.0,False,0.9999989188261085,1.0,False
"(9, 17, 36)",0,0.05459696342035125,0.061613026048218764,0.016158181110359004,7.180781467746077e-05,0.00018524010471139278,True,0.2362243803271356,0.7095839630420921,False,0.9911704322302376,1.0,False,0.9999999730842578,1.0,False
"(7, 38, 42)",1,0.11622828441514732,0.06161072128594551,0.021245431060077844,0.0018972823216704628,0.0036045914600779817,True,0.2924062405843932,0.8270315638247305,False,0.9644995462384021,1.0,False,0.9999830783220721,1.0,False
"(20, 24, 37)",9,0.0697221837586186,0.06160229153473864,0.015441011724598013,3.493798313088911e-05,9.627936924375684e-05,True,0.22627521525769945,0.6873086135100274,False,0.9934919618083692,1.0,False,0.9999999935881352,1.0,False
"(19, 22, 35)",5,0.061005855696493194,0.061546618558674035,0.02130621869520142,0.0019662439265173155,0.003721571722915612,True,0.2939772622757262,0.8299797189468594,False,0.964331752110064,1.0,False,0.9999824184326775,1.0,False
"(7, 13, 42)",4,0.043843385271422175,0.06154300019515455,0.010904034253813187,1.0170858538967539e-08,5.6708611327697036e-08,True,0.1449889383190839,0.5020218298295287,False,0.999782467542174,1.0,False,0.9999999999999994,1.0,False
"(21, 42, 43)",3,0.05764485187270196,0.061519898002648704,0.02055861074248914,0.0014098381135382214,0.0027612978372819,True,0.2876703260814041,0.8172256110300548,False,0.969266274615869,1.0,False,0.9999909797917917,1.0,False
"(0, 13, 14)",6,0.07572344462431535,0.0615128682293722,0.014849778779315268,1.8291472625590928e-05,5.3242255704027745e-05,True,0.21915456117518545,0.6707841479556635,False,0.9951725768869182,1.0,False,0.999999998368949,1.0,False
"(21, 26, 32)",1,0.07876291260402624,0.06150667748649964,0.016936932320488356,0.00014632734121562942,0.0003540332675545973,True,0.24850745663739637,0.7371181983663331,False,0.9883983885278103,1.0,False,0.9999998986930292,1.0,False
"(9, 13, 24)",0,0.06198450423707569,0.06150551186464378,0.01685482423721455,0.00013674197894654333,0.0003330298645603559,True,0.2474825883527429,0.7350660238043792,False,0.9887310275525735,1.0,False,0.9999999115217681,1.0,False
"(17, 25, 29)",3,0.054810963027575044,0.06150367455969609,0.014387539492103307,1.0260023869630885e-05,3.154219037358204e-05,True,0.21205600632561344,0.6532844260936088,False,0.9962244628767863,1.0,False,0.9999999994890179,1.0,False
"(11, 21, 25)",2,0.06148579510453567,0.061493797975126024,0.011081972802578078,1.7370262773489014e-08,9.239026512935281e-08,True,0.14992609541121063,0.5140197377367839,False,0.9997358978425582,1.0,False,0.9999999999999986,1.0,False
"(1, 33, 43)",7,0.11008744894482936,0.06147971832510616,0.027295128216357854,0.012230921973301024,0.019462493165252764,True,0.33706633601605485,0.9139239415080245,False,0.9207958121190731,1.0,False,0.9993938507285696,1.0,False
"(23, 26, 27)",3,0.08181171241925489,0.06147733754602149,0.014148603070198766,7.498500091173592e-06,2.3741366293928533e-05,True,0.2086993917164619,0.6456469852587764,False,0.9967196105462509,1.0,False,0.9999999997340372,1.0,False
"(5, 32, 37)",9,0.08445957855353703,0.06147225901738349,0.013206487374976598,1.7871701621464126e-06,6.402294191903459e-06,True,0.1925897864190787,0.6086115801449264,False,0.9982046696235084,1.0,False,0.9999999999848969,1.0,False
"(7, 16, 35)",4,0.04147105237279247,0.061449562435509884,0.011881012643068989,1.3380007476342825e-07,5.906827300556145e-07,True,0.16769081632761007,0.5524777188701061,False,0.9993972813211504,1.0,False,0.9999999999999174,1.0,False
"(7, 17, 21)",11,0.04831297241458443,0.06143608267518641,0.01657183900338771,0.00010913765543217096,0.00027154219585641035,True,0.2451295834988963,0.7298777436734224,False,0.9899433606793328,1.0,False,0.9999999464936817,1.0,False
