S,size,conf,v_audit,v_full
"(5, 8)",2,dam_as_total_procured__mw__nr__as_caiso,0.15525895357131958,0.15247946977615356
"(5, 12)",2,actual_load__mw__ca_iso_tac,0.6406562924385071,0.6500585675239563
"(5, 12)",2,dam_schedule__mw__generation__caiso_totals,0.7129508852958679,0.7089818716049194
"(5, 12)",2,dam_schedule__mw__import__caiso_totals,0.057816386222839355,0.05423867702484131
"(5, 12)",2,dam_schedule__mw__export__caiso_totals,0.5517905950546265,0.5196044445037842
"(5, 12)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.13871550559997559,0.15501755475997925
"(5, 12)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.052983999252319336,0.05040276050567627
"(5, 12)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.13919150829315186,0.1516115665435791
"(5, 12)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.06500816345214844,0.07175499200820923
"(5, 12)",2,dam_as_total_procured__mw__ru__as_caiso,0.043892502784729004,0.04857432842254639
"(5, 12)",2,dam_as_total_procured__mw__rd__as_caiso,0.0282670259475708,0.0355493426322937
"(5, 12)",2,dam_as_total_procured__mw__sr__as_caiso,0.09572279453277588,0.11065608263015747
"(5, 12)",2,dam_as_total_procured__mw__nr__as_caiso,0.149891197681427,0.14579850435256958
"(5, 16)",2,actual_load__mw__ca_iso_tac,0.6685518026351929,0.6719744801521301
"(5, 16)",2,dam_schedule__mw__generation__caiso_totals,0.7282911539077759,0.722449779510498
"(5, 16)",2,dam_schedule__mw__import__caiso_totals,0.07812732458114624,0.06996142864227295
"(5, 16)",2,dam_schedule__mw__export__caiso_totals,0.5608785152435303,0.5297123193740845
"(5, 16)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.16568201780319214,0.17785799503326416
"(5, 16)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0569726824760437,0.05236929655075073
"(5, 16)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1564914584159851,0.16185975074768066
"(5, 16)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.05522841215133667,0.060688555240631104
"(5, 16)",2,dam_as_total_procured__mw__ru__as_caiso,0.06570380926132202,0.06757223606109619
"(5, 16)",2,dam_as_total_procured__mw__rd__as_caiso,0.046330392360687256,0.04987555742263794
"(5, 16)",2,dam_as_total_procured__mw__sr__as_caiso,0.09797674417495728,0.11995691061019897
"(5, 16)",2,dam_as_total_procured__mw__nr__as_caiso,0.16217643022537231,0.15771055221557617
"(5, 20)",2,actual_load__mw__ca_iso_tac,0.7107352018356323,0.7221181988716125
"(5, 20)",2,dam_schedule__mw__generation__caiso_totals,0.7692850828170776,0.7766976356506348
"(5, 20)",2,dam_schedule__mw__import__caiso_totals,0.23429030179977417,0.2478727102279663
"(5, 20)",2,dam_schedule__mw__export__caiso_totals,0.6387777924537659,0.6086071729660034
"(5, 20)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7875280380249023,0.7848653793334961
"(5, 20)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1543896198272705,0.13925421237945557
"(5, 20)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.45842885971069336,0.4719809293746948
"(5, 20)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.15951454639434814,0.14029711484909058
"(5, 20)",2,dam_as_total_procured__mw__ru__as_caiso,0.18604803085327148,0.18550986051559448
"(5, 20)",2,dam_as_total_procured__mw__rd__as_caiso,0.2604585886001587,0.2787272334098816
"(5, 20)",2,dam_as_total_procured__mw__sr__as_caiso,0.11479437351226807,0.12609881162643433
"(5, 20)",2,dam_as_total_procured__mw__nr__as_caiso,0.2131340503692627,0.21191924810409546
"(5, 24)",2,actual_load__mw__ca_iso_tac,0.7069635391235352,0.7112415432929993
"(5, 24)",2,dam_schedule__mw__generation__caiso_totals,0.7497557401657104,0.7569946646690369
"(5, 24)",2,dam_schedule__mw__import__caiso_totals,0.22861731052398682,0.2462422251701355
"(5, 24)",2,dam_schedule__mw__export__caiso_totals,0.6243504285812378,0.5994625687599182
"(5, 24)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8135502934455872,0.8265790939331055
"(5, 24)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3422030210494995,0.3522765636444092
"(5, 24)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.33853715658187866,0.35376113653182983
"(5, 24)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3411461114883423,0.356296181678772
"(5, 24)",2,dam_as_total_procured__mw__ru__as_caiso,0.19332820177078247,0.18563753366470337
"(5, 24)",2,dam_as_total_procured__mw__rd__as_caiso,0.36592352390289307,0.38139551877975464
"(5, 24)",2,dam_as_total_procured__mw__sr__as_caiso,0.10933226346969604,0.13327741622924805
"(5, 24)",2,dam_as_total_procured__mw__nr__as_caiso,0.18002712726593018,0.176932692527771
"(5, 28)",2,actual_load__mw__ca_iso_tac,0.8114517331123352,0.8158247470855713
"(5, 28)",2,dam_schedule__mw__generation__caiso_totals,0.8330943584442139,0.8348433971405029
"(5, 28)",2,dam_schedule__mw__import__caiso_totals,0.16963165998458862,0.15611940622329712
"(5, 28)",2,dam_schedule__mw__export__caiso_totals,0.5777112245559692,0.5471806526184082
"(5, 28)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.3693508505821228,0.3687358498573303
"(5, 28)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.09548640251159668,0.08330827951431274
"(5, 28)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3157727122306824,0.31685125827789307
"(5, 28)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.11662596464157104,0.10499000549316406
"(5, 28)",2,dam_as_total_procured__mw__ru__as_caiso,0.10437959432601929,0.10427027940750122
"(5, 28)",2,dam_as_total_procured__mw__rd__as_caiso,0.14425629377365112,0.1365722417831421
"(5, 28)",2,dam_as_total_procured__mw__sr__as_caiso,0.10231107473373413,0.12075412273406982
"(5, 28)",2,dam_as_total_procured__mw__nr__as_caiso,0.17977064847946167,0.18140149116516113
"(5, 32)",2,actual_load__mw__ca_iso_tac,0.6451701521873474,0.6547718048095703
"(5, 32)",2,dam_schedule__mw__generation__caiso_totals,0.7257046699523926,0.7229617834091187
"(5, 32)",2,dam_schedule__mw__import__caiso_totals,0.10831713676452637,0.10893219709396362
"(5, 32)",2,dam_schedule__mw__export__caiso_totals,0.576253354549408,0.5377524495124817
"(5, 32)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.2679659128189087,0.26182323694229126
"(5, 32)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.18904191255569458,0.15559154748916626
"(5, 32)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.14660662412643433,0.16013503074645996
"(5, 32)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.13391947746276855,0.13547027111053467
"(5, 32)",2,dam_as_total_procured__mw__ru__as_caiso,0.3558393716812134,0.3647136688232422
"(5, 32)",2,dam_as_total_procured__mw__rd__as_caiso,0.31379806995391846,0.3050801753997803
"(5, 32)",2,dam_as_total_procured__mw__sr__as_caiso,0.09760290384292603,0.1134955883026123
"(5, 32)",2,dam_as_total_procured__mw__nr__as_caiso,0.16311341524124146,0.15836012363433838
"(5, 36)",2,actual_load__mw__ca_iso_tac,0.793073296546936,0.8066788911819458
"(5, 36)",2,dam_schedule__mw__generation__caiso_totals,0.7975403070449829,0.80672287940979
"(5, 36)",2,dam_schedule__mw__import__caiso_totals,0.16185808181762695,0.1488773226737976
"(5, 36)",2,dam_schedule__mw__export__caiso_totals,0.5670838952064514,0.5464867353439331
"(5, 36)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.29309141635894775,0.311543345451355
"(5, 36)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.16642552614212036,0.1720203161239624
"(5, 36)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.18398475646972656,0.20501524209976196
"(5, 36)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.11812269687652588,0.1333218812942505
"(5, 36)",2,dam_as_total_procured__mw__ru__as_caiso,0.09561491012573242,0.101482093334198
"(5, 36)",2,dam_as_total_procured__mw__rd__as_caiso,0.15572422742843628,0.1831771731376648
"(5, 36)",2,dam_as_total_procured__mw__sr__as_caiso,0.16699230670928955,0.17528021335601807
"(5, 36)",2,dam_as_total_procured__mw__nr__as_caiso,0.47241055965423584,0.4661110043525696
"(5, 40)",2,actual_load__mw__ca_iso_tac,0.6605705618858337,0.6675591468811035
"(5, 40)",2,dam_schedule__mw__generation__caiso_totals,0.7203774452209473,0.7181142568588257
"(5, 40)",2,dam_schedule__mw__import__caiso_totals,0.06094282865524292,0.08164030313491821
"(5, 40)",2,dam_schedule__mw__export__caiso_totals,0.5530755519866943,0.5250608921051025
"(5, 40)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.3012804388999939,0.3248472213745117
"(5, 40)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.11839723587036133,0.11815786361694336
"(5, 40)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.17228543758392334,0.18441414833068848
"(5, 40)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.10011190176010132,0.11387771368026733
"(5, 40)",2,dam_as_total_procured__mw__ru__as_caiso,0.08995217084884644,0.08884257078170776
"(5, 40)",2,dam_as_total_procured__mw__rd__as_caiso,0.05594909191131592,0.07444065809249878
"(5, 40)",2,dam_as_total_procured__mw__sr__as_caiso,0.08646893501281738,0.10691630840301514
"(5, 40)",2,dam_as_total_procured__mw__nr__as_caiso,0.16615039110183716,0.15830779075622559
"(6, 7)",2,actual_load__mw__ca_iso_tac,0.6868774890899658,0.6996694803237915
"(6, 7)",2,dam_schedule__mw__generation__caiso_totals,0.7446917295455933,0.7484464645385742
"(6, 7)",2,dam_schedule__mw__import__caiso_totals,0.3566957712173462,0.3569655418395996
"(6, 7)",2,dam_schedule__mw__export__caiso_totals,0.627038836479187,0.6107782125473022
"(6, 7)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6684281826019287,0.6909466981887817
"(6, 7)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.46791672706604004,0.45787888765335083
"(6, 7)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.2694571018218994,0.2625877857208252
"(6, 7)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.32571810483932495,0.346805214881897
"(6, 7)",2,dam_as_total_procured__mw__ru__as_caiso,0.3697527050971985,0.3597007393836975
"(6, 7)",2,dam_as_total_procured__mw__rd__as_caiso,0.7266561985015869,0.7204415798187256
"(6, 7)",2,dam_as_total_procured__mw__sr__as_caiso,0.11240357160568237,0.15394824743270874
"(6, 7)",2,dam_as_total_procured__mw__nr__as_caiso,0.16492152214050293,0.17432934045791626
"(6, 11)",2,actual_load__mw__ca_iso_tac,0.6935780048370361,0.7079682350158691
"(6, 11)",2,dam_schedule__mw__generation__caiso_totals,0.7461559772491455,0.7506519556045532
"(6, 11)",2,dam_schedule__mw__import__caiso_totals,0.3613189458847046,0.35700666904449463
"(6, 11)",2,dam_schedule__mw__export__caiso_totals,0.6130163669586182,0.6004422903060913
"(6, 11)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6633991003036499,0.6800730228424072
"(6, 11)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4867965579032898,0.47305822372436523
"(6, 11)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.23524028062820435,0.23271429538726807
"(6, 11)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.32152754068374634,0.33827757835388184
"(6, 11)",2,dam_as_total_procured__mw__ru__as_caiso,0.40101271867752075,0.39324021339416504
"(6, 11)",2,dam_as_total_procured__mw__rd__as_caiso,0.7672039270401001,0.7604203224182129
"(6, 11)",2,dam_as_total_procured__mw__sr__as_caiso,0.11924684047698975,0.16109836101531982
"(6, 11)",2,dam_as_total_procured__mw__nr__as_caiso,0.164911687374115,0.17371726036071777
"(6, 15)",2,actual_load__mw__ca_iso_tac,0.7040387392044067,0.7166780233383179
"(6, 15)",2,dam_schedule__mw__generation__caiso_totals,0.7552670240402222,0.7554275989532471
"(6, 15)",2,dam_schedule__mw__import__caiso_totals,0.3661723732948303,0.3644435405731201
"(6, 15)",2,dam_schedule__mw__export__caiso_totals,0.6273021101951599,0.6089717149734497
"(6, 15)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7400894165039062,0.7534587979316711
"(6, 15)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.524283766746521,0.5179120302200317
"(6, 15)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3128185272216797,0.30423229932785034
"(6, 15)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.35463178157806396,0.3635628819465637
"(6, 15)",2,dam_as_total_procured__mw__ru__as_caiso,0.4180363416671753,0.4094688892364502
"(6, 15)",2,dam_as_total_procured__mw__rd__as_caiso,0.7833390235900879,0.7747936844825745
"(6, 15)",2,dam_as_total_procured__mw__sr__as_caiso,0.11937230825424194,0.16129440069198608
"(6, 15)",2,dam_as_total_procured__mw__nr__as_caiso,0.17464250326156616,0.18276768922805786
"(6, 19)",2,actual_load__mw__ca_iso_tac,0.7034868597984314,0.7201970815658569
"(6, 19)",2,dam_schedule__mw__generation__caiso_totals,0.7532336115837097,0.7667939066886902
"(6, 19)",2,dam_schedule__mw__import__caiso_totals,0.3327335715293884,0.3336207866668701
"(6, 19)",2,dam_schedule__mw__export__caiso_totals,0.6244189739227295,0.6054601669311523
"(6, 19)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9586895704269409,0.9589548110961914
"(6, 19)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3799917697906494,0.37952548265457153
"(6, 19)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.433610737323761,0.4467949867248535
"(6, 19)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3157910704612732,0.30943262577056885
"(6, 19)",2,dam_as_total_procured__mw__ru__as_caiso,0.2082885503768921,0.19778293371200562
"(6, 19)",2,dam_as_total_procured__mw__rd__as_caiso,0.38233113288879395,0.38638246059417725
"(6, 19)",2,dam_as_total_procured__mw__sr__as_caiso,0.11117887496948242,0.1295289397239685
"(6, 19)",2,dam_as_total_procured__mw__nr__as_caiso,0.1986904740333557,0.19703036546707153
"(6, 23)",2,actual_load__mw__ca_iso_tac,0.6815812587738037,0.6927273273468018
"(6, 23)",2,dam_schedule__mw__generation__caiso_totals,0.7227610349655151,0.7345092296600342
"(6, 23)",2,dam_schedule__mw__import__caiso_totals,0.27724695205688477,0.2808363437652588
"(6, 23)",2,dam_schedule__mw__export__caiso_totals,0.5996205806732178,0.5804780125617981
"(6, 23)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8700840473175049,0.8737612962722778
"(6, 23)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4046633243560791,0.4035429358482361
"(6, 23)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.33272629976272583,0.34446483850479126
"(6, 23)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4434713125228882,0.4420744776725769
"(6, 23)",2,dam_as_total_procured__mw__ru__as_caiso,0.21814507246017456,0.206099271774292
"(6, 23)",2,dam_as_total_procured__mw__rd__as_caiso,0.4003305435180664,0.40793484449386597
"(6, 23)",2,dam_as_total_procured__mw__sr__as_caiso,0.09557569026947021,0.11901199817657471
"(6, 23)",2,dam_as_total_procured__mw__nr__as_caiso,0.16688412427902222,0.16456902027130127
"(6, 27)",2,actual_load__mw__ca_iso_tac,0.7707186937332153,0.7766152620315552
"(6, 27)",2,dam_schedule__mw__generation__caiso_totals,0.7906852960586548,0.7938136458396912
"(6, 27)",2,dam_schedule__mw__import__caiso_totals,0.3106479048728943,0.29877346754074097
"(6, 27)",2,dam_schedule__mw__export__caiso_totals,0.5953727960586548,0.5772044658660889
"(6, 27)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5679554343223572,0.5774564743041992
"(6, 27)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3378021717071533,0.31776362657546997
"(6, 27)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.43128424882888794,0.4292483329772949
"(6, 27)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2726852297782898,0.2675970196723938
"(6, 27)",2,dam_as_total_procured__mw__ru__as_caiso,0.15961766242980957,0.1566876769065857
"(6, 27)",2,dam_as_total_procured__mw__rd__as_caiso,0.34241098165512085,0.3288242816925049
"(6, 27)",2,dam_as_total_procured__mw__sr__as_caiso,0.08636558055877686,0.11375337839126587
"(6, 27)",2,dam_as_total_procured__mw__nr__as_caiso,0.1965845227241516,0.19844669103622437
"(6, 31)",2,actual_load__mw__ca_iso_tac,0.6013191938400269,0.6270638704299927
"(6, 31)",2,dam_schedule__mw__generation__caiso_totals,0.6785051822662354,0.6898517608642578
"(6, 31)",2,dam_schedule__mw__import__caiso_totals,0.11502188444137573,0.10707074403762817
"(6, 31)",2,dam_schedule__mw__export__caiso_totals,0.5214394927024841,0.5047316551208496
"(6, 31)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.256217360496521,0.27409636974334717
"(6, 31)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17526143789291382,0.1725252866744995
"(6, 31)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.12991636991500854,0.14266937971115112
"(6, 31)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1590406894683838,0.17633026838302612
"(6, 31)",2,dam_as_total_procured__mw__ru__as_caiso,0.06693911552429199,0.0734325647354126
"(6, 31)",2,dam_as_total_procured__mw__rd__as_caiso,0.11361008882522583,0.11882549524307251
"(6, 31)",2,dam_as_total_procured__mw__sr__as_caiso,0.06852376461029053,0.08996176719665527
"(6, 31)",2,dam_as_total_procured__mw__nr__as_caiso,0.1442071795463562,0.14419317245483398
"(6, 35)",2,actual_load__mw__ca_iso_tac,0.7025634050369263,0.7154161334037781
"(6, 35)",2,dam_schedule__mw__generation__caiso_totals,0.7700231671333313,0.7755182981491089
"(6, 35)",2,dam_schedule__mw__import__caiso_totals,0.2771286368370056,0.2749482989311218
"(6, 35)",2,dam_schedule__mw__export__caiso_totals,0.6112878918647766,0.6020379066467285
"(6, 35)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5141538381576538,0.5200337767601013
"(6, 35)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.449309766292572,0.42137759923934937
"(6, 35)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1673998236656189,0.18149739503860474
"(6, 35)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2961266040802002,0.31202226877212524
"(6, 35)",2,dam_as_total_procured__mw__ru__as_caiso,0.44013267755508423,0.4455445408821106
"(6, 35)",2,dam_as_total_procured__mw__rd__as_caiso,0.9779253602027893,0.976807177066803
"(6, 35)",2,dam_as_total_procured__mw__sr__as_caiso,0.10213601589202881,0.14286142587661743
"(6, 35)",2,dam_as_total_procured__mw__nr__as_caiso,0.1672154664993286,0.16765284538269043
"(6, 39)",2,actual_load__mw__ca_iso_tac,0.6291797161102295,0.6486661434173584
"(6, 39)",2,dam_schedule__mw__generation__caiso_totals,0.6890195608139038,0.6984410285949707
"(6, 39)",2,dam_schedule__mw__import__caiso_totals,0.1305587887763977,0.126162588596344
"(6, 39)",2,dam_schedule__mw__export__caiso_totals,0.5300770401954651,0.511798620223999
"(6, 39)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.318950355052948,0.3439653515815735
"(6, 39)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.22704923152923584,0.2274838089942932
"(6, 39)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.15276563167572021,0.16443055868148804
"(6, 39)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.18248909711837769,0.20484083890914917
"(6, 39)",2,dam_as_total_procured__mw__ru__as_caiso,0.1272730827331543,0.1305243968963623
"(6, 39)",2,dam_as_total_procured__mw__rd__as_caiso,0.18368136882781982,0.19963854551315308
"(6, 39)",2,dam_as_total_procured__mw__sr__as_caiso,0.08494025468826294,0.10626304149627686
"(6, 39)",2,dam_as_total_procured__mw__nr__as_caiso,0.16045302152633667,0.16426056623458862
"(6, 43)",2,actual_load__mw__ca_iso_tac,0.6259891986846924,0.6493297219276428
"(6, 43)",2,dam_schedule__mw__generation__caiso_totals,0.7027425765991211,0.7120527029037476
"(6, 43)",2,dam_schedule__mw__import__caiso_totals,0.26278889179229736,0.24888205528259277
"(6, 43)",2,dam_schedule__mw__export__caiso_totals,0.5536910891532898,0.5437524914741516
"(6, 43)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4608588218688965,0.488078773021698
"(6, 43)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3127012848854065,0.309348464012146
"(6, 43)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1769995093345642,0.1911557912826538
"(6, 43)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2543744444847107,0.26000720262527466
"(6, 43)",2,dam_as_total_procured__mw__ru__as_caiso,0.11777329444885254,0.1269686222076416
"(6, 43)",2,dam_as_total_procured__mw__rd__as_caiso,0.25947797298431396,0.2872489094734192
"(6, 43)",2,dam_as_total_procured__mw__sr__as_caiso,0.07606649398803711,0.10734885931015015
"(6, 43)",2,dam_as_total_procured__mw__nr__as_caiso,0.15955841541290283,0.1602674126625061
"(7, 11)",2,actual_load__mw__ca_iso_tac,0.2455732822418213,0.2463861107826233
"(7, 11)",2,dam_schedule__mw__generation__caiso_totals,0.26970237493515015,0.2707166075706482
"(7, 11)",2,dam_schedule__mw__import__caiso_totals,0.27968454360961914,0.2766587734222412
"(7, 11)",2,dam_schedule__mw__export__caiso_totals,0.32658785581588745,0.33745622634887695
"(7, 11)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5422139167785645,0.5395597815513611
"(7, 11)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4267224073410034,0.4108879566192627
"(7, 11)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1702086329460144,0.1449071764945984
"(7, 11)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.28680694103240967,0.28196853399276733
"(7, 11)",2,dam_as_total_procured__mw__ru__as_caiso,0.38128364086151123,0.3641960620880127
"(7, 11)",2,dam_as_total_procured__mw__rd__as_caiso,0.7405733466148376,0.7290710210800171
"(7, 11)",2,dam_as_total_procured__mw__sr__as_caiso,0.07754749059677124,0.11096984148025513
"(7, 11)",2,dam_as_total_procured__mw__nr__as_caiso,0.05126851797103882,0.05319720506668091
"(7, 15)",2,actual_load__mw__ca_iso_tac,0.2736603617668152,0.27070844173431396
"(7, 15)",2,dam_schedule__mw__generation__caiso_totals,0.3055206537246704,0.30895131826400757
"(7, 15)",2,dam_schedule__mw__import__caiso_totals,0.31276094913482666,0.3108305335044861
"(7, 15)",2,dam_schedule__mw__export__caiso_totals,0.3447430729866028,0.3537261486053467
"(7, 15)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6802380084991455,0.6840744614601135
"(7, 15)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5264090895652771,0.513603687286377
"(7, 15)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.2917073965072632,0.27463120222091675
"(7, 15)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3916012644767761,0.3891363739967346
"(7, 15)",2,dam_as_total_procured__mw__ru__as_caiso,0.40776896476745605,0.39680999517440796
"(7, 15)",2,dam_as_total_procured__mw__rd__as_caiso,0.7656943202018738,0.749438464641571
"(7, 15)",2,dam_as_total_procured__mw__sr__as_caiso,0.08457887172698975,0.12059575319290161
"(7, 15)",2,dam_as_total_procured__mw__nr__as_caiso,0.07095557451248169,0.07449430227279663
"(7, 19)",2,actual_load__mw__ca_iso_tac,0.5456650853157043,0.5600080490112305
"(7, 19)",2,dam_schedule__mw__generation__caiso_totals,0.6052948832511902,0.6329400539398193
"(7, 19)",2,dam_schedule__mw__import__caiso_totals,0.3846661448478699,0.3895431160926819
"(7, 19)",2,dam_schedule__mw__export__caiso_totals,0.45014649629592896,0.4638754725456238
"(7, 19)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9664711356163025,0.9663270711898804
"(7, 19)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4673996567726135,0.4586600065231323
"(7, 19)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.5143069624900818,0.513459324836731
"(7, 19)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3805481195449829,0.3653779625892639
"(7, 19)",2,dam_as_total_procured__mw__ru__as_caiso,0.3432809114456177,0.3312942385673523
"(7, 19)",2,dam_as_total_procured__mw__rd__as_caiso,0.7051196098327637,0.6990511417388916
"(7, 19)",2,dam_as_total_procured__mw__sr__as_caiso,0.09567761421203613,0.13918733596801758
"(7, 19)",2,dam_as_total_procured__mw__nr__as_caiso,0.10539549589157104,0.10816854238510132
"(7, 23)",2,actual_load__mw__ca_iso_tac,0.42979860305786133,0.44419389963150024
"(7, 23)",2,dam_schedule__mw__generation__caiso_totals,0.4429643750190735,0.4814729690551758
"(7, 23)",2,dam_schedule__mw__import__caiso_totals,0.363228976726532,0.3783659338951111
"(7, 23)",2,dam_schedule__mw__export__caiso_totals,0.3522382378578186,0.39038723707199097
"(7, 23)",2,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8748555183410645,0.8785199522972107
"(7, 23)",2,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4720606207847595,0.4617592692375183
"(7, 23)",2,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.39140576124191284,0.38771528005599976
"(7, 23)",2,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.45720380544662476,0.46252429485321045
"(7, 23)",2,dam_as_total_procured__mw__ru__as_caiso,0.3411778211593628,0.32787954807281494
"(7, 23)",2,dam_as_total_procured__mw__rd__as_caiso,0.6982628703117371,0.6899516582489014
