S,size,conf,v_audit,v_full
"(4, 30, 40)",3,actual_load__mw__ca_iso_tac,0.549452543258667,0.557248592376709
"(4, 30, 40)",3,dam_schedule__mw__generation__caiso_totals,0.6463648080825806,0.6466968059539795
"(4, 30, 40)",3,dam_schedule__mw__import__caiso_totals,0.037615418434143066,0.056577086448669434
"(4, 30, 40)",3,dam_schedule__mw__export__caiso_totals,0.5713292360305786,0.5625805258750916
"(4, 30, 40)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.22066867351531982,0.24351805448532104
"(4, 30, 40)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.09468072652816772,0.1118001937866211
"(4, 30, 40)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.16736531257629395,0.18055850267410278
"(4, 30, 40)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.05725538730621338,0.0705612301826477
"(4, 30, 40)",3,dam_as_total_procured__mw__ru__as_caiso,0.09221631288528442,0.08846020698547363
"(4, 30, 40)",3,dam_as_total_procured__mw__rd__as_caiso,0.14400941133499146,0.15339839458465576
"(4, 30, 40)",3,dam_as_total_procured__mw__sr__as_caiso,0.05649358034133911,0.07670241594314575
"(4, 30, 40)",3,dam_as_total_procured__mw__nr__as_caiso,0.12423235177993774,0.11257904767990112
"(5, 6, 34)",3,actual_load__mw__ca_iso_tac,0.7045489549636841,0.7142598628997803
"(5, 6, 34)",3,dam_schedule__mw__generation__caiso_totals,0.7574828863143921,0.7589339017868042
"(5, 6, 34)",3,dam_schedule__mw__import__caiso_totals,0.2425990104675293,0.23130524158477783
"(5, 6, 34)",3,dam_schedule__mw__export__caiso_totals,0.6159719228744507,0.5898312926292419
"(5, 6, 34)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4991466999053955,0.4811999201774597
"(5, 6, 34)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.383852481842041,0.3515778183937073
"(5, 6, 34)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.170781672000885,0.18271666765213013
"(5, 6, 34)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2662152647972107,0.26578289270401
"(5, 6, 34)",3,dam_as_total_procured__mw__ru__as_caiso,0.8459011316299438,0.838563859462738
"(5, 6, 34)",3,dam_as_total_procured__mw__rd__as_caiso,0.6953761577606201,0.6780476570129395
"(5, 6, 34)",3,dam_as_total_procured__mw__sr__as_caiso,0.12334203720092773,0.15143924951553345
"(5, 6, 34)",3,dam_as_total_procured__mw__nr__as_caiso,0.18618279695510864,0.18231159448623657
"(5, 7, 41)",3,actual_load__mw__ca_iso_tac,0.750927746295929,0.7494690418243408
"(5, 7, 41)",3,dam_schedule__mw__generation__caiso_totals,0.7631622552871704,0.7591015100479126
"(5, 7, 41)",3,dam_schedule__mw__import__caiso_totals,0.3696955442428589,0.3710170388221741
"(5, 7, 41)",3,dam_schedule__mw__export__caiso_totals,0.6670569181442261,0.6344547271728516
"(5, 7, 41)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7609297633171082,0.7692642211914062
"(5, 7, 41)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4759547710418701,0.4688999652862549
"(5, 7, 41)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3627975583076477,0.35067957639694214
"(5, 7, 41)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3529443144798279,0.3579334020614624
"(5, 7, 41)",3,dam_as_total_procured__mw__ru__as_caiso,0.37428879737854004,0.36714839935302734
"(5, 7, 41)",3,dam_as_total_procured__mw__rd__as_caiso,0.7292696237564087,0.7253311276435852
"(5, 7, 41)",3,dam_as_total_procured__mw__sr__as_caiso,0.1335574984550476,0.17030763626098633
"(5, 7, 41)",3,dam_as_total_procured__mw__nr__as_caiso,0.1801598072052002,0.1847643256187439
"(5, 8, 32)",3,actual_load__mw__ca_iso_tac,0.6675344705581665,0.6810303330421448
"(5, 8, 32)",3,dam_schedule__mw__generation__caiso_totals,0.7419328689575195,0.7426832914352417
"(5, 8, 32)",3,dam_schedule__mw__import__caiso_totals,0.13094455003738403,0.1262599229812622
"(5, 8, 32)",3,dam_schedule__mw__export__caiso_totals,0.5783665180206299,0.5501779317855835
"(5, 8, 32)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.2867317199707031,0.2836393713951111
"(5, 8, 32)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2118585705757141,0.18329507112503052
"(5, 8, 32)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1748635172843933,0.19509357213974
"(5, 8, 32)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.14407694339752197,0.1488863229751587
"(5, 8, 32)",3,dam_as_total_procured__mw__ru__as_caiso,0.3753877878189087,0.3857254981994629
"(5, 8, 32)",3,dam_as_total_procured__mw__rd__as_caiso,0.33975672721862793,0.3378447890281677
"(5, 8, 32)",3,dam_as_total_procured__mw__sr__as_caiso,0.10254555940628052,0.12122702598571777
"(5, 8, 32)",3,dam_as_total_procured__mw__nr__as_caiso,0.1798824667930603,0.17184436321258545
"(5, 11, 33)",3,actual_load__mw__ca_iso_tac,0.7099894881248474,0.7182626128196716
"(5, 11, 33)",3,dam_schedule__mw__generation__caiso_totals,0.7626186013221741,0.761146605014801
"(5, 11, 33)",3,dam_schedule__mw__import__caiso_totals,0.355924129486084,0.3573765754699707
"(5, 11, 33)",3,dam_schedule__mw__export__caiso_totals,0.6472841501235962,0.6169699430465698
"(5, 11, 33)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6678047180175781,0.6881421804428101
"(5, 11, 33)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.481245756149292,0.47311002016067505
"(5, 11, 33)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.2499680519104004,0.26403433084487915
"(5, 11, 33)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3164284825325012,0.3295203447341919
"(5, 11, 33)",3,dam_as_total_procured__mw__ru__as_caiso,0.40095996856689453,0.4017390012741089
"(5, 11, 33)",3,dam_as_total_procured__mw__rd__as_caiso,0.8246280550956726,0.8228103518486023
"(5, 11, 33)",3,dam_as_total_procured__mw__sr__as_caiso,0.1412166953086853,0.1752227544784546
"(5, 11, 33)",3,dam_as_total_procured__mw__nr__as_caiso,0.18559128046035767,0.18919718265533447
"(5, 13, 32)",3,actual_load__mw__ca_iso_tac,0.7255951166152954,0.7320888638496399
"(5, 13, 32)",3,dam_schedule__mw__generation__caiso_totals,0.7649160027503967,0.7607772946357727
"(5, 13, 32)",3,dam_schedule__mw__import__caiso_totals,0.4047905206680298,0.40263575315475464
"(5, 13, 32)",3,dam_schedule__mw__export__caiso_totals,0.6689937114715576,0.6360050439834595
"(5, 13, 32)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7272834181785583,0.7412295341491699
"(5, 13, 32)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5037181377410889,0.4998272657394409
"(5, 13, 32)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.35739821195602417,0.35696864128112793
"(5, 13, 32)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.33588147163391113,0.33714205026626587
"(5, 13, 32)",3,dam_as_total_procured__mw__ru__as_caiso,0.4774283766746521,0.4838416576385498
"(5, 13, 32)",3,dam_as_total_procured__mw__rd__as_caiso,0.771335780620575,0.770056426525116
"(5, 13, 32)",3,dam_as_total_procured__mw__sr__as_caiso,0.13452625274658203,0.17999178171157837
"(5, 13, 32)",3,dam_as_total_procured__mw__nr__as_caiso,0.19918292760849,0.2078060507774353
"(5, 18, 27)",3,actual_load__mw__ca_iso_tac,0.7818964123725891,0.7838034629821777
"(5, 18, 27)",3,dam_schedule__mw__generation__caiso_totals,0.8015127182006836,0.802026629447937
"(5, 18, 27)",3,dam_schedule__mw__import__caiso_totals,0.29883885383605957,0.28813809156417847
"(5, 18, 27)",3,dam_schedule__mw__export__caiso_totals,0.6193628311157227,0.5918059945106506
"(5, 18, 27)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5135563015937805,0.5185519456863403
"(5, 18, 27)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17329096794128418,0.14516854286193848
"(5, 18, 27)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.43740320205688477,0.4331660866737366
"(5, 18, 27)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.14371228218078613,0.13418340682983398
"(5, 18, 27)",3,dam_as_total_procured__mw__ru__as_caiso,0.16412168741226196,0.15633666515350342
"(5, 18, 27)",3,dam_as_total_procured__mw__rd__as_caiso,0.25859302282333374,0.24071037769317627
"(5, 18, 27)",3,dam_as_total_procured__mw__sr__as_caiso,0.11071181297302246,0.12655037641525269
"(5, 18, 27)",3,dam_as_total_procured__mw__nr__as_caiso,0.20841139554977417,0.20661622285842896
"(5, 19, 41)",3,actual_load__mw__ca_iso_tac,0.7461158037185669,0.7513284683227539
"(5, 19, 41)",3,dam_schedule__mw__generation__caiso_totals,0.7853636741638184,0.7921716570854187
"(5, 19, 41)",3,dam_schedule__mw__import__caiso_totals,0.2887279987335205,0.3089717626571655
"(5, 19, 41)",3,dam_schedule__mw__export__caiso_totals,0.6557763814926147,0.6274374723434448
"(5, 19, 41)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.961982786655426,0.9628894329071045
"(5, 19, 41)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4084017276763916,0.4150348901748657
"(5, 19, 41)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4583209753036499,0.47192275524139404
"(5, 19, 41)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.33013999462127686,0.3291041851043701
"(5, 19, 41)",3,dam_as_total_procured__mw__ru__as_caiso,0.24570035934448242,0.2353513240814209
"(5, 19, 41)",3,dam_as_total_procured__mw__rd__as_caiso,0.4374816417694092,0.4508510231971741
"(5, 19, 41)",3,dam_as_total_procured__mw__sr__as_caiso,0.13695776462554932,0.14675062894821167
"(5, 19, 41)",3,dam_as_total_procured__mw__nr__as_caiso,0.21830540895462036,0.20869141817092896
"(5, 21, 25)",3,actual_load__mw__ca_iso_tac,0.7811462879180908,0.7820179462432861
"(5, 21, 25)",3,dam_schedule__mw__generation__caiso_totals,0.8086097240447998,0.809486448764801
"(5, 21, 25)",3,dam_schedule__mw__import__caiso_totals,0.38029199838638306,0.39972585439682007
"(5, 21, 25)",3,dam_schedule__mw__export__caiso_totals,0.6635591983795166,0.6353015899658203
"(5, 21, 25)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9593067765235901,0.9651167988777161
"(5, 21, 25)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4979017972946167,0.4896816611289978
"(5, 21, 25)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.537928581237793,0.5389699339866638
"(5, 21, 25)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.41151243448257446,0.3894580006599426
"(5, 21, 25)",3,dam_as_total_procured__mw__ru__as_caiso,0.3118460774421692,0.29285186529159546
"(5, 21, 25)",3,dam_as_total_procured__mw__rd__as_caiso,0.622961163520813,0.6234861016273499
"(5, 21, 25)",3,dam_as_total_procured__mw__sr__as_caiso,0.15070343017578125,0.16685807704925537
"(5, 21, 25)",3,dam_as_total_procured__mw__nr__as_caiso,0.2308793067932129,0.2266601324081421
"(5, 23, 32)",3,actual_load__mw__ca_iso_tac,0.7316887378692627,0.7327520847320557
"(5, 23, 32)",3,dam_schedule__mw__generation__caiso_totals,0.7705639004707336,0.7730088829994202
"(5, 23, 32)",3,dam_schedule__mw__import__caiso_totals,0.26661598682403564,0.28425848484039307
"(5, 23, 32)",3,dam_schedule__mw__export__caiso_totals,0.6406960487365723,0.6086012125015259
"(5, 23, 32)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8697306513786316,0.8721388578414917
"(5, 23, 32)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4139121174812317,0.4112549424171448
"(5, 23, 32)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.38014137744903564,0.39145761728286743
"(5, 23, 32)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.43472665548324585,0.4354811906814575
"(5, 23, 32)",3,dam_as_total_procured__mw__ru__as_caiso,0.4228861331939697,0.4280722737312317
"(5, 23, 32)",3,dam_as_total_procured__mw__rd__as_caiso,0.5292007923126221,0.5377852916717529
"(5, 23, 32)",3,dam_as_total_procured__mw__sr__as_caiso,0.1355227828025818,0.15985578298568726
"(5, 23, 32)",3,dam_as_total_procured__mw__nr__as_caiso,0.19396156072616577,0.1839693784713745
"(5, 26, 31)",3,actual_load__mw__ca_iso_tac,0.6833455562591553,0.69493567943573
"(5, 26, 31)",3,dam_schedule__mw__generation__caiso_totals,0.7773938179016113,0.7764170169830322
"(5, 26, 31)",3,dam_schedule__mw__import__caiso_totals,0.12222272157669067,0.11515545845031738
"(5, 26, 31)",3,dam_schedule__mw__export__caiso_totals,0.6859515905380249,0.6696938276290894
"(5, 26, 31)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.2914857864379883,0.3103606700897217
"(5, 26, 31)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.24243396520614624,0.2422371506690979
"(5, 26, 31)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.2701055407524109,0.2784261703491211
"(5, 26, 31)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.21862012147903442,0.21802741289138794
"(5, 26, 31)",3,dam_as_total_procured__mw__ru__as_caiso,0.13471508026123047,0.13910746574401855
"(5, 26, 31)",3,dam_as_total_procured__mw__rd__as_caiso,0.2758314609527588,0.2730053663253784
"(5, 26, 31)",3,dam_as_total_procured__mw__sr__as_caiso,0.09311860799789429,0.10794144868850708
"(5, 26, 31)",3,dam_as_total_procured__mw__nr__as_caiso,0.16581416130065918,0.15626132488250732
"(5, 31, 39)",3,actual_load__mw__ca_iso_tac,0.6453844308853149,0.6540831327438354
"(5, 31, 39)",3,dam_schedule__mw__generation__caiso_totals,0.704876184463501,0.7060869336128235
"(5, 31, 39)",3,dam_schedule__mw__import__caiso_totals,0.056279897689819336,0.05887943506240845
"(5, 31, 39)",3,dam_schedule__mw__export__caiso_totals,0.555585503578186,0.5220097303390503
"(5, 31, 39)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.20053696632385254,0.22835713624954224
"(5, 31, 39)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.08418667316436768,0.09152048826217651
"(5, 31, 39)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1584271788597107,0.17041665315628052
"(5, 31, 39)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.061402082443237305,0.0714191198348999
"(5, 31, 39)",3,dam_as_total_procured__mw__ru__as_caiso,0.09921824932098389,0.098582923412323
"(5, 31, 39)",3,dam_as_total_procured__mw__rd__as_caiso,0.09532183408737183,0.11162084341049194
"(5, 31, 39)",3,dam_as_total_procured__mw__sr__as_caiso,0.1056748628616333,0.11881381273269653
"(5, 31, 39)",3,dam_as_total_procured__mw__nr__as_caiso,0.1550160050392151,0.15687382221221924
"(6, 8, 14)",3,actual_load__mw__ca_iso_tac,0.6230799555778503,0.6565967798233032
"(6, 8, 14)",3,dam_schedule__mw__generation__caiso_totals,0.695551872253418,0.7100811004638672
"(6, 8, 14)",3,dam_schedule__mw__import__caiso_totals,0.1390973925590515,0.12679874897003174
"(6, 8, 14)",3,dam_schedule__mw__export__caiso_totals,0.5327107906341553,0.5282362103462219
"(6, 8, 14)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.2862206697463989,0.30479615926742554
"(6, 8, 14)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.20721137523651123,0.21211552619934082
"(6, 8, 14)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.17332983016967773,0.19180864095687866
"(6, 8, 14)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17482876777648926,0.19042068719863892
"(6, 8, 14)",3,dam_as_total_procured__mw__ru__as_caiso,0.08739835023880005,0.0987890362739563
"(6, 8, 14)",3,dam_as_total_procured__mw__rd__as_caiso,0.14134669303894043,0.15863382816314697
"(6, 8, 14)",3,dam_as_total_procured__mw__sr__as_caiso,0.08402210474014282,0.11500900983810425
"(6, 8, 14)",3,dam_as_total_procured__mw__nr__as_caiso,0.16471648216247559,0.16265660524368286
"(6, 9, 18)",3,actual_load__mw__ca_iso_tac,0.7457480430603027,0.7539985775947571
"(6, 9, 18)",3,dam_schedule__mw__generation__caiso_totals,0.7766298651695251,0.7742965221405029
"(6, 9, 18)",3,dam_schedule__mw__import__caiso_totals,0.3662567734718323,0.36704128980636597
"(6, 9, 18)",3,dam_schedule__mw__export__caiso_totals,0.6373635530471802,0.6162679195404053
"(6, 9, 18)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7676623463630676,0.778282642364502
"(6, 9, 18)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5181475877761841,0.5051355361938477
"(6, 9, 18)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.294887900352478,0.2916830778121948
"(6, 9, 18)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3522740602493286,0.36694347858428955
"(6, 9, 18)",3,dam_as_total_procured__mw__ru__as_caiso,0.4282655715942383,0.41817331314086914
"(6, 9, 18)",3,dam_as_total_procured__mw__rd__as_caiso,0.7811474800109863,0.7735120058059692
"(6, 9, 18)",3,dam_as_total_procured__mw__sr__as_caiso,0.12381875514984131,0.16609817743301392
"(6, 9, 18)",3,dam_as_total_procured__mw__nr__as_caiso,0.17842435836791992,0.17996114492416382
"(6, 10, 18)",3,actual_load__mw__ca_iso_tac,0.6435572504997253,0.6681624054908752
"(6, 10, 18)",3,dam_schedule__mw__generation__caiso_totals,0.7122832536697388,0.7201719284057617
"(6, 10, 18)",3,dam_schedule__mw__import__caiso_totals,0.18343794345855713,0.15317630767822266
"(6, 10, 18)",3,dam_schedule__mw__export__caiso_totals,0.5486053228378296,0.5274733304977417
"(6, 10, 18)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.28309834003448486,0.2948148250579834
"(6, 10, 18)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.19705414772033691,0.19148242473602295
"(6, 10, 18)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1508018970489502,0.16188734769821167
"(6, 10, 18)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.17104774713516235,0.1843717098236084
"(6, 10, 18)",3,dam_as_total_procured__mw__ru__as_caiso,0.10366606712341309,0.10611748695373535
"(6, 10, 18)",3,dam_as_total_procured__mw__rd__as_caiso,0.15108925104141235,0.15061122179031372
"(6, 10, 18)",3,dam_as_total_procured__mw__sr__as_caiso,0.08658033609390259,0.10873687267303467
"(6, 10, 18)",3,dam_as_total_procured__mw__nr__as_caiso,0.17046338319778442,0.1688644289970398
"(6, 12, 20)",3,actual_load__mw__ca_iso_tac,0.7025887966156006,0.7195627689361572
"(6, 12, 20)",3,dam_schedule__mw__generation__caiso_totals,0.7733343243598938,0.7831627726554871
"(6, 12, 20)",3,dam_schedule__mw__import__caiso_totals,0.32058024406433105,0.3197464942932129
"(6, 12, 20)",3,dam_schedule__mw__export__caiso_totals,0.6451023817062378,0.6283131837844849
"(6, 12, 20)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.826636791229248,0.8236212134361267
"(6, 12, 20)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3278580904006958,0.3095402121543884
"(6, 12, 20)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.45651018619537354,0.4673275351524353
"(6, 12, 20)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.24527859687805176,0.24910706281661987
"(6, 12, 20)",3,dam_as_total_procured__mw__ru__as_caiso,0.21465826034545898,0.20894700288772583
"(6, 12, 20)",3,dam_as_total_procured__mw__rd__as_caiso,0.3214370608329773,0.3336641192436218
"(6, 12, 20)",3,dam_as_total_procured__mw__sr__as_caiso,0.11633151769638062,0.13814282417297363
"(6, 12, 20)",3,dam_as_total_procured__mw__nr__as_caiso,0.20645534992218018,0.2154405117034912
"(6, 18, 37)",3,actual_load__mw__ca_iso_tac,0.8067710399627686,0.8247635960578918
"(6, 18, 37)",3,dam_schedule__mw__generation__caiso_totals,0.7996078133583069,0.8100938200950623
"(6, 18, 37)",3,dam_schedule__mw__import__caiso_totals,0.24354839324951172,0.2244032621383667
"(6, 18, 37)",3,dam_schedule__mw__export__caiso_totals,0.5631346702575684,0.5463281869888306
"(6, 18, 37)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.38714849948883057,0.40064460039138794
"(6, 18, 37)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.25805652141571045,0.26560986042022705
"(6, 18, 37)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.19445782899856567,0.21779805421829224
"(6, 18, 37)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.20739728212356567,0.22377759218215942
"(6, 18, 37)",3,dam_as_total_procured__mw__ru__as_caiso,0.13622146844863892,0.13848483562469482
"(6, 18, 37)",3,dam_as_total_procured__mw__rd__as_caiso,0.24709999561309814,0.2654891014099121
"(6, 18, 37)",3,dam_as_total_procured__mw__sr__as_caiso,0.1712934970855713,0.18349415063858032
"(6, 18, 37)",3,dam_as_total_procured__mw__nr__as_caiso,0.47621268033981323,0.46682214736938477
"(6, 21, 41)",3,actual_load__mw__ca_iso_tac,0.7070474624633789,0.7228603363037109
"(6, 21, 41)",3,dam_schedule__mw__generation__caiso_totals,0.7553852796554565,0.7686023712158203
"(6, 21, 41)",3,dam_schedule__mw__import__caiso_totals,0.3457030653953552,0.3624078035354614
"(6, 21, 41)",3,dam_schedule__mw__export__caiso_totals,0.6316521763801575,0.6146773099899292
"(6, 21, 41)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.961175799369812,0.9665592908859253
"(6, 21, 41)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4739917516708374,0.46947115659713745
"(6, 21, 41)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3851665258407593,0.39870452880859375
"(6, 21, 41)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.39346325397491455,0.38769829273223877
"(6, 21, 41)",3,dam_as_total_procured__mw__ru__as_caiso,0.25132107734680176,0.2488398551940918
"(6, 21, 41)",3,dam_as_total_procured__mw__rd__as_caiso,0.4833759069442749,0.4867863059043884
"(6, 21, 41)",3,dam_as_total_procured__mw__sr__as_caiso,0.11923551559448242,0.14030492305755615
"(6, 21, 41)",3,dam_as_total_procured__mw__nr__as_caiso,0.1879267692565918,0.19219332933425903
"(6, 26, 35)",3,actual_load__mw__ca_iso_tac,0.7297923564910889,0.7404446601867676
"(6, 26, 35)",3,dam_schedule__mw__generation__caiso_totals,0.8139451742172241,0.8188631534576416
"(6, 26, 35)",3,dam_schedule__mw__import__caiso_totals,0.3537789583206177,0.34677332639694214
"(6, 26, 35)",3,dam_schedule__mw__export__caiso_totals,0.7347263097763062,0.7280615568161011
"(6, 26, 35)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6306452751159668,0.6397334933280945
"(6, 26, 35)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4772636890411377,0.46679776906967163
"(6, 26, 35)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3692220449447632,0.3720821738243103
"(6, 26, 35)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3441954255104065,0.3594104051589966
"(6, 26, 35)",3,dam_as_total_procured__mw__ru__as_caiso,0.46409738063812256,0.4689006805419922
"(6, 26, 35)",3,dam_as_total_procured__mw__rd__as_caiso,0.9767912030220032,0.9758768081665039
"(6, 26, 35)",3,dam_as_total_procured__mw__sr__as_caiso,0.15114104747772217,0.1828538179397583
"(6, 26, 35)",3,dam_as_total_procured__mw__nr__as_caiso,0.19418936967849731,0.19041836261749268
"(6, 33, 40)",3,actual_load__mw__ca_iso_tac,0.7032582759857178,0.713441014289856
"(6, 33, 40)",3,dam_schedule__mw__generation__caiso_totals,0.7561640739440918,0.7571470737457275
"(6, 33, 40)",3,dam_schedule__mw__import__caiso_totals,0.27236342430114746,0.276263952255249
"(6, 33, 40)",3,dam_schedule__mw__export__caiso_totals,0.5906755328178406,0.5748204588890076
"(6, 33, 40)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5733295679092407,0.591116189956665
"(6, 33, 40)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.43626582622528076,0.41877639293670654
"(6, 33, 40)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1890982985496521,0.2019830346107483
"(6, 33, 40)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3271889090538025,0.33623450994491577
"(6, 33, 40)",3,dam_as_total_procured__mw__ru__as_caiso,0.344815731048584,0.34034669399261475
"(6, 33, 40)",3,dam_as_total_procured__mw__rd__as_caiso,0.7528038620948792,0.7529675960540771
"(6, 33, 40)",3,dam_as_total_procured__mw__sr__as_caiso,0.09658914804458618,0.12987756729125977
"(6, 33, 40)",3,dam_as_total_procured__mw__nr__as_caiso,0.16861718893051147,0.16100388765335083
"(6, 37, 40)",3,actual_load__mw__ca_iso_tac,0.7913652062416077,0.8098306059837341
"(6, 37, 40)",3,dam_schedule__mw__generation__caiso_totals,0.7881041765213013,0.8036693930625916
"(6, 37, 40)",3,dam_schedule__mw__import__caiso_totals,0.22134441137313843,0.221795916557312
"(6, 37, 40)",3,dam_schedule__mw__export__caiso_totals,0.553804874420166,0.5413351058959961
"(6, 37, 40)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.4804890751838684,0.4963589310646057
"(6, 37, 40)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3004169464111328,0.3050463795661926
"(6, 37, 40)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.22970443964004517,0.24694937467575073
"(6, 37, 40)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.245494544506073,0.2641723155975342
"(6, 37, 40)",3,dam_as_total_procured__mw__ru__as_caiso,0.15341788530349731,0.15873360633850098
