S,size,conf,v_audit,v_full
"(9, 40, 42)",3,dam_as_total_procured__mw__sr__as_caiso,0.07645529508590698,0.11741411685943604
"(9, 40, 42)",3,dam_as_total_procured__mw__nr__as_caiso,0.04838407039642334,0.04594343900680542
"(10, 12, 18)",3,actual_load__mw__ca_iso_tac,0.048619627952575684,0.052064359188079834
"(10, 12, 18)",3,dam_schedule__mw__generation__caiso_totals,0.06504839658737183,0.06286787986755371
"(10, 12, 18)",3,dam_schedule__mw__import__caiso_totals,0.06158447265625,0.07108074426651001
"(10, 12, 18)",3,dam_schedule__mw__export__caiso_totals,0.04807668924331665,0.04638540744781494
"(10, 12, 18)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.05799448490142822,0.05294889211654663
"(10, 12, 18)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.03351306915283203,0.0324094295501709
"(10, 12, 18)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.026700377464294434,0.028374910354614258
"(10, 12, 18)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.026542603969573975,0.027422070503234863
"(10, 12, 18)",3,dam_as_total_procured__mw__ru__as_caiso,0.03154081106185913,0.026488423347473145
"(10, 12, 18)",3,dam_as_total_procured__mw__rd__as_caiso,0.04058724641799927,0.044042110443115234
"(10, 12, 18)",3,dam_as_total_procured__mw__sr__as_caiso,0.007105112075805664,0.016791045665740967
"(10, 12, 18)",3,dam_as_total_procured__mw__nr__as_caiso,0.02277350425720215,0.024850547313690186
"(10, 13, 38)",3,actual_load__mw__ca_iso_tac,0.2233850359916687,0.22555041313171387
"(10, 13, 38)",3,dam_schedule__mw__generation__caiso_totals,0.27486032247543335,0.2745717167854309
"(10, 13, 38)",3,dam_schedule__mw__import__caiso_totals,0.35484933853149414,0.3495149612426758
"(10, 13, 38)",3,dam_schedule__mw__export__caiso_totals,0.3562334179878235,0.36162102222442627
"(10, 13, 38)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.628510594367981,0.6251040697097778
"(10, 13, 38)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.47238588333129883,0.45594561100006104
"(10, 13, 38)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.2498723268508911,0.23272109031677246
"(10, 13, 38)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2963069677352905,0.27562570571899414
"(10, 13, 38)",3,dam_as_total_procured__mw__ru__as_caiso,0.40438103675842285,0.3872181177139282
"(10, 13, 38)",3,dam_as_total_procured__mw__rd__as_caiso,0.7335937023162842,0.7214028835296631
"(10, 13, 38)",3,dam_as_total_procured__mw__sr__as_caiso,0.06466150283813477,0.11405807733535767
"(10, 13, 38)",3,dam_as_total_procured__mw__nr__as_caiso,0.11070889234542847,0.09728878736495972
"(10, 15, 42)",3,actual_load__mw__ca_iso_tac,0.19347459077835083,0.2108791470527649
"(10, 15, 42)",3,dam_schedule__mw__generation__caiso_totals,0.20648008584976196,0.2153950333595276
"(10, 15, 42)",3,dam_schedule__mw__import__caiso_totals,0.30663979053497314,0.3054211139678955
"(10, 15, 42)",3,dam_schedule__mw__export__caiso_totals,0.32750868797302246,0.33291101455688477
"(10, 15, 42)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.67397540807724,0.6677414178848267
"(10, 15, 42)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4657015800476074,0.44712281227111816
"(10, 15, 42)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.21503663063049316,0.19547617435455322
"(10, 15, 42)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.29166537523269653,0.28399550914764404
"(10, 15, 42)",3,dam_as_total_procured__mw__ru__as_caiso,0.42014169692993164,0.4060296416282654
"(10, 15, 42)",3,dam_as_total_procured__mw__rd__as_caiso,0.7527846097946167,0.7326664924621582
"(10, 15, 42)",3,dam_as_total_procured__mw__sr__as_caiso,0.08030372858047485,0.11163288354873657
"(10, 15, 42)",3,dam_as_total_procured__mw__nr__as_caiso,0.07415962219238281,0.07573044300079346
"(10, 18, 32)",3,actual_load__mw__ca_iso_tac,0.09347987174987793,0.09382832050323486
"(10, 18, 32)",3,dam_schedule__mw__generation__caiso_totals,0.1325872540473938,0.12391221523284912
"(10, 18, 32)",3,dam_schedule__mw__import__caiso_totals,0.11004757881164551,0.09125179052352905
"(10, 18, 32)",3,dam_schedule__mw__export__caiso_totals,0.11134064197540283,0.10267221927642822
"(10, 18, 32)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.14401507377624512,0.10347592830657959
"(10, 18, 32)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.1486489176750183,0.10678458213806152
"(10, 18, 32)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.02420973777770996,0.022178828716278076
"(10, 18, 32)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.09055352210998535,0.07314258813858032
"(10, 18, 32)",3,dam_as_total_procured__mw__ru__as_caiso,0.34927886724472046,0.3489062786102295
"(10, 18, 32)",3,dam_as_total_procured__mw__rd__as_caiso,0.320708692073822,0.2937577962875366
"(10, 18, 32)",3,dam_as_total_procured__mw__sr__as_caiso,0.014085471630096436,0.02098536491394043
"(10, 18, 32)",3,dam_as_total_procured__mw__nr__as_caiso,0.040919482707977295,0.048620641231536865
"(10, 19, 35)",3,actual_load__mw__ca_iso_tac,0.505339503288269,0.5134722590446472
"(10, 19, 35)",3,dam_schedule__mw__generation__caiso_totals,0.5142500400543213,0.5179359912872314
"(10, 19, 35)",3,dam_schedule__mw__import__caiso_totals,0.4214966297149658,0.4205121397972107
"(10, 19, 35)",3,dam_schedule__mw__export__caiso_totals,0.34825456142425537,0.3481937646865845
"(10, 19, 35)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9681972861289978,0.9666613340377808
"(10, 19, 35)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.48293840885162354,0.46159565448760986
"(10, 19, 35)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.5379393100738525,0.5465779900550842
"(10, 19, 35)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3428908586502075,0.3248569369316101
"(10, 19, 35)",3,dam_as_total_procured__mw__ru__as_caiso,0.43437081575393677,0.43807917833328247
"(10, 19, 35)",3,dam_as_total_procured__mw__rd__as_caiso,0.9774143695831299,0.9764981865882874
"(10, 19, 35)",3,dam_as_total_procured__mw__sr__as_caiso,0.0693739652633667,0.0972631573677063
"(10, 19, 35)",3,dam_as_total_procured__mw__nr__as_caiso,0.1400972604751587,0.13293689489364624
"(10, 21, 38)",3,actual_load__mw__ca_iso_tac,0.2748650908470154,0.27257096767425537
"(10, 21, 38)",3,dam_schedule__mw__generation__caiso_totals,0.2666969299316406,0.24485135078430176
"(10, 21, 38)",3,dam_schedule__mw__import__caiso_totals,0.3655778169631958,0.36081182956695557
"(10, 21, 38)",3,dam_schedule__mw__export__caiso_totals,0.20529687404632568,0.18806904554367065
"(10, 21, 38)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.9536219239234924,0.9592393636703491
"(10, 21, 38)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.48637527227401733,0.462726891040802
"(10, 21, 38)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3860197067260742,0.3969893455505371
"(10, 21, 38)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.41251254081726074,0.37666571140289307
"(10, 21, 38)",3,dam_as_total_procured__mw__ru__as_caiso,0.28662943840026855,0.255710244178772
"(10, 21, 38)",3,dam_as_total_procured__mw__rd__as_caiso,0.5528628826141357,0.5408080816268921
"(10, 21, 38)",3,dam_as_total_procured__mw__sr__as_caiso,0.05458247661590576,0.06889563798904419
"(10, 21, 38)",3,dam_as_total_procured__mw__nr__as_caiso,0.1022534966468811,0.09476321935653687
"(10, 26, 29)",3,actual_load__mw__ca_iso_tac,0.43085479736328125,0.4347591996192932
"(10, 26, 29)",3,dam_schedule__mw__generation__caiso_totals,0.40198034048080444,0.4056381583213806
"(10, 26, 29)",3,dam_schedule__mw__import__caiso_totals,0.33141815662384033,0.338959276676178
"(10, 26, 29)",3,dam_schedule__mw__export__caiso_totals,0.3130834698677063,0.30243051052093506
"(10, 26, 29)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6721808314323425,0.6960574388504028
"(10, 26, 29)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.32943040132522583,0.3405442237854004
"(10, 26, 29)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.4276493191719055,0.41447538137435913
"(10, 26, 29)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.29004812240600586,0.2698410153388977
"(10, 26, 29)",3,dam_as_total_procured__mw__ru__as_caiso,0.21522784233093262,0.21090328693389893
"(10, 26, 29)",3,dam_as_total_procured__mw__rd__as_caiso,0.4142535924911499,0.4207209348678589
"(10, 26, 29)",3,dam_as_total_procured__mw__sr__as_caiso,0.0744515061378479,0.07305490970611572
"(10, 26, 29)",3,dam_as_total_procured__mw__nr__as_caiso,0.18402719497680664,0.17640972137451172
"(10, 30, 32)",3,actual_load__mw__ca_iso_tac,0.060767412185668945,0.058217525482177734
"(10, 30, 32)",3,dam_schedule__mw__generation__caiso_totals,0.08647680282592773,0.08497816324234009
"(10, 30, 32)",3,dam_schedule__mw__import__caiso_totals,0.07574266195297241,0.06389611959457397
"(10, 30, 32)",3,dam_schedule__mw__export__caiso_totals,0.09100139141082764,0.08512157201766968
"(10, 30, 32)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.12033677101135254,0.08427506685256958
"(10, 30, 32)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.12861239910125732,0.09357935190200806
"(10, 30, 32)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.01681375503540039,0.0104483962059021
"(10, 30, 32)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.07191109657287598,0.059037864208221436
"(10, 30, 32)",3,dam_as_total_procured__mw__ru__as_caiso,0.3512502908706665,0.34946584701538086
"(10, 30, 32)",3,dam_as_total_procured__mw__rd__as_caiso,0.3115713596343994,0.2850778102874756
"(10, 30, 32)",3,dam_as_total_procured__mw__sr__as_caiso,0.003789842128753662,0.013252317905426025
"(10, 30, 32)",3,dam_as_total_procured__mw__nr__as_caiso,0.03896474838256836,0.04148930311203003
"(10, 31, 37)",3,actual_load__mw__ca_iso_tac,0.42181235551834106,0.45083147287368774
"(10, 31, 37)",3,dam_schedule__mw__generation__caiso_totals,0.3203465938568115,0.36125504970550537
"(10, 31, 37)",3,dam_schedule__mw__import__caiso_totals,0.11204421520233154,0.11305516958236694
"(10, 31, 37)",3,dam_schedule__mw__export__caiso_totals,0.21668386459350586,0.23685693740844727
"(10, 31, 37)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.10887748003005981,0.11381453275680542
"(10, 31, 37)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.05434465408325195,0.05449432134628296
"(10, 31, 37)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.04089009761810303,0.043876051902770996
"(10, 31, 37)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.02102649211883545,0.023229777812957764
"(10, 31, 37)",3,dam_as_total_procured__mw__ru__as_caiso,0.0372469425201416,0.037220656871795654
"(10, 31, 37)",3,dam_as_total_procured__mw__rd__as_caiso,0.09095120429992676,0.10686624050140381
"(10, 31, 37)",3,dam_as_total_procured__mw__sr__as_caiso,0.1602824330329895,0.16574615240097046
"(10, 31, 37)",3,dam_as_total_procured__mw__nr__as_caiso,0.4694225788116455,0.4660526514053345
"(11, 12, 24)",3,actual_load__mw__ca_iso_tac,0.3647250533103943,0.38862329721450806
"(11, 12, 24)",3,dam_schedule__mw__generation__caiso_totals,0.38177067041397095,0.4203224182128906
"(11, 12, 24)",3,dam_schedule__mw__import__caiso_totals,0.3639759421348572,0.3789398670196533
"(11, 12, 24)",3,dam_schedule__mw__export__caiso_totals,0.31991857290267944,0.3488759994506836
"(11, 12, 24)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.827998161315918,0.8369032740592957
"(11, 12, 24)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4516593813896179,0.44593530893325806
"(11, 12, 24)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3644936680793762,0.37770432233810425
"(11, 12, 24)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3822781443595886,0.39047425985336304
"(11, 12, 24)",3,dam_as_total_procured__mw__ru__as_caiso,0.39573514461517334,0.3802434206008911
"(11, 12, 24)",3,dam_as_total_procured__mw__rd__as_caiso,0.7416292428970337,0.7359893321990967
"(11, 12, 24)",3,dam_as_total_procured__mw__sr__as_caiso,0.09953975677490234,0.13826227188110352
"(11, 12, 24)",3,dam_as_total_procured__mw__nr__as_caiso,0.042087018489837646,0.04942828416824341
"(11, 13, 40)",3,actual_load__mw__ca_iso_tac,0.2571232318878174,0.2766810655593872
"(11, 13, 40)",3,dam_schedule__mw__generation__caiso_totals,0.25335806608200073,0.2645980715751648
"(11, 13, 40)",3,dam_schedule__mw__import__caiso_totals,0.34456729888916016,0.3374868631362915
"(11, 13, 40)",3,dam_schedule__mw__export__caiso_totals,0.29697996377944946,0.3155094385147095
"(11, 13, 40)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6806074976921082,0.6841353178024292
"(11, 13, 40)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4512762427330017,0.4487350583076477
"(11, 13, 40)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3009704351425171,0.29091334342956543
"(11, 13, 40)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3520246148109436,0.33577847480773926
"(11, 13, 40)",3,dam_as_total_procured__mw__ru__as_caiso,0.3961254358291626,0.3779159188270569
"(11, 13, 40)",3,dam_as_total_procured__mw__rd__as_caiso,0.7484122514724731,0.737433135509491
"(11, 13, 40)",3,dam_as_total_procured__mw__sr__as_caiso,0.07701879739761353,0.1197516918182373
"(11, 13, 40)",3,dam_as_total_procured__mw__nr__as_caiso,0.0430949330329895,0.03875166177749634
"(11, 16, 33)",3,actual_load__mw__ca_iso_tac,0.273764967918396,0.27341705560684204
"(11, 16, 33)",3,dam_schedule__mw__generation__caiso_totals,0.2861630916595459,0.27156776189804077
"(11, 16, 33)",3,dam_schedule__mw__import__caiso_totals,0.27612149715423584,0.2797852158546448
"(11, 16, 33)",3,dam_schedule__mw__export__caiso_totals,0.32669681310653687,0.3148757219314575
"(11, 16, 33)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5691739320755005,0.5626394748687744
"(11, 16, 33)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4020247459411621,0.38844621181488037
"(11, 16, 33)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.15080708265304565,0.1436864137649536
"(11, 16, 33)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.26024580001831055,0.250529944896698
"(11, 16, 33)",3,dam_as_total_procured__mw__ru__as_caiso,0.40501993894577026,0.3895343542098999
"(11, 16, 33)",3,dam_as_total_procured__mw__rd__as_caiso,0.7979423403739929,0.7903218865394592
"(11, 16, 33)",3,dam_as_total_procured__mw__sr__as_caiso,0.08074432611465454,0.11695897579193115
"(11, 16, 33)",3,dam_as_total_procured__mw__nr__as_caiso,0.07765662670135498,0.07406514883041382
"(11, 16, 38)",3,actual_load__mw__ca_iso_tac,0.2799533009529114,0.2923501133918762
"(11, 16, 38)",3,dam_schedule__mw__generation__caiso_totals,0.3117510676383972,0.3107752799987793
"(11, 16, 38)",3,dam_schedule__mw__import__caiso_totals,0.3215116858482361,0.3193627595901489
"(11, 16, 38)",3,dam_schedule__mw__export__caiso_totals,0.33970731496810913,0.3412996530532837
"(11, 16, 38)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6405818462371826,0.6442618370056152
"(11, 16, 38)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4443463087081909,0.4326748847961426
"(11, 16, 38)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.22437167167663574,0.21588343381881714
"(11, 16, 38)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2812042832374573,0.27810245752334595
"(11, 16, 38)",3,dam_as_total_procured__mw__ru__as_caiso,0.42158758640289307,0.3999435305595398
"(11, 16, 38)",3,dam_as_total_procured__mw__rd__as_caiso,0.7446911334991455,0.7349995374679565
"(11, 16, 38)",3,dam_as_total_procured__mw__sr__as_caiso,0.07811450958251953,0.12367129325866699
"(11, 16, 38)",3,dam_as_total_procured__mw__nr__as_caiso,0.08939880132675171,0.08506178855895996
"(11, 16, 43)",3,actual_load__mw__ca_iso_tac,0.1999109387397766,0.20783835649490356
"(11, 16, 43)",3,dam_schedule__mw__generation__caiso_totals,0.23524606227874756,0.23206603527069092
"(11, 16, 43)",3,dam_schedule__mw__import__caiso_totals,0.29238635301589966,0.2873694896697998
"(11, 16, 43)",3,dam_schedule__mw__export__caiso_totals,0.3319430947303772,0.31923311948776245
"(11, 16, 43)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.5852473974227905,0.5830827951431274
"(11, 16, 43)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4071730971336365,0.39126330614089966
"(11, 16, 43)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.16784512996673584,0.15737855434417725
"(11, 16, 43)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2573113441467285,0.24533408880233765
"(11, 16, 43)",3,dam_as_total_procured__mw__ru__as_caiso,0.4026838541030884,0.3901858329772949
"(11, 16, 43)",3,dam_as_total_procured__mw__rd__as_caiso,0.7378365397453308,0.7253801822662354
"(11, 16, 43)",3,dam_as_total_procured__mw__sr__as_caiso,0.0749310851097107,0.11163175106048584
"(11, 16, 43)",3,dam_as_total_procured__mw__nr__as_caiso,0.0423014760017395,0.050317227840423584
"(11, 19, 28)",3,actual_load__mw__ca_iso_tac,0.9078898429870605,0.9050761461257935
"(11, 19, 28)",3,dam_schedule__mw__generation__caiso_totals,0.9060207009315491,0.9081963300704956
"(11, 19, 28)",3,dam_schedule__mw__import__caiso_totals,0.4473995566368103,0.4524678587913513
"(11, 19, 28)",3,dam_schedule__mw__export__caiso_totals,0.5897231698036194,0.592494010925293
"(11, 19, 28)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.967310905456543,0.9670808911323547
"(11, 19, 28)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5066084861755371,0.49631768465042114
"(11, 19, 28)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.5384280681610107,0.5379068851470947
"(11, 19, 28)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3914344310760498,0.3690217137336731
"(11, 19, 28)",3,dam_as_total_procured__mw__ru__as_caiso,0.4121657609939575,0.3962244987487793
"(11, 19, 28)",3,dam_as_total_procured__mw__rd__as_caiso,0.7837584614753723,0.7768194079399109
"(11, 19, 28)",3,dam_as_total_procured__mw__sr__as_caiso,0.18090009689331055,0.20903271436691284
"(11, 19, 28)",3,dam_as_total_procured__mw__nr__as_caiso,0.24893558025360107,0.24883395433425903
"(11, 20, 34)",3,actual_load__mw__ca_iso_tac,0.44421207904815674,0.4729812741279602
"(11, 20, 34)",3,dam_schedule__mw__generation__caiso_totals,0.489229679107666,0.5174938440322876
"(11, 20, 34)",3,dam_schedule__mw__import__caiso_totals,0.3822537660598755,0.38366180658340454
"(11, 20, 34)",3,dam_schedule__mw__export__caiso_totals,0.3830345869064331,0.40154552459716797
"(11, 20, 34)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.8562138080596924,0.8582678437232971
"(11, 20, 34)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4407818913459778,0.43640756607055664
"(11, 20, 34)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.48187506198883057,0.49282288551330566
"(11, 20, 34)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2879968285560608,0.2861887812614441
"(11, 20, 34)",3,dam_as_total_procured__mw__ru__as_caiso,0.8401369452476501,0.8353495597839355
"(11, 20, 34)",3,dam_as_total_procured__mw__rd__as_caiso,0.7790751457214355,0.7784959673881531
"(11, 20, 34)",3,dam_as_total_procured__mw__sr__as_caiso,0.10475772619247437,0.14322060346603394
"(11, 20, 34)",3,dam_as_total_procured__mw__nr__as_caiso,0.07323276996612549,0.09057354927062988
"(11, 22, 38)",3,actual_load__mw__ca_iso_tac,0.3900430202484131,0.41315919160842896
"(11, 22, 38)",3,dam_schedule__mw__generation__caiso_totals,0.4366176724433899,0.4461616277694702
"(11, 22, 38)",3,dam_schedule__mw__import__caiso_totals,0.37523216009140015,0.37938255071640015
"(11, 22, 38)",3,dam_schedule__mw__export__caiso_totals,0.3274245262145996,0.3428829312324524
"(11, 22, 38)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7272891402244568,0.7450754642486572
"(11, 22, 38)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4698020815849304,0.4550440311431885
"(11, 22, 38)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3440587520599365,0.3759074807167053
"(11, 22, 38)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3286709785461426,0.3146986961364746
"(11, 22, 38)",3,dam_as_total_procured__mw__ru__as_caiso,0.41528135538101196,0.3949053883552551
"(11, 22, 38)",3,dam_as_total_procured__mw__rd__as_caiso,0.7451534271240234,0.7427761554718018
"(11, 22, 38)",3,dam_as_total_procured__mw__sr__as_caiso,0.09744733572006226,0.1372470259666443
"(11, 22, 38)",3,dam_as_total_procured__mw__nr__as_caiso,0.07051247358322144,0.06890225410461426
"(11, 23, 34)",3,actual_load__mw__ca_iso_tac,0.39574235677719116,0.4193130135536194
"(11, 23, 34)",3,dam_schedule__mw__generation__caiso_totals,0.4048041105270386,0.4464797377586365
"(11, 23, 34)",3,dam_schedule__mw__import__caiso_totals,0.38240212202072144,0.3902307152748108
"(11, 23, 34)",3,dam_schedule__mw__export__caiso_totals,0.3330945372581482,0.37141895294189453
"(11, 23, 34)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.87612384557724,0.8808826208114624
"(11, 23, 34)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.48480451107025146,0.48212963342666626
"(11, 23, 34)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.38833558559417725,0.393612802028656
"(11, 23, 34)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.44660693407058716,0.449163556098938
"(11, 23, 34)",3,dam_as_total_procured__mw__ru__as_caiso,0.8412267565727234,0.8368557691574097
"(11, 23, 34)",3,dam_as_total_procured__mw__rd__as_caiso,0.7759788632392883,0.7731879949569702
"(11, 23, 34)",3,dam_as_total_procured__mw__sr__as_caiso,0.09842956066131592,0.144170880317688
"(11, 23, 34)",3,dam_as_total_procured__mw__nr__as_caiso,0.062421560287475586,0.07524418830871582
"(11, 28, 33)",3,actual_load__mw__ca_iso_tac,0.8832536339759827,0.8822380304336548
"(11, 28, 33)",3,dam_schedule__mw__generation__caiso_totals,0.8848726153373718,0.8847479820251465
"(11, 28, 33)",3,dam_schedule__mw__import__caiso_totals,0.36586683988571167,0.3683050274848938
"(11, 28, 33)",3,dam_schedule__mw__export__caiso_totals,0.565294086933136,0.568375289440155
"(11, 28, 33)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7307552099227905,0.7442570924758911
"(11, 28, 33)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.4583778977394104,0.44775140285491943
"(11, 28, 33)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.3351372480392456,0.3264056444168091
"(11, 28, 33)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.3053395748138428,0.30926239490509033
"(11, 28, 33)",3,dam_as_total_procured__mw__ru__as_caiso,0.4114028215408325,0.39670997858047485
"(11, 28, 33)",3,dam_as_total_procured__mw__rd__as_caiso,0.826860785484314,0.8191690444946289
"(11, 28, 33)",3,dam_as_total_procured__mw__sr__as_caiso,0.14580833911895752,0.18264883756637573
"(11, 28, 33)",3,dam_as_total_procured__mw__nr__as_caiso,0.20434987545013428,0.20916008949279785
"(12, 13, 40)",3,actual_load__mw__ca_iso_tac,0.16109579801559448,0.16798728704452515
"(12, 13, 40)",3,dam_schedule__mw__generation__caiso_totals,0.17928844690322876,0.18263566493988037
"(12, 13, 40)",3,dam_schedule__mw__import__caiso_totals,0.328075110912323,0.31884801387786865
"(12, 13, 40)",3,dam_schedule__mw__export__caiso_totals,0.27857762575149536,0.29494959115982056
"(12, 13, 40)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.6117779016494751,0.6036453247070312
"(12, 13, 40)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.42861461639404297,0.42083096504211426
"(12, 13, 40)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.22964555025100708,0.210612952709198
"(12, 13, 40)",3,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.2758423089981079,0.26369303464889526
"(12, 13, 40)",3,dam_as_total_procured__mw__ru__as_caiso,0.3712846636772156,0.35671889781951904
"(12, 13, 40)",3,dam_as_total_procured__mw__rd__as_caiso,0.7214821577072144,0.709551215171814
"(12, 13, 40)",3,dam_as_total_procured__mw__sr__as_caiso,0.07048982381820679,0.10979223251342773
"(12, 13, 40)",3,dam_as_total_procured__mw__nr__as_caiso,0.03637993335723877,0.03502374887466431
"(12, 15, 35)",3,actual_load__mw__ca_iso_tac,0.3162294626235962,0.32994407415390015
"(12, 15, 35)",3,dam_schedule__mw__generation__caiso_totals,0.3028268814086914,0.30229413509368896
"(12, 15, 35)",3,dam_schedule__mw__import__caiso_totals,0.3357970118522644,0.33514392375946045
"(12, 15, 35)",3,dam_schedule__mw__export__caiso_totals,0.27112293243408203,0.2797878384590149
"(12, 15, 35)",3,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.7113576531410217,0.7063884735107422
"(12, 15, 35)",3,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.5018378496170044,0.47599881887435913
"(12, 15, 35)",3,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.31253474950790405,0.3182830214500427
