目标,字段,r2,M0,M1,M2,M3,估计M2,升级_M2减M0,K2见证
total_gen,congestion_price_da,0.11597199738025665,0.22983086109161377,0.24063515663146973,0.2503454089164734,0.2561336159706116,0.24785944819450378,0.02051454782485962,da_as_as_req_mw_thirty_minutes_reserve + gross_sched_interchange_mw
total_gen,marginal_loss_price_da,0.24452261626720428,0.2960081100463867,0.3146287798881531,0.3146287798881531,0.3146287798881531,0.3109513521194458,0.018620669841766357,total_pjm_self_sched_reg
total_gen,total_lmp_da,0.32797524333000183,0.41014063358306885,0.45973116159439087,0.48906588554382324,0.48906588554382324,0.48264801502227783,0.0789252519607544,total_pjm_assigned_reg + da_as_total_mw_thirty_minutes_reserve
total_gen,congestion_price_rt,0.06384839117527008,0.0961211547255516,0.15020331740379333,0.16182780265808105,0.1679459810256958,0.1680770069360733,0.06570664793252945,total_pjm_self_sched_reg + da_as_as_req_mw_thirty_minutes_reserve
total_gen,da_as_total_mw_primary_reserve,0.08263486623764038,0.25285330414772034,0.38998061418533325,0.38998061418533325,0.38998061418533325,0.33858099579811096,0.13712731003761292,da_as_total_mw_thirty_minutes_reserve
total_gen,da_as_total_mw_synchronized_reserve,0.06596413999795914,0.3313135504722595,0.3539038598537445,0.42238491773605347,0.42238491773605347,0.2639042139053345,0.09107136726379395,da_as_mcp_primary_reserve + da_as_ss_mw_primary_reserve
total_gen,da_as_total_mw_thirty_minutes_reserve,0.0022005781065672636,0.11698895692825317,0.28172382712364197,0.31804728507995605,0.31804728507995605,0.297951340675354,0.20105832815170288,total_pjm_self_sched_reg + da_as_as_req_mw_thirty_minutes_reserve
net_actual_interchange_mw,forecast_load_mw_latest_available,0.02821456268429756,0.07069480419158936,0.22671949863433838,0.29361313581466675,0.2988722324371338,0.2864132821559906,0.2229183316230774,system_energy_price_da + marginal_loss_price_da
net_actual_interchange_mw,forecast_load_mw_day_ahead,0.03056100755929947,0.07201957702636719,0.22768127918243408,0.29446250200271606,0.3016616702079773,0.2917100787162781,0.22244292497634888,system_energy_price_da + marginal_loss_price_da
net_actual_interchange_mw,rmccp,0.015659181401133537,0.027919352054595947,0.058676838874816895,0.07019060850143433,0.08950991928577423,0.07170653343200684,0.04227125644683838,forecast_load_mw_latest_available + gross_sched_interchange_mw
net_actual_interchange_mw,rmpcp,0.012478294782340527,0.07307979464530945,0.08367887139320374,0.11551716923713684,0.14486294984817505,0.07323195040225983,0.04243737459182739,da_as_ss_mw_primary_reserve + total_lmp_da
net_actual_interchange_mw,total_pjm_reg_purchases,0.0586409792304039,0.17829763889312744,0.22172844409942627,0.24582350254058838,0.25869664549827576,0.22857853770256042,0.06752586364746094,total_pjm_self_sched_reg + gross_sched_interchange_mw
net_actual_interchange_mw,total_pjm_self_sched_reg,0.004520219750702381,0.025871574878692627,0.14573615789413452,0.17740057408809662,0.18601158261299133,0.1478748321533203,0.151528999209404,total_pjm_assigned_reg + da_as_mcp_synchronized_reserve
net_actual_interchange_mw,total_pjm_assigned_reg,0.07599125802516937,0.09508150815963745,0.21494609117507935,0.27710163593292236,0.2860771119594574,0.24473980069160461,0.1820201277732849,total_pjm_self_sched_reg + gross_sched_interchange_mw
net_actual_interchange_mw,da_as_mcp_primary_reserve,0.011271897703409195,0.015216261148452759,0.09554189443588257,0.09554189443588257,0.09554189443588257,0.10588274896144867,0.08032563328742981,da_as_total_mw_synchronized_reserve
net_actual_interchange_mw,da_as_mcp_synchronized_reserve,0.009245366789400578,0.025481877848505974,0.08695802092552185,0.1174299567937851,0.1174299567937851,0.10827256739139557,0.09194807894527912,forecast_load_mw_day_ahead + da_as_ss_mw_primary_reserve
net_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.16283363103866577,0.41262826323509216,0.43365219235420227,0.43365219235420227,0.43365219235420227,0.3694654107093811,0.021023929119110107,da_as_mcp_synchronized_reserve
net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.1612408310174942,0.2636640667915344,0.29217004776000977,0.29301801323890686,0.29732298851013184,0.3104150593280792,0.029353946447372437,da_as_mcp_synchronized_reserve + da_as_ss_mw_primary_reserve
net_actual_interchange_mw,da_as_ss_mw_primary_reserve,0.0012408149195834994,0.06788907200098038,0.09639504551887512,0.10174456238746643,0.124930739402771,0.09528307616710663,0.03385549038648605,forecast_load_mw_latest_available + da_as_mcp_synchronized_reserve
net_actual_interchange_mw,da_as_nsr_mw_primary_reserve,0.0227922685444355,0.23110736906528473,0.2323530614376068,0.2437509000301361,0.2437509000301361,0.17889739573001862,0.01264353096485138,da_as_mcp_synchronized_reserve + da_as_ss_mw_primary_reserve
net_actual_interchange_mw,system_energy_price_da,0.011591111309826374,0.10342228412628174,0.25944697856903076,0.2921810746192932,0.2921810746192932,0.28406447172164917,0.18875879049301147,forecast_load_mw_day_ahead + gross_sched_interchange_mw
net_actual_interchange_mw,total_lmp_rt,0.007766157388687134,0.03952646255493164,0.11737328767776489,0.14844924211502075,0.14844924211502075,0.13671553134918213,0.10892277956008911,forecast_load_mw_day_ahead + gross_sched_interchange_mw
net_actual_interchange_mw,marginal_loss_price_rt,0.010202357545495033,0.036317646503448486,0.15877866744995117,0.20731830596923828,0.20731830596923828,0.19954979419708252,0.1710006594657898,forecast_load_mw_day_ahead + gross_sched_interchange_mw
net_actual_interchange_mw,gross_sched_interchange_mw,0.20094837248325348,0.23418378829956055,0.30822181701660156,0.312976598739624,0.34154772758483887,0.30636680126190186,0.07879281044006348,total_pjm_assigned_reg + marginal_loss_price_rt
net_actual_interchange_mw,congestion_price_da,0.005965276155620813,0.08147311210632324,0.12276226282119751,0.13001805543899536,0.13001805543899536,0.1138119027018547,0.04854494333267212,forecast_load_mw_day_ahead + total_pjm_self_sched_reg
net_actual_interchange_mw,marginal_loss_price_da,0.004537243861705065,0.06419473886489868,0.16780489683151245,0.17734867334365845,0.17734867334365845,0.1649392694234848,0.11315393447875977,forecast_load_mw_day_ahead + gross_sched_interchange_mw
net_actual_interchange_mw,total_lmp_da,0.00820703525096178,0.09688395261764526,0.24676728248596191,0.275065541267395,0.275065541267395,0.26969820261001587,0.17818158864974976,forecast_load_mw_day_ahead + gross_sched_interchange_mw
net_actual_interchange_mw,congestion_price_rt,0.024631040170788765,0.03415524959564209,0.07040637731552124,0.09843975305557251,0.09843975305557251,0.0903119444847107,0.06428450345993042,forecast_load_mw_day_ahead + gross_sched_interchange_mw
net_actual_interchange_mw,da_as_total_mw_primary_reserve,0.13623620569705963,0.2941524088382721,0.3431380093097687,0.3431380093097687,0.3431380093097687,0.25229230523109436,0.04898560047149658,marginal_loss_price_da
net_actual_interchange_mw,da_as_total_mw_synchronized_reserve,0.0729360356926918,0.20039662718772888,0.2807222604751587,0.29090234637260437,0.2941977381706238,0.2175988256931305,0.09050571918487549,da_as_mcp_primary_reserve + marginal_loss_price_da
net_actual_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.11973407119512558,0.13926935195922852,0.25872546434402466,0.27586179971694946,0.27586179971694946,0.25614649057388306,0.13659244775772095,forecast_load_mw_latest_available + forecast_load_mw_day_ahead
