indices,source,weight,split,syn3_dnn,syn3_portfolio,parent_gain,pair_gain,strong_dnn,strong_portfolio
"(8, 20, 21)",remainder1800,7.137222222222222,test,0.029994666576385498,0.029994666576385498,0.00690227746963501,0.0009111309270563028,False,False
"(8, 20, 26)",remainder1800,7.137222222222222,tune,0.03744024038314819,0.03744024038314819,0.0017208031978411809,0.0004935435619158879,False,False
"(8, 20, 35)",remainder1800,7.137222222222222,tune,0.04181569814682007,0.04181569814682007,0.004516959190368652,0.00044838811272829293,False,False
"(8, 20, 43)",remainder1800,7.137222222222222,tune,0.043050527572631836,0.043050527572631836,0.0030819336287550847,0.003160760562851972,False,False
"(8, 21, 34)",remainder1800,7.137222222222222,tune,0.04289960861206055,0.04289960861206055,0.00662308931350708,0.0,False,False
"(8, 21, 37)",remainder1800,7.137222222222222,tune,0.0364035964012146,0.0364035964012146,0.015031278133392334,0.0,False,False
"(8, 22, 28)",exact397,1.0,tune,0.0473958849906921,0.04739588499069211,0.008498386196095803,0.001910965491893797,False,False
"(8, 22, 32)",remainder1800,7.137222222222222,tune,0.049998581409454346,0.049998581409454346,0.004039347171783447,0.0,False,False
"(8, 24, 29)",remainder1800,7.137222222222222,test,0.02282041311264038,0.017938520745071823,0.005800283226044978,0.004881892367568558,False,False
"(8, 24, 34)",exact397,1.0,test,0.0264112949371337,0.02641129493713379,0.0,0.0,False,False
"(8, 24, 37)",remainder1800,7.137222222222222,test,0.023641884326934814,0.023641884326934814,0.0,0.0,False,False
"(8, 24, 42)",remainder1800,7.137222222222222,tune,0.025771260261535645,0.025771260261535645,0.0,0.0,False,False
"(8, 25, 29)",remainder1800,7.137222222222222,test,0.01009899377822876,0.0119460583479125,0.018290579319000244,0.0027639833906818456,False,False
"(8, 25, 31)",remainder1800,7.137222222222222,tune,0.02794504165649414,0.02794504165649414,0.014562070369720459,0.0,False,False
"(8, 25, 39)",exact397,1.0,tune,0.0183453559875488,0.01834535598754891,0.0089910286330772,0.0010371768801447079,False,False
"(8, 26, 34)",remainder1800,7.137222222222222,test,0.03498357534408569,0.03498357534408569,0.0,0.002037935079992337,False,False
"(8, 27, 30)",remainder1800,7.137222222222222,test,0.03005242347717285,0.03005242347717285,0.0,0.0,False,False
"(8, 27, 33)",remainder1800,7.137222222222222,tune,0.06330341100692749,0.06330341100692749,0.0,0.0,False,False
"(8, 27, 35)",remainder1800,7.137222222222222,tune,0.03833425045013428,0.03833425045013428,0.002905171125877376,0.0054161561730762114,False,False
"(8, 27, 38)",remainder1800,7.137222222222222,tune,0.021544456481933594,0.021544456481933594,0.0033692121505737305,0.000993724711252253,False,False
"(8, 27, 39)",remainder1800,7.137222222222222,tune,0.021404266357421875,0.021404266357421875,0.007268548011779785,0.0011726697131012181,False,False
"(8, 29, 32)",exact397,1.0,test,0.0257744193077087,0.025774419307708796,0.036108430194056296,0.03259616689602163,False,False
"(8, 29, 33)",remainder1800,7.137222222222222,tune,0.0237349271774292,0.0237349271774292,0.03416034950155189,0.03573474658864906,False,False
"(8, 29, 35)",remainder1800,7.137222222222222,tune,0.025169014930725098,0.025169014930725098,0.023708658745264496,0.010106163551783051,False,False
"(8, 30, 43)",remainder1800,7.137222222222222,tune,0.025776565074920654,0.025776565074920654,0.008417920460342593,0.009316528046809491,False,False
"(8, 31, 32)",remainder1800,7.137222222222222,test,0.009151160717010498,0.009151160717010498,0.0020690560340881348,0.0,False,False
"(8, 32, 40)",exact397,1.0,tune,0.023048996925354,0.023048996925354004,0.008211195468902588,0.0,False,False
"(8, 32, 43)",remainder1800,7.137222222222222,tune,0.040586233139038086,0.040022371520497785,0.0026935338973999023,0.0005638616185403011,False,False
"(8, 33, 34)",remainder1800,7.137222222222222,test,0.05556368827819824,0.05556368827819824,0.0,0.0,False,False
"(8, 33, 36)",exact397,1.0,test,0.0555636882781982,0.055563688278198214,0.0,0.0,False,False
"(8, 33, 42)",remainder1800,7.137222222222222,tune,0.04885131120681763,0.04885131120681763,0.002224147319793701,0.0,False,False
"(8, 34, 42)",remainder1800,7.137222222222222,tune,0.03472566604614258,0.03472566604614258,0.0,0.0013655555792862623,False,False
"(8, 35, 36)",remainder1800,7.137222222222222,test,0.0018139481544494629,0.0030587607766373037,0.0059415440284448645,0.006321671846389251,False,False
"(8, 35, 42)",remainder1800,7.137222222222222,test,0.03472566604614258,0.03472566604614258,0.0,0.0013655555792862623,False,False
"(8, 36, 41)",remainder1800,7.137222222222222,test,0.019634246826171875,0.019634246826171875,0.008748534563064056,0.006321671846389251,False,False
"(8, 39, 41)",remainder1800,7.137222222222222,tune,0.01177060604095459,0.010597936327853372,0.02544766664505005,0.0011726697131012181,False,False
"(8, 40, 41)",remainder1800,7.137222222222222,test,0.009837210178375244,0.009837210178375244,0.02336442470550537,0.0010508960272684331,False,False
"(9, 10, 11)",remainder1800,7.137222222222222,tune,0.08592677116394043,0.08592677116394043,0.0,0.0,False,False
"(9, 10, 17)",remainder1800,7.137222222222222,test,0.0347292423248291,0.0347292423248291,0.0,0.0,False,False
"(9, 10, 18)",remainder1800,7.137222222222222,tune,0.1110270619392395,0.1110270619392395,0.0,0.0,True,True
"(9, 10, 25)",remainder1800,7.137222222222222,tune,0.04353022575378418,0.04353022575378418,0.0,0.0,False,False
"(9, 10, 32)",remainder1800,7.137222222222222,test,0.06709659099578857,0.06709659099578857,0.0,0.0,False,False
"(9, 11, 17)",remainder1800,7.137222222222222,test,0.04062342643737793,0.04062342643737793,0.0,0.0,False,False
"(9, 11, 21)",remainder1800,7.137222222222222,tune,0.03033006191253662,0.03033006191253662,0.0,0.0,False,False
"(9, 11, 26)",remainder1800,7.137222222222222,tune,0.03294140100479126,0.03294140100479126,0.0,0.0002523818407063616,False,False
"(9, 11, 28)",remainder1800,7.137222222222222,tune,0.028994858264923096,0.028994858264923096,0.01949336572792909,0.015635743196135254,False,False
"(9, 11, 39)",remainder1800,7.137222222222222,test,0.08190929889678955,0.08190929889678955,0.0,0.00024602084296516946,False,False
"(9, 11, 40)",remainder1800,7.137222222222222,test,0.05667233467102051,0.05667233467102051,0.0002332925796508789,0.0,False,False
"(9, 12, 14)",exact397,1.0,tune,0.0357769727706909,0.03577697277069092,0.0,0.0009847338639787928,False,False
"(9, 12, 20)",remainder1800,7.137222222222222,test,0.05682438611984253,0.05682438611984253,0.0014921565918262214,0.0005672713188464851,False,False
"(9, 12, 23)",remainder1800,7.137222222222222,tune,0.043935954570770264,0.043935954570770264,0.011928021907806396,0.0,False,False
"(9, 12, 43)",remainder1800,7.137222222222222,tune,0.08492475748062134,0.08492475748062134,0.0,0.00019306338520818853,False,False
"(9, 13, 15)",exact397,1.0,test,0.0569357275962829,0.056935727596283014,0.0,0.0,False,False
"(9, 13, 27)",remainder1800,7.137222222222222,test,0.06532728672027588,0.06532728672027588,0.005905568599700928,0.0,False,False
"(9, 13, 30)",remainder1800,7.137222222222222,test,0.04748213291168213,0.04748213291168213,0.0,0.0036982407639595816,False,False
"(9, 13, 31)",remainder1800,7.137222222222222,tune,0.06716245412826538,0.06716245412826538,0.0,0.0,False,False
"(9, 13, 37)",remainder1800,7.137222222222222,tune,0.06465190649032593,0.06465190649032593,0.0,0.0,False,False
"(9, 14, 15)",exact397,1.0,tune,0.0841716527938842,0.08417165279388428,0.0,8.877858760800161e-05,False,False
"(9, 14, 18)",exact397,1.0,tune,0.3154791593551636,0.3154791593551636,0.0,0.0,True,True
"(9, 14, 34)",remainder1800,7.137222222222222,test,0.03559082746505737,0.03559082746505737,0.0,0.0,False,False
"(9, 14, 40)",exact397,1.0,test,0.1271984577178955,0.1271984577178955,0.0,0.0,True,True
"(9, 14, 41)",remainder1800,7.137222222222222,test,0.009712696075439453,0.009712696075439453,0.009928703308105469,0.0,False,False
"(9, 15, 22)",remainder1800,7.137222222222222,test,0.0369412899017334,0.0369412899017334,0.00698542594909668,8.877858760791835e-05,False,False
"(9, 15, 24)",remainder1800,7.137222222222222,test,0.042399704456329346,0.042399704456329346,0.0,0.013464848880392871,False,False
"(9, 15, 29)",remainder1800,7.137222222222222,test,0.04266327619552612,0.03854525089263916,0.0,0.005244540826382704,False,False
"(9, 15, 30)",remainder1800,7.137222222222222,tune,0.04453837871551514,0.04453837871551514,0.0040517934823066926,0.0,False,False
"(9, 16, 17)",exact397,1.0,test,0.1271553635597229,0.1271553635597229,0.0,0.002342105092404595,True,True
"(9, 16, 23)",remainder1800,7.137222222222222,tune,0.02210068702697754,0.02210068702697754,0.020732879638671875,0.0,False,False
"(9, 16, 38)",remainder1800,7.137222222222222,tune,0.1056135892868042,0.1056135892868042,0.0038220895479064154,0.0018491374872396937,True,True
"(9, 16, 40)",remainder1800,7.137222222222222,tune,0.09765225648880005,0.09765225648880005,0.0,0.0,False,False
"(9, 16, 43)",exact397,1.0,tune,0.1149439811706543,0.1149439811706543,0.0,0.0,True,True
"(9, 17, 28)",remainder1800,7.137222222222222,tune,0.07038503885269165,0.07038503885269165,0.017488998330630542,0.006122003691841835,False,False
"(9, 17, 36)",remainder1800,7.137222222222222,tune,0.05537593364715576,0.05537593364715576,0.0,0.0017476229298077559,False,False
"(9, 17, 37)",remainder1800,7.137222222222222,test,0.0976971983909607,0.0976971983909607,0.0038059353828430176,0.0,False,False
"(9, 17, 38)",remainder1800,7.137222222222222,tune,0.0674331784248352,0.0674331784248352,0.0,0.00014962275564156524,False,False
"(9, 18, 28)",remainder1800,7.137222222222222,test,0.08786332607269287,0.08786332607269287,0.0017459392547607422,0.0,False,False
"(9, 18, 29)",exact397,1.0,tune,0.1681550741195678,0.16815507411956787,0.0033494412257467077,0.0,True,True
"(9, 18, 30)",exact397,1.0,test,0.1633327603340149,0.1633327603340149,0.0010967830019457947,0.0,True,True
"(9, 18, 32)",remainder1800,7.137222222222222,test,0.1770789623260498,0.1770789623260498,0.0011445842026984732,0.0,True,True
"(9, 18, 33)",remainder1800,7.137222222222222,tune,0.15150588750839233,0.15150588750839233,0.0,0.0,True,True
"(9, 18, 38)",exact397,1.0,test,0.2803035378456116,0.2803035378456116,0.0012269977799884701,0.0009195846670251306,True,True
"(9, 18, 39)",exact397,1.0,tune,0.1991716027259826,0.1991716027259826,0.0,0.0,True,True
"(9, 18, 40)",exact397,1.0,tune,0.2326966524124145,0.23269665241241458,0.0,0.0,True,True
"(9, 18, 42)",remainder1800,7.137222222222222,tune,0.059711992740631104,0.059711992740631104,0.003818809986114502,0.0,False,False
"(9, 19, 32)",remainder1800,7.137222222222222,tune,0.05172836780548096,0.05172836780548096,0.0016101662278704687,0.0010676445414758984,False,False
"(9, 19, 34)",remainder1800,7.137222222222222,test,0.04252403974533081,0.04252403974533081,0.0020367632694673343,0.0010510216541719242,False,False
"(9, 20, 28)",remainder1800,7.137222222222222,test,0.026803016662597656,0.026803016662597656,0.0014135976700122566,0.003293930891443142,False,False
"(9, 20, 39)",remainder1800,7.137222222222222,tune,0.08581691980361938,0.08581691980361938,0.0018069718921093214,0.001326915230066672,False,False
"(9, 21, 36)",remainder1800,7.137222222222222,test,0.055219829082489014,0.055219829082489014,0.014171481132507324,0.0,False,False
"(9, 21, 37)",remainder1800,7.137222222222222,tune,0.07478499412536621,0.07478499412536621,0.004517197608947754,0.0,False,False
"(9, 21, 40)",remainder1800,7.137222222222222,test,0.05453401803970337,0.05453401803970337,0.0,0.0,False,False
"(9, 22, 28)",remainder1800,7.137222222222222,tune,0.035382091999053955,0.035382091999053955,0.005205270484242436,0.0,False,False
"(9, 22, 30)",remainder1800,7.137222222222222,test,0.04344457387924194,0.0535249617954424,0.02223654872436992,0.007005292440702297,False,False
"(9, 22, 35)",exact397,1.0,test,0.0721412301063537,0.07214123010635379,0.0,0.0,False,False
"(9, 22, 38)",remainder1800,7.137222222222222,tune,0.051399409770965576,0.051399409770965576,0.002276122570037842,0.0006908983609097141,False,False
"(9, 23, 24)",remainder1800,7.137222222222222,tune,0.04984867572784424,0.04984867572784424,0.0,0.0,False,False
"(9, 23, 27)",remainder1800,7.137222222222222,tune,0.047550737857818604,0.047550737857818604,0.009503543376922607,0.00023485636089735223,False,False
"(9, 23, 28)",remainder1800,7.137222222222222,test,0.03191035985946655,0.03191035985946655,0.00868355245829218,0.0008149644875585366,False,False
"(9, 23, 32)",remainder1800,7.137222222222222,test,0.034665703773498535,0.034665703773498535,0.01763707399368286,0.0,False,False
"(9, 23, 37)",remainder1800,7.137222222222222,test,0.05513221025466919,0.05513221025466919,0.0,0.0,False,False
"(9, 23, 40)",remainder1800,7.137222222222222,tune,0.02652454376220703,0.02652454376220703,0.05281108617782593,0.0,False,False
"(9, 23, 43)",remainder1800,7.137222222222222,test,0.03510922193527222,0.03510922193527222,0.0013556509270598038,0.0005598693146635636,False,False
"(9, 24, 27)",remainder1800,7.137222222222222,tune,0.05978810787200928,0.05978810787200928,0.00033795833587646484,0.0,False,False
"(9, 24, 33)",remainder1800,7.137222222222222,test,0.0569114089012146,0.0569114089012146,0.0,0.0,False,False
"(9, 24, 38)",remainder1800,7.137222222222222,tune,0.04652249813079834,0.04652249813079834,0.0005712406235737211,0.0015354403113504445,False,False
"(9, 24, 41)",remainder1800,7.137222222222222,tune,0.009606659412384033,0.009606659412384033,0.007504165172576904,0.0,False,False
"(9, 24, 43)",remainder1800,7.137222222222222,tune,0.06681579351425171,0.06681579351425171,0.00017493963241577148,0.0,False,False
"(9, 25, 38)",remainder1800,7.137222222222222,tune,0.03821486234664917,0.03821486234664917,0.0028099105504428845,0.0014152810719882947,False,False
"(9, 25, 39)",remainder1800,7.137222222222222,tune,0.04060173034667969,0.04060173034667969,0.0037815673621411083,0.0010371768801446385,False,False
"(9, 25, 41)",exact397,1.0,test,0.0198409557342529,0.019840955734252888,0.004743516445159898,0.0007552970703521011,False,False
"(9, 26, 28)",remainder1800,7.137222222222222,tune,0.04965907335281372,0.04965907335281372,0.0,0.006310329894353095,False,False
"(9, 26, 31)",remainder1800,7.137222222222222,tune,0.06086099147796631,0.06086099147796631,0.0,0.0,False,False
"(9, 26, 39)",remainder1800,7.137222222222222,test,0.045484721660614014,0.045484721660614014,0.0,0.0,False,False
"(9, 26, 40)",remainder1800,7.137222222222222,tune,0.04542058706283569,0.04542058706283569,0.0,0.0,False,False
"(9, 26, 42)",exact397,1.0,test,0.0684420466423034,0.06844204664230351,0.0,0.0,False,False
"(9, 27, 32)",remainder1800,7.137222222222222,tune,0.08313721418380737,0.08313721418380737,0.0,0.0,False,False
"(9, 27, 33)",remainder1800,7.137222222222222,tune,0.09258973598480225,0.09258973598480225,0.0,0.0,False,False
"(9, 28, 32)",remainder1800,7.137222222222222,tune,0.052069127559661865,0.052069127559661865,0.004458248615264893,0.0,False,False
"(9, 28, 38)",remainder1800,7.137222222222222,tune,0.04967522621154785,0.04897046089172363,0.004919111728668213,0.007331897489358918,False,False
"(9, 28, 39)",remainder1800,7.137222222222222,tune,0.04915493726730347,0.04915493726730347,0.014463841915130615,0.022690873616961732,False,False
"(9, 28, 41)",remainder1800,7.137222222222222,tune,0.019233286380767822,0.019233286380767822,0.008141040802001953,0.0008149644875585366,False,False
"(9, 30, 41)",remainder1800,7.137222222222222,tune,0.013856112957000732,0.013856112957000732,0.011477869940724014,0.01535530251434157,False,False
"(9, 31, 35)",remainder1800,7.137222222222222,test,0.07538342475891113,0.07538342475891113,0.0,0.0,False,False
"(9, 31, 41)",remainder1800,7.137222222222222,test,0.016129255294799805,0.016129255294799805,0.004202723503112793,0.0,False,False
"(9, 32, 36)",remainder1800,7.137222222222222,tune,0.07457268238067627,0.07457268238067627,0.0013003349304199219,0.0,False,False
"(9, 35, 39)",remainder1800,7.137222222222222,tune,0.03440898656845093,0.03440898656845093,0.0,0.0,False,False
"(9, 35, 42)",remainder1800,7.137222222222222,tune,0.0654723048210144,0.0654723048210144,0.0,0.0,False,False
"(9, 36, 40)",remainder1800,7.137222222222222,test,0.04711490869522095,0.04711490869522095,1.9073486328125e-06,0.0,False,False
"(9, 37, 39)",remainder1800,7.137222222222222,tune,0.130232572555542,0.130232572555542,0.0,0.0,True,True
"(9, 37, 40)",remainder1800,7.137222222222222,tune,0.12808960676193237,0.12808960676193237,0.007875442504882812,0.0,True,True
"(9, 37, 42)",remainder1800,7.137222222222222,tune,0.07603931427001953,0.07603931427001953,0.0,0.0,False,False
"(9, 39, 42)",remainder1800,7.137222222222222,tune,0.11222368478775024,0.11222368478775024,0.0022931694984436035,0.0,True,True
"(9, 41, 43)",remainder1800,7.137222222222222,tune,0.008597254753112793,0.008597254753112793,0.0043721795082092285,0.0,False,False
"(10, 11, 13)",remainder1800,7.137222222222222,tune,0.11863332986831665,0.11863332986831665,0.0,0.0,True,True
"(10, 11, 41)",remainder1800,7.137222222222222,tune,0.005691826343536377,0.005691826343536377,0.010293066501617432,0.0,False,False
"(10, 12, 14)",remainder1800,7.137222222222222,tune,0.05746424198150635,0.05746424198150635,0.0,0.0,False,False
"(10, 12, 15)",remainder1800,7.137222222222222,tune,0.06352156400680542,0.06352156400680542,0.002614140510559082,0.0,False,False
"(10, 12, 17)",exact397,1.0,tune,0.1277259588241577,0.12772595882415771,0.0,0.0,True,True
"(10, 12, 23)",remainder1800,7.137222222222222,tune,0.02157670259475708,0.02157670259475708,0.03712040185928345,0.0,False,False
"(10, 12, 25)",remainder1800,7.137222222222222,tune,0.0857703685760498,0.0857703685760498,0.0,0.0,False,False
"(10, 12, 26)",remainder1800,7.137222222222222,tune,0.11062407493591309,0.11062407493591309,0.0,0.0,True,True
"(10, 12, 27)",remainder1800,7.137222222222222,tune,0.15616685152053833,0.15616685152053833,0.0,0.0,True,True
"(10, 12, 36)",remainder1800,7.137222222222222,test,0.05686044692993164,0.05686044692993164,0.0,0.0,False,False
"(10, 13, 21)",remainder1800,7.137222222222222,tune,0.08143889904022217,0.08143889904022217,0.0,0.0,False,False
"(10, 13, 32)",remainder1800,7.137222222222222,test,0.09970545768737793,0.09970545768737793,0.0,0.0,False,False
"(10, 13, 41)",exact397,1.0,tune,0.0092060565948486,0.009206056594848633,0.008050084114074707,0.0,False,False
"(10, 13, 42)",exact397,1.0,tune,0.1340826153755188,0.13408261537551885,0.0,0.0,True,True
"(10, 14, 36)",remainder1800,7.137222222222222,tune,0.04004949331283569,0.04004949331283569,0.0,0.0,False,False
"(10, 14, 42)",remainder1800,7.137222222222222,test,0.038195013999938965,0.038195013999938965,0.0,0.0,False,False
"(10, 15, 20)",remainder1800,7.137222222222222,tune,0.08456051349639893,0.08456051349639893,0.0007430215012603769,0.0010810411028112643,False,False
"(10, 15, 22)",remainder1800,7.137222222222222,tune,0.06628024578094482,0.06628024578094482,0.0,0.0,False,False
"(10, 15, 25)",remainder1800,7.137222222222222,test,0.05154818296432495,0.05154818296432495,0.0,0.0,False,False
"(10, 15, 27)",remainder1800,7.137222222222222,tune,0.04403883218765259,0.04403883218765259,0.0,0.0,False,False
"(10, 15, 43)",remainder1800,7.137222222222222,tune,0.06617075204849243,0.06617075204849243,0.0,0.0,False,False
"(10, 16, 27)",remainder1800,7.137222222222222,tune,0.05411309003829956,0.05411309003829956,0.0,0.0,False,False
"(10, 16, 33)",remainder1800,7.137222222222222,tune,0.10076099634170532,0.10076099634170532,0.0,0.0,True,True
"(10, 16, 35)",remainder1800,7.137222222222222,test,0.06615692377090454,0.06615692377090454,0.0,0.0,False,False
"(10, 16, 39)",remainder1800,7.137222222222222,tune,0.050120413303375244,0.050120413303375244,0.0,0.0,False,False
"(10, 17, 25)",remainder1800,7.137222222222222,tune,0.03416430950164795,0.03416430950164795,0.0,0.0,False,False
"(10, 17, 39)",remainder1800,7.137222222222222,test,0.07493293285369873,0.07493293285369873,0.0,0.0,False,False
"(10, 18, 20)",remainder1800,7.137222222222222,tune,0.09962433576583862,0.09962433576583862,0.0008729890549050712,0.0008998429826940768,False,False
"(10, 18, 29)",remainder1800,7.137222222222222,test,0.07070451974868774,0.07070451974868774,0.0,0.00017392415183858922,False,False
"(10, 18, 32)",remainder1800,7.137222222222222,tune,0.06981170177459717,0.06981170177459717,0.0,0.0,False,False
"(10, 18, 36)",remainder1800,7.137222222222222,tune,0.05187106132507324,0.05187106132507324,0.0,0.0,False,False
"(10, 18, 41)",remainder1800,7.137222222222222,tune,0.015504002571105957,0.015504002571105957,0.0003349184989929199,0.0,False,False
"(10, 18, 43)",remainder1800,7.137222222222222,tune,0.0666881799697876,0.0666881799697876,0.0,0.0,False,False
"(10, 19, 25)",remainder1800,7.137222222222222,test,0.03687161207199097,0.03687161207199097,0.0023650200690122913,0.0007561351681286688,False,False
"(10, 19, 32)",remainder1800,7.137222222222222,test,0.08551585674285889,0.08551585674285889,0.0018552960749954606,0.0007561351681286688,False,False
"(10, 19, 34)",exact397,1.0,tune,0.0523369908332824,0.05233699083328247,0.0019960309887462335,0.0007561351681286688,False,False
"(10, 19, 39)",remainder1800,7.137222222222222,tune,0.08961635828018188,0.08961635828018188,0.0033143693123527385,0.0011042515944967857,False,False
"(10, 20, 26)",remainder1800,7.137222222222222,tune,0.05222904682159424,0.05222904682159424,0.0009220755151952975,0.0010810411028112643,False,False
"(10, 20, 27)",remainder1800,7.137222222222222,tune,0.04715418815612793,0.04715418815612793,0.0009621655781724137,0.0010810411028112643,False,False
"(10, 20, 36)",exact397,1.0,test,0.0540626049041748,0.054062604904174805,0.0010700960166264428,0.0010810411028112643,False,False
"(10, 20, 37)",remainder1800,7.137222222222222,test,0.060388803482055664,0.060388803482055664,0.0010454058647155762,0.0010061776689733737,False,False
"(10, 20, 43)",remainder1800,7.137222222222222,test,0.04541510343551636,0.04541510343551636,0.0007848143577575684,0.003160760562851972,False,False
"(10, 21, 22)",remainder1800,7.137222222222222,test,0.09335976839065552,0.09335976839065552,0.0038381218910217285,0.0,False,False
"(10, 21, 24)",remainder1800,7.137222222222222,tune,0.11541986465454102,0.11541986465454102,0.0,0.0,True,True
"(10, 21, 35)",remainder1800,7.137222222222222,test,0.040497779846191406,0.040497779846191406,0.0,0.0,False,False
"(10, 21, 38)",remainder1800,7.137222222222222,test,0.02451920509338379,0.02451920509338379,0.002428709135851137,0.0031950483694993537,False,False
"(10, 21, 41)",remainder1800,7.137222222222222,test,0.012434303760528564,0.012434303760528564,0.019363045692443848,0.0,False,False
"(10, 22, 25)",exact397,1.0,tune,0.0578005313873291,0.0578005313873291,0.0,0.0,False,False
"(10, 22, 35)",remainder1800,7.137222222222222,test,0.043415844440460205,0.043415844440460205,0.0,0.0,False,False
"(10, 22, 41)",remainder1800,7.137222222222222,tune,0.015821397304534912,0.015821397304534912,0.0022668838500976562,0.0,False,False
"(10, 24, 27)",remainder1800,7.137222222222222,tune,0.12450045347213745,0.12450045347213745,0.0,0.0,True,True
"(10, 24, 30)",remainder1800,7.137222222222222,test,0.05842095613479614,0.05842095613479614,0.0,0.0,False,False
"(10, 24, 34)",remainder1800,7.137222222222222,tune,0.04773581027984619,0.04773581027984619,0.0,0.0,False,False
"(10, 24, 35)",remainder1800,7.137222222222222,tune,0.04773581027984619,0.04773581027984619,0.0,0.0,False,False
"(10, 24, 36)",exact397,1.0,test,0.0477358102798461,0.04773581027984619,0.0,0.0,False,False
"(10, 24, 41)",remainder1800,7.137222222222222,tune,0.011446833610534668,0.011446833610534668,0.0045850276947021484,0.0,False,False
"(10, 25, 28)",remainder1800,7.137222222222222,test,0.05980229377746582,0.05980229377746582,0.0,0.0,False,False
"(10, 25, 34)",remainder1800,7.137222222222222,test,0.060667335987091064,0.060667335987091064,0.0,0.0,False,False
"(10, 25, 35)",remainder1800,7.137222222222222,test,0.060667335987091064,0.060667335987091064,0.0,0.0,False,False
"(10, 25, 39)",remainder1800,7.137222222222222,tune,0.037403404712677,0.037403404712677,0.001720428466796875,0.0,False,False
"(10, 26, 30)",remainder1800,7.137222222222222,tune,0.06318938732147217,0.06318938732147217,0.0,0.0,False,False
"(10, 26, 36)",remainder1800,7.137222222222222,test,0.05721306800842285,0.05721306800842285,0.0,0.0,False,False
"(10, 26, 38)",remainder1800,7.137222222222222,tune,0.07101380825042725,0.07101380825042725,0.0,0.002850414313408045,False,False
"(10, 26, 39)",remainder1800,7.137222222222222,tune,0.0688520073890686,0.0688520073890686,0.0,0.0,False,False
"(10, 27, 33)",remainder1800,7.137222222222222,test,0.08306950330734253,0.08306950330734253,0.0,0.0,False,False
"(10, 27, 35)",remainder1800,7.137222222222222,test,0.045711636543273926,0.045711636543273926,0.0,0.0,False,False
"(10, 27, 42)",remainder1800,7.137222222222222,tune,0.07197761535644531,0.07197761535644531,0.0,0.0,False,False
"(10, 28, 40)",exact397,1.0,tune,0.0699651837348938,0.0699651837348938,0.006493151187896784,0.0,False,False
"(10, 28, 42)",remainder1800,7.137222222222222,test,0.08115988969802856,0.07857531907186016,0.006250858306884766,0.002584570626168403,False,False
"(10, 29, 35)",remainder1800,7.137222222222222,tune,0.03385460376739502,0.03385460376739502,0.0,0.00017392415183858922,False,False
"(10, 30, 32)",exact397,1.0,tune,0.1126189827919006,0.11261898279190063,0.0,0.0,True,True
"(10, 31, 34)",remainder1800,7.137222222222222,tune,0.07540512084960938,0.07540512084960938,0.0,0.0,False,False
"(10, 31, 35)",remainder1800,7.137222222222222,test,0.07540512084960938,0.07540512084960938,0.0,0.0,False,False
"(10, 31, 38)",exact397,1.0,test,0.1256103515625,0.1256103515625,0.00040629461745878004,0.0005339364133744029,True,True
"(10, 31, 39)",remainder1800,7.137222222222222,test,0.1172558069229126,0.1172558069229126,0.0,0.0,True,True
"(10, 32, 33)",remainder1800,7.137222222222222,tune,0.035685062408447266,0.035685062408447266,0.0,0.0,False,False
"(10, 32, 36)",remainder1800,7.137222222222222,test,0.079581618309021,0.079581618309021,0.0,0.0,False,False
"(10, 32, 37)",remainder1800,7.137222222222222,test,0.061286747455596924,0.061286747455596924,0.004697322845458984,0.0,False,False
"(10, 32, 38)",exact397,1.0,tune,0.1270179748535156,0.12701797485351562,0.0015497499801889747,0.00045765459977542555,True,True
"(10, 32, 40)",exact397,1.0,tune,0.1139617562294006,0.11396175622940063,0.0,0.0,True,True
"(10, 33, 38)",exact397,1.0,tune,0.1246153116226196,0.12461531162261963,0.0015814760440537867,0.0,True,True
"(10, 33, 43)",remainder1800,7.137222222222222,tune,0.050872802734375,0.050872802734375,0.0,0.0,False,False
"(10, 34, 43)",remainder1800,7.137222222222222,test,0.04619860649108887,0.04619860649108887,0.0,0.0,False,False
"(10, 36, 42)",exact397,1.0,tune,0.0485144853591918,0.048514485359191895,0.0,0.0,False,False
"(10, 37, 42)",remainder1800,7.137222222222222,tune,0.06138467788696289,0.06138467788696289,0.0,0.0,False,False
"(10, 38, 42)",exact397,1.0,tune,0.1349984407424926,0.13499844074249268,0.0006456363048603642,0.001158357657524367,True,True
"(11, 12, 19)",remainder1800,7.137222222222222,test,0.07568448781967163,0.07568448781967163,0.0014574207973049313,0.0012696561646300952,False,False
"(11, 12, 25)",remainder1800,7.137222222222222,tune,0.0592004656791687,0.0592004656791687,0.0,0.0,False,False
"(11, 13, 14)",remainder1800,7.137222222222222,tune,0.12103056907653809,0.12103056907653809,0.0,0.0,True,True
"(11, 13, 16)",exact397,1.0,test,0.1341181993484497,0.13411819934844976,0.0,0.0,True,True
"(11, 13, 41)",remainder1800,7.137222222222222,test,0.016675114631652832,0.016675114631652832,0.0049163103103637695,0.0,False,False
"(11, 14, 17)",exact397,1.0,test,0.194693386554718,0.19469338655471807,0.0,0.0,True,True
"(11, 14, 22)",remainder1800,7.137222222222222,test,0.07998025417327881,0.07998025417327881,0.0,0.0,False,False
"(11, 14, 31)",remainder1800,7.137222222222222,test,0.08227771520614624,0.08227771520614624,0.0,0.0,False,False
"(11, 14, 40)",remainder1800,7.137222222222222,tune,0.10617882013320923,0.10617882013320923,0.0,0.0,True,True
