sid,group,size,K,conf,est,arch,scheme,truth,err
p19_30,pair,2,50,metered_load_mw,0.9860911965370178,mlp,ours,0.9890722036361694,-0.0029810070991516113
p19_30,pair,2,50,total_losses,0.4432758688926697,mlp,ours,0.4570385217666626,-0.01376265287399292
p19_30,pair,2,50,congestion_price_da,0.1509077548980713,mlp,ours,0.1595932245254516,-0.008685469627380316
p19_30,pair,2,50,congestion_price_rt,0.1218006610870361,mlp,ours,0.1244126558303833,-0.0026119947433471957
p19_30,pair,2,50,marginal_loss_price_da,0.5035601854324341,mlp,ours,0.5385544896125793,-0.034994304180145264
p19_30,pair,2,50,total_lmp_da,0.8063186407089233,mlp,ours,0.8140098452568054,-0.00769120454788208
p19_30,pair,2,50,da_as_total_mw_primary_reserve,0.1458176374435424,mlp,ours,0.150622546672821,-0.004804909229278592
p19_30,pair,2,50,da_as_total_mw_synchronized_reserve,0.0894137024879455,mlp,ours,0.0952236056327819,-0.005809903144836398
p19_30,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.4176709651947021,mlp,ours,0.4249181151390075,-0.00724714994430542
p19_30,pair,2,200,net_actual_interchange_mw,0.1240653395652771,mlp,ours,0.1425555348396301,-0.018490195274353
p19_30,pair,2,200,gross_actual_interchange_mw,0.1624562740325927,mlp,ours,0.1738531589508056,-0.011396884918212918
p19_30,pair,2,200,total_gen,0.9732847213745116,mlp,ours,0.9738693833351136,-0.0005846619606020287
p19_30,pair,2,200,metered_load_mw,0.9860205054283142,mlp,ours,0.9890722036361694,-0.0030516982078552246
p19_30,pair,2,200,total_losses,0.4501242637634277,mlp,ours,0.4570385217666626,-0.006914258003234919
p19_30,pair,2,200,congestion_price_da,0.1507421135902404,mlp,ours,0.1595932245254516,-0.00885111093521121
p19_30,pair,2,200,congestion_price_rt,0.120830237865448,mlp,ours,0.1244126558303833,-0.0035824179649353027
p19_30,pair,2,200,marginal_loss_price_da,0.5265207886695862,mlp,ours,0.5385544896125793,-0.012033700942993164
p19_30,pair,2,200,total_lmp_da,0.8079068660736084,mlp,ours,0.8140098452568054,-0.0061029791831970215
p19_30,pair,2,200,da_as_total_mw_primary_reserve,0.1480107307434082,mlp,ours,0.150622546672821,-0.0026118159294127863
p19_30,pair,2,200,da_as_total_mw_synchronized_reserve,0.0911746621131897,mlp,ours,0.0952236056327819,-0.004048943519592202
p19_30,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.4107337594032287,mlp,ours,0.4249181151390075,-0.014184355735778809
p19_31,pair,2,0,net_actual_interchange_mw,0.2295147776603698,mlp,ours,0.3341723680496216,-0.10465759038925179
p19_31,pair,2,0,gross_actual_interchange_mw,0.146605372428894,mlp,ours,0.2029564976692199,-0.0563511252403259
p19_31,pair,2,0,total_gen,0.9644969701766968,mlp,ours,0.9784761667251588,-0.013979196548462025
p19_31,pair,2,0,metered_load_mw,0.9752437472343444,mlp,ours,0.9892327785491944,-0.013989031314850076
p19_31,pair,2,0,total_losses,0.4018865823745727,mlp,ours,0.5193229913711548,-0.11743640899658209
p19_31,pair,2,0,congestion_price_da,0.1240429878234863,mlp,ours,0.2020830512046814,-0.0780400633811951
p19_31,pair,2,0,congestion_price_rt,0.1145352721214294,mlp,ours,0.1553815603256225,-0.0408462882041931
p19_31,pair,2,0,marginal_loss_price_da,0.3268519043922424,mlp,ours,0.449557363986969,-0.12270545959472662
p19_31,pair,2,0,total_lmp_da,0.5033860206604004,mlp,ours,0.6142269372940063,-0.11084091663360596
p19_31,pair,2,0,da_as_total_mw_primary_reserve,0.4603680968284607,mlp,ours,0.4784200191497803,-0.01805192232131958
p19_31,pair,2,0,da_as_total_mw_synchronized_reserve,0.5371063947677612,mlp,ours,0.5467771887779236,-0.009670794010162354
p19_31,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.3783295750617981,mlp,ours,0.4612383246421814,-0.0829087495803833
p19_31,pair,2,10,net_actual_interchange_mw,0.2435522675514221,mlp,ours,0.3341723680496216,-0.09062010049819949
p19_31,pair,2,10,gross_actual_interchange_mw,0.1551952362060547,mlp,ours,0.2029564976692199,-0.0477612614631652
p19_31,pair,2,10,total_gen,0.9721041321754456,mlp,ours,0.9784761667251588,-0.006372034549713246
p19_31,pair,2,10,metered_load_mw,0.9843681454658508,mlp,ours,0.9892327785491944,-0.004864633083343617
p19_31,pair,2,10,total_losses,0.4201874136924743,mlp,ours,0.5193229913711548,-0.09913557767868048
p19_31,pair,2,10,congestion_price_da,0.1677947640419006,mlp,ours,0.2020830512046814,-0.03428828716278079
p19_31,pair,2,10,congestion_price_rt,0.1259008049964904,mlp,ours,0.1553815603256225,-0.029480755329132108
p19_31,pair,2,10,marginal_loss_price_da,0.3725631237030029,mlp,ours,0.449557363986969,-0.07699424028396612
p19_31,pair,2,10,total_lmp_da,0.5294011235237122,mlp,ours,0.6142269372940063,-0.08482581377029419
p19_31,pair,2,10,da_as_total_mw_primary_reserve,0.4659552574157715,mlp,ours,0.4784200191497803,-0.012464761734008789
p19_31,pair,2,10,da_as_total_mw_synchronized_reserve,0.533708930015564,mlp,ours,0.5467771887779236,-0.01306825876235962
p19_31,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.3992669582366943,mlp,ours,0.4612383246421814,-0.061971366405487116
p19_31,pair,2,50,net_actual_interchange_mw,0.2578213810920715,mlp,ours,0.3341723680496216,-0.0763509869575501
p19_31,pair,2,50,gross_actual_interchange_mw,0.1674869656562805,mlp,ours,0.2029564976692199,-0.0354695320129394
p19_31,pair,2,50,total_gen,0.9694657325744628,mlp,ours,0.9784761667251588,-0.009010434150696023
p19_31,pair,2,50,metered_load_mw,0.9832187294960022,mlp,ours,0.9892327785491944,-0.00601404905319225
p19_31,pair,2,50,total_losses,0.4272764325141907,mlp,ours,0.5193229913711548,-0.09204655885696411
p19_31,pair,2,50,congestion_price_da,0.1511694192886352,mlp,ours,0.2020830512046814,-0.0509136319160462
p19_31,pair,2,50,congestion_price_rt,0.1342055201530456,mlp,ours,0.1553815603256225,-0.021176040172576904
p19_31,pair,2,50,marginal_loss_price_da,0.3660986423492431,mlp,ours,0.449557363986969,-0.08345872163772589
p19_31,pair,2,50,total_lmp_da,0.5555003881454468,mlp,ours,0.6142269372940063,-0.05872654914855957
p19_31,pair,2,50,da_as_total_mw_primary_reserve,0.4725284576416015,mlp,ours,0.4784200191497803,-0.0058915615081787664
p19_31,pair,2,50,da_as_total_mw_synchronized_reserve,0.531539261341095,mlp,ours,0.5467771887779236,-0.015237927436828613
p19_31,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.4206050634384155,mlp,ours,0.4612383246421814,-0.04063326120376587
p19_31,pair,2,200,net_actual_interchange_mw,0.3008966445922851,mlp,ours,0.3341723680496216,-0.03327572345733648
p19_31,pair,2,200,gross_actual_interchange_mw,0.1772015690803527,mlp,ours,0.2029564976692199,-0.025754928588867188
p19_31,pair,2,200,total_gen,0.9760679006576538,mlp,ours,0.9784761667251588,-0.002408266067504994
p19_31,pair,2,200,metered_load_mw,0.9879926443099976,mlp,ours,0.9892327785491944,-0.0012401342391968884
p19_31,pair,2,200,total_losses,0.4619039893150329,mlp,ours,0.5193229913711548,-0.05741900205612188
p19_31,pair,2,200,congestion_price_da,0.1758474707603454,mlp,ours,0.2020830512046814,-0.026235580444335993
p19_31,pair,2,200,congestion_price_rt,0.1428191065788269,mlp,ours,0.1553815603256225,-0.012562453746795599
p19_31,pair,2,200,marginal_loss_price_da,0.4154838919639587,mlp,ours,0.449557363986969,-0.03407347202301031
p19_31,pair,2,200,total_lmp_da,0.5817347168922424,mlp,ours,0.6142269372940063,-0.032492220401763916
p19_31,pair,2,200,da_as_total_mw_primary_reserve,0.4751849770545959,mlp,ours,0.4784200191497803,-0.0032350420951843817
p19_31,pair,2,200,da_as_total_mw_synchronized_reserve,0.5411058068275452,mlp,ours,0.5467771887779236,-0.005671381950378418
p19_31,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.4276058077812195,mlp,ours,0.4612383246421814,-0.033632516860961914
p19_32,pair,2,0,net_actual_interchange_mw,0.2292542457580566,mlp,ours,0.3346056342124939,-0.10535138845443728
p19_32,pair,2,0,gross_actual_interchange_mw,0.1432267427444458,mlp,ours,0.2038156986236572,-0.0605889558792114
p19_32,pair,2,0,total_gen,0.9654780030250548,mlp,ours,0.9786121249198914,-0.013134121894836537
p19_32,pair,2,0,metered_load_mw,0.976809561252594,mlp,ours,0.9893582463264464,-0.012548685073852428
p19_32,pair,2,0,total_losses,0.4155175685882568,mlp,ours,0.5205132365226746,-0.10499566793441778
p19_32,pair,2,0,congestion_price_da,0.124618113040924,mlp,ours,0.2003172636032104,-0.07569915056228639
p19_32,pair,2,0,congestion_price_rt,0.1118084788322448,mlp,ours,0.1552824974060058,-0.043474018573761
p19_32,pair,2,0,marginal_loss_price_da,0.3571276068687439,mlp,ours,0.4492970705032348,-0.09216946363449091
p19_32,pair,2,0,total_lmp_da,0.5153876543045044,mlp,ours,0.613983154296875,-0.0985954999923706
p19_32,pair,2,0,da_as_total_mw_primary_reserve,0.4510400891304016,mlp,ours,0.4785661697387695,-0.027526080608367864
p19_32,pair,2,0,da_as_total_mw_synchronized_reserve,0.5287370085716248,mlp,ours,0.5468538999557495,-0.018116891384124756
p19_32,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.3641621470451355,mlp,ours,0.4619009494781494,-0.09773880243301392
p19_32,pair,2,10,net_actual_interchange_mw,0.2447028160095214,mlp,ours,0.3346056342124939,-0.0899028182029725
p19_32,pair,2,10,gross_actual_interchange_mw,0.157863438129425,mlp,ours,0.2038156986236572,-0.045952260494232205
p19_32,pair,2,10,total_gen,0.9730686545372008,mlp,ours,0.9786121249198914,-0.005543470382690541
p19_32,pair,2,10,metered_load_mw,0.98634535074234,mlp,ours,0.9893582463264464,-0.0030128955841064453
p19_32,pair,2,10,total_losses,0.4195829033851623,mlp,ours,0.5205132365226746,-0.10093033313751226
p19_32,pair,2,10,congestion_price_da,0.1692456007003784,mlp,ours,0.2003172636032104,-0.031071662902832003
p19_32,pair,2,10,congestion_price_rt,0.129001498222351,mlp,ours,0.1552824974060058,-0.026280999183654813
p19_32,pair,2,10,marginal_loss_price_da,0.3737282752990722,mlp,ours,0.4492970705032348,-0.0755687952041626
p19_32,pair,2,10,total_lmp_da,0.5329203605651855,mlp,ours,0.613983154296875,-0.08106279373168945
p19_32,pair,2,10,da_as_total_mw_primary_reserve,0.4684972763061523,mlp,ours,0.4785661697387695,-0.010068893432617188
p19_32,pair,2,10,da_as_total_mw_synchronized_reserve,0.5303789973258972,mlp,ours,0.5468538999557495,-0.016474902629852295
p19_32,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.4013088941574096,mlp,ours,0.4619009494781494,-0.0605920553207398
p19_32,pair,2,50,net_actual_interchange_mw,0.2560027837753296,mlp,ours,0.3346056342124939,-0.0786028504371643
p19_32,pair,2,50,gross_actual_interchange_mw,0.1681389212608337,mlp,ours,0.2038156986236572,-0.035676777362823486
p19_32,pair,2,50,total_gen,0.9674250483512878,mlp,ours,0.9786121249198914,-0.011187076568603516
p19_32,pair,2,50,metered_load_mw,0.982128083705902,mlp,ours,0.9893582463264464,-0.007230162620544434
p19_32,pair,2,50,total_losses,0.4269613623619079,mlp,ours,0.5205132365226746,-0.09355187416076666
p19_32,pair,2,50,congestion_price_da,0.1519209742546081,mlp,ours,0.2003172636032104,-0.048396289348602295
p19_32,pair,2,50,congestion_price_rt,0.134384274482727,mlp,ours,0.1552824974060058,-0.02089822292327881
p19_32,pair,2,50,marginal_loss_price_da,0.3695665001869201,mlp,ours,0.4492970705032348,-0.0797305703163147
p19_32,pair,2,50,total_lmp_da,0.5597522258758545,mlp,ours,0.613983154296875,-0.05423092842102051
p19_32,pair,2,50,da_as_total_mw_primary_reserve,0.4722821712493896,mlp,ours,0.4785661697387695,-0.006283998489379883
p19_32,pair,2,50,da_as_total_mw_synchronized_reserve,0.5337072014808655,mlp,ours,0.5468538999557495,-0.013146698474884033
p19_32,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.4207460880279541,mlp,ours,0.4619009494781494,-0.04115486145019531
p19_32,pair,2,200,net_actual_interchange_mw,0.3020413517951965,mlp,ours,0.3346056342124939,-0.03256428241729742
p19_32,pair,2,200,gross_actual_interchange_mw,0.1783370971679687,mlp,ours,0.2038156986236572,-0.025478601455688504
p19_32,pair,2,200,total_gen,0.9760225415229796,mlp,ours,0.9786121249198914,-0.002589583396911732
p19_32,pair,2,200,metered_load_mw,0.9879375100135804,mlp,ours,0.9893582463264464,-0.001420736312865989
p19_32,pair,2,200,total_losses,0.4607245922088623,mlp,ours,0.5205132365226746,-0.059788644313812256
p19_32,pair,2,200,congestion_price_da,0.1747809052467346,mlp,ours,0.2003172636032104,-0.025536358356475802
p19_32,pair,2,200,congestion_price_rt,0.142967939376831,mlp,ours,0.1552824974060058,-0.012314558029174805
p19_32,pair,2,200,marginal_loss_price_da,0.4170495867729187,mlp,ours,0.4492970705032348,-0.03224748373031611
p19_32,pair,2,200,total_lmp_da,0.5830142498016357,mlp,ours,0.613983154296875,-0.030968904495239258
p19_32,pair,2,200,da_as_total_mw_primary_reserve,0.4748913049697876,mlp,ours,0.4785661697387695,-0.003674864768981878
p19_32,pair,2,200,da_as_total_mw_synchronized_reserve,0.5403455495834351,mlp,ours,0.5468538999557495,-0.006508350372314453
p19_32,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.4271626472473144,mlp,ours,0.4619009494781494,-0.034738302230835016
p19_43,pair,2,0,net_actual_interchange_mw,0.0951336622238159,mlp,ours,0.1314572095870971,-0.03632354736328121
p19_43,pair,2,0,gross_actual_interchange_mw,0.6414780616760254,mlp,ours,0.6617211699485779,-0.02024310827255249
p19_43,pair,2,0,total_gen,0.9631056785583496,mlp,ours,0.9734275341033936,-0.010321855545043945
p19_43,pair,2,0,metered_load_mw,0.9749609231948853,mlp,ours,0.989052951335907,-0.014092028141021729
p19_43,pair,2,0,total_losses,0.4317064881324768,mlp,ours,0.4644734859466553,-0.03276699781417847
p19_43,pair,2,0,congestion_price_da,0.1662446856498718,mlp,ours,0.1980052590370178,-0.031760573387145996
p19_43,pair,2,0,congestion_price_rt,0.0846778154373169,mlp,ours,0.1102563738822937,-0.025578558444976807
p19_43,pair,2,0,marginal_loss_price_da,0.3157148361206054,mlp,ours,0.4738847017288208,-0.1581698656082154
p19_43,pair,2,0,total_lmp_da,0.5235904455184937,mlp,ours,0.656981885433197,-0.13339143991470337
p19_43,pair,2,0,da_as_total_mw_primary_reserve,0.0731250047683715,mlp,ours,0.0797536373138427,-0.006628632545471205
p19_43,pair,2,0,da_as_total_mw_synchronized_reserve,0.0281123518943786,mlp,ours,0.0811153650283813,-0.053003013134002706
p19_43,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.2100409865379333,mlp,ours,0.2692901492118835,-0.059249162673950195
p19_43,pair,2,10,net_actual_interchange_mw,0.1010165810585022,mlp,ours,0.1314572095870971,-0.030440628528594915
p19_43,pair,2,10,gross_actual_interchange_mw,0.6544560194015503,mlp,ours,0.6617211699485779,-0.007265150547027588
p19_43,pair,2,10,total_gen,0.9695031046867372,mlp,ours,0.9734275341033936,-0.003924429416656383
p19_43,pair,2,10,metered_load_mw,0.9840272068977356,mlp,ours,0.989052951335907,-0.005025744438171387
p19_43,pair,2,10,total_losses,0.4483140707015991,mlp,ours,0.4644734859466553,-0.016159415245056152
p19_43,pair,2,10,congestion_price_da,0.1890842318534851,mlp,ours,0.1980052590370178,-0.008921027183532687
p19_43,pair,2,10,congestion_price_rt,0.0906860828399658,mlp,ours,0.1102563738822937,-0.019570291042327895
p19_43,pair,2,10,marginal_loss_price_da,0.375451922416687,mlp,ours,0.4738847017288208,-0.09843277931213379
p19_43,pair,2,10,total_lmp_da,0.5577572584152222,mlp,ours,0.656981885433197,-0.09922462701797485
p19_43,pair,2,10,da_as_total_mw_primary_reserve,0.0675452947616577,mlp,ours,0.0797536373138427,-0.012208342552185003
p19_43,pair,2,10,da_as_total_mw_synchronized_reserve,0.0613552331924438,mlp,ours,0.0811153650283813,-0.019760131835937507
p19_43,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.2419766783714294,mlp,ours,0.2692901492118835,-0.0273134708404541
p19_43,pair,2,50,net_actual_interchange_mw,0.1190618872642517,mlp,ours,0.1314572095870971,-0.012395322322845417
p19_43,pair,2,50,gross_actual_interchange_mw,0.6502928137779236,mlp,ours,0.6617211699485779,-0.011428356170654297
p19_43,pair,2,50,total_gen,0.971354067325592,mlp,ours,0.9734275341033936,-0.0020734667778015137
p19_43,pair,2,50,metered_load_mw,0.9870487451553344,mlp,ours,0.989052951335907,-0.002004206180572621
p19_43,pair,2,50,total_losses,0.458552598953247,mlp,ours,0.4644734859466553,-0.005920886993408259
p19_43,pair,2,50,congestion_price_da,0.1962363719940185,mlp,ours,0.1980052590370178,-0.0017688870429992953
p19_43,pair,2,50,congestion_price_rt,0.110794723033905,mlp,ours,0.1102563738822937,0.0005383491516113004
p19_43,pair,2,50,marginal_loss_price_da,0.3903778195381164,mlp,ours,0.4738847017288208,-0.0835068821907044
p19_43,pair,2,50,total_lmp_da,0.599966287612915,mlp,ours,0.656981885433197,-0.05701559782028198
p19_43,pair,2,50,da_as_total_mw_primary_reserve,0.0773085951805114,mlp,ours,0.0797536373138427,-0.002445042133331299
p19_43,pair,2,50,da_as_total_mw_synchronized_reserve,0.0741639733314514,mlp,ours,0.0811153650283813,-0.006951391696929904
p19_43,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.263418972492218,mlp,ours,0.2692901492118835,-0.005871176719665472
p19_43,pair,2,200,net_actual_interchange_mw,0.1163386702537536,mlp,ours,0.1314572095870971,-0.015118539333343506
p19_43,pair,2,200,gross_actual_interchange_mw,0.6611070036888123,mlp,ours,0.6617211699485779,-0.000614166259765625
p19_43,pair,2,200,total_gen,0.9723190069198608,mlp,ours,0.9734275341033936,-0.0011085271835327148
p19_43,pair,2,200,metered_load_mw,0.98804372549057,mlp,ours,0.989052951335907,-0.001009225845337025
p19_43,pair,2,200,total_losses,0.4634335041046142,mlp,ours,0.4644734859466553,-0.0010399818420410711
p19_43,pair,2,200,congestion_price_da,0.1993200778961181,mlp,ours,0.1980052590370178,0.001314818859100314
p19_43,pair,2,200,congestion_price_rt,0.1054436564445495,mlp,ours,0.1102563738822937,-0.004812717437744196
p19_43,pair,2,200,marginal_loss_price_da,0.4545658230781555,mlp,ours,0.4738847017288208,-0.019318878650665283
p19_43,pair,2,200,total_lmp_da,0.6238844394683838,mlp,ours,0.656981885433197,-0.03309744596481323
p19_43,pair,2,200,da_as_total_mw_primary_reserve,0.0746511220932006,mlp,ours,0.0797536373138427,-0.005102515220642104
p19_43,pair,2,200,da_as_total_mw_synchronized_reserve,0.0692963600158691,mlp,ours,0.0811153650283813,-0.011819005012512207
p19_43,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.2557556629180908,mlp,ours,0.2692901492118835,-0.013534486293792669
p20_21,pair,2,0,net_actual_interchange_mw,0.1048656702041626,mlp,ours,0.137044072151184,-0.0321784019470214
p20_21,pair,2,0,gross_actual_interchange_mw,0.1397302150726318,mlp,ours,0.1618726253509521,-0.022142410278320285
p20_21,pair,2,0,total_gen,0.951752781867981,mlp,ours,0.967467725276947,-0.015714943408966064
p20_21,pair,2,0,metered_load_mw,0.9636152386665344,mlp,ours,0.9816004037857056,-0.017985165119171143
p20_21,pair,2,0,total_losses,0.4186221361160278,mlp,ours,0.4401775002479553,-0.021555364131927546
p20_21,pair,2,0,congestion_price_da,0.163237988948822,mlp,ours,0.170152485370636,-0.006914496421813993
p20_21,pair,2,0,congestion_price_rt,0.1728931069374084,mlp,ours,0.2247897386550903,-0.05189663171768191
p20_21,pair,2,0,marginal_loss_price_da,0.435319185256958,mlp,ours,0.4631919860839844,-0.027872800827026367
p20_21,pair,2,0,total_lmp_da,0.5780436992645264,mlp,ours,0.6536117792129517,-0.07556807994842529
p20_21,pair,2,0,da_as_total_mw_primary_reserve,0.073380708694458,mlp,ours,0.0926071405410766,-0.01922643184661861
p20_21,pair,2,0,da_as_total_mw_synchronized_reserve,0.0260220766067504,mlp,ours,0.0874935984611511,-0.06147152185440069
p20_21,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.248163104057312,mlp,ours,0.3044458627700805,-0.0562827587127685
p20_21,pair,2,10,net_actual_interchange_mw,0.1116374135017395,mlp,ours,0.137044072151184,-0.025406658649444497
p20_21,pair,2,10,gross_actual_interchange_mw,0.1517401337623596,mlp,ours,0.1618726253509521,-0.010132491588592502
p20_21,pair,2,10,total_gen,0.9618412852287292,mlp,ours,0.967467725276947,-0.0056264400482177734
p20_21,pair,2,10,metered_load_mw,0.9734482765197754,mlp,ours,0.9816004037857056,-0.008152127265930176
p20_21,pair,2,10,total_losses,0.4196911454200744,mlp,ours,0.4401775002479553,-0.020486354827880915
p20_21,pair,2,10,congestion_price_da,0.1760884523391723,mlp,ours,0.170152485370636,0.0059359669685363214
p20_21,pair,2,10,congestion_price_rt,0.1813565492630005,mlp,ours,0.2247897386550903,-0.043433189392089816
p20_21,pair,2,10,marginal_loss_price_da,0.4632574915885925,mlp,ours,0.4631919860839844,6.550550460809879e-05
p20_21,pair,2,10,total_lmp_da,0.6188570857048035,mlp,ours,0.6536117792129517,-0.03475469350814819
p20_21,pair,2,10,da_as_total_mw_primary_reserve,0.0834103822708129,mlp,ours,0.0926071405410766,-0.0091967582702637
p20_21,pair,2,10,da_as_total_mw_synchronized_reserve,0.0588555335998535,mlp,ours,0.0874935984611511,-0.028638064861297594
p20_21,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.2804175019264221,mlp,ours,0.3044458627700805,-0.024028360843658392
p20_21,pair,2,50,net_actual_interchange_mw,0.1359490156173706,mlp,ours,0.137044072151184,-0.0010950565338133933
p20_21,pair,2,50,gross_actual_interchange_mw,0.1544344425201416,mlp,ours,0.1618726253509521,-0.007438182830810491
p20_21,pair,2,50,total_gen,0.9608747363090516,mlp,ours,0.967467725276947,-0.006592988967895397
p20_21,pair,2,50,metered_load_mw,0.9748784899711608,mlp,ours,0.9816004037857056,-0.006721913814544789
p20_21,pair,2,50,total_losses,0.4326131939888,mlp,ours,0.4401775002479553,-0.007564306259155329
p20_21,pair,2,50,congestion_price_da,0.1666102409362793,mlp,ours,0.170152485370636,-0.0035422444343566895
p20_21,pair,2,50,congestion_price_rt,0.2166290879249572,mlp,ours,0.2247897386550903,-0.008160650730133112
p20_21,pair,2,50,marginal_loss_price_da,0.4695663452148437,mlp,ours,0.4631919860839844,0.0063743591308593195
p20_21,pair,2,50,total_lmp_da,0.6546778678894043,mlp,ours,0.6536117792129517,0.0010660886764526367
p20_21,pair,2,50,da_as_total_mw_primary_reserve,0.0873813033103942,mlp,ours,0.0926071405410766,-0.005225837230682401
p20_21,pair,2,50,da_as_total_mw_synchronized_reserve,0.0723440051078796,mlp,ours,0.0874935984611511,-0.015149593353271498
p20_21,pair,2,50,da_as_total_mw_thirty_minutes_reserve,0.2998847365379333,mlp,ours,0.3044458627700805,-0.004561126232147217
p20_21,pair,2,200,net_actual_interchange_mw,0.1234034299850463,mlp,ours,0.137044072151184,-0.013640642166137695
p20_21,pair,2,200,gross_actual_interchange_mw,0.1571676135063171,mlp,ours,0.1618726253509521,-0.004705011844634982
p20_21,pair,2,200,total_gen,0.964173138141632,mlp,ours,0.967467725276947,-0.0032945871353150524
p20_21,pair,2,200,metered_load_mw,0.977063238620758,mlp,ours,0.9816004037857056,-0.004537165164947621
p20_21,pair,2,200,total_losses,0.4344376921653747,mlp,ours,0.4401775002479553,-0.005739808082580622
p20_21,pair,2,200,congestion_price_da,0.1632923483848571,mlp,ours,0.170152485370636,-0.006860136985778892
p20_21,pair,2,200,congestion_price_rt,0.2053537964820861,mlp,ours,0.2247897386550903,-0.019435942173004206
p20_21,pair,2,200,marginal_loss_price_da,0.4574695825576782,mlp,ours,0.4631919860839844,-0.005722403526306152
p20_21,pair,2,200,total_lmp_da,0.6333330869674683,mlp,ours,0.6536117792129517,-0.0202786922454834
p20_21,pair,2,200,da_as_total_mw_primary_reserve,0.087849736213684,mlp,ours,0.0926071405410766,-0.004757404327392606
p20_21,pair,2,200,da_as_total_mw_synchronized_reserve,0.0751190781593322,mlp,ours,0.0874935984611511,-0.01237452030181889
p20_21,pair,2,200,da_as_total_mw_thirty_minutes_reserve,0.294262170791626,mlp,ours,0.3044458627700805,-0.010183691978454534
p20_27,pair,2,0,net_actual_interchange_mw,0.117889404296875,mlp,ours,0.1473605036735534,-0.02947109937667841
p20_27,pair,2,0,gross_actual_interchange_mw,0.1400801539421081,mlp,ours,0.177207350730896,-0.0371271967887879
p20_27,pair,2,0,total_gen,0.9483780264854432,mlp,ours,0.967601239681244,-0.01922321319580078
p20_27,pair,2,0,metered_load_mw,0.9596378803253174,mlp,ours,0.9811733961105348,-0.021535515785217396
p20_27,pair,2,0,total_losses,0.4134275913238525,mlp,ours,0.4425127506256103,-0.029085159301757812
p20_27,pair,2,0,congestion_price_da,0.1663620471954345,mlp,ours,0.1734166145324707,-0.007054567337036216
p20_27,pair,2,0,congestion_price_rt,0.1806461811065673,mlp,ours,0.2188941240310669,-0.038247942924499595
p20_27,pair,2,0,marginal_loss_price_da,0.4110584855079651,mlp,ours,0.4799004793167114,-0.06884199380874634
p20_27,pair,2,0,total_lmp_da,0.561225175857544,mlp,ours,0.6684862375259399,-0.107261061668396
p20_27,pair,2,0,da_as_total_mw_primary_reserve,0.081935167312622,mlp,ours,0.0967373847961425,-0.014802217483520494
p20_27,pair,2,0,da_as_total_mw_synchronized_reserve,0.0336576700210571,mlp,ours,0.0854585170745849,-0.051800847053527804
p20_27,pair,2,0,da_as_total_mw_thirty_minutes_reserve,0.2495931982994079,mlp,ours,0.3109369277954101,-0.0613437294960022
p20_27,pair,2,10,net_actual_interchange_mw,0.1258697509765625,mlp,ours,0.1473605036735534,-0.02149075269699091
p20_27,pair,2,10,gross_actual_interchange_mw,0.1586414575576782,mlp,ours,0.177207350730896,-0.0185658931732178
p20_27,pair,2,10,total_gen,0.9612640738487244,mlp,ours,0.967601239681244,-0.006337165832519642
p20_27,pair,2,10,metered_load_mw,0.9727883338928224,mlp,ours,0.9811733961105348,-0.008385062217712402
p20_27,pair,2,10,total_losses,0.4231997728347778,mlp,ours,0.4425127506256103,-0.01931297779083252
p20_27,pair,2,10,congestion_price_da,0.1782894134521484,mlp,ours,0.1734166145324707,0.004872798919677707
p20_27,pair,2,10,congestion_price_rt,0.1808172464370727,mlp,ours,0.2188941240310669,-0.038076877593994196
p20_27,pair,2,10,marginal_loss_price_da,0.4789421558380127,mlp,ours,0.4799004793167114,-0.0009583234786987305
p20_27,pair,2,10,total_lmp_da,0.6363480687141418,mlp,ours,0.6684862375259399,-0.032138168811798096
p20_27,pair,2,10,da_as_total_mw_primary_reserve,0.0820955038070678,mlp,ours,0.0967373847961425,-0.014641880989074693
p20_27,pair,2,10,da_as_total_mw_synchronized_reserve,0.0532848834991455,mlp,ours,0.0854585170745849,-0.032173633575439405
p20_27,pair,2,10,da_as_total_mw_thirty_minutes_reserve,0.2823339700698852,mlp,ours,0.3109369277954101,-0.028602957725524902
p20_27,pair,2,50,net_actual_interchange_mw,0.1491387486457824,mlp,ours,0.1473605036735534,0.0017782449722289762
p20_27,pair,2,50,gross_actual_interchange_mw,0.1667956709861755,mlp,ours,0.177207350730896,-0.010411679744720487
p20_27,pair,2,50,total_gen,0.9620601534843444,mlp,ours,0.967601239681244,-0.005541086196899636
p20_27,pair,2,50,metered_load_mw,0.9754045605659484,mlp,ours,0.9811733961105348,-0.005768835544586404
