数据,目标,字段,pearson,spearman,mi,dcor,M0,loco,perm,sage,graph,M2_est,M2_cert,M2
PJM-gen/ic,Y_net_actual_interchange_mw,da_as_nsr_mw_primary_reserve,0.0227922682278585,0.028158172188611,0.1588016722150778,0.1596815314411871,0.23110737,0.008281984693601,0.0033566218093823,-0.000337401805143,1.1525398949981789,0.1788974,0.23110737,0.2437509
PJM-gen/ic,Y_net_actual_interchange_mw,system_energy_price_da,0.0115911108463061,0.0778669538715316,0.0923264584789853,0.2232902740582617,0.103422284,-0.0056025291585313,0.0393427160739219,0.0427945640058866,0.6086764484195137,0.28406447,0.29218107,0.29218107
PJM-gen/ic,Y_net_actual_interchange_mw,total_lmp_rt,0.0077661573519267,0.0366646734069089,0.0461870043953993,0.1344061641525618,0.039526463,0.0103746156044578,0.0160285367755558,-0.0174265877966418,0.3663910083982724,0.13671553,0.14844924,0.14844924
PJM-gen/ic,Y_net_actual_interchange_mw,marginal_loss_price_rt,0.010202357521247,0.0532480151427204,0.054675383496388,0.1627942292178848,0.036317647,0.0023341948195638,0.0717345912733147,0.056253081078264,0.3727419914762335,0.1995498,0.2073183,0.2073183
PJM-gen/ic,Y_net_actual_interchange_mw,gross_sched_interchange_mw,0.2009483783389669,0.1659499821669155,0.3096712189150148,0.4574469219245007,0.23418379,0.1309520032242019,0.3873926513738821,0.2337740961121307,0.2235052136231412,0.3063668,0.3129766,0.3129766
PJM-gen/ic,Y_net_actual_interchange_mw,congestion_price_da,0.0059652762984348,0.0054783653851786,0.0527532341392351,0.1731697761572698,0.08147311,0.0085195194260472,0.0092166041051456,0.0008970828332356,0.3556158989650544,0.1138119,0.12276226,0.13001806
PJM-gen/ic,Y_net_actual_interchange_mw,marginal_loss_price_da,0.0045372438284484,0.0443165051866632,0.0818120626081002,0.222297210127469,0.06419474,0.00464302447408,0.0978208113617979,0.0641741195960233,0.38704320966791,0.16493927,0.1678049,0.17734867
PJM-gen/ic,Y_net_actual_interchange_mw,total_lmp_da,0.0082070354340513,0.0661750703962915,0.0853708027798694,0.2003958501194978,0.09688395,-0.0051387063555898,0.0071848814348374,0.0133256705125309,0.5651903665305926,0.2696982,0.27506554,0.27506554
PJM-gen/ic,Y_net_actual_interchange_mw,congestion_price_rt,0.0246310410568842,0.0171532579320738,0.0129337947631356,0.1415131916240639,0.03415525,-0.0036165592347645,0.0079595910116684,0.0042240641515783,0.1425843398535057,0.090311944,0.09843975,0.09843975
PJM-gen/ic,Y_net_actual_interchange_mw,da_as_total_mw_primary_reserve,0.1362362054011535,0.130856537824114,0.189751871383335,0.3789000156510494,0.2941524,-0.0019834569947745,0.0093536474173669,0.021549478797424,1.3873132346505923,0.2522923,0.343138,0.343138
PJM-gen/ic,Y_net_actual_interchange_mw,da_as_total_mw_synchronized_reserve,0.0729360378338015,0.0844470771802519,0.1577724410978946,0.2534579531021451,0.20039663,0.0036921278786041,0.0081447322155264,-0.0017958812380381,1.3219602609081604,0.21759883,0.29090235,0.29090235
PJM-gen/ic,Y_net_actual_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.119734073692266,0.136508614468832,0.1088562053331756,0.3616749386690328,0.13926935,0.0100985522160137,0.0510978646774604,0.0490375269705383,0.6490386918902347,0.2561465,0.2758618,0.2758618
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_load_forecast__mw__pge_tac,0.5660973159871358,0.4937021758209702,0.7677634788943344,0.7041667189067278,0.61707246,0.0001799952683129,0.0284157043973645,0.0583342505579186,9.577385544211683,0.7825139,0.77310896,0.77310896
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_load_forecast__mw__sce_tac,0.8166298350729767,0.752478475117851,1.0004163698993231,0.8725745683289989,0.8247627,-0.0010201711806562,0.3794926330098355,0.4408225313845673,8.458082217297818,0.8461529,0.8518345,0.8518345
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_load_forecast__mw__sdge_tac,0.3146517354634726,0.2435253717967976,0.5326828911583714,0.5176589344146282,0.49607313,-0.0002769315302505,0.0024583227953477,-0.002092353143493,9.937839586871352,0.70603293,0.6990875,0.6990875
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__np15__solar,0.0724811522765178,0.1024909448580037,0.1738722012972591,0.2699441132317752,0.12756556,0.0010969285644234,0.0017472791912824,0.0002628650267252,6.706054909992514,0.3943625,0.39342767,0.39342767
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__np15__wind,0.0523289489585927,0.0459449008842543,0.0714899719761552,0.2552916934344711,0.045491815,0.0029459734269138,0.003029858075972,0.0031139117298146,0.5840692907638227,0.16715649,0.16248763,0.1656282
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__sp15__solar,0.0631088562504554,0.0890836681700699,0.1757712489138927,0.2635310796208036,0.10705054,0.001752981757392,0.180402212734666,0.0712999293076554,6.673492467785294,0.406507,0.41204435,0.4164688
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__sp15__wind,0.001355068043706,0.0007919789210722,0.03555375634705,0.0705297456372108,0.0,0.0009874097660749,0.0027646945258589,-0.001425089737142,0.4084752206163565,0.1270047,0.14509997,0.14509997
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__zp26__solar,0.0692299596502463,0.0989632432222038,0.1771342733460561,0.2689159076242037,0.12048468,0.0006335351731726,0.007104806056863,0.0081401052859759,6.731953906591216,0.3995978,0.40031415,0.40031415
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_renewable_forecast__mw__zp26__wind,0.0219848147249886,0.0232206961938756,0.0208892046376165,0.1385194655101105,0.008485556,0.0006411984847862,0.001990080008227,0.0027659249217428,0.1752793528840787,0.08138494,0.091437876,0.10963076
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,0.0748368562535364,0.0269561599898346,0.2014187729911487,0.2346722050878896,0.14062738,-0.0010639306788675,0.0035730683284071,0.0156075919919763,8.523236687123793,0.5009833,0.5121478,0.5121478
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,0.0773085692243858,0.0339707603581092,0.1288762249572812,0.2392213999287426,0.10135859,-0.0015967653572837,0.0021812425013024,0.009226728948028,7.216441100304401,0.41943705,0.41320288,0.41320288
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,0.0286866697427955,0.0065215276962046,0.1880768695187233,0.1759644232869429,0.11092389,6.662728141115792e-05,0.0016188445271276,0.0040397409680437,8.322124975121318,0.43463486,0.4392407,0.4392407
CAISO-load,Y_actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,0.0732287936110312,0.0315737196987967,0.1256306074530195,0.2306073283299146,0.080590785,0.0006326816923633,0.0006664942281714,0.0029755596927036,5.703523288302882,0.25710735,0.25993937,0.25993937
CAISO-load,Y_actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0395324829507149,0.0074437105847734,0.121406595690682,0.191326296225817,0.08073372,7.064767964859442e-06,0.0021626116896428,0.0095561622277253,7.35534624159534,0.3185057,0.3249263,0.3249263
CAISO-load,Y_actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,0.0272340220496677,0.0037759350615733,0.1362352444539416,0.176216543962314,0.066820264,0.0006006594554039,0.0040239217517508,0.0121863928827936,7.203385041587781,0.28592318,0.28773117,0.28773117
CAISO-load,Y_actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,0.0055406261588127,0.0025406305574362,0.0637692178231033,0.1431548590501608,0.009027183,0.0001620744831113,0.0014632246902862,0.0032100094741592,3.0895406124625167,0.14775863,0.14765888,0.15034032
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_schedule__mw__load__tac_north,0.6197270216358607,0.5475606848722137,0.7540871986058866,0.7346301558071973,0.6446086,0.0004031614353747,0.0076038011481609,0.0325576010750163,9.125356946665908,0.7685391,0.75473464,0.75473464
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_schedule__mw__load__tac_ecntr,0.8010120841254128,0.7266302570871944,0.9815129180302876,0.8603608727402362,0.80398875,0.0006061333357408,0.0532421561292804,0.1133587719549829,8.384278592982215,0.83124894,0.8390358,0.8390358
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_schedule__mw__load__tac_south,0.202056314643804,0.1383580260197917,0.3371675652271921,0.3994400221371874,0.31592613,0.0004953230624819,0.0019772617917745,0.0076565451027743,9.134516565873303,0.63198704,0.63714814,0.63714814
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,0.0212034927438988,0.0326491886961879,0.0407102622658168,0.1485699240093684,0.038116693,0.0002331128552331,0.0005639324375968,-0.0004955245442307,1.4046070854232522,0.109576136,0.1290304,0.1290304
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,0.0899832996045883,0.1384371961273537,0.1377324353873019,0.3529258451363711,0.1672011,0.0005874835500288,0.0007473800820539,0.0009717200131361,3.654708708531252,0.2877504,0.2972031,0.2972031
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso__regulation_up__minimum,0.0213222002720299,0.0494100017018054,0.138701173981858,0.1685609096871881,0.15444767,0.0009366730804937,0.0024093461003031,-0.0007030790085746,5.855983761404004,0.17713244,0.2513954,0.2513954
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso__regulation_down__minimum,0.047477786409717,0.0885499727569509,0.2876382702599622,0.3397083659146802,0.4015705,0.0006297779320481,0.0012815634617146,0.0022304744089755,8.988979348171771,0.36620742,0.46042442,0.49738014
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,0.463102568232894,0.4146633317731807,0.7568767158865413,0.6685213117824982,0.41975284,0.0014540100226939,0.1119990424491298,0.1137444258717878,4.764142901521566,0.5528456,0.5582476,0.56628823
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_schedule__mw__generation__caiso_totals,0.7953640605607042,0.742347326149835,0.7588417012498798,0.8563631991651456,0.7958129,0.0016187291101719,0.0276901211054268,0.0586094527919761,6.510491489405537,0.7967636,0.80197555,0.80197555
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_schedule__mw__import__caiso_totals,0.018064412420897,0.010846172590251,0.0815366680748503,0.1567137118720171,0.04507613,0.0006550751626999,0.0053904882068489,0.0085880097062829,4.037017231297088,0.22689237,0.23383571,0.23383571
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_schedule__mw__export__caiso_totals,0.3423526728755898,0.2570919108002796,0.245652312453469,0.535302650197469,0.34887695,0.0002423862033517,0.0063043962226278,-0.0055071554688042,4.599206542726551,0.44629306,0.45841306,0.45841306
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,0.0448338928464461,0.0126737210305429,0.2001984502165052,0.1997390567024484,0.13501227,0.0002076456952697,0.0018395636613861,0.0046049481291812,8.564568357110474,0.48548058,0.49125504,0.49125504
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0043639196493284,0.0400800459953204,0.0707705738619424,0.1533884126011449,0.07708428,0.00072667993332,0.0011165694357698,0.0011216221396504,4.1063841400740575,0.18382135,0.19307846,0.19464242
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,0.1124595418406665,0.1199223820480475,0.2117330219068183,0.3243619792423792,0.20795554,0.0006349763296921,0.0017637416722259,0.0031455975152693,6.292418606715366,0.30709508,0.3703091,0.3703091
CAISO-load,Y_actual_load__mw__ca_iso_tac,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,0.0019646975962095,0.0320295941686996,0.0900407144299713,0.1591656468538244,0.06851393,0.0001219960454019,0.0003806993374198,0.0005318616422585,2.8865984371939386,0.1193202,0.14961478,0.14961478
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__ru__as_caiso,0.0096074748592468,0.0109434710131563,0.0538013767210223,0.0893867165063203,0.08911107,0.0013511071338698,0.0004098500571204,0.0007833315251198,4.212955107530635,0.11174342,0.15399662,0.16128507
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__rd__as_caiso,0.0416033748913257,0.0844005617351458,0.2410834347577868,0.33139686533042,0.31884125,-0.0005175980146273,0.0005820918397307,0.0012473642103393,8.625794019600594,0.34139064,0.40373603,0.41603595
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__sr__as_caiso,0.1123493629155337,0.1054227369300367,0.156451530316338,0.2817662257612298,0.1507076,-0.0004793543645718,0.0004581451195835,0.001907170711342,0.9947761767333372,0.32847565,0.33866578,0.33866578
CAISO-load,Y_actual_load__mw__ca_iso_tac,dam_as_total_procured__mw__nr__as_caiso,0.1824616132597011,0.1390556408272749,0.1834832657344982,0.3946711964956391,0.14064032,-0.0003413244288845,0.0003240949464447,-0.0003969871767815,3.106327758509793,0.3960068,0.37242943,0.39242637
