i,j,pair_leak,pair_effect,synergy,superadd,gi,gj,single_i,single_j,max_single
16,28,0.0010957129998132586,0.004840195178985596,0.00011523871216922998,5.817413330078125e-05,gen_fuel_other_renewables_pct,total_pjm_rmpcp_cr,0.0009804742876440287,8.551184146199375e-05,0.0009804742876440287
10,21,0.009843342937529087,0.01789158582687378,0.00011450424790382385,-0.00039952993392944336,gen_fuel_coal_pct,rmccp,0.009728838689625263,0.0,0.009728838689625263
7,25,0.0004247791366651654,0.00024056434631347656,0.00011404408724047244,5.185604095458984e-06,gen_fuel_solar_mw,total_pjm_self_sched_reg,0.000310735049424693,0.00010153089533559978,0.000310735049424693
1,28,0.009403550066053867,0.015667080879211426,0.00011310353875160217,0.0002943277359008789,gen_fuel_gas_mw,total_pjm_rmpcp_cr,0.009290446527302265,8.551184146199375e-05,0.009290446527302265
8,14,0.00532572902739048,0.029004275798797607,0.00011116964742541313,-0.0007266402244567871,gen_fuel_storage_mw,gen_fuel_nuclear_pct,0.0,0.005214559379965067,0.005214559379965067
16,24,0.003958755172789097,0.006907045841217041,0.00011105276644229889,-0.0005019903182983398,gen_fuel_other_renewables_pct,total_pjm_reg_purchases,0.0009804742876440287,0.003847702406346798,0.003847702406346798
16,25,0.0010899759363383055,0.004697680473327637,0.00010950164869427681,6.896257400512695e-05,gen_fuel_other_renewables_pct,total_pjm_self_sched_reg,0.0009804742876440287,0.00010153089533559978,0.0009804742876440287
17,39,0.014340013265609741,0.03758269548416138,0.00010932423174381256,0.00015872716903686523,gen_fuel_solar_pct,total_lmp_rt,0.0006533769192174077,0.014230689033865929,0.014230689033865929
12,29,0.0017782446229830384,0.004657864570617676,0.00010723888408392668,0.0008378028869628906,gen_fuel_hydro_pct,da_as_mcp_primary_reserve,8.098755643004552e-05,0.0016710057388991117,0.0016710057388991117
5,28,0.002123572863638401,0.0023100972175598145,0.00010651536285877228,2.8192996978759766e-05,gen_fuel_oil_mw,total_pjm_rmpcp_cr,0.0020170575007796288,8.551184146199375e-05,0.0020170575007796288
32,35,0.02333976700901985,0.06268662214279175,0.00010577961802482605,8.994340896606445e-05,da_as_as_req_mw_synchronized_reserve,da_as_ss_mw_synchronized_reserve,0.023233987390995026,2.7591941034188494e-06,0.023233987390995026
18,33,0.014688625931739807,0.057715654373168945,0.00010568834841251373,0.0002601146697998047,gen_fuel_wind_pct,da_as_as_req_mw_thirty_minutes_reserve,0.0008485924336127937,0.014582937583327293,0.014582937583327293
34,39,0.01433630008250475,0.03721731901168823,0.00010561104863882065,-2.8252601623535156e-05,da_as_ss_mw_primary_reserve,total_lmp_rt,0.0,0.014230689033865929,0.014230689033865929
10,25,0.00983232818543911,0.015156030654907227,0.00010348949581384659,0.00018346309661865234,gen_fuel_coal_pct,total_pjm_self_sched_reg,0.009728838689625263,0.00010153089533559978,0.009728838689625263
25,28,0.00020441839296836406,6.812810897827148e-05,0.00010288749763276428,7.450580596923828e-06,total_pjm_self_sched_reg,total_pjm_rmpcp_cr,0.00010153089533559978,8.551184146199375e-05,0.00010153089533559978
22,23,0.0003545362560544163,0.000749051570892334,0.0001015400339383632,-5.7220458984375e-06,rmpcp,total_pjm_loc_credit,8.004563278518617e-05,0.0002529962221160531,0.0002529962221160531
8,11,0.00010153925541089848,0.004208803176879883,0.00010153925541089848,-3.2842159271240234e-05,gen_fuel_storage_mw,gen_fuel_gas_pct,0.0,0.0,0.0
14,28,0.005315412767231464,0.029435157775878906,0.00010085338726639748,0.00016802549362182617,gen_fuel_nuclear_pct,total_pjm_rmpcp_cr,0.005214559379965067,8.551184146199375e-05,0.005214559379965067
8,12,0.00018142074986826628,0.001171708106994629,0.00010043319343822077,0.00017344951629638672,gen_fuel_storage_mw,gen_fuel_hydro_pct,0.0,8.098755643004552e-05,8.098755643004552e-05
35,39,0.014330821111798286,0.03723853826522827,0.00010013207793235779,5.0187110900878906e-05,da_as_ss_mw_synchronized_reserve,total_lmp_rt,2.7591941034188494e-06,0.014230689033865929,0.014230689033865929
0,12,0.010759063065052032,0.014230489730834961,0.00010003428906202316,0.0005456805229187012,gen_fuel_coal_mw,gen_fuel_hydro_pct,0.01065902877599001,8.098755643004552e-05,0.01065902877599001
12,13,0.003895279485732317,0.002940237522125244,9.858468547463417e-05,7.706880569458008e-05,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,8.098755643004552e-05,0.003796694800257683,0.003796694800257683
24,39,0.0143289128318429,0.039411187171936035,9.822379797697067e-05,-0.0005404353141784668,total_pjm_reg_purchases,total_lmp_rt,0.003847702406346798,0.014230689033865929,0.014230689033865929
20,26,0.04813702777028084,0.05433619022369385,9.768828749656677e-05,0.0012541413307189941,forecast_load_mw_day_ahead,total_pjm_assigned_reg,0.04803933948278427,0.00010568540164967999,0.04803933948278427
3,8,0.005079472437500954,0.007023930549621582,9.701168164610863e-05,0.00025582313537597656,gen_fuel_multiple_fuels_mw,gen_fuel_storage_mw,0.004982460755854845,0.0,0.004982460755854845
26,34,0.0002026949223363772,0.0006506443023681641,9.700952068669721e-05,3.981590270996094e-05,total_pjm_assigned_reg,da_as_ss_mw_primary_reserve,0.00010568540164967999,0.0,0.00010568540164967999
22,40,0.012502106837928295,0.046488940715789795,9.681563824415207e-05,-6.723403930664062e-05,rmpcp,marginal_loss_price_rt,8.004563278518617e-05,0.012405291199684143,0.012405291199684143
13,22,0.003889602841809392,0.002480149269104004,9.290804155170918e-05,2.5331974029541016e-05,gen_fuel_multiple_fuels_pct,rmpcp,0.003796694800257683,8.004563278518617e-05,0.003796694800257683
12,14,0.005305644124746323,0.027734756469726562,9.108474478125572e-05,-0.001852869987487793,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,8.098755643004552e-05,0.005214559379965067,0.005214559379965067
31,35,0.02331497147679329,0.062427401542663574,9.007006883621216e-05,9.238719940185547e-05,da_as_as_req_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,0.023224901407957077,2.7591941034188494e-06,0.023224901407957077
2,23,0.00034292525378987193,0.001403212547302246,8.992903167381883e-05,-8.177757263183594e-05,gen_fuel_hydro_mw,total_pjm_loc_credit,0.0001221207930939272,0.0002529962221160531,0.0002529962221160531
18,25,0.0009363392600789666,0.013556063175201416,8.774682646617293e-05,-1.2278556823730469e-05,gen_fuel_wind_pct,total_pjm_self_sched_reg,0.0008485924336127937,0.00010153089533559978,0.0008485924336127937
32,36,0.023321570828557014,0.06267762184143066,8.758343756198883e-05,7.903575897216797e-05,da_as_as_req_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,0.023233987390995026,0.0,0.023233987390995026
12,25,0.0001887393882498145,0.00042492151260375977,8.720849291421473e-05,4.374980926513672e-05,gen_fuel_hydro_pct,total_pjm_self_sched_reg,8.098755643004552e-05,0.00010153089533559978,0.00010153089533559978
7,37,0.07647386193275452,0.10419672727584839,8.600950241088867e-05,2.086162567138672e-06,gen_fuel_solar_mw,da_as_nsr_mw_primary_reserve,0.000310735049424693,0.07638785243034363,0.07638785243034363
22,25,0.0001862387580331415,-2.378225326538086e-05,8.470786269754171e-05,3.3974647521972656e-06,rmpcp,total_pjm_self_sched_reg,8.004563278518617e-05,0.00010153089533559978,0.00010153089533559978
36,39,0.014314457774162292,0.03723174333572388,8.376874029636383e-05,4.1484832763671875e-05,da_as_ss_mw_thirty_minutes_reserve,total_lmp_rt,0.0,0.014230689033865929,0.014230689033865929
35,40,0.012484385631978512,0.04655790328979492,7.909443229436874e-05,5.0127506256103516e-05,da_as_ss_mw_synchronized_reserve,marginal_loss_price_rt,2.7591941034188494e-06,0.012405291199684143,0.012405291199684143
12,28,0.00016427879745606333,0.0005755424499511719,7.876695599406958e-05,4.106760025024414e-05,gen_fuel_hydro_pct,total_pjm_rmpcp_cr,8.098755643004552e-05,8.551184146199375e-05,8.551184146199375e-05
9,12,0.00015549201634712517,0.024886488914489746,7.450445991707966e-05,7.653236389160156e-05,gen_fuel_wind_mw,gen_fuel_hydro_pct,0.0,8.098755643004552e-05,8.098755643004552e-05
27,43,0.048763953149318695,0.053621888160705566,7.405132055282593e-05,0.00016248226165771484,total_pjm_rmccp_cr,gross_inadv_interchange_mw,0.0,0.04868990182876587,0.04868990182876587
31,36,0.023298442363739014,0.06241750717163086,7.354095578193665e-05,8.058547973632812e-05,da_as_as_req_mw_primary_reserve,da_as_ss_mw_thirty_minutes_reserve,0.023224901407957077,0.0,0.023224901407957077
13,25,0.003868622938171029,0.0023975372314453125,7.192813791334629e-05,8.165836334228516e-06,gen_fuel_multiple_fuels_pct,total_pjm_self_sched_reg,0.003796694800257683,0.00010153089533559978,0.003796694800257683
3,25,0.005051753483712673,0.006141185760498047,6.929272785782814e-05,-9.834766387939453e-06,gen_fuel_multiple_fuels_mw,total_pjm_self_sched_reg,0.004982460755854845,0.00010153089533559978,0.004982460755854845
33,36,0.014649882912635803,0.04386329650878906,6.694532930850983e-05,4.976987838745117e-05,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_thirty_minutes_reserve,0.014582937583327293,0.0,0.014582937583327293
16,22,0.0010469624539837241,0.004728496074676514,6.648816633969545e-05,3.4332275390625e-05,gen_fuel_other_renewables_pct,rmpcp,0.0009804742876440287,8.004563278518617e-05,0.0009804742876440287
8,15,0.0010636721272021532,0.002285182476043701,6.38272613286972e-05,-3.999471664428711e-05,gen_fuel_storage_mw,gen_fuel_oil_pct,0.0,0.000999844865873456,0.000999844865873456
25,40,0.012466655112802982,0.046521127223968506,6.136391311883926e-05,3.039836883544922e-05,total_pjm_self_sched_reg,marginal_loss_price_rt,0.00010153089533559978,0.012405291199684143,0.012405291199684143
38,41,0.14372918009757996,0.1874188780784607,6.0677528381347656e-05,7.915496826171875e-05,system_energy_price_da,net_inadv_interchange_mw,0.1436685025691986,0.0,0.1436685025691986
13,23,0.0038549844175577164,0.0031819939613342285,5.828961730003357e-05,1.0669231414794922e-05,gen_fuel_multiple_fuels_pct,total_pjm_loc_credit,0.003796694800257683,0.0002529962221160531,0.003796694800257683
24,25,0.00390490866266191,0.002687692642211914,5.7206256315112114e-05,0.0,total_pjm_reg_purchases,total_pjm_self_sched_reg,0.003847702406346798,0.00010153089533559978,0.003847702406346798
6,16,0.0010368332732468843,0.010431945323944092,5.635898560285568e-05,2.0503997802734375e-05,gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,0.00026015660841949284,0.0009804742876440287,0.0009804742876440287
32,41,0.023290105164051056,0.06259328126907349,5.6117773056030273e-05,4.3272972106933594e-05,da_as_as_req_mw_synchronized_reserve,net_inadv_interchange_mw,0.023233987390995026,0.0,0.023233987390995026
19,24,0.0523991584777832,0.0628809928894043,5.527585744857788e-05,0.0011613965034484863,forecast_load_mw_latest_available,total_pjm_reg_purchases,0.052343882620334625,0.003847702406346798,0.052343882620334625
22,37,0.07644208520650864,0.10366034507751465,5.4232776165008545e-05,-0.00027173757553100586,rmpcp,da_as_nsr_mw_primary_reserve,8.004563278518617e-05,0.07638785243034363,0.07638785243034363
12,22,0.00013433746062219143,0.0004640817642211914,5.3349904192145914e-05,1.7464160919189453e-05,gen_fuel_hydro_pct,rmpcp,8.098755643004552e-05,8.004563278518617e-05,8.098755643004552e-05
8,27,5.31022269569803e-05,0.002487778663635254,5.31022269569803e-05,-0.00011658668518066406,gen_fuel_storage_mw,total_pjm_rmccp_cr,0.0,0.0,0.0
14,25,0.005267429165542126,0.029272735118865967,5.286978557705879e-05,0.0001589059829711914,gen_fuel_nuclear_pct,total_pjm_self_sched_reg,0.005214559379965067,0.00010153089533559978,0.005214559379965067
32,34,0.02328481525182724,0.0627242922782898,5.0827860832214355e-05,7.039308547973633e-05,da_as_as_req_mw_synchronized_reserve,da_as_ss_mw_primary_reserve,0.023233987390995026,0.0,0.023233987390995026
3,22,0.005032306537032127,0.006236135959625244,4.984578117728233e-05,1.9669532775878906e-05,gen_fuel_multiple_fuels_mw,rmpcp,0.004982460755854845,8.004563278518617e-05,0.004982460755854845
15,22,0.001049034995958209,0.00183790922164917,4.9190130084753036e-05,6.437301635742188e-05,gen_fuel_oil_pct,rmpcp,0.000999844865873456,8.004563278518617e-05,0.000999844865873456
39,41,0.01427982747554779,0.03714299201965332,4.913844168186188e-05,1.3113021850585938e-06,total_lmp_rt,net_inadv_interchange_mw,0.014230689033865929,0.0,0.014230689033865929
25,26,0.0001547549618408084,0.0005530714988708496,4.90695601911284e-05,1.6510486602783203e-05,total_pjm_self_sched_reg,total_pjm_assigned_reg,0.00010153089533559978,0.00010568540164967999,0.00010568540164967999
31,41,0.023273471742868423,0.06233394145965576,4.8570334911346436e-05,4.559755325317383e-05,da_as_as_req_mw_primary_reserve,net_inadv_interchange_mw,0.023224901407957077,0.0,0.023224901407957077
35,38,0.1437155306339264,0.1875532865524292,4.70280647277832e-05,0.00016689300537109375,da_as_ss_mw_synchronized_reserve,system_energy_price_da,2.7591941034188494e-06,0.1436685025691986,0.1436685025691986
5,22,0.002062051324173808,0.0022706985473632812,4.4993823394179344e-05,7.665157318115234e-05,gen_fuel_oil_mw,rmpcp,0.0020170575007796288,8.004563278518617e-05,0.0020170575007796288
10,35,0.009773126803338528,0.015006184577941895,4.4288113713264465e-05,1.6570091247558594e-05,gen_fuel_coal_pct,da_as_ss_mw_synchronized_reserve,0.009728838689625263,2.7591941034188494e-06,0.009728838689625263
33,35,0.01462593860924244,0.04387104511260986,4.3001025915145874e-05,5.942583084106445e-05,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_synchronized_reserve,0.014582937583327293,2.7591941034188494e-06,0.014582937583327293
5,8,0.0020599619019776583,0.0027028322219848633,4.290440119802952e-05,-4.285573959350586e-05,gen_fuel_oil_mw,gen_fuel_storage_mw,0.0020170575007796288,0.0,0.0020170575007796288
17,22,0.0006944324122741818,0.00025856494903564453,4.105549305677414e-05,3.30805778503418e-05,gen_fuel_solar_pct,rmpcp,0.0006533769192174077,8.004563278518617e-05,0.0006533769192174077
31,34,0.0232644472271204,0.06246507167816162,3.954581916332245e-05,7.283687591552734e-05,da_as_as_req_mw_primary_reserve,da_as_ss_mw_primary_reserve,0.023224901407957077,0.0,0.023224901407957077
3,35,0.0050214966759085655,0.0062084197998046875,3.9035920053720474e-05,4.035234451293945e-05,gen_fuel_multiple_fuels_mw,da_as_ss_mw_synchronized_reserve,0.004982460755854845,2.7591941034188494e-06,0.004982460755854845
8,30,0.001693848753347993,0.010322988033294678,3.757001832127571e-05,-0.0002675056457519531,gen_fuel_storage_mw,da_as_mcp_synchronized_reserve,0.0,0.0016562787350267172,0.0016562787350267172
25,37,0.07642538100481033,0.10354483127593994,3.752857446670532e-05,-0.000321805477142334,total_pjm_self_sched_reg,da_as_nsr_mw_primary_reserve,0.00010153089533559978,0.07638785243034363,0.07638785243034363
19,28,0.052380841225385666,0.059426069259643555,3.695860505104065e-05,0.00033348798751831055,forecast_load_mw_latest_available,total_pjm_rmpcp_cr,0.052343882620334625,8.551184146199375e-05,0.052343882620334625
36,43,0.04872681200504303,0.0514104962348938,3.6910176277160645e-05,1.2040138244628906e-05,da_as_ss_mw_thirty_minutes_reserve,gross_inadv_interchange_mw,0.0,0.04868990182876587,0.04868990182876587
1,35,0.009326549246907234,0.01526033878326416,3.6102719604969025e-05,2.384185791015625e-05,gen_fuel_gas_mw,da_as_ss_mw_synchronized_reserve,0.009290446527302265,2.7591941034188494e-06,0.009290446527302265
19,34,0.05237964913249016,0.05904775857925415,3.576651215553284e-05,3.421306610107422e-05,forecast_load_mw_latest_available,da_as_ss_mw_primary_reserve,0.052343882620334625,0.0,0.052343882620334625
6,25,0.00029569456819444895,0.005591630935668945,3.553795977495611e-05,-9.846687316894531e-05,gen_fuel_other_renewables_mw,total_pjm_self_sched_reg,0.00026015660841949284,0.00010153089533559978,0.00026015660841949284
8,19,0.052377499639987946,0.059626221656799316,3.361701965332031e-05,6.985664367675781e-05,gen_fuel_storage_mw,forecast_load_mw_latest_available,0.0,0.052343882620334625,0.052343882620334625
2,8,0.00015559795428998768,0.001548171043395996,3.347716119606048e-05,0.00022804737091064453,gen_fuel_hydro_mw,gen_fuel_storage_mw,0.0001221207930939272,0.0,0.0001221207930939272
20,34,0.04807248339056969,0.052558958530426025,3.314390778541565e-05,3.1828880310058594e-05,forecast_load_mw_day_ahead,da_as_ss_mw_primary_reserve,0.04803933948278427,0.0,0.04803933948278427
30,33,0.014615017920732498,0.054404258728027344,3.208033740520477e-05,0.0005436539649963379,da_as_mcp_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.0016562787350267172,0.014582937583327293,0.014582937583327293
24,41,0.0038791389670222998,0.0026797056198120117,3.1436560675501823e-05,2.1636486053466797e-05,total_pjm_reg_purchases,net_inadv_interchange_mw,0.003847702406346798,0.0,0.003847702406346798
14,27,0.005245717708021402,0.028771579265594482,3.115832805633545e-05,-0.002422153949737549,gen_fuel_nuclear_pct,total_pjm_rmccp_cr,0.005214559379965067,0.0,0.005214559379965067
20,28,0.04806887358427048,0.05290490388870239,2.9534101486206055e-05,0.0002987384796142578,forecast_load_mw_day_ahead,total_pjm_rmpcp_cr,0.04803933948278427,8.551184146199375e-05,0.04803933948278427
20,24,0.04806840419769287,0.05631941556930542,2.9064714908599854e-05,0.0010862350463867188,forecast_load_mw_day_ahead,total_pjm_reg_purchases,0.04803933948278427,0.003847702406346798,0.04803933948278427
22,30,0.0016840999014675617,0.01010662317276001,2.7821166440844536e-05,6.777048110961914e-05,rmpcp,da_as_mcp_synchronized_reserve,8.004563278518617e-05,0.0016562787350267172,0.0016562787350267172
4,41,0.03605509549379349,0.08218079805374146,2.7496367692947388e-05,7.295608520507812e-05,gen_fuel_nuclear_mw,net_inadv_interchange_mw,0.03602759912610054,0.0,0.03602759912610054
10,36,0.009755922481417656,0.015006601810455322,2.708379179239273e-05,1.5079975128173828e-05,gen_fuel_coal_pct,da_as_ss_mw_thirty_minutes_reserve,0.009728838689625263,0.0,0.009728838689625263
14,41,0.005239130929112434,0.029122769832611084,2.4571549147367477e-05,3.8564205169677734e-05,gen_fuel_nuclear_pct,net_inadv_interchange_mw,0.005214559379965067,0.0,0.005214559379965067
36,40,0.012429843656718731,0.04655134677886963,2.455245703458786e-05,4.166364669799805e-05,da_as_ss_mw_thirty_minutes_reserve,marginal_loss_price_rt,0.0,0.012405291199684143,0.012405291199684143
19,36,0.052367694675922394,0.059024035930633545,2.3812055587768555e-05,6.580352783203125e-05,forecast_load_mw_latest_available,da_as_ss_mw_thirty_minutes_reserve,0.052343882620334625,0.0,0.052343882620334625
18,41,0.0008720338810235262,0.013556838035583496,2.3441447410732508e-05,1.811981201171875e-05,gen_fuel_wind_pct,net_inadv_interchange_mw,0.0008485924336127937,0.0,0.0008485924336127937
22,43,0.04871266707777977,0.051420390605926514,2.2765249013900757e-05,-2.4557113647460938e-05,rmpcp,gross_inadv_interchange_mw,8.004563278518617e-05,0.04868990182876587,0.04868990182876587
20,36,0.04806141182780266,0.05254220962524414,2.207234501838684e-05,7.039308547973633e-05,forecast_load_mw_day_ahead,da_as_ss_mw_thirty_minutes_reserve,0.04803933948278427,0.0,0.04803933948278427
13,41,0.0038183985743671656,0.002356231212615967,2.1703774109482765e-05,-3.516674041748047e-06,gen_fuel_multiple_fuels_pct,net_inadv_interchange_mw,0.003796694800257683,0.0,0.003796694800257683
19,35,0.05236535146832466,0.059034526348114014,2.146884799003601e-05,7.82012939453125e-05,forecast_load_mw_latest_available,da_as_ss_mw_synchronized_reserve,0.052343882620334625,2.7591941034188494e-06,0.052343882620334625
23,26,0.0002743778459262103,0.0013831257820129395,2.138162381015718e-05,6.461143493652344e-05,total_pjm_loc_credit,total_pjm_assigned_reg,0.0002529962221160531,0.00010568540164967999,0.0002529962221160531
7,22,0.00033094457467086613,0.00033098459243774414,2.0209525246173143e-05,3.0159950256347656e-05,gen_fuel_solar_mw,rmpcp,0.000310735049424693,8.004563278518617e-05,0.000310735049424693
22,29,0.0016910950653254986,0.003403007984161377,2.0089326426386833e-05,-8.702278137207031e-06,rmpcp,da_as_mcp_primary_reserve,8.004563278518617e-05,0.0016710057388991117,0.0016710057388991117
3,36,0.005002546589821577,0.006210923194885254,2.0085833966732025e-05,4.094839096069336e-05,gen_fuel_multiple_fuels_mw,da_as_ss_mw_thirty_minutes_reserve,0.004982460755854845,0.0,0.004982460755854845
20,35,0.048059266060590744,0.05255407094955444,1.992657780647278e-05,8.416175842285156e-05,forecast_load_mw_day_ahead,da_as_ss_mw_synchronized_reserve,0.04803933948278427,2.7591941034188494e-06,0.04803933948278427
14,35,0.005234004929661751,0.029132962226867676,1.9445549696683884e-05,2.086162567138672e-06,gen_fuel_nuclear_pct,da_as_ss_mw_synchronized_reserve,0.005214559379965067,2.7591941034188494e-06,0.005214559379965067
17,29,0.0016883949283510447,0.003495514392852783,1.7389189451932907e-05,-0.00010341405868530273,gen_fuel_solar_pct,da_as_mcp_primary_reserve,0.0006533769192174077,0.0016710057388991117,0.0016710057388991117
30,42,0.009244877845048904,0.02896296977996826,1.704040914773941e-05,-0.00046694278717041016,da_as_mcp_synchronized_reserve,gross_sched_interchange_mw,0.0016562787350267172,0.009227837435901165,0.009227837435901165
14,36,0.005231333430856466,0.029140055179595947,1.6774050891399384e-05,7.271766662597656e-06,gen_fuel_nuclear_pct,da_as_ss_mw_thirty_minutes_reserve,0.005214559379965067,0.0,0.005214559379965067
2,34,0.00013864108768757433,0.0007752180099487305,1.6520294593647122e-05,-2.086162567138672e-06,gen_fuel_hydro_mw,da_as_ss_mw_primary_reserve,0.0001221207930939272,0.0,0.0001221207930939272
40,41,0.012421444989740849,0.04652303457260132,1.6153790056705475e-05,6.192922592163086e-05,marginal_loss_price_rt,net_inadv_interchange_mw,0.012405291199684143,0.0,0.012405291199684143
0,35,0.010673321783542633,0.013271868228912354,1.4293007552623749e-05,4.380941390991211e-05,gen_fuel_coal_mw,da_as_ss_mw_synchronized_reserve,0.01065902877599001,2.7591941034188494e-06,0.01065902877599001
28,36,9.94600122794509e-05,7.975101470947266e-05,1.394817081745714e-05,1.1920928955078125e-07,total_pjm_rmpcp_cr,da_as_ss_mw_thirty_minutes_reserve,8.551184146199375e-05,0.0,8.551184146199375e-05
28,41,9.943504846887663e-05,3.063678741455078e-05,1.3923207006882876e-05,-4.172325134277344e-07,total_pjm_rmpcp_cr,net_inadv_interchange_mw,8.551184146199375e-05,0.0,8.551184146199375e-05
10,41,0.009742682799696922,0.014943242073059082,1.3844110071659088e-05,2.980232238769531e-07,gen_fuel_coal_pct,net_inadv_interchange_mw,0.009728838689625263,0.0,0.009728838689625263
1,25,0.00930402334779501,0.015382111072540283,1.3576820492744446e-05,0.00016266107559204102,gen_fuel_gas_mw,total_pjm_self_sched_reg,0.009290446527302265,0.00010153089533559978,0.009290446527302265
33,34,0.014596439898014069,0.043898940086364746,1.3502314686775208e-05,3.0100345611572266e-05,da_as_as_req_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,0.014582937583327293,0.0,0.014582937583327293
29,35,0.001684324350208044,0.0033803582191467285,1.3318611308932304e-05,1.704692840576172e-05,da_as_mcp_primary_reserve,da_as_ss_mw_synchronized_reserve,0.0016710057388991117,2.7591941034188494e-06,0.0016710057388991117
36,37,0.07640106230974197,0.1038825511932373,1.3209879398345947e-05,-3.039836883544922e-06,da_as_ss_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,0.0,0.07638785243034363,0.07638785243034363
35,43,0.04870259761810303,0.05139130353927612,1.2695789337158203e-05,-5.245208740234375e-06,da_as_ss_mw_synchronized_reserve,gross_inadv_interchange_mw,2.7591941034188494e-06,0.04868990182876587,0.04868990182876587
6,30,0.001668964745476842,0.015731215476989746,1.268601045012474e-05,-2.491474151611328e-05,gen_fuel_other_renewables_mw,da_as_mcp_synchronized_reserve,0.00026015660841949284,0.0016562787350267172,0.0016562787350267172
2,9,0.00013420134200714529,0.025242924690246582,1.2080548913218081e-05,0.00011110305786132812,gen_fuel_hydro_mw,gen_fuel_wind_mw,0.0001221207930939272,0.0,0.0001221207930939272
6,22,0.00027149682864546776,0.00577998161315918,1.1340220225974917e-05,2.4437904357910156e-05,gen_fuel_other_renewables_mw,rmpcp,0.00026015660841949284,8.004563278518617e-05,0.00026015660841949284
8,26,0.00011676577560137957,0.0012040138244628906,1.1080373951699585e-05,5.036592483520508e-05,gen_fuel_storage_mw,total_pjm_assigned_reg,0.0,0.00010568540164967999,0.00010568540164967999
13,35,0.003807032248005271,0.002437412738800049,1.0337447747588158e-05,3.0994415283203125e-05,gen_fuel_multiple_fuels_pct,da_as_ss_mw_synchronized_reserve,0.003796694800257683,2.7591941034188494e-06,0.003796694800257683
23,40,0.012415454722940922,0.04511982202529907,1.0163523256778717e-05,-0.002152860164642334,total_pjm_loc_credit,marginal_loss_price_rt,0.0002529962221160531,0.012405291199684143,0.012405291199684143
23,41,0.00026293672272004187,0.0006424188613891602,9.940500603988767e-06,-1.728534698486328e-05,total_pjm_loc_credit,net_inadv_interchange_mw,0.0002529962221160531,0.0,0.0002529962221160531
25,41,0.0001111209494411014,-0.00011909008026123047,9.590054105501622e-06,3.159046173095703e-06,total_pjm_self_sched_reg,net_inadv_interchange_mw,0.00010153089533559978,0.0,0.00010153089533559978
8,13,0.0038052494637668133,0.003081202507019043,8.554663509130478e-06,7.474422454833984e-05,gen_fuel_storage_mw,gen_fuel_multiple_fuels_pct,0.0,0.003796694800257683,0.003796694800257683
4,25,0.036036115139722824,0.08202570676803589,8.516013622283936e-06,-0.00011175870895385742,gen_fuel_nuclear_mw,total_pjm_self_sched_reg,0.03602759912610054,0.00010153089533559978,0.03602759912610054
37,41,0.0763959214091301,0.10387301445007324,8.068978786468506e-06,3.600120544433594e-05,da_as_nsr_mw_primary_reserve,net_inadv_interchange_mw,0.07638785243034363,0.0,0.07638785243034363
22,41,8.78703358466737e-05,-5.364418029785156e-05,7.824703061487526e-06,3.159046173095703e-06,rmpcp,net_inadv_interchange_mw,8.004563278518617e-05,0.0,8.004563278518617e-05
26,41,0.00011349416308803484,0.0005181431770324707,7.80876143835485e-06,1.1205673217773438e-05,total_pjm_assigned_reg,net_inadv_interchange_mw,0.00010568540164967999,0.0,0.00010568540164967999
13,34,0.003802382852882147,0.0024895071983337402,5.688052624464035e-06,2.586841583251953e-05,gen_fuel_multiple_fuels_pct,da_as_ss_mw_primary_reserve,0.003796694800257683,0.0,0.003796694800257683
25,36,0.00010709081107052043,-7.355213165283203e-05,5.559915734920651e-06,1.1920928955078125e-07,total_pjm_self_sched_reg,da_as_ss_mw_thirty_minutes_reserve,0.00010153089533559978,0.0,0.00010153089533559978
23,36,0.00025809876387938857,0.0007115602493286133,5.102541763335466e-06,3.2782554626464844e-06,total_pjm_loc_credit,da_as_ss_mw_thirty_minutes_reserve,0.0002529962221160531,0.0,0.0002529962221160531
41,43,0.04869487136602402,0.051364362239837646,4.969537258148193e-06,1.4483928680419922e-05,net_inadv_interchange_mw,gross_inadv_interchange_mw,0.0,0.04868990182876587,0.04868990182876587
2,25,0.00012685981346294284,0.0007432699203491211,4.739020369015634e-06,4.023313522338867e-05,gen_fuel_hydro_mw,total_pjm_self_sched_reg,0.0001221207930939272,0.00010153089533559978,0.0001221207930939272
14,34,0.005219029728323221,0.02919626235961914,4.470348358154297e-06,8.165836334228516e-06,gen_fuel_nuclear_pct,da_as_ss_mw_primary_reserve,0.005214559379965067,0.0,0.005214559379965067
36,41,4.329776857048273e-06,-0.00010138750076293945,4.329776857048273e-06,1.9073486328125e-06,da_as_ss_mw_thirty_minutes_reserve,net_inadv_interchange_mw,0.0,0.0,0.0
