source,target,raw_weight,normalized_weight,pearson,spearman,kendall,nmi,distance_corr,hsic
gross_inadv_interchange_mw,marginal_loss_price_rt,0.2600094676017761,0.035368580371141434,0.19223664700984955,0.40133610367774963,0.31132400035858154,0.2177988588809967,0.41290318965911865,0.10639193654060364
gen_fuel_hydro_mw,gen_fuel_gas_mw,0.25983181595802307,0.026944128796458244,0.4655669033527374,0.31448981165885925,0.21864521503448486,0.07580344378948212,0.44979920983314514,0.10229211300611496
gen_fuel_gas_mw,gen_fuel_hydro_mw,0.25983181595802307,0.018219413235783577,0.4655669033527374,0.31448981165885925,0.21864521503448486,0.07580344378948212,0.44979920983314514,0.10229211300611496
gen_fuel_multiple_fuels_pct,gen_fuel_oil_pct,0.2598224878311157,0.03733239695429802,0.3692516088485718,0.44133949279785156,0.309012770652771,0.08479569107294083,0.35830894112586975,0.0849999487400055
gen_fuel_oil_pct,gen_fuel_multiple_fuels_pct,0.2598224878311157,0.023984689265489578,0.3692516088485718,0.44133949279785156,0.309012770652771,0.08479569107294083,0.35830894112586975,0.0849999487400055
da_as_mcp_primary_reserve,da_as_total_mw_primary_reserve,0.2597443759441376,0.027700068429112434,0.13801811635494232,0.31906241178512573,0.23736831545829773,0.6814241409301758,0.2247166484594345,0.029869168996810913
da_as_total_mw_primary_reserve,da_as_mcp_primary_reserve,0.2597443759441376,0.035643335431814194,0.13801811635494232,0.31906241178512573,0.23736831545829773,0.6814241409301758,0.2247166484594345,0.029869168996810913
gen_fuel_gas_mw,da_as_as_req_mw_synchronized_reserve,0.2590823173522949,0.018166858702898026,0.38891667127609253,0.3779306709766388,0.2690083980560303,0.12148942053318024,0.3747123181819916,0.09739642590284348
da_as_as_req_mw_synchronized_reserve,gen_fuel_gas_mw,0.2590823173522949,0.03230511397123337,0.38891667127609253,0.3779306709766388,0.2690083980560303,0.12148942053318024,0.3747123181819916,0.09739642590284348
gross_inadv_interchange_mw,gen_fuel_nuclear_pct,0.2585926651954651,0.035175856202840805,0.43516090512275696,0.42601442337036133,0.2774011790752411,0.04466327652335167,0.3881445527076721,0.07096060365438461
gen_fuel_nuclear_pct,gross_inadv_interchange_mw,0.2585926651954651,0.019296132028102875,0.43516090512275696,0.42601442337036133,0.2774011790752411,0.04466327652335167,0.3881445527076721,0.07096060365438461
gen_fuel_gas_mw,da_as_as_req_mw_primary_reserve,0.2584906816482544,0.018125372007489204,0.393360435962677,0.3806825578212738,0.26841428875923157,0.10849522799253464,0.3745763897895813,0.09986080974340439
da_as_as_req_mw_primary_reserve,gen_fuel_gas_mw,0.2584906816482544,0.0330052487552166,0.393360435962677,0.3806825578212738,0.26841428875923157,0.10849522799253464,0.3745763897895813,0.09986080974340439
da_as_as_req_mw_primary_reserve,da_as_total_mw_thirty_minutes_reserve,0.258257657289505,0.03297549486160278,0.3554685413837433,0.33879581093788147,0.23869551718235016,0.21286527812480927,0.3525044620037079,0.11194658279418945
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,0.258257657289505,0.03098769672214985,0.3554685413837433,0.33879581093788147,0.23869551718235016,0.21286527812480927,0.3525044620037079,0.11194658279418945
forecast_load_mw_day_ahead,gen_fuel_hydro_mw,0.2578786313533783,0.017479388043284416,0.4770026206970215,0.3763893246650696,0.2465147078037262,0.07911089062690735,0.38018593192100525,0.06977731734514236
gen_fuel_hydro_mw,forecast_load_mw_day_ahead,0.2578786313533783,0.02674158662557602,0.4770026206970215,0.3763893246650696,0.2465147078037262,0.07911089062690735,0.38018593192100525,0.06977731734514236
net_actual_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.25618430972099304,0.043998833745718,0.3742246925830841,0.3994525671005249,0.27716508507728577,0.06456936150789261,0.3904716670513153,0.10761652141809464
da_as_total_mw_thirty_minutes_reserve,net_actual_interchange_mw,0.25618430972099304,0.030738919973373413,0.3742246925830841,0.3994525671005249,0.27716508507728577,0.06456936150789261,0.3904716670513153,0.10761652141809464
gen_fuel_multiple_fuels_mw,forecast_load_mw_latest_available,0.25556275248527527,0.027460474520921707,0.4425032436847687,0.36611056327819824,0.2587713897228241,0.07082702964544296,0.39546772837638855,0.07969646155834198
forecast_load_mw_latest_available,gen_fuel_multiple_fuels_mw,0.25556275248527527,0.016969460994005203,0.4425032436847687,0.36611056327819824,0.2587713897228241,0.07082702964544296,0.39546772837638855,0.07969646155834198
gross_sched_interchange_mw,gross_inadv_interchange_mw,0.2546963095664978,0.06321708112955093,0.4189944565296173,0.36744093894958496,0.2837781608104706,0.0336962528526783,0.42527323961257935,0.08323944360017776
gross_inadv_interchange_mw,gross_sched_interchange_mw,0.2546963095664978,0.034645844250917435,0.4189944565296173,0.36744093894958496,0.2837781608104706,0.0336962528526783,0.42527323961257935,0.08323944360017776
system_energy_price_da,gen_fuel_multiple_fuels_pct,0.25424593687057495,0.017891893163323402,0.3068965673446655,0.4273090064525604,0.28915390372276306,0.08811134099960327,0.38770365715026855,0.10686274617910385
gen_fuel_multiple_fuels_pct,system_energy_price_da,0.25424593687057495,0.03653113543987274,0.3068965673446655,0.4273090064525604,0.28915390372276306,0.08811134099960327,0.38770365715026855,0.10686274617910385
gen_fuel_gas_pct,total_gen,0.25385043025016785,0.03015480563044548,0.41687968373298645,0.4206986725330353,0.2714969515800476,0.06587819755077362,0.3730071187019348,0.06513134390115738
total_gen,gen_fuel_gas_pct,0.25385043025016785,0.016861392185091972,0.41687968373298645,0.4206986725330353,0.2714969515800476,0.06587819755077362,0.3730071187019348,0.06513134390115738
system_energy_price_da,gen_fuel_coal_pct,0.2537248432636261,0.017855223268270493,0.36785969138145447,0.43496212363243103,0.2691725790500641,0.11501702666282654,0.3501579761505127,0.0721791461110115
gen_fuel_coal_pct,system_energy_price_da,0.2537248432636261,0.029443398118019104,0.36785969138145447,0.43496212363243103,0.2691725790500641,0.11501702666282654,0.3501579761505127,0.0721791461110115
total_lmp_rt,da_as_total_mw_thirty_minutes_reserve,0.25356993079185486,0.017502518370747566,0.3660602569580078,0.36510705947875977,0.21857163310050964,0.24024488031864166,0.33098775148391724,0.07239284366369247
da_as_total_mw_thirty_minutes_reserve,total_lmp_rt,0.25356993079185486,0.03042522817850113,0.3660602569580078,0.36510705947875977,0.21857163310050964,0.24024488031864166,0.33098775148391724,0.07239284366369247
total_pjm_rmccp_cr,gen_fuel_oil_mw,0.253408819437027,0.02388271689414978,0.3331563472747803,0.29177209734916687,0.19054067134857178,0.3633020520210266,0.33418363332748413,0.0692865327000618
gen_fuel_oil_mw,total_pjm_rmccp_cr,0.253408819437027,0.020088572055101395,0.3331563472747803,0.29177209734916687,0.19054067134857178,0.3633020520210266,0.33418363332748413,0.0692865327000618
da_as_mcp_primary_reserve,marginal_loss_price_rt,0.25259244441986084,0.02693735994398594,0.3899736702442169,0.3077220916748047,0.2419348806142807,0.1819997876882553,0.37885597348213196,0.08379470556974411
marginal_loss_price_rt,da_as_mcp_primary_reserve,0.25259244441986084,0.017283348366618156,0.3899736702442169,0.3077220916748047,0.2419348806142807,0.1819997876882553,0.37885597348213196,0.08379470556974411
gen_fuel_oil_mw,da_as_total_mw_thirty_minutes_reserve,0.25167813897132874,0.01995137520134449,0.401525616645813,0.3110302686691284,0.22302751243114471,0.18613548576831818,0.36797818541526794,0.08587688952684402
da_as_total_mw_thirty_minutes_reserve,gen_fuel_oil_mw,0.25167813897132874,0.0301982369273901,0.401525616645813,0.3110302686691284,0.22302751243114471,0.18613548576831818,0.36797818541526794,0.08587688952684402
gross_inadv_interchange_mw,system_energy_price_da,0.25064679980278015,0.03409499675035477,0.38214167952537537,0.4223176836967468,0.25781482458114624,0.08775443583726883,0.3600904643535614,0.07740127295255661
system_energy_price_da,gross_inadv_interchange_mw,0.25064679980278015,0.017638612538576126,0.38214167952537537,0.4223176836967468,0.25781482458114624,0.08775443583726883,0.3600904643535614,0.07740127295255661
gen_fuel_hydro_pct,da_as_ss_mw_thirty_minutes_reserve,0.25022006034851074,0.03266966715455055,0.3092762529850006,0.3587254583835602,0.23711234331130981,0.14885877072811127,0.36250120401382446,0.139720618724823
da_as_ss_mw_thirty_minutes_reserve,gen_fuel_hydro_pct,0.25022006034851074,0.05672627314925194,0.3092762529850006,0.3587254583835602,0.23711234331130981,0.14885877072811127,0.36250120401382446,0.139720618724823
gen_fuel_coal_pct,total_lmp_da,0.2499590367078781,0.02900639735162258,0.33484944701194763,0.4166424870491028,0.27703237533569336,0.11712734401226044,0.36217644810676575,0.07710917294025421
total_lmp_da,gen_fuel_coal_pct,0.2499590367078781,0.01721593365073204,0.33484944701194763,0.4166424870491028,0.27703237533569336,0.11712734401226044,0.36217644810676575,0.07710917294025421
gen_fuel_oil_pct,total_pjm_rmccp_cr,0.24953152239322662,0.02303471229970455,0.32158926129341125,0.30177903175354004,0.21852269768714905,0.25982528924942017,0.3708229959011078,0.08793339878320694
total_pjm_rmccp_cr,gen_fuel_oil_pct,0.24953152239322662,0.023517297580838203,0.32158926129341125,0.30177903175354004,0.21852269768714905,0.25982528924942017,0.3708229959011078,0.08793339878320694
total_lmp_rt,total_pjm_reg_purchases,0.24685849249362946,0.017039265483617783,0.25186753273010254,0.39101293683052063,0.25146234035491943,0.2612939178943634,0.32678931951522827,0.07542075961828232
total_pjm_reg_purchases,total_lmp_rt,0.24685849249362946,0.031024685129523277,0.25186753273010254,0.39101293683052063,0.25146234035491943,0.2612939178943634,0.32678931951522827,0.07542075961828232
da_as_ss_mw_primary_reserve,gen_fuel_hydro_pct,0.24641475081443787,0.05210954323410988,0.2951706647872925,0.345045804977417,0.2560701072216034,0.14019955694675446,0.37041401863098145,0.13048282265663147
gen_fuel_hydro_pct,da_as_ss_mw_primary_reserve,0.24641475081443787,0.032172832638025284,0.2951706647872925,0.345045804977417,0.2560701072216034,0.14019955694675446,0.37041401863098145,0.13048282265663147
da_as_mcp_primary_reserve,marginal_loss_price_da,0.24616295099258423,0.026251696050167084,0.4607009291648865,0.2628087103366852,0.17766718566417694,0.21044516563415527,0.33872145414352417,0.0810193344950676
marginal_loss_price_da,da_as_mcp_primary_reserve,0.24616295099258423,0.025624167174100876,0.4607009291648865,0.2628087103366852,0.17766718566417694,0.21044516563415527,0.33872145414352417,0.0810193344950676
gross_inadv_interchange_mw,gen_fuel_gas_mw,0.2460937201976776,0.03347564861178398,0.4178765118122101,0.3926558792591095,0.2594224512577057,0.05110819637775421,0.37456652522087097,0.06625932455062866
gen_fuel_gas_mw,gross_inadv_interchange_mw,0.2460937201976776,0.017256097868084908,0.4178765118122101,0.3926558792591095,0.2594224512577057,0.05110819637775421,0.37456652522087097,0.06625932455062866
forecast_load_mw_latest_available,total_pjm_rmccp_cr,0.24535343050956726,0.016291556879878044,0.11683472990989685,0.2394460141658783,0.1762121617794037,0.7981457710266113,0.179484561085701,0.018101105466485023
total_pjm_rmccp_cr,forecast_load_mw_latest_available,0.24535343050956726,0.02312352880835533,0.11683472990989685,0.2394460141658783,0.1762121617794037,0.7981457710266113,0.179484561085701,0.018101105466485023
congestion_price_da,marginal_loss_price_da,0.24517032504081726,0.03795595467090607,0.3444793224334717,0.26197266578674316,0.17481663823127747,0.17989110946655273,0.4379180073738098,0.12147882580757141
marginal_loss_price_da,congestion_price_da,0.24517032504081726,0.025520840659737587,0.3444793224334717,0.26197266578674316,0.17481663823127747,0.17989110946655273,0.4379180073738098,0.12147882580757141
gen_fuel_oil_mw,congestion_price_da,0.2446264773607254,0.019392365589737892,0.4128996431827545,0.20401856303215027,0.1228906437754631,0.19840972125530243,0.44383522868156433,0.12330175936222076
congestion_price_da,gen_fuel_oil_mw,0.2446264773607254,0.03787175938487053,0.4128996431827545,0.20401856303215027,0.1228906437754631,0.19840972125530243,0.44383522868156433,0.12330175936222076
gen_fuel_coal_mw,gross_actual_interchange_mw,0.2444930225610733,0.019974950700998306,0.39545974135398865,0.3746362328529358,0.2606096863746643,0.06064826622605324,0.37039756774902344,0.08300786465406418
gross_actual_interchange_mw,gen_fuel_coal_mw,0.2444930225610733,0.036775823682546616,0.39545974135398865,0.3746362328529358,0.2606096863746643,0.06064826622605324,0.37039756774902344,0.08300786465406418
gen_fuel_coal_pct,gen_fuel_other_renewables_pct,0.2427380532026291,0.028168439865112305,0.3560596704483032,0.34673646092414856,0.27175071835517883,0.09568960964679718,0.36592862010002136,0.09263181686401367
gen_fuel_other_renewables_pct,gen_fuel_coal_pct,0.2427380532026291,0.022525262087583542,0.3560596704483032,0.34673646092414856,0.27175071835517883,0.09568960964679718,0.36592862010002136,0.09263181686401367
total_pjm_reg_purchases,da_as_mcp_synchronized_reserve,0.24243541061878204,0.03046880103647709,0.2733480632305145,0.30808278918266296,0.22454982995986938,0.27463313937187195,0.34757721424102783,0.08866266906261444
da_as_mcp_synchronized_reserve,total_pjm_reg_purchases,0.24243541061878204,0.022685114294290543,0.2733480632305145,0.30808278918266296,0.22454982995986938,0.27463313937187195,0.34757721424102783,0.08866266906261444
total_pjm_rmccp_cr,gen_fuel_multiple_fuels_pct,0.24223090708255768,0.022829243913292885,0.22729387879371643,0.35266751050949097,0.22941575944423676,0.31050148606300354,0.32135042548179626,0.08013677597045898
gen_fuel_multiple_fuels_pct,total_pjm_rmccp_cr,0.24223090708255768,0.03480476513504982,0.22729387879371643,0.35266751050949097,0.22941575944423676,0.31050148606300354,0.32135042548179626,0.08013677597045898
gen_fuel_multiple_fuels_pct,total_lmp_da,0.24158568680286407,0.0347120575606823,0.27754026651382446,0.3931385576725006,0.28286173939704895,0.09661871194839478,0.3680715262889862,0.10585152357816696
total_lmp_da,gen_fuel_multiple_fuels_pct,0.24158568680286407,0.016639219596982002,0.27754026651382446,0.3931385576725006,0.28286173939704895,0.09661871194839478,0.3680715262889862,0.10585152357816696
gross_actual_interchange_mw,metered_load_mw,0.24153883755207062,0.03633146360516548,0.3417130410671234,0.37716636061668396,0.28466498851776123,0.04125034436583519,0.38759058713912964,0.09508223086595535
metered_load_mw,gross_actual_interchange_mw,0.24153883755207062,0.015882588922977448,0.3417130410671234,0.37716636061668396,0.28466498851776123,0.04125034436583519,0.38759058713912964,0.09508223086595535
da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_thirty_minutes_reserve,0.2415272444486618,0.03193842992186546,0.32021665573120117,0.32992658019065857,0.2500939667224884,0.1541730910539627,0.3507719933986664,0.10640307515859604
da_as_total_mw_thirty_minutes_reserve,da_as_as_req_mw_thirty_minutes_reserve,0.2415272444486618,0.028980255126953125,0.32021665573120117,0.32992658019065857,0.2500939667224884,0.1541730910539627,0.3507719933986664,0.10640307515859604
metered_load_mw,total_pjm_rmccp_cr,0.24125716090202332,0.015864066779613495,0.0834474042057991,0.2663976550102234,0.14825503528118134,0.7385060787200928,0.23393259942531586,0.033025335520505905
total_pjm_rmccp_cr,metered_load_mw,0.24125716090202332,0.022737473249435425,0.0834474042057991,0.2663976550102234,0.14825503528118134,0.7385060787200928,0.23393259942531586,0.033025335520505905
gen_fuel_gas_pct,gen_fuel_nuclear_pct,0.2411474585533142,0.028645822778344154,0.398995965719223,0.38873738050460815,0.2484399825334549,0.0684121623635292,0.35574203729629517,0.06801773607730865
gen_fuel_nuclear_pct,gen_fuel_gas_pct,0.2411474585533142,0.01799437403678894,0.398995965719223,0.38873738050460815,0.2484399825334549,0.0684121623635292,0.35574203729629517,0.06801773607730865
congestion_price_rt,gen_fuel_oil_mw,0.24037815630435944,0.03453764691948891,0.42625293135643005,0.3050955533981323,0.21514001488685608,0.07418319582939148,0.3876294791698456,0.0964619517326355
gen_fuel_oil_mw,congestion_price_rt,0.24037815630435944,0.01905558630824089,0.42625293135643005,0.3050955533981323,0.21514001488685608,0.07418319582939148,0.3876294791698456,0.0964619517326355
gen_fuel_other_renewables_pct,gen_fuel_multiple_fuels_mw,0.23991943895816803,0.022263705730438232,0.386115163564682,0.3436805307865143,0.2551533877849579,0.12036070227622986,0.3424023687839508,0.06781137734651566
gen_fuel_multiple_fuels_mw,gen_fuel_other_renewables_pct,0.23991943895816803,0.025779584422707558,0.386115163564682,0.3436805307865143,0.2551533877849579,0.12036070227622986,0.3424023687839508,0.06781137734651566
gen_fuel_hydro_pct,da_as_ss_mw_synchronized_reserve,0.23921917378902435,0.031233351677656174,0.28564321994781494,0.3304198682308197,0.24338950216770172,0.15192289650440216,0.35239094495773315,0.12694090604782104
da_as_ss_mw_synchronized_reserve,gen_fuel_hydro_pct,0.23921917378902435,0.049782417714595795,0.28564321994781494,0.3304198682308197,0.24338950216770172,0.15192289650440216,0.35239094495773315,0.12694090604782104
gen_fuel_hydro_mw,da_as_ss_mw_primary_reserve,0.2390953004360199,0.02479378692805767,0.2663670480251312,0.3605385720729828,0.24219457805156708,0.15607883036136627,0.3501970171928406,0.11978963017463684
da_as_ss_mw_primary_reserve,gen_fuel_hydro_mw,0.2390953004360199,0.05056169256567955,0.2663670480251312,0.3605385720729828,0.24219457805156708,0.15607883036136627,0.3501970171928406,0.11978963017463684
gen_fuel_gas_mw,gen_fuel_wind_mw,0.23908275365829468,0.016764488071203232,0.3740047514438629,0.3826567828655243,0.26840394735336304,0.044591452926397324,0.37060075998306274,0.07592259347438812
gen_fuel_wind_mw,gen_fuel_gas_mw,0.23908275365829468,0.06476718932390213,0.3740047514438629,0.3826567828655243,0.26840394735336304,0.044591452926397324,0.37060075998306274,0.07592259347438812
gen_fuel_other_renewables_mw,gen_fuel_other_renewables_pct,0.2369757890701294,0.06481021642684937,0.391276478767395,0.3618960380554199,0.28013280034065247,0.08426610380411148,0.33591127395629883,0.05314548686146736
gen_fuel_other_renewables_pct,gen_fuel_other_renewables_mw,0.2369757890701294,0.021990545094013214,0.391276478767395,0.3618960380554199,0.28013280034065247,0.08426610380411148,0.33591127395629883,0.05314548686146736
total_pjm_rmccp_cr,da_as_mcp_synchronized_reserve,0.23605157434940338,0.022246869280934334,0.16198085248470306,0.2654993236064911,0.15751604735851288,0.5993965864181519,0.2410072386264801,0.04502718523144722
da_as_mcp_synchronized_reserve,total_pjm_rmccp_cr,0.23605157434940338,0.022087767720222473,0.16198085248470306,0.2654993236064911,0.15751604735851288,0.5993965864181519,0.2410072386264801,0.04502718523144722
congestion_price_rt,gen_fuel_oil_pct,0.2334732711315155,0.03354554995894432,0.3713788688182831,0.30571332573890686,0.24196971952915192,0.06134030967950821,0.39537322521209717,0.09229753166437149
gen_fuel_oil_pct,congestion_price_rt,0.2334732711315155,0.021552344784140587,0.3713788688182831,0.30571332573890686,0.24196971952915192,0.06134030967950821,0.39537322521209717,0.09229753166437149
gen_fuel_wind_pct,gen_fuel_multiple_fuels_mw,0.23338958621025085,0.04242967814207077,0.33829212188720703,0.36978957056999207,0.26453766226768494,0.055037181824445724,0.3580513894557953,0.08914177119731903
gen_fuel_multiple_fuels_mw,gen_fuel_wind_pct,0.23338958621025085,0.025077946484088898,0.33829212188720703,0.36978957056999207,0.26453766226768494,0.055037181824445724,0.3580513894557953,0.08914177119731903
da_as_mcp_synchronized_reserve,gen_fuel_nuclear_pct,0.23241500556468964,0.021747486665844917,0.366026908159256,0.3197554349899292,0.24113866686820984,0.16832304000854492,0.3229907751083374,0.05140142887830734
gen_fuel_nuclear_pct,da_as_mcp_synchronized_reserve,0.23241500556468964,0.017342761158943176,0.366026908159256,0.3197554349899292,0.24113866686820984,0.16832304000854492,0.3229907751083374,0.05140142887830734
da_as_mcp_synchronized_reserve,metered_load_mw,0.23069128394126892,0.02158619463443756,0.33154383301734924,0.25959062576293945,0.18053597211837769,0.34279733896255493,0.2907376289367676,0.04105690121650696
metered_load_mw,da_as_mcp_synchronized_reserve,0.23069128394126892,0.015169299207627773,0.33154383301734924,0.25959062576293945,0.18053597211837769,0.34279733896255493,0.2907376289367676,0.04105690121650696
congestion_price_da,metered_load_mw,0.2303086370229721,0.035655148327350616,0.32657280564308167,0.21153004467487335,0.1345565766096115,0.27098241448402405,0.41789114475250244,0.07305122911930084
metered_load_mw,congestion_price_da,0.2303086370229721,0.015144137665629387,0.32657280564308167,0.21153004467487335,0.1345565766096115,0.27098241448402405,0.41789114475250244,0.07305122911930084
da_as_as_req_mw_primary_reserve,forecast_load_mw_day_ahead,0.229385107755661,0.029288919642567635,0.3166515827178955,0.31732022762298584,0.2575419247150421,0.12332981824874878,0.3390280604362488,0.08872202038764954
forecast_load_mw_day_ahead,da_as_as_req_mw_primary_reserve,0.229385107755661,0.015548055060207844,0.3166515827178955,0.31732022762298584,0.2575419247150421,0.12332981824874878,0.3390280604362488,0.08872202038764954
gen_fuel_gas_pct,da_as_as_req_mw_primary_reserve,0.22929531335830688,0.0272379107773304,0.3570762276649475,0.31591829657554626,0.22103717923164368,0.11720941960811615,0.34622126817703247,0.08301002532243729
da_as_as_req_mw_primary_reserve,gen_fuel_gas_pct,0.22929531335830688,0.02927745319902897,0.3570762276649475,0.31591829657554626,0.22103717923164368,0.11720941960811615,0.34622126817703247,0.08301002532243729
gross_inadv_interchange_mw,gen_fuel_other_renewables_pct,0.22805772721767426,0.031022248789668083,0.3488253951072693,0.3338664174079895,0.28234022855758667,0.05528237670660019,0.35823649168014526,0.06863190978765488
gen_fuel_other_renewables_pct,gross_inadv_interchange_mw,0.22805772721767426,0.021162979304790497,0.3488253951072693,0.3338664174079895,0.28234022855758667,0.05528237670660019,0.35823649168014526,0.06863190978765488
gen_fuel_hydro_pct,gen_fuel_oil_mw,0.22785460948944092,0.02974955178797245,0.31229445338249207,0.3008463382720947,0.2119615375995636,0.13227003812789917,0.35502031445503235,0.10922244936227798
gen_fuel_oil_mw,gen_fuel_hydro_pct,0.22785460948944092,0.018062803894281387,0.31229445338249207,0.3008463382720947,0.2119615375995636,0.13227003812789917,0.35502031445503235,0.10922244936227798
gen_fuel_nuclear_mw,gross_actual_interchange_mw,0.22780616581439972,0.02371220476925373,0.34246429800987244,0.3559357523918152,0.25010061264038086,0.06743065267801285,0.3548782467842102,0.07236408442258835
gross_actual_interchange_mw,gen_fuel_nuclear_mw,0.22780616581439972,0.03426584228873253,0.34246429800987244,0.3559357523918152,0.25010061264038086,0.06743065267801285,0.3548782467842102,0.07236408442258835
total_gen,da_as_as_req_mw_primary_reserve,0.2276713252067566,0.015122508630156517,0.32905200123786926,0.3258558511734009,0.2589845359325409,0.13014136254787445,0.3231348395347595,0.07056495547294617
da_as_as_req_mw_primary_reserve,total_gen,0.2276713252067566,0.029070096090435982,0.32905200123786926,0.3258558511734009,0.2589845359325409,0.13014136254787445,0.3231348395347595,0.07056495547294617
net_actual_interchange_mw,da_as_total_mw_primary_reserve,0.2270452231168747,0.03899428993463516,0.35414859652519226,0.3507063090801239,0.2136598378419876,0.08264591544866562,0.3469139039516449,0.08227398991584778
da_as_total_mw_primary_reserve,net_actual_interchange_mw,0.2270452231168747,0.031156204640865326,0.35414859652519226,0.3507063090801239,0.2136598378419876,0.08264591544866562,0.3469139039516449,0.08227398991584778
gen_fuel_gas_mw,da_as_total_mw_primary_reserve,0.2270427942276001,0.01592024601995945,0.2980239689350128,0.31719648838043213,0.24221868813037872,0.10025879740715027,0.3743290603160858,0.0956529974937439
da_as_total_mw_primary_reserve,gen_fuel_gas_mw,0.2270427942276001,0.031155871227383614,0.2980239689350128,0.31719648838043213,0.24221868813037872,0.10025879740715027,0.3743290603160858,0.0956529974937439
da_as_ss_mw_synchronized_reserve,gen_fuel_hydro_mw,0.2269914150238037,0.04723777249455452,0.2565343379974365,0.3397825062274933,0.22802065312862396,0.13998450338840485,0.32878759503364563,0.12277035415172577
gen_fuel_hydro_mw,da_as_ss_mw_synchronized_reserve,0.2269914150238037,0.023538634181022644,0.2565343379974365,0.3397825062274933,0.22802065312862396,0.13998450338840485,0.32878759503364563,0.12277035415172577
da_as_mcp_synchronized_reserve,congestion_price_da,0.2269110083580017,0.021232469007372856,0.29007166624069214,0.2438611388206482,0.20689556002616882,0.18627487123012543,0.3959430754184723,0.09409373998641968
congestion_price_da,da_as_mcp_synchronized_reserve,0.2269110083580017,0.03512914478778839,0.29007166624069214,0.2438611388206482,0.20689556002616882,0.18627487123012543,0.3959430754184723,0.09409373998641968
gen_fuel_nuclear_pct,total_pjm_rmccp_cr,0.22690118849277496,0.01693132147192955,0.10205405205488205,0.26849353313446045,0.16968345642089844,0.6115028858184814,0.22780480980873108,0.03835541754961014
total_pjm_rmccp_cr,gen_fuel_nuclear_pct,0.22690118849277496,0.021384483203291893,0.10205405205488205,0.26849353313446045,0.16968345642089844,0.6115028858184814,0.22780480980873108,0.03835541754961014
forecast_load_mw_day_ahead,da_as_as_req_mw_synchronized_reserve,0.2266385555267334,0.015361890196800232,0.33274558186531067,0.32933157682418823,0.2326711118221283,0.13103587925434113,0.3199778199195862,0.08009392023086548
da_as_as_req_mw_synchronized_reserve,forecast_load_mw_day_ahead,0.2266385555267334,0.028259683400392532,0.33274558186531067,0.32933157682418823,0.2326711118221283,0.13103587925434113,0.3199778199195862,0.08009392023086548
gen_fuel_multiple_fuels_mw,total_gen,0.2265726774930954,0.024345461279153824,0.38276591897010803,0.30143505334854126,0.2245994657278061,0.05734274536371231,0.38545435667037964,0.07672536373138428
total_gen,gen_fuel_multiple_fuels_mw,0.2265726774930954,0.015049533918499947,0.38276591897010803,0.30143505334854126,0.2245994657278061,0.05734274536371231,0.38545435667037964,0.07672536373138428
da_as_as_req_mw_thirty_minutes_reserve,total_gen,0.2261616736650467,0.029906557872891426,0.32731881737709045,0.3228844404220581,0.2533572316169739,0.14255665242671967,0.31810262799263,0.06484530866146088
total_gen,da_as_as_req_mw_thirty_minutes_reserve,0.2261616736650467,0.015022234059870243,0.32731881737709045,0.3228844404220581,0.2533572316169739,0.14255665242671967,0.31810262799263,0.06484530866146088
gen_fuel_storage_mw,marginal_loss_price_rt,0.22425997257232666,0.03418737277388573,0.20343336462974548,0.36315131187438965,0.26388677954673767,0.2052541822195053,0.29828670620918274,0.08185535669326782
marginal_loss_price_rt,gen_fuel_storage_mw,0.22425997257232666,0.015344731509685516,0.20343336462974548,0.36315131187438965,0.26388677954673767,0.2052541822195053,0.29828670620918274,0.08185535669326782
gen_fuel_nuclear_mw,gross_inadv_interchange_mw,0.2241029143333435,0.023326735943555832,0.3300742208957672,0.31407424807548523,0.2440108060836792,0.08496587723493576,0.3575402796268463,0.08210014551877975
gross_inadv_interchange_mw,gen_fuel_nuclear_mw,0.2241029143333435,0.030484283342957497,0.3300742208957672,0.31407424807548523,0.2440108060836792,0.08496587723493576,0.3575402796268463,0.08210014551877975
forecast_load_mw_latest_available,gross_actual_interchange_mw,0.22404150664806366,0.014876438304781914,0.32901087403297424,0.3693888485431671,0.24477511644363403,0.05974667891860008,0.33417680859565735,0.08016833662986755
gross_actual_interchange_mw,forecast_load_mw_latest_available,0.22404150664806366,0.03369957208633423,0.32901087403297424,0.3693888485431671,0.24477511644363403,0.05974667891860008,0.33417680859565735,0.08016833662986755
da_as_mcp_synchronized_reserve,gen_fuel_gas_mw,0.22146329283714294,0.02072271518409252,0.31658220291137695,0.21380238234996796,0.1629084199666977,0.3425024747848511,0.3040113151073456,0.044165704399347305
gen_fuel_gas_mw,da_as_mcp_synchronized_reserve,0.22146329283714294,0.015529011376202106,0.31658220291137695,0.21380238234996796,0.1629084199666977,0.3425024747848511,0.3040113151073456,0.044165704399347305
total_pjm_rmccp_cr,gen_fuel_other_renewables_pct,0.2212265133857727,0.020849669352173805,0.10665115714073181,0.2392212152481079,0.19980387389659882,0.5710981488227844,0.2301565259695053,0.03742089122533798
gen_fuel_other_renewables_pct,total_pjm_rmccp_cr,0.2212265133857727,0.020529065281152725,0.10665115714073181,0.2392212152481079,0.19980387389659882,0.5710981488227844,0.2301565259695053,0.03742089122533798
