sid,group,size,band,conf,truth
s23,single,1,1-2,net_actual_interchange_mw,0.0135654807090759
s23,single,1,1-2,total_gen,0.0481074452400207
s23,single,1,1-2,total_lmp_da,0.052960455417633
s23,single,1,1-2,total_losses,0.0265053510665893
s24,single,1,1-2,congestion_price_da,0.0279892086982727
s24,single,1,1-2,congestion_price_rt,0.0372951626777648
s24,single,1,1-2,da_as_total_mw_primary_reserve,0.0815117359161377
s24,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0338057875633239
s24,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.1580874919891357
s24,single,1,1-2,gross_actual_interchange_mw,0.1348394751548767
s24,single,1,1-2,marginal_loss_price_da,0.0683619976043701
s24,single,1,1-2,metered_load_mw,0.1278691887855529
s24,single,1,1-2,net_actual_interchange_mw,0.1736796498298645
s24,single,1,1-2,total_gen,0.1300158500671386
s24,single,1,1-2,total_lmp_da,0.1676276326179504
s24,single,1,1-2,total_losses,0.0468314886093139
s25,single,1,1-2,congestion_price_da,0.0026507973670959
s25,single,1,1-2,congestion_price_rt,0.0
s25,single,1,1-2,da_as_total_mw_primary_reserve,0.0420615077018737
s25,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0189549922943115
s25,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.0234079360961914
s25,single,1,1-2,gross_actual_interchange_mw,0.002995491027832
s25,single,1,1-2,marginal_loss_price_da,0.0038673877716064
s25,single,1,1-2,metered_load_mw,0.0113559961318969
s25,single,1,1-2,net_actual_interchange_mw,0.0270249843597412
s25,single,1,1-2,total_gen,0.0134060382843017
s25,single,1,1-2,total_lmp_da,0.0071800351142883
s25,single,1,1-2,total_losses,0.002905786037445
s26,single,1,1-2,congestion_price_da,0.0156707763671875
s26,single,1,1-2,congestion_price_rt,0.0070648193359375
s26,single,1,1-2,da_as_total_mw_primary_reserve,0.0189471244812011
s26,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0252299308776855
s26,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.0370354652404785
s26,single,1,1-2,gross_actual_interchange_mw,0.0970124006271362
s26,single,1,1-2,marginal_loss_price_da,0.0225120186805725
s26,single,1,1-2,metered_load_mw,0.0154051780700683
s26,single,1,1-2,net_actual_interchange_mw,0.0941036939620971
s26,single,1,1-2,total_gen,0.0188997983932495
s26,single,1,1-2,total_lmp_da,0.0684054493904113
s26,single,1,1-2,total_losses,0.0509958863258361
s27,single,1,1-2,congestion_price_da,0.0346055626869201
s27,single,1,1-2,congestion_price_rt,0.1677092909812927
s27,single,1,1-2,da_as_total_mw_primary_reserve,0.0033371448516845
s27,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0016632080078125
s27,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.0835229158401489
s27,single,1,1-2,gross_actual_interchange_mw,0.0339028239250183
s27,single,1,1-2,marginal_loss_price_da,0.1434031724929809
s27,single,1,1-2,metered_load_mw,0.0529909133911132
s27,single,1,1-2,net_actual_interchange_mw,0.0342836380004882
s27,single,1,1-2,total_gen,0.0364224314689636
s27,single,1,1-2,total_lmp_da,0.235137403011322
s27,single,1,1-2,total_losses,0.0467716455459594
s28,single,1,1-2,congestion_price_da,0.007127821445465
s28,single,1,1-2,congestion_price_rt,0.00501149892807
s28,single,1,1-2,da_as_total_mw_primary_reserve,0.0438072085380554
s28,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0293834805488586
s28,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.1090238094329834
s28,single,1,1-2,gross_actual_interchange_mw,0.0081686973571777
s28,single,1,1-2,marginal_loss_price_da,0.0008310675621032
s28,single,1,1-2,metered_load_mw,0.0645331144332885
s28,single,1,1-2,net_actual_interchange_mw,0.102843165397644
s28,single,1,1-2,total_gen,0.0754265785217285
s28,single,1,1-2,total_lmp_da,0.0097793936729431
s28,single,1,1-2,total_losses,0.0114603042602539
s29,single,1,1-2,congestion_price_da,0.0654168725013732
s29,single,1,1-2,congestion_price_rt,0.0747092962265014
s29,single,1,1-2,da_as_total_mw_primary_reserve,0.1032334566116333
s29,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0954024791717529
s29,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.3202927708625793
s29,single,1,1-2,gross_actual_interchange_mw,0.0083664059638977
s29,single,1,1-2,marginal_loss_price_da,0.340693712234497
s29,single,1,1-2,metered_load_mw,0.1334645748138427
s29,single,1,1-2,net_actual_interchange_mw,0.0199607610702514
s29,single,1,1-2,total_gen,0.1165588498115539
s29,single,1,1-2,total_lmp_da,0.6037368774414062
s29,single,1,1-2,total_losses,0.0226902365684509
s30,single,1,1-2,congestion_price_da,0.0727322101593017
s30,single,1,1-2,congestion_price_rt,0.0746955275535583
s30,single,1,1-2,da_as_total_mw_primary_reserve,0.0454182028770446
s30,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0489426851272583
s30,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.3451758623123169
s30,single,1,1-2,gross_actual_interchange_mw,0.0126469731330871
s30,single,1,1-2,marginal_loss_price_da,0.4035534262657165
s30,single,1,1-2,metered_load_mw,0.1549282073974609
s30,single,1,1-2,net_actual_interchange_mw,0.0303887724876403
s30,single,1,1-2,total_gen,0.1355875730514526
s30,single,1,1-2,total_lmp_da,0.6897073984146118
s30,single,1,1-2,total_losses,0.0325432419776916
s31,single,1,1-2,congestion_price_da,0.0683863162994384
s31,single,1,1-2,congestion_price_rt,0.0129263997077941
s31,single,1,1-2,da_as_total_mw_primary_reserve,0.4577754735946655
s31,single,1,1-2,da_as_total_mw_synchronized_reserve,0.5380032062530518
s31,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.135470449924469
s31,single,1,1-2,gross_actual_interchange_mw,0.0894348621368408
s31,single,1,1-2,marginal_loss_price_da,0.035986304283142
s31,single,1,1-2,metered_load_mw,0.1397843360900879
s31,single,1,1-2,net_actual_interchange_mw,0.2901865243911743
s31,single,1,1-2,total_gen,0.1794663667678833
s31,single,1,1-2,total_lmp_da,0.0221664309501647
s31,single,1,1-2,total_losses,0.2225647568702697
s32,single,1,1-2,congestion_price_da,0.0672053098678588
s32,single,1,1-2,congestion_price_rt,0.0125696659088134
s32,single,1,1-2,da_as_total_mw_primary_reserve,0.4577239751815796
s32,single,1,1-2,da_as_total_mw_synchronized_reserve,0.5383810997009277
s32,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.1355171799659729
s32,single,1,1-2,gross_actual_interchange_mw,0.0890412926673889
s32,single,1,1-2,marginal_loss_price_da,0.0356871485710144
s32,single,1,1-2,metered_load_mw,0.14099782705307
s32,single,1,1-2,net_actual_interchange_mw,0.2870649099349975
s32,single,1,1-2,total_gen,0.1804767251014709
s32,single,1,1-2,total_lmp_da,0.0227165222167968
s32,single,1,1-2,total_losses,0.2219337224960327
s33,single,1,1-2,congestion_price_da,0.0670949220657348
s33,single,1,1-2,congestion_price_rt,0.0081366896629333
s33,single,1,1-2,da_as_total_mw_primary_reserve,0.4490209817886352
s33,single,1,1-2,da_as_total_mw_synchronized_reserve,0.5351821780204773
s33,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.1090831160545349
s33,single,1,1-2,gross_actual_interchange_mw,0.0571229457855224
s33,single,1,1-2,marginal_loss_price_da,0.0321388244628906
s33,single,1,1-2,metered_load_mw,0.1221653819084167
s33,single,1,1-2,net_actual_interchange_mw,0.2620443701744079
s33,single,1,1-2,total_gen,0.157676875591278
s33,single,1,1-2,total_lmp_da,0.0118120312690734
s33,single,1,1-2,total_losses,0.1759777069091797
s34,single,1,1-2,congestion_price_da,0.009830892086029
s34,single,1,1-2,congestion_price_rt,0.0043755173683166
s34,single,1,1-2,da_as_total_mw_primary_reserve,0.002306044101715
s34,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0188543200492858
s34,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.0226545929908752
s34,single,1,1-2,gross_actual_interchange_mw,0.0359742641448974
s34,single,1,1-2,marginal_loss_price_da,0.0196810364723205
s34,single,1,1-2,metered_load_mw,0.0541446208953857
s34,single,1,1-2,net_actual_interchange_mw,0.0093389749526977
s34,single,1,1-2,total_gen,0.0480932593345642
s34,single,1,1-2,total_lmp_da,0.035241961479187
s34,single,1,1-2,total_losses,0.0499178171157836
s35,single,1,1-2,congestion_price_da,0.009830892086029
s35,single,1,1-2,congestion_price_rt,0.0043755173683166
s35,single,1,1-2,da_as_total_mw_primary_reserve,0.002306044101715
s35,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0188543200492858
s35,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.0226545929908752
s35,single,1,1-2,gross_actual_interchange_mw,0.0359742641448974
s35,single,1,1-2,marginal_loss_price_da,0.0196810364723205
s35,single,1,1-2,metered_load_mw,0.0541446208953857
s35,single,1,1-2,net_actual_interchange_mw,0.0093389749526977
s35,single,1,1-2,total_gen,0.0480932593345642
s35,single,1,1-2,total_lmp_da,0.035241961479187
s35,single,1,1-2,total_losses,0.0499178171157836
s36,single,1,1-2,congestion_price_da,0.009830892086029
s36,single,1,1-2,congestion_price_rt,0.0043755173683166
s36,single,1,1-2,da_as_total_mw_primary_reserve,0.002306044101715
s36,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0188543200492858
s36,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.0226545929908752
s36,single,1,1-2,gross_actual_interchange_mw,0.0359742641448974
s36,single,1,1-2,marginal_loss_price_da,0.0196810364723205
s36,single,1,1-2,metered_load_mw,0.0541446208953857
s36,single,1,1-2,net_actual_interchange_mw,0.0093389749526977
s36,single,1,1-2,total_gen,0.0480932593345642
s36,single,1,1-2,total_lmp_da,0.035241961479187
s36,single,1,1-2,total_losses,0.0499178171157836
s37,single,1,1-2,congestion_price_da,0.0110785365104675
s37,single,1,1-2,congestion_price_rt,0.0417584180831909
s37,single,1,1-2,da_as_total_mw_primary_reserve,0.6346538066864014
s37,single,1,1-2,da_as_total_mw_synchronized_reserve,0.3535104990005493
s37,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.3192006349563598
s37,single,1,1-2,gross_actual_interchange_mw,0.0431050658226013
s37,single,1,1-2,marginal_loss_price_da,0.0444470047950744
s37,single,1,1-2,metered_load_mw,0.1105871796607971
s37,single,1,1-2,net_actual_interchange_mw,0.1132543683052063
s37,single,1,1-2,total_gen,0.1218804717063903
s37,single,1,1-2,total_lmp_da,0.10835462808609
s37,single,1,1-2,total_losses,0.1075427532196044
s38,single,1,1-2,congestion_price_da,0.1035012602806091
s38,single,1,1-2,congestion_price_rt,0.1714242100715637
s38,single,1,1-2,da_as_total_mw_primary_reserve,0.0321906208992004
s38,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0743303894996643
s38,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.3335482478141784
s38,single,1,1-2,gross_actual_interchange_mw,0.0845474004745483
s38,single,1,1-2,marginal_loss_price_da,0.6481409668922424
s38,single,1,1-2,metered_load_mw,0.4541246891021728
s38,single,1,1-2,net_actual_interchange_mw,0.1043824553489685
s38,single,1,1-2,total_gen,0.3864190578460693
s38,single,1,1-2,total_lmp_da,0.9828075170516968
s38,single,1,1-2,total_losses,0.2055281400680542
s39,single,1,1-2,congestion_price_da,0.0731317400932312
s39,single,1,1-2,congestion_price_rt,0.446749746799469
s39,single,1,1-2,da_as_total_mw_primary_reserve,0.0088295936584472
s39,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0238017439842224
s39,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.2072277069091797
s39,single,1,1-2,gross_actual_interchange_mw,0.0877576470375061
s39,single,1,1-2,marginal_loss_price_da,0.4110264778137207
s39,single,1,1-2,metered_load_mw,0.3437003493309021
s39,single,1,1-2,net_actual_interchange_mw,0.0448738932609558
s39,single,1,1-2,total_gen,0.2917593717575073
s39,single,1,1-2,total_lmp_da,0.5530911684036255
s39,single,1,1-2,total_losses,0.1531565189361572
s40,single,1,1-2,congestion_price_da,0.0965608358383178
s40,single,1,1-2,congestion_price_rt,0.3987571001052856
s40,single,1,1-2,da_as_total_mw_primary_reserve,0.0
s40,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0149804353713989
s40,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.1367055773735046
s40,single,1,1-2,gross_actual_interchange_mw,0.12213796377182
s40,single,1,1-2,marginal_loss_price_da,0.4609006643295288
s40,single,1,1-2,metered_load_mw,0.3985971212387085
s40,single,1,1-2,net_actual_interchange_mw,0.0460909008979797
s40,single,1,1-2,total_gen,0.3363755941390991
s40,single,1,1-2,total_lmp_da,0.5712572336196899
s40,single,1,1-2,total_losses,0.2873595356941223
s41,single,1,1-2,congestion_price_da,0.0086210966110229
s41,single,1,1-2,congestion_price_rt,0.0
s41,single,1,1-2,da_as_total_mw_primary_reserve,0.0029107928276062
s41,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0043243765830993
s41,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.0014987587928771
s41,single,1,1-2,gross_actual_interchange_mw,0.013649582862854
s41,single,1,1-2,marginal_loss_price_da,0.0013442039489746
s41,single,1,1-2,metered_load_mw,0.0282614827156066
s41,single,1,1-2,net_actual_interchange_mw,0.0024035573005676
s41,single,1,1-2,total_gen,0.028552234172821
s41,single,1,1-2,total_lmp_da,0.0196426510810852
s41,single,1,1-2,total_losses,0.0069403648376464
s42,single,1,1-2,congestion_price_da,0.0244718790054321
s42,single,1,1-2,congestion_price_rt,0.0042074918746948
s42,single,1,1-2,da_as_total_mw_primary_reserve,0.0382646918296813
s42,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0266196131706237
s42,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.0385095477104187
s42,single,1,1-2,gross_actual_interchange_mw,0.2363148927688598
s42,single,1,1-2,marginal_loss_price_da,0.0217292308807373
s42,single,1,1-2,metered_load_mw,0.0628843307495117
s42,single,1,1-2,net_actual_interchange_mw,0.2335879802703857
s42,single,1,1-2,total_gen,0.0973386764526367
s42,single,1,1-2,total_lmp_da,0.0527141094207763
s42,single,1,1-2,total_losses,0.0570797324180603
s43,single,1,1-2,congestion_price_da,0.0672991275787353
s43,single,1,1-2,congestion_price_rt,0.0096832513809204
s43,single,1,1-2,da_as_total_mw_primary_reserve,0.0127010345458984
s43,single,1,1-2,da_as_total_mw_synchronized_reserve,0.0163672566413879
s43,single,1,1-2,da_as_total_mw_thirty_minutes_reserve,0.008222222328186
s43,single,1,1-2,gross_actual_interchange_mw,0.6275267004966736
s43,single,1,1-2,marginal_loss_price_da,0.0771042704582214
s43,single,1,1-2,metered_load_mw,0.2225391268730163
s43,single,1,1-2,net_actual_interchange_mw,0.0960817337036132
s43,single,1,1-2,total_gen,0.2410200834274292
s43,single,1,1-2,total_lmp_da,0.1510077118873596
s43,single,1,1-2,total_losses,0.2154680490493774
t00_02_06,triple_top,3,3-4,congestion_price_da,0.1591151356697082
t00_02_06,triple_top,3,3-4,congestion_price_rt,0.1323059797286987
t00_02_06,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.2520933151245117
t00_02_06,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.264555811882019
t00_02_06,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4719274640083313
t00_02_06,triple_top,3,3-4,gross_actual_interchange_mw,0.2293423414230346
t00_02_06,triple_top,3,3-4,marginal_loss_price_da,0.540349006652832
t00_02_06,triple_top,3,3-4,metered_load_mw,0.8339871168136597
t00_02_06,triple_top,3,3-4,net_actual_interchange_mw,0.3079896569252014
t00_02_06,triple_top,3,3-4,total_gen,0.8450162410736084
t00_02_06,triple_top,3,3-4,total_lmp_da,0.6424370408058167
t00_02_06,triple_top,3,3-4,total_losses,0.5754082798957825
t00_02_10,triple_top,3,3-4,congestion_price_da,0.1504953503608703
t00_02_10,triple_top,3,3-4,congestion_price_rt,0.1155487298965454
t00_02_10,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.3189033269882202
t00_02_10,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.2555804252624511
t00_02_10,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4766778349876404
t00_02_10,triple_top,3,3-4,gross_actual_interchange_mw,0.2393522262573242
t00_02_10,triple_top,3,3-4,marginal_loss_price_da,0.5408746004104614
t00_02_10,triple_top,3,3-4,metered_load_mw,0.9757920503616332
t00_02_10,triple_top,3,3-4,net_actual_interchange_mw,0.3099994659423828
t00_02_10,triple_top,3,3-4,total_gen,0.9943979382514954
t00_02_10,triple_top,3,3-4,total_lmp_da,0.6880876421928406
t00_02_10,triple_top,3,3-4,total_losses,0.579116702079773
t00_03_10,triple_top,3,3-4,congestion_price_da,0.1779124736785888
t00_03_10,triple_top,3,3-4,congestion_price_rt,0.1882356405258178
t00_03_10,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.2855057716369629
t00_03_10,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.2231885194778442
t00_03_10,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.5744169354438782
t00_03_10,triple_top,3,3-4,gross_actual_interchange_mw,0.2277993559837341
t00_03_10,triple_top,3,3-4,marginal_loss_price_da,0.5569291114807129
t00_03_10,triple_top,3,3-4,metered_load_mw,0.9778620600700378
t00_03_10,triple_top,3,3-4,net_actual_interchange_mw,0.4646831154823303
t00_03_10,triple_top,3,3-4,total_gen,0.9931193590164183
t00_03_10,triple_top,3,3-4,total_lmp_da,0.6746277809143066
t00_03_10,triple_top,3,3-4,total_losses,0.6141803860664368
t00_03_42,triple_top,3,3-4,congestion_price_da,0.1569653153419494
t00_03_42,triple_top,3,3-4,congestion_price_rt,0.172913372516632
t00_03_42,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.1986199617385864
t00_03_42,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1604708433151245
t00_03_42,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4215030074119568
t00_03_42,triple_top,3,3-4,gross_actual_interchange_mw,0.3314574360847473
t00_03_42,triple_top,3,3-4,marginal_loss_price_da,0.5035353899002075
t00_03_42,triple_top,3,3-4,metered_load_mw,0.8313473463058472
t00_03_42,triple_top,3,3-4,net_actual_interchange_mw,0.5016953945159912
t00_03_42,triple_top,3,3-4,total_gen,0.8308709859848022
t00_03_42,triple_top,3,3-4,total_lmp_da,0.5700931549072266
t00_03_42,triple_top,3,3-4,total_losses,0.6073737144470215
t00_04_15,triple_rand,3,3-4,congestion_price_da,0.2693842053413391
t00_04_15,triple_rand,3,3-4,congestion_price_rt,0.168664813041687
t00_04_15,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.287888765335083
t00_04_15,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.2158012390136718
t00_04_15,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.6323028802871704
t00_04_15,triple_rand,3,3-4,gross_actual_interchange_mw,0.251903235912323
t00_04_15,triple_rand,3,3-4,marginal_loss_price_da,0.5615156888961792
t00_04_15,triple_rand,3,3-4,metered_load_mw,0.8696687817573547
t00_04_15,triple_rand,3,3-4,net_actual_interchange_mw,0.4513092637062073
t00_04_15,triple_rand,3,3-4,total_gen,0.8852294087409973
t00_04_15,triple_rand,3,3-4,total_lmp_da,0.7131304144859314
t00_04_15,triple_rand,3,3-4,total_losses,0.6596055030822754
t00_04_28,triple_rand,3,3-4,congestion_price_da,0.1383789181709289
t00_04_28,triple_rand,3,3-4,congestion_price_rt,0.1131560206413269
t00_04_28,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.3072267770767212
t00_04_28,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.2013543248176574
t00_04_28,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.6029469966888428
t00_04_28,triple_rand,3,3-4,gross_actual_interchange_mw,0.2434736490249633
t00_04_28,triple_rand,3,3-4,marginal_loss_price_da,0.4580035209655761
t00_04_28,triple_rand,3,3-4,metered_load_mw,0.8201100826263428
t00_04_28,triple_rand,3,3-4,net_actual_interchange_mw,0.4552709460258484
t00_04_28,triple_rand,3,3-4,total_gen,0.8460832238197327
t00_04_28,triple_rand,3,3-4,total_lmp_da,0.542586088180542
t00_04_28,triple_rand,3,3-4,total_losses,0.6486941576004028
t00_05_10,triple_top,3,3-4,congestion_price_da,0.2295833230018615
t00_05_10,triple_top,3,3-4,congestion_price_rt,0.1639887690544128
t00_05_10,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.2454450726509094
t00_05_10,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.1995551586151123
t00_05_10,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.5548324584960938
t00_05_10,triple_top,3,3-4,gross_actual_interchange_mw,0.2090049386024475
t00_05_10,triple_top,3,3-4,marginal_loss_price_da,0.539852499961853
t00_05_10,triple_top,3,3-4,metered_load_mw,0.9765089750289916
t00_05_10,triple_top,3,3-4,net_actual_interchange_mw,0.379148006439209
t00_05_10,triple_top,3,3-4,total_gen,0.9939010143280028
t00_05_10,triple_top,3,3-4,total_lmp_da,0.7233479022979736
t00_05_10,triple_top,3,3-4,total_losses,0.5893197059631348
t00_05_18,triple_rand,3,3-4,congestion_price_da,0.2520433664321899
t00_05_18,triple_rand,3,3-4,congestion_price_rt,0.1523643732070922
t00_05_18,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.1731117963790893
t00_05_18,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.1819396615028381
t00_05_18,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.424462080001831
t00_05_18,triple_rand,3,3-4,gross_actual_interchange_mw,0.1764431595802307
t00_05_18,triple_rand,3,3-4,marginal_loss_price_da,0.5809538960456848
t00_05_18,triple_rand,3,3-4,metered_load_mw,0.8572224974632263
t00_05_18,triple_rand,3,3-4,net_actual_interchange_mw,0.2925994992256164
t00_05_18,triple_rand,3,3-4,total_gen,0.8613725304603577
t00_05_18,triple_rand,3,3-4,total_lmp_da,0.7161672711372375
t00_05_18,triple_rand,3,3-4,total_losses,0.6817337274551392
t00_06_11,triple_top,3,3-4,congestion_price_da,0.1498886942863464
t00_06_11,triple_top,3,3-4,congestion_price_rt,0.1075546741485595
t00_06_11,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.2131233215332031
t00_06_11,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.2314327359199524
t00_06_11,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4094895720481872
t00_06_11,triple_top,3,3-4,gross_actual_interchange_mw,0.2612544298171997
t00_06_11,triple_top,3,3-4,marginal_loss_price_da,0.4508787989616394
t00_06_11,triple_top,3,3-4,metered_load_mw,0.8251042366027832
t00_06_11,triple_top,3,3-4,net_actual_interchange_mw,0.3319652080535888
t00_06_11,triple_top,3,3-4,total_gen,0.8487381935119629
t00_06_11,triple_top,3,3-4,total_lmp_da,0.5536983609199524
t00_06_11,triple_top,3,3-4,total_losses,0.6371743679046631
t00_06_12,triple_top,3,3-4,congestion_price_da,0.1623485684394836
t00_06_12,triple_top,3,3-4,congestion_price_rt,0.1195025444030761
t00_06_12,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.2540472745895386
t00_06_12,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.2410400509834289
t00_06_12,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4344202280044555
t00_06_12,triple_top,3,3-4,gross_actual_interchange_mw,0.2179774641990661
t00_06_12,triple_top,3,3-4,marginal_loss_price_da,0.497835636138916
t00_06_12,triple_top,3,3-4,metered_load_mw,0.8164774179458618
t00_06_12,triple_top,3,3-4,net_actual_interchange_mw,0.3069131970405578
t00_06_12,triple_top,3,3-4,total_gen,0.8280125856399536
t00_06_12,triple_top,3,3-4,total_lmp_da,0.6031793355941772
t00_06_12,triple_top,3,3-4,total_losses,0.5741596221923828
t00_06_33,triple_top,3,3-4,congestion_price_da,0.2110998034477234
t00_06_33,triple_top,3,3-4,congestion_price_rt,0.1416777372360229
t00_06_33,triple_top,3,3-4,da_as_total_mw_primary_reserve,0.4947792887687683
t00_06_33,triple_top,3,3-4,da_as_total_mw_synchronized_reserve,0.5424336194992065
t00_06_33,triple_top,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4172937870025635
t00_06_33,triple_top,3,3-4,gross_actual_interchange_mw,0.232507586479187
t00_06_33,triple_top,3,3-4,marginal_loss_price_da,0.4462190866470337
t00_06_33,triple_top,3,3-4,metered_load_mw,0.785133957862854
t00_06_33,triple_top,3,3-4,net_actual_interchange_mw,0.4795768857002258
t00_06_33,triple_top,3,3-4,total_gen,0.8125136494636536
t00_06_33,triple_top,3,3-4,total_lmp_da,0.5146780014038086
t00_06_33,triple_top,3,3-4,total_losses,0.6442680358886719
t00_09_10,triple_rand,3,3-4,congestion_price_da,0.1766246557235717
t00_09_10,triple_rand,3,3-4,congestion_price_rt,0.1259257793426513
t00_09_10,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.2176025509834289
t00_09_10,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.197701871395111
t00_09_10,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4386628866195678
t00_09_10,triple_rand,3,3-4,gross_actual_interchange_mw,0.2190954089164734
t00_09_10,triple_rand,3,3-4,marginal_loss_price_da,0.541258692741394
t00_09_10,triple_rand,3,3-4,metered_load_mw,0.974561095237732
t00_09_10,triple_rand,3,3-4,net_actual_interchange_mw,0.3340316414833069
t00_09_10,triple_rand,3,3-4,total_gen,0.993307650089264
t00_09_10,triple_rand,3,3-4,total_lmp_da,0.6645270586013794
t00_09_10,triple_rand,3,3-4,total_losses,0.7012342214584351
t00_09_14,triple_rand,3,3-4,congestion_price_da,0.1894013285636901
t00_09_14,triple_rand,3,3-4,congestion_price_rt,0.1318744421005249
t00_09_14,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.1683326959609985
t00_09_14,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.1735979318618774
t00_09_14,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.4533734321594238
t00_09_14,triple_rand,3,3-4,gross_actual_interchange_mw,0.202753484249115
t00_09_14,triple_rand,3,3-4,marginal_loss_price_da,0.5203619003295898
t00_09_14,triple_rand,3,3-4,metered_load_mw,0.9261687994003296
t00_09_14,triple_rand,3,3-4,net_actual_interchange_mw,0.2584336996078491
t00_09_14,triple_rand,3,3-4,total_gen,0.9303176403045654
t00_09_14,triple_rand,3,3-4,total_lmp_da,0.6698635220527649
t00_09_14,triple_rand,3,3-4,total_losses,0.6881694793701172
t00_09_15,triple_rand,3,3-4,congestion_price_da,0.2625902891159057
t00_09_15,triple_rand,3,3-4,congestion_price_rt,0.1519381403923034
t00_09_15,triple_rand,3,3-4,da_as_total_mw_primary_reserve,0.182778775691986
t00_09_15,triple_rand,3,3-4,da_as_total_mw_synchronized_reserve,0.1749385595321655
t00_09_15,triple_rand,3,3-4,da_as_total_mw_thirty_minutes_reserve,0.41573166847229
t00_09_15,triple_rand,3,3-4,gross_actual_interchange_mw,0.1830639243125915
t00_09_15,triple_rand,3,3-4,marginal_loss_price_da,0.5684449672698975
t00_09_15,triple_rand,3,3-4,metered_load_mw,0.8393185138702393
t00_09_15,triple_rand,3,3-4,net_actual_interchange_mw,0.301081895828247
t00_09_15,triple_rand,3,3-4,total_gen,0.8443888425827026
t00_09_15,triple_rand,3,3-4,total_lmp_da,0.6962776184082031
