实际需求_新南威尔士,实际需求_昆士兰,实际需求_维多利亚,实际需求_南澳,实际需求_塔斯马尼亚,可用发电容量_新南威尔士,可用发电容量_昆士兰,可用发电容量_维多利亚,可用发电容量_南澳,可用发电容量_塔斯马尼亚,风电出力预测_新南威尔士,风电出力预测_昆士兰,风电出力预测_维多利亚,风电出力预测_南澳,风电出力预测_塔斯马尼亚,光伏出力预测_新南威尔士,光伏出力预测_昆士兰,光伏出力预测_维多利亚,光伏出力预测_南澳,出清价_新南威尔士,出清价_昆士兰,出清价_维多利亚,出清价_南澳,出清价_塔斯马尼亚,联络线潮流_N-Q-MNSP1,联络线潮流_NSW1-QLD1,联络线潮流_T-V-MNSP1,联络线潮流_V-S-MNSP1,联络线潮流_V-SA,联络线潮流_VIC1-NSW1,Y_机组出力_BW01,Y_机组出力_TUMUT3,Y_机组出力_PPCCGT
6575.45,6719.499166666667,2950.0875,842.1366666666667,1089.7575,13863.327656666666,10545.8346225,9071.060128333333,2350.8245066666664,2328.5472191666663,336.7055883333333,329.3326,651.90027,417.1764533333333,77.54721916666666,2446.082404166667,1506.1686866666666,803.0765233333333,204.39805416666664,33.55695333333333,34.32811916666667,0.048811666666666774,0.5189391666666667,20.356469999999998,-10.583333333333334,10.208239166666665,-390.97500916666667,155.91666666666666,-22.929561666666668,145.54174916666668,523.4963558333333,0.0,0.0
7089.5625,7013.128333333334,3435.2491666666665,1132.0566666666666,1131.3,13655.604229166667,11279.816788333332,9454.46634,2376.0750608333333,2353.7756566666667,443.96304499999997,458.43367083333334,1132.2456066666666,488.8981925,102.77565666666668,2069.641184166667,1372.299785,705.3949008333334,156.851565,37.37905666666666,37.67872416666666,13.559950833333334,15.260250833333332,30.21741,-16.716666666666665,-129.95842416666667,-427.9166725,100.66666666666667,240.36504666666667,220.31202416666667,438.54225083333336,0.0,0.0
7511.677500000001,7296.712500000001,4151.1449999999995,1201.4566666666667,1171.51,13257.183815833334,10732.978677500001,9370.842523333333,2333.3358633333332,2351.7840558333332,580.9429691666667,572.8432508333334,1285.9091633333335,480.15314083333334,100.78405583333334,1537.2408466666666,467.7187616666667,469.81219250000004,121.68272166666667,53.643525000000004,57.56826916666666,40.188235,49.74720249999999,65.69068416666667,5.316666666666666,224.19990583333333,-416.51667249999997,71.41666666666667,366.59390333333334,292.52647083333335,509.75916333333333,2.146666666666667,0.0
7686.6475,7337.070833333334,4573.239166666666,1318.145,1188.5841666666668,13076.824836666667,10327.529705833333,9282.104863333332,2668.9329583333333,2321.9203233333333,887.8367533333334,503.5957358333333,1437.9135525000002,780.6729816666666,71.25365666666667,628.0714166666667,70.51730166666667,215.60797833333334,154.75997833333335,52.32845333333333,68.20850666666666,41.67192,47.59985583333333,75.9714825,20.666666666666668,418.21656750000005,-429.5500091666667,20.083333333333332,196.55237583333334,503.84273750000006,628.3807583333333,5.459166666666667,0.0
7737.3425,7225.588333333333,4554.616666666667,1433.0666666666666,1184.0558333333333,12586.976044166666,10158.6144725,9119.116795,2649.4346525,2305.4553483333334,1151.6833808333333,413.6627183333333,1445.3920583333331,894.4154283333334,55.455348333333326,15.4593325,0.11842000000000001,8.391404166666666,20.519224166666667,59.99927416666667,67.8691925,54.30443833333334,60.19031583333333,80.28949166666668,18.733333333333334,411.0165666666667,-432.18334333333337,75.91666666666667,275.61982666666665,391.62759750000004,654.8093916666667,133.40333083333334,0.0
7553.267500000001,6999.797500000001,4454.009166666667,1446.385,1175.1941666666667,12526.1590125,10146.698860833332,8793.986443333333,2611.1022408333333,2298.2380241666665,1163.7770025,399.3183441666667,1391.0854916666667,891.1001575,47.23802416666666,10.417676666666667,0.13051583333333333,3.15095,0.0020833333333333333,61.12799583333333,66.56654833333333,55.84441666666667,62.58599666666667,80.28620333333333,10.766666666666666,316.924895,-431.5083383333333,85.91666666666667,316.1767725,355.54259,640.4231825,41.177499166666664,0.0
7365.0408333333335,6651.488333333334,4171.6866666666665,1408.0566666666666,1149.8083333333334,12557.065605000002,9763.496817500001,8680.878254166666,2607.491896666667,2299.2584458333336,1205.065605,315.32932,1288.8782533333333,892.4908966666667,48.25844583333333,0.0,0.0008333333333333332,0.0,0.001,55.19286333333333,58.73473583333333,50.11412166666667,55.681061666666665,80.22662166666667,4.266666666666667,228.19156916666668,-434.45001333333335,81.33333333333333,290.7821758333333,360.0768025,601.7608941666666,0.0,0.0
7220.474166666667,6303.225833333334,4004.6691666666666,1315.6866666666667,1100.0466666666669,12582.392268333335,9326.765913333333,8631.952117499999,2646.9851841666664,2301.56437,1227.4106833333333,350.01590749999997,1223.78545,930.9841841666666,50.56437,0.0,1e-05,0.0,0.001,48.6569375,53.87796,42.97927416666666,45.95792583333333,80.075,14.133333333333333,435.9832383333333,-431.6333425,63.5,178.50639333333334,490.4371141666666,614.4360558333334,0.0,0.0
6941.221666666667,6030.794166666667,4095.5633333333335,1315.4183333333333,1069.8683333333333,12511.099991666668,9109.979065833333,8396.85368,2653.4362175,2289.5264025,1155.0999916666667,213.89573083333335,987.3536791666667,936.4352175,38.526402499999996,0.0,1e-05,0.0,0.001,56.43496666666667,61.265274166666664,53.05528666666667,56.63061666666667,80.17166666666667,12.683333333333332,414.75823916666667,-431.8666725,57.583333333333336,163.43706833333331,191.92525583333335,618.7085783333333,0.0,0.0
6583.038333333334,5804.9783333333335,3863.1375000000003,1360.5566666666666,1056.7941666666666,12310.714164166668,8948.425989166666,8327.722116666666,2668.690343333333,2277.3238425,944.7141641666667,138.09029083333334,912.7221158333333,949.6893433333333,26.3238425,0.0,0.0023675000000000002,0.0,0.001,55.17082583333333,59.59332,50.81320916666667,54.8384,84.392365,8.083333333333334,405.02489833333334,-431.87500750000004,64.58333333333333,197.48258666666666,285.61832166666665,613.2295683333333,0.0,0.0
6215.735833333333,5666.2108333333335,3657.7033333333334,1311.945,1044.6200000000001,12130.873058333333,9112.143268333333,8255.894654166666,2662.2107333333333,2278.25,764.8730558333333,202.89326583333332,839.7279866666667,942.2097333333332,27.25,0.0,1e-05,0.0,0.001,54.25000166666666,57.00929416666667,48.662355,51.88073166666666,80.299485,0.9249999999999999,295.6665675,-434.25834166666664,62.166666666666664,165.39049833333334,422.59354,567.0557658333333,0.0,0.0
6012.014166666667,5566.518333333333,3524.22,1253.5183333333332,1024.3508333333334,11941.107421666668,9216.827908333333,8261.237119166666,2723.271135833333,2270.8322725000003,650.1074216666667,311.56732166666666,844.2371191666666,1003.2701358333334,19.8322725,0.0,0.010590833333333334,0.0,0.001,53.99882083333333,55.03247083333333,46.432138333333334,47.781506666666665,74.28696916666668,-11.708333333333334,132.2499,-428.15833833333335,41.416666666666664,60.463345000000004,670.1301025,535.3129325,0.0,0.0
5973.251666666667,5576.798333333333,3517.379166666667,1205.3808333333334,1015.8316666666666,11976.897911666667,9260.694091666666,8304.371789166666,2622.3999166666667,2292.2257116666665,689.8233608333334,355.11217416666665,884.0695975,903.4544725000001,41.22571166666666,10.074550833333333,0.5819208333333333,3.302190833333334,0.6954433333333333,51.72324750000001,53.114625,44.38184833333333,46.417458333333336,82.41115833333333,-8.85,179.3332375,-427.6500025,50.666666666666664,97.02041083333334,689.26503,538.5539491666667,0.0,0.0
6139.2775,5664.764166666667,3658.804166666667,1205.6633333333334,1062.9,11935.020285,9215.932378333333,8284.421364166667,2666.398868333333,2282.9500000000003,647.3117241666667,254.43215083333334,854.609685,939.064535,36.449999999999996,5.541895,0.083565,1.8116783333333333,0.001,51.73950583333333,54.11275,45.134881666666665,46.7985975,80.23913333333333,-4.208333333333333,270.6915658333333,-435.13334000000003,44.75,74.97454666666667,606.4440116666666,577.04534,0.0,0.0
6387.829166666666,5833.716666666667,3876.9491666666668,1259.3383333333334,1110.2250000000001,12436.804976666666,9253.314205833332,8557.534416666667,2648.69486,2290.861013333333,725.8646383333333,217.01535916666668,887.4749166666667,903.5106058333334,53.86101333333334,149.857005,72.79884833333334,14.392833333333334,1.0175858333333334,57.8863675,60.49267666666666,52.89956916666667,56.13434,80.20286166666666,0.16666666666666666,248.2832375,-428.325005,54.75,144.36785999999998,354.9502291666667,657.1755516666667,0.0,0.0
6573.7925,6108.734166666666,3978.5875,1247.7183333333335,1150.8725,12833.103045833333,9911.800890833334,8163.757879166667,2665.2387116666664,2281.2547950000003,636.263495,244.7258025,849.3873308333333,852.4964516666668,57.254795,640.6728816666667,671.0750875,112.20388166666667,76.32559583333334,51.12599666666667,51.762123333333335,50.26595583333333,52.94032083333334,80.21171,-9.183333333333334,53.06658166666667,-433.00000500000004,53.25,126.04281416666667,-136.216065,598.9695075000001,0.0,0.0
6545.514999999999,6262.805833333333,3824.8441666666663,1105.2491666666667,1150.9533333333334,13525.9423975,10177.995955,8220.358858333333,2782.5517591666667,2210.4333333333334,654.0013216666666,207.84354,676.7071308333334,739.5988649999999,50.43333333333334,1340.5244116666665,1283.6524166666666,420.90172750000005,312.45289583333334,25.233565,26.60839916666667,23.07791,22.595694166666664,54.26162166666666,-0.2916666666666667,209.82490416666667,-432.84167499999995,43.5,-85.35796083333332,9.5767375,489.76170666666667,0.0,0.0
6431.8175,6169.194166666667,3321.8016666666667,865.0991666666667,1118.5133333333333,14029.523675833334,9925.136608333332,8208.503737500001,2761.0345758333333,2176.2244891666664,489.5987275,267.1199208333333,542.0602816666666,582.0763041666667,82.89115583333333,2016.6749491666667,1570.7666875000002,700.1934566666667,455.301025,26.167093333333337,26.539969166666666,-6.339015833333334,-5.904115833333333,42.32333333333333,-8.200000000000001,71.64156833333332,-423.1333383333333,137.58333333333334,-325.17651,501.85806,356.8434191666667,0.0,0.0
6382.953333333334,6241.770833333333,2990.5783333333334,631.3233333333334,1058.4525,14383.9295575,9913.125703333333,8419.395628333334,2549.57558,2157.2613866666666,388.25999666666667,287.90955083333336,625.8923608333333,362.1445983333333,97.26138666666667,2481.2518991666666,1613.9661525000001,835.0866033333333,468.87062749999996,42.96487666666667,41.89697916666667,-36.932139166666666,-33.79605333333333,11.132473333333335,-22.358333333333334,-151.916765,-431.72500916666667,164.08333333333334,-284.712585,222.3602025,345.00241916666664,0.0,0.0
6245.760833333334,6522.450833333333,2948.2233333333334,560.7866666666666,1014.805,14682.200457500001,10237.2400775,8724.6137225,2514.4834025,2159.3209516666666,336.7075991666667,180.6817,1018.7339466666667,272.5833641666667,101.32095166666666,2751.992861666667,2053.7250416666666,798.2131091666666,515.1974291666667,45.333235,33.51705666666667,-55.16521583333333,-49.300645,6.891822500000001,-84.0000025,-155.67509833333335,-416.37500500000004,157.91666666666666,-345.64102916666667,-11.1166725,332.0648025,0.0,0.0
6218.8425,6652.574166666666,3180.745833333333,457.0025,986.7708333333334,14337.094832499999,10326.823401666667,9027.341824166666,2488.0117908333336,2185.7834566666666,262.71241249999997,220.65472583333334,1330.1842316666666,228.22904083333333,128.78345666666667,2617.0490866666664,2167.6686775,752.4909291666667,543.329975,46.256233333333334,35.672648333333335,-57.66671916666667,-51.4101325,-0.8533333333333329,-99.06666583333333,-209.79176166666664,-427.291675,152.41666666666666,-362.9428491666667,-229.31350833333332,336.01587083333334,0.0,0.0
6463.669999999999,6594.533333333333,3876.6758333333332,430.96333333333337,941.9433333333333,13889.709299166667,10736.3595175,9278.263550833333,2476.3588616666666,2212.1638641666664,172.98408416666666,298.1830058333333,1598.1843675,235.95206833333336,155.16386416666668,2290.225214166667,2267.0098466666664,745.3291833333333,530.1703033333333,51.15610833333333,19.4525125,-22.377494166666665,-33.326031666666665,3.8072375000000007,-148.89999833333334,-208.85843,-430.4000066666667,151.16666666666666,-510.47340916666667,149.71427583333335,331.5195475,0.0,0.0
6758.483333333334,6548.124166666667,4902.3025,506.53416666666664,937.1875,13545.628500833334,10689.919085,9308.651855833334,2553.8009466666667,2210.22242,143.31178,309.7543758333333,1596.8760008333331,303.8531116666666,153.22242,1920.8167208333334,2156.9980425,774.775855,543.6283258333334,56.39917583333334,22.212499999999995,34.19762583333333,-25.67592,66.79404083333334,-153.90000083333334,-223.35843166666666,-409.0416716666667,159.58333333333334,-544.7049716666667,-19.598478333333336,398.5107216666667,0.0,0.0
7128.013333333333,6561.889166666667,5335.593333333333,592.2683333333333,966.355,13744.081026666667,10712.16671,9394.8377325,2756.881119166667,2248.2423083333333,353.92712666666665,387.95956666666666,1628.4082799999999,505.05891249999996,173.7423083333333,1806.4872341666667,2096.707139166667,687.4294525,550.0693391666667,35.95497833333334,12.680326666666666,35.02968666666667,-46.77788666666667,76.9706425,-129.125,-206.62509833333334,-435.07501,164.66666666666666,-535.1238458333333,-227.41633083333332,450.32628833333337,0.0,28.224166666666665
7789.560833333333,6643.810833333333,5317.864166666667,800.9725,1003.7758333333333,13408.518548333333,11000.379448333333,9336.507801666667,3045.88026,2346.9864691666667,480.84717083333334,477.0932966666667,1736.0397316666667,761.2097583333333,168.98646916666667,1386.1713791666668,1626.369485,527.21807,546.3680141666666,42.011046666666665,15.137688333333331,39.82289333333333,-48.51415666666667,80.13330583333334,-121.45833333333333,-140.6000975,-432.2750091666667,168.25,-546.1002783333333,-19.851528333333334,513.0978316666666,0.0,68.8599
8368.715,7079.235000000001,5291.2283333333335,1098.1741666666667,1098.1208333333334,13275.373081666667,11389.022391666665,9389.1121525,3410.155865833333,2360.1889008333333,603.2684216666667,358.324495,1879.4586208333333,1087.4705341666665,182.18890083333335,1119.10466,1490.4478958333332,435.65353166666665,492.15018499999996,35.07213166666667,34.81379666666667,34.1483675,-56.55554916666667,79.793955,-39.708333333333336,-261.95842666666664,-436.7666741666667,172.41666666666666,-541.3562166666667,266.04087499999997,556.9909116666666,0.0,134.5162425
8743.553333333333,7470.455000000001,5083.214166666667,1429.88,1192.2816666666665,12929.201928333334,11291.497045000002,9224.240646666667,3835.584973333333,2369.690395,662.2364841666666,368.0168383333333,1796.0432766666665,1191.7775708333334,191.690395,740.4654449999999,1078.8968750000001,348.7807041666667,435.5124,45.74649416666667,47.39566,23.72389916666667,-5.981882500000001,92.5131525,-14.666666666666666,-80.99176583333333,-431.9250075,22.083333333333332,-531.7751058333333,749.664375,649.7271125,0.0,274.8888316666667
8651.769999999999,7737.1016666666665,4866.488333333334,1650.1225000000002,1190.7625,12643.9585025,10430.142208333333,9232.706455,3609.3526774999996,2372.0837233333336,871.1713808333334,368.42659499999996,1975.1925191666667,1316.5871775,194.08372333333332,238.03712583333333,130.71561166666666,217.59727166666667,202.7655025,60.98706000000001,75.6649225,44.61102666666667,42.12027333333334,83.91754583333334,20.758333333333333,297.44156749999996,-428.0333375,39.5,-264.6201458333333,1086.9905291666666,657.6496033333334,111.3249975,336.57447916666666
8575.148333333333,7809.365833333333,4658.1325,1716.0591666666667,1183.7558333333334,12401.727850833333,10202.145633333334,8660.3907075,3310.5566216666666,2342.6621816666666,873.979305,295.89483666666666,1608.8770175,1183.9220233333333,138.16218166666667,11.748545833333333,0.0007941666666666667,7.430356666666666,23.6345975,85.06214666666666,93.54478,73.65613166666667,77.777005,102.59339416666667,15.825000000000001,242.8082325,-431.5750075,49.416666666666664,122.124325,749.0994158333333,657.7085983333333,251.16249583333334,333.83413916666666
8323.425833333333,7533.2925,4526.411666666667,1656.5016666666668,1163.1975,11916.486473333332,10191.11391,8059.890525,3330.9662974999997,2277.750846666667,700.9031383333335,280.94724,1286.7238566666667,1212.4546308333333,74.75084666666667,0.0,0.0,0.0,0.011666666666666665,82.74189333333334,87.62869416666666,73.63021583333334,76.07934666666667,82.56323833333333,2.3000000000000003,62.34157833333333,-416.10833333333335,45.916666666666664,77.67214083333333,528.4532258333334,657.2182766666666,249.32082583333332,331.98859833333336
8085.802500000001,7132.8725,4277.09,1575.7491666666665,1135.2508333333333,11949.620140833335,9963.112755833334,7915.364835,3350.646070833333,2267.100191666667,769.62014,333.61275333333333,1140.864835,1222.6460708333332,62.60019166666667,0.0,0.0,0.0,0.0,64.4485375,64.51659583333334,58.69302583333333,58.981741666666665,80.1177625,-16.875,-185.65009583333335,-433.97500583333334,29.416666666666668,-5.807968333333332,353.30744166666665,657.8611908333334,142.93249583333332,334.7848625
7759.636666666666,6676.84,4103.32,1465.5908333333334,1095.3491666666666,12160.758202500001,9357.137860833334,7836.606650000001,3240.9675,2253.0916666666667,959.4248675,267.0545108333333,1057.9399808333333,1105.9675,47.09166666666667,0.0,1.5e-05,0.0,0.0,66.85852083333333,69.18229083333334,60.860611666666664,61.48518166666667,80.08749999999999,-9.058333333333334,20.949910833333334,-430.3583433333333,30.75,6.755616666666666,343.33126749999997,659.199915,0.0,338.9792675
7382.04,6367.84,4192.8475,1420.9708333333335,1058.335,12138.155972499999,9025.690820833333,7553.798628333333,3021.1101075,2258.5833333333335,851.6559716666667,301.6908158333333,772.798625,881.1101075,52.916666666666664,0.0,0.0,0.0,0.0,98.61836333333333,98.93615333333334,96.4166825,102.11330500000001,101.34724,-13.633333333333333,-89.06675833333333,-302.35000916666667,52.666666666666664,145.94920666666667,-65.01960916666667,658.5000408333334,0.0,340.82480416666664
7033.586666666667,6047.349999999999,4005.2958333333336,1449.9425,1056.2275,12007.232451666665,8935.270570833332,7388.833323333333,2811.392595,2267.1269425,739.2324508333332,326.10390333333334,607.7786858333334,663.3925949999999,62.626942500000006,0.0,0.0,0.05463833333333334,0.0,79.73927833333333,79.14148333333334,83.88945,95.53173249999999,86.99099916666667,-20.05,-116.54175416666668,-224.65833999999998,93.66666666666667,359.43132833333334,-236.32390166666664,657.8998525000001,0.0,338.25224
6636.389999999999,5863.900833333333,3815.0916666666667,1374.2833333333335,1032.0508333333335,11968.890414166666,8861.125540833333,7289.1603525,2894.7748266666663,2276.2859533333335,697.1404125,385.4588708333333,508.0994,742.5248266666667,70.78595333333332,0.0,0.0,0.060950000000000004,0.0,63.04887083333333,65.26070750000001,65.05394416666667,71.17054833333333,80.80323583333333,-4.9750000000000005,157.90825416666667,-412.6416716666667,75.0,229.48164583333335,-270.8639641666667,656.7523641666667,0.0,338.19631583333336
6421.311666666667,5745.786666666667,3680.3508333333334,1290.315,1026.2658333333334,11886.682826666665,8915.684823333333,7353.697685833334,2917.9510258333335,2278.8416666666667,664.8494925,346.26815166666665,570.3031374999999,767.9510258333333,72.84166666666667,0.0,0.0,0.06121416666666666,0.0,59.09213416666666,62.80689833333333,59.53461333333333,62.85673583333334,80.14,2.4833333333333334,325.84157166666665,-432.60000583333334,52.25,133.57748,-261.1771258333333,658.5407316666666,0.0,343.229595
6328.355833333334,5712.2108333333335,3694.935,1251.0958333333333,1043.8866666666665,11832.98827,8891.415035,7184.646345,3005.9960175,2274.8759141666665,596.0716033333333,309.748365,479.7518,859.1626841666666,68.87591416666667,0.0,0.0,0.0612125,0.0,58.01382833333333,61.823451666666664,58.97602666666666,60.249766666666666,84.35666666666667,3.1750000000000003,342.6915716666667,-434.3250066666667,40.666666666666664,18.47620416666667,-234.02789083333334,656.7238925,0.0,338.6996383333333
6459.0325,5741.2,3837.3875000000003,1261.3725000000002,1059.86,11828.171239166666,9048.081850833334,7203.798093333334,3098.3536325,2294.1406225,561.1210341666666,437.81237000000004,511.02752416666664,956.3669658333333,90.1406225,17.216873333333332,0.43615,6.6039025,0.0,68.72202583333333,70.29110083333333,66.91135833333333,66.41131750000001,83.69092583333334,-15.283333333333333,146.11657083333333,-421.0916725,19.416666666666668,-56.14951666666667,-85.81790583333333,598.9064383333333,0.0,341.9433125
