indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"3,12,17,40",0.05096612870693207,0.04571632668375969,3,3,True,0.06771563738584518,0.06771563738584518,0.06771563738584518,0.08702326565980911,0.0700589194893837,1475,276,276,762,314,3,6,True,True,0,2
"3,12,17,42",0.07850542664527893,0.07627192884683609,2,2,True,0.07581222057342529,0.0691281110048294,0.0691281110048294,0.0892939567565918,0.0892939567565918,1078,277,277,694,155,3,2,False,False,2,3
"3,12,17,43",0.04619830474257469,0.05887093022465706,3,3,True,0.06771563738584518,0.06771563738584518,0.06771563738584518,0.06048687919974327,0.06048687919974327,1475,276,276,2234,502,3,3,True,True,0,3
"3,12,18,37",0.038019731640815735,0.05325429514050484,2,11,False,0.057783860713243484,0.05287531390786171,0.054244380444288254,0.059491850435733795,0.05720951408147812,2209,1102,553,2313,978,3,2,False,False,0,0
"3,12,18,39",0.03698860481381416,0.0629737377166748,11,3,False,0.07152175903320312,0.07152175903320312,0.043870147317647934,0.11793999373912811,0.11793999373912811,1284,225,1648,220,33,3,3,True,False,2,3
"3,12,18,40",0.044365592300891876,0.05850764736533165,11,3,False,0.06562837213277817,0.06562837213277817,0.05780671909451485,0.13986894488334656,0.13986894488334656,1610,304,902,101,8,3,3,True,False,2,3
"3,12,18,42",0.05871625617146492,0.059679146856069565,3,2,False,0.09297561645507812,0.09297561645507812,0.06505449116230011,0.0737048014998436,0.06603403389453888,541,85,316,1313,432,2,0,True,False,3,2
"3,12,19,29",0.03212153911590576,0.05142009258270264,9,10,False,0.10715821385383606,0.043824005872011185,0.09790387004613876,0.11094428598880768,0.04623735323548317,283,120,17,316,57,11,11,False,False,2,2
"3,12,19,31",0.04957667365670204,0.05885428562760353,11,11,True,0.12267529219388962,0.12267529219388962,0.12267529219388962,0.11151812225580215,0.11151812225580215,148,55,55,305,99,11,11,True,True,2,2
"3,12,19,32",0.04957640916109085,0.058855246752500534,11,11,True,0.1226736307144165,0.1226736307144165,0.1226736307144165,0.1115189790725708,0.1115189790725708,149,56,56,304,98,11,11,True,True,2,2
"3,12,19,33",0.051604975014925,0.06671272963285446,11,11,True,0.11347036063671112,0.11347036063671112,0.11347036063671112,0.10606344044208527,0.10606344044208527,209,75,75,384,122,11,11,True,True,2,2
"3,12,19,37",0.05319230258464813,0.0560675710439682,11,11,True,0.09790387004613876,0.07710331678390503,0.07710331678390503,0.10245371609926224,0.08775468170642853,450,443,443,462,251,9,9,False,False,0,0
"3,12,19,40",0.027618329972028732,0.05107749626040459,4,4,True,0.09790387004613876,0.05158126726746559,0.05158126726746559,0.10245371609926224,0.0826927050948143,450,604,604,462,136,9,9,False,False,0,0
"3,12,20,29",0.03233884274959564,0.051231976598501205,9,10,False,0.10628490149974823,0.044729989022016525,0.09987960010766983,0.1052175983786583,0.044164013117551804,297,107,14,405,72,11,11,False,False,2,2
"3,12,20,31",0.046307917684316635,0.05602715164422989,11,11,True,0.12373587489128113,0.12373587489128113,0.12373587489128113,0.11173436790704727,0.11173436790704727,138,52,52,303,97,11,11,True,True,2,2
"3,12,20,32",0.04630758613348007,0.05602806434035301,11,11,True,0.12373431771993637,0.12373431771993637,0.12373431771993637,0.11173533648252487,0.11173533648252487,139,53,53,302,96,11,11,True,True,2,2
"3,12,20,33",0.048294272273778915,0.06387019902467728,11,11,True,0.11432286351919174,0.11432286351919174,0.11432286351919174,0.10742266476154327,0.10742266476154327,200,72,72,366,118,11,11,True,True,2,2
"3,12,20,37",0.054323069751262665,0.05613858625292778,11,11,True,0.09987960010766983,0.07425760477781296,0.07425760477781296,0.10153045505285263,0.0856863483786583,413,493,493,475,292,9,9,False,False,0,0
"3,12,20,40",0.027209129184484482,0.05952554941177368,4,4,True,0.09987960010766983,0.056429747492074966,0.056429747492074966,0.10153045505285263,0.0826927050948143,413,496,496,475,136,9,9,False,False,0,0
"3,12,21,31",0.05332392454147339,0.00846537109464407,8,11,False,0.07424435019493103,0.07424435019493103,0.05770516023039818,0.09285175800323486,0.07812972366809845,1161,496,154,616,411,11,8,True,False,1,0
"3,12,21,32",0.05332719534635544,0.008465359918773174,8,11,False,0.07424606382846832,0.07424606382846832,0.05770886689424515,0.09285175800323486,0.07813070714473724,1160,495,153,616,410,11,8,True,False,1,0
"3,12,21,33",0.05159086361527443,0.014939281158149242,8,4,False,0.07189356535673141,0.025806816294789314,0.05763959139585495,0.09285175800323486,0.011222920380532742,1271,2439,155,616,4694,11,8,False,False,1,0
"3,12,21,42",0.06840396672487259,0.009530546143651009,8,11,False,0.09681473672389984,0.040789972990751266,0.09681473672389984,0.09285175800323486,0.044996850192546844,460,1891,17,616,1661,8,8,False,True,3,0
"3,12,23,42",0.05039191618561745,0.014088120311498642,8,2,False,0.059106387197971344,0.05483027547597885,0.05176567658782005,0.06603403389453888,0.06603403389453888,2094,544,225,1764,432,3,2,False,False,1,1
"3,12,24,39",0.05262276157736778,0.06610728055238724,2,2,True,0.06830574572086334,0.06830574572086334,0.06830574572086334,0.06504999101161957,0.058738112449645996,1437,291,291,1827,602,2,3,True,True,0,1
"3,12,24,40",0.05641854926943779,0.07036346942186356,2,2,True,0.06830574572086334,0.06830574572086334,0.06830574572086334,0.0826927050948143,0.06954730302095413,1437,291,291,928,374,2,4,True,True,0,1
"3,12,24,42",0.06635347753763199,0.05175524577498436,2,2,True,0.06830574572086334,0.06830574572086334,0.06830574572086334,0.06603403389453888,0.06603403389453888,1437,291,291,1764,432,2,2,True,True,0,1
"3,12,24,43",0.04510544613003731,0.054668668657541275,3,2,False,0.06830574572086334,0.06830574572086334,0.05427251011133194,0.05897821485996246,0.049928367137908936,1437,291,541,2355,882,2,8,True,False,0,1
"3,12,26,31",0.023322351276874542,0.053159140050411224,8,7,False,0.07424435019493103,0.037722792476415634,0.028485752642154694,0.07812972366809845,0.05220000818371773,1161,441,1070,1110,233,11,11,False,False,1,1
"3,12,26,32",0.023322058841586113,0.05315915867686272,8,7,False,0.07424606382846832,0.0377214290201664,0.028484636917710304,0.07813070714473724,0.05220082029700279,1160,442,1071,1109,232,11,11,False,False,1,1
"3,12,26,40",0.0329798124730587,0.05455433577299118,2,2,True,0.036273397505283356,0.03569784015417099,0.03569784015417099,0.0826927050948143,0.06954730302095413,5512,1386,1386,928,374,3,4,False,False,1,1
"3,12,27,31",0.05903082340955734,0.0084803756326437,8,11,False,0.07424435019493103,0.07424435019493103,0.06322526931762695,0.08879747241735458,0.07812972366809845,1161,496,105,711,411,11,8,True,False,1,0
"3,12,27,32",0.05903494358062744,0.008480044081807137,8,11,False,0.07424606382846832,0.07424606382846832,0.06322982162237167,0.08879747241735458,0.07813070714473724,1160,495,104,711,410,11,8,True,False,1,0
"3,12,27,33",0.05569696053862572,0.008520790375769138,8,4,False,0.07189356535673141,0.02655128575861454,0.06302203238010406,0.08879747241735458,0.010716799646615982,1271,2322,106,711,4864,11,8,False,False,1,0
"3,12,27,42",0.06372550129890442,0.009968245401978493,8,8,True,0.09615340083837509,0.09615340083837509,0.09615340083837509,0.08879747241735458,0.08879747241735458,475,19,19,711,54,8,8,True,True,3,0
"3,12,31,37",0.06379546970129013,0.0713401585817337,11,11,True,0.08961239457130432,0.08961239457130432,0.08961239457130432,0.10965950787067413,0.10965950787067413,622,265,265,333,107,11,11,True,True,3,3
"3,12,31,38",0.02881496772170067,0.05211561173200607,4,4,True,0.07498398423194885,0.07457374036312103,0.07457374036312103,0.07812972366809845,0.05613233149051666,1113,239,239,1110,411,11,11,False,False,2,0
"3,12,31,39",0.04873483628034592,0.07067757099866867,11,4,False,0.12133808434009552,0.060588933527469635,0.08260703086853027,0.08517425507307053,0.05058027431368828,154,436,346,835,525,3,11,False,False,2,2
"3,12,31,40",0.04082690179347992,0.06624063849449158,11,3,False,0.14746405184268951,0.14746405184268951,0.07424435019493103,0.10447875410318375,0.09657948464155197,67,3,496,428,109,3,2,True,False,2,3
"3,12,31,42",0.050538070499897,0.050210610032081604,2,2,True,0.07424435019493103,0.06065688282251358,0.06065688282251358,0.07812972366809845,0.06999504566192627,1161,418,418,1110,362,11,11,False,False,0,0
"3,12,32,37",0.06379640847444534,0.07134156674146652,11,11,True,0.08961290866136551,0.08961290866136551,0.08961290866136551,0.10965751111507416,0.10965751111507416,621,264,264,334,108,11,11,True,True,3,3
"3,12,32,38",0.02881443500518799,0.05211711674928665,4,4,True,0.07498279958963394,0.07456950098276138,0.07456950098276138,0.07813070714473724,0.05612941458821297,1114,240,240,1109,412,11,11,False,False,2,0
"3,12,32,39",0.04873555898666382,0.07067767530679703,11,4,False,0.12133811414241791,0.06058833748102188,0.08260831981897354,0.0851750522851944,0.050585176795721054,153,437,345,834,524,3,11,False,False,2,2
"3,12,32,40",0.040826667100191116,0.06624055653810501,11,3,False,0.1474650353193283,0.1474650353193283,0.07424606382846832,0.10447841882705688,0.09658036381006241,66,2,495,429,108,3,2,True,False,2,3
"3,12,32,42",0.050541605800390244,0.050211720168590546,2,2,True,0.07424606382846832,0.06065813824534416,0.06065813824534416,0.07813070714473724,0.06999579071998596,1160,417,417,1109,361,11,11,False,False,0,0
"3,12,33,37",0.062245335429906845,0.07168469578027725,11,11,True,0.08465900272130966,0.08465900272130966,0.08465900272130966,0.10075576603412628,0.10075576603412628,753,317,317,488,157,11,11,True,True,3,3
"3,12,33,39",0.04805999994277954,0.0643225833773613,11,3,False,0.12054965645074844,0.12054965645074844,0.08163755387067795,0.0851697102189064,0.08294575661420822,160,22,357,836,184,3,11,True,False,2,2
"3,12,33,40",0.04252967610955238,0.06269405037164688,11,3,False,0.15068364143371582,0.15068364143371582,0.07189356535673141,0.10901068150997162,0.09562557935714722,59,1,541,345,116,3,2,True,False,2,3
"3,12,33,42",0.04692821949720383,0.058035559952259064,2,2,True,0.07189356535673141,0.059727784246206284,0.059727784246206284,0.0802438035607338,0.06603403389453888,1271,442,442,1027,432,11,11,False,False,0,0
"3,12,40,42",0.034727759659290314,0.05952468886971474,3,2,False,0.06547778844833374,0.06547778844833374,0.059106387197971344,0.0826927050948143,0.07737546414136887,1622,340,407,928,281,2,4,True,False,2,0
"3,12,40,43",0.034768566489219666,0.07138514518737793,8,4,False,0.07394272834062576,0.03758592903614044,0.0559498593211174,0.0826927050948143,0.0826927050948143,1174,1257,170,928,136,3,4,False,False,2,0
"3,13,14,17",0.07635997235774994,0.05402978137135506,4,4,True,0.1842903345823288,0.1387050896883011,0.1387050896883011,0.17818467319011688,0.10456538200378418,27,21,21,26,73,11,11,False,False,0,0
"3,13,14,18",0.06447765231132507,0.051659680902957916,4,4,True,0.1842903345823288,0.16386929154396057,0.16386929154396057,0.17818467319011688,0.13057668507099152,27,10,10,26,33,11,11,False,False,0,0
"3,13,14,26",0.046357378363609314,0.054936446249485016,4,4,True,0.1842903345823288,0.10706442594528198,0.10706442594528198,0.17818467319011688,0.06625156104564667,27,71,71,26,271,11,11,False,False,0,0
"3,13,14,29",0.0891401395201683,0.09116822481155396,11,11,True,0.1842903345823288,0.1842903345823288,0.1842903345823288,0.17818467319011688,0.17818467319011688,27,9,9,26,6,11,11,True,True,0,0
"3,13,14,30",0.09779804199934006,0.09087109565734863,11,11,True,0.1842903345823288,0.1842903345823288,0.1842903345823288,0.17818467319011688,0.17818467319011688,27,9,9,26,6,11,11,True,True,0,0
"3,13,14,31",0.05997667834162712,0.06358683109283447,11,11,True,0.1842903345823288,0.1842903345823288,0.1842903345823288,0.17818467319011688,0.17818467319011688,27,9,9,26,6,11,11,True,True,0,0
"3,13,14,32",0.059975169599056244,0.06358405202627182,11,11,True,0.1842903345823288,0.1842903345823288,0.1842903345823288,0.17818467319011688,0.17818467319011688,27,9,9,26,6,11,11,True,True,0,0
"3,13,14,33",0.0524878092110157,0.05460619181394577,11,11,True,0.1842903345823288,0.1842903345823288,0.1842903345823288,0.17818467319011688,0.17818467319011688,27,9,9,26,6,11,11,True,True,0,0
"3,13,14,37",0.054101839661598206,0.045345813035964966,11,11,True,0.1842903345823288,0.1842903345823288,0.1842903345823288,0.17818467319011688,0.17818467319011688,27,9,9,26,6,11,11,True,True,0,0
"3,13,14,38",0.10650830715894699,0.10072936862707138,11,11,True,0.1842903345823288,0.1842903345823288,0.1842903345823288,0.17818467319011688,0.17818467319011688,27,9,9,26,6,11,11,True,True,0,0
"3,13,14,40",0.08447710424661636,0.039132438600063324,4,0,False,0.1842903345823288,0.06094669550657272,0.11971405893564224,0.17818467319011688,0.07049903273582458,27,434,44,26,232,11,11,False,False,0,0
"3,13,14,43",0.0633472353219986,0.02711067907512188,4,4,True,0.1842903345823288,0.11309189349412918,0.11309189349412918,0.17818467319011688,0.06510443240404129,27,58,58,26,287,11,11,False,False,0,0
"3,13,15,18",0.04514498636126518,0.06476446986198425,7,7,True,0.16386929154396057,0.03897077590227127,0.03897077590227127,0.13057668507099152,0.09296990931034088,38,413,413,137,34,4,4,False,False,1,1
"3,13,15,31",0.04329086095094681,0.05530155822634697,11,11,True,0.09867668896913528,0.09867668896913528,0.09867668896913528,0.08862084150314331,0.08862084150314331,441,193,193,716,243,11,11,True,True,0,0
"3,13,15,32",0.043291520327329636,0.05530257895588875,11,11,True,0.09867668896913528,0.09867668896913528,0.09867668896913528,0.08862084150314331,0.08862084150314331,441,193,193,716,243,11,11,True,True,0,0
"3,13,15,33",0.04421227052807808,0.05634363740682602,11,11,True,0.09867668896913528,0.09867668896913528,0.09867668896913528,0.08862084150314331,0.08862084150314331,441,193,193,716,243,11,11,True,True,0,0
"3,13,15,37",0.07247855514287949,0.0687248483300209,11,11,True,0.1545906513929367,0.09867668896913528,0.09867668896913528,0.10739236325025558,0.08862084150314331,51,193,193,368,243,10,10,False,False,1,1
"3,13,15,40",0.03419819474220276,0.0544651634991169,4,4,True,0.11971405893564224,0.11971405893564224,0.11971405893564224,0.08862084150314331,0.08386215567588806,168,44,44,716,129,4,11,True,True,1,0
"3,13,17,18",0.09557938575744629,0.06926082074642181,4,4,True,0.16386929154396057,0.16386929154396057,0.16386929154396057,0.13057668507099152,0.13057668507099152,38,10,10,137,33,4,4,True,True,1,1
"3,13,17,40",0.07155726850032806,0.03053615428507328,4,6,False,0.1387050896883011,0.008223255164921284,0.1387050896883011,0.10456538200378418,0.08702326565980911,89,2452,21,421,27,4,4,False,True,0,0
"3,13,18,24",0.04137975350022316,0.05104571580886841,11,7,False,0.16386929154396057,0.03897077590227127,0.03650461882352829,0.13057668507099152,0.12355770915746689,38,413,2306,137,12,4,4,False,False,0,0
"3,13,18,26",0.029214777052402496,0.05906808748841286,11,7,False,0.16386929154396057,0.03897077590227127,0.03650461882352829,0.13057668507099152,0.10703881829977036,38,413,2306,137,24,4,4,False,False,0,0
"3,13,18,29",0.07037509977817535,0.05628449469804764,7,7,True,0.16386929154396057,0.08837474882602692,0.08837474882602692,0.13057668507099152,0.09296990931034088,38,16,16,137,34,4,4,False,False,0,0
"3,13,18,30",0.06532420963048935,0.04988890141248703,7,7,True,0.16386929154396057,0.07507211714982986,0.07507211714982986,0.13057668507099152,0.09296990931034088,38,41,41,137,34,4,4,False,False,0,0
"3,13,18,38",0.06566549092531204,0.05756421387195587,11,11,True,0.16386929154396057,0.10553669929504395,0.10553669929504395,0.13057668507099152,0.10021703690290451,38,128,128,137,161,4,4,False,False,0,0
"3,13,18,39",0.05013061687350273,0.03515760973095894,11,11,True,0.16386929154396057,0.05388617515563965,0.05388617515563965,0.13057668507099152,0.0640081912279129,38,1064,1064,137,716,4,4,False,False,0,0
"3,13,18,40",0.1013459637761116,0.05274230241775513,4,4,True,0.16386929154396057,0.16386929154396057,0.16386929154396057,0.13057668507099152,0.13057668507099152,38,10,10,137,33,4,4,True,True,0,0
"3,13,18,43",0.09800677746534348,0.04813413321971893,4,4,True,0.16386929154396057,0.16386929154396057,0.16386929154396057,0.13057668507099152,0.13057668507099152,38,10,10,137,33,4,4,True,True,0,0
"3,13,19,31",0.07226605713367462,0.05657091364264488,0,0,True,0.12267529219388962,0.11479948461055756,0.11479948461055756,0.13778185844421387,0.13778185844421387,148,47,47,111,26,11,0,False,False,2,0
"3,13,19,32",0.07225923985242844,0.056572724133729935,0,0,True,0.1226736307144165,0.11479948461055756,0.11479948461055756,0.13778185844421387,0.13778185844421387,149,47,47,111,26,11,0,False,False,2,0
"3,13,19,33",0.08852215856313705,0.06906704604625702,0,0,True,0.11479948461055756,0.11479948461055756,0.11479948461055756,0.13778185844421387,0.13778185844421387,197,47,47,111,26,0,0,True,True,0,0
"3,13,19,42",0.10660161823034286,0.11919403821229935,0,0,True,0.11479948461055756,0.11479948461055756,0.11479948461055756,0.13778185844421387,0.13778185844421387,197,47,47,111,26,0,0,True,True,0,0
"3,13,20,31",0.07527807354927063,0.055472854524850845,0,0,True,0.12373587489128113,0.09041588753461838,0.09041588753461838,0.11509358137845993,0.11195328086614609,138,109,109,261,55,11,11,False,False,2,3
"3,13,20,32",0.07526977360248566,0.055474910885095596,0,0,True,0.12373431771993637,0.09041588753461838,0.09041588753461838,0.11509168148040771,0.11195328086614609,139,109,109,262,55,11,11,False,False,2,3
"3,13,20,33",0.07657254487276077,0.07131913304328918,0,0,True,0.11432286351919174,0.09041588753461838,0.09041588753461838,0.11195328086614609,0.11195328086614609,200,109,109,299,55,11,0,False,False,2,0
"3,13,20,42",0.0860644280910492,0.09541459381580353,0,0,True,0.09041588753461838,0.09041588753461838,0.09041588753461838,0.11195328086614609,0.11195328086614609,598,109,109,299,55,0,0,True,True,0,0
"3,13,21,43",0.06026256084442139,0.03986033797264099,7,8,False,0.11309189349412918,0.05354127287864685,0.08626513928174973,0.09498585015535355,0.09498585015535355,215,200,18,569,40,4,8,False,False,1,0
"3,13,24,38",0.06811002641916275,0.024796394631266594,5,11,False,0.10553669929504395,0.10553669929504395,0.02220010943710804,0.12804053723812103,0.10021703690290451,311,128,738,150,161,11,8,True,False,1,0
"3,13,24,42",0.0554085373878479,0.06106304004788399,0,0,True,0.0944124087691307,0.07484160363674164,0.07484160363674164,0.12804053723812103,0.07640833407640457,519,223,223,150,182,1,8,False,False,0,0
"3,13,26,40",0.02747541479766369,0.0633215457201004,8,6,False,0.11971405893564224,0.017337072640657425,0.11677400022745132,0.10703881829977036,0.048414669930934906,168,763,2,374,118,4,7,False,False,1,0
"3,13,26,42",0.04359780251979828,0.05597389116883278,0,0,True,0.10157153010368347,0.07484160363674164,0.07484160363674164,0.10703881829977036,0.07640833407640457,375,223,223,374,182,1,7,False,False,0,0
"3,13,27,39",0.00621076300740242,0.052689701318740845,11,7,False,0.13030420243740082,0.12032688409090042,0.05388617515563965,0.07783535122871399,0.050551846623420715,116,3,1064,1122,245,8,8,False,False,1,0
"3,13,27,43",0.06311963498592377,0.04369848221540451,7,8,False,0.11309189349412918,0.05354239419102669,0.08626513928174973,0.07783535122871399,0.07783535122871399,215,199,18,1122,89,4,8,False,False,1,0
"3,13,29,30",0.05025867000222206,0.04547208547592163,7,10,False,0.08837474882602692,0.026758214458823204,0.08837474882602692,0.07112478464841843,0.0526076965034008,648,596,16,1447,36,7,9,False,True,0,0
"3,13,29,38",0.09101161360740662,0.08285584300756454,10,10,True,0.10553669929504395,0.039554890245199203,0.039554890245199203,0.10021703690290451,0.0526076965034008,311,155,155,495,36,11,11,False,False,1,1
"3,13,29,39",0.0561392605304718,0.0007724149618297815,8,9,False,0.13030420243740082,0.07384660840034485,0.13030420243740082,0.07112478464841843,0.07112478464841843,116,46,1,1447,54,8,9,False,True,1,0
"3,13,30,38",0.07287716120481491,0.06984075158834457,10,10,True,0.10553669929504395,0.0373866893351078,0.0373866893351078,0.10021703690290451,0.02884763292968273,311,188,188,495,451,11,11,False,False,1,1
"3,13,31,33",0.054704487323760986,0.06534792482852936,4,4,True,0.09295334666967392,0.04671985283493996,0.04671985283493996,0.08397765457630157,0.05775799974799156,543,786,786,878,384,11,11,False,False,0,0
"3,13,31,37",0.07098633795976639,0.0683615431189537,11,11,True,0.1545906513929367,0.09295334666967392,0.09295334666967392,0.10739236325025558,0.09223102778196335,51,229,229,368,211,10,10,False,False,1,1
"3,13,31,38",0.05529709532856941,0.05490407347679138,0,0,True,0.10553669929504395,0.08688591420650482,0.08688591420650482,0.10021703690290451,0.09844183176755905,311,129,129,495,78,11,11,False,False,1,1
"3,13,31,40",0.0442371629178524,0.051092199981212616,0,0,True,0.14746405184268951,0.08188759535551071,0.08188759535551071,0.1377665251493454,0.06348307430744171,67,157,157,113,331,3,2,False,False,2,3
"3,13,32,33",0.055364448577165604,0.06608614325523376,4,4,True,0.09295538067817688,0.04736148566007614,0.04736148566007614,0.08397935330867767,0.058614619076251984,542,757,757,876,369,11,11,False,False,0,0
"3,13,32,37",0.07098693400621414,0.06836247444152832,11,11,True,0.1545906513929367,0.09295538067817688,0.09295538067817688,0.10739236325025558,0.09223143011331558,51,228,228,368,210,10,10,False,False,1,1
"3,13,32,38",0.05528870224952698,0.05490832403302193,0,0,True,0.10553669929504395,0.08688591420650482,0.08688591420650482,0.10021703690290451,0.09844183176755905,311,129,129,495,78,11,11,False,False,1,1
"3,13,32,40",0.044236693531274796,0.051092710345983505,0,0,True,0.1474650353193283,0.08187960833311081,0.08187960833311081,0.13776786625385284,0.06348319351673126,66,158,158,112,330,3,2,False,False,2,3
"3,13,33,37",0.07125932723283768,0.06903145462274551,11,11,True,0.1545906513929367,0.09081604331731796,0.09081604331731796,0.10739236325025558,0.08605501800775528,51,249,249,368,281,10,10,False,False,1,1
"3,13,33,38",0.05127440765500069,0.06032850593328476,0,0,True,0.10553669929504395,0.08688591420650482,0.08688591420650482,0.10021703690290451,0.09844183176755905,311,129,129,495,78,11,11,False,False,1,1
"3,13,37,38",0.056096818298101425,0.05281220003962517,11,11,True,0.1545906513929367,0.10553669929504395,0.10553669929504395,0.10739236325025558,0.10021703690290451,51,128,128,368,161,10,10,False,False,0,0
"3,13,37,40",0.03742675110697746,0.09318122267723083,4,4,True,0.1545906513929367,0.11971405893564224,0.11971405893564224,0.10739236325025558,0.07661271840333939,51,44,44,368,170,10,10,False,False,0,0
"3,13,38,42",0.11342976987361908,0.13289913535118103,0,0,True,0.10553669929504395,0.08688591420650482,0.08688591420650482,0.10021703690290451,0.09844183176755905,311,129,129,495,78,11,11,False,False,0,0
"3,13,38,43",0.06341196596622467,0.06172429770231247,0,0,True,0.11309189349412918,0.08688591420650482,0.08688591420650482,0.10021703690290451,0.09844183176755905,215,129,129,495,78,4,11,False,False,1,0
"3,13,39,40",0.10899113118648529,0.08535657823085785,4,4,True,0.13030420243740082,0.11971405893564224,0.11971405893564224,0.19653962552547455,0.19653962552547455,116,44,44,20,2,8,4,False,False,0,3
"3,13,40,42",0.060147468000650406,0.03935527056455612,0,0,True,0.11971405893564224,0.07484160363674164,0.07484160363674164,0.07640833407640457,0.07640833407640457,168,223,223,1183,182,4,0,False,False,0,1
"3,14,17,38",0.0635000541806221,0.04565083235502243,0,0,True,0.08186322450637817,0.08186322450637817,0.08186322450637817,0.09377700090408325,0.09377700090408325,833,159,159,602,91,0,0,True,True,3,1
"3,14,18,24",0.04506700858473778,0.050561051815748215,11,11,True,0.05906862020492554,0.05906862020492554,0.05906862020492554,0.062412187457084656,0.05446990579366684,2096,851,851,2056,1110,11,0,True,True,1,1
"3,14,18,31",0.08778151869773865,0.0560532808303833,4,4,True,0.13203485310077667,0.13203485310077667,0.13203485310077667,0.1291113644838333,0.11207662522792816,112,29,29,145,58,4,0,True,True,2,1
"3,14,18,32",0.08777828514575958,0.056048400700092316,4,4,True,0.1320406198501587,0.1320406198501587,0.1320406198501587,0.12911462783813477,0.11207617819309235,111,28,28,144,59,4,0,True,True,2,1
"3,14,18,33",0.08821448683738708,0.05444081500172615,4,4,True,0.1217774897813797,0.1217774897813797,0.1217774897813797,0.10950365662574768,0.10082650929689407,152,39,39,336,81,4,0,True,True,2,1
"3,14,18,38",0.07384750247001648,0.029533911496400833,0,4,False,0.06358372420072556,0.044327668845653534,0.06358372420072556,0.09377700090408325,0.05678361654281616,1748,885,383,602,399,0,0,False,True,1,1
"3,14,19,24",0.04250910133123398,0.056236863136291504,0,0,True,0.1038091778755188,0.06432419270277023,0.06432419270277023,0.0872759148478508,0.07652506232261658,327,368,368,754,181,11,11,False,False,0,0
"3,14,19,29",0.07543203234672546,0.06586715579032898,11,11,True,0.10732033103704453,0.10732033103704453,0.10732033103704453,0.11829119175672531,0.11829119175672531,279,113,113,215,57,11,11,True,True,3,3
"3,14,19,30",0.07069513201713562,0.06431236863136292,11,0,False,0.12561878561973572,0.06440434604883194,0.12561878561973572,0.11290328204631805,0.07652506232261658,124,367,47,289,181,11,11,False,True,3,3
"3,14,19,31",0.05805639922618866,0.04908230900764465,11,0,False,0.14631950855255127,0.10132615268230438,0.14631950855255127,0.14948348701000214,0.1291113644838333,72,63,23,71,36,11,11,False,True,3,3
"3,14,19,32",0.05805815011262894,0.049082573503255844,11,0,False,0.1463165581226349,0.1013374775648117,0.1463165581226349,0.1494867354631424,0.12911462783813477,73,61,24,70,35,11,11,False,True,3,3
"3,14,19,33",0.05493814870715141,0.04735112562775612,11,0,False,0.14569750428199768,0.08546167612075806,0.14569750428199768,0.1518683135509491,0.10950365662574768,77,135,26,63,58,11,11,False,True,3,3
"3,14,19,38",0.07943785190582275,0.0724271684885025,0,0,True,0.1038091778755188,0.06823748350143433,0.06823748350143433,0.09377700090408325,0.09377700090408325,327,293,293,602,91,11,0,False,False,0,1
"3,14,19,40",0.055554475635290146,0.05656442791223526,0,0,True,0.1038091778755188,0.06432419270277023,0.06432419270277023,0.0872759148478508,0.07652506232261658,327,368,368,754,181,11,11,False,False,0,0
"3,14,19,42",0.05531622841954231,0.06422363966703415,0,0,True,0.1038091778755188,0.09502803534269333,0.09502803534269333,0.11198078095912933,0.11198078095912933,327,86,86,298,54,11,0,False,False,0,1
"3,14,20,24",0.04525012522935867,0.056420713663101196,0,0,True,0.1023586094379425,0.05713518708944321,0.05713518708944321,0.08251108974218369,0.07384008914232254,354,538,538,939,194,11,11,False,False,0,0
"3,14,20,29",0.06859800964593887,0.058965761214494705,11,11,True,0.10628490149974823,0.10628490149974823,0.10628490149974823,0.11288914829492569,0.11288914829492569,297,120,120,290,92,11,11,True,True,2,3
"3,14,20,30",0.06420346349477768,0.06162451580166817,11,0,False,0.11994332820177078,0.06440434604883194,0.11994332820177078,0.10741258412599564,0.060338038951158524,165,367,57,367,392,11,11,False,True,3,3
"3,14,20,31",0.06006598472595215,0.044035304337739944,11,11,True,0.1447838544845581,0.1447838544845581,0.1447838544845581,0.14336861670017242,0.14336861670017242,81,29,29,90,24,11,11,True,True,3,3
"3,14,20,32",0.060067590326070786,0.0440349280834198,11,11,True,0.1447809487581253,0.1447809487581253,0.1447809487581253,0.1433720737695694,0.1433720737695694,82,30,30,89,23,11,11,True,True,3,3
"3,14,20,33",0.05637507513165474,0.03787524625658989,11,11,True,0.1448400914669037,0.1448400914669037,0.1448400914669037,0.15118971467018127,0.15118971467018127,80,28,28,66,17,11,11,True,True,3,3
"3,14,20,38",0.06546789407730103,0.05976242944598198,0,0,True,0.1023586094379425,0.06358372420072556,0.06358372420072556,0.09377700090408325,0.09377700090408325,354,383,383,602,91,11,0,False,False,0,1
"3,14,20,40",0.04636777564883232,0.05270833522081375,0,0,True,0.1023586094379425,0.06094669550657272,0.06094669550657272,0.08251108974218369,0.07049903273582458,354,434,434,939,232,11,11,False,False,0,0
