indices,child_search_syn,child_audit_syn,child_search_conf,child_audit_conf,child_conf_stable,any_parent_score_search,aligned_parent_score_search_caudit,aligned_parent_score_search_csearch,any_parent_score_audit,aligned_parent_score_audit,any_rank_search,aligned_rank_search_caudit,aligned_rank_search_csearch,any_rank_audit,aligned_rank_audit,best_parent_conf_search,best_parent_conf_audit,best_parent_conf_matches_child_audit,best_parent_conf_matches_child_search,best_parent_pos_search,best_parent_pos_audit
"12,19,33,35,40",0.02500029467046261,0.06809252500534058,11,7,False,0.04657890275120735,0.00677573261782527,0.04657890275120735,0.034756530076265335,0.007507789880037308,8882,29841,3368,22974,25662,11,11,False,True,3,1
"12,19,33,36,40",0.02500029467046261,0.06809252500534058,11,7,False,0.04657890275120735,0.00677573261782527,0.04657890275120735,0.034756530076265335,0.007507789880037308,8883,29841,3369,22974,25663,11,11,False,True,3,1
"12,20,21,27,39",0.015215873718261719,0.05469759553670883,9,6,False,0.028713636100292206,0.028713636100292206,0.009779100306332111,0.0448002927005291,0.0448002927005291,37554,334,24343,11314,354,6,6,True,False,0,1
"12,20,24,26,39",0.020947830751538277,0.08644130825996399,9,6,False,0.028590582311153412,0.0023986061569303274,0.028590582311153412,0.05531864985823631,0.018776703625917435,37941,39980,1934,5538,3256,9,7,False,True,0,3
"12,20,25,31,40",0.023090684786438942,0.07203834503889084,11,7,False,0.030334219336509705,0.00902489386498928,0.030334219336509705,0.037509672343730927,0.02110198140144348,33023,21479,13081,18942,5129,11,11,False,True,2,2
"12,20,25,32,40",0.023091109469532967,0.07203816622495651,11,7,False,0.03033532202243805,0.009024903178215027,0.03033532202243805,0.03751082345843315,0.021101197227835655,33021,21478,13080,18940,5131,11,11,False,True,2,2
"12,20,28,31,40",0.01757051609456539,0.07501542568206787,11,7,False,0.03873211145401001,0.007865060120821,0.03873211145401001,0.044743265956640244,0.00922758225351572,16538,25366,6487,11364,20728,11,11,False,True,1,1
"12,20,28,32,40",0.017571784555912018,0.07502034306526184,11,7,False,0.03873211145401001,0.007865034975111485,0.03873211145401001,0.044743265956640244,0.009227368980646133,16538,25367,6487,11364,20731,11,11,False,True,1,1
"12,21,23,33,43",0.01136227697134018,0.054343052208423615,4,7,False,0.03405644744634628,0.02556617558002472,0.012576092965900898,0.05280933156609535,0.05280933156609535,24250,2291,35290,6544,438,8,7,False,False,2,4
"12,21,24,34,42",0.021764671429991722,0.058845337480306625,3,2,False,0.05684032663702965,0.05684032663702965,0.04772937670350075,0.05812262371182442,0.05812262371182442,4078,446,932,4577,840,2,2,True,False,3,0
"12,21,24,34,43",0.02813974767923355,0.05112415924668312,11,2,False,0.04087286442518234,0.04087286442518234,0.02835344523191452,0.05812262371182442,0.05812262371182442,13961,1819,15525,4577,840,2,2,True,False,3,0
"12,21,24,35,42",0.021764671429991722,0.058845337480306625,3,2,False,0.05684032663702965,0.05684032663702965,0.04772937670350075,0.05812262371182442,0.05812262371182442,4079,447,933,4578,841,2,2,True,False,3,0
"12,21,24,35,43",0.02813974767923355,0.05112415924668312,11,2,False,0.04087286442518234,0.04087286442518234,0.02835344523191452,0.05812262371182442,0.05812262371182442,13962,1820,15526,4578,841,2,2,True,False,3,0
"12,21,24,36,42",0.021764671429991722,0.058845337480306625,3,2,False,0.05684032663702965,0.05684032663702965,0.04772937670350075,0.05812262371182442,0.05812262371182442,4080,448,934,4579,842,2,2,True,False,3,0
"12,21,24,36,43",0.02813974767923355,0.05112415924668312,11,2,False,0.04087286442518234,0.04087286442518234,0.02835344523191452,0.05812262371182442,0.05812262371182442,13963,1821,15527,4579,842,2,2,True,False,3,0
"12,21,25,38,40",0.025950763374567032,0.05347675085067749,2,6,False,0.029687022790312767,-0.006427832413464785,0.029687022790312767,0.02816798724234104,0.02816798724234104,34819,111597,5233,36780,1090,2,6,False,True,1,2
"12,21,30,34,40",0.015307246707379818,0.05435597524046898,4,3,False,0.03326999768614769,0.03326999768614769,0.029403802007436752,0.047259218990802765,0.047259218990802765,25935,3562,7222,9561,1605,3,3,True,False,2,4
"12,21,30,35,40",0.015307246707379818,0.05435597524046898,4,3,False,0.03326999768614769,0.03326999768614769,0.029403802007436752,0.047259218990802765,0.047259218990802765,25936,3563,7223,9562,1606,3,3,True,False,2,4
"12,21,30,36,40",0.015307246707379818,0.05435597524046898,4,3,False,0.03326999768614769,0.03326999768614769,0.029403802007436752,0.047259218990802765,0.047259218990802765,25937,3564,7224,9563,1607,3,3,True,False,2,4
"12,22,23,30,40",0.011126966215670109,0.10488084703683853,4,7,False,0.015481802634894848,0.006457299925386906,0.015481802634894848,0.054570186883211136,0.054570186883211136,91412,31315,26415,5843,379,4,7,False,True,3,4
"12,22,25,29,40",0.023370059207081795,0.053258273750543594,9,8,False,0.03816710412502289,-0.0009255488985218108,0.025066537782549858,0.06588108092546463,0.06588108092546463,17343,107068,3097,2755,141,11,8,False,False,1,4
"12,23,25,27,31",0.0018510048976168036,0.05457010120153427,1,7,False,0.027730366215109825,0.005773561075329781,0.011225657537579536,0.046772655099630356,0.018879810348153114,40579,34479,17067,9868,6476,11,8,False,False,3,3
"12,23,25,27,32",0.0018517130520194769,0.054581448435783386,1,7,False,0.027730053290724754,0.005772934295237064,0.01122700609266758,0.04676654934883118,0.018873773515224457,40580,34482,17061,9872,6481,11,8,False,False,3,3
"12,23,25,30,40",0.01226824801415205,0.09716096520423889,11,8,False,0.026121698319911957,0.0030669821426272392,0.010250125080347061,0.012384976260364056,-0.006169290281832218,46039,63580,68318,96842,102880,2,0,False,False,1,3
"12,23,27,30,40",0.011750411242246628,0.05974576249718666,4,8,False,0.018868684768676758,0.005392027553170919,0.018868684768676758,0.17730721831321716,0.17730721831321716,75753,48071,19041,17,1,4,8,False,True,4,4
"12,23,27,33,43",0.0118934391066432,0.05146164819598198,4,8,False,0.04101118445396423,0.04101118445396423,0.013653724454343319,0.07417342811822891,0.04218510910868645,13809,522,31725,1605,863,8,7,True,False,3,4
"12,23,29,40,41",0.011388314887881279,0.052470892667770386,1,7,False,0.011666483245790005,0.003167125629261136,0.010745026171207428,0.0957324430346489,0.0957324430346489,107902,48893,18753,415,31,4,7,False,False,0,0
"12,23,30,40,41",0.005324281752109528,0.050902556627988815,1,8,False,0.015481802634894848,0.0030669821426272392,0.010025115683674812,0.07875702530145645,0.018017759546637535,91412,63580,21406,1174,8479,4,7,False,False,0,4
"12,24,25,27,31",0.018443919718265533,0.07200392335653305,8,7,False,0.0320206917822361,0.021318994462490082,0.028467321768403053,0.046772655099630356,0.019162843003869057,28681,3890,2057,9868,6276,3,8,False,False,2,3
"12,24,25,27,32",0.018442487344145775,0.07200774550437927,8,7,False,0.03201949596405029,0.021318994462490082,0.028466997668147087,0.04676654934883118,0.01916295289993286,28684,3890,2058,9872,6275,3,8,False,False,2,3
"12,24,27,34,42",0.019530199468135834,0.0568109005689621,3,2,False,0.05684032663702965,0.05684032663702965,0.04772937670350075,0.05036468431353569,0.05036468431353569,4078,446,932,7720,1457,2,2,True,False,2,0
"12,24,27,35,42",0.019530199468135834,0.0568109005689621,3,2,False,0.05684032663702965,0.05684032663702965,0.04772937670350075,0.05036468431353569,0.05036468431353569,4079,447,933,7721,1458,2,2,True,False,2,0
"12,24,27,36,42",0.019530199468135834,0.0568109005689621,3,2,False,0.05684032663702965,0.05684032663702965,0.04772937670350075,0.05036468431353569,0.05036468431353569,4080,448,934,7722,1459,2,2,True,False,2,0
"12,24,29,34,42",0.029404055327177048,0.050964247435331345,2,2,True,0.05684032663702965,0.05684032663702965,0.05684032663702965,0.05946524441242218,0.05946524441242218,4078,446,446,4184,756,2,2,True,True,2,0
"12,24,29,35,42",0.029404055327177048,0.050964247435331345,2,2,True,0.05684032663702965,0.05684032663702965,0.05684032663702965,0.05946524441242218,0.05946524441242218,4079,447,447,4185,757,2,2,True,True,2,0
"12,24,29,36,42",0.029404055327177048,0.050964247435331345,2,2,True,0.05684032663702965,0.05684032663702965,0.05684032663702965,0.05946524441242218,0.05946524441242218,4080,448,448,4186,758,2,2,True,True,2,0
"12,24,30,34,42",0.029764631763100624,0.05214573070406914,2,2,True,0.05684032663702965,0.05684032663702965,0.05684032663702965,0.05685599893331528,0.05685599893331528,4078,446,446,4949,910,2,2,True,True,2,0
"12,24,30,34,43",0.017678525298833847,0.05008203908801079,2,2,True,0.043617259711027145,0.04087286442518234,0.04087286442518234,0.05685599893331528,0.05685599893331528,11232,1819,1819,4949,910,3,2,False,False,4,0
"12,24,30,35,42",0.029764631763100624,0.05214573070406914,2,2,True,0.05684032663702965,0.05684032663702965,0.05684032663702965,0.05685599893331528,0.05685599893331528,4079,447,447,4950,911,2,2,True,True,2,0
"12,24,30,35,43",0.017678525298833847,0.05008203908801079,2,2,True,0.043617259711027145,0.04087286442518234,0.04087286442518234,0.05685599893331528,0.05685599893331528,11233,1820,1820,4950,911,3,2,False,False,4,0
"12,24,30,36,42",0.029764631763100624,0.05214573070406914,2,2,True,0.05684032663702965,0.05684032663702965,0.05684032663702965,0.05685599893331528,0.05685599893331528,4080,448,448,4951,912,2,2,True,True,2,0
"12,24,30,36,43",0.017678525298833847,0.05008203908801079,2,2,True,0.043617259711027145,0.04087286442518234,0.04087286442518234,0.05685599893331528,0.05685599893331528,11234,1821,1821,4951,912,3,2,False,False,4,0
"12,24,31,39,40",0.024607280269265175,0.050773736089468,11,4,False,0.03534351661801338,0.03534351661801338,0.02962394617497921,0.07576855272054672,0.07576855272054672,21769,4326,13926,1423,360,4,4,True,False,4,3
"12,24,31,40,42",0.036759600043296814,0.058834753930568695,2,2,True,0.0401318222284317,0.0401318222284317,0.0401318222284317,0.07260812073945999,0.07260812073945999,14770,1936,1936,1786,300,2,2,True,True,1,2
"12,24,31,40,43",0.0387948602437973,0.05477070435881615,11,2,False,0.04358503967523575,0.02693599835038185,0.04358503967523575,0.06352146714925766,0.05366319417953491,11264,6864,4332,3221,1177,11,3,False,True,4,3
"12,24,32,39,40",0.024608349427580833,0.050772592425346375,11,4,False,0.03534211218357086,0.03534211218357086,0.02962350659072399,0.07576612383127213,0.07576612383127213,21772,4328,13928,1426,361,4,4,True,False,4,3
"12,24,32,40,42",0.036761507391929626,0.058833494782447815,2,2,True,0.04013111814856529,0.04013111814856529,0.04013111814856529,0.07260812073945999,0.07260812073945999,14771,1937,1937,1786,300,2,2,True,True,1,2
"12,24,32,40,43",0.03879469633102417,0.054770082235336304,11,2,False,0.043584078550338745,0.026938073337078094,0.043584078550338745,0.06352151930332184,0.053661052137613297,11265,6863,4333,3220,1178,11,3,False,True,4,3
"12,24,33,40,42",0.025918614119291306,0.06589503586292267,2,2,True,0.03577711433172226,0.03577711433172226,0.03577711433172226,0.07260812073945999,0.07260812073945999,20936,2848,2848,1786,300,2,2,True,True,2,2
"12,24,33,40,43",0.03479266166687012,0.053531672805547714,11,2,False,0.0480792298913002,0.02427908033132553,0.0480792298913002,0.06688869744539261,0.05360084027051926,7903,8893,2995,2585,1184,11,3,False,True,4,3
"12,24,34,37,40",0.017687000334262848,0.055102087557315826,2,2,True,0.05087410286068916,0.05087410286068916,0.05087410286068916,0.0668061226606369,0.0668061226606369,6427,760,760,2601,483,2,2,True,True,1,1
"12,24,34,39,43",0.03672889620065689,0.0543680340051651,11,3,False,0.041517727077007294,0.04081127047538757,0.0336880162358284,0.05939988046884537,0.05118901655077934,13242,1768,9779,4207,1145,2,2,False,False,0,0
"12,24,34,40,43",0.03638838976621628,0.0501844584941864,11,3,False,0.05087410286068916,0.04721185937523842,0.03330172970890999,0.0668061226606369,0.06671783328056335,6427,966,10111,2601,367,2,2,False,False,0,0
"12,24,35,37,40",0.017687000334262848,0.055102087557315826,2,2,True,0.05087410286068916,0.05087410286068916,0.05087410286068916,0.0668061226606369,0.0668061226606369,6428,761,761,2602,484,2,2,True,True,1,1
"12,24,35,39,43",0.03672889620065689,0.0543680340051651,11,3,False,0.041517727077007294,0.04081127047538757,0.0336880162358284,0.05939988046884537,0.05118901655077934,13243,1769,9780,4208,1146,2,2,False,False,0,0
"12,24,35,40,43",0.03638838976621628,0.0501844584941864,11,3,False,0.05087410286068916,0.04721185937523842,0.03330172970890999,0.0668061226606369,0.06671783328056335,6428,967,10111,2602,368,2,2,False,False,0,0
"12,24,36,37,40",0.017687000334262848,0.055102087557315826,2,2,True,0.05087410286068916,0.05087410286068916,0.05087410286068916,0.0668061226606369,0.0668061226606369,6429,762,762,2603,485,2,2,True,True,1,1
"12,24,36,39,43",0.03672889620065689,0.0543680340051651,11,3,False,0.041517727077007294,0.04081127047538757,0.0336880162358284,0.05939988046884537,0.05118901655077934,13244,1770,9781,4209,1147,2,2,False,False,0,0
"12,24,36,40,43",0.03638838976621628,0.0501844584941864,11,3,False,0.05087410286068916,0.04721185937523842,0.03330172970890999,0.0668061226606369,0.06671783328056335,6429,968,10111,2603,369,2,2,False,False,0,0
"12,24,39,40,42",0.050517190247774124,0.021731644868850708,3,11,False,0.03577711433172226,0.02155245840549469,0.03221790865063667,0.07260812073945999,0.02788887731730938,20936,28111,3933,1786,14789,2,2,False,False,2,2
"12,25,26,27,31",0.018671805039048195,0.06144392862915993,2,7,False,0.04456157609820366,0.044132083654403687,0.027193687856197357,0.05973881483078003,0.05973881483078003,10432,385,6675,4106,289,8,7,False,False,0,4
"12,25,26,27,32",0.01867086812853813,0.06142611801624298,2,7,False,0.04456157609820366,0.044132083654403687,0.027193687856197357,0.05972005054354668,0.05972005054354668,10432,385,6675,4113,290,8,7,False,False,0,4
"12,25,26,27,33",0.016055336222052574,0.06908879429101944,2,7,False,0.04456157609820366,0.044132083654403687,0.027193687856197357,0.04482583329081535,0.036314982920885086,10432,385,6675,11295,1347,8,3,False,False,0,4
"12,25,26,27,34",0.030442891642451286,0.050154946744441986,3,2,False,0.04456157609820366,0.04204297438263893,0.03794923052191734,0.03522646799683571,0.03522646799683571,10432,1617,2286,22193,4384,8,2,False,False,0,0
"12,25,26,27,35",0.030442891642451286,0.050154946744441986,3,2,False,0.04456157609820366,0.04204297438263893,0.03794923052191734,0.03522646799683571,0.03522646799683571,10432,1618,2287,22193,4384,8,2,False,False,0,0
"12,25,26,27,36",0.030442891642451286,0.050154946744441986,3,2,False,0.04456157609820366,0.04204297438263893,0.03794923052191734,0.03522646799683571,0.03522646799683571,10432,1619,2288,22193,4384,8,2,False,False,0,0
"12,25,27,31,39",0.015231874771416187,0.05756600946187973,2,6,False,0.027730366215109825,0.005781404674053192,0.02628912590444088,0.046772655099630356,-0.0022717786487191916,40579,20084,7338,9868,98425,11,8,False,False,0,0
"12,25,27,32,39",0.015232224017381668,0.057565268129110336,2,6,False,0.027730053290724754,0.005782827734947205,0.02628912590444088,0.04676654934883118,-0.002270556753501296,40580,20071,7338,9872,98416,11,8,False,False,0,0
"12,25,27,33,39",0.014437325298786163,0.05489198863506317,2,6,False,0.026936843991279602,0.0004403083003126085,0.02628912590444088,0.026285938918590546,0.00196570111438632,43257,58474,7338,42169,58923,11,2,False,False,0,1
"12,25,29,38,40",0.013916225172579288,0.0539947934448719,3,6,False,0.03212374076247215,0.001065280637703836,0.017147338017821312,0.049768976867198944,0.02014450915157795,28429,51824,17543,8027,2742,9,8,False,False,0,1
"12,25,29,40,41",0.004200869705528021,0.06207878887653351,3,8,False,0.025066537782549858,0.0017622490413486958,0.012578935362398624,0.07692765444517136,0.049768976867198944,49861,73438,26990,1324,503,9,7,False,False,0,4
"12,25,30,38,40",0.009723986499011517,0.06420115381479263,3,6,False,0.030778411775827408,-0.0018541929312050343,0.02375693805515766,0.02177312970161438,0.02014450915157795,31827,83264,9360,57720,2742,2,2,False,False,0,0
"12,26,30,38,40",0.008888665586709976,0.05153040587902069,5,6,False,0.022488759830594063,0.00027489513740874827,0.019610222429037094,0.009061804972589016,-0.0028273628558963537,59790,60248,2755,109875,100986,4,3,False,False,3,4
"12,26,31,39,40",0.02020346000790596,0.05335673317313194,8,4,False,0.03496844321489334,0.03496844321489334,0.025630269199609756,0.09525364637374878,0.09525364637374878,22497,4467,2921,427,158,4,4,True,False,3,2
"12,26,31,40,42",0.015563477762043476,0.06355136632919312,11,2,False,0.027465395629405975,0.027069350704550743,0.0221854317933321,0.06787943840026855,0.06787943840026855,41443,6779,26602,2422,442,0,2,False,False,4,2
"12,26,31,40,43",0.03045657090842724,0.05254952237010002,11,3,False,0.040405236184597015,0.011492741294205189,0.0377693697810173,0.07000003755092621,0.06352146714925766,14440,29816,7022,2112,474,0,2,False,False,4,4
"12,26,32,39,40",0.02020401321351528,0.0533524826169014,8,4,False,0.03497029468417168,0.03497029468417168,0.025630269199609756,0.09525364637374878,0.09525364637374878,22496,4466,2921,427,158,4,4,True,False,3,2
"12,26,32,40,42",0.015563840977847576,0.0635523796081543,11,2,False,0.02746564708650112,0.02707073651254177,0.0221854317933321,0.06787943840026855,0.06787943840026855,41441,6776,26602,2422,442,0,2,False,False,4,2
"12,26,32,40,43",0.030457010492682457,0.0525502972304821,11,3,False,0.040407951921224594,0.011491505429148674,0.03776988014578819,0.06999640166759491,0.06352151930332184,14438,29823,7021,2114,473,0,2,False,False,4,4
"12,26,33,40,42",0.014333248138427734,0.053993433713912964,8,2,False,0.030363647267222404,0.030363647267222404,0.017108965665102005,0.06787943840026855,0.06787943840026855,32958,4879,9094,2422,442,2,2,True,False,3,2
"12,26,33,40,43",0.02507276087999344,0.05238392949104309,11,3,False,0.035760242491960526,0.009998536668717861,0.03181087225675583,0.06688869744539261,0.06688869744539261,20975,34147,11455,2585,356,0,3,False,False,4,3
"12,26,39,40,43",0.01768810674548149,0.06948906183242798,4,4,True,0.031130701303482056,0.02224145457148552,0.02224145457148552,0.09525364637374878,0.09525364637374878,30926,13733,13733,427,158,11,4,False,False,1,0
"12,27,29,38,40",0.016670886427164078,0.061550017446279526,4,6,False,0.02601546421647072,9.826328459894285e-05,0.02601546421647072,0.049538370221853256,0.005229124333709478,46420,62247,9747,8135,33371,4,8,False,True,2,1
"12,27,30,38,40",0.016130780801177025,0.06364252418279648,4,6,False,0.02601546421647072,-0.0025289070326834917,0.02601546421647072,0.04137718677520752,0.005229124333709478,46420,88939,9747,14500,33371,4,7,False,True,2,1
"12,29,30,31,40",0.009110030718147755,0.06173301860690117,0,3,False,0.023608164861798286,0.013769163750112057,0.009139171801507473,0.024756120517849922,-0.001598612405359745,55304,24210,63943,47110,119798,10,10,False,False,0,0
"12,29,30,32,40",0.009112674742937088,0.06172996014356613,0,3,False,0.0236060731112957,0.013768668286502361,0.009138704277575016,0.024755876511335373,-0.001598612405359745,55316,24211,63947,47112,119798,10,10,False,False,0,0
"12,29,30,33,40",0.007689173333346844,0.06409232318401337,0,3,False,0.02262040041387081,0.011645707301795483,0.008722090162336826,0.02512318454682827,-0.001598612405359745,59331,29395,66005,45980,119798,10,10,False,False,0,0
"12,29,30,34,40",0.01013075653463602,0.05572320148348808,4,2,False,0.024092428386211395,0.002142136450856924,0.015467680990695953,0.021352913230657578,-6.052643948351033e-05,53423,74659,26467,59361,107665,10,10,False,False,0,0
"12,29,30,35,40",0.01013075653463602,0.05572320148348808,4,2,False,0.024092428386211395,0.002142136450856924,0.015467680990695953,0.021352913230657578,-6.052643948351033e-05,53424,74660,26468,59362,107666,10,10,False,False,0,0
"12,29,30,36,40",0.01013075653463602,0.05572320148348808,4,2,False,0.024092428386211395,0.002142136450856924,0.015467680990695953,0.021352913230657578,-6.052643948351033e-05,53425,74661,26469,59363,107667,10,10,False,False,0,0
"12,31,39,40,43",0.03235447406768799,0.08629343658685684,5,4,False,0.056133490055799484,0.056133490055799484,0.023217150941491127,0.07576855272054672,0.07576855272054672,4280,915,1624,1423,360,4,4,True,False,4,0
"12,32,39,40,43",0.0323546938598156,0.0862913578748703,5,4,False,0.056130681186914444,0.056130681186914444,0.023217150941491127,0.07576612383127213,0.07576612383127213,4282,917,1624,1426,361,4,4,True,False,4,0
"12,33,39,40,43",0.03141695261001587,0.0837409719824791,5,4,False,0.053499143570661545,0.053499143570661545,0.02479669637978077,0.06802133470773697,0.05493079870939255,5217,1097,1290,2392,1101,4,0,True,False,4,4
"13,14,17,18,31",0.06871534138917923,0.0439506396651268,4,4,True,0.08793158829212189,0.08793158829212189,0.08793158829212189,0.053633056581020355,0.053633056581020355,438,140,140,6232,1196,4,4,True,True,2,2
"13,14,17,18,32",0.06871474534273148,0.043948203325271606,4,4,True,0.08792861551046371,0.08792861551046371,0.08792861551046371,0.05362983047962189,0.05362983047962189,439,141,141,6233,1197,4,4,True,True,2,2
"13,14,17,18,33",0.06327685713768005,0.04483915492892265,4,4,True,0.0878828838467598,0.0878828838467598,0.0878828838467598,0.05094589293003082,0.05094589293003082,440,142,142,7429,1365,4,4,True,True,2,2
"13,14,17,18,38",0.06275050342082977,0.03960339352488518,0,9,False,0.07444257289171219,0.030197249725461006,0.07444257289171219,0.04730987921357155,0.02958274818956852,1114,1573,294,9527,1695,0,11,False,True,1,3
"13,14,17,19,38",0.05335688963532448,0.02969541773200035,0,0,True,0.07444257289171219,0.07444257289171219,0.07444257289171219,0.06930895149707794,0.06930895149707794,1114,294,294,2206,380,0,0,True,True,1,2
"13,14,17,29,38",0.062133513391017914,0.04145754501223564,4,4,True,0.08074761182069778,0.06710779666900635,0.06710779666900635,0.06057429313659668,0.06057429313659668,727,499,499,3893,811,5,4,False,False,4,3
"13,14,17,30,38",0.058213986456394196,0.036446116864681244,4,4,True,0.1077958270907402,0.0650559589266777,0.0650559589266777,0.05744512751698494,0.05744512751698494,78,564,564,4760,950,5,4,False,False,4,3
"13,14,17,30,40",0.05448894575238228,0.022332703694701195,4,0,False,0.0649636909365654,0.035718679428100586,0.0649636909365654,0.040345363318920135,0.03687739372253418,2217,6566,570,15598,4392,4,4,False,True,4,0
"13,14,17,31,33",0.03592199459671974,0.05495553836226463,4,4,True,0.0549093522131443,0.0549093522131443,0.0549093522131443,0.07893209904432297,0.07893209904432297,4725,1003,1003,1155,320,4,4,True,True,2,2
"13,14,17,31,38",0.05131173133850098,0.03341519460082054,0,4,False,0.07444257289171219,0.06901784241199493,0.07444257289171219,0.09382408857345581,0.04702998697757721,1114,451,294,465,1700,0,0,False,True,1,2
"13,14,17,32,33",0.03639954701066017,0.055492740124464035,4,4,True,0.0555034838616848,0.0555034838616848,0.0555034838616848,0.07957185059785843,0.07957185059785843,4483,959,959,1110,309,4,4,True,True,2,2
"13,14,17,32,38",0.051312536001205444,0.03341883793473244,0,4,False,0.07444257289171219,0.06901763379573822,0.07444257289171219,0.09382909536361694,0.04702870547771454,1114,452,294,464,1701,0,0,False,True,1,2
"13,14,17,39,40",0.07424195110797882,0.05083785951137543,4,4,True,0.09427317976951599,0.09427317976951599,0.09427317976951599,0.12730924785137177,0.12730924785137177,281,90,90,96,61,4,4,True,True,2,2
"13,14,18,19,38",0.05395794287323952,0.026263097301125526,0,11,False,0.07721669226884842,0.059982556849718094,0.07721669226884842,0.06930895149707794,0.044695932418107986,912,1198,236,2206,3926,0,0,False,True,3,2
"13,14,18,22,39",0.0225425586104393,0.054050225764513016,11,7,False,0.04120872914791107,0.006226931232959032,0.03269372507929802,0.029348064213991165,0.014407250098884106,13544,32332,10609,33727,10901,0,11,False,False,1,3
"13,14,18,29,38",0.05757186561822891,0.035717569291591644,4,4,True,0.06800378113985062,0.05751260742545128,0.05751260742545128,0.046938955783843994,0.046938955783843994,1766,831,831,9754,1708,0,4,False,False,1,4
"13,14,18,29,43",0.05154432728886604,0.02155124768614769,0,0,True,0.04858582094311714,0.04858582094311714,0.04858582094311714,0.03837062418460846,0.03837062418460846,7593,2104,2104,17828,3881,0,0,True,True,4,2
"13,14,18,30,38",0.0550699345767498,0.036709580570459366,4,10,False,0.06800378113985062,0.046644289046525955,0.06387057900428772,0.041105903685092926,0.0327017642557621,1766,167,600,14755,859,0,4,False,False,1,4
"13,14,18,30,43",0.05141603946685791,0.02590836212038994,0,0,True,0.056187644600868225,0.056187644600868225,0.056187644600868225,0.04258264973759651,0.04258264973759651,4256,1114,1114,13270,2695,0,0,True,True,4,2
"13,14,18,31,33",0.03768373280763626,0.051408808678388596,4,4,True,0.08793158829212189,0.08793158829212189,0.08793158829212189,0.07893209904432297,0.07893209904432297,438,140,140,1155,320,4,4,True,True,0,2
"13,14,18,31,40",0.08324003219604492,0.02669026330113411,4,11,False,0.09608202427625656,0.06506382673978806,0.09608202427625656,0.08027330040931702,0.06358891725540161,252,760,79,1053,913,4,4,False,True,3,3
"13,14,18,31,43",0.07182687520980835,0.03592587262392044,4,4,True,0.08793158829212189,0.08793158829212189,0.08793158829212189,0.06730574369430542,0.06730574369430542,438,140,140,2510,559,4,4,True,True,0,3
"13,14,18,32,33",0.03789510205388069,0.05165515094995499,4,4,True,0.08792861551046371,0.08792861551046371,0.08792861551046371,0.07957185059785843,0.07957185059785843,439,141,141,1110,309,4,4,True,True,0,2
"13,14,18,32,40",0.08323956280946732,0.026690185070037842,4,11,False,0.09608253836631775,0.06506475061178207,0.09608253836631775,0.08027354627847672,0.06358879804611206,251,759,78,1052,914,4,4,False,True,3,3
"13,14,18,32,43",0.07182736694812775,0.035923492163419724,4,4,True,0.08792861551046371,0.08792861551046371,0.08792861551046371,0.0673084482550621,0.0673084482550621,439,141,141,2507,558,4,4,True,True,0,3
"13,14,18,33,40",0.08403749018907547,0.026551689952611923,4,11,False,0.08950192481279373,0.05850570276379585,0.08950192481279373,0.06696127355098724,0.06068682670593262,389,1330,127,2571,1155,4,4,False,True,3,3
"13,14,18,33,43",0.06827257573604584,0.03361738473176956,4,4,True,0.0878828838467598,0.0878828838467598,0.0878828838467598,0.06200040504336357,0.06200040504336357,440,142,142,3570,762,4,4,True,True,0,3
"13,14,18,38,43",0.06564023345708847,0.028631916269659996,0,4,False,0.06800378113985062,0.026387901976704597,0.06800378113985062,0.05751180276274681,0.035685837268829346,1766,9422,462,4737,3736,0,0,False,True,0,2
"13,14,18,39,40",0.06534736603498459,0.06357866525650024,4,4,True,0.09427317976951599,0.09427317976951599,0.09427317976951599,0.12730924785137177,0.12730924785137177,281,90,90,96,61,4,4,True,True,2,2
"13,14,18,39,42",0.04050354287028313,0.05660517141222954,0,7,False,0.0503324531018734,0.016827866435050964,0.0503324531018734,0.04599393531680107,0.011593002825975418,6718,6869,1858,10412,15372,0,2,False,True,2,3
"13,14,18,39,43",0.05610346421599388,0.026380065828561783,0,0,True,0.04643377289175987,0.04643377289175987,0.04643377289175987,0.0646052360534668,0.030930358916521072,9002,2528,2528,2997,7206,0,7,True,True,4,4
"13,14,18,40,43",0.05500023439526558,0.0330619178712368,0,4,False,0.05610138922929764,0.05610138922929764,0.048352647572755814,0.06506667286157608,0.042710158973932266,4291,919,2149,2917,2234,4,2,True,False,0,3
"13,14,19,29,31",0.053565025329589844,0.03822386637330055,11,11,True,0.08769703656435013,0.08769703656435013,0.08769703656435013,0.10467034578323364,0.10467034578323364,448,133,133,238,27,11,11,True,True,4,4
"13,14,19,29,32",0.05356602743268013,0.038223110139369965,11,11,True,0.08769889175891876,0.08769889175891876,0.08769889175891876,0.10467111319303513,0.10467111319303513,447,132,132,237,26,11,11,True,True,4,4
"13,14,19,29,33",0.050274137407541275,0.032818812876939774,11,11,True,0.08860018104314804,0.08860018104314804,0.08860018104314804,0.10691900551319122,0.10691900551319122,418,128,128,207,19,11,11,True,True,4,4
"13,14,19,29,43",0.04471388831734657,0.052509456872940063,0,0,True,0.07324007898569107,0.0503191240131855,0.0503191240131855,0.0646781474351883,0.0625317245721817,1200,1861,1861,2992,584,11,11,False,False,0,0
"13,14,19,30,42",0.06234154850244522,0.046970658004283905,0,0,True,0.06873248517513275,0.06158420443534851,0.06158420443534851,0.06945770233869553,0.06945770233869553,1660,730,730,2192,379,11,0,False,False,0,1
