order,index,indices,group,audit_conf,child_search,child_audit,parent_search,parent_audit,syn_search_aligned,syn_audit_aligned
4,71447,"7,11,13,40",audit_strong,3,0.5085260910957398,0.4710175942440905,0.4764926326519562,0.3581014031562375,0.03203345844378358,0.112916191087853
4,71508,"7,11,16,17",audit_strong,4,0.49585120439586206,0.4527968509250252,0.40603764596354,0.34380039981967014,0.08981355843232208,0.10899645110535505
4,71701,"7,11,24,30",random,9,0.15202781783922648,0.1596390202139769,0.1333601288429832,0.13813814420879011,0.01866768899624327,0.021500876005186798
4,71724,"7,11,25,35",random,0,0.14477265364675185,0.1326785726986459,0.1368946823269741,0.11379623345934531,0.007877971319777743,0.018882339239300605
4,71758,"7,11,27,36",random,6,0.08656355079706524,0.16168441572027947,0.08405786433233231,0.13896688504852062,0.0025056864647329258,0.022717530671758857
4,71878,"7,11,39,42",audit_strong,3,0.4785685374260641,0.4418398377322128,0.4261100198979021,0.3398739665484115,0.052458517528161996,0.1019658711838013
4,71914,"7,12,13,42",audit_strong,2,0.3570593343551457,0.35980584667404814,0.2543852813499782,0.25596389406751796,0.10267405300516752,0.10384195260653017
4,71915,"7,12,13,43",audit_strong,3,0.4801389108813644,0.45570486301318347,0.39531942354442373,0.35187342166884705,0.08481948733694067,0.10383144134433642
4,71946,"7,12,15,17",audit_strong,11,0.4259347882115295,0.44679994976074566,0.33569519874728215,0.34240547960045886,0.09023958946424737,0.1043944701602868
4,71957,"7,12,15,28",random,11,0.34096596371897003,0.3717280908289903,0.32519163504274695,0.3506364820380383,0.01577432867622308,0.021091608790951955
4,72008,"7,12,17,26",audit_strong,8,0.37111763033563205,0.46662843710661916,0.3074372642903662,0.3654944067504994,0.06368036604526583,0.10113403035611979
4,72257,"7,12,29,41",random,2,0.18384579712852178,0.21969073936219774,0.15231330618159522,0.20243720338599314,0.03153249094692656,0.017253535976204604
4,72437,"7,13,17,20",audit_strong,0,0.38236237983462495,0.3637674042526684,0.29386660069644677,0.25311202516893117,0.08849577913817819,0.11065537908373724
4,72511,"7,13,20,22",random,4,0.5792729213466454,0.529190374245524,0.56984574532734,0.5136257201693297,0.009427176019305428,0.015564654076194229
4,72842,"7,14,17,19",audit_strong,11,0.5050298950211102,0.5042525029631425,0.39959296744770856,0.4010339154395024,0.10543692757340162,0.1032185875236401
4,72843,"7,14,17,20",audit_strong,11,0.5132459057373497,0.5034748296210374,0.3946041682780066,0.39095875215047715,0.11864173745934314,0.11251607747056025
4,72852,"7,14,17,29",audit_strong,11,0.4721041225562086,0.5196790163947778,0.3354034340229425,0.3991277578877026,0.1367006885332661,0.12055125850707515
4,72853,"7,14,17,30",audit_strong,11,0.49889383473684923,0.5225130961384086,0.372121094059946,0.41030270575380756,0.12677274067690325,0.11221039038460101
4,72854,"7,14,17,31",audit_strong,11,0.45407058185639093,0.4733535703571835,0.32687992825963497,0.36773752962013695,0.12719065359675596,0.10561604073704656
4,72855,"7,14,17,32",audit_strong,11,0.4540682460615021,0.47335085951982137,0.32687992825963497,0.36773752962013695,0.12718831780186712,0.10561332989968442
4,72869,"7,14,18,21",random,11,0.16686695706025967,0.20513910318061268,0.16003295785503646,0.19746106796128193,0.006833999205223207,0.007678035219330748
4,72957,"7,14,21,40",audit_strong,6,0.39860994220847257,0.46687926789405054,0.3969552130773757,0.3614244627328259,0.001654729131096877,0.10545480516122463
4,73034,"7,14,25,39",random,6,0.4641799780301469,0.40192391894703305,0.4555318531482735,0.36432062497967677,0.008648124881873387,0.03760329396735629
4,73068,"7,14,27,40",audit_strong,6,0.39519475447321994,0.4679552414926781,0.3969552130773757,0.3614244627328259,-0.0017604586041557457,0.10653077875985217
4,73108,"7,14,30,38",random,4,0.45646770408889026,0.42988256002410297,0.39043650976202526,0.37830927955268157,0.066031194326865,0.0515732804714214
4,73175,"7,14,37,42",random,0,0.31982186999558526,0.3409579639897705,0.2986500490949868,0.32435591540065434,0.021171820900598437,0.01660204858911618
4,73423,"7,15,26,33",random,2,0.5244805447598979,0.5359966718091795,0.5069198606391285,0.5179133765883367,0.017560684120769388,0.018083295220842843
4,73436,"7,15,27,30",random,6,0.13808600857851672,0.18240878258844306,0.13541614298154492,0.15138242965857107,0.002669865596971799,0.031026352929871992
4,73559,"7,15,38,43",random,2,0.5663465713329849,0.5803323386780768,0.5468878879597464,0.5441119240855425,0.019458683373238528,0.03622041459253422
4,73735,"7,16,24,29",random,3,0.5571923882109127,0.5673281547419068,0.5635696177073904,0.5481036720838912,-0.006377229496477788,0.019224482658015574
4,73744,"7,16,24,38",random,0,0.25430863211734267,0.2489036279810799,0.2289964043219901,0.21797086361387252,0.025312227795352582,0.030932764367207377
4,73755,"7,16,25,31",random,0,0.2634448321073388,0.23406816774140504,0.2545666985564291,0.22207630286494617,0.008878133550909717,0.011991864876458869
4,73797,"7,16,27,40",audit_strong,6,0.37968129039975995,0.4332137210597723,0.3922146905691247,0.3281309657883853,-0.012533400169364772,0.105082755271387
4,73878,"7,16,34,37",random,4,0.3501620697799316,0.2997389081107782,0.31801076591915345,0.28417665070674336,0.032151303860778135,0.01556225740403483
4,73950,"7,17,19,24",audit_strong,0,0.43721498748470466,0.4130109850337118,0.3457105271722877,0.30578210936925854,0.09150446031241699,0.10722887566445327
4,73957,"7,17,19,31",audit_strong,0,0.45027530338476396,0.4123424856953011,0.3457105271722877,0.30578210936925854,0.10456477621247628,0.10656037632604254
4,73958,"7,17,19,32",audit_strong,0,0.45026583569415035,0.41234329499351563,0.3457105271722877,0.30578210936925854,0.10455530852186268,0.1065611856242571
4,73959,"7,17,19,33",audit_strong,0,0.48102406688324817,0.43989952482044214,0.3457105271722877,0.30578210936925854,0.1353135397109605,0.1341174154511836
4,73964,"7,17,19,38",audit_strong,0,0.45214577777017273,0.4204025617472382,0.3457105271722877,0.30578210936925854,0.10643525059788506,0.11462045237797969
4,73968,"7,17,19,42",audit_strong,0,0.43450260344796887,0.4342254826167702,0.3457105271722877,0.32619412008003235,0.0887920762756812,0.10803136253673784
4,73973,"7,17,20,24",audit_strong,0,0.382189583156925,0.3609381959614365,0.29386660069644677,0.25311202516893117,0.0883229824604782,0.10782617079250534
4,73980,"7,17,20,31",audit_strong,0,0.40681206767439193,0.3593270751286889,0.29386660069644677,0.25311202516893117,0.11294546697794516,0.10621504995975772
4,73981,"7,17,20,32",audit_strong,0,0.4068013901675601,0.3593265898201967,0.29386660069644677,0.25311202516893117,0.11293478947111335,0.10621456465126555
4,73982,"7,17,20,33",audit_strong,0,0.4399659333339516,0.39093567355770265,0.31869163203495965,0.26470761619042116,0.12127430129899197,0.1262280573672815
4,73987,"7,17,20,38",audit_strong,0,0.41294628586948223,0.377505683595706,0.29581361984873666,0.25311202516893117,0.11713266602074557,0.12439365842677486
4,74137,"7,17,28,40",random,11,0.22566773773858295,0.3120237105981407,0.17387831573938572,0.25616800221282654,0.05178942199919723,0.05585570838531417
4,74173,"7,17,31,37",audit_strong,11,0.33973537997762526,0.36691394867324334,0.23924457197680227,0.25567719071840955,0.100490808000823,0.11123675795483379
4,74184,"7,17,32,37",audit_strong,11,0.33973140274308344,0.3669099566717551,0.2392408957044848,0.25567402148151397,0.10049050703859863,0.11123593519024111
4,74194,"7,17,33,37",audit_strong,11,0.3302315519161637,0.3566774406490866,0.22876419387287084,0.24660933441613253,0.10146735804329288,0.11006810623295404
4,74235,"7,17,38,43",audit_strong,0,0.3364957137153155,0.3272806765717241,0.22955853525229575,0.21124021390672176,0.10693717846301976,0.11604046266500234
4,74246,"7,18,19,20",random,4,0.6768428904179387,0.6158771829634755,0.6744804927816398,0.6082004619059702,0.002362397636298863,0.007676721057505276
4,74516,"7,18,35,42",random,3,0.23222822821103328,0.25074715328593244,0.2278139749197302,0.22063491456037354,0.004414253291303072,0.030112238725558904
4,74587,"7,19,21,40",audit_strong,6,0.3964468274483185,0.48525667212147405,0.40213370651970526,0.3528320523176365,-0.005686879071386763,0.13242461980383757
4,74614,"7,19,23,26",random,1,0.3607671632906845,0.3033105105987137,0.357919396525214,0.29132642657136243,0.002847766765470494,0.011984084027351294
4,74698,"7,19,27,40",audit_strong,6,0.39252738369522,0.48303745395564734,0.4005003344972088,0.3452808290095607,-0.007972950801988787,0.13775662494608665
4,74716,"7,19,28,43",random,0,0.1991830043492797,0.17410466515008027,0.18572118358080547,0.15940481316719424,0.013461820768474242,0.014699851982886036
4,74840,"7,20,21,40",audit_strong,6,0.39593606130331005,0.48539513759548436,0.40207124938198247,0.3528320523176365,-0.0061351880786724156,0.13256308527784788
4,74942,"7,20,27,31",random,5,0.2605710514951679,0.1751950331974479,0.25032895483407536,0.1574820338585714,0.010242096661092548,0.01771299933887649
4,74951,"7,20,27,40",audit_strong,6,0.3920292988769011,0.481328485934184,0.4004670447092932,0.344706147242792,-0.008437745832392096,0.13662233869139195
4,75120,"7,21,24,29",random,8,0.6407094485287281,0.6595760117335251,0.6384998040776722,0.6484528187110407,0.002209644451055981,0.011123193022484434
4,75136,"7,21,25,27",random,0,0.07976537805850425,0.0593948629743658,0.07445467381964,0.04181738672435842,0.005310704238864261,0.017577476250007384
4,75200,"7,21,28,43",random,0,0.21577746784374707,0.16734790559818613,0.18572118358080547,0.15940481316719424,0.0300562842629416,0.007943092430991894
4,75347,"7,22,25,28",random,0,0.09427808969847562,0.08856048384510473,0.09070728925996707,0.07741285516538543,0.003570800438508548,0.011147628679719301
4,75429,"7,22,30,35",random,10,0.08872768243010731,0.09021350186366361,0.07843721752392407,0.07551280277240358,0.010290464906183239,0.014700699091260039
4,75632,"7,23,31,36",random,3,0.21718830740031536,0.1999448667509055,0.2088584758918275,0.16966968197795118,0.008329831508487873,0.030275184772954322
4,75778,"7,24,29,36",random,3,0.23366598762504798,0.270955968698796,0.2213044047783822,0.23097108097848984,0.012361582846665775,0.03998488772030617
4,75831,"7,24,33,43",audit_strong,3,0.4431035916031094,0.42024941818958406,0.3794809596529535,0.32009418131674694,0.06362263195015594,0.10015523687283712
4,75935,"7,25,29,40",random,9,0.11168443839103537,0.0923170377883682,0.10334582266846137,0.0925307041754877,0.008338615722573994,-0.00021366638711950436
4,75985,"7,25,34,35",random,0,0.043836369793979424,0.05156827315533885,0.04390651532762102,0.05141339153618485,-7.014553364159681e-05,0.00015488161915400145
4,76000,"7,25,35,42",random,0,0.30795816129564313,0.34340443620322736,0.285750593604406,0.3196304706897656,0.022207567691237107,0.02377396551346178
4,76024,"7,25,40,41",random,2,0.34370198255847784,0.2949422599934314,0.33763073345598427,0.27072495712013034,0.00607124910249357,0.02421730287330104
4,76027,"7,25,41,42",random,3,0.1549717206748059,0.12895080316323093,0.14445196108559344,0.11106221008723771,0.010519759589212474,0.01788859307599322
4,76274,"7,27,38,42",random,5,0.09121143745041382,0.17725570806367508,0.09421011198850637,0.16931814910700982,-0.0029986745380925495,0.007937558956665258
4,76424,"7,29,32,41",random,2,0.30863900183868154,0.30385377306689587,0.31067667616354977,0.2895090874320565,-0.0020376743248682327,0.014344685634839371
4,76490,"7,30,31,40",random,11,0.4650477475082554,0.4780016940319396,0.4533429120874485,0.45994362574928804,0.011704835420806914,0.01805806828265155
4,76582,"7,31,34,36",random,0,0.23229017724121293,0.2000001576497984,0.23229153628610122,0.1998942660066898,-1.3590448882938588e-06,0.000105891643108591
4,76681,"7,33,34,35",random,4,0.1821793207703316,0.11525245008569329,0.18215248375043702,0.11512657062730569,2.6837019894587755e-05,0.00012587945838760106
4,76745,"7,34,37,42",random,8,0.10379335633068942,0.11019322825182598,0.099603768067978,0.09199008671597575,0.00418958826271143,0.01820314153585023
4,76808,"7,36,41,42",random,3,0.19191109318334032,0.14642752452296426,0.15745160627727084,0.11125309656765558,0.03445948690606948,0.035174427955308674
4,76900,"8,9,11,33",random,0,0.3007280624532799,0.27129744344280204,0.2908854093687533,0.25390771555455627,0.009842653084526587,0.017389727888245776
4,76918,"8,9,12,20",random,11,0.2666213222700954,0.34347561843252783,0.2518084159053471,0.31989113342420217,0.014812906364748302,0.023584485008325662
4,77077,"8,9,17,39",random,11,0.21046868700578736,0.2623255792719923,0.1940968781594471,0.2499221123543276,0.016371808846340263,0.012403466917664696
4,77378,"8,9,35,43",random,3,0.35549843280117555,0.306677016946296,0.34124287323585056,0.2883823692847446,0.014255559565324982,0.018294647661551422
4,77454,"8,10,12,28",random,11,0.21171650480360416,0.264650395911185,0.20774944854338717,0.24106244241453256,0.003967056260216983,0.023587953496652436
4,77677,"8,10,20,39",random,11,0.39532515280488845,0.4050493670510166,0.3871193953258101,0.37885210522960255,0.008205757479078368,0.02619726182141402
4,77682,"8,10,21,22",random,11,0.2328838646367254,0.24627102492067376,0.20724945430703667,0.2098003669131161,0.025634410329688717,0.036470658007557666
4,77831,"8,10,29,31",random,3,0.6056395496100959,0.5677762848670044,0.594082706809447,0.5478160928878184,0.011556842800648948,0.01996019197918597
4,77939,"8,11,12,17",random,1,0.23828443005027566,0.17946635246191578,0.21697931610918442,0.16037772554420904,0.021305113941091247,0.01908862691770674
4,78021,"8,11,14,40",audit_strong,7,0.5486297304741451,0.4451270673636156,0.5466043528360021,0.32844922101826435,0.0020253776381430333,0.11667784634535128
4,78107,"8,11,18,20",random,10,0.15724529377970276,0.12357868188140875,0.15282143308098994,0.1100048746013691,0.0044238606987128115,0.013573807280039651
4,78324,"8,11,28,42",random,0,0.3462490788959026,0.364649682110021,0.3149672890737557,0.33341597828378566,0.03128178982214691,0.03123370382623536
4,78590,"8,12,18,38",random,10,0.1407800327334503,0.13951792216705305,0.12702581102678678,0.12498271509856562,0.013754221706663516,0.014535207068487432
4,78762,"8,12,27,30",random,10,0.09811886273975956,0.08741071354688756,0.09365360552227775,0.0854027797304826,0.004465257217481811,0.002007933816404961
4,78892,"8,12,40,43",random,6,0.3806794668166219,0.21272201179392514,0.3932902031260467,0.19012886924730588,-0.012610736309424775,0.02259314254661926
4,79047,"8,13,19,36",random,9,0.2152768567787393,0.20650864653502565,0.20139196567415063,0.1906800020273346,0.013884891104588681,0.01582864450769106
4,79113,"8,13,22,36",random,10,0.0689136847983911,0.05395324748600838,0.05817455353621748,0.03966715110451957,0.010739131262173629,0.014286096381488811
4,79356,"8,14,15,41",random,7,0.4840316889774623,0.5342716216549337,0.4838307988870276,0.5230378862920677,0.00020089009043466888,0.011233735362865982
4,79383,"8,14,16,41",random,1,0.12589052504645015,0.09134772157028892,0.1128467446203667,0.08496604781895101,0.013043780426083451,0.006381673751337913
4,79520,"8,14,22,37",random,11,0.3217004825312917,0.32412830758831523,0.31420655823080956,0.3012326924655162,0.007493924300482124,0.02289561512279903
4,79579,"8,14,25,39",random,8,0.6365433324738582,0.597049991583765,0.6380147000334508,0.5721860927665705,-0.0014713675595926512,0.02486389881719453
4,79935,"8,15,24,35",random,10,0.08274128719930152,0.06754164761893733,0.062008676162384924,0.049037276331409085,0.020732611036916593,0.018504371287528243
4,79946,"8,15,25,28",random,11,0.3375240016710973,0.35496615415364274,0.31939833771112935,0.3373982773197841,0.018125663959967953,0.01756787683385863
4,80147,"8,16,18,25",random,11,0.14169716483771966,0.20606316580923112,0.11121709068968622,0.18577335572685494,0.030480074148033443,0.02028981008237618
4,80186,"8,16,19,40",random,11,0.2649400823749132,0.3527936033145813,0.2597926811632838,0.3310220015075763,0.005147401211629377,0.021771601807004992
4,80545,"8,17,21,29",random,11,0.3131684806732149,0.35566907784867574,0.31243930063377723,0.3466738042314984,0.0007291800394376713,0.008995273617177335
4,80701,"8,17,30,32",random,6,0.07580199096477735,0.15131201807667394,0.08591152668003077,0.12969274360462635,-0.010109535715253415,0.02161927447204759
4,80826,"8,18,20,32",random,11,0.42117840212549906,0.45832361526949006,0.40109350751822404,0.4409196332386006,0.020084894607275028,0.017403982030889442
4,80901,"8,18,24,25",random,11,0.15681766019286547,0.19402445128089052,0.12615983543235343,0.16877752792912648,0.030657824760512042,0.02524692335176404
4,80932,"8,18,25,38",random,9,0.08474201520608415,0.0995146002353573,0.07184984497295466,0.08491631472947203,0.012892170233129496,0.014598285505885267
4,81203,"8,19,25,33",random,9,0.5517598686013265,0.4789880683405934,0.532947479015845,0.4615919547529117,0.01881238958548148,0.017396113587681672
4,81277,"8,19,30,32",random,0,0.3048178326983638,0.26394710564537394,0.2989526443852131,0.24916287978868734,0.005865188313150749,0.014784225856686595
4,81527,"8,20,29,42",random,0,0.29648117636251103,0.3270029224967963,0.2865355716403395,0.3103032315374987,0.009945604722171542,0.016699690959297575
4,81613,"8,20,39,43",random,8,0.6932348856574722,0.7213481457794118,0.6920899834393966,0.7001612338158771,0.0011449022180755053,0.021186911963534616
4,81804,"8,21,33,42",random,11,0.1930256016384303,0.2248150656132849,0.1780836339780476,0.2040519990737657,0.014941967660382693,0.020763066539519204
4,81943,"8,22,28,31",random,11,0.2569485609642185,0.2384409210524462,0.21127533583410107,0.2241236714137338,0.0456732251301174,0.014317249638712393
4,81961,"8,22,29,35",random,10,0.10156734883542151,0.11509164337437217,0.10185076523012215,0.10396794217889205,-0.00028341639470064184,0.011123701195480118
4,82006,"8,22,33,34",random,3,0.22316070364353935,0.1949250546373773,0.2233343050629656,0.1815186235790922,-0.0001736014194262392,0.013406431058285095
4,82059,"8,22,41,43",random,9,0.08521912498432183,0.07131504864609894,0.07377910471938709,0.06388790195334837,0.011440020264934736,0.007427146692750575
4,82327,"8,24,29,40",random,11,0.31880138099818656,0.3679375471663495,0.3190338767406916,0.3618561151922377,-0.00023249574250505667,0.006081431974111817
4,82438,"8,25,26,43",random,2,0.34636233624910806,0.24917185482869764,0.30822015211544695,0.23095001695200856,0.038142184133661106,0.018221837876689073
4,82532,"8,25,34,37",random,8,0.15099734728096303,0.18111907919091452,0.1329724402564172,0.1654996098206969,0.018024907024545844,0.015619469370217631
4,82560,"8,25,38,39",random,11,0.3332553360610572,0.35006196900495823,0.3334672575894059,0.3493690052407291,-0.00021192152834870193,0.0006929637642291153
4,82617,"8,26,29,41",random,3,0.16537705440319717,0.14900213721422917,0.15123255900576416,0.13815325175995474,0.01414449539743301,0.010848885454274426
4,82692,"8,26,37,40",random,11,0.2724650104091063,0.3015899431180724,0.2590715698755546,0.2839856682431888,0.013393440533551737,0.017604274874883585
4,82779,"8,27,33,37",random,11,0.29263699640464935,0.2938021440238029,0.26678221132920765,0.2625023738863064,0.0258547850754417,0.03129977013749652
4,82820,"8,27,38,43",random,2,0.4794655942570393,0.4709418829217453,0.4747140909790495,0.46087430353571324,0.004751503277989788,0.010067579386032088
4,82823,"8,27,39,42",random,8,0.5156686140811948,0.5783783877330773,0.5105301092275377,0.5563080532101873,0.005138504853657078,0.02207033452288998
4,82916,"8,28,37,39",random,11,0.33462553741375156,0.3562267225034357,0.32914112939625073,0.32587350283205674,0.00548440801750083,0.03035321967137894
4,82940,"8,29,30,35",random,10,0.11995538605925904,0.11847727974881206,0.11918365947278498,0.1109154463589691,0.0007717265864740641,0.0075618333898429535
4,83160,"8,31,38,43",random,6,0.15772530606179613,0.22314097629472995,0.19156965707767926,0.21214108984460522,-0.03384435101588312,0.01099988645012473
4,83170,"8,31,42,43",random,11,0.2139993463338027,0.20957799525077037,0.1911371832334623,0.18984126896332776,0.022862163100340394,0.019736726287442607
4,83323,"8,35,38,42",random,3,0.46919981328856697,0.48486054405490453,0.4629856097504925,0.4767929702502708,0.006214203538074448,0.008067573804633743
4,83452,"9,10,12,42",random,9,0.13460667671544535,0.17060523474036415,0.1245909982060196,0.14259842178399307,0.010015678509425752,0.028006812956371085
4,83489,"9,10,14,20",random,4,0.7279351586090858,0.7230000759219003,0.7000753289655677,0.6747033272064871,0.027859829643518075,0.04829674871541323
4,83604,"9,10,18,29",random,0,0.2675723924423967,0.19831011058913717,0.2246717766269407,0.15353375599083285,0.04290061581545601,0.04477635459830431
4,83629,"9,10,19,30",random,0,0.26041514757690254,0.18862620910532757,0.2363040634624498,0.1648696744677074,0.02411108411445273,0.023756534637620175
4,83738,"9,10,24,34",random,3,0.4688128692458243,0.46619717472797184,0.45471160067524397,0.4450839910604819,0.014101268570580361,0.021113183667489932
4,83784,"9,10,27,29",random,0,0.2199227638399126,0.16704037422336382,0.20517043398682688,0.15027513606387877,0.014752329853085722,0.016765238159485052
4,83845,"9,10,31,36",random,11,0.20678732734851246,0.19487984711431627,0.1789523685426735,0.176348172677966,0.027834958805838972,0.018531674436350287
4,83993,"9,11,14,28",random,4,0.4340503932371649,0.38214033724436447,0.42357820256090084,0.35985131384885005,0.010472190676264037,0.022289023395514418
4,83995,"9,11,14,30",random,9,0.15023618581255171,0.16816351663967055,0.138965678086305,0.1415350785282613,0.011270507726246715,0.026628438111409247
4,84005,"9,11,14,40",audit_strong,7,0.5434208885580072,0.48448692956739137,0.5466043528360021,0.34605148464764446,-0.003183464277994874,0.1384354449197469
4,84158,"9,11,20,40",audit_strong,7,0.5841230502232762,0.5594232462330999,0.5849975221706311,0.45506082020410177,-0.0008744719473549045,0.10436242602899815
4,84238,"9,11,24,38",random,9,0.11863681191140596,0.14951162784320338,0.10468798384895117,0.12726143579636717,0.013948828062454788,0.022250192046836204
4,84294,"9,11,27,43",random,0,0.19479470742933402,0.17233954422940467,0.1876322028462869,0.1562158948302016,0.0071625045830471246,0.016123649399203077
4,84396,"9,11,37,40",random,4,0.43663571329960627,0.3423314433036956,0.40315801641691706,0.2938143876410382,0.0334776968826892,0.048517055662657405
4,84557,"9,12,18,21",random,8,0.3767639148674271,0.4747345468225135,0.28698743365526247,0.3863459524533708,0.08977648121216464,0.0883885943691427
4,84629,"9,12,21,24",random,2,0.17467533423586945,0.19943976572328703,0.16401924803259782,0.17452808093973515,0.01065608620327163,0.02491168478355188
4,84717,"9,12,25,34",random,10,0.1511852536302407,0.15228473055090574,0.13470154257345845,0.12432521215471248,0.016483711056782258,0.02795951839619326
4,84741,"9,12,26,41",random,2,0.15092750196185967,0.17056287702068773,0.14349267888253459,0.1669017445924844,0.007434823079325081,0.0036611324282033175
4,84851,"9,12,35,43",random,3,0.3686604577650626,0.3338682211769737,0.34124287323585056,0.30502276052068367,0.027417584529212058,0.028845460656290012
4,84881,"9,13,14,16",random,4,0.444738106534722,0.36223922937393704,0.4229378604803381,0.34564118326384974,0.02180024605438391,0.016598046110087306
4,84900,"9,13,14,35",random,10,0.17805629895376196,0.12462974652984826,0.14633112651660207,0.10686192681074858,0.03172517243715989,0.017767819719099687
4,85001,"9,13,18,30",random,11,0.5397674662258141,0.5358745356776329,0.49077844645452007,0.4926272043457177,0.048989019771293996,0.04324733133191516
4,85131,"9,13,24,31",random,4,0.31074758733685715,0.24554364013386754,0.2810347914146015,0.21317867576067073,0.02971279592225562,0.0323649643731968
4,85245,"9,13,31,40",audit_strong,4,0.5167469013526369,0.3359301840616671,0.4224178033166095,0.21317867576067073,0.0943290980360274,0.12275150830099635
4,85256,"9,13,32,40",audit_strong,4,0.5167473549728725,0.33592568219480656,0.4224169601507246,0.21317785523799204,0.09433039482214789,0.12274782695681452
4,85266,"9,13,33,40",audit_strong,4,0.506406963501113,0.32359216831515825,0.41039704395073096,0.2100940963664364,0.09600991955038207,0.11349807194872186
4,85335,"9,14,15,36",random,10,0.1657503462592178,0.11328919792896008,0.14633112651660207,0.0945341892250734,0.019419219742615734,0.01875500870388669
4,85406,"9,14,18,29",audit_strong,11,0.5210504624170327,0.5654314332305358,0.42482260994950627,0.4380375310522354,0.09622785246752641,0.12739390217830038
4,85407,"9,14,18,30",audit_strong,11,0.5428222061455432,0.5679260926560029,0.42482260994950627,0.4380375310522354,0.11799959619603695,0.1298885616037675
4,85408,"9,14,18,31",audit_strong,11,0.5291548788489955,0.5426972866888791,0.42482260994950627,0.4380375310522354,0.10433226889948921,0.10465975563664365
4,85409,"9,14,18,32",audit_strong,11,0.5291487321733879,0.5426930736933215,0.42482260994950627,0.4380375310522354,0.1043261222238816,0.10465554264108612
4,85410,"9,14,18,33",audit_strong,11,0.5267504153398408,0.5388849283100522,0.42482260994950627,0.4380375310522354,0.10192780539033452,0.10084739725781677
4,85626,"9,14,29,40",random,10,0.1445326792632885,0.12206996639114365,0.13542479610945424,0.1136187279873262,0.009107883153834262,0.008451238403817452
4,85651,"9,14,31,40",random,11,0.3666871406647314,0.3910356866494865,0.33829845049664053,0.36716333646926913,0.02838869016809087,0.023872350180217383
4,85685,"9,14,35,36",random,8,0.4350233008891976,0.4920709277001628,0.43520348199223846,0.4920651408795199,-0.0001801811030408551,5.786820642894597e-06
4,85985,"9,15,28,35",random,4,0.2550033004275879,0.19490041872080976,0.23698970753470283,0.1789863203883395,0.018013592892885066,0.01591409833247026
4,86125,"9,16,18,19",random,11,0.32730852181831793,0.3609032098683137,0.30233659695619,0.3266846883839529,0.02497192486212796,0.034218521484360775
4,86175,"9,16,20,22",random,11,0.32218304439166723,0.34522815701397114,0.29557480262130476,0.31427844666750504,0.026608241770362473,0.030949710346466097
4,86217,"9,16,21,42",random,11,0.12720497770440609,0.171900469912878,0.10333652466283816,0.14701736929082798,0.023868453041567927,0.024883100622050014
4,86242,"9,16,23,26",random,6,0.055560588205182504,0.10735543344868559,0.05533505836810304,0.09886983480703138,0.0002255298370794634,0.008485598641654213
4,86289,"9,16,25,36",random,4,0.3587788020090191,0.2801434115166823,0.34358349354764606,0.25602480181725396,0.01519530846137307,0.02411860969942836
4,86371,"9,16,30,43",random,4,0.4572999462288745,0.3502990663435297,0.4447246669813826,0.3256185002321109,0.01257527924749191,0.024680566111418778
4,86471,"9,17,18,40",audit_strong,6,0.41545465612751165,0.5038507461495134,0.41893072332551085,0.3568772733626595,-0.0034760671979991997,0.1469734727868539
4,86479,"9,17,19,24",random,9,0.16287548434342214,0.1433738681566582,0.150362415300203,0.12008199941917808,0.012513069043219138,0.023291868737480126
4,86755,"9,17,37,39",random,4,0.36359352082238805,0.29867928397734156,0.313474935055843,0.23291696047938748,0.05011858576654504,0.06576232349795408
4,86788,"9,18,19,33",audit_strong,0,0.5297336283548186,0.5301105313244998,0.4246589915886647,0.42791759822559905,0.10507463676615392,0.10219293309890076
4,86797,"9,18,19,42",audit_strong,0,0.5351555014352571,0.5410200773689215,0.4246589915886647,0.42791759822559905,0.11049650984659243,0.1131024791433225
4,86811,"9,18,20,33",audit_strong,0,0.49029084956858915,0.46803573704011747,0.36253587542609267,0.3419656625739439,0.12775497414249648,0.12607007446617358
4,86820,"9,18,20,42",audit_strong,0,0.47967232631106616,0.4676483110605433,0.36253587542609267,0.3419656625739439,0.11713645088497349,0.12568264848659938
4,86831,"9,18,21,31",random,8,0.2991657217376552,0.41594896433736195,0.28698743365526247,0.3863459524533708,0.01217828808239274,0.02960301188399117
4,86848,"9,18,22,27",random,5,0.1223219385134674,0.11510942356621656,0.11514139923552691,0.10212027883889307,0.00718053927794049,0.012989144727323487
4,87064,"9,18,38,43",audit_strong,0,0.3896922846403702,0.33643685261681977,0.30877815597124614,0.22376703299430079,0.08091412866912406,0.11266981962251899
4,87346,"9,19,40,42",random,11,0.3006938386423843,0.3467293480530219,0.27435218994939015,0.32391036483695423,0.026341648692994157,0.02281898321606768
4,87384,"9,20,22,34",random,10,0.1616651825804517,0.124252751786876,0.14794003114542265,0.10638218735511384,0.01372515143502906,0.01787056443176216
4,87567,"9,20,34,43",random,0,0.16461989169347824,0.13562496970669524,0.15386992595577165,0.12213090488694145,0.01074996573770659,0.013494064819753793
4,88206,"9,23,35,43",random,3,0.35247431812368957,0.3084599368096137,0.34124287323585056,0.2883823692847446,0.011231444887839004,0.02007756752486911
4,88255,"9,24,26,29",random,2,0.21766605307914366,0.19600098699389845,0.19608766751527107,0.15872813609165082,0.021578385563872593,0.037272850902247634
4,88458,"9,25,29,34",random,0,0.0671456007204253,0.07910009148889585,0.07049920174144364,0.05708864695101623,-0.0033536010210183376,0.02201144453787962
