数据,目标,变体,V误差_3,V误差_4,M2误差,Γ2误差,M2排序,认证前1,认证前3,背景召回前1,背景召回前3,失效单元,有效维度
PJM-gen/ic,total_gen,uniform_cy,0.05713549256324768,0.0693868026137352,0.045132409781217575,0.02769109606742859,0.9026086956521738,0.9318724870681763,0.9448270797729492,0.3333333333333333,0.4583333333333333,0.11845703125,1.640403630482317
PJM-gen/ic,net_actual_interchange_mw,uniform_cy,0.057751208543777466,0.0907699465751648,0.027073124423623085,0.017068425193428993,0.9339130434782608,0.9562994241714478,0.9741605520248413,0.5416666666666666,0.625,0.11845703125,1.640403630482317
PJM-gen/ic,total_gen,recon_cy,0.042882148176431656,0.05311986804008484,0.03939212113618851,0.025586411356925964,0.9069565217391303,0.9282385110855103,0.9475592374801636,0.375,0.5416666666666666,0.097265625,2.644012202232757
PJM-gen/ic,net_actual_interchange_mw,recon_cy,0.044986408203840256,0.07302940636873245,0.019475722685456276,0.012204107828438282,0.9382608695652173,0.9616345763206482,0.9875336289405823,0.4583333333333333,0.7916666666666666,0.097265625,2.644012202232757
PJM-gen/ic,total_gen,recon+random_cy,0.03843202441930771,0.049509912729263306,0.034244101494550705,0.02735339291393757,0.9339130434782608,0.9335916042327881,0.9479680061340332,0.375,0.5416666666666666,,
PJM-gen/ic,net_actual_interchange_mw,recon+random_cy,0.03972829133272171,0.06807301193475723,0.015742892399430275,0.011946042068302631,0.9304347826086956,0.9695408940315247,0.9796154499053955,0.5416666666666666,0.7083333333333334,,
PJM-gen/ic,total_gen,uniformE_cy,0.05220025032758713,0.06404035538434982,0.042916104197502136,0.02806938998401165,0.8999999999999999,0.932087779045105,0.9471337199211121,0.2916666666666667,0.5,,
PJM-gen/ic,net_actual_interchange_mw,uniformE_cy,0.053421515971422195,0.08488788455724716,0.02577747404575348,0.016591927036643028,0.9399999999999998,0.9662463665008545,0.9792510271072388,0.625,0.6666666666666666,,
PJM-gen/ic,total_gen,reconE_cy,0.03865307942032814,0.04771456867456436,0.03557617962360382,0.026116041466593742,0.9130434782608695,0.9298774600028992,0.9459214806556702,0.375,0.4166666666666667,,
PJM-gen/ic,net_actual_interchange_mw,reconE_cy,0.04088824242353439,0.06576523929834366,0.01814216747879982,0.014794413931667805,0.9356521739130433,0.9592611789703369,0.9829851388931274,0.5416666666666666,0.7083333333333334,,
PJM-gen/ic,total_gen,recon+random@1_cy,0.039550211280584335,0.05145901441574097,0.03297054022550583,0.024399513378739357,0.9165217391304347,0.9380545616149902,0.9476675391197205,0.375,0.5416666666666666,,
PJM-gen/ic,net_actual_interchange_mw,recon+random@1_cy,0.04011321812868118,0.07129552960395813,0.014535169117152691,0.012791648507118225,0.96,0.9569869637489319,0.976081132888794,0.4166666666666667,0.625,,
PJM-gen/ic,total_gen,recon+random@2_cy,0.03866878151893616,0.04990658536553383,0.03322703763842583,0.02686389349400997,0.9104347826086956,0.9291141033172607,0.9443654417991638,0.2916666666666667,0.5,,
PJM-gen/ic,net_actual_interchange_mw,recon+random@2_cy,0.040490567684173584,0.06984716653823853,0.017378970980644226,0.014222654514014721,0.9295652173913044,0.953582763671875,0.9725465178489685,0.4583333333333333,0.5833333333333334,,
