数据,目标,变体,集合误差,偏差,字段最大高估,边际99分位,M2偏差,M2误差,边际误差,共模相关,共模占比,严重低估,严重高估
RTS-GMLC,线路潮流_C35,small_recon,0.010386166162788868,-0.009314329363405704,0.0453268326818943,0.023926254361867905,-0.006648283613764722,0.014152141044969145,0.009072517044842243,0.26720955357566034,0.258122980594635,0,0
RTS-GMLC,机组出力_223_STEAM_3,uniform+random,0.008263257332146168,-0.007179452106356621,0.05008023604750633,0.06853393465280533,-0.013604997940685438,0.014838158436443495,0.007637837436050177,0.47458050308083605,0.473272442817688,0,0
RTS-GMLC,机组出力_221_CC_1,uniform+random,0.00805746391415596,-0.006557968910783529,0.06472250819206238,0.02868831157684326,-0.006756934782733088,0.008295028753902601,0.006863038521260023,0.4166063846497642,0.41160911321640015,3,0
RTS-GMLC,线路潮流_C35,uniform+random,0.008953063748776913,-0.007602036464959383,0.032102320343256,0.025303823873400688,-0.006848551656888879,0.009828514379003773,0.008302757516503334,0.2837017283906786,0.2821754813194275,0,0
RTS-GMLC,机组出力_223_STEAM_3,recon+random,0.005487015936523676,-0.004112633410841227,0.03745979815721512,0.028890609741210938,-0.009842760536981665,0.01155701862729114,0.00558458361774683,0.38908040209466915,0.3886260390281677,0,0
RTS-GMLC,机组出力_221_CC_1,recon+random,0.007788665127009153,-0.005560645367950201,0.050355277955532074,0.018423760309815407,-0.004641810836999312,0.007887247463931208,0.006330032367259264,0.41063337073960143,0.39978140592575073,3,0
RTS-GMLC,线路潮流_C35,recon+random,0.007663605269044638,-0.005846803542226553,0.038201481103897095,0.02508482336997986,-0.004733732213144717,0.010481507881827976,0.007812269032001495,0.2816780702560636,0.28151464462280273,0,0
RTS-GMLC,机组出力_223_STEAM_3,uniformE,0.010217760689556599,-0.009443632327020168,0.05254516378045082,0.0637550875544548,-0.018354652368504067,0.019021628343540688,0.008275937288999557,0.4696181935190687,0.46943199634552,3,0
RTS-GMLC,机组出力_221_CC_1,uniformE,0.009636258706450462,-0.008979352191090584,0.0775870680809021,0.024270979687571526,-0.009570746318153713,0.0098709295625272,0.007251816801726818,0.3894837709749861,0.3755301237106323,4,0
RTS-GMLC,线路潮流_C35,uniformE,0.012695472687482834,-0.011804848909378052,0.03937869146466255,0.025730496272444725,-0.005588637745898703,0.01228070388669553,0.01033690758049488,0.3269343553321994,0.3082435727119446,0,0
RTS-GMLC,机组出力_223_STEAM_3,reconE,0.005610235966742039,-0.004100868012756109,0.07349245250225067,0.03219246864318848,-0.010330820861070053,0.011936906887137371,0.005784675478935242,0.39053266438414086,0.3904569149017334,2,0
RTS-GMLC,机组出力_221_CC_1,reconE,0.008051430806517601,-0.006714860443025827,0.11082933098077774,0.018715301528573036,-0.003679318272549173,0.007288361373155013,0.006535397842526436,0.36259738780940665,0.36128515005111694,6,0
RTS-GMLC,线路潮流_C35,reconE,0.007771675009280443,-0.005947312340140343,0.027447570115327835,0.02218971960246563,-0.007411960026492243,0.010200424686722134,0.007770097348839045,0.27154620718008865,0.2604409456253052,0,0
RTS-GMLC,机组出力_223_STEAM_3,random_cy,0.012226173654198647,-0.011457630433142185,0.0610986053943634,0.10838226974010468,-0.016578996958939926,0.017386007568110592,0.010334817692637444,0.49735209797541235,0.49419641494750977,0,0
RTS-GMLC,机组出力_221_CC_1,random_cy,0.01762198843061924,-0.017007986083626747,0.047000251710414886,0.02811366319656372,-0.01144702602987704,0.012042512712271317,0.008378547616302967,0.49447372735307876,0.4934343695640564,2,0
RTS-GMLC,线路潮流_C35,random_cy,0.012033932842314243,-0.010980279184877872,0.027197089046239853,0.024769073352217674,-0.009465459896170574,0.01250470202902089,0.009794855490326881,0.31018890786250936,0.3043398857116699,0,0
RTS-GMLC,机组出力_223_STEAM_3,uniform_cy,0.01272672787308693,-0.012090600095689297,0.06111399084329605,0.06626979261636734,-0.020400136709213257,0.02105816680452098,0.009555023163557053,0.47644137434264683,0.476432740688324,3,0
RTS-GMLC,机组出力_221_CC_1,uniform_cy,0.009305459447205067,-0.008301280438899994,0.07702848315238953,0.02545502781867981,-0.009478701845459316,0.010342568806979967,0.007471406366676092,0.39415644662218263,0.3768807053565979,5,0
RTS-GMLC,线路潮流_C35,uniform_cy,0.015983927994966507,-0.015455813147127628,0.02666337788105011,0.022205036133527756,-0.008840838528197744,0.012609303969403973,0.01147566456347704,0.39536500721424833,0.3609939217567444,1,0
RTS-GMLC,机组出力_223_STEAM_3,recon_cy,0.0060798306949436665,-0.0048913354985415936,0.06821384280920029,0.032518524676561356,-0.011738192775975103,0.013189291176588638,0.0060796597972512245,0.3867450884476818,0.38587528467178345,4,0
RTS-GMLC,机组出力_221_CC_1,recon_cy,0.007940075360238552,-0.006017096806317568,0.08536810427904129,0.01899152621626854,-0.004360570207886074,0.007951873152152351,0.006704863626509905,0.373514558921715,0.3670874238014221,5,0
RTS-GMLC,线路潮流_C35,recon_cy,0.009736200794577599,-0.008581581525504589,0.02632499858736992,0.022025739774107933,-0.00871051005695177,0.010799740967543228,0.008591955527663231,0.3132387337242239,0.29477208852767944,0,0
RTS-GMLC,机组出力_223_STEAM_3,recon+random_cy,0.004781448747962713,-0.00321578374132514,0.03227179870009422,0.027822399511933327,-0.008883548171623894,0.010645780226458674,0.0050272950902581215,0.39032287102913527,0.3897574543952942,0,0
RTS-GMLC,机组出力_221_CC_1,recon+random_cy,0.0065736654214560986,-0.004128636326640844,0.049799080938100815,0.017722085118293762,-0.003429169888081758,0.006832210266071817,0.00578347546979785,0.3966937355580299,0.3894893527030945,1,0
