数据集,目标,字段,K,exact_M,exact_witness,exact_V_T,exact_V_Ti,档位,est_M_集成,est_bias_集成,cert_L_集成,top1_witness,top1_est,top1_exact,est_M_单种子,est_bias_单种子,cert_L_单种子,est_M_元训练,est_bias_元训练,cert_L_元训练,critical_τ0.5,est_critical_τ0.5,critical_τ0.7,est_critical_τ0.7,critical_τ0.9,est_critical_τ0.9,top2_witness,top2_est,top2_exact,top3_witness,top3_est,top3_exact
pjm,total_losses,system_energy_price_da,0,0.20107674598693848,∅,0.0,0.20107674598693848,中(0.2-0.5),0.20350927114486694,0.002432525157928467,0.20107674598693848,∅,0.20350927114486694,0.20107674598693848,0.20512674748897552,0.004050001502037048,0.20107674598693848,0.20676125586032867,0.005684509873390198,0.20107674598693848,False,False,False,False,False,False,,,,,,
pjm,congestion_price_da,system_energy_price_da,0,0.07507381588220596,∅,0.0,0.07507381588220596,低(0.05-0.2),0.10975854843854904,0.03468473255634308,0.07507381588220596,∅,0.10975854843854904,0.07507381588220596,0.10710756480693817,0.03203374892473221,0.07507381588220596,0.10629618167877197,0.03122236579656601,0.07507381588220596,False,False,False,False,False,False,,,,,,
pjm,congestion_price_rt,system_energy_price_da,0,0.17375975847244263,∅,0.0,0.17375975847244263,低(0.05-0.2),0.16828833520412445,-0.005471423268318176,0.17375975847244263,∅,0.16828833520412445,0.17375975847244263,0.16889086365699768,-0.004868894815444946,0.17375975847244263,0.17080743610858917,-0.0029523223638534546,0.17375975847244263,False,False,False,False,False,False,,,,,,
pjm,marginal_loss_price_da,system_energy_price_da,0,0.6585299968719482,∅,0.0,0.6585299968719482,高(≥0.5),0.6583091616630554,-0.00022083520889282227,0.6585299968719482,∅,0.6583091616630554,0.6585299968719482,0.662187933921814,0.0036579370498657227,0.6585299968719482,0.6619983911514282,0.0034683942794799805,0.6585299968719482,True,True,False,False,False,False,,,,,,
pjm,total_lmp_da,system_energy_price_da,0,0.9831635355949402,∅,0.0,0.9831635355949402,高(≥0.5),0.9833033680915833,0.0001398324966430664,0.9831635355949402,∅,0.9833033680915833,0.9831635355949402,0.9832514524459839,8.791685104370117e-05,0.9831635355949402,0.9832536578178406,9.012222290039062e-05,0.9831635355949402,True,True,True,True,True,True,,,,,,
pjm,da_as_total_mw_primary_reserve,system_energy_price_da,0,0.03360670804977417,∅,0.0,0.03360670804977417,可忽略(<0.05),0.03159211575984955,-0.0020145922899246216,0.03360670804977417,∅,0.03159211575984955,0.03360670804977417,0.03208107501268387,-0.0015256330370903015,0.03360670804977417,0.03294136002659798,-0.0006653480231761932,0.03360670804977417,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_synchronized_reserve,system_energy_price_da,0,0.07609355449676514,∅,0.0,0.07609355449676514,低(0.05-0.2),0.07531601935625076,-0.0007775351405143738,0.07609355449676514,∅,0.07531601935625076,0.07609355449676514,0.07172580808401108,-0.004367746412754059,0.07609355449676514,0.07553734630346298,-0.0005562081933021545,0.07609355449676514,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_thirty_minutes_reserve,system_energy_price_da,0,0.33351337909698486,∅,0.0,0.33351337909698486,中(0.2-0.5),0.33249223232269287,-0.0010211467742919922,0.33351337909698486,∅,0.33249223232269287,0.33351337909698486,0.33350956439971924,-3.814697265625e-06,0.33351337909698486,0.3331540524959564,-0.0003593266010284424,0.33351337909698486,False,False,False,False,False,False,,,,,,
pjm,net_actual_interchange_mw,total_lmp_rt,0,0.036589860916137695,∅,0.0,0.036589860916137695,可忽略(<0.05),0.005567748099565506,-0.03102211281657219,0.036589860916137695,∅,0.005567748099565506,0.036589860916137695,0.0,-0.036589860916137695,0.036589860916137695,0.027604520320892334,-0.008985340595245361,0.036589860916137695,False,False,False,False,False,False,,,,,,
pjm,gross_actual_interchange_mw,total_lmp_rt,0,0.08554279804229736,∅,0.0,0.08554279804229736,低(0.05-0.2),0.08442794531583786,-0.0011148527264595032,0.08554279804229736,∅,0.08442794531583786,0.08554279804229736,0.08580517768859863,0.00026237964630126953,0.08554279804229736,0.0827079638838768,-0.0028348341584205627,0.08554279804229736,False,False,False,False,False,False,,,,,,
pjm,total_gen,total_lmp_rt,0,0.284310519695282,∅,0.0,0.284310519695282,中(0.2-0.5),0.28692182898521423,0.002611309289932251,0.284310519695282,∅,0.28692182898521423,0.284310519695282,0.28742387890815735,0.003113359212875366,0.284310519695282,0.28955501317977905,0.00524449348449707,0.284310519695282,False,False,False,False,False,False,,,,,,
pjm,metered_load_mw,total_lmp_rt,0,0.3362058997154236,∅,0.0,0.3362058997154236,中(0.2-0.5),0.33855894207954407,0.0023530423641204834,0.3362058997154236,∅,0.33855894207954407,0.3362058997154236,0.3390064835548401,0.002800583839416504,0.3362058997154236,0.33076220750808716,-0.005443692207336426,0.3362058997154236,False,False,False,False,False,False,,,,,,
pjm,total_losses,total_lmp_rt,0,0.1503167748451233,∅,0.0,0.1503167748451233,低(0.05-0.2),0.13758844137191772,-0.012728333473205566,0.1503167748451233,∅,0.13758844137191772,0.1503167748451233,0.13435637950897217,-0.015960395336151123,0.1503167748451233,0.13707797229290009,-0.013238802552223206,0.1503167748451233,False,False,False,False,False,False,,,,,,
pjm,congestion_price_da,total_lmp_rt,0,0.06894904375076294,∅,0.0,0.06894904375076294,低(0.05-0.2),0.0,-0.06894904375076294,0.06894904375076294,∅,0.0,0.06894904375076294,0.0,-0.06894904375076294,0.06894904375076294,0.0,-0.06894904375076294,0.06894904375076294,False,False,False,False,False,False,,,,,,
pjm,congestion_price_rt,total_lmp_rt,0,0.44156408309936523,∅,0.0,0.44156408309936523,中(0.2-0.5),0.4046039581298828,-0.03696012496948242,0.44156408309936523,∅,0.4046039581298828,0.44156408309936523,0.4033210277557373,-0.03824305534362793,0.44156408309936523,0.4076696038246155,-0.033894479274749756,0.44156408309936523,False,False,False,False,False,False,,,,,,
pjm,marginal_loss_price_da,total_lmp_rt,0,0.3387674391269684,∅,0.0,0.3387674391269684,中(0.2-0.5),0.16425523161888123,-0.17451220750808716,0.3387674391269684,∅,0.16425523161888123,0.3387674391269684,0.3757271468639374,0.036959707736968994,0.3387674391269684,0.4138548970222473,0.07508745789527893,0.3387674391269684,False,False,False,False,False,False,,,,,,
pjm,total_lmp_da,total_lmp_rt,0,0.526179313659668,∅,0.0,0.526179313659668,高(≥0.5),0.533920407295227,0.007741093635559082,0.526179313659668,∅,0.533920407295227,0.526179313659668,0.5406838059425354,0.014504492282867432,0.526179313659668,0.5487731099128723,0.022593796253204346,0.526179313659668,True,True,False,False,False,False,,,,,,
pjm,da_as_total_mw_primary_reserve,total_lmp_rt,0,0.00916588306427002,∅,0.0,0.00916588306427002,可忽略(<0.05),0.00533301942050457,-0.0038328636437654495,0.00916588306427002,∅,0.00533301942050457,0.00916588306427002,0.005231606308370829,-0.003934276755899191,0.00916588306427002,0.002937131328508258,-0.006228751735761762,0.00916588306427002,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_synchronized_reserve,total_lmp_rt,0,0.02313363552093506,∅,0.0,0.02313363552093506,可忽略(<0.05),0.01884664036333561,-0.004286995157599449,0.02313363552093506,∅,0.01884664036333561,0.02313363552093506,0.021052449941635132,-0.0020811855792999268,0.02313363552093506,0.02018614672124386,-0.0029474887996912003,0.02313363552093506,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_thirty_minutes_reserve,total_lmp_rt,0,0.202062726020813,∅,0.0,0.202062726020813,中(0.2-0.5),0.19305568933486938,-0.009007036685943604,0.202062726020813,∅,0.19305568933486938,0.202062726020813,0.19558127224445343,-0.006481453776359558,0.202062726020813,0.17502151429653168,-0.02704121172428131,0.202062726020813,False,False,False,False,False,False,,,,,,
pjm,net_actual_interchange_mw,marginal_loss_price_rt,0,0.038806796073913574,∅,0.0,0.038806796073913574,可忽略(<0.05),0.03706644847989082,-0.0017403475940227509,0.038806796073913574,∅,0.03706644847989082,0.038806796073913574,0.036183618009090424,-0.0026231780648231506,0.038806796073913574,0.04210486635565758,0.0032980702817440033,0.038806796073913574,False,False,False,False,False,False,,,,,,
pjm,gross_actual_interchange_mw,marginal_loss_price_rt,0,0.11417156457901001,∅,0.0,0.11417156457901001,低(0.05-0.2),0.11964631825685501,0.005474753677845001,0.11417156457901001,∅,0.11964631825685501,0.11417156457901001,0.11137238144874573,-0.0027991831302642822,0.11417156457901001,0.11932536214590073,0.0051537975668907166,0.11417156457901001,False,False,False,False,False,False,,,,,,
pjm,total_gen,marginal_loss_price_rt,0,0.3257390856742859,∅,0.0,0.3257390856742859,中(0.2-0.5),0.33332544565200806,0.007586359977722168,0.3257390856742859,∅,0.33332544565200806,0.3257390856742859,0.33317017555236816,0.007431089878082275,0.3257390856742859,0.33078572154045105,0.005046635866165161,0.3257390856742859,False,False,False,False,False,False,,,,,,
pjm,metered_load_mw,marginal_loss_price_rt,0,0.3874974846839905,∅,0.0,0.3874974846839905,中(0.2-0.5),0.396036833524704,0.008539348840713501,0.3874974846839905,∅,0.396036833524704,0.3874974846839905,0.3961644768714905,0.0086669921875,0.3874974846839905,0.39384445548057556,0.006346970796585083,0.3874974846839905,False,False,False,False,False,False,,,,,,
pjm,total_losses,marginal_loss_price_rt,0,0.2814999222755432,∅,0.0,0.2814999222755432,中(0.2-0.5),0.2715163230895996,-0.009983599185943604,0.2814999222755432,∅,0.2715163230895996,0.2814999222755432,0.26907411217689514,-0.012425810098648071,0.2814999222755432,0.26964735984802246,-0.011852562427520752,0.2814999222755432,False,False,False,False,False,False,,,,,,
pjm,congestion_price_da,marginal_loss_price_rt,0,0.06856834888458252,∅,0.0,0.06856834888458252,低(0.05-0.2),0.08022642880678177,0.01165807992219925,0.06856834888458252,∅,0.08022642880678177,0.06856834888458252,0.10767672210931778,0.03910837322473526,0.06856834888458252,0.07409454882144928,0.00552619993686676,0.06856834888458252,False,False,False,False,False,False,,,,,,
pjm,congestion_price_rt,marginal_loss_price_rt,0,0.40203750133514404,∅,0.0,0.40203750133514404,中(0.2-0.5),0.3943619430065155,-0.00767555832862854,0.40203750133514404,∅,0.3943619430065155,0.40203750133514404,0.4008738100528717,-0.0011636912822723389,0.40203750133514404,0.3956845700740814,-0.006352931261062622,0.40203750133514404,False,False,False,False,False,False,,,,,,
pjm,marginal_loss_price_da,marginal_loss_price_rt,0,0.3969051241874695,∅,0.0,0.3969051241874695,中(0.2-0.5),0.4060145318508148,0.009109407663345337,0.3969051241874695,∅,0.4060145318508148,0.3969051241874695,0.3924570381641388,-0.0044480860233306885,0.3969051241874695,0.3308790624141693,-0.06602606177330017,0.3969051241874695,False,False,False,False,False,False,,,,,,
pjm,total_lmp_da,marginal_loss_price_rt,0,0.48690205812454224,∅,0.0,0.48690205812454224,中(0.2-0.5),0.5330880880355835,0.04618602991104126,0.48690205812454224,∅,0.5330880880355835,0.48690205812454224,0.5252262949943542,0.03832423686981201,0.48690205812454224,0.5679219961166382,0.08101993799209595,0.48690205812454224,False,True,False,False,False,False,,,,,,
pjm,da_as_total_mw_primary_reserve,marginal_loss_price_rt,0,-0.003472566604614258,∅,0.0,-0.003472566604614258,可忽略(<0.05),0.0,0.003472566604614258,-0.003472566604614258,∅,0.0,-0.003472566604614258,0.0,0.003472566604614258,-0.003472566604614258,0.0,0.003472566604614258,-0.003472566604614258,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_synchronized_reserve,marginal_loss_price_rt,0,0.013458847999572754,∅,0.0,0.013458847999572754,可忽略(<0.05),0.013336601667106152,-0.00012224633246660233,0.013458847999572754,∅,0.013336601667106152,0.013458847999572754,0.013942418619990349,0.0004835706204175949,0.013458847999572754,0.012637768872082233,-0.0008210791274905205,0.013458847999572754,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_thirty_minutes_reserve,marginal_loss_price_rt,0,0.13337820768356323,∅,0.0,0.13337820768356323,低(0.05-0.2),0.1325879842042923,-0.0007902234792709351,0.13337820768356323,∅,0.1325879842042923,0.13337820768356323,0.13441407680511475,0.0010358691215515137,0.13337820768356323,0.13511447608470917,0.001736268401145935,0.13337820768356323,False,False,False,False,False,False,,,,,,
pjm,net_actual_interchange_mw,net_inadv_interchange_mw,0,-0.0024471282958984375,∅,0.0,-0.0024471282958984375,可忽略(<0.05),0.0,0.0024471282958984375,-0.0024471282958984375,∅,0.0,-0.0024471282958984375,0.0,0.0024471282958984375,-0.0024471282958984375,0.0,0.0024471282958984375,-0.0024471282958984375,False,False,False,False,False,False,,,,,,
pjm,gross_actual_interchange_mw,net_inadv_interchange_mw,0,0.012888908386230469,∅,0.0,0.012888908386230469,可忽略(<0.05),0.012149320915341377,-0.0007395874708890915,0.012888908386230469,∅,0.012149320915341377,0.012888908386230469,0.011465144343674183,-0.0014237640425562859,0.012888908386230469,0.011113767512142658,-0.0017751408740878105,0.012888908386230469,False,False,False,False,False,False,,,,,,
pjm,total_gen,net_inadv_interchange_mw,0,0.024202704429626465,∅,0.0,0.024202704429626465,可忽略(<0.05),0.026408035308122635,0.00220533087849617,0.024202704429626465,∅,0.026408035308122635,0.024202704429626465,0.016404185444116592,-0.0077985189855098724,0.024202704429626465,0.028403133153915405,0.00420042872428894,0.024202704429626465,False,False,False,False,False,False,,,,,,
pjm,metered_load_mw,net_inadv_interchange_mw,0,0.02422797679901123,∅,0.0,0.02422797679901123,可忽略(<0.05),0.02659301459789276,0.0023650377988815308,0.02422797679901123,∅,0.02659301459789276,0.02422797679901123,0.015196948312222958,-0.009031028486788273,0.02422797679901123,0.02826734073460102,0.00403936393558979,0.02422797679901123,False,False,False,False,False,False,,,,,,
pjm,total_losses,net_inadv_interchange_mw,0,0.007460415363311768,∅,0.0,0.007460415363311768,可忽略(<0.05),0.00042419065721333027,-0.007036224706098437,0.007460415363311768,∅,0.00042419065721333027,0.007460415363311768,0.0017613342497497797,-0.005699081113561988,0.007460415363311768,0.006806369870901108,-0.0006540454924106598,0.007460415363311768,False,False,False,False,False,False,,,,,,
pjm,congestion_price_da,net_inadv_interchange_mw,0,0.0,∅,0.0,0.0,可忽略(<0.05),0.0018215285381302238,0.0018215285381302238,0.0,∅,0.0018215285381302238,0.0,0.007332473993301392,0.007332473993301392,0.0,0.008825399912893772,0.008825399912893772,0.0,False,False,False,False,False,False,,,,,,
pjm,congestion_price_rt,net_inadv_interchange_mw,0,-0.002868175506591797,∅,0.0,-0.002868175506591797,可忽略(<0.05),0.0,0.002868175506591797,-0.002868175506591797,∅,0.0,-0.002868175506591797,0.0,0.002868175506591797,-0.002868175506591797,0.0,0.002868175506591797,-0.002868175506591797,False,False,False,False,False,False,,,,,,
pjm,marginal_loss_price_da,net_inadv_interchange_mw,0,0.001104593276977539,∅,0.0,0.001104593276977539,可忽略(<0.05),0.0,-0.001104593276977539,0.001104593276977539,∅,0.0,0.001104593276977539,0.0,-0.001104593276977539,0.001104593276977539,0.0003456677950453013,-0.0007589254819322377,0.001104593276977539,False,False,False,False,False,False,,,,,,
pjm,total_lmp_da,net_inadv_interchange_mw,0,0.01831948757171631,∅,0.0,0.01831948757171631,可忽略(<0.05),0.021036051213741302,0.002716563642024994,0.01831948757171631,∅,0.021036051213741302,0.01831948757171631,0.02019772306084633,0.0018782354891300201,0.01831948757171631,0.020113550126552582,0.0017940625548362732,0.01831948757171631,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_primary_reserve,net_inadv_interchange_mw,0,0.0,∅,0.0,0.0,可忽略(<0.05),0.0,0.0,0.0,∅,0.0,0.0,0.0,0.0,0.0,0.002581593580543995,0.002581593580543995,0.0,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_synchronized_reserve,net_inadv_interchange_mw,0,-0.00038345128996297717,∅,0.0,-0.00038345128996297717,可忽略(<0.05),0.0009028642671182752,0.0012863155570812523,-0.00038345128996297717,∅,0.0009028642671182752,-0.00038345128996297717,0.0028794885147362947,0.003262939804699272,-0.00038345128996297717,0.004436006769537926,0.004819458059500903,-0.00038345128996297717,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_thirty_minutes_reserve,net_inadv_interchange_mw,0,0.0,∅,0.0,0.0,可忽略(<0.05),0.002099045552313328,0.002099045552313328,0.0,∅,0.002099045552313328,0.0,0.00032388558611273766,0.00032388558611273766,0.0,0.0015403012512251735,0.0015403012512251735,0.0,False,False,False,False,False,False,,,,,,
pjm,net_actual_interchange_mw,gross_sched_interchange_mw,0,0.23479187488555908,∅,0.0,0.23479187488555908,中(0.2-0.5),0.23115657269954681,-0.003635302186012268,0.23479187488555908,∅,0.23115657269954681,0.23479187488555908,0.23207934200763702,-0.002712532877922058,0.23479187488555908,0.23298199474811554,-0.0018098801374435425,0.23479187488555908,False,False,False,False,False,False,,,,,,
pjm,gross_actual_interchange_mw,gross_sched_interchange_mw,0,0.23611152172088623,∅,0.0,0.23611152172088623,中(0.2-0.5),0.23727606236934662,0.0011645406484603882,0.23611152172088623,∅,0.23727606236934662,0.23611152172088623,0.23651941120624542,0.0004078894853591919,0.23611152172088623,0.23621951043605804,0.00010798871517181396,0.23611152172088623,False,False,False,False,False,False,,,,,,
pjm,total_gen,gross_sched_interchange_mw,0,0.09338575601577759,∅,0.0,0.09338575601577759,低(0.05-0.2),0.08507879078388214,-0.008306965231895447,0.09338575601577759,∅,0.08507879078388214,0.09338575601577759,0.07492460310459137,-0.018461152911186218,0.09338575601577759,0.09509187191724777,0.0017061159014701843,0.09338575601577759,False,False,False,False,False,False,,,,,,
pjm,metered_load_mw,gross_sched_interchange_mw,0,0.055656373500823975,∅,0.0,0.055656373500823975,低(0.05-0.2),0.048442624509334564,-0.00721374899148941,0.055656373500823975,∅,0.048442624509334564,0.055656373500823975,0.034732844680547714,-0.02092352882027626,0.055656373500823975,0.06109795719385147,0.005441583693027496,0.055656373500823975,False,False,False,False,False,False,,,,,,
pjm,total_losses,gross_sched_interchange_mw,0,0.05598092079162598,∅,0.0,0.05598092079162598,低(0.05-0.2),0.05317211151123047,-0.002808809280395508,0.05598092079162598,∅,0.05317211151123047,0.05598092079162598,0.05453363433480263,-0.001447286456823349,0.05598092079162598,0.05716419965028763,0.0011832788586616516,0.05598092079162598,False,False,False,False,False,False,,,,,,
pjm,congestion_price_da,gross_sched_interchange_mw,0,0.023430168628692627,∅,0.0,0.023430168628692627,可忽略(<0.05),0.0,-0.023430168628692627,0.023430168628692627,∅,0.0,0.023430168628692627,0.022918932139873505,-0.0005112364888191223,0.023430168628692627,0.024145036935806274,0.0007148683071136475,0.023430168628692627,False,False,False,False,False,False,,,,,,
pjm,congestion_price_rt,gross_sched_interchange_mw,0,0.0,∅,0.0,0.0,可忽略(<0.05),0.0,0.0,0.0,∅,0.0,0.0,0.001911644940264523,0.001911644940264523,0.0,0.0010100399376824498,0.0010100399376824498,0.0,False,False,False,False,False,False,,,,,,
pjm,marginal_loss_price_da,gross_sched_interchange_mw,0,0.018475059419870377,∅,0.0,0.018475059419870377,可忽略(<0.05),0.013247664086520672,-0.005227395333349705,0.018475059419870377,∅,0.013247664086520672,0.018475059419870377,0.020211370661854744,0.0017363112419843674,0.018475059419870377,0.021440837532281876,0.002965778112411499,0.018475059419870377,False,False,False,False,False,False,,,,,,
pjm,total_lmp_da,gross_sched_interchange_mw,0,0.02916925959289074,∅,0.0,0.02916925959289074,可忽略(<0.05),0.04932968318462372,0.02016042359173298,0.02916925959289074,∅,0.04932968318462372,0.02916925959289074,0.05045595392584801,0.021286694332957268,0.02916925959289074,0.05332934483885765,0.02416008524596691,0.02916925959289074,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_primary_reserve,gross_sched_interchange_mw,0,0.03865015506744385,∅,0.0,0.03865015506744385,可忽略(<0.05),0.03664468228816986,-0.002005472779273987,0.03865015506744385,∅,0.03664468228816986,0.03865015506744385,0.03789268434047699,-0.0007574707269668579,0.03865015506744385,0.03920065984129906,0.0005505047738552094,0.03865015506744385,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_synchronized_reserve,gross_sched_interchange_mw,0,0.019469738006591797,∅,0.0,0.019469738006591797,可忽略(<0.05),0.026003742590546608,0.006534004583954811,0.019469738006591797,∅,0.026003742590546608,0.019469738006591797,0.02594914473593235,0.006479406729340553,0.019469738006591797,0.025241577997803688,0.005771839991211891,0.019469738006591797,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_thirty_minutes_reserve,gross_sched_interchange_mw,0,0.03900611400604248,∅,0.0,0.03900611400604248,可忽略(<0.05),0.040096744894981384,0.0010906308889389038,0.03900611400604248,∅,0.040096744894981384,0.03900611400604248,0.04222344979643822,0.0032173357903957367,0.03900611400604248,0.04026687517762184,0.001260761171579361,0.03900611400604248,False,False,False,False,False,False,,,,,,
pjm,net_actual_interchange_mw,gross_inadv_interchange_mw,0,0.09709286689758301,∅,0.0,0.09709286689758301,低(0.05-0.2),0.08530307561159134,-0.011789791285991669,0.09709286689758301,∅,0.08530307561159134,0.09709286689758301,0.08714403212070465,-0.009948834776878357,0.09709286689758301,0.086649090051651,-0.010443776845932007,0.09709286689758301,False,False,False,False,False,False,,,,,,
pjm,gross_actual_interchange_mw,gross_inadv_interchange_mw,0,0.6265580654144287,∅,0.0,0.6265580654144287,高(≥0.5),0.6267723441123962,0.0002142786979675293,0.6265580654144287,∅,0.6267723441123962,0.6265580654144287,0.6249802112579346,-0.0015778541564941406,0.6265580654144287,0.6268457770347595,0.00028771162033081055,0.6265580654144287,True,True,False,False,False,False,,,,,,
pjm,total_gen,gross_inadv_interchange_mw,0,0.23926138877868652,∅,0.0,0.23926138877868652,中(0.2-0.5),0.23677632212638855,-0.0024850666522979736,0.23926138877868652,∅,0.23677632212638855,0.23926138877868652,0.2346932739019394,-0.004568114876747131,0.23926138877868652,0.23696593940258026,-0.002295449376106262,0.23926138877868652,False,False,False,False,False,False,,,,,,
pjm,metered_load_mw,gross_inadv_interchange_mw,0,0.22206425666809082,∅,0.0,0.22206425666809082,中(0.2-0.5),0.21902844309806824,-0.003035813570022583,0.22206425666809082,∅,0.21902844309806824,0.22206425666809082,0.2202213704586029,-0.001842886209487915,0.22206425666809082,0.22104434669017792,-0.0010199099779129028,0.22206425666809082,False,False,False,False,False,False,,,,,,
pjm,total_losses,gross_inadv_interchange_mw,0,0.21519732475280762,∅,0.0,0.21519732475280762,中(0.2-0.5),0.21590125560760498,0.0007039308547973633,0.21519732475280762,∅,0.21590125560760498,0.21519732475280762,0.21628862619400024,0.001091301441192627,0.21519732475280762,0.21249181032180786,-0.002705514430999756,0.21519732475280762,False,False,False,False,False,False,,,,,,
pjm,congestion_price_da,gross_inadv_interchange_mw,0,0.06803655624389648,∅,0.0,0.06803655624389648,低(0.05-0.2),0.0657196193933487,-0.0023169368505477905,0.06803655624389648,∅,0.0657196193933487,0.06803655624389648,0.059101980179548264,-0.00893457606434822,0.06803655624389648,0.06528439372777939,-0.002752162516117096,0.06803655624389648,False,False,False,False,False,False,,,,,,
pjm,congestion_price_rt,gross_inadv_interchange_mw,0,0.008419275283813477,∅,0.0,0.008419275283813477,可忽略(<0.05),0.0,-0.008419275283813477,0.008419275283813477,∅,0.0,0.008419275283813477,0.004291139543056488,-0.0041281357407569885,0.008419275283813477,0.00982039887458086,0.0014011235907673836,0.008419275283813477,False,False,False,False,False,False,,,,,,
pjm,marginal_loss_price_da,gross_inadv_interchange_mw,0,0.0767737627029419,∅,0.0,0.0767737627029419,低(0.05-0.2),0.0668046623468399,-0.00996910035610199,0.0767737627029419,∅,0.0668046623468399,0.0767737627029419,0.06661999225616455,-0.010153770446777344,0.0767737627029419,0.06779208034276962,-0.008981682360172272,0.0767737627029419,False,False,False,False,False,False,,,,,,
pjm,total_lmp_da,gross_inadv_interchange_mw,0,0.14745354652404785,∅,0.0,0.14745354652404785,低(0.05-0.2),0.14541766047477722,-0.00203588604927063,0.14745354652404785,∅,0.14541766047477722,0.14745354652404785,0.14544354379177094,-0.0020100027322769165,0.14745354652404785,0.14825846254825592,0.0008049160242080688,0.14745354652404785,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_primary_reserve,gross_inadv_interchange_mw,0,0.012621402740478516,∅,0.0,0.012621402740478516,可忽略(<0.05),0.004453717265278101,-0.008167685475200415,0.012621402740478516,∅,0.004453717265278101,0.012621402740478516,0.011381587944924831,-0.0012398147955536842,0.012621402740478516,0.011798547580838203,-0.0008228551596403122,0.012621402740478516,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_synchronized_reserve,gross_inadv_interchange_mw,0,0.017096340656280518,∅,0.0,0.017096340656280518,可忽略(<0.05),0.0025867025833576918,-0.014509638072922826,0.017096340656280518,∅,0.0025867025833576918,0.017096340656280518,0.003262566402554512,-0.013833774253726006,0.017096340656280518,0.003771209856495261,-0.013325130799785256,0.017096340656280518,False,False,False,False,False,False,,,,,,
pjm,da_as_total_mw_thirty_minutes_reserve,gross_inadv_interchange_mw,0,0.006455719470977783,∅,0.0,0.006455719470977783,可忽略(<0.05),0.0045467764139175415,-0.0019089430570602417,0.006455719470977783,∅,0.0045467764139175415,0.006455719470977783,0.0067542921751737595,0.00029857270419597626,0.006455719470977783,0.007211961317807436,0.0007562418468296528,0.006455719470977783,False,False,False,False,False,False,,,,,,
pjm,net_actual_interchange_mw,gen_fuel_coal_mw,1,0.3010217249393463,marginal_loss_price_rt,0.038806796073913574,0.3398285210132599,中(0.2-0.5),0.299380362033844,-0.0016413629055023193,0.2987363636493683,gen_fuel_multiple_fuels_mw,0.299380362033844,0.2987363636493683,0.2930910289287567,-0.0079306960105896,0.2987363636493683,0.3104492425918579,0.009427517652511597,0.2987363636493683,True,True,False,False,False,False,marginal_loss_price_rt,0.29800495505332947,0.3010217249393463,total_lmp_rt,0.2775813043117523,0.24358028173446655
pjm,gross_actual_interchange_mw,gen_fuel_coal_mw,1,0.18314969539642334,gen_fuel_multiple_fuels_pct,0.0126725435256958,0.19582223892211914,低(0.05-0.2),0.20482854545116425,0.021678850054740906,0.18314969539642334,gen_fuel_multiple_fuels_pct,0.20482854545116425,0.18314969539642334,0.1957838535308838,0.01263415813446045,0.18314969539642334,0.1898927539587021,0.0067430585622787476,0.18314969539642334,False,False,False,False,False,False,gen_fuel_wind_mw,0.1866561472415924,0.17698051035404205,gen_fuel_other_renewables_mw,0.17822042107582092,0.15425258874893188
pjm,total_gen,gen_fuel_coal_mw,1,0.773664653301239,gen_fuel_solar_mw,0.03264188766479492,0.8063065409660339,高(≥0.5),0.7959878444671631,0.022323191165924072,0.773664653301239,gen_fuel_solar_mw,0.7959878444671631,0.773664653301239,0.7943559288978577,0.020691275596618652,0.773664653301239,0.7958884239196777,0.02222377061843872,0.773664653301239,True,True,True,True,True,True,total_pjm_self_sched_reg,0.7754596471786499,0.7563751935958862,total_pjm_assigned_reg,0.7723708748817444,0.7635366320610046
pjm,metered_load_mw,gen_fuel_coal_mw,1,0.7597833871841431,gen_fuel_solar_mw,0.028274841606616974,0.7880582213401794,高(≥0.5),0.781082808971405,0.021299421787261963,0.7597833871841431,gen_fuel_solar_mw,0.781082808971405,0.7597833871841431,0.7805452942848206,0.02076190710067749,0.7597833871841431,0.7818596959114075,0.022076308727264404,0.7597833871841431,True,True,True,True,True,True,total_pjm_self_sched_reg,0.7603604793548584,0.7449682354927063,total_pjm_assigned_reg,0.7597715854644775,0.7475537061691284
