S,conf,syn_search,syn_audit,se,p@0.0,q@0.0,rej@0.0,p@0.05,q@0.05,rej@0.05,p@0.1,q@0.1,rej@0.1,p@0.15,q@0.15,rej@0.15
"(3, 4, 19)",5,0.07872146514801581,0.10622755103342413,0.054881891119968024,0.026603656253665103,0.04685979830077679,True,0.1529210787517413,0.5608659005782503,False,0.4548398149918341,1.0,False,0.7873452412954022,1.0,False
"(11, 12, 13)",9,0.12878758404656843,0.1062043545496732,0.01689766482688639,2.457938923825863e-10,5.0462366341253125e-09,True,0.00045655252242321985,0.008072872639483477,True,0.3567847623510678,1.0,False,0.9951556685214918,1.0,False
"(2, 9, 14)",8,0.06174281945346505,0.1061702741007099,0.03289386209078247,0.0006446713590750501,0.0019395791639232084,True,0.044011152914901326,0.2582559633163284,False,0.4256217906678589,1.0,False,0.9084909176960311,1.0,False
"(24, 32, 40)",11,0.055952779295670774,0.1061515275811927,0.027655515307278264,6.588903939955308e-05,0.00026776141080321603,True,0.02129277595290966,0.1544367605259231,False,0.41201111662126527,1.0,False,0.9434154825102871,1.0,False
"(12, 24, 31)",2,0.0749653091287188,0.10614178896228676,0.01937996326369515,2.7490708215567358e-08,3.2248621754382116e-07,True,0.0019261498936847977,0.024671111404218047,True,0.3756879327814554,1.0,False,0.9880755895520333,1.0,False
"(2, 13, 31)",11,0.12219098286421493,0.1061209243805203,0.020095965577052278,7.921142422021078e-08,8.05123639579794e-07,True,0.00266466645469668,0.031679391854580644,True,0.3803734583825397,1.0,False,0.985381716333233,1.0,False
"(1, 11, 39)",4,0.10350980443946722,0.10610423069929392,0.015507089165036599,6.8446024769384186e-12,2.2605963891414566e-10,True,0.00015601706028171483,0.003370782946771666,True,0.3469656260673618,1.0,False,0.9976302775425807,1.0,False
"(1, 37, 38)",10,0.09752743309776712,0.10610166818375974,0.012965572835755734,4.247661331979809e-16,4.8082074086103064e-14,True,8.33101802978318e-06,0.0003535227652961431,True,0.3190134874449687,1.0,False,0.999631048162503,1.0,False
"(1, 29, 39)",10,0.09948486103195608,0.10610149426474338,0.017387890262897263,7.52289233361424e-10,1.3302161023549666e-08,True,0.0006473359641676705,0.010545285989466946,True,0.3628674767722956,1.0,False,0.9941312718605197,1.0,False
"(5, 14, 43)",4,0.07928173610803879,0.10604373974669508,0.021973032826457666,8.067380072846283e-07,5.819410767144672e-06,True,0.005452674926402771,0.05521041798568677,False,0.39166681470797177,1.0,False,0.9771375727166048,1.0,False
"(0, 18, 20)",0,0.07531466832171108,0.1060099997466379,0.021690557128753254,5.963649074597161e-07,4.482552119407764e-06,True,0.004980048670631675,0.051689470684832206,False,0.3908888170490884,1.0,False,0.9785888880744245,1.0,False
"(21, 25, 26)",3,0.05564532624834495,0.10596617344844306,0.05552341399654399,0.028309135743967012,0.04933239392014462,True,0.1568574274858135,0.5668056197483433,False,0.4572256535932757,1.0,False,0.786035125649397,1.0,False
"(1, 9, 27)",7,0.10529553844816819,0.10595851671360156,0.04128849307269327,0.005213124767927351,0.011682339158448364,True,0.08781580623521959,0.4013864487279268,False,0.44264096493887695,1.0,False,0.856810175440915,1.0,False
"(14, 24, 32)",11,0.11336842886037557,0.1059558780517072,0.015828493208802405,1.8221608476929126e-11,5.303889728976908e-10,True,0.00021327980968395593,0.004342460346767366,True,0.3533965531092486,1.0,False,0.9972519654419657,1.0,False
"(2, 6, 13)",11,0.12205914735156453,0.10589478229100112,0.017629679852034733,1.3320237935079618e-09,2.224630910620359e-08,True,0.0007844461315105365,0.012309484082613203,True,0.3690869999457722,1.0,False,0.993740307827624,1.0,False
"(6, 24, 39)",5,0.08918497479205945,0.10587532860791694,0.03882953943575289,0.0032557797474004413,0.007786122602847859,True,0.07523580691573047,0.3698674932412525,False,0.4398807985789737,1.0,False,0.8719603684666201,1.0,False
"(9, 33, 40)",4,0.10781711627256974,0.10582046309101542,0.020112269639204,8.770404324441382e-08,8.78632638978076e-07,True,0.0028086288015800806,0.0329425054303064,True,0.38616868769633844,1.0,False,0.9858607070113016,1.0,False
"(10, 13, 21)",7,0.08221861373074935,0.10580956839411548,0.11298656927132393,0.17462827132894188,0.23031037895643358,False,0.3107263821062877,0.8579431156592735,False,0.47950135597037247,1.0,False,0.652100490219667,1.0,False
"(2, 18, 31)",3,0.0784849566490039,0.10579647796253192,0.02110620157022322,3.183834570346998e-07,2.6239393310314648e-06,True,0.004166700592929548,0.04523260873176962,True,0.3918276215662257,1.0,False,0.981757276733424,1.0,False
"(6, 14, 24)",11,0.08759092987249673,0.10578614793585456,0.015890184447176985,2.3145948630767612e-11,6.564131556014695e-10,True,0.0002335817692916853,0.004644980409157778,True,0.35791832792119394,1.0,False,0.9972509443117794,1.0,False
"(14, 24, 33)",11,0.1027711339194175,0.1057849456409137,0.019764055616005603,5.402137760796427e-08,5.78850424789546e-07,True,0.0024302561208461794,0.02950452878772735,True,0.38490649365378327,1.0,False,0.9872498142916774,1.0,False
"(5, 9, 20)",7,0.08465270454921026,0.10578385353528136,0.03609795802432453,0.0017314171061190223,0.00451217791291624,True,0.06129216399047358,0.3235366360660949,False,0.4363677424094074,1.0,False,0.8895455683557933,1.0,False
"(3, 13, 42)",0,0.12047605380756576,0.1057490394715362,0.022599435883809582,1.640871279321685e-06,1.0705270553367683e-05,True,0.006900489509226327,0.06661084771151128,False,0.39962427022774977,1.0,False,0.9747470061360458,1.0,False
"(19, 33, 39)",11,0.11866920703509987,0.10574822770094089,0.01604322461760547,3.5467910604338715e-11,9.508846316677366e-10,True,0.00026670126591974715,0.005186771756007535,True,0.3600992648688136,1.0,False,0.9970408124284483,1.0,False
"(10, 24, 31)",3,0.06367387813237657,0.10569110639032617,0.01612931843822569,4.5504829408292783e-11,1.1747874477259838e-09,True,0.00028923610434236765,0.005545513623032913,True,0.36214114322758106,1.0,False,0.9969388214641006,1.0,False
"(15, 32, 40)",3,0.10033504467435905,0.10568928782317741,0.018586270604060325,8.550096519660447e-09,1.16141003391162e-07,True,0.0014008705148839198,0.019326176144919414,True,0.3797960396189358,1.0,False,0.9913440480736779,1.0,False
"(13, 14, 16)",4,0.07646345369407703,0.10566743347642314,0.026903956504429945,4.5898960937913687e-05,0.00019634555512329743,True,0.01939800508277465,0.14404216617448096,False,0.4166003570419053,1.0,False,0.9501442201409456,1.0,False
"(13, 30, 31)",3,0.10086048556467508,0.105666411793175,0.022605997738438747,1.6805669673115522e-06,1.0920266818723824e-05,True,0.006984641027980554,0.06722716989431284,False,0.4010648148909482,1.0,False,0.9749278186200466,1.0,False
"(0, 15, 18)",0,0.07331886892220585,0.10564787694944354,0.020136949691683333,9.494773013222177e-08,9.342405184778196e-07,True,0.002912925838259327,0.03379239502894473,True,0.389586707098577,1.0,False,0.9860701060655422,1.0,False
"(1, 5, 29)",11,0.08129170776724282,0.10556454948856583,0.013870481587347423,3.186937228283126e-14,2.065350021377085e-12,True,3.321300162843367e-05,0.0010473166513499416,True,0.34418767080717494,1.0,False,0.9992995645683987,1.0,False
"(9, 40, 42)",4,0.09812335868944122,0.10556047694966833,0.01739360359445709,9.180679308283717e-10,1.5956550755762408e-08,True,0.0007231384059887716,0.011497292975888704,True,0.37463746985082624,1.0,False,0.9946147833608674,1.0,False
"(21, 22, 31)",8,0.09002945624251935,0.10555683231515864,0.0824765861335984,0.10045169131477862,0.1441992412500464,False,0.25035967210304344,0.7525563997577638,False,0.47314856954458806,1.0,False,0.7049465735361716,1.0,False
"(1, 4, 11)",4,0.08333993666880146,0.10553247425233178,0.017399752352106,9.389777887587713e-10,1.627725370984446e-08,True,0.0007299561757062848,0.011564042573031143,True,0.3752903379951532,1.0,False,0.9946256302116415,1.0,False
"(6, 13, 14)",0,0.13980889650371542,0.10552823253265815,0.02400712879208262,6.121374134273741e-06,3.4149738430632445e-05,True,0.01046445751108918,0.09166089634713301,False,0.40896314508674686,1.0,False,0.9678688683918929,1.0,False
"(2, 29, 38)",2,0.08178279173532976,0.10551878142826637,0.013632646654533719,1.2293654210869262e-14,8.94599760267871e-13,True,2.5127805949205697e-05,0.0008446514263738078,True,0.3428485887688014,1.0,False,0.9994295060324477,1.0,False
"(6, 9, 27)",4,0.09053042241989484,0.10549436302981255,0.022347778156004083,1.346438894736259e-06,9.010731036830224e-06,True,0.006593018445237884,0.06425160874814609,False,0.4029220348774383,1.0,False,0.9766489305072488,1.0,False
"(12, 14, 17)",4,0.07841042773910434,0.10548826747698843,0.020544286254280255,1.7032569632870558e-07,1.5335102122211942e-06,True,0.003516961039220512,0.03964138893909486,True,0.3947074499126873,1.0,False,0.984748374741445,1.0,False
"(15, 33, 40)",3,0.1051705613713636,0.10548314375784866,0.023042875784924036,2.6516730808215188e-06,1.627375267951816e-05,True,0.00811566523716491,0.07521937560237026,False,0.4059831925303996,1.0,False,0.9731713817108582,1.0,False
"(4, 7, 38)",5,0.07586374283331954,0.10547131807349078,0.05809507003711628,0.034876220391027266,0.0589986796345338,False,0.16994745762673574,0.5858365769933598,False,0.4624931991994603,1.0,False,0.7782124736927032,1.0,False
"(1, 11, 38)",4,0.10216819395130672,0.10546479839712686,0.015102827755998794,2.6552786294663197e-12,1.0134440970793066e-10,True,0.00012657897326357,0.0028804328555029567,True,0.35877489974568677,1.0,False,0.9983671883246029,1.0,False
"(3, 24, 34)",11,0.1032587891756952,0.1053987360513242,0.030634732782030518,0.0003025297692743041,0.001013329353634012,True,0.035427707507404003,0.22385713655918826,False,0.4300750693845371,1.0,False,0.9271309261366177,1.0,False
"(6, 9, 21)",4,0.09436931368109303,0.10530627397407552,0.022782656701135523,2.151106980452537e-06,1.3592204603584637e-05,True,0.007689733982342876,0.07222896231358089,False,0.4079404792110784,1.0,False,0.9749628761287953,1.0,False
"(0, 1, 31)",11,0.06557890468261651,0.10529477073113198,0.016791715505714313,2.6886311901446645e-10,5.461385196668088e-09,True,0.0005133295304616939,0.008761000388446743,True,0.37629265540452533,1.0,False,0.9960566525370818,1.0,False
"(5, 12, 15)",9,0.10124604623300038,0.10526013135730844,0.01724684528583512,7.472305004113128e-10,1.323037533081207e-08,True,0.0006992962652894458,0.011212445202776537,True,0.3802188121487807,1.0,False,0.9951873660409752,1.0,False
"(15, 26, 40)",2,0.04808343518808178,0.10525522280381243,0.022194358970839503,1.2118863935717763e-06,8.222450510483917e-06,True,0.00647641184081741,0.0633015486492884,False,0.40643765775262564,1.0,False,0.9779664257416887,1.0,False
"(20, 27, 28)",0,0.06564966488122348,0.10522138793192258,0.019258834649662937,2.9574540675481555e-08,3.426817294016428e-07,True,0.0021139869730061145,0.026512919953118354,True,0.39317917411748005,1.0,False,0.9898651333467767,1.0,False
"(19, 21, 31)",6,0.04505401638237805,0.10521259228912007,0.049592945649160364,0.01706373990988007,0.0321927143434928,True,0.13292256832932056,0.5168603919417268,False,0.45815596132906256,1.0,False,0.8166530641270036,1.0,False
"(16, 24, 27)",8,0.10294057759857334,0.10517904157814202,0.033822163427595656,0.0009631348475343515,0.0027238432459416938,True,0.05155824867662268,0.2877528215226257,False,0.4391652978877102,1.0,False,0.907292776423201,1.0,False
"(10, 20, 40)",0,0.09248373613900451,0.1051673695336442,0.017693308014871036,1.930738198302563e-09,3.069711488393655e-08,True,0.0009369548674393615,0.01408516488577401,True,0.3851541687400196,1.0,False,0.9942823757588363,1.0,False
"(1, 5, 30)",11,0.09353170629555208,0.10511556240056158,0.014675492522664766,7.748612527758963e-13,3.3536805332562e-11,True,9.153523251980873e-05,0.0022325830929877475,True,0.3637401750540684,1.0,False,0.9988574988599299,1.0,False
"(6, 30, 43)",3,0.11078669519902173,0.10510469221054955,0.02110694291862629,3.760773755977666e-07,3.0259834522580927e-06,True,0.00458612082126571,0.048435872533367674,True,0.40447382116648684,1.0,False,0.9831673690248021,1.0,False
"(12, 17, 19)",4,0.07927701569841228,0.10509736712360804,0.015560912243619142,1.2294462306884373e-11,3.8145442530988406e-10,True,0.00020884606704656258,0.004281667665579992,True,0.37165135695727636,1.0,False,0.9980039766674738,1.0,False
"(11, 31, 39)",11,0.10732779362017864,0.1050124010690108,0.022044930905921703,1.0941519373932476e-06,7.557323826478884e-06,True,0.006371085043224993,0.062456439905604594,False,0.41009086678280826,1.0,False,0.9792274528657664,1.0,False
"(6, 25, 26)",0,0.08951622842611329,0.10500143299528214,0.021260591292449806,4.6168255271936373e-07,3.5862309256394446e-06,True,0.004911909324164189,0.05106226616109146,False,0.4070340587965143,1.0,False,0.9827245045267679,1.0,False
"(9, 16, 32)",4,0.1179065179100508,0.10496367346764574,0.023706216442214673,5.2958688389526955e-06,3.0037895889974088e-05,True,0.010312343102436877,0.09086937594722155,False,0.4170964095332669,1.0,False,0.9711220316788532,1.0,False
"(12, 19, 29)",9,0.05079389967960202,0.10488619020842824,0.016954915900979715,4.5154854726932497e-10,8.531111212603339e-09,True,0.0006237611780894779,0.010224125052743867,True,0.3866320883173289,1.0,False,0.9960388397352202,1.0,False
"(16, 21, 24)",8,0.13019874256803088,0.10487648969251818,0.024396259213712496,9.43798284411571e-06,4.983917256278647e-05,True,0.012354443735697386,0.10376366030288404,False,0.4208052360371357,1.0,False,0.9676649433191046,1.0,False
"(7, 11, 42)",4,0.12696556305733475,0.10487369798160988,0.024636227271883606,1.1357170556424852e-05,5.868683841174044e-05,True,0.013074562315718512,0.1076862582769751,False,0.4216108662189048,1.0,False,0.9663510760170096,1.0,False
"(10, 21, 35)",7,0.05505714544737372,0.10487190441974471,0.07424092480552634,0.07904657933624183,0.11770776891490743,False,0.23000957461359378,0.7130094203853838,False,0.473845701940597,1.0,False,0.7282896638713198,1.0,False
"(5, 6, 24)",11,0.09968650175078286,0.104840944959194,0.017931642427354216,3.409216689119681e-09,5.113438938924242e-08,True,0.0011429864287471024,0.01643720984840991,True,0.39362129736084017,1.0,False,0.9940266242050392,1.0,False
"(5, 19, 29)",11,0.08510629727007357,0.10479783936634524,0.013122644387463465,1.9380408432888645e-15,1.8107535393690528e-13,True,1.6163359295475476e-05,0.0006049380329298583,True,0.3573654136870698,1.0,False,0.9997019612143351,1.0,False
"(14, 33, 38)",0,0.11126881124606514,0.10477328572943394,0.015154546757360008,4.245070102845432e-12,1.5154099310535014e-10,True,0.00015820751954918197,0.003412541350015254,True,0.37642418281263723,1.0,False,0.9985440217290359,1.0,False
"(2, 4, 32)",11,0.1080750522281172,0.10472774483368921,0.01642216062738293,1.3853026822855702e-10,3.0527368925441085e-09,True,0.000446305916447663,0.007902240050043917,True,0.38674653521151225,1.0,False,0.9970272575125105,1.0,False
"(6, 12, 19)",11,0.07820754390963625,0.104704089865129,0.017459498941735256,1.4106355964406264e-09,2.3382300174292438e-08,True,0.0008901604106527607,0.013550926893961628,True,0.39382817854244623,1.0,False,0.9951908671545653,1.0,False
"(1, 12, 17)",4,0.07116356244632172,0.10468536061820197,0.018501916139284622,1.0035598721401228e-08,1.3438975679093818e-07,True,0.0015972485150729477,0.02128164922900012,True,0.4000692034016371,1.0,False,0.9927541924723352,1.0,False
"(11, 40, 42)",4,0.09592865666504691,0.10467003763193057,0.017713073431238777,2.3675974022389504e-09,3.6717166270787656e-08,True,0.0010412676162780605,0.015374078383485656,True,0.39605275021730807,1.0,False,0.9946788251128068,1.0,False
"(13, 32, 37)",3,0.10579762682664695,0.10457008261928058,0.022627120795836304,2.158868729874259e-06,1.3634743661637904e-05,True,0.008030132817946086,0.07463233616903717,False,0.4199895492161083,1.0,False,0.977529179521327,1.0,False
"(15, 24, 40)",2,0.09865178006980002,0.10454091978569935,0.01946092358770193,4.865524330543573e-08,5.289429844538705e-07,True,0.0025845590858555225,0.030949277154674992,True,0.4077748275302659,1.0,False,0.9901520499272312,1.0,False
"(11, 12, 27)",11,0.05751177655574502,0.10453371065752914,0.01650805243845728,1.8343298252478766e-10,3.89324746884341e-09,True,0.0004947231304672396,0.008498469576666876,True,0.3918266858961246,1.0,False,0.9970038163936652,1.0,False
"(13, 19, 38)",0,0.09764943766554557,0.10452432630636282,0.01678346539823513,3.4997547802498344e-10,6.8566201641462736e-09,True,0.0005993269498312373,0.009882129577494292,True,0.3937736561396512,1.0,False,0.9965726911367694,1.0,False
"(3, 6, 39)",11,0.10981833176522371,0.1045087575054745,0.02549027793462396,2.2368939923921244e-05,0.00010516657449499926,True,0.016364583047050168,0.12726514261604957,False,0.42981897028966176,1.0,False,0.9626868469985879,1.0,False
"(2, 17, 39)",3,0.05424427951180244,0.10448863327979989,0.02245648352367023,1.859973212937318e-06,1.1940613297208841e-05,True,0.007714008103412519,0.07235433663002507,False,0.4208073407234325,1.0,False,0.9785159640183181,1.0,False
"(2, 37, 39)",2,0.11494166703492237,0.10448764662919459,0.02512525234752978,1.74031869244908e-05,8.497545552610113e-05,True,0.015174592725015732,0.11984037331550886,False,0.42913997722557434,1.0,False,0.9648094196355551,1.0,False
"(11, 13, 38)",11,0.13979456307317273,0.10441937462146675,0.016099257455460737,6.971258255107769e-11,1.6828763097093176e-09,True,0.0003763544665710645,0.006891026916955853,True,0.3918759755871906,1.0,False,0.9976342044395808,1.0,False
"(10, 27, 43)",8,0.12593068265156626,0.10440008037253157,0.03913354029710903,0.0038803924119741053,0.009056520626853097,True,0.08240448103297626,0.38830337559340267,False,0.45524970974527385,1.0,False,0.8778974907563534,1.0,False
"(5, 6, 20)",11,0.08045452930913599,0.10437915306126752,0.01807232365781865,5.139348675296482e-09,7.366399767924958e-08,True,0.0013440725748561368,0.018697806765186377,True,0.4042942194443987,1.0,False,0.9941261113169294,1.0,False
"(10, 13, 15)",11,0.09585810833873576,0.10437285392090256,0.016917310176283524,4.996054367189395e-10,9.293222477395553e-09,True,0.0006757206595153422,0.010948914705268627,True,0.3980437549927103,1.0,False,0.9964425163494884,1.0,False
"(6, 18, 33)",2,0.1591260349246304,0.10436872647514084,0.0211739215907723,4.845363532584329e-07,3.7452613342175508e-06,True,0.00519189601261384,0.0533034657295021,False,0.41828957289047947,1.0,False,0.9843006690313407,1.0,False
"(9, 15, 16)",7,0.083672588074302,0.10434011511717566,0.035026850370897124,0.0014821509827724346,0.003941688276272716,True,0.06056571370896413,0.3213671123243273,False,0.45070663287313273,1.0,False,0.9036569542492734,1.0,False
"(10, 33, 39)",11,0.11982128696270722,0.1043248137555665,0.017951452472523378,4.180191711900293e-09,6.11585791241132e-08,True,0.0012704527838020632,0.01789679279749731,True,0.40483476277379904,1.0,False,0.9944502861439262,1.0,False
"(6, 15, 24)",11,0.09243705496518895,0.10431756310570847,0.014917457805642794,2.4832138700050122e-12,9.532662172274314e-11,True,0.00014275900290762852,0.0031045980862210707,True,0.386156601701157,1.0,False,0.9988720859575649,1.0,False
"(0, 22, 31)",11,0.09322983203287194,0.10430299542160916,0.024378654302283764,1.032912741597147e-05,5.383666410748766e-05,True,0.01307043329491554,0.1076862582769751,False,0.4299661277549459,1.0,False,0.969418827629815,1.0,False
"(3, 5, 43)",5,0.055870331933820405,0.10429796055019254,0.06105647149474791,0.04395550443245753,0.07160476023412883,False,0.1870277845231701,0.6245041966921328,False,0.4719475096374215,1.0,False,0.7728374343634523,1.0,False
"(10, 22, 26)",1,0.0881702264438261,0.10428736592536648,0.016586780505250025,2.4242688381273463e-10,5.00109291155118e-09,True,0.0005507385834851832,0.009303548213874703,True,0.3980449494974176,1.0,False,0.9970199400065022,1.0,False
"(2, 4, 15)",11,0.04944224438791056,0.10428148688144027,0.017403808467209278,1.4539271953938136e-09,2.3985403829451715e-08,True,0.0009339262839447422,0.01407280504558726,True,0.4028634586599178,1.0,False,0.9956249491886768,1.0,False
"(5, 19, 42)",0,0.056159183227392884,0.10427206082332696,0.021398872928969137,6.410545088064029e-07,4.759039189816144e-06,True,0.005679871083710494,0.05703124536213933,False,0.42090190134106115,1.0,False,0.9835750910613251,1.0,False
"(1, 13, 38)",5,0.13359353148216213,0.10426022167978274,0.04598275225503001,0.011791825806800634,0.02349848645580313,True,0.11914036354911996,0.48434135049980026,False,0.4631009429847106,1.0,False,0.8399403945140379,1.0,False
"(4, 6, 43)",8,0.044697660787341276,0.10425685114316054,0.03106316659592556,0.00041011083896745555,0.0013183271726419858,True,0.040504160139371845,0.24607206279167004,False,0.44551419502985423,1.0,False,0.9294084465150679,1.0,False
"(16, 26, 28)",11,0.06604909085203325,0.10425244740179525,0.022303902428891357,1.6812461524749227e-06,1.0920266818723824e-05,True,0.007587950711965967,0.07152656172902297,False,0.42441593052209886,1.0,False,0.9797391241646392,1.0,False
"(16, 21, 40)",0,0.05639489945388254,0.10418466141430334,0.021795423040029262,1.0096828335898214e-06,7.04172693420937e-06,True,0.006540955808688529,0.06383818624190928,False,0.4238920042144073,1.0,False,0.9820991350822971,1.0,False
"(8, 9, 26)",8,0.0506535784270985,0.10417782159742466,0.042298797042659986,0.006976117086512793,0.014914382520251172,True,0.10027669200981888,0.4352882690849037,False,0.46067079973834435,1.0,False,0.8605289680330177,1.0,False
"(13, 16, 40)",0,0.12724394230401836,0.10413684005794123,0.031901288843698215,0.0005675135781175236,0.0017475354170166202,True,0.04500556486135119,0.2622321605911725,False,0.44842454452314773,1.0,False,0.9245753942631123,1.0,False
"(2, 38, 42)",0,0.08329121534160233,0.10410329155957664,0.01646147063035808,1.9307382279604717e-10,4.06529365518418e-09,True,0.0005248541521136287,0.008923194339657122,True,0.4016033960790924,1.0,False,0.9972981939368926,1.0,False
"(0, 33, 37)",8,0.07361702903907386,0.10409997238765188,0.037608656027169556,0.002873250061303401,0.006992525507516032,True,0.07530556659822095,0.37007307013982865,False,0.45660573828721446,1.0,False,0.888709227251273,1.0,False
"(18, 29, 31)",2,0.08485093915774788,0.10409683017224061,0.029029427335180213,0.00017621844937172398,0.0006348849683022613,True,0.03134378848439053,0.20439051437088537,False,0.44389934366672706,1.0,False,0.9429302415267308,1.0,False
"(7, 9, 12)",4,0.10890258965501098,0.10404271633616306,0.02017845151638319,1.5238796867661814e-07,1.3938026637797863e-06,True,0.003762253242091317,0.041766372119243424,True,0.4206248567636904,1.0,False,0.9885160583872168,1.0,False
"(0, 4, 9)",4,0.08025364285172376,0.1040297482678027,0.015867612683702046,4.4529918944834296e-11,1.1518637627058308e-09,True,0.00034415459442655984,0.0063903649940047335,True,0.3997895574821573,1.0,False,0.99807514868975,1.0,False
"(0, 28, 33)",11,0.08127470506089263,0.10402813457083637,0.028868879163051576,0.00016486906861740863,0.0005995403472731905,True,0.030786252596743065,0.20144917460042744,False,0.4445291473450987,1.0,False,0.9441959578336884,1.0,False
"(7, 11, 31)",3,0.04630852321953649,0.10399715673098175,0.023277999623977277,4.413954745804996e-06,2.560596436856827e-05,True,0.010281564488634454,0.09065848208220686,False,0.43184888917862707,1.0,False,0.9757964118910276,1.0,False
"(16, 21, 28)",0,0.06375564209632911,0.10399491250571073,0.021424029901911168,7.02890169427881e-07,5.17170966883492e-06,True,0.0059414976337346095,0.059164808015925684,False,0.42605782070789155,1.0,False,0.9839956558880918,1.0,False
"(2, 24, 40)",2,0.08059158742948691,0.10399082853169242,0.018536534098236725,1.3145733502653918e-08,1.6821458406681012e-07,True,0.001832294797687329,0.02358349951468192,True,0.4147908796724781,1.0,False,0.9933860681450997,1.0,False
"(3, 23, 28)",7,0.07439425463645577,0.10396315263541522,0.05878575982659088,0.03864296328347106,0.06418201727192008,False,0.1794317029533124,0.6054505666022088,False,0.47313176968233595,1.0,False,0.7831300745593135,1.0,False
"(2, 11, 37)",2,0.10002718874453342,0.10395483825136399,0.02011746068649734,1.4371579898783158e-07,1.3234460812501096e-06,True,0.0037206314953333527,0.04140843993629826,True,0.4220955535313414,1.0,False,0.9888492766052133,1.0,False
"(6, 9, 29)",7,0.1045049261598574,0.10395410547850174,0.046213117892318606,0.012352247757406036,0.024439955973006532,True,0.1216445418423606,0.49057865778325943,False,0.4659158545910268,1.0,False,0.8403449841495028,1.0,False
"(10, 33, 40)",11,0.11981231513410695,0.10394620886587895,0.018411620766085848,1.0761833918475465e-08,1.4252972841628904e-07,True,0.001733947091263978,0.02260275125659461,True,0.4151661102582855,1.0,False,0.9937330013983166,1.0,False
"(1, 9, 29)",7,0.057783261643028494,0.10393932319834676,0.08686761832051512,0.11589002233011111,0.1630561410538608,False,0.2673924921965256,0.7802716318514462,False,0.48191933794888586,1.0,False,0.7019673177453811,1.0,False
"(0, 33, 40)",0,0.07941952583770817,0.10393338629284282,0.0158043974629506,3.9124658512216663e-11,1.038410776224043e-09,True,0.0003349035580536583,0.006265471092843453,True,0.4017530946946974,1.0,False,0.998180032649047,1.0,False
"(6, 26, 33)",4,0.09803402779337556,0.10392137398434635,0.03117748197923236,0.000445253296345465,0.0014165108471773573,True,0.04201701679091985,0.25111614186775383,False,0.4499675427470749,1.0,False,0.9301286841001106,1.0,False
"(3, 6, 14)",0,0.1569327968038644,0.10390632611921079,0.023695545214986097,6.422487337951483e-06,3.561952357781802e-05,True,0.011561605205374989,0.09878832215482991,False,0.4345460525825754,1.0,False,0.9739849268640868,1.0,False
"(29, 31, 37)",11,0.11563167063262048,0.10388899290357098,0.03145418129181119,0.0004957600715580195,0.00155257658730537,True,0.04349058913608828,0.2562377618098368,False,0.45081282381020016,1.0,False,0.9285123953152239,1.0,False
"(15, 18, 40)",2,0.0959972204845484,0.10388815777273457,0.018443559996579883,1.1573287572044883e-08,1.523624459285909e-07,True,0.001779967725034809,0.023089023065975524,True,0.4165381138632457,1.0,False,0.9937121495975783,1.0,False
"(7, 14, 30)",4,0.1169073258140445,0.10388804468697296,0.02073993318578333,3.240721162131941e-07,2.665021739277119e-06,True,0.004754774332959404,0.049774019293960525,True,0.42566674914451136,1.0,False,0.9867902619522415,1.0,False
"(7, 11, 39)",2,0.08373443053706309,0.10388777370881953,0.018994694272369533,2.8655935691440017e-08,3.337899844304587e-07,True,0.0023238390667118074,0.028550022819602207,True,0.41893349944844815,1.0,False,0.9923118850432191,1.0,False
"(6, 14, 27)",8,0.06312730281862566,0.10388633914458316,0.037240834293021136,0.0026898157965919065,0.006601912603792292,True,0.07411218051865974,0.36542878584852184,False,0.4584536942786992,1.0,False,0.8920414789165982,1.0,False
"(4, 9, 38)",4,0.09069992232098945,0.10387915367037012,0.017146521590249073,9.783291455256148e-10,1.678366736184099e-08,True,0.0008632791577889383,0.013263653324543734,True,0.41053260618569815,1.0,False,0.9963647729282816,1.0,False
"(26, 33, 35)",8,0.04378491543741758,0.10385235152185021,0.03404852031071275,0.001174376395415324,0.003230876813643654,True,0.057027231249340234,0.30948650304480013,False,0.4549701456740219,1.0,False,0.9121912334123947,1.0,False
"(15, 20, 29)",11,0.07686508087998811,0.10384979661329063,0.013251609079485577,5.983660951591099e-15,4.832171075784909e-13,True,2.6083280168125035e-05,0.0008725915005910408,True,0.38574162121800026,1.0,False,0.9997407940979067,1.0,False
"(10, 17, 37)",2,0.07980306226114786,0.10383218918584432,0.01846731507812068,1.2260643442417228e-08,1.590401192471829e-07,True,0.0018188062140737137,0.023500750730919284,True,0.4178265076210421,1.0,False,0.9937088801944409,1.0,False
"(2, 14, 27)",8,0.06288439429899462,0.10381857575429014,0.042266823115041194,0.007105471573238171,0.01513920010465856,True,0.10160534940496571,0.4394713414498255,False,0.4640159247231199,1.0,False,0.862585022357295,1.0,False
"(1, 5, 32)",11,0.10491453522654293,0.10377706883343288,0.01949741101600195,6.336779778015534e-08,6.692528818184827e-07,True,0.0029602616935335392,0.0342216409879548,True,0.42321696647508333,1.0,False,0.9910272706378962,1.0,False
"(6, 18, 24)",3,0.09874600650279497,0.10374335075906724,0.015374425205880348,1.2802456517127896e-11,3.9210094727124796e-10,True,0.0002470293324522351,0.00485408973145015,True,0.4038425486385132,1.0,False,0.9986546162013632,1.0,False
