K,family,s2_variant,target_budget,parameter,n_keep,budget,all_recall,all_precision,all_raw_hit,all_raw_strong,all_raw_recall,all_b10_12_recall,all_b10_12_raw_hit,all_b10_12_raw_n,all_b12_15_recall,all_b12_15_raw_hit,all_b12_15_raw_n,all_b15_20_recall,all_b15_20_raw_hit,all_b15_20_raw_n,all_b_gt20_recall,all_b_gt20_raw_hit,all_b_gt20_raw_n,tune_recall,tune_precision,tune_raw_hit,tune_raw_strong,tune_raw_recall,tune_b10_12_recall,tune_b10_12_raw_hit,tune_b10_12_raw_n,tune_b12_15_recall,tune_b12_15_raw_hit,tune_b12_15_raw_n,tune_b15_20_recall,tune_b15_20_raw_hit,tune_b15_20_raw_n,tune_b_gt20_recall,tune_b_gt20_raw_hit,tune_b_gt20_raw_n,test_recall,test_precision,test_raw_hit,test_raw_strong,test_raw_recall,test_b10_12_recall,test_b10_12_raw_hit,test_b10_12_raw_n,test_b12_15_recall,test_b12_15_raw_hit,test_b12_15_raw_n,test_b15_20_recall,test_b15_20_raw_hit,test_b15_20_raw_n,test_b_gt20_recall,test_b_gt20_raw_hit,test_b_gt20_raw_n
1,force_fill,any,0.25,0.005,3311,0.25,0.788921377587361,0.26679064734333063,255,327,0.7798165137614679,0.8259914172956819,74,89,0.8110013536301983,110,127,0.6576124025291721,67,96,0.18923962467474442,4,15,0.8088368546578124,0.25962510444437864,157,197,0.7969543147208121,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6707590873875441,41,58,0.18590560126691227,3,10,0.7586551184242795,0.27927960548832337,98,130,0.7538461538461538,0.8497806924638983,26,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.2,1,5
1,force_fill,aligned,0.25,0.005,3311,0.25,0.7967537801087884,0.271241489177527,257,327,0.7859327217125383,0.8382974443465268,75,89,0.8110013536301983,110,127,0.6659077921359706,68,96,0.18923962467474442,4,15,0.8088368546578124,0.26153753091190773,157,197,0.7969543147208121,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6849890113365061,42,58,0.12393706751127484,2,10,0.7783907017605323,0.2881235302479034,100,130,0.7692307692307693,0.8860645806325886,27,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.4,2,5
1,force_fill,any,0.25,0.01,3311,0.25,0.788921377587361,0.2667038343046452,255,327,0.7798165137614679,0.8259914172956819,74,89,0.8110013536301983,110,127,0.6576124025291721,67,96,0.18923962467474442,4,15,0.8088368546578124,0.263478340732731,157,197,0.7969543147208121,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6707590873875441,41,58,0.18590560126691227,3,10,0.7586551184242795,0.2721010027787846,98,130,0.7538461538461538,0.8497806924638983,26,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.2,1,5
1,force_fill,aligned,0.25,0.01,3311,0.25,0.7967537801087884,0.26997867489350585,257,327,0.7859327217125383,0.8382974443465268,75,89,0.8110013536301983,110,127,0.6659077921359706,68,96,0.18923962467474442,4,15,0.8088368546578124,0.2605778088166616,157,197,0.7969543147208121,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6849890113365061,42,58,0.12393706751127484,2,10,0.7783907017605323,0.286289151587175,100,130,0.7692307692307693,0.8860645806325886,27,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.4,2,5
1,force_fill,any,0.25,0.02,3311,0.25,0.7849391353823315,0.265888581537635,257,327,0.7859327217125383,0.8136853902448371,73,89,0.8110013536301983,110,127,0.6659077921359706,68,96,0.28385943701211663,6,15,0.7990424598143436,0.2602878198174469,157,197,0.7969543147208121,0.7951603949029632,47,58,0.9226539874954861,65,71,0.6849890113365061,42,58,0.18590560126691227,3,10,0.7635058113996677,0.27531055002835,100,130,0.7692307692307693,0.8497806924638983,26,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.6,3,5
1,force_fill,aligned,0.25,0.02,3311,0.25,0.7918089978246593,0.2675059355474163,258,327,0.7889908256880734,0.8259914172956819,74,89,0.8110013536301983,110,127,0.6824985713495677,70,96,0.18923962467474442,4,15,0.7974465595049163,0.2586737016661342,156,197,0.7918781725888325,0.7951603949029632,47,58,0.9226539874954861,65,71,0.6849890113365061,42,58,0.12393706751127484,2,10,0.7832413947359205,0.28242695205477797,102,130,0.7846153846153846,0.8860645806325886,27,31,0.7017245382000631,45,56,0.6790173934183482,28,38,0.4,2,5
1,force_fill,any,0.25,0.03,3311,0.25,0.7810889750659339,0.2638724923182757,253,327,0.7737003058103975,0.8136853902448371,73,89,0.8046972543896671,108,127,0.6493170129223736,66,96,0.28385943701211663,6,15,0.7958506591954889,0.2596530446242512,155,197,0.7868020304568528,0.7951603949029632,47,58,0.916281358644471,64,71,0.6707590873875441,41,58,0.18590560126691227,3,10,0.7586551184242795,0.27089045594003747,98,130,0.7538461538461538,0.8497806924638983,26,31,0.6954875103517337,44,56,0.6193449289455655,25,38,0.6,3,5
1,force_fill,aligned,0.25,0.03,3311,0.25,0.7898839176664605,0.2665836001502272,256,327,0.7828746177370031,0.8259914172956819,74,89,0.8046972543896671,108,127,0.6824985713495677,70,96,0.18923962467474442,4,15,0.795850659195489,0.2565260196302854,155,197,0.7868020304568528,0.7951603949029632,47,58,0.916281358644471,64,71,0.6849890113365061,42,58,0.12393706751127484,2,10,0.7808160482482263,0.2838203977360665,101,130,0.7769230769230769,0.8860645806325886,27,31,0.6954875103517337,44,56,0.6790173934183482,28,38,0.4,2,5
1,force_fill,any,0.25,0.05,3311,0.25,0.774219112623606,0.25812516725283524,252,327,0.7706422018348624,0.8136853902448371,73,89,0.7790483261740949,106,127,0.6493170129223736,66,96,0.3311693431808027,7,15,0.7958506591954889,0.25319836295718146,155,197,0.7868020304568528,0.7951603949029632,47,58,0.916281358644471,64,71,0.6707590873875441,41,58,0.18590560126691227,3,10,0.7413448815757206,0.26658817259006223,97,130,0.7461538461538462,0.8497806924638983,26,31,0.6447354287436894,42,56,0.6193449289455655,25,38,0.8,4,5
1,force_fill,aligned,0.25,0.05,3311,0.25,0.7908464577455598,0.26290939932514673,257,327,0.7859327217125383,0.8259914172956819,74,89,0.8046972543896671,108,127,0.6907939609563662,71,96,0.18923962467474442,4,15,0.7974465595049163,0.25293555378513843,156,197,0.7918781725888325,0.7951603949029632,47,58,0.916281358644471,64,71,0.6992189352854681,43,58,0.12393706751127484,2,10,0.7808160482482263,0.28004929322218197,101,130,0.7769230769230769,0.8860645806325886,27,31,0.6954875103517337,44,56,0.6790173934183482,28,38,0.4,2,5
1,force_fill,any,0.25,0.075,3311,0.25,0.7516844451384239,0.24994839006336686,247,327,0.7553516819571865,0.7767673090923026,70,89,0.7727442269335637,104,127,0.6493170129223736,66,96,0.3311693431808027,7,15,0.7584879731179459,0.24433999232270243,150,197,0.7614213197969543,0.7579168303398655,45,58,0.864425861544017,62,71,0.656529163438582,40,58,0.18590560126691227,3,10,0.7413448815757206,0.2591990804099525,97,130,0.7461538461538462,0.8134968042952081,25,31,0.6830134546550751,42,56,0.639235750436493,26,38,0.8,4,5
1,force_fill,aligned,0.25,0.075,3311,0.25,0.7536095252966227,0.25208508890661335,249,327,0.7614678899082569,0.7767673090923026,70,89,0.7758962765538294,105,127,0.6824985713495677,70,96,0.18923962467474442,4,15,0.7486935782744771,0.23807454976398185,150,197,0.7614213197969543,0.7392950480583166,44,58,0.8707984903950322,63,71,0.6707590873875441,41,58,0.12393706751127484,2,10,0.7610804649119735,0.2764029955626369,99,130,0.7615384615384615,0.8497806924638983,26,31,0.6830134546550751,42,56,0.6989082149092758,29,38,0.4,2,5
1,force_fill,any,0.25,0.1,3311,0.25,0.7389072603328678,0.24245424664062443,246,327,0.7522935779816514,0.7644612820414577,69,89,0.7565514475787883,105,127,0.6410216233155751,65,96,0.3311693431808027,7,15,0.7470976779650498,0.23792930429501244,149,197,0.7563451776649747,0.7579168303398655,45,58,0.8253156221455934,62,71,0.6422992394896201,39,58,0.18590560126691227,3,10,0.7264599912148562,0.24988158281370357,97,130,0.7461538461538462,0.7772129161265178,24,31,0.6892504825034045,43,56,0.639235750436493,26,38,0.8,4,5
1,force_fill,aligned,0.25,0.1,3311,0.25,0.744814582696096,0.2496364357838237,246,327,0.7522935779816514,0.7644612820414577,69,89,0.7727442269335637,104,127,0.6742031817427692,69,96,0.18923962467474442,4,15,0.7470976779650498,0.23635119291376133,149,197,0.7563451776649747,0.7392950480583166,44,58,0.864425861544017,62,71,0.6707590873875441,41,58,0.12393706751127484,2,10,0.7413448815757206,0.27315115908456794,97,130,0.7461538461538462,0.8134968042952081,25,31,0.6830134546550751,42,56,0.6790173934183482,28,38,0.4,2,5
1,force_fill,any,0.25,0.15,3311,0.25,0.6604511532299635,0.2245985531674852,232,327,0.709480122324159,0.6906251197363886,63,89,0.6346109057414585,97,127,0.6410216233155751,65,96,0.3311693431808027,7,15,0.6511876158135989,0.22040072367807073,138,197,0.700507614213198,0.6648079189321211,40,58,0.6697491308442317,56,71,0.6422992394896201,39,58,0.18590560126691227,3,10,0.6745292806691803,0.2310551059573734,94,130,0.7230769230769231,0.7409290279578273,23,31,0.6002203749839744,41,56,0.639235750436493,26,38,0.8,4,5
1,force_fill,aligned,0.25,0.15,3311,0.25,0.6948004654416027,0.24377404906464162,237,327,0.7247706422018348,0.727543200888923,66,89,0.6733005636915406,97,127,0.6742031817427692,69,96,0.2365495308434305,5,15,0.673968206119391,0.22774199095757383,140,197,0.7106598984771574,0.6834297012136699,41,58,0.7088593702426557,56,71,0.6707590873875441,41,58,0.12393706751127484,2,10,0.7264599912148562,0.2706353078656017,97,130,0.7461538461538462,0.8134968042952081,25,31,0.63849840089536,41,56,0.6790173934183482,28,38,0.6,3,5
1,force_fill,any,0.25,0.2,3311,0.25,0.5997170132167446,0.19298901332628488,218,327,0.6666666666666666,0.615064753438829,56,89,0.5738569004495174,90,127,0.624430844101978,63,96,0.4257891555181749,9,15,0.582845844896222,0.19156853208578978,132,197,0.6700507614213198,0.5903207898059258,36,58,0.5724107654943389,53,71,0.628069315540658,38,58,0.3098426687781871,5,10,0.6253567280458984,0.19503745338025955,86,130,0.6615384615384615,0.6632774967591062,20,31,0.575272263590657,37,56,0.6193449289455655,25,38,0.8,4,5
1,force_fill,aligned,0.25,0.2,3311,0.25,0.6537133726762677,0.2239501449610952,225,327,0.6880733944954128,0.6290949844821642,58,89,0.7281830009963981,96,127,0.6493170129223736,66,96,0.2365495308434305,5,15,0.6707764055005364,0.23149294440402113,138,197,0.700507614213198,0.6275643543690235,38,58,0.845307974990972,59,71,0.6422992394896201,39,58,0.12393706751127484,2,10,0.6277820745335925,0.21269652867812205,87,130,0.6692307692307692,0.6320773634517566,20,31,0.6135502895020427,37,56,0.6591265719274206,27,38,0.6,3,5
1,rank_fusion,any,0.25,0.05,3311,0.25,0.7929036197923907,0.2698302154607658,253,327,0.7737003058103975,0.8259914172956819,74,89,0.8334982322255048,111,127,0.6576124025291721,67,96,0.047309906168686106,1,15,0.8040491537295303,0.26232787317719997,154,197,0.7817258883248731,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6707590873875441,41,58,0.0,0,10,0.7759653552728382,0.2825554079275581,99,130,0.7615384615384615,0.8497806924638983,26,31,0.7462395919597781,46,56,0.639235750436493,26,38,0.2,1,5
1,rank_fusion,aligned,0.25,0.05,3311,0.25,0.7929036197923905,0.269741859195925,253,327,0.7737003058103975,0.8259914172956819,74,89,0.8334982322255048,111,127,0.6576124025291721,67,96,0.047309906168686106,1,15,0.8040491537295303,0.2624645321719682,154,197,0.7817258883248731,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6707590873875441,41,58,0.0,0,10,0.7759653552728382,0.28205720957842173,99,130,0.7615384615384615,0.8497806924638983,26,31,0.7462395919597781,46,56,0.639235750436493,26,38,0.2,1,5
1,rank_fusion,any,0.25,0.1,3311,0.25,0.7782013548286357,0.2604788784679383,250,327,0.764525993883792,0.8013793631939922,72,89,0.8334982322255048,111,127,0.6493170129223736,66,96,0.047309906168686106,1,15,0.7910629582672069,0.25524540241476035,152,197,0.7715736040609137,0.7951603949029632,47,58,0.9226539874954861,65,71,0.656529163438582,40,58,0.0,0,10,0.7586551184242795,0.2692263922147672,98,130,0.7538461538461538,0.8134968042952081,25,31,0.7462395919597781,46,56,0.639235750436493,26,38,0.2,1,5
1,rank_fusion,aligned,0.25,0.1,3311,0.25,0.7900159995550926,0.2697432313185818,250,327,0.764525993883792,0.8259914172956819,74,89,0.8271941329849737,109,127,0.6493170129223736,66,96,0.047309906168686106,1,15,0.8040491537295303,0.2644309020133837,154,197,0.7817258883248731,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6707590873875441,41,58,0.0,0,10,0.7686893158097559,0.278641772039994,96,130,0.7384615384615385,0.8497806924638983,26,31,0.7337655362631195,44,56,0.6193449289455655,25,38,0.2,1,5
1,rank_fusion,any,0.25,0.2,3311,0.25,0.7585543075807516,0.2522438194275269,248,327,0.7584097859327217,0.7767673090923026,70,89,0.8110013536301983,110,127,0.6576124025291721,67,96,0.047309906168686106,1,15,0.7584879731179459,0.24396372359574658,150,197,0.7614213197969543,0.7579168303398655,45,58,0.8771711192460471,64,71,0.6707590873875441,41,58,0.0,0,10,0.7586551184242795,0.2659588538325717,98,130,0.7538461538461538,0.8134968042952081,25,31,0.7462395919597781,46,56,0.639235750436493,26,38,0.2,1,5
1,rank_fusion,aligned,0.25,0.2,3311,0.25,0.7684438721490098,0.2680361029819094,246,327,0.7522935779816514,0.8013793631939921,72,89,0.804697254389667,108,127,0.6410216233155751,65,96,0.047309906168686106,1,15,0.802453253420103,0.2699739415857213,153,197,0.7766497461928934,0.8137821771845116,48,58,0.9226539874954861,65,71,0.656529163438582,40,58,0.0,0,10,0.7167586052640801,0.26480216162185366,93,130,0.7153846153846154,0.7772129161265178,24,31,0.6892504825034045,43,56,0.6193449289455655,25,38,0.2,1,5
1,rank_fusion,any,0.25,0.3,3311,0.25,0.7173351329267847,0.24018317213443055,242,327,0.7400611620795107,0.7398492279397679,67,89,0.740358668224013,106,127,0.6659077921359706,68,96,0.047309906168686106,1,15,0.7129267925063615,0.22775728035992376,146,197,0.7411167512690355,0.7206732657767677,43,58,0.7798327538961545,61,71,0.6849890113365061,42,58,0.0,0,10,0.724034644727162,0.26153519682391196,96,130,0.7384615384615385,0.7772129161265178,24,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.2,1,5
1,rank_fusion,aligned,0.25,0.3,3311,0.25,0.7615740097066819,0.2689525323896025,245,327,0.7492354740061162,0.7890733361431476,71,89,0.8046972543896671,108,127,0.6410216233155751,65,96,0.047309906168686106,1,15,0.802453253420103,0.27115863912414717,153,197,0.7766497461928934,0.8137821771845116,48,58,0.9226539874954861,65,71,0.656529163438582,40,58,0.0,0,10,0.6994483684155213,0.26519075093717726,92,130,0.7076923076923077,0.7409290279578273,23,31,0.6892504825034045,43,56,0.6193449289455655,25,38,0.2,1,5
1,rank_fusion,any,0.25,0.4,3311,0.25,0.6604511532299635,0.22333571603328015,232,327,0.709480122324159,0.6783190926855438,62,89,0.6922128614131341,103,127,0.5984063634855384,66,96,0.047309906168686106,1,15,0.6331947264360885,0.20846013514499626,139,197,0.7055837563451777,0.6461861366505722,39,58,0.6824943885462618,58,71,0.5976568058564042,42,58,0.0,0,10,0.7018737149032155,0.24755547381392667,93,130,0.7153846153846154,0.7409290279578273,23,31,0.7017245382000631,45,56,0.5994541074546379,24,38,0.2,1,5
1,rank_fusion,aligned,0.25,0.4,3311,0.25,0.7459092046638275,0.2656246369983818,241,327,0.7370030581039755,0.7767673090923026,70,89,0.7790483261740949,106,127,0.6327262337087766,64,96,0.047309906168686106,1,15,0.802453253420103,0.2735595024613673,153,197,0.7766497461928934,0.8137821771845116,48,58,0.9226539874954861,65,71,0.656529163438582,40,58,0.0,0,10,0.6599772017430158,0.25211199967881853,88,130,0.676923076923077,0.7046451397891371,22,31,0.63849840089536,41,56,0.5994541074546379,24,38,0.2,1,5
1,rank_fusion,any,0.25,0.5,3311,0.25,0.5869398284111885,0.1975507200937639,217,327,0.6636085626911316,0.6027587263879844,55,89,0.5864650989305797,94,127,0.5984063634855384,66,96,0.09461981233737221,2,15,0.5454831588186791,0.18092764511603138,127,197,0.6446700507614214,0.5504681174272457,33,58,0.5660381366433239,52,71,0.5976568058564042,42,58,0.0,0,10,0.6499430043575393,0.22377421565157207,90,130,0.6923076923076923,0.7046451397891371,22,31,0.6064574028323036,42,56,0.5994541074546379,24,38,0.4,2,5
1,rank_fusion,aligned,0.25,0.5,3311,0.25,0.7263942393045754,0.2515491328152459,233,327,0.7125382262996942,0.7521552549906129,68,89,0.7632880780727671,101,127,0.624430844101978,63,96,0.047309906168686106,1,15,0.7603028664142779,0.25661974798214543,145,197,0.7360406091370558,0.7579168303398655,45,58,0.897163472091426,61,71,0.6422992394896201,39,58,0.0,0,10,0.6748620921038804,0.2433175447545483,88,130,0.676923076923077,0.7409290279578273,23,31,0.6322613730470307,40,56,0.5994541074546379,24,38,0.2,1,5
1,union_add,any,0.25,0.005,3368,0.2543038356991845,0.788921377587361,0.26192267610209724,255,327,0.7798165137614679,0.8259914172956819,74,89,0.8110013536301983,110,127,0.6576124025291721,67,96,0.18923962467474442,4,15,0.8088368546578124,0.25680833628675825,157,197,0.7969543147208121,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6707590873875441,41,58,0.18590560126691227,3,10,0.7586551184242795,0.2706560649753377,98,130,0.7538461538461538,0.8497806924638983,26,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.2,1,5
1,union_add,any,0.25,0.01,3415,0.2578526125037753,0.788921377587361,0.25772557084158526,255,327,0.7798165137614679,0.8259914172956819,74,89,0.8110013536301983,110,127,0.6576124025291721,67,96,0.18923962467474442,4,15,0.8088368546578124,0.2558829469149169,157,197,0.7969543147208121,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6707590873875441,41,58,0.18590560126691227,3,10,0.7586551184242795,0.26076809750372715,98,130,0.7538461538461538,0.8497806924638983,26,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.2,1,5
1,union_add,any,0.25,0.02,3490,0.26351555421322864,0.7918089978246593,0.2538714032824267,258,327,0.7889908256880734,0.8259914172956819,74,89,0.8110013536301983,110,127,0.6659077921359706,68,96,0.28385943701211663,6,15,0.8104327549672398,0.2517253676759137,158,197,0.8020304568527918,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6849890113365061,42,58,0.18590560126691227,3,10,0.7635058113996677,0.2574114622135811,100,130,0.7692307692307693,0.8497806924638983,26,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.6,3,5
1,union_add,any,0.25,0.03,3571,0.26963153125943823,0.7918089978246593,0.2457518986669499,258,327,0.7889908256880734,0.8259914172956819,74,89,0.8110013536301983,110,127,0.6659077921359706,68,96,0.28385943701211663,6,15,0.8104327549672398,0.24479684287570186,158,197,0.8020304568527918,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6849890113365061,42,58,0.18590560126691227,3,10,0.7635058113996677,0.24730834579742325,100,130,0.7692307692307693,0.8497806924638983,26,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.6,3,5
1,union_add,any,0.25,0.05,3760,0.28390214436726063,0.7937340779828581,0.23402423734842195,260,327,0.7951070336391437,0.8259914172956819,74,89,0.8110013536301983,110,127,0.6742031817427692,69,96,0.3311693431808027,7,15,0.812028655276667,0.23302816858406,159,197,0.8071065989847716,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6992189352854681,43,58,0.18590560126691227,3,10,0.7659311578873619,0.23564714095259584,101,130,0.7769230769230769,0.8497806924638983,26,31,0.7017245382000631,45,56,0.639235750436493,26,38,0.8,4,5
1,union_add,any,0.25,0.075,3944,0.2977952280277862,0.8015664805042854,0.22612863604231326,262,327,0.8012232415902141,0.8259914172956819,74,89,0.8334982322255048,111,127,0.6824985713495677,70,96,0.3311693431808027,7,15,0.812028655276667,0.226268164680753,159,197,0.8071065989847716,0.8137821771845116,48,58,0.9226539874954861,65,71,0.6992189352854681,43,58,0.18590560126691227,3,10,0.7856667412236146,0.22590982157489714,103,130,0.7923076923076923,0.8497806924638983,26,31,0.7462395919597781,46,56,0.6591265719274206,27,38,0.8,4,5
1,union_add,any,0.25,0.1,4154,0.3136514648142555,0.8034915606624843,0.21478315859410807,264,327,0.8073394495412844,0.8259914172956819,74,89,0.8366502818457704,112,127,0.6907939609563662,71,96,0.3311693431808027,7,15,0.8136245555860944,0.2167907664911339,160,197,0.8121827411167513,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6992189352854681,43,58,0.18590560126691227,3,10,0.7880920877113083,0.21170714156701623,104,130,0.8,0.8497806924638983,26,31,0.7462395919597781,46,56,0.6790173934183482,28,38,0.8,4,5
1,union_add,any,0.25,0.15,4613,0.34830866807610994,0.8034915606624843,0.19215644849766336,264,327,0.8073394495412844,0.8259914172956819,74,89,0.8366502818457704,112,127,0.6907939609563662,71,96,0.3311693431808027,7,15,0.8136245555860944,0.19621040343039312,160,197,0.8121827411167513,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6992189352854681,43,58,0.18590560126691227,3,10,0.7880920877113083,0.18612291344736553,104,130,0.8,0.8497806924638983,26,31,0.7462395919597781,46,56,0.6790173934183482,28,38,0.8,4,5
1,union_add,any,0.25,0.2,5088,0.3841739655693144,0.8151741235003089,0.17555095967454126,270,327,0.8256880733944955,0.8382974443465268,75,89,0.8366502818457704,112,127,0.7156801297767619,74,96,0.4257891555181749,9,15,0.8200081568238038,0.17957745043159565,164,197,0.8324873096446701,0.8137821771845116,48,58,0.9290266163465011,66,71,0.7276787831833921,45,58,0.3098426687781871,5,10,0.8078276710475611,0.1696817775040656,106,130,0.8153846153846154,0.8860645806325886,27,31,0.7462395919597781,46,56,0.6989082149092758,29,38,0.8,4,5
1,s1_only,none,0.3,0.0,3973,0.2999848988221081,0.8036236425511162,0.22203579922400687,258,327,0.7889908256880734,0.840021648339017,76,89,0.8429543810863015,114,127,0.6576124025291721,67,96,0.047309906168686106,1,15,0.8056450540389577,0.2124469133464494,155,197,0.7868020304568528,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6707590873875441,41,58,0.0,0,10,0.8005516315844791,0.23849950665434577,103,130,0.7923076923076923,0.8911483354939291,28,31,0.7587136476564368,48,56,0.639235750436493,26,38,0.2,1,5
1,force_fill,any,0.3,0.005,3973,0.2999848988221081,0.8065112627884143,0.2222345013103752,261,327,0.7981651376146789,0.840021648339017,76,89,0.8429543810863015,114,127,0.6576124025291721,67,96,0.18923962467474442,4,15,0.8104327549672398,0.2134399506842214,158,197,0.8020304568527918,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6707590873875441,41,58,0.18590560126691227,3,10,0.8005516315844791,0.23727586370772222,103,130,0.7923076923076923,0.8911483354939291,28,31,0.7587136476564368,48,56,0.639235750436493,26,38,0.2,1,5
1,force_fill,aligned,0.3,0.005,3973,0.2999848988221081,0.8143436653098415,0.22433322344008297,263,327,0.8042813455657493,0.8523276753898619,77,89,0.8429543810863015,114,127,0.6659077921359706,68,96,0.18923962467474442,4,15,0.8104327549672398,0.21343995068422142,158,197,0.8020304568527918,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6849890113365061,42,58,0.12393706751127484,2,10,0.8202872149207316,0.2429506572948131,105,130,0.8076923076923077,0.9274322236626195,29,31,0.7587136476564368,48,56,0.639235750436493,26,38,0.4,2,5
1,force_fill,any,0.3,0.01,3973,0.2999848988221081,0.8055487227093149,0.22119051464650175,260,327,0.7951070336391437,0.840021648339017,76,89,0.839802331466036,113,127,0.6576124025291721,67,96,0.18923962467474442,4,15,0.8104327549672398,0.21603217230409127,158,197,0.8020304568527918,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6707590873875441,41,58,0.18590560126691227,3,10,0.7981262850967851,0.2296525817446167,102,130,0.7846153846153846,0.8911483354939291,28,31,0.7524766198081074,47,56,0.639235750436493,26,38,0.2,1,5
1,force_fill,aligned,0.3,0.01,3973,0.2999848988221081,0.813381125230742,0.22455257117945884,262,327,0.8012232415902141,0.8523276753898619,77,89,0.839802331466036,113,127,0.6659077921359706,68,96,0.18923962467474442,4,15,0.8104327549672398,0.21472823838694302,158,197,0.8020304568527918,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6849890113365061,42,58,0.12393706751127484,2,10,0.8178618684330375,0.24116911311290948,104,130,0.8,0.9274322236626195,29,31,0.7524766198081074,47,56,0.639235750436493,26,38,0.4,2,5
1,force_fill,any,0.3,0.02,3973,0.2999848988221081,0.8084363429466132,0.22228521715042804,263,327,0.8042813455657493,0.840021648339017,76,89,0.839802331466036,113,127,0.6659077921359706,68,96,0.28385943701211663,6,15,0.812028655276667,0.21835361556485244,159,197,0.8071065989847716,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6849890113365061,42,58,0.18590560126691227,3,10,0.8029769780721728,0.2286114232249248,104,130,0.8,0.8911483354939291,28,31,0.7524766198081074,47,56,0.639235750436493,26,38,0.6,3,5
1,force_fill,aligned,0.3,0.02,3973,0.2999848988221081,0.8153062053889408,0.22411482021380694,264,327,0.8073394495412844,0.8523276753898619,77,89,0.839802331466036,113,127,0.6824985713495677,70,96,0.18923962467474442,4,15,0.8104327549672398,0.21659767260560597,158,197,0.8020304568527918,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6849890113365061,42,58,0.12393706751127484,2,10,0.8227125614084256,0.23639708031683976,106,130,0.8153846153846154,0.9274322236626195,29,31,0.7524766198081074,47,56,0.6790173934183482,28,38,0.4,2,5
1,force_fill,any,0.3,0.03,3973,0.2999848988221081,0.8074738028675137,0.22124329336789378,262,327,0.8012232415902141,0.8382974443465269,75,89,0.839802331466036,113,127,0.6659077921359706,68,96,0.28385943701211663,6,15,0.812028655276667,0.2157108659156299,159,197,0.8071065989847716,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6849890113365061,42,58,0.18590560126691227,3,10,0.8005516315844793,0.2303504501057078,103,130,0.7923076923076923,0.8860645806325886,27,31,0.7524766198081074,47,56,0.639235750436493,26,38,0.6,3,5
1,force_fill,aligned,0.3,0.03,3973,0.2999848988221081,0.8162687454680404,0.2234762457530854,265,327,0.8103975535168195,0.8523276753898619,77,89,0.839802331466036,113,127,0.6907939609563662,71,96,0.18923962467474442,4,15,0.8104327549672398,0.21454679966792717,158,197,0.8020304568527918,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6849890113365061,42,58,0.12393706751127484,2,10,0.8251379078961198,0.23827915250992596,107,130,0.823076923076923,0.9274322236626195,29,31,0.7524766198081074,47,56,0.6989082149092758,29,38,0.4,2,5
1,force_fill,any,0.3,0.05,3973,0.2999848988221081,0.8015664805042855,0.2224976985366523,262,327,0.8012232415902141,0.8259914172956819,74,89,0.8366502818457704,112,127,0.6742031817427692,69,96,0.3311693431808027,7,15,0.8136245555860944,0.21735801059694884,160,197,0.8121827411167513,0.8137821771845116,48,58,0.9290266163465011,66,71,0.6992189352854681,43,58,0.18590560126691227,3,10,0.7832413947359205,0.231125608735897,102,130,0.7846153846153846,0.8497806924638983,26,31,0.7462395919597781,46,56,0.639235750436493,26,38,0.8,4,5
1,force_fill,aligned,0.3,0.05,3973,0.2999848988221081,0.8162687454680404,0.22127869984584794,265,327,0.8103975535168195,0.8506034713973717,76,89,0.8366502818457704,112,127,0.7073847401699633,73,96,0.18923962467474442,4,15,0.8136245555860944,0.21192795808732548,160,197,0.8121827411167513,0.8137821771845116,48,58,0.9290266163465011,66,71,0.7134488592344301,44,58,0.12393706751127484,2,10,0.8202872149207316,0.23704441492137016,105,130,0.8076923076923077,0.9223484688012789,28,31,0.7462395919597781,46,56,0.6989082149092758,29,38,0.4,2,5
