indices,conf,K,est,best_pair_est,syn3_est,true_conf,parent_true,pair_true,syn3_true,source,weight,parent_error,pair_error,syn_error,error_identity_residual,s1,s1_conf,s2_any,s2_conf,s1_rank,s2_rank,s1_top30,s2_top20,s1_conf_matches_true,s2_conf_matches_true,true_strength
"(19, 27, 28)",net_actual_interchange_mw,0,0.1611203551292419,0.1033824682235717,0.0577378869056701,net_actual_interchange_mw,0.1528080105781555,0.0762631297111511,0.0765448808670044,remainder1800,7.137222222222222,0.008312344551086398,0.0271193385124206,-0.018806993961334298,-9.71445146547012e-17,0.0577378869056701,net_actual_interchange_mw,0.972711145877838,metered_load_mw,1741.0,240.0,True,True,True,False,<=0.10
"(19, 27, 28)",net_actual_interchange_mw,1,0.1725580096244812,0.1023771166801452,0.070180892944336,net_actual_interchange_mw,0.1528080105781555,0.0762631297111511,0.0765448808670044,remainder1800,7.137222222222222,0.01974999904632571,0.0261139869689941,-0.006363987922668388,0.0,0.070180892944336,net_actual_interchange_mw,0.9674867987632751,metered_load_mw,1296.0,1305.0,True,True,True,False,<=0.10
"(19, 27, 28)",net_actual_interchange_mw,5,0.1930488348007202,0.1308675408363342,0.0621812939643859,net_actual_interchange_mw,0.1528080105781555,0.0762631297111511,0.0765448808670044,remainder1800,7.137222222222222,0.0402408242225647,0.054604411125183105,-0.014363586902618491,-8.326672684688674e-17,0.0621812939643859,net_actual_interchange_mw,0.9802512526512146,metered_load_mw,1806.0,80.0,True,True,True,False,<=0.10
"(19, 27, 28)",net_actual_interchange_mw,10,0.1924402117729187,0.1248755455017089,0.0675646662712098,net_actual_interchange_mw,0.1528080105781555,0.0762631297111511,0.0765448808670044,remainder1800,7.137222222222222,0.03963220119476321,0.048612415790557806,-0.008980214595794594,0.0,0.0675646662712098,net_actual_interchange_mw,0.9836583137512208,metered_load_mw,1623.0,176.0,True,True,True,False,<=0.10
"(19, 27, 28)",net_actual_interchange_mw,25,0.2050297856330871,0.1366084814071655,0.0684213042259216,net_actual_interchange_mw,0.1528080105781555,0.0762631297111511,0.0765448808670044,remainder1800,7.137222222222222,0.05222177505493161,0.060345351696014404,-0.008123576641082791,0.0,0.0684213042259216,net_actual_interchange_mw,0.9838775396347046,metered_load_mw,1854.0,735.0,True,True,True,False,<=0.10
"(19, 27, 28)",net_actual_interchange_mw,50,0.2115396857261657,0.1464031934738159,0.0651364922523498,net_actual_interchange_mw,0.1528080105781555,0.0762631297111511,0.0765448808670044,remainder1800,7.137222222222222,0.0587316751480102,0.0701400637626648,-0.011408388614654597,0.0,0.0651364922523498,net_actual_interchange_mw,0.9827861785888672,metered_load_mw,2411.0,833.0,True,True,True,False,<=0.10
"(8, 11, 33)",da_as_total_mw_thirty_minutes_reserve,0,0.2260414958000183,0.1672047972679138,0.0588366985321045,da_as_total_mw_thirty_minutes_reserve,0.1709770560264587,0.0944947600364685,0.0764822959899902,remainder1800,7.137222222222222,0.0550644397735596,0.07271003723144528,-0.017645597457885707,-2.0816681711721685e-17,0.0588366985321045,da_as_total_mw_thirty_minutes_reserve,0.542460560798645,da_as_total_mw_synchronized_reserve,1633.0,8997.0,True,False,True,False,<=0.10
"(8, 11, 33)",da_as_total_mw_thirty_minutes_reserve,1,0.2074254751205444,0.1544545888900756,0.0529708862304688,da_as_total_mw_thirty_minutes_reserve,0.1709770560264587,0.0944947600364685,0.0764822959899902,remainder1800,7.137222222222222,0.03644841909408569,0.059959828853607094,-0.023511409759521408,-6.938893903907228e-18,0.0529708862304688,da_as_total_mw_thirty_minutes_reserve,0.5526484251022339,da_as_total_mw_synchronized_reserve,2647.0,8951.0,True,False,True,False,<=0.10
"(8, 11, 33)",da_as_total_mw_thirty_minutes_reserve,5,0.2322314381599426,0.1716552972793579,0.0605761408805846,da_as_total_mw_thirty_minutes_reserve,0.1709770560264587,0.0944947600364685,0.0764822959899902,remainder1800,7.137222222222222,0.06125438213348389,0.0771605372428894,-0.015906155109405608,-9.020562075079397e-17,0.0605761408805846,da_as_total_mw_thirty_minutes_reserve,0.5528960227966309,da_as_total_mw_synchronized_reserve,1927.0,9224.0,True,False,True,False,<=0.10
"(8, 11, 33)",da_as_total_mw_thirty_minutes_reserve,10,0.2437997460365295,0.1865130066871643,0.0572867393493652,da_as_total_mw_thirty_minutes_reserve,0.1709770560264587,0.0944947600364685,0.0764822959899902,remainder1800,7.137222222222222,0.0728226900100708,0.0920182466506958,-0.019195556640625007,-6.938893903907228e-18,0.0572867393493652,da_as_total_mw_thirty_minutes_reserve,0.555898904800415,da_as_total_mw_synchronized_reserve,2466.0,9189.0,True,False,True,False,<=0.10
"(8, 11, 33)",da_as_total_mw_thirty_minutes_reserve,25,0.2412754893302917,0.1832136511802673,0.0580618381500243,da_as_total_mw_thirty_minutes_reserve,0.1709770560264587,0.0944947600364685,0.0764822959899902,remainder1800,7.137222222222222,0.07029843330383298,0.0887188911437988,-0.018420457839965904,-8.326672684688674e-17,0.0580618381500243,da_as_total_mw_thirty_minutes_reserve,0.5608507394790649,da_as_total_mw_synchronized_reserve,2814.0,9427.0,True,False,True,False,<=0.10
"(8, 11, 33)",da_as_total_mw_thirty_minutes_reserve,50,0.2551556825637817,0.186369240283966,0.0687864422798156,da_as_total_mw_thirty_minutes_reserve,0.1709770560264587,0.0944947600364685,0.0764822959899902,remainder1800,7.137222222222222,0.08417862653732297,0.0918744802474975,-0.007695853710174602,-6.938893903907228e-17,0.0687864422798156,da_as_total_mw_thirty_minutes_reserve,0.5543842315673828,da_as_total_mw_synchronized_reserve,2087.0,9899.0,True,False,True,False,<=0.10
"(14, 17, 20)",total_losses,0,0.5022047758102417,0.5040551424026489,-0.0018503665924072,total_losses,0.20156013965606678,0.1251023411750793,0.0764577984809875,remainder1800,7.137222222222222,0.3006446361541749,0.37895280122756964,-0.07830816507339469,2.7755575615628914e-17,0.0077456831932068,net_actual_interchange_mw,0.966820240020752,metered_load_mw,12203.0,688.0,False,True,False,False,<=0.10
"(14, 17, 20)",total_losses,1,0.5146666765213013,0.5035693645477295,0.0110973119735717,total_losses,0.20156013965606678,0.1251023411750793,0.0764577984809875,remainder1800,7.137222222222222,0.3131065368652345,0.3784670233726502,-0.0653604865074158,-8.326672684688674e-17,0.0110973119735717,total_losses,0.9656614661216736,metered_load_mw,11872.0,1548.0,False,True,True,False,<=0.10
"(14, 17, 20)",total_losses,5,0.5291624069213867,0.5007116794586182,0.0284507274627685,total_losses,0.20156013965606678,0.1251023411750793,0.0764577984809875,remainder1800,7.137222222222222,0.32760226726531994,0.3756093382835389,-0.048007071018218994,-5.551115123125783e-17,0.0284507274627685,total_losses,0.9722682237625122,metered_load_mw,6802.0,1442.0,False,True,True,False,<=0.10
"(14, 17, 20)",total_losses,10,0.5484985709190369,0.5009381771087646,0.0475603938102722,total_losses,0.20156013965606678,0.1251023411750793,0.0764577984809875,remainder1800,7.137222222222222,0.3469384312629701,0.37583583593368536,-0.02889740467071529,-1.3877787807814457e-17,0.0475603938102722,total_losses,0.9801741242408752,metered_load_mw,3584.0,634.0,True,True,True,False,<=0.10
"(14, 17, 20)",total_losses,25,0.5661174058914185,0.5074052810668945,0.0587121248245239,total_losses,0.20156013965606678,0.1251023411750793,0.0764577984809875,remainder1800,7.137222222222222,0.3645572662353517,0.38230293989181524,-0.017745673656463595,-2.7755575615628914e-17,0.0587121248245239,total_losses,0.9806854128837584,metered_load_mw,2743.0,1072.0,True,True,True,False,<=0.10
"(14, 17, 20)",total_losses,50,0.5699665546417236,0.506477415561676,0.0634891390800476,total_losses,0.20156013965606678,0.1251023411750793,0.0764577984809875,remainder1800,7.137222222222222,0.36840641498565685,0.38137507438659674,-0.0129686594009399,-1.3877787807814457e-17,0.0634891390800476,total_losses,0.9816867709159852,metered_load_mw,2584.0,1037.0,True,True,True,False,<=0.10
"(4, 7, 13)",gross_actual_interchange_mw,0,0.2783949375152588,0.2307585477828979,0.0476363897323608,gross_actual_interchange_mw,0.1839497685432433,0.107659637928009,0.0762901306152343,remainder1800,7.137222222222222,0.09444516897201549,0.12309890985488889,-0.028653740882873507,-1.1102230246251565e-16,0.0476363897323608,gross_actual_interchange_mw,0.4935669898986816,total_gen,2740.0,10535.0,True,False,True,False,<=0.10
"(4, 7, 13)",gross_actual_interchange_mw,1,0.2857354283332824,0.2299718260765075,0.0557636022567749,gross_actual_interchange_mw,0.1839497685432433,0.107659637928009,0.0762901306152343,remainder1800,7.137222222222222,0.10178565979003912,0.12231218814849851,-0.020526528358459403,-1.3877787807814457e-17,0.0557636022567749,gross_actual_interchange_mw,0.5180637836456299,total_gen,2359.0,10325.0,True,False,True,False,<=0.10
"(4, 7, 13)",gross_actual_interchange_mw,5,0.2899308204650879,0.2354077696800232,0.0545230507850647,gross_actual_interchange_mw,0.1839497685432433,0.107659637928009,0.0762901306152343,remainder1800,7.137222222222222,0.1059810519218446,0.1277481317520142,-0.02176707983016961,-1.3877787807814457e-17,0.0545230507850647,gross_actual_interchange_mw,0.5450559854507446,total_gen,2493.0,9421.0,True,False,True,False,<=0.10
"(4, 7, 13)",gross_actual_interchange_mw,10,0.2960851192474365,0.2433049082756042,0.0527802109718323,gross_actual_interchange_mw,0.1839497685432433,0.107659637928009,0.0762901306152343,remainder1800,7.137222222222222,0.11213535070419323,0.1356452703475952,-0.023509919643402002,-4.163336342344337e-17,0.0527802109718323,gross_actual_interchange_mw,0.550550639629364,total_gen,2960.0,9301.0,True,False,True,False,<=0.10
"(4, 7, 13)",gross_actual_interchange_mw,25,0.2984707355499267,0.2358766794204712,0.0625940561294555,gross_actual_interchange_mw,0.1839497685432433,0.107659637928009,0.0762901306152343,remainder1800,7.137222222222222,0.1145209670066834,0.12821704149246219,-0.013696074485778809,-2.7755575615628914e-17,0.0625940561294555,gross_actual_interchange_mw,0.5606489181518555,total_gen,2321.0,9430.0,True,False,True,False,<=0.10
"(4, 7, 13)",gross_actual_interchange_mw,50,0.3140432238578796,0.255547285079956,0.0584959387779235,gross_actual_interchange_mw,0.1839497685432433,0.107659637928009,0.0762901306152343,remainder1800,7.137222222222222,0.13009345531463629,0.147887647151947,-0.017794191837310805,-9.71445146547012e-17,0.0584959387779235,gross_actual_interchange_mw,0.5758943557739258,total_gen,3137.0,9530.0,True,False,True,False,<=0.10
"(6, 12, 14)",da_as_total_mw_thirty_minutes_reserve,0,0.3212488889694214,0.261038601398468,0.0602102875709533,da_as_total_mw_thirty_minutes_reserve,0.2354484200477599,0.1591609716415405,0.0762874484062194,remainder1800,7.137222222222222,0.08580046892166149,0.10187762975692752,-0.0160771608352661,-6.938893903907228e-17,0.0602102875709533,da_as_total_mw_thirty_minutes_reserve,0.8808798789978027,total_gen,1532.0,2949.0,True,False,True,False,<=0.10
"(6, 12, 14)",da_as_total_mw_thirty_minutes_reserve,1,0.2969379425048828,0.2148624062538147,0.0820755362510681,da_as_total_mw_thirty_minutes_reserve,0.2354484200477599,0.1591609716415405,0.0762874484062194,remainder1800,7.137222222222222,0.061489522457122914,0.0557014346122742,0.005788087844848702,-1.3877787807814457e-17,0.0820755362510681,da_as_total_mw_thirty_minutes_reserve,0.884680986404419,total_gen,738.0,2964.0,True,False,True,False,<=0.10
"(6, 12, 14)",da_as_total_mw_thirty_minutes_reserve,5,0.3578738570213318,0.2949259281158447,0.062947928905487,da_as_total_mw_thirty_minutes_reserve,0.2354484200477599,0.1591609716415405,0.0762874484062194,remainder1800,7.137222222222222,0.12242543697357189,0.13576495647430423,-0.013339519500732394,-5.551115123125783e-17,0.062947928905487,da_as_total_mw_thirty_minutes_reserve,0.8891257047653198,total_gen,1751.0,2989.0,True,False,True,False,<=0.10
"(6, 12, 14)",da_as_total_mw_thirty_minutes_reserve,10,0.3648526072502136,0.3059638738632202,0.0588887333869934,da_as_total_mw_thirty_minutes_reserve,0.2354484200477599,0.1591609716415405,0.0762874484062194,remainder1800,7.137222222222222,0.12940418720245372,0.14680290222167972,-0.017398715019225998,-6.938893903907228e-18,0.0588887333869934,da_as_total_mw_thirty_minutes_reserve,0.8912700414657593,total_gen,2319.0,3061.0,True,False,True,False,<=0.10
"(6, 12, 14)",da_as_total_mw_thirty_minutes_reserve,25,0.3809271454811096,0.3214872479438782,0.0594398975372314,da_as_total_mw_thirty_minutes_reserve,0.2354484200477599,0.1591609716415405,0.0762874484062194,remainder1800,7.137222222222222,0.14547872543334972,0.16232627630233767,-0.016847550868988002,-4.85722573273506e-17,0.0653210878372192,da_as_total_mw_primary_reserve,0.8947879076004028,total_gen,2084.0,3120.0,True,False,False,False,<=0.10
"(6, 12, 14)",da_as_total_mw_thirty_minutes_reserve,50,0.3941999673843384,0.3375570774078369,0.0566428899765014,da_as_total_mw_thirty_minutes_reserve,0.2354484200477599,0.1591609716415405,0.0762874484062194,remainder1800,7.137222222222222,0.15875154733657848,0.17839610576629641,-0.019644558429717997,-6.245004513516506e-17,0.0635190606117249,da_as_total_mw_primary_reserve,0.8976187705993652,total_gen,2581.0,3125.0,True,False,False,False,<=0.10
"(5, 20, 43)",net_actual_interchange_mw,0,0.1650496125221252,0.1123237013816833,0.0527259111404418,net_actual_interchange_mw,0.2238595485687255,0.1475805640220642,0.0762789845466613,exact397,1.0,-0.058809936046600314,-0.035256862640380915,-0.023553073406219496,-9.71445146547012e-17,0.0527259111404418,net_actual_interchange_mw,0.9594613313674928,metered_load_mw,2188.0,1589.0,True,True,True,False,<=0.10
"(5, 20, 43)",net_actual_interchange_mw,1,0.1571924686431884,0.0971543788909912,0.0600380897521971,net_actual_interchange_mw,0.2238595485687255,0.1475805640220642,0.0762789845466613,exact397,1.0,-0.06666707992553711,-0.05042618513107301,-0.016240894794464195,-9.71445146547012e-17,0.0600380897521971,net_actual_interchange_mw,0.962797462940216,metered_load_mw,1987.0,1902.0,True,True,True,False,<=0.10
"(5, 20, 43)",net_actual_interchange_mw,5,0.1793129444122314,0.1146907806396484,0.064622163772583,net_actual_interchange_mw,0.2238595485687255,0.1475805640220642,0.0762789845466613,exact397,1.0,-0.04454660415649411,-0.03288978338241581,-0.0116568207740783,0.0,0.064622163772583,net_actual_interchange_mw,0.9683948755264282,metered_load_mw,1628.0,2145.0,True,True,True,False,<=0.10
"(5, 20, 43)",net_actual_interchange_mw,10,0.1760870218276977,0.116153597831726,0.0599334239959716,net_actual_interchange_mw,0.2238595485687255,0.1475805640220642,0.0762789845466613,exact397,1.0,-0.047772526741027804,-0.031426966190338204,-0.01634556055068969,-9.020562075079397e-17,0.0599334239959716,net_actual_interchange_mw,0.969972550868988,metered_load_mw,2203.0,2417.0,True,True,True,False,<=0.10
"(5, 20, 43)",net_actual_interchange_mw,25,0.193321943283081,0.1264014840126037,0.0669204592704773,net_actual_interchange_mw,0.2238595485687255,0.1475805640220642,0.0762789845466613,exact397,1.0,-0.030537605285644503,-0.021179080009460505,-0.009358525276183999,0.0,0.0669204592704773,net_actual_interchange_mw,0.9740038514137268,metered_load_mw,1955.0,2471.0,True,True,True,False,<=0.10
"(5, 20, 43)",net_actual_interchange_mw,50,0.2106568813323974,0.1418696045875549,0.0687872767448425,net_actual_interchange_mw,0.2238595485687255,0.1475805640220642,0.0762789845466613,exact397,1.0,-0.013202667236328097,-0.005710959434509305,-0.007491707801818792,0.0,0.0687872767448425,net_actual_interchange_mw,0.9756948947906494,metered_load_mw,2085.0,2338.0,True,True,True,False,<=0.10
"(11, 26, 42)",total_lmp_da,0,0.1457722783088684,0.1188515424728393,0.0269207358360291,total_lmp_da,0.15912604331970198,0.0829100012779235,0.0762160420417785,remainder1800,7.137222222222222,-0.013353765010833574,0.0359415411949158,-0.049295306205749394,-2.0816681711721685e-17,0.03891921043396,net_actual_interchange_mw,0.3901686668395996,net_actual_interchange_mw,3883.0,11244.0,True,False,False,False,<=0.10
"(11, 26, 42)",total_lmp_da,1,0.0788723230361938,0.0816360712051391,-0.0027637481689452,total_lmp_da,0.15912604331970198,0.0829100012779235,0.0762160420417785,remainder1800,7.137222222222222,-0.08025372028350818,-0.001273930072784396,-0.0789797902107237,8.326672684688674e-17,0.0404207110404967,net_actual_interchange_mw,0.3965673446655273,net_actual_interchange_mw,4373.0,11244.0,False,False,False,False,<=0.10
"(11, 26, 42)",total_lmp_da,5,0.1560865640640258,0.1347444653511047,0.021342098712921,total_lmp_da,0.15912604331970198,0.0829100012779235,0.0762160420417785,remainder1800,7.137222222222222,-0.0030394792556761863,0.05183446407318121,-0.05487394332885749,-9.71445146547012e-17,0.0413124561309815,net_actual_interchange_mw,0.3869478702545166,net_actual_interchange_mw,4204.0,11323.0,False,False,False,False,<=0.10
"(11, 26, 42)",total_lmp_da,10,0.1565151810646057,0.1252183318138122,0.0312968492507935,total_lmp_da,0.15912604331970198,0.0829100012779235,0.0762160420417785,remainder1800,7.137222222222222,-0.002610862255096269,0.0423083305358887,-0.044919192790984996,-2.7755575615628914e-17,0.0376632809638977,net_actual_interchange_mw,0.3953298926353454,net_actual_interchange_mw,5208.0,11340.0,False,False,False,False,<=0.10
"(11, 26, 42)",total_lmp_da,25,0.1917968988418579,0.148619532585144,0.0431773662567139,total_lmp_da,0.15912604331970198,0.0829100012779235,0.0762160420417785,remainder1800,7.137222222222222,0.03267085552215593,0.06570953130722049,-0.03303867578506459,-3.469446951953614e-17,0.0431773662567139,total_lmp_da,0.3847663998603821,net_actual_interchange_mw,4919.0,11439.0,False,False,True,False,<=0.10
"(11, 26, 42)",total_lmp_da,50,0.1992483735084533,0.1563649773597717,0.0428833961486816,total_lmp_da,0.15912604331970198,0.0829100012779235,0.0762160420417785,remainder1800,7.137222222222222,0.04012233018875133,0.0734549760818482,-0.033332645893096896,-2.7755575615628914e-17,0.0463897585868836,da_as_total_mw_thirty_minutes_reserve,0.3895414471626282,net_actual_interchange_mw,4973.0,11487.0,False,False,False,False,<=0.10
"(4, 24, 32)",da_as_total_mw_thirty_minutes_reserve,0,0.3520234227180481,0.3097648024559021,0.0422586202621459,da_as_total_mw_thirty_minutes_reserve,0.2306435108184814,0.154464840888977,0.0761786699295044,remainder1800,7.137222222222222,0.1213799118995667,0.1552999615669251,-0.033920049667358496,-9.71445146547012e-17,0.0602039098739624,net_actual_interchange_mw,0.5324980020523071,da_as_total_mw_synchronized_reserve,1533.0,9350.0,True,False,False,False,<=0.10
"(4, 24, 32)",da_as_total_mw_thirty_minutes_reserve,1,0.3548630475997925,0.3137671947479248,0.0410958528518676,da_as_total_mw_thirty_minutes_reserve,0.2306435108184814,0.154464840888977,0.0761786699295044,remainder1800,7.137222222222222,0.12421953678131109,0.1593023538589478,-0.035082817077636795,-7.632783294297951e-17,0.0410958528518676,da_as_total_mw_thirty_minutes_reserve,0.5464181900024414,da_as_total_mw_synchronized_reserve,4243.0,9057.0,False,False,True,False,<=0.10
"(4, 24, 32)",da_as_total_mw_thirty_minutes_reserve,5,0.3571802973747253,0.3248742222785949,0.0323060750961303,da_as_total_mw_thirty_minutes_reserve,0.2306435108184814,0.154464840888977,0.0761786699295044,remainder1800,7.137222222222222,0.1265367865562439,0.17040938138961792,-0.04387259483337409,-6.938893903907228e-17,0.0542646646499634,net_actual_interchange_mw,0.5464440584182739,da_as_total_mw_synchronized_reserve,2519.0,9381.0,True,False,False,False,<=0.10
"(4, 24, 32)",da_as_total_mw_thirty_minutes_reserve,10,0.373025119304657,0.3332945108413696,0.0397306084632874,da_as_total_mw_thirty_minutes_reserve,0.2306435108184814,0.154464840888977,0.0761786699295044,remainder1800,7.137222222222222,0.1423816084861756,0.17882966995239258,-0.03644806146621699,-6.938893903907228e-18,0.0397306084632874,da_as_total_mw_thirty_minutes_reserve,0.5414435863494873,da_as_total_mw_synchronized_reserve,4826.0,9570.0,False,False,True,False,<=0.10
"(4, 24, 32)",da_as_total_mw_thirty_minutes_reserve,25,0.3972819447517395,0.3424296975135803,0.0548522472381591,da_as_total_mw_thirty_minutes_reserve,0.2306435108184814,0.154464840888977,0.0761786699295044,remainder1800,7.137222222222222,0.1666384339332581,0.18796485662460333,-0.02132642269134529,-7.632783294297951e-17,0.0548522472381591,da_as_total_mw_thirty_minutes_reserve,0.5523918867111206,da_as_total_mw_synchronized_reserve,3202.0,9627.0,True,False,True,False,<=0.10
"(4, 24, 32)",da_as_total_mw_thirty_minutes_reserve,50,0.4157136678695678,0.363416850566864,0.0522968173027038,da_as_total_mw_thirty_minutes_reserve,0.2306435108184814,0.154464840888977,0.0761786699295044,remainder1800,7.137222222222222,0.18507015705108643,0.20895200967788702,-0.023881852626800593,0.0,0.0522968173027038,da_as_total_mw_thirty_minutes_reserve,0.548336923122406,da_as_total_mw_synchronized_reserve,4009.0,10022.0,False,False,True,False,<=0.10
"(9, 37, 42)",total_gen,0,0.1295157670974731,0.1295934915542602,-7.772445678710938e-05,total_gen,0.1547639966011047,0.0787246823310852,0.0760393142700195,remainder1800,7.137222222222222,-0.02524822950363162,0.05086880922317499,-0.07611703872680661,0.0,0.0232086181640625,da_as_total_mw_synchronized_reserve,0.630608320236206,da_as_total_mw_primary_reserve,7154.0,7133.0,False,False,False,False,<=0.10
"(9, 37, 42)",total_gen,1,0.0719686150550842,0.0909648537635803,-0.018996238708496,total_gen,0.1547639966011047,0.0787246823310852,0.0760393142700195,remainder1800,7.137222222222222,-0.08279538154602051,0.01224017143249509,-0.0950355529785155,9.71445146547012e-17,0.0214638113975525,da_as_total_mw_synchronized_reserve,0.6220378279685974,da_as_total_mw_primary_reserve,8797.0,7546.0,False,False,False,False,<=0.10
"(9, 37, 42)",total_gen,5,0.1599499583244323,0.1534202694892883,0.0065296888351439,total_gen,0.1547639966011047,0.0787246823310852,0.0760393142700195,remainder1800,7.137222222222222,0.005185961723327581,0.0746955871582031,-0.0695096254348756,-8.326672684688674e-17,0.0251609086990356,da_as_total_mw_synchronized_reserve,0.6281514167785645,da_as_total_mw_primary_reserve,7726.0,7833.0,False,False,False,False,<=0.10
"(9, 37, 42)",total_gen,10,0.1644496917724609,0.1538509130477905,0.0105987787246704,total_gen,0.1547639966011047,0.0787246823310852,0.0760393142700195,remainder1800,7.137222222222222,0.009685695171356201,0.0751262307167053,-0.06544053554534911,-1.3877787807814457e-17,0.0252689719200134,total_lmp_da,0.6350833177566528,da_as_total_mw_primary_reserve,8133.0,7564.0,False,False,False,False,<=0.10
"(9, 37, 42)",total_gen,25,0.1654592156410217,0.1542105674743652,0.0112486481666564,total_gen,0.1547639966011047,0.0787246823310852,0.0760393142700195,remainder1800,7.137222222222222,0.010695219039916992,0.07548588514328,-0.0647906661033631,-9.71445146547012e-17,0.0293514728546142,total_losses,0.6391945481300354,da_as_total_mw_primary_reserve,7820.0,7794.0,False,False,False,False,<=0.10
"(9, 37, 42)",total_gen,50,0.1774399876594543,0.1593901515007019,0.0180498361587523,total_gen,0.1547639966011047,0.0787246823310852,0.0760393142700195,remainder1800,7.137222222222222,0.02267599105834958,0.0806654691696167,-0.0579894781112672,-8.326672684688674e-17,0.0323252081871033,total_losses,0.6366860270500183,da_as_total_mw_primary_reserve,7820.0,8079.0,False,False,False,False,<=0.10
"(11, 18, 33)",metered_load_mw,0,0.2579836249351501,0.2369121313095092,0.0210714936256408,metered_load_mw,0.1712490320205688,0.0953894853591919,0.0758595466613769,remainder1800,7.137222222222222,0.0867345929145813,0.1415226459503173,-0.0547880530357361,-9.71445146547012e-17,0.0213263630867003,total_gen,0.5197237730026245,da_as_total_mw_synchronized_reserve,7724.0,10135.0,False,False,False,False,<=0.10
"(11, 18, 33)",metered_load_mw,1,0.1705145239830017,0.2175109386444091,-0.0469964146614073,metered_load_mw,0.1712490320205688,0.0953894853591919,0.0758595466613769,remainder1800,7.137222222222222,-0.0007345080375670832,0.1221214532852172,-0.1228559613227842,8.326672684688674e-17,0.0039560794830322,da_as_total_mw_synchronized_reserve,0.5363574028015137,da_as_total_mw_synchronized_reserve,13027.0,9562.0,False,False,False,False,<=0.10
"(11, 18, 33)",metered_load_mw,5,0.2627720832824707,0.2592217326164245,0.0035503506660461,metered_load_mw,0.1712490320205688,0.0953894853591919,0.0758595466613769,remainder1800,7.137222222222222,0.09152305126190191,0.1638322472572326,-0.0723091959953308,-9.71445146547012e-17,0.0185571312904357,total_losses,0.5341038703918457,da_as_total_mw_synchronized_reserve,9723.0,9887.0,False,False,False,False,<=0.10
"(11, 18, 33)",metered_load_mw,10,0.2735251784324646,0.260882556438446,0.0126426219940186,metered_load_mw,0.1712490320205688,0.0953894853591919,0.0758595466613769,remainder1800,7.137222222222222,0.10227614641189581,0.1654930710792541,-0.0632169246673583,-1.3877787807814457e-17,0.0409448742866515,total_losses,0.5373638868331909,da_as_total_mw_synchronized_reserve,4614.0,9798.0,False,False,False,False,<=0.10
"(11, 18, 33)",metered_load_mw,25,0.2903769612312317,0.2620918750762939,0.0282850861549378,metered_load_mw,0.1712490320205688,0.0953894853591919,0.0758595466613769,remainder1800,7.137222222222222,0.1191279292106629,0.166702389717102,-0.0475744605064391,0.0,0.0493020415306092,total_losses,0.5403837561607361,da_as_total_mw_synchronized_reserve,3918.0,10111.0,True,False,False,False,<=0.10
"(11, 18, 33)",metered_load_mw,50,0.3120269179344177,0.2681726217269897,0.043854296207428,metered_load_mw,0.1712490320205688,0.0953894853591919,0.0758595466613769,remainder1800,7.137222222222222,0.14077788591384893,0.1727831363677978,-0.0320052504539489,-3.469446951953614e-17,0.0628601908683777,total_losses,0.5370590686798096,da_as_total_mw_synchronized_reserve,2650.0,10423.0,True,False,False,False,<=0.10
"(0, 19, 28)",da_as_total_mw_thirty_minutes_reserve,0,0.3260715007781982,0.2962182760238647,0.0298532247543334,da_as_total_mw_thirty_minutes_reserve,0.1822696328163146,0.1064756512641906,0.075793981552124,remainder1800,7.137222222222222,0.1438018679618836,0.18974262475967407,-0.0459407567977906,-1.249000902703301e-16,0.0298532247543334,da_as_total_mw_thirty_minutes_reserve,0.9502301216125488,metered_load_mw,5499.0,2312.0,False,True,True,False,<=0.10
"(0, 19, 28)",da_as_total_mw_thirty_minutes_reserve,1,0.2652612328529358,0.2853838205337524,-0.0201225876808165,da_as_total_mw_thirty_minutes_reserve,0.1822696328163146,0.1064756512641906,0.075793981552124,remainder1800,7.137222222222222,0.0829916000366212,0.17890816926956177,-0.0959165692329405,6.938893903907228e-17,0.0243706107139588,da_as_total_mw_synchronized_reserve,0.9566857814788818,metered_load_mw,7916.0,2300.0,False,True,False,False,<=0.10
"(0, 19, 28)",da_as_total_mw_thirty_minutes_reserve,5,0.3633803129196167,0.3239832520484924,0.0393970608711243,da_as_total_mw_thirty_minutes_reserve,0.1822696328163146,0.1064756512641906,0.075793981552124,remainder1800,7.137222222222222,0.1811106801033021,0.21750760078430176,-0.03639692068099969,-4.85722573273506e-17,0.0393970608711243,da_as_total_mw_thirty_minutes_reserve,0.9703895449638368,metered_load_mw,4523.0,1801.0,False,True,True,False,<=0.10
"(0, 19, 28)",da_as_total_mw_thirty_minutes_reserve,10,0.3844764828681946,0.3371990323066711,0.0472774505615234,da_as_total_mw_thirty_minutes_reserve,0.1822696328163146,0.1064756512641906,0.075793981552124,remainder1800,7.137222222222222,0.20220685005188,0.23072338104248047,-0.028516530990600593,-1.1796119636642288e-16,0.0472774505615234,da_as_total_mw_thirty_minutes_reserve,0.9811882972717284,metered_load_mw,3637.0,490.0,True,True,True,False,<=0.10
"(0, 19, 28)",da_as_total_mw_thirty_minutes_reserve,25,0.4117043018341064,0.3504620790481567,0.0612422227859497,da_as_total_mw_thirty_minutes_reserve,0.1822696328163146,0.1064756512641906,0.075793981552124,remainder1800,7.137222222222222,0.2294346690177918,0.24398642778396606,-0.014551758766174296,-3.469446951953614e-17,0.0612422227859497,da_as_total_mw_thirty_minutes_reserve,0.9787732362747192,metered_load_mw,2459.0,1438.0,True,True,True,False,<=0.10
