target,source,gate
da_as_total_mw_synchronized_reserve,da_as_mcp_primary_reserve,0.1014622151851654
metered_load_mw,da_as_mcp_synchronized_reserve,0.10139252990484238
total_lmp_da,gen_fuel_other_renewables_pct,0.10064590722322464
metered_load_mw,gen_fuel_hydro_mw,0.09892764687538147
da_as_total_mw_primary_reserve,da_as_mcp_primary_reserve,0.09828367829322815
gross_actual_interchange_mw,gen_fuel_gas_mw,0.09734920412302017
congestion_price_rt,gen_fuel_other_renewables_pct,0.09716473519802094
total_losses,gen_fuel_other_renewables_pct,0.09706476330757141
marginal_loss_price_da,gen_fuel_oil_pct,0.0960751622915268
marginal_loss_price_da,gen_fuel_gas_mw,0.09497880935668945
congestion_price_rt,gen_fuel_storage_mw,0.09495066106319427
da_as_total_mw_thirty_minutes_reserve,gen_fuel_oil_mw,0.09484611451625824
congestion_price_da,gen_fuel_gas_mw,0.09339427947998047
marginal_loss_price_da,gen_fuel_other_renewables_pct,0.09334860742092133
total_lmp_da,rmccp,0.09293106943368912
total_gen,gen_fuel_hydro_mw,0.09195107221603394
net_actual_interchange_mw,gen_fuel_gas_mw,0.0914427787065506
total_losses,gen_fuel_solar_pct,0.09100566059350967
marginal_loss_price_da,gen_fuel_hydro_mw,0.09091511368751526
total_gen,da_as_mcp_primary_reserve,0.08921428769826889
da_as_total_mw_primary_reserve,total_pjm_rmpcp_cr,0.08883766084909439
total_gen,gen_fuel_hydro_pct,0.08878295123577118
metered_load_mw,gen_fuel_hydro_pct,0.08864354342222214
da_as_total_mw_synchronized_reserve,da_as_mcp_synchronized_reserve,0.0857948437333107
total_lmp_da,gen_fuel_storage_mw,0.08573438227176666
congestion_price_rt,gen_fuel_hydro_mw,0.08564344048500061
congestion_price_da,gen_fuel_oil_mw,0.08453086763620377
da_as_total_mw_thirty_minutes_reserve,gen_fuel_storage_mw,0.08394669741392136
da_as_total_mw_thirty_minutes_reserve,gen_fuel_hydro_mw,0.08364225924015045
total_lmp_da,total_pjm_rmccp_cr,0.08351785689592361
metered_load_mw,da_as_mcp_primary_reserve,0.08291486650705338
total_lmp_da,total_pjm_loc_credit,0.08273298293352127
gross_actual_interchange_mw,gen_fuel_storage_mw,0.0824686735868454
total_losses,gen_fuel_oil_mw,0.08200764656066895
congestion_price_da,gen_fuel_hydro_mw,0.08070874214172363
congestion_price_da,gen_fuel_other_renewables_pct,0.08027775585651398
da_as_total_mw_primary_reserve,da_as_mcp_synchronized_reserve,0.0795007199048996
da_as_total_mw_thirty_minutes_reserve,rmpcp,0.07741189748048782
congestion_price_da,gen_fuel_oil_pct,0.07594436407089233
total_losses,gen_fuel_solar_mw,0.07479061186313629
da_as_total_mw_synchronized_reserve,gen_fuel_other_renewables_pct,0.07467672228813171
da_as_total_mw_synchronized_reserve,gen_fuel_gas_mw,0.07215370237827301
marginal_loss_price_da,rmccp,0.07106975466012955
metered_load_mw,total_pjm_rmccp_cr,0.07106063514947891
da_as_total_mw_thirty_minutes_reserve,total_pjm_rmccp_cr,0.0704306811094284
da_as_total_mw_primary_reserve,gen_fuel_hydro_pct,0.06909370422363281
total_losses,total_pjm_rmccp_cr,0.06890811771154404
da_as_total_mw_primary_reserve,gen_fuel_gas_mw,0.06887014210224152
total_lmp_da,gen_fuel_solar_pct,0.06824323534965515
da_as_total_mw_thirty_minutes_reserve,rmccp,0.06732019782066345
net_actual_interchange_mw,total_pjm_rmccp_cr,0.06712175160646439
marginal_loss_price_da,gen_fuel_storage_mw,0.06606511771678925
total_losses,gen_fuel_oil_pct,0.06555147469043732
marginal_loss_price_da,total_pjm_rmccp_cr,0.06547104567289352
metered_load_mw,gen_fuel_storage_mw,0.06261781603097916
metered_load_mw,rmccp,0.05974750593304634
total_lmp_da,gen_fuel_solar_mw,0.052951425313949585
da_as_total_mw_primary_reserve,total_pjm_self_sched_reg,0.04507209733128548
