dam_load_forecast__mw__pge_tac,dam_load_forecast__mw__sce_tac,dam_load_forecast__mw__sdge_tac,dam_load_forecast__mw__ca_iso_tac,actual_load__mw__pace,actual_load__mw__nevp,actual_load__mw__azps,actual_renewable_generation__mw__np15__solar,actual_renewable_generation__mw__np15__wind,actual_renewable_generation__mw__sp15__solar,actual_renewable_generation__mw__sp15__wind,actual_renewable_generation__mw__zp26__solar,actual_renewable_generation__mw__zp26__wind,dam_renewable_forecast__mw__np15__solar,dam_renewable_forecast__mw__np15__wind,dam_renewable_forecast__mw__sp15__solar,dam_renewable_forecast__mw__sp15__wind,dam_renewable_forecast__mw__zp26__solar,dam_renewable_forecast__mw__zp26__wind,dam_lmp__energy_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_np15_gen_apnd,dam_lmp__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_np15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__lmp_usd_per_mwh__th_zp26_gen_apnd,rt15_lmp_hourly_mean__loss_usd_per_mwh__th_np15_gen_apnd,actual_load__mw__bpat,dam_schedule__mw__load__tac_north,dam_schedule__mw__load__tac_ecntr,dam_schedule__mw__load__tac_south,dam_as_clearing_price__usd_per_mw__ru__as_caiso,dam_as_clearing_price__usd_per_mw__rd__as_caiso,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_up__minimum,dam_as_requirement__mw__as_caiso_exp__regulation_mileage_down__minimum,dam_as_requirement__mw__as_caiso__regulation_up__minimum,dam_as_requirement__mw__as_caiso__regulation_down__minimum,dam_as_requirement__mw__as_caiso__spinning_reserve__minimum,dam_as_requirement__mw__as_caiso__non_spinning_reserve__minimum,rtpd_eim_transfer__mw__export__bcha__malin500,rtpd_eim_transfer__mw__export__banc__ranchoseco,rtpd_eim_transfer__mw__import__nevp__eldorado230,rtpd_eim_transfer__mw__export__srp__pvwest,rtpd_eim_transfer__mw__import__ladwp__sylmar,rtpd_eim_transfer__mw__export__pge__malin500,actual_load__mw__ca_iso_tac,dam_schedule__mw__generation__caiso_totals,dam_schedule__mw__import__caiso_totals,dam_schedule__mw__export__caiso_totals,dam_lmp__lmp_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_lmp__loss_usd_per_mwh__th_sp15_gen_apnd,rt15_lmp_hourly_mean__congestion_usd_per_mwh__th_sp15_gen_apnd,dam_as_total_procured__mw__ru__as_caiso,dam_as_total_procured__mw__rd__as_caiso,dam_as_total_procured__mw__sr__as_caiso,dam_as_total_procured__mw__nr__as_caiso
8870.35,9433.3,1612.21,20184.99,5969,3622,2775,921.145,94.97874,8952.24176,231.08322,1965.6722,5.09038,1025.06,37.79,8508.49,127.07,1765.51,1.24,30.30874,32.24537,27.85925,37.7571975,16.707295,13.3874725,0.500675,8163,9705.87,9624.44,1575.92,0.0,0.0,167.82,3153.35,240.0,642.0,145.8,583.2,70.385,18.3225,0.0,40.4875,0.0,316.0,26524,14632.66,6657.99,977.0,27.58687,-0.49417,-2.22769,-13.433055,400.0,1070.0,243.0,971.99
8657.61,9214.69,1585.04,19722.25,5910,3608,2745,948.82111,92.67763,9033.96221,267.03836,1965.63497,11.43093,1028.75,35.71,8696.14,129.59,1847.35,1.75,28.72371,31.0,25.33694,36.8827325,14.5312675,11.3920425,0.632235,8236,9482.28,9652.69,1603.06,0.0,0.0,108.43,2885.35,294.0,672.0,143.64,574.56,36.9875,0.0,0.0,88.085,0.0,391.0,25917,14398.32,6659.33,1167.0,26.10476,-0.53074,-2.08821,-14.60463,490.0,1120.0,806.1,390.9
8734.35,9280.47,1678.03,19957.09,5902,3653,2813,897.47137,89.07045,9230.09222,198.15312,2009.50138,7.58195,1201.13,32.79,8758.67,122.82,1887.23,1.94,27.5231,28.88526,24.41087,37.27846,11.2796475,9.3799125,0.733295,8244,9484.36,9860.6,1780.14,0.0,0.0,215.57,3514.24,462.0,750.0,144.52,578.1,65.63,22.7875,0.0,270.4875,0.0,455.0,25513,14554.43,6440.63,1135.0,25.23852,-0.29466,-1.98992,-16.1244125,770.0,1250.0,818.04,386.33
9015.64,9510.75,1902.49,20694.42,5970,3748,2973,1158.84343,69.69133,8833.05556,127.13158,1823.37562,9.47435,1246.94,28.73,8172.3,108.4,1786.32,0.98,29.25374,30.69754,25.90386,35.03894,8.397125,5.7279725,0.72951,8186,9703.26,10056.04,2015.66,0.0,0.0,175.72,3375.92,432.0,768.0,151.09,604.35,127.725,297.265,0.0,288.46,0.0,466.0,25032,14991.28,6575.63,905.0,26.30279,-0.97047,-1.98048,-14.8128175,720.0,1280.0,351.21,907.84
9611.93,10020.82,2173.96,22074.89,6056,3897,3236,901.66708,59.49427,5589.00283,100.12892,1258.17911,13.28307,884.47,26.52,4968.64,94.65,1146.25,0.49,36.26717,36.1678,33.17246,35.35332,27.1225525,26.586585,0.4129675,8216,10036.59,10511.05,2452.29,0.0,0.0,1271.39,3247.26,426.0,678.0,163.22,652.89,246.1,295.0375,0.0,21.3625,0.0,158.0,23494,16476.83,6178.42,897.0,33.18,-0.73706,-2.35011,-3.901265,710.0,1130.0,390.8,969.4
10649.76,10619.85,2450.95,23995.75,6333,4131,3590,177.50828,52.01299,895.17296,63.56422,233.69511,7.03178,131.71,26.8,502.11,85.91,163.54,0.41,48.67146,47.89324,45.84298,46.147045,44.7410975,44.7277175,-0.489665,8356,10794.76,10969.37,2795.9,0.0,0.0,821.73,1836.85,372.0,564.0,178.11,712.46,37.2925,114.4825,66.6825,0.0,145.7625,0.0,24840,17222.34,7910.42,943.0,46.148,-0.24564,-2.27782,0.35333,620.0,940.0,919.1,565.19
11659.97,11414.7,2692.34,26051.01,6416,4332,3748,169.70995,32.2607,5.84731,41.35203,-8.99101,4.42714,0.0,30.66,0.0,83.92,0.0,0.64,49.92982,48.51429,46.4189,49.42823,47.211095,47.603735,-0.2380775,8460,11618.01,11465.64,3004.39,0.0,0.0,446.13,2015.23,228.0,570.0,193.65,774.62,102.325,160.6,73.125,0.0,65.235,0.0,26647,19766.56,7579.12,954.0,46.543,-0.78049,-2.60634,0.2724375,380.0,950.0,324.0,1289.79
11802.5,11418.98,2709.28,26215.86,6337,4327,3747,-7.40149,34.78764,-38.85677,49.58822,-7.91376,3.30628,0.0,36.83,0.0,85.46,0.0,1.13,49.09746,48.12516,46.17952,46.4796125,44.31569,44.9148325,-0.295905,8331,11837.69,11571.62,2970.38,0.0,0.0,146.85,1649.31,180.0,432.0,194.9,779.58,24.04,190.99,262.105,0.0,0.895,0.0,26457,19362.03,7693.78,942.0,46.31259,-0.2809,-2.50397,0.0,351.08,720.0,395.78,1177.28
11555.92,11276.51,2652.19,25770.38,6229,4289,3704,-6.14894,49.09617,-38.80315,60.4379,-7.84274,1.80397,0.0,44.1,0.0,84.42,0.0,1.79,48.26352,47.23462,45.69325,45.8952575,43.90373,44.5186175,-0.31719,8158,11628.89,11380.25,2865.75,0.0,0.0,217.71,1265.54,180.0,354.0,191.53,766.13,2.63,170.1125,0.0,0.0,0.0,0.0,26081,17557.42,7665.02,931.0,46.0084,-0.07844,-2.17668,0.0,319.5,590.0,546.77,1029.83
11347.75,11096.38,2543.41,25272.82,6072,4234,3612,-6.0081,100.83615,-38.21774,61.68707,-7.83937,3.75823,0.0,50.46,0.0,82.28,0.0,2.57,47.82684,47.12023,45.78828,45.677745,44.0767125,44.50261,-0.50233,7914,11347.15,11345.13,2763.57,0.0,0.0,310.5,902.88,180.0,330.0,187.76,751.03,6.6,122.8625,0.0,0.0,0.0,0.0,25633,16461.66,8145.02,1047.0,45.79421,0.01914,-2.05177,0.0,362.83,550.0,601.93,899.88
10913.47,10846.45,2437.71,24481.5,5840,4124,3462,-6.16304,116.12591,-36.64392,38.02566,-7.91412,7.48706,0.0,56.69,0.0,78.32,0.0,3.97,46.98496,46.0422,45.03887,44.3010625,43.051335,43.3622675,-0.606075,7586,10612.93,10980.41,2644.99,0.0,0.0,443.96,434.07,180.0,312.0,181.77,727.06,0.0,142.9375,0.0,0.0,0.4575,0.0,24998,15229.28,8136.02,1019.0,45.26134,0.05241,-1.77603,0.0,327.0,520.0,275.94,1211.77
10270.24,10359.73,2261.46,23174.16,5618,3990,3298,-6.05199,75.70733,-37.15419,34.39485,-7.95575,14.69234,0.0,61.71,0.0,70.41,0.0,5.65,46.77488,46.0031,44.89921,44.3233975,43.4618375,43.4370325,-0.761525,7228,9979.32,10535.69,2550.82,0.0,0.0,215.11,861.47,180.0,300.0,171.81,687.24,35.1475,154.61,246.7525,0.0,131.9675,0.0,23689,14778.81,7701.24,905.0,44.75433,-0.39746,-1.62309,0.0,300.0,500.0,300.51,1131.24
9645.95,9814.58,2124.56,21866.82,5442,3850,3182,-5.94064,89.76113,-37.47423,45.83453,-7.90691,20.93299,0.0,66.37,0.0,64.06,0.0,7.96,44.78125,43.69754,42.99447,42.1823625,41.702375,41.5376875,-0.87838,6930,9360.6,9925.31,2349.1,0.0,0.0,256.92,696.44,180.0,390.0,161.31,645.23,110.08,114.7525,284.21,0.0,106.9775,0.0,22456,13848.18,7560.82,998.0,42.85205,-0.51859,-1.41061,0.0,290.0,650.0,454.39,889.83
9520.88,9201.75,2183.44,21189.3,5338,3762,3121,-5.86658,102.69404,-40.48494,48.60732,-7.8835,27.98745,0.0,92.64,0.0,56.07,0.0,9.47,46.65002,45.36549,44.80734,46.708705,46.0588175,45.77084,-0.829615,6714,9081.28,9395.19,2307.15,0.0,0.0,163.05,1287.7,378.0,396.0,156.3,625.21,66.7225,91.0175,302.64,0.0,273.3575,0.0,22560,13476.34,7302.62,909.0,44.72065,-0.47855,-1.45082,0.0,630.0,660.0,260.5,1042.02
9233.27,8971.42,2112.32,20601.22,5258,3695,3101,-5.96654,95.70155,-37.5633,48.52474,-7.88361,36.5696,0.0,104.13,0.0,61.44,0.0,9.46,44.14014,42.76993,42.34364,45.78509,44.6382,45.045795,-1.011205,6601,8662.49,9204.75,2227.44,0.0,0.0,96.62,905.08,180.0,330.0,151.97,607.89,42.415,33.9925,359.5375,0.0,157.1375,0.0,22383,12706.18,7368.02,903.0,42.31206,-0.53478,-1.29331,-0.7865425,500.49,550.0,329.0,736.96
8979.29,8596.36,2017.83,19881.05,5219,3650,3126,-5.99766,93.96478,-37.86069,58.22495,-7.9081,36.5927,0.0,112.99,0.0,66.31,0.0,9.86,43.91244,42.49404,42.12081,46.1461275,45.6600725,45.3293875,-0.961665,6559,8446.94,8748.81,2176.74,0.0,0.0,79.55,833.45,180.0,414.0,146.52,586.09,39.2125,8.45,299.1525,0.0,9.675,0.0,21636,12234.42,7317.02,919.0,42.26325,-0.45037,-1.19881,0.0,398.73,690.0,264.42,857.88
8897.84,8479.53,1964.15,19631.36,5285,3647,3234,-6.02607,125.15855,-37.8566,80.58742,-7.9197,26.40594,0.0,126.13,0.0,72.01,0.0,10.58,43.94485,42.4662,42.20024,45.926875,42.592795,45.30084,-1.1450225,6610,8358.36,8638.56,2127.8,0.0,0.0,44.54,539.74,180.0,312.0,144.65,578.61,55.0175,10.2825,119.78,0.0,35.0275,0.0,21314,12258.02,7263.62,920.0,42.37899,-0.41451,-1.15136,-3.1352075,320.25,520.0,220.84,964.36
9049.69,8615.03,1984.04,19943.52,5475,3716,3441,-5.97654,138.50007,-37.90143,107.07411,-7.88614,23.28064,0.0,161.92,0.0,81.66,0.0,8.99,45.32146,44.13404,43.495,46.0969325,45.9585975,45.5076525,-1.1788075,6837,8567.0,8858.37,2140.97,0.0,0.0,21.03,988.45,180.0,246.0,147.02,588.08,14.7925,24.79,11.3425,0.0,64.3925,0.0,21217,13115.21,7198.82,828.0,44.03586,-0.19788,-1.08771,0.0,417.64,410.0,127.39,980.13
9578.14,9251.48,2097.91,21229.91,5734,3858,3703,-5.84035,162.97976,-37.60859,97.54533,-7.7095,12.00877,0.0,202.5,0.0,97.55,0.0,5.73,49.22505,47.80737,47.17729,46.71243,46.520425,46.0599275,-1.194305,7251,9108.16,9452.57,2232.22,0.0,0.0,430.1,572.28,198.0,246.0,156.74,626.96,10.2925,98.4425,65.2475,0.0,98.4675,0.0,22004,13740.1,7779.02,828.0,47.85216,-0.18656,-1.18632,0.0,685.05,410.0,69.44,881.67
10474.11,9975.81,2344.24,23102.89,5968,4052,3883,-5.93314,204.01004,-27.63741,121.60321,-8.01316,4.02813,0.0,230.03,29.99,118.27,0.0,3.57,52.30425,51.11171,50.24346,45.02357,44.431285,44.23662,-1.032835,7788,10058.75,10227.58,2442.41,0.0,0.0,289.78,1070.72,252.0,402.0,170.9,683.61,17.3125,103.9225,21.715,0.0,82.6775,0.0,23704,15481.37,7983.73,914.0,50.65723,-0.10405,-1.54298,0.0,420.0,551.0,284.84,1139.35
11236.83,10480.19,2494.51,24522.4,6069,4112,3796,2.98656,236.30022,1150.35014,184.10783,28.00858,0.94024,42.14,235.09,1232.78,137.74,64.89,2.34,53.80235,53.09216,51.59107,44.99078,42.931575,43.493595,-0.2450925,8115,10761.31,10645.26,2510.7,0.0,0.0,341.03,2731.76,330.0,678.0,181.63,726.52,25.5425,152.2875,71.535,0.0,131.4125,0.0,24578,16738.31,8139.91,929.0,51.61281,-0.08587,-2.10367,0.0,540.0,1011.0,302.72,1210.87
11302.66,10575.86,2446.5,24624.2,6054,4003,3491,98.30071,312.64352,4073.52491,214.34311,312.23841,0.80715,361.08,225.55,3620.18,151.43,526.27,0.94,47.70001,48.59677,45.29593,44.763165,41.0951725,42.135935,0.70396,8264,10826.98,10546.54,2373.51,0.0,0.0,468.4,3634.79,420.0,948.0,181.54,726.15,113.5775,246.6575,115.055,0.0,10.4825,0.0,25189,16924.51,6961.92,891.0,44.90479,0.0,-2.79522,-0.0008625,690.0,1580.0,570.55,937.26
11209.65,10479.03,2241.03,24214.46,5982,3954,3150,214.36013,374.50047,5146.48899,202.17571,469.99881,2.30865,657.71,228.3,4684.68,166.21,951.08,0.55,45.50077,48.8314,42.0,41.6597675,36.8221925,38.2055275,1.30045,8319,10789.1,10279.74,2196.58,0.0,0.0,413.11,4136.39,390.0,882.0,177.6,710.39,66.4725,455.93,66.17,0.0,0.0,2.9075,25884,17389.79,6718.01,915.0,40.78728,-1.64674,-3.06675,-0.08293,650.0,1470.0,642.55,837.44
10962.77,10400.24,2068.64,23705.8,5985,3906,2971,357.72803,286.18888,6278.7271,270.54264,852.82457,10.67696,713.58,227.13,4934.92,215.47,1224.85,0.56,41.67358,44.52956,37.23761,43.5985825,38.09049,39.55258,1.581595,8258,10456.21,9831.04,1897.34,0.0,0.0,267.59,3722.95,366.0,978.0,172.45,689.78,19.7275,478.2875,88.7525,0.0,0.0,64.4725,26168,16711.29,6585.8,882.0,37.37201,-1.4761,-2.82547,-0.1030225,604.67,1630.0,667.43,769.62
10665.18,10002.22,1961.42,22895.86,5987,3741,2943,713.59508,319.80857,6870.36151,454.75452,1270.14667,2.12581,852.68,244.14,5118.27,356.07,1433.88,0.72,41.21662,44.04707,36.85985,38.77041,33.5588925,34.99728,1.1904225,8204,10285.71,9779.53,1768.74,0.0,0.0,758.23,3305.16,360.0,744.0,166.21,664.84,22.1025,553.0025,0.0,0.0,0.0,6.0775,27244,16124.26,6636.57,875.0,36.94219,-1.47169,-2.80273,-0.3135575,600.0,1240.0,785.12,599.95
10408.83,9804.53,1943.03,22419.94,5959,3850,2940,838.04205,408.89661,6541.68435,863.8526,1717.11282,-0.41781,914.96,311.04,5231.35,530.43,1694.67,1.65,38.33863,40.36987,34.38195,37.4848675,31.7869475,32.5997525,1.059265,8162,10117.85,9621.37,1731.64,0.0,0.0,477.15,3755.58,354.0,810.0,162.61,650.43,0.0,606.1575,0.0,0.0,0.0,33.1625,26709,15328.9,6572.31,874.0,34.5681,-1.3322,-2.43834,-1.1918925,580.0,1350.0,917.14,437.92
10298.86,9737.56,2016.33,22315.96,5924,3951,3056,557.15938,709.89751,6093.29741,569.47949,1879.02909,1.22765,857.09,372.98,5367.9,625.75,1733.38,0.91,37.79955,40.5,33.56476,33.5139875,30.267525,30.70643,0.82816,8112,10107.82,9804.55,1903.43,0.0,0.0,711.61,3460.57,564.0,882.0,161.82,647.28,4.8,710.0475,0.0,0.0,70.085,0.0,26358,15360.7,6673.95,864.0,33.94147,-1.53341,-2.32467,0.1081425,940.0,1470.0,718.03,630.47
10284.93,9763.13,2146.55,22458.88,5955,4006,3117,350.35954,646.54718,5975.80265,689.78285,1306.64802,5.44478,726.37,412.93,5148.67,709.38,1571.92,2.36,38.23183,40.85452,34.71227,32.717555,30.9328725,30.274955,0.585665,8044,10118.3,9928.96,2089.71,0.0,0.0,930.82,4415.29,564.0,870.0,162.99,651.95,21.495,614.2975,0.0,0.0,56.36,0.0,26124,15899.31,6767.43,853.0,34.36823,-1.16826,-2.69534,1.0315325,940.0,1450.0,1051.31,306.93
10524.43,10050.34,2266.09,23107.19,6043,4214,3334,204.2133,651.17199,3814.5976,975.18676,676.51399,30.02155,497.56,454.43,3340.16,797.19,910.51,4.16,43.343,44.20799,40.86008,36.55411,33.9424875,34.3044325,0.5039,7971,10324.46,10200.12,2473.24,0.0,0.0,1629.18,3364.39,528.0,756.0,169.16,676.64,110.6625,457.8525,4.97,0.0,40.575,7.4275,24760,17015.7,7064.42,892.0,40.72501,-0.16044,-2.45755,0.2002925,918.84,1260.0,596.82,764.0
11391.56,10575.6,2485.55,24727.73,6235,4319,3603,36.45717,585.18242,534.56687,1065.56769,87.33557,30.85526,83.5,474.76,394.9,935.73,136.56,4.87,48.42678,47.75463,45.90854,41.7649975,39.5094125,40.0261425,-0.0634125,8072,10939.73,10624.77,2747.43,0.0,0.0,399.73,2752.96,456.0,624.0,182.68,730.73,39.9025,220.495,0.0,0.0,21.805,0.0,25014,15993.75,8548.13,954.0,46.12568,-0.18969,-2.11141,0.0749275,1293.87,975.49,111.3,812.69
12232.65,11190.27,2753.12,26458.87,6222,4440,3701,-6.33884,611.01896,-39.18913,1759.44338,-8.90001,46.88597,0.0,454.64,0.0,1287.41,0.01,6.12,49.04245,47.8717,46.12841,47.316295,45.424415,45.22305,-0.09453,8203,11599.78,11222.05,2922.95,0.0,0.0,471.63,2112.9,294.0,654.0,196.47,785.89,11.0425,256.1025,0.0,0.0,0.0,0.0,26608,17596.29,8536.16,974.0,46.30152,-0.41632,-2.32461,0.90564,763.97,1090.0,193.81,1162.23
12052.08,11254.18,2698.5,26288.03,6134,4419,3677,-5.56328,332.08219,-34.65904,2420.77623,-7.77822,38.80131,0.0,394.51,0.0,1781.87,0.0,8.33,46.23951,44.93938,43.48588,44.9722375,42.3035475,42.9639875,-0.045515,8093,11672.52,11305.57,2897.42,0.0,0.0,167.51,1535.52,180.0,510.0,195.41,781.66,20.395,275.9225,0.0,0.0,0.0,0.0,26518,16328.12,8632.02,1001.0,43.98957,-0.22466,-2.02529,0.0,378.73,850.0,570.61,979.12
11717.84,11192.15,2609.18,25804.17,6041,4382,3643,-5.43179,219.72969,-34.69661,2832.83147,-7.7507,55.44239,0.0,352.94,0.0,2218.2,0.0,9.71,44.8832,44.09566,42.72841,41.4481025,39.81619,39.74551,-0.02804,7934,11482.66,11264.7,2812.46,0.0,0.0,76.51,1259.38,204.0,402.0,191.76,767.04,0.0,300.685,0.0,0.0,0.0,0.0,26373,15615.46,8354.82,971.0,42.87562,-0.12249,-1.88509,0.66993,366.21,670.0,754.71,817.08
11421.13,10964.42,2512.94,25184.22,5908,4317,3579,-5.29927,171.51056,-33.74372,2971.01848,-7.78843,62.51809,0.0,317.77,0.0,2554.69,0.0,12.65,43.68175,43.26677,41.79033,40.188635,37.95385,38.509715,0.0471575,7742,11224.8,10943.81,2736.23,0.0,0.0,360.92,1084.16,180.0,348.0,187.06,748.25,10.5825,283.2125,0.0,0.0,0.0,0.0,25737,15324.63,8088.62,1046.0,41.55076,-0.14347,-1.98752,0.0783625,1097.54,580.0,154.76,606.55
11101.0,10733.46,2431.34,24550.99,5686,4231,3452,-5.30342,183.22296,-31.81669,3225.4486,-7.88257,67.15978,0.0,277.49,0.0,2710.0,0.0,16.16,42.77557,42.47052,40.94477,39.2624575,37.4287025,37.87002,-0.162175,7455,10539.37,10990.05,2650.17,0.0,0.0,133.61,930.75,204.0,372.0,182.26,729.04,76.715,226.46,31.045,0.0,0.0,0.0,25291,14563.27,8036.42,1112.0,40.45679,-0.12867,-2.19011,0.0,340.0,620.0,303.77,1215.06
10500.61,10330.72,2289.99,23405.39,5460,4106,3309,-5.13463,182.08709,-30.79994,3049.77869,-7.8476,63.9704,0.0,256.57,0.0,2791.47,0.0,21.73,41.08463,41.28732,39.22761,37.65161,35.8112975,36.144825,-0.0337225,7117,9986.46,10495.58,2535.96,0.0,0.0,161.99,898.45,186.0,324.0,173.6,694.4,99.4975,217.5825,176.32,0.0,158.4375,0.0,24202,14080.41,7765.02,926.0,38.17572,-0.62871,-2.2802,0.0,310.0,540.0,289.33,1157.33
9913.77,9790.2,2164.38,22151.3,5265,3934,3199,-5.12217,359.93044,-31.2934,3034.23387,-7.87731,69.01259,0.0,257.89,0.0,2874.26,0.0,29.45,39.48765,39.58113,37.85286,35.98342,34.29477,34.64017,-0.0363025,6817,9453.27,9941.44,2402.5,0.0,0.0,231.19,1363.91,180.0,438.0,163.56,654.22,157.5925,322.35,20.9975,0.0,143.22,0.0,23245,12776.14,7519.02,911.0,37.07841,-0.40721,-2.00202,0.0,300.0,730.0,558.65,804.31
9683.48,9579.76,2197.69,21742.42,5139,3811,3122,-5.02747,351.27261,-33.71671,2847.99594,-7.8487,66.19298,0.0,208.13,0.0,2872.47,0.0,41.58,39.13,38.81314,39.02775,32.8680275,30.73186,31.0085975,0.547525,6621,9152.86,9574.66,2437.28,0.0,0.0,121.69,1300.08,378.0,396.0,160.72,642.9,84.47,432.625,0.0,0.0,126.665,50.0,22424,12882.4,8052.33,922.31,38.44694,-0.68306,0.0,0.25777,630.0,660.0,267.87,1071.49
9242.11,9251.93,2120.12,20895.17,5050,3696,3096,-5.11844,231.68691,-33.78839,2711.20015,-7.89916,67.50243,0.0,201.12,0.0,2829.2,0.0,43.52,40.15899,40.09875,38.58074,31.560015,29.5600175,30.069785,0.44206,6511,8781.54,9251.13,2317.86,0.0,0.0,57.23,1244.31,180.0,330.0,154.87,619.48,26.8475,379.125,0.0,0.0,157.04,0.0,22112,11847.74,8224.02,1011.0,37.99584,-0.3841,-1.77904,0.13177,336.53,550.0,221.59,1032.47
8962.14,8887.88,2024.44,20157.38,5016,3622,3108,-5.15158,109.17533,-33.80535,2505.40504,-7.88016,62.23462,0.0,205.12,0.0,2741.23,0.0,46.54,39.64546,39.54632,38.15875,31.74176,29.55543,30.1614,0.4936175,6436,8520.2,8898.86,2277.85,0.0,0.0,115.22,868.63,180.0,414.0,149.35,597.42,13.895,351.025,77.9225,0.0,80.1325,0.0,20903,11714.05,8018.02,1023.0,37.37963,-0.59279,-1.67304,0.0,569.63,690.0,149.35,825.63
8855.29,8744.75,1969.36,19852.57,5077,3592,3178,-5.17642,59.039,-37.35987,2503.81482,-7.92476,57.33072,0.0,199.15,0.0,2670.96,0.0,51.31,38.31341,38.20994,36.90347,32.12948,30.1792225,30.7176,0.3310125,6431,8358.76,8745.36,2192.28,0.0,0.0,42.79,588.26,180.0,312.0,147.06,588.23,19.2975,329.46,15.2325,0.0,91.0175,0.0,20486,11531.77,7867.02,1025.0,36.16164,-0.55027,-1.6015,0.0,742.7,520.0,148.22,634.57
8899.63,8830.45,1961.87,19978.25,5230,3623,3319,-5.14299,48.30933,-34.39171,2399.03114,-7.93038,63.60496,0.0,176.07,0.0,2587.24,0.0,51.97,40.26937,40.2367,38.77135,34.7975125,33.0439925,33.5280175,0.1236975,6507,8437.03,8810.4,2146.04,0.0,0.0,48.87,526.39,180.0,246.0,148.02,592.09,70.4175,247.24,0.0,0.0,112.28,0.0,20251,11913.1,8157.02,1026.0,38.19069,-0.35918,-1.7195,0.0,568.43,410.0,97.65,867.43
9211.3,9179.74,2007.45,20687.85,5382,3690,3511,-5.15706,47.33544,-34.26068,2331.63963,-7.91192,79.74925,0.0,152.91,0.0,2475.11,0.0,50.61,40.54445,40.47147,39.06457,36.949525,35.1684525,35.667275,0.064205,6735,8623.21,9033.89,2204.73,0.0,0.0,67.63,845.07,198.0,246.0,152.79,611.14,48.005,196.33,0.0,0.0,133.4925,0.0,20724,12173.46,8024.02,936.0,38.68902,-0.19715,-1.65827,0.0,408.09,410.0,176.55,1018.57
9778.12,9552.6,2120.56,21748.16,5568,3802,3671,-5.38676,77.92557,-14.75146,2260.22052,-8.1947,79.57069,0.0,139.11,33.23,2436.77,0.0,49.06,41.24333,41.25983,39.79569,36.8324725,34.98956,35.5850275,0.070855,7047,9101.03,9362.14,2323.81,0.0,0.0,370.13,1048.03,252.0,402.0,160.09,640.38,0.0,208.3875,8.035,0.0,81.035,0.0,21708,13446.49,7850.02,1050.0,39.46,-0.05936,-1.72397,0.0,420.0,670.0,266.82,1067.29
10217.66,9819.62,2214.74,22551.36,5732,3789,3596,90.35831,82.21795,1426.89086,2299.32206,119.62681,67.95045,175.72,135.88,1907.1,2534.64,210.76,49.56,40.8063,41.2266,39.28422,36.4114275,31.71235,32.5801625,0.715945,7327,9530.36,9622.53,2373.04,0.0,0.0,512.44,1950.71,330.0,678.0,166.12,664.5,67.5475,302.585,0.0,0.0,0.8175,0.0,22655,13328.29,8014.02,1009.0,38.63435,-0.07859,-2.09336,-0.7816325,550.0,1130.0,288.45,1095.92
10035.19,9778.1,2196.51,22302.9,5874,3701,3344,781.5513,94.46595,5964.4215,2861.63966,1089.72492,70.72058,774.5,125.9,5731.34,2561.0,908.37,48.45,21.9573,27.0,16.14949,31.37721,21.667685,22.80001,0.972935,7561,9757.64,9632.25,2190.72,0.0,0.0,783.09,3621.51,420.0,948.0,163.84,655.35,312.5475,423.1475,0.0,12.05,0.0,16.3675,25142,15766.37,6452.02,1101.0,17.55074,-2.84101,-1.56556,-3.962025,690.0,1580.0,403.12,957.19
9476.55,9403.21,2003.31,21166.56,5953,3614,3011,1074.29951,84.27555,8369.52552,2502.60051,1770.26802,68.41631,1270.14,103.55,8012.94,2266.12,1538.89,50.02,19.41807,30.43695,5.79034,27.83717,15.2835625,14.223345,0.5492925,7680,9639.58,9427.5,1964.17,0.0,0.0,700.43,2208.5,390.0,882.0,154.75,619.01,500.0,311.6375,0.0,245.0425,0.0,107.5425,25994,16512.4,6461.42,1056.0,9.56564,-8.42714,-1.42529,-7.19202,640.0,1470.0,545.31,744.29
8887.61,9155.5,1789.18,20107.62,5964,3528,2803,1106.90844,26.27587,8652.20149,1222.92227,1754.8621,62.07196,1353.78,80.5,8529.32,1724.52,1762.46,54.02,16.72281,27.06465,4.10623,22.5059825,7.826025,6.11149,0.435315,7710,9236.01,9149.04,1727.71,0.0,0.0,539.63,1979.65,366.0,978.0,146.01,584.04,500.0,313.9725,0.0,436.79,0.0,325.8225,24612,14433.87,7287.97,1056.0,7.90987,-7.65907,-1.15387,-8.7692275,610.0,1630.0,480.82,735.93
8413.96,8837.64,1587.71,19108.15,5953,3468,2686,1031.71335,12.8644,8445.33585,552.25591,1906.87016,58.92505,1315.13,66.79,8493.37,1172.42,1803.42,58.28,15.90671,25.21,4.596,17.7443125,8.1228675,6.5873,0.34058,7699,8970.92,8890.33,1534.87,0.0,0.0,501.71,2008.63,360.0,744.0,143.64,574.56,500.0,280.525,0.0,367.7075,0.0,377.0,23694,13099.43,7169.24,1022.0,7.53591,-7.24938,-1.12142,-5.8648925,683.52,1240.0,455.8,657.68
