total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_storage_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,forecast_load_mw_day_ahead,metered_load_mw,rmccp,rmpcp,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_mcp_thirty_minutes_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_total_mw_primary_reserve,da_as_total_mw_synchronized_reserve,da_as_total_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_ss_mw_synchronized_reserve,da_as_ss_mw_thirty_minutes_reserve,da_as_ircmwt2_primary_reserve,da_as_ircmwt2_synchronized_reserve,da_as_ircmwt2_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
90836.146,318.1,11060.0,40197.0,5320.0,352.0,29223.0,522.0,497.0,197.0,0.0,3589.0,0.121,0.441,0.058,0.003,0.321,0.005,0.005,0.002,0.0,0.039,88175,88630.0,86481.654,66.75,0.68,35854.68286,722.02002,298.5045,338.13902,42541.85,1247.03,24.58,24.58,0.0,3677.6,2515.1,3677.6,3677.6,3287.2,15123.2,106.0,106.0,106.0,0.0,0.0,0.0,390.4,50.08,50.966849,0.798764,0.088086,75.585368,0.009868,0.037166,-4382.518,-83.48000000000002,11030.522,5340.002,8557.52
89881.786,302.5,11641.0,40219.0,5138.0,341.0,29275.0,505.0,494.0,12.0,0.0,3042.0,0.128,0.443,0.056,0.003,0.322,0.005,0.005,0.0,0.0,0.033,86619,87063.0,85336.095,53.64,0.0,4938.58598,626.39188,301.2121,341.9377,34499.11,0.0,16.74,16.74,0.0,3677.6,2515.1,3677.6,3677.6,3231.2,15441.1,69.0,69.0,69.0,0.0,0.0,0.0,446.4,43.04,44.038122,0.987299,0.010824,47.85279,0.039347,0.023443,-4577.642,-37.709,11407.644,5577.353,9658.291
85441.702,288.6,11228.0,38736.0,3146.0,350.0,29325.0,442.0,506.0,11.0,0.0,2754.0,0.129,0.447,0.036,0.004,0.339,0.005,0.005,0.0,0.0,0.031,82167,82342.0,81178.618,21.98,0.11,2671.85546,627.15112,214.14108,427.19236,14135.64,204.65,9.86,9.86,0.0,3677.6,2515.1,3677.6,3677.6,2850.8,16017.1,69.0,69.0,69.0,0.0,0.0,0.0,826.8,34.52,35.43596,0.891523,0.024437,33.906242,0.015708,0.015535,-4295.614,-78.03399999999999,11901.618,6083.652,10026.466
81349.971,272.1,10724.0,36719.0,1845.0,315.0,29326.0,455.0,499.0,11.0,0.0,2583.0,0.13,0.445,0.022,0.003,0.355,0.005,0.006,0.0,0.0,0.031,77249,77397.0,76677.152,13.2,5.85,493.83446,531.38894,258.01314,348.26344,7996.49,7497.79,0.0,2.44,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,16560.4,69.0,69.0,69.0,0.0,0.0,0.0,1690.8,28.39,28.662011,0.298748,-0.026736,26.132513,0.004268,0.013245,-4701.174,-71.964,11003.176,5981.14,8569.036
77478.904,270.3,10389.0,34741.0,1301.0,240.0,29325.0,329.0,523.0,11.0,0.0,2589.0,0.13,0.437,0.016,0.003,0.369,0.004,0.006,0.0,0.0,0.032,72652,,73202.43,14.27,0.45,541.92101,437.86892,208.50497,231.32143,6309.09,921.94,0.0,0.0,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,16623.2,62.0,62.0,62.0,0.0,0.0,0.0,1690.8,27.77,28.088331,0.25524,0.063091,27.400142,0.006109,0.013199,-4304.002,-146.856,9718.002,5568.858,7789.144
75828.062,258.0,9926.0,33831.0,1249.0,119.0,29322.0,213.0,537.0,11.0,0.0,2737.0,0.127,0.434,0.016,0.001,0.376,0.002,0.006,0.0,0.0,0.035,70393,,70671.173,16.95,2.42,1550.84468,379.35292,213.80685,215.71957,7290.33,3148.51,0.0,4.08,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,16635.9,62.0,62.0,62.0,0.0,0.0,0.0,1690.8,25.85,26.132018,0.221459,0.060559,27.856979,2.3e-05,0.015289,-5185.5599999999995,-125.475,9977.56,6429.035,7344.975
75924.016,260.3,9689.0,34713.0,1241.0,119.0,29332.0,215.0,539.0,11.0,0.0,3001.0,0.122,0.44,0.015,0.001,0.371,0.002,0.006,0.0,0.0,0.038,69126,,69397.432,27.8,0.64,570.40603,388.89198,212.98479,226.78858,12223.19,1112.42,1.89,1.89,0.0,3677.6,2515.1,3677.6,3677.6,2850.8,16079.0,62.0,62.0,62.0,0.0,0.0,0.0,826.8,24.91,25.266879,0.3321,0.024779,26.36604,-6.6e-05,0.012772,-6557.401,-103.389,10225.401,7854.79,8381.389
74870.57,256.6,9427.0,33690.0,1143.0,120.0,29340.0,218.0,555.0,11.0,0.0,3276.0,0.121,0.433,0.014,0.001,0.377,0.002,0.007,0.0,0.0,0.042,68773,,68934.934,22.77,3.62,493.91381,379.04478,236.47687,192.51708,9780.34,4194.11,1.23,1.23,0.0,3677.6,2515.1,3677.6,3677.6,2850.8,16100.2,62.0,62.0,62.0,0.0,0.0,0.0,826.8,24.63,25.024204,0.38514,0.009064,24.445009,0.0,0.014175,-5967.499,-83.83999999999997,9735.499,7305.339,7635.84
75309.702,265.8,9310.0,33408.0,1111.0,120.0,29339.0,223.0,578.0,11.0,0.0,3617.0,0.119,0.429,0.014,0.001,0.377,0.002,0.007,0.0,0.0,0.046,69753,,69550.411,12.15,0.91,640.74445,394.89227,216.24434,234.0645,5471.48,2565.85,2.37,2.37,0.0,3677.6,2515.1,3677.6,3677.6,2850.8,16106.4,62.0,62.0,62.0,0.0,0.0,0.0,826.8,25.7,26.018804,0.30052,0.018284,23.054036,0.0,0.013203,-5788.556,-6.925000000000011,9386.556,7239.481,7390.425
77276.21,273.3,9183.0,33543.0,1179.0,121.0,29341.0,224.0,580.0,11.0,0.0,4131.0,0.117,0.428,0.015,0.001,0.374,0.002,0.007,0.0,0.0,0.052,72993,,72637.393,21.2,2.54,678.55119,555.19968,230.32619,387.96303,13089.39,3577.44,0.0,6.46,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,16644.6,62.0,62.0,62.0,0.0,0.0,0.0,1690.8,29.89,30.462911,0.483348,0.089564,21.564397,0.0,0.01023,-4664.745,-84.98599999999999,9742.745,6221.731,6820.986
81006.953,277.9,9199.0,34428.0,2736.0,121.0,29339.0,222.0,581.0,374.0,0.0,4431.0,0.113,0.422,0.033,0.001,0.36,0.002,0.007,0.004,0.0,0.054,78005,78449.0,77384.917,13.21,1.75,749.10737,637.46294,258.6209,356.51125,8149.69,3428.78,11.07,11.07,0.0,3677.6,2515.1,3677.6,3677.6,3260.8,15892.8,72.0,72.0,72.0,0.0,0.0,0.0,416.8,36.09,36.855642,0.562523,0.203119,24.120819,0.0,0.013319,-3651.386,-28.148000000000025,10315.386,5173.534,6352.148
85327.484,298.7,9445.0,35469.0,2095.0,122.0,29335.0,220.0,579.0,3866.0,0.0,4779.0,0.11,0.412,0.024,0.001,0.341,0.002,0.006,0.044,0.0,0.055,81759,82160.0,80795.29,21.59,0.12,589.49802,546.65594,317.81993,294.13257,13094.72,460.59,0.0,8.28,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,16752.4,78.0,78.0,78.0,0.0,0.0,0.0,1741.8,33.93,34.557761,0.483125,0.144636,24.815123,-0.000222,0.012012,-4560.222,109.88099999999996,10312.222,6020.341,6327.619
87252.299,286.2,9357.0,34812.0,1401.0,89.0,29338.0,234.0,574.0,7977.0,5.0,4382.0,0.106,0.394,0.015,0.001,0.332,0.002,0.006,0.09,0.0,0.049,83168,83309.0,82037.438,29.08,3.28,589.77371,352.4945,209.60491,186.9743,11510.89,2651.71,0.0,5.74,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,16724.4,70.0,70.0,70.0,0.0,0.0,0.0,1741.8,28.76,28.956441,0.181322,0.015119,24.304671,0.014277,0.012894,-5240.601,-165.12900000000002,9880.601,6555.73,6293.129
88014.758,276.0,9311.0,35367.0,1226.0,3.0,29330.0,233.0,566.0,9224.0,7.0,4121.0,0.104,0.395,0.013,0.0,0.328,0.002,0.006,0.103,0.0,0.046,83214,83243.0,82267.786,22.33,0.84,663.72403,370.48982,215.17535,205.21915,9308.96,850.03,0.0,4.0,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,16691.7,70.0,70.0,70.0,0.0,0.0,0.0,1741.8,28.65,29.100147,0.44821,0.001937,25.274596,0.016245,0.011685,-5775.981,-108.12,10129.981,6792.101000000001,6641.88
88776.477,288.1,9304.0,34640.0,1199.0,3.0,29326.0,234.0,561.0,9482.0,0.0,5007.0,0.103,0.385,0.013,0.0,0.326,0.002,0.006,0.105,0.0,0.055,82637,83075.0,82470.755,7.93,0.12,173.69379,382.08796,267.68387,166.82086,3436.32,156.01,0.0,4.7,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,16662.4,70.0,70.0,70.0,0.0,0.0,0.0,1741.8,26.8,27.148654,0.409691,-0.061037,22.155317,0.003982,0.010502,-6332.79,-70.32600000000002,10122.79,6857.116,6805.674
88850.951,309.2,9155.0,34149.0,1388.0,3.0,29312.0,238.0,569.0,9389.0,0.0,5951.0,0.101,0.378,0.015,0.0,0.325,0.002,0.006,0.104,0.0,0.066,82282,82552.0,82386.053,15.08,0.15,228.82268,380.05232,258.43873,174.32376,6511.95,205.7,0.0,4.42,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,16630.2,70.0,70.0,70.0,0.0,0.0,0.0,1741.8,26.29,27.116289,0.795325,0.030964,22.184002,0.011367,0.010968,-6490.705,-85.35699999999997,9966.705,7020.062,6746.643
88229.545,304.4,9199.0,33567.0,1611.0,3.0,29301.0,236.0,577.0,9649.0,0.0,6186.0,0.101,0.371,0.017,0.0,0.324,0.002,0.006,0.106,0.0,0.068,82047,82230.0,81814.352,11.65,5.56,269.11875,378.36821,245.55728,186.23879,5062.86,5963.4,4.61,4.61,0.0,3677.6,2515.1,3677.6,3677.6,2799.8,16072.1,70.0,70.0,70.0,0.0,0.0,0.0,877.8,25.58,26.468002,0.890439,-0.002437,20.625421,-0.001661,0.011249,-6439.556,-75.57600000000002,9835.556,6989.132,7307.576
87920.255,304.1,9215.0,33639.0,1902.0,3.0,29290.0,235.0,575.0,9346.0,0.0,6150.0,0.102,0.372,0.021,0.0,0.324,0.002,0.006,0.103,0.0,0.068,81948,81979.0,81283.364,11.76,0.99,568.45737,381.93185,255.42762,181.10231,5124.9,1129.13,2.07,2.07,0.0,3677.6,2515.1,3677.6,3677.6,2799.8,16054.4,110.0,110.0,110.0,0.0,0.0,0.0,877.8,24.37,25.07442,0.719349,-0.014929,20.971012,-0.002091,0.011436,-6663.389,-167.39300000000003,10181.389,7668.782,8245.393
87367.615,294.8,9375.0,34244.0,2304.0,3.0,29287.0,235.0,570.0,8394.0,0.0,5794.0,0.103,0.379,0.025,0.0,0.324,0.002,0.006,0.093,0.0,0.064,81738,81598.0,80696.471,12.08,1.4,870.07378,378.0813,252.55121,180.49215,5172.17,1158.54,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2813.0,15708.0,69.0,69.0,69.0,0.0,0.0,0.0,864.5,23.55,24.161968,0.592514,0.019454,24.495599,0.004236,0.011363,-6698.349,-130.73699999999997,10832.349,7595.085999999999,8762.737
86704.642,300.5,9351.0,33459.0,2330.0,3.0,29279.0,234.0,574.0,8119.0,0.0,5649.0,0.105,0.375,0.026,0.0,0.329,0.002,0.006,0.091,0.0,0.063,81962,81656.0,80370.657,16.93,0.16,268.3054,392.3694,224.84862,225.60787,7632.58,188.81,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2867.1,15926.4,51.0,51.0,51.0,0.0,0.0,0.0,810.5,23.94,24.456485,0.498409,0.018077,20.687451,-4.2e-05,0.009159,-6361.155,-34.99599999999998,10927.155,6952.151,9046.996
87053.934,292.4,9201.0,33020.0,2355.0,3.0,29277.0,227.0,573.0,7755.0,0.0,5290.0,0.104,0.376,0.026,0.0,0.333,0.002,0.006,0.088,0.0,0.06,82704,82388.0,80884.749,11.7,7.13,247.46957,384.7863,223.02444,219.02681,5206.92,5907.41,0.0,0.0,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,16883.5,51.0,51.0,51.0,0.0,0.0,0.0,1741.8,24.12,24.494812,0.394097,-0.019285,20.806336,0.001529,0.009807,-6199.692,-138.60199999999998,11063.692,6924.294,9426.602
88451.362,299.9,9223.0,34459.0,2821.0,34.0,29284.0,516.0,586.0,6825.0,0.0,4871.0,0.104,0.388,0.031,0.0,0.33,0.005,0.006,0.077,0.0,0.055,83115,83136.0,81692.239,23.65,0.59,1161.68718,585.05206,249.52051,399.43334,15385.59,931.53,0.0,0.0,0.0,3677.6,2515.1,3677.6,4263.9,2515.1,16865.5,51.0,51.0,51.0,0.0,0.0,0.0,1748.8,26.13,26.432645,0.283069,0.019576,22.493752,-0.003084,0.011003,-6787.344,-19.489000000000033,11421.344,7452.833,9357.489
87844.693,295.8,9221.0,35276.0,3323.0,110.0,29282.0,512.0,583.0,5731.0,11.0,4136.0,0.104,0.4,0.037,0.001,0.332,0.005,0.006,0.065,0.0,0.046,83836,83294.0,81589.378,22.57,0.89,969.35167,580.23811,250.48417,388.3095,14420.42,1240.91,0.0,4.98,0.0,3677.6,2515.1,3677.6,4263.9,2515.1,16974.6,61.0,61.0,61.0,0.0,0.0,0.0,1748.8,31.97,32.310074,0.222745,0.117329,22.28727,0.001915,0.010355,-6281.614,-230.115,11287.614,7407.728999999999,10150.115
86995.958,276.6,9292.0,36510.0,4949.0,114.0,29284.0,458.0,590.0,2791.0,14.0,3306.0,0.106,0.418,0.056,0.001,0.335,0.005,0.006,0.031,0.0,0.037,83823,83250.0,81355.305,137.47,0.74,32917.72258,636.65479,250.04884,363.14897,85618.5,1469.33,13.85,13.85,0.0,3677.6,2515.1,3677.6,3677.6,3202.8,15819.9,61.0,61.0,61.0,0.0,0.0,0.0,474.8,39.64,39.941306,0.160982,0.140324,105.617181,0.097449,0.046399,-5663.492,-151.168,12459.492,7170.66,10349.668
86765.019,280.5,9873.0,38074.0,5466.0,119.0,29289.0,534.0,606.0,399.0,14.0,2765.0,0.113,0.436,0.062,0.001,0.336,0.006,0.007,0.004,0.0,0.031,84101,84177.0,81775.043,53.48,3.23,21503.05232,654.46194,266.36311,366.58547,34007.5,6119.48,26.39,26.39,0.0,3677.6,2515.1,3677.6,3677.6,3202.8,15388.2,67.0,67.0,67.0,0.0,0.0,0.0,474.8,50.64,51.912537,1.271045,0.001492,62.371856,0.027077,0.031446,-5016.135,-54.82299999999998,13278.135,6898.958,11145.677
86395.562,274.4,10257.0,38338.0,5169.0,119.0,29308.0,531.0,612.0,17.0,1.0,2738.0,0.117,0.44,0.059,0.001,0.336,0.006,0.007,0.0,0.0,0.031,82969,83237.0,81274.19,40.03,1.48,4650.41506,659.55212,272.65938,367.22201,25597.58,3408.52,14.52,14.52,0.0,3677.6,2515.1,3677.6,3677.6,3202.8,15867.3,92.0,92.0,92.0,0.0,0.0,0.0,474.8,38.69,39.288832,0.464147,0.134685,42.393325,0.030807,0.020851,-5144.878,-156.01,13086.878,7458.888,11589.01
83075.967,274.9,9651.0,36998.0,3747.0,121.0,29337.0,408.0,610.0,14.0,0.0,3088.0,0.114,0.44,0.044,0.001,0.349,0.004,0.007,0.0,0.0,0.036,79311,79738.0,78048.557,23.06,1.45,2487.29903,661.69457,193.2225,448.94278,14816.77,3700.52,13.61,13.61,0.0,3677.6,2515.1,3677.6,3677.6,2843.8,16576.4,102.0,102.0,102.0,0.0,0.0,0.0,833.8,32.49,32.734777,0.154028,0.090749,26.388338,0.006517,0.012654,-5051.057000000001,-31.168999999999983,13255.057,7038.226,10858.831
79450.416,276.1,9318.0,35164.0,2347.0,121.0,29358.0,420.0,616.0,14.0,0.0,3176.0,0.115,0.436,0.029,0.001,0.364,0.005,0.007,0.0,0.0,0.039,74875,75180.0,74193.74,21.78,0.86,1162.3732,571.11404,256.14362,380.68697,13911.13,3745.19,0.0,3.14,0.0,3677.6,2515.1,3677.6,4212.9,2515.1,17148.5,127.0,127.0,127.0,0.0,0.0,0.0,1697.8,24.75,25.06133,0.242985,0.068345,20.85755,0.000704,0.009345,-5280.139999999999,9.942999999999984,12198.14,6306.697,8864.057
74267.527,272.4,8836.0,30601.0,1882.0,68.0,29337.0,219.0,622.0,14.0,0.0,3658.0,0.117,0.406,0.025,0.0,0.39,0.002,0.008,0.0,0.0,0.048,71631,,70604.544,11.04,2.31,76.23687,392.89048,227.86846,219.8678,4935.22,3130.85,0.0,0.0,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,17175.2,41.0,41.0,41.0,0.0,0.0,0.0,1690.8,24.38,24.448199,0.0,0.068199,16.041579,-3.5e-05,0.009113,-3689.039,3.2380000000000564,11099.039,4556.967,8915.762
74206.028,259.2,8393.0,31523.0,1658.0,3.0,29218.0,221.0,614.0,11.0,0.0,3428.0,0.111,0.419,0.022,0.0,0.389,0.002,0.008,0.0,0.0,0.045,69128,,68515.001,13.97,4.01,365.36212,377.74952,223.11125,203.61385,5979.68,3394.47,0.0,7.64,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,17056.1,21.0,21.0,21.0,0.0,0.0,0.0,1690.8,23.84,23.856523,-0.002605,0.019128,21.295726,0.000128,0.010598,-5681.808,-110.851,11153.808,6236.659,8548.649
73155.956,253.7,8391.0,31785.0,1505.0,3.0,29096.0,224.0,609.0,11.0,0.0,3365.0,0.111,0.423,0.02,0.0,0.388,0.003,0.008,0.0,0.0,0.044,67666,,66779.734,8.89,0.66,287.94427,369.57784,232.4075,188.36458,3740.57,557.46,0.0,4.2,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,17031.4,21.0,21.0,21.0,0.0,0.0,0.0,1690.8,22.12,22.10214,0.012588,-0.030448,19.331813,-6e-06,0.010153,-6394.162,-65.57,10438.162,6977.732,8197.57
72733.564,252.8,8270.0,31710.0,1317.0,3.0,28975.0,225.0,612.0,11.0,0.0,3501.0,0.11,0.424,0.017,0.0,0.388,0.003,0.008,0.0,0.0,0.046,67017,,66025.966,13.09,3.53,208.74946,381.65945,229.09581,207.00526,5709.51,3308.04,0.0,2.67,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,17047.4,21.0,21.0,21.0,0.0,0.0,0.0,1690.8,22.37,22.323755,0.003465,-0.04971,20.13611,0.0,0.010276,-6728.894,-103.429,9966.894,7530.323,7734.571
73031.882,254.6,8336.0,32166.0,1306.0,3.0,28855.0,229.0,616.0,11.0,0.0,3372.0,0.111,0.429,0.017,0.0,0.385,0.003,0.008,0.0,0.0,0.045,67220,,66343.227,14.54,2.12,132.06942,387.16611,195.98514,223.07503,6090.99,3065.97,0.0,4.08,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,17062.1,21.0,21.0,21.0,0.0,0.0,0.0,1690.8,23.86,23.802994,-0.001758,-0.055249,20.442617,-2.4e-05,0.010974,-6710.213,-161.273,9566.213,7599.486,7432.227
73159.108,260.2,8576.0,32121.0,1305.0,3.0,28724.0,230.0,623.0,11.0,0.0,3332.0,0.114,0.428,0.017,0.0,0.383,0.003,0.008,0.0,0.0,0.044,68495,,67197.151,14.37,1.74,774.75113,571.70838,252.82269,384.83416,9173.45,3871.52,0.0,5.45,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,17021.5,18.0,18.0,18.0,0.0,0.0,0.0,1690.8,25.24,25.314563,0.0,0.074563,21.291054,1.9e-05,0.010202,-5986.515,-117.579,9572.515,6880.094,7331.079
73649.105,259.6,8640.0,31875.0,1302.0,3.0,28615.0,229.0,608.0,492.0,0.0,3347.0,0.115,0.424,0.017,0.0,0.381,0.003,0.008,0.006,0.0,0.044,70000,70412.0,68238.048,13.58,1.78,681.47496,575.71014,258.26096,386.27991,8770.25,3104.75,0.0,5.11,0.0,3677.6,2515.1,3677.6,4205.9,2515.1,17061.6,58.0,58.0,58.0,0.0,0.0,0.0,1690.8,23.38,23.433516,0.008813,0.044704,20.506804,0.0,0.010971,-5438.683,-54.583,9794.683,6139.266,6893.583
74854.046,258.4,8467.0,29324.0,1289.0,3.0,28588.0,228.0,599.0,4466.0,0.0,3235.0,0.111,0.384,0.016,0.0,0.375,0.003,0.007,0.058,0.0,0.042,72088,72554.0,69546.677,16.24,0.71,292.05883,559.59602,257.35056,372.03329,10210.55,2610.08,0.0,0.74,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,17034.4,58.0,58.0,58.0,0.0,0.0,0.0,1741.8,18.2,18.301321,0.051891,0.04943,16.612209,0.0,0.008042,-5333.557,-145.049,9391.557,5774.606,6625.049
77227.567,250.8,8412.0,28384.0,1336.0,3.0,28590.0,225.0,595.0,9160.0,0.0,2773.0,0.105,0.357,0.016,0.0,0.359,0.002,0.007,0.115,0.0,0.034,74143,74532.0,71000.479,27.85,1.52,627.48462,397.00856,228.6218,224.71607,12635.82,2567.95,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2799.8,16635.4,18.0,18.0,18.0,0.0,0.0,0.0,877.8,18.1,18.545981,0.424951,0.02103,16.517892,0.0,0.007892,-6258.872,-170.212,9604.872,6529.084,7698.212
78131.078,253.9,8187.0,28456.0,1255.0,3.0,28576.0,224.0,577.0,10772.0,0.0,2558.0,0.101,0.353,0.015,0.0,0.354,0.002,0.007,0.133,0.0,0.031,75201,75482.0,72039.936,9.04,2.66,178.26431,394.73799,228.75421,222.24314,4077.18,2795.34,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,3209.8,16595.5,18.0,18.0,18.0,0.0,0.0,0.0,467.8,18.02,18.669246,0.628636,0.02061,17.11394,-0.000135,0.007409,-6133.3279999999995,-31.09399999999999,9379.328,7218.422,7946.594
79493.501,258.7,8143.0,29613.0,1256.0,3.0,28556.0,223.0,574.0,11320.0,0.0,2476.0,0.099,0.36,0.015,0.0,0.347,0.002,0.007,0.137,0.0,0.03,73773,75460.0,72903.957,17.53,2.88,770.5331,379.41585,224.40176,208.91862,7656.92,3517.85,4.85,4.85,0.0,3677.6,2515.1,3677.6,3677.6,3209.8,16567.9,18.0,18.0,18.0,0.0,0.0,0.0,467.8,18.46,18.822716,0.332606,0.03011,18.826445,-0.004997,0.008108,-6620.185,-110.204,9070.185,7904.889,7730.704
80268.271,254.9,8301.0,30628.0,1266.0,1.0,28546.0,221.0,588.0,11418.0,0.0,2304.0,0.099,0.367,0.015,0.0,0.342,0.002,0.007,0.137,0.0,0.027,73676,75237.0,73106.521,23.97,0.5,887.14497,395.13396,230.61639,221.07211,10840.32,674.74,3.89,3.89,0.0,3677.6,2515.1,3677.6,3677.6,3209.8,16567.4,18.0,18.0,18.0,0.0,0.0,0.0,467.8,18.98,19.437701,0.43279,0.024911,22.331758,-0.008756,0.010514,-7186.813,-87.65999999999997,8746.813,8316.473,8265.66
80525.803,253.4,8175.0,30933.0,1369.0,1.0,28529.0,219.0,589.0,11402.0,0.0,2228.0,0.098,0.37,0.016,0.0,0.341,0.002,0.007,0.136,0.0,0.026,73005,74833.0,72962.661,16.55,0.21,117.11327,385.61253,243.17796,198.00239,7299.83,304.82,6.69,6.69,0.0,3677.6,2515.1,3677.6,3677.6,3209.8,16550.7,18.0,18.0,18.0,0.0,0.0,0.0,467.8,18.71,19.123346,0.417884,-0.004538,19.047082,0.0,0.009582,-7593.086,-169.404,10123.086,8790.49,9367.404
81012.704,246.7,8362.0,31275.0,1481.0,2.0,28516.0,218.0,597.0,11143.0,0.0,2231.0,0.099,0.373,0.017,0.0,0.34,0.002,0.007,0.132,0.0,0.026,72891,74368.0,72729.672,10.9,0.25,466.68611,386.69293,245.05712,198.60062,4738.16,404.5,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2799.8,16532.9,18.0,18.0,18.0,0.0,0.0,0.0,877.8,17.57,17.876383,0.279984,0.026399,20.905683,7.4e-05,0.008942,-8306.986,-152.52,11088.986,9108.506,9913.52
80961.197,254.8,8392.0,30938.0,1607.0,3.0,28494.0,218.0,589.0,10829.0,0.0,2239.0,0.1,0.371,0.019,0.0,0.342,0.002,0.007,0.13,0.0,0.026,73071,74144.0,72401.021,31.14,0.42,87.52239,437.63322,173.64203,269.42679,13797.23,559.06,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2799.8,16520.9,18.0,18.0,18.0,0.0,0.0,0.0,877.8,17.12,17.445622,0.311071,0.014551,16.058293,0.00188,0.00558,-8590.84,-39.682000000000016,13016.84,9174.522,11541.682
81152.887,252.0,8425.0,30455.0,1821.0,3.0,28485.0,218.0,580.0,10492.0,0.0,2252.0,0.101,0.368,0.022,0.0,0.344,0.002,0.007,0.126,0.0,0.027,74016,74724.0,72886.161,14.0,0.67,191.48215,373.79818,225.64342,194.72663,5903.97,612.71,0.0,0.0,0.0,3677.6,2515.1,3677.6,3677.6,2799.8,16528.1,18.0,18.0,18.0,0.0,0.0,0.0,877.8,17.59,17.756329,0.162033,0.004296,15.834513,0.003765,0.007415,-8296.785,-40.192999999999984,12486.785,8346.978,10860.193
82343.452,264.2,8535.0,30863.0,2285.0,3.0,28487.0,216.0,586.0,9849.0,0.0,2208.0,0.102,0.371,0.027,0.0,0.343,0.002,0.007,0.118,0.0,0.026,75584,75998.0,74256.086,11.92,3.35,638.08933,458.93397,226.71082,212.36803,5223.33,3501.85,0.0,0.0,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,16975.4,58.0,58.0,58.0,0.0,0.0,0.0,1741.8,18.86,19.052897,0.177344,0.015553,17.53402,0.007705,0.007148,-8156.436,-124.096,11278.436,8290.532,9704.596
84473.578,274.2,8851.0,32792.0,2878.0,3.0,28475.0,215.0,587.0,8763.0,0.0,1993.0,0.104,0.387,0.034,0.0,0.336,0.002,0.007,0.103,0.0,0.023,77103,77582.0,76019.538,13.84,2.38,1855.73473,635.11447,195.77328,444.71617,8836.71,3687.72,0.0,0.19,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,16923.4,70.0,70.0,70.0,0.0,0.0,0.0,1741.8,19.66,19.875514,0.17381,0.041703,21.816384,0.012153,0.010065,-8479.396,-270.327,11647.396,8759.723,10132.327
84260.632,289.8,9119.0,34616.0,3090.0,3.0,28465.0,213.0,582.0,6833.0,11.0,1758.0,0.107,0.408,0.036,0.0,0.336,0.002,0.006,0.08,0.0,0.02,77388,78432.0,77078.788,16.6,0.0,1654.96233,638.13369,195.16922,444.90576,10685.83,0.0,0.0,3.89,0.0,3677.6,2515.1,3677.6,4256.9,2515.1,16894.9,70.0,70.0,70.0,0.0,0.0,0.0,1741.8,23.75,24.172552,0.308632,0.11392,19.795948,0.005716,0.010232,-7212.378,-86.11599999999999,12256.378,7310.494000000001,9595.116
